"Par3Performance_RANKTHISWEEK_2011","Par3Performance_RANKLASTWEEK_2011","Par3Performance_PLAYERNAME_2011","Par3Performance_ROUNDS_2011","Par3Performance_STATUS_2011","Par3Performance_PAR3AVG_2011","Par3Performance_TOTALPAR_2011","stat_name","year"
57,57,"Hunter Mahan",92,15,3.04,1059,"Par3Performance",2011
57,57,"Ben Martin",74,15,3.05,891,"Par3Performance",2011
57,57,"Dean Wilson",62,15,3.06,765,"Par3Performance",2011
64,64,"JB Holmes",57,16,3.08,639,"Par3Performance",2011
64,64,"David Mathis",83,16,3.05,1002,"Par3Performance",2011
64,64,"Pat Perez",76,16,3.05,927,"Par3Performance",2011
64,64,"DJ Trahan",91,16,3.04,1107,"Par3Performance",2011
64,64,"Marc Turnesa",54,16,3.07,663,"Par3Performance",2011
69,69,"Tommy Gainey",104,17,3.04,1266,"Par3Performance",2011
69,69,"Padraig Harrington",60,17,3.07,717,"Par3Performance",2011
69,69,"Tim Herron",85,17,3.05,1029,"Par3Performance",2011
69,69,"Lee Janzen",62,17,3.07,750,"Par3Performance",2011
69,69,"Spencer Levin",113,17,3.04,1377,"Par3Performance",2011
69,69,"George McNeill",69,17,3.06,843,"Par3Performance",2011
69,69,"Tim Petrovic",88,17,3.05,1071,"Par3Performance",2011
69,69,"Nate Smith",66,17,3.06,798,"Par3Performance",2011
69,69,"Paul Stankowski",78,17,3.05,942,"Par3Performance",2011
78,78,"Billy Mayfair",94,18,3.05,1137,"Par3Performance",2011
78,78,"DA Points",89,18,3.05,1077,"Par3Performance",2011
80,80,"Stephen Ames",69,19,3.07,840,"Par3Performance",2011
80,80,"Kris Blanks",92,19,3.05,1119,"Par3Performance",2011
80,80,"Ben Curtis",66,19,3.07,798,"Par3Performance",2011
80,80,"Jim Herman",69,19,3.07,831,"Par3Performance",2011
80,80,"Johnson Wagner",81,19,3.06,981,"Par3Performance",2011
85,85,"Angel Cabrera",50,20,3.1,600,"Par3Performance",2011
85,85,"Alex Cejka",59,20,3.08,729,"Par3Performance",2011
85,85,"David Hearn",88,20,3.06,1059,"Par3Performance",2011
85,85,"Bio Kim",71,20,3.07,864,"Par3Performance",2011
85,85,"Bill Lunde",92,20,3.05,1113,"Par3Performance",2011
85,85,"Brandt Snedeker",85,20,3.06,1038,"Par3Performance",2011
85,85,"Brendan Steele",89,20,3.06,1080,"Par3Performance",2011
85,85,"Charlie Wi",83,20,3.06,1005,"Par3Performance",2011
93,93,"Ernie Els",71,21,3.08,816,"Par3Performance",2011
93,93,"Troy Merritt",63,21,3.08,765,"Par3Performance",2011
95,95,"Ricky Barnes",78,22,3.07,948,"Par3Performance",2011
95,95,"Keegan Bradley",91,22,3.06,1107,"Par3Performance",2011
95,95,"Ben Crane",76,22,3.08,864,"Par3Performance",2011
95,95,"Brendon de Jonge",105,22,3.05,1281,"Par3Performance",2011
95,95,"Cameron Tringale",110,22,3.05,1335,"Par3Performance",2011
95,95,"Garrett Willis",71,22,3.08,867,"Par3Performance",2011
101,101,"Chris DiMarco",93,23,3.06,1128,"Par3Performance",2011
101,101,"Sergio Garcia",61,23,3.09,744,"Par3Performance",2011
101,101,"Ryuji Imada",83,23,3.07,1008,"Par3Performance",2011
101,101,"Derek Lamely",65,23,3.09,780,"Par3Performance",2011
101,101,"Geoff Ogilvy",69,23,3.09,807,"Par3Performance",2011
101,101,"Will Strickler",51,23,3.11,615,"Par3Performance",2011
107,107,"Arjun Atwal",91,24,3.07,1089,"Par3Performance",2011
107,107,"Michael Connell",76,24,3.08,921,"Par3Performance",2011
107,107,"Bill Haas",93,24,3.07,1104,"Par3Performance",2011
107,107,"Graeme McDowell",50,24,3.13,552,"Par3Performance",2011
107,107,"Nick OHern",89,24,3.07,1080,"Par3Performance",2011
112,112,"Sung Kang",63,25,3.1,759,"Par3Performance",2011
112,112,"Robert Karlsson",61,25,3.11,708,"Par3Performance",2011
112,112,"Steve Marino",76,25,3.08,921,"Par3Performance",2011
115,115,"Greg Chalmers",88,26,3.07,1068,"Par3Performance",2011
115,115,"Hunter Haas",96,26,3.07,1167,"Par3Performance",2011
115,115,"Marc Leishman",87,26,3.07,1059,"Par3Performance",2011
115,115,"Davis Love III",70,26,3.09,843,"Par3Performance",2011
115,115,"Camilo Villegas",69,26,3.1,816,"Par3Performance",2011
120,120,"Kevin Chappell",78,27,3.09,945,"Par3Performance",2011
120,120,"Lucas Glover",74,27,3.09,900,"Par3Performance",2011
120,120,"JJ Henry",96,27,3.07,1173,"Par3Performance",2011
120,120,"Andres Romero",77,27,3.09,939,"Par3Performance",2011
120,120,"Justin Rose",79,27,3.09,924,"Par3Performance",2011
125,125,"Woody Austin",59,28,3.12,723,"Par3Performance",2011
125,125,"Chris Couch",73,28,3.09,894,"Par3Performance",2011
125,125,"Joe Durant",71,28,3.1,867,"Par3Performance",2011
125,125,"Ryan Palmer",82,28,3.09,966,"Par3Performance",2011
125,125,"Kevin Stadler",88,28,3.08,1077,"Par3Performance",2011
130,130,"Blake Adams",116,29,3.06,1413,"Par3Performance",2011
130,130,"David Duval",67,29,3.11,819,"Par3Performance",2011
130,130,"Nathan Green",81,29,3.09,981,"Par3Performance",2011
130,130,"Justin Hicks",60,29,3.12,723,"Par3Performance",2011
130,130,"Jarrod Lyle",83,29,3.09,1011,"Par3Performance",2011
130,130,"Scott McCarron",65,29,3.11,789,"Par3Performance",2011
130,130,"Phil Mickelson",79,29,3.09,927,"Par3Performance",2011
130,130,"Joe Ogilvie",75,29,3.1,906,"Par3Performance",2011
138,138,"Cameron Beckman",71,30,3.11,855,"Par3Performance",2011
138,138,"Fabian Gomez",84,30,3.09,1023,"Par3Performance",2011
138,138,"Rod Pampling",72,30,3.1,867,"Par3Performance",2011
138,138,"Vijay Singh",79,30,3.09,963,"Par3Performance",2011
142,142,"Brian Davis",105,31,3.07,1281,"Par3Performance",2011
142,142,"Jason Dufner",78,31,3.1,957,"Par3Performance",2011
142,142,"Steve Flesch",88,31,3.09,1068,"Par3Performance",2011
142,142,"Dustin Johnson",72,31,3.11,843,"Par3Performance",2011
142,142,"Kent Jones",76,31,3.1,927,"Par3Performance",2011
142,142,"Anthony Kim",72,31,3.11,840,"Par3Performance",2011
142,142,"Kyle Stanley",98,31,3.08,1191,"Par3Performance",2011
149,149,"Aaron Baddeley",77,32,3.1,927,"Par3Performance",2011
149,149,"Jonathan Byrd",83,32,3.1,987,"Par3Performance",2011
149,149,"JP Hayes",56,32,3.14,684,"Par3Performance",2011
149,149,"Carl Pettersson",95,32,3.08,1140,"Par3Performance",2011
153,153,"Charley Hoffman",93,33,3.09,1110,"Par3Performance",2011
153,153,"Troy Matteson",91,33,3.09,1110,"Par3Performance",2011
153,153,"Adam Scott",60,33,3.14,696,"Par3Performance",2011
156,156,"Stuart Appleby",65,34,3.13,783,"Par3Performance",2011
156,156,"Rickie Fowler",84,34,3.1,972,"Par3Performance",2011
156,156,"Zack Miller",86,34,3.1,1053,"Par3Performance",2011
156,156,"Sean OHair",71,34,3.12,849,"Par3Performance",2011
156,156,"Tag Ridings",87,34,3.1,1056,"Par3Performance",2011
156,156,"Kevin Streelman",90,34,3.09,1089,"Par3Performance",2011
156,156,"Roland Thatcher",67,34,3.12,822,"Par3Performance",2011
163,163,"Steven Bowditch",86,35,3.1,1047,"Par3Performance",2011
163,163,"Martin Piller",63,35,3.14,762,"Par3Performance",2011
165,165,"Justin Leonard",82,36,3.11,1005,"Par3Performance",2011
165,165,"Bo Van Pelt",92,36,3.1,1086,"Par3Performance",2011
167,167,"John Rollins",85,37,3.11,1041,"Par3Performance",2011
168,168,"Paul Goydos",81,38,3.12,987,"Par3Performance",2011
168,168,"William McGirt",103,38,3.09,1248,"Par3Performance",2011
168,168,"Rory Sabbatini",85,38,3.11,1038,"Par3Performance",2011
171,171,"Matt Jones",71,39,3.13,873,"Par3Performance",2011
171,171,"Rocco Mediate",53,39,3.18,633,"Par3Performance",2011
173,173,"Jhonattan Vegas",84,40,3.12,1014,"Par3Performance",2011
174,174,"Harrison Frazar",58,41,3.17,708,"Par3Performance",2011
174,174,"Josh Teater",104,41,3.1,1260,"Par3Performance",2011
176,176,"Rich Beem",53,42,3.2,645,"Par3Performance",2011
176,176,"Bobby Gates",82,42,3.13,1002,"Par3Performance",2011
178,178,"Matt Bettencourt",84,44,3.13,1011,"Par3Performance",2011
178,178,"Kevin Kisner",70,44,3.16,846,"Par3Performance",2011
180,180,"Joseph Bramlett",73,45,3.15,885,"Par3Performance",2011
181,181,"Daniel Summerhays",75,49,3.16,915,"Par3Performance",2011
182,182,"Chris Stroud",88,51,3.14,1071,"Par3Performance",2011
183,183,"Bubba Watson",85,53,3.17,951,"Par3Performance",2011
184,184,"Robert Garrigus",83,54,3.16,993,"Par3Performance",2011
184,184,"Jeff Overton",92,54,3.15,1098,"Par3Performance",2011
184,184,"Alex Prugh",82,54,3.16,996,"Par3Performance",2011
