"3PuttAvoidanceRound1_RANKTHISWEEK_2007","3PuttAvoidanceRound1_RANKLASTWEEK_2007","3PuttAvoidanceRound1_PLAYERNAME_2007","3PuttAvoidanceRound1__2007","3PuttAvoidanceRound1_Pct_2007","3PuttAvoidanceRound1_TOTAL3PUTTS_2007","3PuttAvoidanceRound1_TOTALHOLES_2007","stat_name","year"
71,71,"Bob Estes",NA,2.98,15,504,"3PuttAvoidanceRound1",2007
71,71,"John Rollins",NA,2.98,15,504,"3PuttAvoidanceRound1",2007
73,73,"John Daly",NA,3.03,12,396,"3PuttAvoidanceRound1",2007
73,73,"Jim Furyk",NA,3.03,12,396,"3PuttAvoidanceRound1",2007
73,73,"Rory Sabbatini",NA,3.03,12,396,"3PuttAvoidanceRound1",2007
76,76,"Ken Duke",NA,3.05,17,558,"3PuttAvoidanceRound1",2007
76,76,"Tom Pernice Jr",NA,3.05,17,558,"3PuttAvoidanceRound1",2007
78,78,"Mark Brooks",NA,3.09,10,324,"3PuttAvoidanceRound1",2007
78,78,"Glen Day",NA,3.09,15,486,"3PuttAvoidanceRound1",2007
78,78,"Paul Goydos",NA,3.09,10,324,"3PuttAvoidanceRound1",2007
78,78,"Pat Perez",NA,3.09,15,486,"3PuttAvoidanceRound1",2007
82,82,"Steve Elkington",NA,3.11,14,450,"3PuttAvoidanceRound1",2007
83,83,"Stuart Appleby",NA,3.14,13,414,"3PuttAvoidanceRound1",2007
83,83,"Marco Dawson",NA,3.14,13,414,"3PuttAvoidanceRound1",2007
85,85,"Robert Gamez",NA,3.15,17,540,"3PuttAvoidanceRound1",2007
86,86,"David Toms",NA,3.17,12,378,"3PuttAvoidanceRound1",2007
87,87,"Rich Barcelo",NA,3.21,15,468,"3PuttAvoidanceRound1",2007
87,87,"Paul Gow",NA,3.21,15,468,"3PuttAvoidanceRound1",2007
87,87,"Troy Matteson",NA,3.21,15,468,"3PuttAvoidanceRound1",2007
90,90,"Jeff Overton",NA,3.22,11,342,"3PuttAvoidanceRound1",2007
91,91,"Steve Marino",NA,3.23,18,558,"3PuttAvoidanceRound1",2007
92,92,"Bart Bryant",NA,3.24,14,432,"3PuttAvoidanceRound1",2007
92,92,"KJ Choi",NA,3.24,14,432,"3PuttAvoidanceRound1",2007
92,92,"Stewart Cink",NA,3.24,14,432,"3PuttAvoidanceRound1",2007
92,92,"Kenny Perry",NA,3.24,14,432,"3PuttAvoidanceRound1",2007
92,92,"Chris Stroud",NA,3.24,14,432,"3PuttAvoidanceRound1",2007
97,97,"Jose Coceres",NA,3.27,10,306,"3PuttAvoidanceRound1",2007
97,97,"Padraig Harrington",NA,3.27,10,306,"3PuttAvoidanceRound1",2007
99,99,"DJ Brigman",NA,3.28,13,396,"3PuttAvoidanceRound1",2007
99,99,"Rocco Mediate",NA,3.28,13,396,"3PuttAvoidanceRound1",2007
101,101,"Lucas Glover",NA,3.29,16,486,"3PuttAvoidanceRound1",2007
101,101,"Brett Wetterich",NA,3.29,16,486,"3PuttAvoidanceRound1",2007
103,103,"Ryan Armour",NA,3.3,19,576,"3PuttAvoidanceRound1",2007
104,104,"Craig Bowden",NA,3.33,15,450,"3PuttAvoidanceRound1",2007
104,104,"Ernie Els",NA,3.33,9,270,"3PuttAvoidanceRound1",2007
104,104,"JJ Henry",NA,3.33,15,450,"3PuttAvoidanceRound1",2007
104,104,"Jeff Maggert",NA,3.33,15,450,"3PuttAvoidanceRound1",2007
104,104,"George McNeill",NA,3.33,18,540,"3PuttAvoidanceRound1",2007
104,104,"Phil Mickelson",NA,3.33,12,360,"3PuttAvoidanceRound1",2007
104,104,"Carl Pettersson",NA,3.33,18,540,"3PuttAvoidanceRound1",2007
104,104,"Kevin Sutherland",NA,3.33,15,450,"3PuttAvoidanceRound1",2007
112,112,"Todd Hamilton",NA,3.37,17,504,"3PuttAvoidanceRound1",2007
112,112,"Vaughn Taylor",NA,3.37,17,504,"3PuttAvoidanceRound1",2007
114,114,"Brian Bateman",NA,3.4,11,324,"3PuttAvoidanceRound1",2007
115,115,"Ryuji Imada",NA,3.41,19,558,"3PuttAvoidanceRound1",2007
116,116,"Andrew Buckle",NA,3.42,16,468,"3PuttAvoidanceRound1",2007
116,116,"Brendon de Jonge",NA,3.42,16,468,"3PuttAvoidanceRound1",2007
116,116,"Retief Goosen",NA,3.42,8,234,"3PuttAvoidanceRound1",2007
116,116,"Stephen Leaney",NA,3.42,16,468,"3PuttAvoidanceRound1",2007
116,116,"Kyle Reifers",NA,3.42,16,468,"3PuttAvoidanceRound1",2007
116,116,"Vijay Singh",NA,3.42,16,468,"3PuttAvoidanceRound1",2007
122,122,"Jeff Sluman",NA,3.44,13,378,"3PuttAvoidanceRound1",2007
123,123,"Cameron Beckman",NA,3.45,18,522,"3PuttAvoidanceRound1",2007
124,124,"Camilo Villegas",NA,3.47,15,432,"3PuttAvoidanceRound1",2007
125,125,"Woody Austin",NA,3.5,17,486,"3PuttAvoidanceRound1",2007
126,126,"Jason Schultz",NA,3.54,14,396,"3PuttAvoidanceRound1",2007
127,127,"Chris Couch",NA,3.64,19,522,"3PuttAvoidanceRound1",2007
127,127,"Greg Owen",NA,3.64,19,522,"3PuttAvoidanceRound1",2007
129,129,"Tim Petrovic",NA,3.65,21,576,"3PuttAvoidanceRound1",2007
130,130,"Jason Gore",NA,3.7,18,486,"3PuttAvoidanceRound1",2007
130,130,"Matt Hendrix",NA,3.7,16,432,"3PuttAvoidanceRound1",2007
130,130,"Kent Jones",NA,3.7,20,540,"3PuttAvoidanceRound1",2007
130,130,"Bo Van Pelt",NA,3.7,20,540,"3PuttAvoidanceRound1",2007
134,134,"Briny Baird",NA,3.76,21,558,"3PuttAvoidanceRound1",2007
135,135,"Ryan Moore",NA,3.77,19,504,"3PuttAvoidanceRound1",2007
136,136,"Joey Sindelar",NA,3.78,17,450,"3PuttAvoidanceRound1",2007
137,137,"Fred Funk",NA,3.79,15,396,"3PuttAvoidanceRound1",2007
138,138,"Tom Lehman",NA,3.8,13,342,"3PuttAvoidanceRound1",2007
139,139,"Jeff Quinney",NA,3.83,20,522,"3PuttAvoidanceRound1",2007
140,140,"David Branshaw",NA,3.89,21,540,"3PuttAvoidanceRound1",2007
140,140,"Bill Haas",NA,3.89,21,540,"3PuttAvoidanceRound1",2007
142,142,"Joe Durant",NA,3.91,19,486,"3PuttAvoidanceRound1",2007
142,142,"Tim Herron",NA,3.91,19,486,"3PuttAvoidanceRound1",2007
142,142,"Hunter Mahan",NA,3.91,19,486,"3PuttAvoidanceRound1",2007
145,145,"Ian Poulter",NA,3.92,12,306,"3PuttAvoidanceRound1",2007
145,145,"Chris Riley",NA,3.92,12,306,"3PuttAvoidanceRound1",2007
147,147,"Lee Janzen",NA,3.94,17,432,"3PuttAvoidanceRound1",2007
147,147,"Rod Pampling",NA,3.94,17,432,"3PuttAvoidanceRound1",2007
149,149,"Steve Allan",NA,4.01,13,324,"3PuttAvoidanceRound1",2007
149,149,"Adam Scott",NA,4.01,13,324,"3PuttAvoidanceRound1",2007
149,149,"Paul Stankowski",NA,4.01,13,324,"3PuttAvoidanceRound1",2007
152,152,"Frank Lickliter II",NA,4.02,21,522,"3PuttAvoidanceRound1",2007
152,152,"John Mallinger",NA,4.02,21,522,"3PuttAvoidanceRound1",2007
152,152,"Boo Weekley",NA,4.02,21,522,"3PuttAvoidanceRound1",2007
155,155,"Mike Weir",NA,4.04,16,396,"3PuttAvoidanceRound1",2007
156,156,"Tom Johnson",NA,4.12,20,486,"3PuttAvoidanceRound1",2007
157,157,"Craig Barlow",NA,4.17,12,288,"3PuttAvoidanceRound1",2007
157,157,"Ben Curtis",NA,4.17,18,432,"3PuttAvoidanceRound1",2007
157,157,"Jerry Kelly",NA,4.17,21,504,"3PuttAvoidanceRound1",2007
157,157,"Shaun Micheel",NA,4.17,21,504,"3PuttAvoidanceRound1",2007
157,157,"Ted Purdy",NA,4.17,24,576,"3PuttAvoidanceRound1",2007
162,162,"Mathew Goggin",NA,4.21,22,522,"3PuttAvoidanceRound1",2007
162,162,"Justin Leonard",NA,4.21,22,522,"3PuttAvoidanceRound1",2007
162,162,"Charles Warren",NA,4.21,22,522,"3PuttAvoidanceRound1",2007
165,165,"Ryan Palmer",NA,4.26,23,540,"3PuttAvoidanceRound1",2007
166,166,"Scott Gutschewski",NA,4.29,17,396,"3PuttAvoidanceRound1",2007
167,167,"Chad Campbell",NA,4.32,21,486,"3PuttAvoidanceRound1",2007
167,167,"Peter Lonard",NA,4.32,21,486,"3PuttAvoidanceRound1",2007
169,169,"Jim Rutledge",NA,4.35,18,414,"3PuttAvoidanceRound1",2007
170,170,"Mark Calcavecchia",NA,4.37,22,504,"3PuttAvoidanceRound1",2007
171,171,"Trevor Immelman",NA,4.44,16,360,"3PuttAvoidanceRound1",2007
171,171,"Steve Wheatcroft",NA,4.44,20,450,"3PuttAvoidanceRound1",2007
173,173,"Bubba Watson",NA,4.49,21,468,"3PuttAvoidanceRound1",2007
174,174,"Harrison Frazar",NA,4.51,26,576,"3PuttAvoidanceRound1",2007
175,175,"Steve Lowery",NA,4.55,18,396,"3PuttAvoidanceRound1",2007
176,176,"DJ Trahan",NA,4.63,25,540,"3PuttAvoidanceRound1",2007
177,177,"Kevin Stadler",NA,4.66,26,558,"3PuttAvoidanceRound1",2007
178,178,"Mark Wilson",NA,4.67,21,450,"3PuttAvoidanceRound1",2007
179,179,"Davis Love III",NA,4.72,17,360,"3PuttAvoidanceRound1",2007
180,180,"Jaco Van Zyl",NA,4.76,18,378,"3PuttAvoidanceRound1",2007
181,181,"John Merrick",NA,4.79,25,522,"3PuttAvoidanceRound1",2007
182,182,"Mathias Gronberg",NA,4.84,27,558,"3PuttAvoidanceRound1",2007
183,183,"Anthony Kim",NA,4.91,23,468,"3PuttAvoidanceRound1",2007
184,184,"Billy Andrade",NA,4.94,24,486,"3PuttAvoidanceRound1",2007
185,185,"Jason Dufner",NA,5.03,29,576,"3PuttAvoidanceRound1",2007
186,186,"Jeff Gove",NA,5.19,28,540,"3PuttAvoidanceRound1",2007
187,187,"Geoff Ogilvy",NA,5.29,20,378,"3PuttAvoidanceRound1",2007
188,188,"Darron Stiles",NA,5.32,23,432,"3PuttAvoidanceRound1",2007
189,189,"Sean OHair",NA,5.36,27,504,"3PuttAvoidanceRound1",2007
190,190,"Billy Mayfair",NA,5.37,29,540,"3PuttAvoidanceRound1",2007
191,191,"Daisuke Maruyama",NA,5.75,29,504,"3PuttAvoidanceRound1",2007
192,192,"Nick Watney",NA,5.77,27,468,"3PuttAvoidanceRound1",2007
193,193,"Kirk Triplett",NA,5.78,26,450,"3PuttAvoidanceRound1",2007
194,194,"JB Holmes",NA,5.79,25,432,"3PuttAvoidanceRound1",2007
195,195,"Will Ma Kenzie",NA,5.93,32,540,"3PuttAvoidanceRound1",2007
196,196,"Robert Allenby",NA,6.17,30,486,"3PuttAvoidanceRound1",2007
