"Scrambling30ydsRTPScore_RANKTHISWEEK_2012","Scrambling30ydsRTPScore_RANKLASTWEEK_2012","Scrambling30ydsRTPScore_PLAYERNAME_2012","Scrambling30ydsRTPScore_ROUNDS_2012","Scrambling30ydsRTPScore_AVGRTP_2012","Scrambling30ydsRTPScore_TOTALHOLES_2012","Scrambling30ydsRTPScore_TOTALRTP_2012","stat_name","year"
76,76,"Mark Wilson",84,0.87,69,60,"Scrambling30ydsRTPScore",2012
77,77,"Pat Perez",81,0.871,70,61,"Scrambling30ydsRTPScore",2012
78,78,"Ken Duke",104,0.873,71,62,"Scrambling30ydsRTPScore",2012
79,79,"Davis Love III",64,0.875,56,49,"Scrambling30ydsRTPScore",2012
80,80,"Garth Mulroy",59,0.878,49,43,"Scrambling30ydsRTPScore",2012
81,81,"Martin Laird",77,0.879,58,51,"Scrambling30ydsRTPScore",2012
81,81,"Ian Poulter",57,0.879,33,29,"Scrambling30ydsRTPScore",2012
83,83,"Brian Davis",91,0.88,92,81,"Scrambling30ydsRTPScore",2012
84,84,"Robert Garrigus",89,0.881,59,52,"Scrambling30ydsRTPScore",2012
85,85,"Webb Simpson",77,0.883,60,53,"Scrambling30ydsRTPScore",2012
86,86,"Rocco Mediate",70,0.884,69,61,"Scrambling30ydsRTPScore",2012
87,87,"Phil Mickelson",79,0.885,61,54,"Scrambling30ydsRTPScore",2012
88,88,"Bud Cauley",99,0.887,106,94,"Scrambling30ydsRTPScore",2012
89,89,"Matt Every",80,0.888,80,71,"Scrambling30ydsRTPScore",2012
89,89,"JJ Killeen",101,0.888,80,71,"Scrambling30ydsRTPScore",2012
91,91,"Charl Schwartzel",56,0.893,28,25,"Scrambling30ydsRTPScore",2012
92,92,"Jonathan Byrd",69,0.897,68,61,"Scrambling30ydsRTPScore",2012
92,92,"Cameron Tringale",88,0.897,87,78,"Scrambling30ydsRTPScore",2012
94,94,"James Driscoll",83,0.899,109,98,"Scrambling30ydsRTPScore",2012
95,95,"Billy Hurley III",70,0.902,82,74,"Scrambling30ydsRTPScore",2012
96,96,"John Huh",99,0.905,84,76,"Scrambling30ydsRTPScore",2012
96,96,"Hunter Mahan",88,0.905,63,57,"Scrambling30ydsRTPScore",2012
98,98,"Jason Kokrak",79,0.906,96,87,"Scrambling30ydsRTPScore",2012
98,98,"Charlie Wi",86,0.906,96,87,"Scrambling30ydsRTPScore",2012
100,100,"Chris Kirk",93,0.907,86,78,"Scrambling30ydsRTPScore",2012
101,101,"Richard Lee",71,0.908,65,59,"Scrambling30ydsRTPScore",2012
102,102,"Billy Horschel",63,0.909,33,30,"Scrambling30ydsRTPScore",2012
103,103,"Kevin Chappell",91,0.91,78,71,"Scrambling30ydsRTPScore",2012
103,103,"Gavin Coles",72,0.91,67,61,"Scrambling30ydsRTPScore",2012
105,105,"Dustin Johnson",70,0.911,45,41,"Scrambling30ydsRTPScore",2012
106,106,"Tom Gillis",75,0.913,69,63,"Scrambling30ydsRTPScore",2012
107,107,"Graham DeLaet",79,0.914,70,64,"Scrambling30ydsRTPScore",2012
108,108,"Erik Compton",81,0.917,72,66,"Scrambling30ydsRTPScore",2012
108,108,"Graeme McDowell",55,0.917,36,33,"Scrambling30ydsRTPScore",2012
110,110,"Martin Flores",95,0.918,97,89,"Scrambling30ydsRTPScore",2012
111,111,"Mark Anderson",75,0.92,88,81,"Scrambling30ydsRTPScore",2012
112,112,"Keegan Bradley",90,0.922,64,59,"Scrambling30ydsRTPScore",2012
113,113,"Kevin Streelman",89,0.926,81,75,"Scrambling30ydsRTPScore",2012
114,114,"Trevor Immelman",76,0.927,55,51,"Scrambling30ydsRTPScore",2012
114,114,"YE Yang",64,0.927,55,51,"Scrambling30ydsRTPScore",2012
116,116,"Tommy Gainey",98,0.933,119,111,"Scrambling30ydsRTPScore",2012
116,116,"Kyle Thompson",51,0.933,45,42,"Scrambling30ydsRTPScore",2012
118,118,"Harris English",98,0.934,91,85,"Scrambling30ydsRTPScore",2012
119,119,"Kris Blanks",65,0.936,47,44,"Scrambling30ydsRTPScore",2012
120,120,"Jonas Blixt",72,0.937,63,59,"Scrambling30ydsRTPScore",2012
121,121,"Greg Owen",90,0.938,81,76,"Scrambling30ydsRTPScore",2012
121,121,"Chez Reavie",83,0.938,48,45,"Scrambling30ydsRTPScore",2012
123,123,"Tim Herron",88,0.939,66,62,"Scrambling30ydsRTPScore",2012
124,124,"Hunter Haas",69,0.94,50,47,"Scrambling30ydsRTPScore",2012
125,125,"Miguel Angel Carballo",73,0.944,72,68,"Scrambling30ydsRTPScore",2012
126,126,"Freddie Jacobson",61,0.945,55,52,"Scrambling30ydsRTPScore",2012
126,126,"Scott Stallings",78,0.945,73,69,"Scrambling30ydsRTPScore",2012
126,126,"Kyle Stanley",86,0.945,55,52,"Scrambling30ydsRTPScore",2012
129,129,"Blake Adams",107,0.949,99,94,"Scrambling30ydsRTPScore",2012
129,129,"Tommy Biershenk",74,0.949,79,75,"Scrambling30ydsRTPScore",2012
129,129,"Sergio Garcia",57,0.949,39,37,"Scrambling30ydsRTPScore",2012
129,129,"DJ Trahan",73,0.949,59,56,"Scrambling30ydsRTPScore",2012
133,133,"Sung Kang",75,0.951,102,97,"Scrambling30ydsRTPScore",2012
134,134,"Kevin Na",80,0.952,62,59,"Scrambling30ydsRTPScore",2012
135,135,"Michael Bradley",63,0.957,94,90,"Scrambling30ydsRTPScore",2012
136,136,"George McNeill",85,0.959,74,71,"Scrambling30ydsRTPScore",2012
137,137,"Arjun Atwal",79,0.961,76,73,"Scrambling30ydsRTPScore",2012
138,138,"Geoff Ogilvy",73,0.962,52,50,"Scrambling30ydsRTPScore",2012
139,139,"Louis Oosthuizen",65,0.963,54,52,"Scrambling30ydsRTPScore",2012
140,140,"Brandt Jobe",57,0.964,55,53,"Scrambling30ydsRTPScore",2012
141,141,"Ted Potter Jr",77,0.965,57,55,"Scrambling30ydsRTPScore",2012
142,142,"Jhonattan Vegas",77,0.968,95,92,"Scrambling30ydsRTPScore",2012
143,143,"Charley Hoffman",88,0.971,70,68,"Scrambling30ydsRTPScore",2012
144,144,"Sean OHair",84,0.974,78,76,"Scrambling30ydsRTPScore",2012
145,145,"Tom Pernice Jr",62,0.975,81,79,"Scrambling30ydsRTPScore",2012
146,146,"Rory Sabbatini",84,0.976,85,83,"Scrambling30ydsRTPScore",2012
147,147,"Matt Bettencourt",80,0.978,89,87,"Scrambling30ydsRTPScore",2012
147,147,"JB Holmes",90,0.978,90,88,"Scrambling30ydsRTPScore",2012
149,149,"Aaron Baddeley",73,0.982,57,56,"Scrambling30ydsRTPScore",2012
149,149,"Kevin Stadler",85,0.982,57,56,"Scrambling30ydsRTPScore",2012
151,151,"Nathan Green",73,0.986,71,70,"Scrambling30ydsRTPScore",2012
151,151,"Brendan Steele",77,0.986,70,69,"Scrambling30ydsRTPScore",2012
151,151,"Michael Thompson",80,0.986,73,72,"Scrambling30ydsRTPScore",2012
154,154,"Jason Day",57,1,50,50,"Scrambling30ydsRTPScore",2012
154,154,"Jerry Kelly",84,1,56,56,"Scrambling30ydsRTPScore",2012
154,154,"Danny Lee",74,1,64,64,"Scrambling30ydsRTPScore",2012
154,154,"Bill Lunde",83,1,66,66,"Scrambling30ydsRTPScore",2012
154,154,"Troy Matteson",100,1,120,120,"Scrambling30ydsRTPScore",2012
154,154,"Vijay Singh",99,1,58,58,"Scrambling30ydsRTPScore",2012
160,160,"Derek Lamely",64,1.01,102,103,"Scrambling30ydsRTPScore",2012
161,161,"Camilo Villegas",79,1.013,77,78,"Scrambling30ydsRTPScore",2012
162,162,"Harrison Frazar",56,1.016,61,62,"Scrambling30ydsRTPScore",2012
163,163,"Mathew Goggin",65,1.018,56,57,"Scrambling30ydsRTPScore",2012
163,163,"Matt Jones",53,1.018,56,57,"Scrambling30ydsRTPScore",2012
165,165,"Scott Brown",65,1.02,51,52,"Scrambling30ydsRTPScore",2012
166,166,"Josh Teater",97,1.025,79,81,"Scrambling30ydsRTPScore",2012
167,167,"Sangmoon Bae",81,1.027,74,76,"Scrambling30ydsRTPScore",2012
168,168,"Jason Bohn",81,1.032,62,64,"Scrambling30ydsRTPScore",2012
169,169,"Robert Karlsson",54,1.042,48,50,"Scrambling30ydsRTPScore",2012
170,170,"Edward Loar",59,1.051,59,62,"Scrambling30ydsRTPScore",2012
171,171,"Daniel Chopra",55,1.056,71,75,"Scrambling30ydsRTPScore",2012
172,172,"Ricky Barnes",92,1.058,86,91,"Scrambling30ydsRTPScore",2012
172,172,"David Mathis",83,1.058,69,73,"Scrambling30ydsRTPScore",2012
174,174,"Robert Allenby",76,1.059,85,90,"Scrambling30ydsRTPScore",2012
175,175,"Stephen Ames",54,1.06,50,53,"Scrambling30ydsRTPScore",2012
176,176,"Scott Piercy",95,1.066,76,81,"Scrambling30ydsRTPScore",2012
177,177,"Brian Harman",101,1.068,88,94,"Scrambling30ydsRTPScore",2012
178,178,"Roland Thatcher",55,1.07,43,46,"Scrambling30ydsRTPScore",2012
179,179,"Cameron Beckman",81,1.073,82,88,"Scrambling30ydsRTPScore",2012
180,180,"Andres Romero",68,1.074,68,73,"Scrambling30ydsRTPScore",2012
181,181,"Lee Westwood",60,1.075,40,43,"Scrambling30ydsRTPScore",2012
182,182,"Stephen Gangluff",57,1.078,77,83,"Scrambling30ydsRTPScore",2012
182,182,"Patrick Sheehan",58,1.078,51,55,"Scrambling30ydsRTPScore",2012
184,184,"Vaughn Taylor",81,1.081,86,93,"Scrambling30ydsRTPScore",2012
185,185,"Adam Scott",59,1.095,42,46,"Scrambling30ydsRTPScore",2012
186,186,"Marco Dawson",60,1.104,77,85,"Scrambling30ydsRTPScore",2012
187,187,"Steve Wheatcroft",56,1.105,38,42,"Scrambling30ydsRTPScore",2012
188,188,"Chris Couch",61,1.113,53,59,"Scrambling30ydsRTPScore",2012
189,189,"John Daly",50,1.12,50,56,"Scrambling30ydsRTPScore",2012
190,190,"Charlie Beljan",61,1.176,34,40,"Scrambling30ydsRTPScore",2012
191,191,"Gary Woodland",70,1.183,60,71,"Scrambling30ydsRTPScore",2012
