"Approachesfrom75100yardsRgh_RANKTHISWEEK_2007","Approachesfrom75100yardsRgh_RANKLASTWEEK_2007","Approachesfrom75100yardsRgh_PLAYERNAME_2007","Approachesfrom75100yardsRgh_ROUNDS_2007","Approachesfrom75100yardsRgh_AVG_2007","Approachesfrom75100yardsRgh_TOTALDISTANCEFEET_2007","Approachesfrom75100yardsRgh_OFATTEMPTS_2007","Approachesfrom75100yardsRgh_RELATIVETOPAR_2007","stat_name","year"
1,1,"Scott Verplank",82,NA,205.75,15,-5,"Approachesfrom75100yardsRgh",2007
2,2,"Nick OHern",72,NA,159,11,1,"Approachesfrom75100yardsRgh",2007
3,3,"Jose Maria Olazabal",52,NA,122.25,8,-3,"Approachesfrom75100yardsRgh",2007
4,4,"Anders Hansen",55,NA,159.167,10,1,"Approachesfrom75100yardsRgh",2007
5,5,"Padraig Harrington",64,NA,114.417,7,2,"Approachesfrom75100yardsRgh",2007
6,6,"Justin Leonard",95,NA,204.917,12,1,"Approachesfrom75100yardsRgh",2007
7,7,"Mark Brooks",53,NA,242.75,14,2,"Approachesfrom75100yardsRgh",2007
8,8,"Brian Davis",101,NA,295.5,17,-5,"Approachesfrom75100yardsRgh",2007
9,9,"Jerry Kelly",101,NA,309.667,17,-1,"Approachesfrom75100yardsRgh",2007
10,10,"Glen Day",85,NA,384.667,21,0,"Approachesfrom75100yardsRgh",2007
11,11,"Jose Coceres",50,NA,129.083,7,0,"Approachesfrom75100yardsRgh",2007
12,12,"Joey Sindelar",75,NA,313.833,17,4,"Approachesfrom75100yardsRgh",2007
13,13,"Stephen Ames",81,NA,223.667,12,-3,"Approachesfrom75100yardsRgh",2007
13,13,"Shaun Micheel",91,NA,336,18,-1,"Approachesfrom75100yardsRgh",2007
15,15,"Craig Bowden",78,NA,412.5,22,-6,"Approachesfrom75100yardsRgh",2007
15,15,"Chris Riley",59,NA,281.667,15,-2,"Approachesfrom75100yardsRgh",2007
17,17,"Brian Gay",107,NA,455.667,24,3,"Approachesfrom75100yardsRgh",2007
18,18,"Kevin Stadler",95,NA,479.667,25,3,"Approachesfrom75100yardsRgh",2007
19,19,"Robert Gamez",88,NA,194.25,10,4,"Approachesfrom75100yardsRgh",2007
20,20,"Tim Clark",66,NA,215.5,11,0,"Approachesfrom75100yardsRgh",2007
21,21,"Anthony Kim",93,NA,475.917,24,-3,"Approachesfrom75100yardsRgh",2007
22,22,"Joe Durant",88,NA,462,23,-1,"Approachesfrom75100yardsRgh",2007
23,23,"Billy Andrade",88,NA,407.5,20,1,"Approachesfrom75100yardsRgh",2007
23,23,"Vaughn Taylor",91,NA,306.417,15,3,"Approachesfrom75100yardsRgh",2007
25,25,"Kenny Perry",83,NA,496.333,24,3,"Approachesfrom75100yardsRgh",2007
25,25,"Jeff Quinney",95,NA,372.333,18,3,"Approachesfrom75100yardsRgh",2007
27,27,"Paul Gow",70,NA,357.833,17,-3,"Approachesfrom75100yardsRgh",2007
27,27,"Jaco Van Zyl",51,NA,273.75,13,1,"Approachesfrom75100yardsRgh",2007
29,29,"Tom Byrum",50,NA,211.833,10,5,"Approachesfrom75100yardsRgh",2007
30,30,"Steve Wheatcroft",73,NA,472.083,22,-1,"Approachesfrom75100yardsRgh",2007
31,31,"Daniel Chopra",106,NA,603.5,28,4,"Approachesfrom75100yardsRgh",2007
32,32,"Woody Austin",95,NA,411.25,19,-3,"Approachesfrom75100yardsRgh",2007
32,32,"Jarrod Lyle",77,NA,585.667,27,3,"Approachesfrom75100yardsRgh",2007
32,32,"Kevin Sutherland",85,NA,432.5,20,4,"Approachesfrom75100yardsRgh",2007
35,35,"Ken Duke",112,NA,683.417,31,1,"Approachesfrom75100yardsRgh",2007
35,35,"Nick Watney",87,NA,485,22,4,"Approachesfrom75100yardsRgh",2007
37,37,"Jeff Maggert",79,NA,510.333,23,-1,"Approachesfrom75100yardsRgh",2007
38,38,"Hunter Mahan",91,NA,267.25,12,-1,"Approachesfrom75100yardsRgh",2007
39,39,"Zach Johnson",76,NA,271,12,1,"Approachesfrom75100yardsRgh",2007
39,39,"Tom Lehman",62,NA,90.333,4,1,"Approachesfrom75100yardsRgh",2007
41,41,"Eric Axley",107,NA,906.917,40,1,"Approachesfrom75100yardsRgh",2007
41,41,"Robert Garrigus",95,NA,476.5,21,0,"Approachesfrom75100yardsRgh",2007
43,43,"Aaron Baddeley",83,NA,318.333,14,5,"Approachesfrom75100yardsRgh",2007
43,43,"George McNeill",95,NA,454.833,20,0,"Approachesfrom75100yardsRgh",2007
45,45,"Heath Slocum",101,NA,547.583,24,-2,"Approachesfrom75100yardsRgh",2007
46,46,"Craig Kanada",109,NA,553.25,24,-1,"Approachesfrom75100yardsRgh",2007
46,46,"Craig Lile",77,NA,438.75,19,-4,"Approachesfrom75100yardsRgh",2007
46,46,"Will Ma Kenzie",100,NA,507.75,22,0,"Approachesfrom75100yardsRgh",2007
49,49,"Mark Hensby",81,NA,486.5,21,3,"Approachesfrom75100yardsRgh",2007
49,49,"Rory Sabbatini",81,NA,625.25,27,-3,"Approachesfrom75100yardsRgh",2007
49,49,"Tiger Woods",63,NA,277.667,12,-2,"Approachesfrom75100yardsRgh",2007
52,52,"Bob Heintz",85,NA,348.417,15,0,"Approachesfrom75100yardsRgh",2007
53,53,"Dicky Pride",71,NA,444.083,19,3,"Approachesfrom75100yardsRgh",2007
53,53,"Justin Rose",63,NA,139.75,6,0,"Approachesfrom75100yardsRgh",2007
55,55,"Briny Baird",115,NA,656.917,28,6,"Approachesfrom75100yardsRgh",2007
55,55,"Jonathan Byrd",73,NA,399.417,17,3,"Approachesfrom75100yardsRgh",2007
57,57,"Duffy Waldorf",69,NA,377.167,16,0,"Approachesfrom75100yardsRgh",2007
57,57,"Charlie Wi",90,NA,307,13,3,"Approachesfrom75100yardsRgh",2007
59,59,"Bart Bryant",87,NA,449.75,19,-5,"Approachesfrom75100yardsRgh",2007
59,59,"Kevin Na",84,NA,567.333,24,-4,"Approachesfrom75100yardsRgh",2007
61,61,"Cliff Kresge",107,NA,569.167,24,-1,"Approachesfrom75100yardsRgh",2007
62,62,"Michael Allen",74,NA,263.417,11,5,"Approachesfrom75100yardsRgh",2007
62,62,"Shigeki Maruyama",84,NA,406.75,17,-1,"Approachesfrom75100yardsRgh",2007
62,62,"Parker McLachlin",83,NA,215.5,9,6,"Approachesfrom75100yardsRgh",2007
62,62,"Tim Petrovic",106,NA,549.75,23,5,"Approachesfrom75100yardsRgh",2007
62,62,"Ted Purdy",102,NA,646,27,-1,"Approachesfrom75100yardsRgh",2007
67,67,"Michael Boyd",61,NA,360.5,15,5,"Approachesfrom75100yardsRgh",2007
67,67,"Jeff Overton",60,NA,432.583,18,2,"Approachesfrom75100yardsRgh",2007
67,67,"Brett Wetterich",88,NA,624.167,26,-3,"Approachesfrom75100yardsRgh",2007
70,70,"Craig Barlow",52,NA,312.75,13,3,"Approachesfrom75100yardsRgh",2007
71,71,"Todd Hamilton",76,NA,584,24,-1,"Approachesfrom75100yardsRgh",2007
71,71,"Sean OHair",98,NA,365.333,15,1,"Approachesfrom75100yardsRgh",2007
73,73,"Brian Bateman",55,NA,222,9,0,"Approachesfrom75100yardsRgh",2007
73,73,"Mathias Gronberg",95,NA,419.75,17,2,"Approachesfrom75100yardsRgh",2007
73,73,"JB Holmes",71,NA,715.583,29,3,"Approachesfrom75100yardsRgh",2007
76,76,"Arron Oberholser",69,NA,396.833,16,7,"Approachesfrom75100yardsRgh",2007
76,76,"Joe Ogilvie",102,NA,669.5,27,0,"Approachesfrom75100yardsRgh",2007
78,78,"Fred Funk",65,NA,199.75,8,-2,"Approachesfrom75100yardsRgh",2007
78,78,"DJ Trahan",99,NA,625.833,25,5,"Approachesfrom75100yardsRgh",2007
80,80,"Bo Van Pelt",104,NA,376.333,15,-2,"Approachesfrom75100yardsRgh",2007
81,81,"Kyle Reifers",71,NA,402.333,16,2,"Approachesfrom75100yardsRgh",2007
82,82,"JP Hayes",89,NA,505.75,20,3,"Approachesfrom75100yardsRgh",2007
83,83,"Steve Allan",63,NA,253.5,10,1,"Approachesfrom75100yardsRgh",2007
83,83,"John Merrick",92,NA,405.5,16,2,"Approachesfrom75100yardsRgh",2007
85,85,"Rich Beem",89,NA,535.167,21,-1,"Approachesfrom75100yardsRgh",2007
85,85,"Paul Goydos",60,NA,203.833,8,4,"Approachesfrom75100yardsRgh",2007
87,87,"Chris Couch",76,NA,537.333,21,0,"Approachesfrom75100yardsRgh",2007
87,87,"Ian Poulter",63,NA,256,10,-1,"Approachesfrom75100yardsRgh",2007
87,87,"Paul Stankowski",52,NA,358.25,14,6,"Approachesfrom75100yardsRgh",2007
90,90,"Alex Cejka",80,NA,590.917,23,3,"Approachesfrom75100yardsRgh",2007
91,91,"Henrik Stenson",52,NA,412.667,16,1,"Approachesfrom75100yardsRgh",2007
92,92,"Jeff Gove",103,NA,388.25,15,-1,"Approachesfrom75100yardsRgh",2007
93,93,"Freddie Jacobson",70,NA,442.083,17,2,"Approachesfrom75100yardsRgh",2007
94,94,"Charles Warren",101,NA,574.583,22,3,"Approachesfrom75100yardsRgh",2007
95,95,"Mark Calcavecchia",93,NA,601.167,23,12,"Approachesfrom75100yardsRgh",2007
96,96,"Luke Donald",69,NA,262.417,10,4,"Approachesfrom75100yardsRgh",2007
96,96,"Bill Haas",93,NA,577.083,22,4,"Approachesfrom75100yardsRgh",2007
96,96,"Steve Marino",106,NA,577.667,22,1,"Approachesfrom75100yardsRgh",2007
96,96,"Carl Pettersson",111,NA,498.667,19,0,"Approachesfrom75100yardsRgh",2007
96,96,"Boo Weekley",101,NA,892.083,34,-8,"Approachesfrom75100yardsRgh",2007
101,101,"Stewart Cink",91,NA,449.5,17,1,"Approachesfrom75100yardsRgh",2007
102,102,"Tommy Armour III",81,NA,398.5,15,7,"Approachesfrom75100yardsRgh",2007
102,102,"Lucas Glover",98,NA,505,19,2,"Approachesfrom75100yardsRgh",2007
104,104,"Steve Flesch",100,NA,376.083,14,0,"Approachesfrom75100yardsRgh",2007
104,104,"Adam Scott",69,NA,348.833,13,0,"Approachesfrom75100yardsRgh",2007
106,106,"Sergio Garcia",68,NA,242.583,9,5,"Approachesfrom75100yardsRgh",2007
107,107,"Tom Johnson",74,NA,351.667,13,4,"Approachesfrom75100yardsRgh",2007
107,107,"Tag Ridings",52,NA,514.583,19,0,"Approachesfrom75100yardsRgh",2007
109,109,"Stephen Leaney",82,NA,354.75,13,3,"Approachesfrom75100yardsRgh",2007
109,109,"Corey Pavin",81,NA,462.583,17,3,"Approachesfrom75100yardsRgh",2007
111,111,"Jason Gore",86,NA,493.083,18,0,"Approachesfrom75100yardsRgh",2007
111,111,"Phil Mickelson",73,NA,547.917,20,2,"Approachesfrom75100yardsRgh",2007
113,113,"Kent Jones",97,NA,137.333,5,0,"Approachesfrom75100yardsRgh",2007
113,113,"Billy Mayfair",98,NA,439.5,16,0,"Approachesfrom75100yardsRgh",2007
113,113,"Vijay Singh",102,NA,741.917,27,3,"Approachesfrom75100yardsRgh",2007
116,116,"Chad Campbell",96,NA,551.917,20,6,"Approachesfrom75100yardsRgh",2007
116,116,"Tripp Isenhour",86,NA,579.667,21,8,"Approachesfrom75100yardsRgh",2007
118,118,"Gavin Coles",87,NA,525.083,19,4,"Approachesfrom75100yardsRgh",2007
119,119,"Bob Estes",88,NA,665.833,24,5,"Approachesfrom75100yardsRgh",2007
119,119,"Matt Hendrix",63,NA,444.417,16,1,"Approachesfrom75100yardsRgh",2007
