"PuttsperRoundRound1_RANKTHISWEEK_2005","PuttsperRoundRound1_RANKLASTWEEK_2005","PuttsperRoundRound1_PLAYERNAME_2005","PuttsperRoundRound1__2005","PuttsperRoundRound1_AVG_2005","PuttsperRoundRound1_TOTALPUTTS_2005","PuttsperRoundRound1_TOTALROUNDS_2005","stat_name","year"
49,49,"Joey Sindelar",NA,28.9,838,29,"PuttsperRoundRound1",2005
51,51,"Chris DiMarco",NA,28.91,636,22,"PuttsperRoundRound1",2005
52,52,"Tim Herron",NA,28.93,781,27,"PuttsperRoundRound1",2005
52,52,"Jeff Sluman",NA,28.93,781,27,"PuttsperRoundRound1",2005
52,52,"Omar Uresti",NA,28.93,781,27,"PuttsperRoundRound1",2005
55,55,"Kirk Triplett",NA,28.94,492,17,"PuttsperRoundRound1",2005
56,56,"Gavin Coles",NA,28.95,637,22,"PuttsperRoundRound1",2005
56,56,"Tiger Woods",NA,28.95,579,20,"PuttsperRoundRound1",2005
58,58,"Marco Dawson",NA,28.96,666,23,"PuttsperRoundRound1",2005
58,58,"Steve Flesch",NA,28.96,811,28,"PuttsperRoundRound1",2005
58,58,"Andrew Magee",NA,28.96,782,27,"PuttsperRoundRound1",2005
61,61,"Patrick Sheehan",NA,28.97,985,34,"PuttsperRoundRound1",2005
62,62,"Justin Bolli",NA,29,667,23,"PuttsperRoundRound1",2005
62,62,"Carlos Franco",NA,29,696,24,"PuttsperRoundRound1",2005
62,62,"Mark Hensby",NA,29,551,19,"PuttsperRoundRound1",2005
62,62,"Davis Love III",NA,29,638,22,"PuttsperRoundRound1",2005
62,62,"Jeff Maggert",NA,29,667,23,"PuttsperRoundRound1",2005
62,62,"Kevin Na",NA,29,870,30,"PuttsperRoundRound1",2005
62,62,"Tag Ridings",NA,29,870,30,"PuttsperRoundRound1",2005
62,62,"Mike Weir",NA,29,609,21,"PuttsperRoundRound1",2005
70,70,"Daniel Chopra",NA,29.03,958,33,"PuttsperRoundRound1",2005
70,70,"Brian Gay",NA,29.03,929,32,"PuttsperRoundRound1",2005
70,70,"Steve Lowery",NA,29.03,900,31,"PuttsperRoundRound1",2005
73,73,"Hunter Haas",NA,29.04,784,27,"PuttsperRoundRound1",2005
73,73,"Charles Howell III",NA,29.04,784,27,"PuttsperRoundRound1",2005
75,75,"Bart Bryant",NA,29.08,756,26,"PuttsperRoundRound1",2005
76,76,"Jason Bohn",NA,29.11,815,28,"PuttsperRoundRound1",2005
77,77,"Brandt Jobe",NA,29.12,757,26,"PuttsperRoundRound1",2005
78,78,"Stewart Cink",NA,29.13,699,24,"PuttsperRoundRound1",2005
79,79,"Robert Gamez",NA,29.14,816,28,"PuttsperRoundRound1",2005
80,80,"Justin Rose",NA,29.15,787,27,"PuttsperRoundRound1",2005
81,81,"Bill Glasson",NA,29.16,554,19,"PuttsperRoundRound1",2005
81,81,"Skip Kendall",NA,29.16,904,31,"PuttsperRoundRound1",2005
83,83,"Paul Claxton",NA,29.17,846,29,"PuttsperRoundRound1",2005
83,83,"John Elliott",NA,29.17,700,24,"PuttsperRoundRound1",2005
83,83,"Brett Quigley",NA,29.17,875,30,"PuttsperRoundRound1",2005
86,86,"Tim Petrovic",NA,29.19,905,31,"PuttsperRoundRound1",2005
86,86,"Vaughn Taylor",NA,29.19,905,31,"PuttsperRoundRound1",2005
86,86,"Jay Williamson",NA,29.19,467,16,"PuttsperRoundRound1",2005
89,89,"Chris Anderson",NA,29.21,701,24,"PuttsperRoundRound1",2005
89,89,"Hank Kuehne",NA,29.21,847,29,"PuttsperRoundRound1",2005
91,91,"Woody Austin",NA,29.23,877,30,"PuttsperRoundRound1",2005
91,91,"Jeff Brehaut",NA,29.23,643,22,"PuttsperRoundRound1",2005
91,91,"Mark Calcavecchia",NA,29.23,760,26,"PuttsperRoundRound1",2005
94,94,"Todd Hamilton",NA,29.24,848,29,"PuttsperRoundRound1",2005
94,94,"Rob Rashell",NA,29.24,731,25,"PuttsperRoundRound1",2005
96,96,"Arron Oberholser",NA,29.25,585,20,"PuttsperRoundRound1",2005
97,97,"Brian Bateman",NA,29.26,907,31,"PuttsperRoundRound1",2005
98,98,"Shigeki Maruyama",NA,29.29,820,28,"PuttsperRoundRound1",2005
99,99,"Dan Forsman",NA,29.31,469,16,"PuttsperRoundRound1",2005
100,100,"Stephen Ames",NA,29.32,645,22,"PuttsperRoundRound1",2005
100,100,"Mark Brooks",NA,29.32,821,28,"PuttsperRoundRound1",2005
100,100,"Jim Furyk",NA,29.32,733,25,"PuttsperRoundRound1",2005
100,100,"Darron Stiles",NA,29.32,733,25,"PuttsperRoundRound1",2005
104,104,"Harrison Frazar",NA,29.33,880,30,"PuttsperRoundRound1",2005
104,104,"Tom Gillis",NA,29.33,792,27,"PuttsperRoundRound1",2005
104,104,"Hunter Mahan",NA,29.33,968,33,"PuttsperRoundRound1",2005
107,107,"Stuart Appleby",NA,29.35,675,23,"PuttsperRoundRound1",2005
108,108,"Jason Allred",NA,29.36,822,28,"PuttsperRoundRound1",2005
108,108,"Paul Gow",NA,29.36,734,25,"PuttsperRoundRound1",2005
108,108,"Rory Sabbatini",NA,29.36,734,25,"PuttsperRoundRound1",2005
111,111,"Steve Jones",NA,29.37,558,19,"PuttsperRoundRound1",2005
111,111,"Brendan Jones",NA,29.37,793,27,"PuttsperRoundRound1",2005
111,111,"Nick Watney",NA,29.37,881,30,"PuttsperRoundRound1",2005
114,114,"Phillip Price",NA,29.38,705,24,"PuttsperRoundRound1",2005
115,115,"JL Lewis",NA,29.4,882,30,"PuttsperRoundRound1",2005
115,115,"Bob Tway",NA,29.4,735,25,"PuttsperRoundRound1",2005
117,117,"Alex Cejka",NA,29.41,853,29,"PuttsperRoundRound1",2005
118,118,"Bernhard Langer",NA,29.42,559,19,"PuttsperRoundRound1",2005
119,119,"Billy Mayfair",NA,29.43,883,30,"PuttsperRoundRound1",2005
120,120,"Ryuji Imada",NA,29.44,736,25,"PuttsperRoundRound1",2005
120,120,"Ted Purdy",NA,29.44,1001,34,"PuttsperRoundRound1",2005
120,120,"Adam Scott",NA,29.44,530,18,"PuttsperRoundRound1",2005
123,123,"Briny Baird",NA,29.45,913,31,"PuttsperRoundRound1",2005
123,123,"Matt Davidson",NA,29.45,589,20,"PuttsperRoundRound1",2005
123,123,"Steve Elkington",NA,29.45,589,20,"PuttsperRoundRound1",2005
126,126,"Robert Damron",NA,29.46,825,28,"PuttsperRoundRound1",2005
126,126,"Glen Day",NA,29.46,766,26,"PuttsperRoundRound1",2005
128,128,"Franklin Langham",NA,29.47,884,30,"PuttsperRoundRound1",2005
128,128,"Hideto Tanihara",NA,29.47,560,19,"PuttsperRoundRound1",2005
130,130,"John Huston",NA,29.5,885,30,"PuttsperRoundRound1",2005
130,130,"Mario Tiziani",NA,29.5,649,22,"PuttsperRoundRound1",2005
132,132,"Tommy Armour III",NA,29.52,856,29,"PuttsperRoundRound1",2005
132,132,"Lucas Glover",NA,29.52,797,27,"PuttsperRoundRound1",2005
132,132,"Scott McCarron",NA,29.52,679,23,"PuttsperRoundRound1",2005
135,135,"John Daly",NA,29.54,709,24,"PuttsperRoundRound1",2005
135,135,"Peter Lonard",NA,29.54,768,26,"PuttsperRoundRound1",2005
135,135,"Heath Slocum",NA,29.54,827,28,"PuttsperRoundRound1",2005
138,138,"Tom Byrum",NA,29.56,798,27,"PuttsperRoundRound1",2005
138,138,"Kevin Sutherland",NA,29.56,739,25,"PuttsperRoundRound1",2005
138,138,"Duffy Waldorf",NA,29.56,798,27,"PuttsperRoundRound1",2005
141,141,"Matt Kuchar",NA,29.57,621,21,"PuttsperRoundRound1",2005
142,142,"Ian Poulter",NA,29.58,562,19,"PuttsperRoundRound1",2005
143,143,"Fred Funk",NA,29.59,858,29,"PuttsperRoundRound1",2005
144,144,"Craig Barlow",NA,29.6,740,25,"PuttsperRoundRound1",2005
145,145,"Kent Jones",NA,29.61,918,31,"PuttsperRoundRound1",2005
146,146,"David Toms",NA,29.62,622,21,"PuttsperRoundRound1",2005
147,147,"Scott Hend",NA,29.63,800,27,"PuttsperRoundRound1",2005
147,147,"Charles Warren",NA,29.63,889,30,"PuttsperRoundRound1",2005
149,149,"JJ Henry",NA,29.65,919,31,"PuttsperRoundRound1",2005
149,149,"Craig Perks",NA,29.65,771,26,"PuttsperRoundRound1",2005
151,151,"Jim Carter",NA,29.67,712,24,"PuttsperRoundRound1",2005
152,152,"Jeff Hart",NA,29.68,653,22,"PuttsperRoundRound1",2005
152,152,"Jonathan Kaye",NA,29.68,653,22,"PuttsperRoundRound1",2005
152,152,"Michael Long",NA,29.68,742,25,"PuttsperRoundRound1",2005
155,155,"Steve Allan",NA,29.71,921,31,"PuttsperRoundRound1",2005
155,155,"Mark Wilson",NA,29.71,713,24,"PuttsperRoundRound1",2005
157,157,"James Driscoll",NA,29.72,743,25,"PuttsperRoundRound1",2005
157,157,"Zach Johnson",NA,29.72,862,29,"PuttsperRoundRound1",2005
159,159,"Bo Van Pelt",NA,29.73,981,33,"PuttsperRoundRound1",2005
160,160,"Dennis Paulson",NA,29.74,684,23,"PuttsperRoundRound1",2005
160,160,"Tjaart van der Walt",NA,29.74,565,19,"PuttsperRoundRound1",2005
162,162,"Scott Verplank",NA,29.75,714,24,"PuttsperRoundRound1",2005
163,163,"John Cook",NA,29.76,744,25,"PuttsperRoundRound1",2005
164,164,"Kenny Perry",NA,29.77,655,22,"PuttsperRoundRound1",2005
165,165,"Olin Browne",NA,29.79,834,28,"PuttsperRoundRound1",2005
165,165,"Ben Curtis",NA,29.79,715,24,"PuttsperRoundRound1",2005
167,167,"Chad Campbell",NA,29.81,775,26,"PuttsperRoundRound1",2005
168,168,"Justin Leonard",NA,29.82,656,22,"PuttsperRoundRound1",2005
169,169,"Brian Davis",NA,29.83,686,23,"PuttsperRoundRound1",2005
169,169,"Jerry Kelly",NA,29.83,895,30,"PuttsperRoundRound1",2005
171,171,"Stephen Leaney",NA,29.85,806,27,"PuttsperRoundRound1",2005
172,172,"Loren Roberts",NA,29.88,508,17,"PuttsperRoundRound1",2005
173,173,"Sergio Garcia",NA,29.89,538,18,"PuttsperRoundRound1",2005
173,173,"Sean OHair",NA,29.89,807,27,"PuttsperRoundRound1",2005
175,175,"Neal Lancaster",NA,29.9,927,31,"PuttsperRoundRound1",2005
175,175,"Joey Snyder III",NA,29.9,897,30,"PuttsperRoundRound1",2005
177,177,"Rocco Mediate",NA,29.91,688,23,"PuttsperRoundRound1",2005
178,178,"DA Points",NA,29.94,958,32,"PuttsperRoundRound1",2005
179,179,"Kevin Stadler",NA,29.97,959,32,"PuttsperRoundRound1",2005
180,180,"Will Ma Kenzie",NA,30,720,24,"PuttsperRoundRound1",2005
181,181,"Danny Briggs",NA,30.04,811,27,"PuttsperRoundRound1",2005
181,181,"Scott Gutschewski",NA,30.04,781,26,"PuttsperRoundRound1",2005
183,183,"Tom Lehman",NA,30.05,571,19,"PuttsperRoundRound1",2005
184,184,"Frank Lickliter II",NA,30.06,932,31,"PuttsperRoundRound1",2005
185,185,"Robert Allenby",NA,30.1,873,29,"PuttsperRoundRound1",2005
186,186,"Doug Barron",NA,30.13,723,24,"PuttsperRoundRound1",2005
186,186,"Greg Owen",NA,30.13,693,23,"PuttsperRoundRound1",2005
188,188,"John Senden",NA,30.18,845,28,"PuttsperRoundRound1",2005
189,189,"DJ Trahan",NA,30.19,785,26,"PuttsperRoundRound1",2005
190,190,"Rich Beem",NA,30.24,756,25,"PuttsperRoundRound1",2005
191,191,"Jay Haas",NA,30.27,454,15,"PuttsperRoundRound1",2005
192,192,"Glen Hnatiuk",NA,30.3,606,20,"PuttsperRoundRound1",2005
193,193,"Thomas Levet",NA,30.32,576,19,"PuttsperRoundRound1",2005
194,194,"Shaun Micheel",NA,30.43,852,28,"PuttsperRoundRound1",2005
195,195,"Brett Wetterich",NA,30.48,823,27,"PuttsperRoundRound1",2005
196,196,"Fred Couples",NA,30.5,610,20,"PuttsperRoundRound1",2005
197,197,"David Hearn",NA,30.63,735,24,"PuttsperRoundRound1",2005
197,197,"Chris Smith",NA,30.63,980,32,"PuttsperRoundRound1",2005
199,199,"Roland Thatcher",NA,30.67,736,24,"PuttsperRoundRound1",2005
200,200,"DJ Brigman",NA,30.68,767,25,"PuttsperRoundRound1",2005
201,201,"Bradley Hughes",NA,30.85,617,20,"PuttsperRoundRound1",2005
202,202,"Joe Durant",NA,30.88,772,25,"PuttsperRoundRound1",2005
