"Last5EventsScoring_RANKTHISWEEK_2007","Last5EventsScoring_RANKLASTWEEK_2007","Last5EventsScoring_PLAYERNAME_2007","Last5EventsScoring_EVENTS_2007","Last5EventsScoring_RATING_2007","stat_name","year"
1,1,"Tiger Woods",3,9.5,"Last5EventsScoring",2007
2,2,"Andy Bare",1,8.9,"Last5EventsScoring",2007
2,2,"Robert Gamez",2,8.9,"Last5EventsScoring",2007
2,2,"Justin Leonard",4,8.9,"Last5EventsScoring",2007
2,2,"Andres Romero",1,8.9,"Last5EventsScoring",2007
2,2,"Tom Watson",1,8.9,"Last5EventsScoring",2007
7,7,"Tim Clark",4,8.8,"Last5EventsScoring",2007
7,7,"Anders Hansen",1,8.8,"Last5EventsScoring",2007
7,7,"Peter Lonard",2,8.8,"Last5EventsScoring",2007
7,7,"Shaun Micheel",2,8.8,"Last5EventsScoring",2007
7,7,"Heath Slocum",3,8.8,"Last5EventsScoring",2007
12,12,"Bob Heintz",1,8.7,"Last5EventsScoring",2007
12,12,"Phil Mickelson",3,8.7,"Last5EventsScoring",2007
12,12,"Johnson Wagner",2,8.7,"Last5EventsScoring",2007
15,16,"Cameron Beckman",5,8.6,"Last5EventsScoring",2007
15,16,"JJ Henry",2,8.6,"Last5EventsScoring",2007
15,16,"Charley Hoffman",3,8.6,"Last5EventsScoring",2007
15,16,"Stephen Leaney",1,8.6,"Last5EventsScoring",2007
15,16,"George McNeill",3,8.6,"Last5EventsScoring",2007
15,16,"Arron Oberholser",3,8.6,"Last5EventsScoring",2007
15,16,"Ian Poulter",2,8.6,"Last5EventsScoring",2007
15,16,"Steve Stricker",4,8.6,"Last5EventsScoring",2007
23,24,"Nick Flanagan",2,8.5,"Last5EventsScoring",2007
23,24,"Dan Forsman",2,8.5,"Last5EventsScoring",2007
23,24,"Freddie Jacobson",5,8.5,"Last5EventsScoring",2007
23,24,"Kent Jones",4,8.5,"Last5EventsScoring",2007
23,24,"DJ Trahan",2,8.5,"Last5EventsScoring",2007
23,24,"Bo Van Pelt",5,8.5,"Last5EventsScoring",2007
23,24,"Mike Weir",4,8.5,"Last5EventsScoring",2007
30,31,"Aaron Baddeley",4,8.4,"Last5EventsScoring",2007
30,31,"Alex Cejka",4,8.4,"Last5EventsScoring",2007
30,31,"Daniel Chopra",5,8.4,"Last5EventsScoring",2007
30,31,"Stewart Cink",3,8.4,"Last5EventsScoring",2007
30,31,"Todd Fischer",2,8.4,"Last5EventsScoring",2007
30,31,"Tadd Fujikawa",1,8.4,"Last5EventsScoring",2007
30,31,"Sergio Garcia",5,8.4,"Last5EventsScoring",2007
30,31,"Robert Garrigus",3,8.4,"Last5EventsScoring",2007
30,31,"Mathias Gronberg",4,8.4,"Last5EventsScoring",2007
30,31,"Shigeki Maruyama",4,8.4,"Last5EventsScoring",2007
30,31,"Parker McLachlin",2,8.4,"Last5EventsScoring",2007
30,31,"Jesper Parnevik",5,8.4,"Last5EventsScoring",2007
30,31,"Paul Stankowski",2,8.4,"Last5EventsScoring",2007
30,31,"Phil Tataurangi",2,8.4,"Last5EventsScoring",2007
44,45,"Thomas Bjorn",1,8.3,"Last5EventsScoring",2007
44,45,"Russ Cochran",1,8.3,"Last5EventsScoring",2007
44,45,"Ken Duke",5,8.3,"Last5EventsScoring",2007
44,45,"David Duval",2,8.3,"Last5EventsScoring",2007
44,45,"Danny Ellis",2,8.3,"Last5EventsScoring",2007
44,45,"Brian Gay",3,8.3,"Last5EventsScoring",2007
44,45,"Bill Haas",4,8.3,"Last5EventsScoring",2007
44,45,"Brian Henninger",1,8.3,"Last5EventsScoring",2007
44,45,"Mark Hensby",3,8.3,"Last5EventsScoring",2007
44,45,"Bernhard Langer",4,8.3,"Last5EventsScoring",2007
44,45,"Franklin Langham",1,8.3,"Last5EventsScoring",2007
44,45,"Sean OHair",5,8.3,"Last5EventsScoring",2007
44,45,"Joe Ogilvie",4,8.3,"Last5EventsScoring",2007
44,45,"Jeff Overton",4,8.3,"Last5EventsScoring",2007
44,45,"Carl Pettersson",4,8.3,"Last5EventsScoring",2007
44,45,"Jeff Quinney",4,8.3,"Last5EventsScoring",2007
44,45,"Tag Ridings",2,8.3,"Last5EventsScoring",2007
44,45,"Rory Sabbatini",4,8.3,"Last5EventsScoring",2007
44,45,"Jeff Sluman",3,8.3,"Last5EventsScoring",2007
44,45,"Scott Verplank",4,8.3,"Last5EventsScoring",2007
44,45,"Camilo Villegas",3,8.3,"Last5EventsScoring",2007
44,45,"Dean Wilson",4,8.3,"Last5EventsScoring",2007
66,67,"Stephen Ames",4,8.2,"Last5EventsScoring",2007
66,67,"Rich Barcelo",3,8.2,"Last5EventsScoring",2007
66,67,"Alejandro Canizares",1,8.2,"Last5EventsScoring",2007
66,67,"John Cook",1,8.2,"Last5EventsScoring",2007
66,67,"Joe Durant",4,8.2,"Last5EventsScoring",2007
66,67,"Lucas Glover",4,8.2,"Last5EventsScoring",2007
66,67,"Ryuji Imada",4,8.2,"Last5EventsScoring",2007
66,67,"Justin Rose",3,8.2,"Last5EventsScoring",2007
66,67,"John Senden",4,8.2,"Last5EventsScoring",2007
66,67,"Kyle Thompson",1,8.2,"Last5EventsScoring",2007
66,67,"Omar Uresti",1,8.2,"Last5EventsScoring",2007
66,67,"Charlie Wi",4,8.2,"Last5EventsScoring",2007
66,67,"Mark Wilson",3,8.2,"Last5EventsScoring",2007
79,81,"Tommy Armour III",3,8.1,"Last5EventsScoring",2007
79,81,"Brian Davis",5,8.1,"Last5EventsScoring",2007
79,81,"Marco Dawson",3,8.1,"Last5EventsScoring",2007
79,81,"Bob Estes",3,8.1,"Last5EventsScoring",2007
79,81,"Tom Gillis",1,8.1,"Last5EventsScoring",2007
79,67,"Padraig Harrington",2,8.1,"Last5EventsScoring",2007
79,120,"Zach Johnson",2,8.1,"Last5EventsScoring",2007
79,81,"Matt Kuchar",2,8.1,"Last5EventsScoring",2007
79,81,"Bill Lunde",1,8.1,"Last5EventsScoring",2007
79,81,"Jarrod Lyle",3,8.1,"Last5EventsScoring",2007
79,81,"Daisuke Maruyama",3,8.1,"Last5EventsScoring",2007
79,81,"Bryce Molder",4,8.1,"Last5EventsScoring",2007
79,81,"Colin Montgomerie",1,8.1,"Last5EventsScoring",2007
79,81,"Dicky Pride",2,8.1,"Last5EventsScoring",2007
79,81,"Chris Riley",3,8.1,"Last5EventsScoring",2007
79,81,"Adam Scott",4,8.1,"Last5EventsScoring",2007
79,81,"Michael Sim",4,8.1,"Last5EventsScoring",2007
79,81,"Joey Sindelar",2,8.1,"Last5EventsScoring",2007
79,81,"BJ Staten",2,8.1,"Last5EventsScoring",2007
79,81,"Vaughn Taylor",3,8.1,"Last5EventsScoring",2007
79,81,"Duffy Waldorf",3,8.1,"Last5EventsScoring",2007
100,101,"Arjun Atwal",4,8,"Last5EventsScoring",2007
100,101,"Craig Barlow",3,8,"Last5EventsScoring",2007
100,101,"Shane Bertsch",3,8,"Last5EventsScoring",2007
100,101,"Craig Bowden",1,8,"Last5EventsScoring",2007
100,101,"Ben Crane",5,8,"Last5EventsScoring",2007
100,101,"Robert Damron",1,8,"Last5EventsScoring",2007
100,101,"Steve Elkington",2,8,"Last5EventsScoring",2007
100,101,"Carlos Franco",3,8,"Last5EventsScoring",2007
100,101,"Mathew Goggin",4,8,"Last5EventsScoring",2007
100,101,"Billy Hurley III",1,8,"Last5EventsScoring",2007
100,101,"Davis Love III",2,8,"Last5EventsScoring",2007
100,101,"Hunter Mahan",3,8,"Last5EventsScoring",2007
100,101,"Billy Mayfair",4,8,"Last5EventsScoring",2007
100,101,"Geoff Ogilvy",4,8,"Last5EventsScoring",2007
100,101,"Pat Perez",3,8,"Last5EventsScoring",2007
100,101,"Tom Pernice Jr",4,8,"Last5EventsScoring",2007
100,101,"Brett Quigley",2,8,"Last5EventsScoring",2007
100,101,"Chris Stroud",4,8,"Last5EventsScoring",2007
100,101,"Nick Watney",5,8,"Last5EventsScoring",2007
119,120,"Stuart Appleby",2,7.9,"Last5EventsScoring",2007
119,120,"Ryan Armour",5,7.9,"Last5EventsScoring",2007
119,120,"Jason Bohn",3,7.9,"Last5EventsScoring",2007
119,120,"Michael Bradley",2,7.9,"Last5EventsScoring",2007
119,120,"DJ Brigman",3,7.9,"Last5EventsScoring",2007
119,120,"Jonathan Byrd",4,7.9,"Last5EventsScoring",2007
119,120,"Chad Campbell",5,7.9,"Last5EventsScoring",2007
119,120,"KJ Choi",3,7.9,"Last5EventsScoring",2007
119,120,"John Daly",1,7.9,"Last5EventsScoring",2007
119,120,"Glen Day",3,7.9,"Last5EventsScoring",2007
119,120,"Jay Delsing",3,7.9,"Last5EventsScoring",2007
119,120,"Todd Demsey",1,7.9,"Last5EventsScoring",2007
119,120,"Ernie Els",4,7.9,"Last5EventsScoring",2007
119,120,"Niclas Fasth",1,7.9,"Last5EventsScoring",2007
119,120,"Jeff Gove",4,7.9,"Last5EventsScoring",2007
119,120,"Steve Lowery",3,7.9,"Last5EventsScoring",2007
119,120,"Yusaku Miyazato",1,7.9,"Last5EventsScoring",2007
119,120,"Ryan Moore",4,7.9,"Last5EventsScoring",2007
119,120,"Kevin Na",3,7.9,"Last5EventsScoring",2007
119,120,"Greg Owen",4,7.9,"Last5EventsScoring",2007
119,120,"Tim Petrovic",4,7.9,"Last5EventsScoring",2007
119,120,"Loren Roberts",2,7.9,"Last5EventsScoring",2007
119,120,"Wes Short Jr",2,7.9,"Last5EventsScoring",2007
119,120,"Garrett Willis",3,7.9,"Last5EventsScoring",2007
143,146,"Robert Allenby",2,7.8,"Last5EventsScoring",2007
143,146,"Eric Axley",1,7.8,"Last5EventsScoring",2007
143,146,"Ben Curtis",1,7.8,"Last5EventsScoring",2007
143,146,"Steve Flesch",4,7.8,"Last5EventsScoring",2007
143,146,"Nathan Green",3,7.8,"Last5EventsScoring",2007
143,146,"Tim Herron",5,7.8,"Last5EventsScoring",2007
143,146,"John Huston",2,7.8,"Last5EventsScoring",2007
143,146,"Craig Kanada",2,7.8,"Last5EventsScoring",2007
143,146,"Jerry Kelly",3,7.8,"Last5EventsScoring",2007
143,146,"Frank Lickliter II",4,7.8,"Last5EventsScoring",2007
143,146,"Will Ma Kenzie",3,7.8,"Last5EventsScoring",2007
143,146,"John Mallinger",4,7.8,"Last5EventsScoring",2007
143,146,"Troy Matteson",3,7.8,"Last5EventsScoring",2007
143,146,"Jim Rutledge",1,7.8,"Last5EventsScoring",2007
143,146,"Brandt Snedeker",4,7.8,"Last5EventsScoring",2007
