"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2009","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2009","BirdieorBetterPercentage150175ya_PLAYERNAME_2009","BirdieorBetterPercentage150175ya_ROUNDS_2009","BirdieorBetterPercentage150175ya_Pct_2009","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2009","BirdieorBetterPercentage150175ya_TOTALHOLES_2009","stat_name","year"
29,29,"Jonathan Byrd",89,17.86,55,308,"BirdieorBetterPercentage150175ya",2009
30,30,"Justin Leonard",95,17.79,50,281,"BirdieorBetterPercentage150175ya",2009
31,31,"Corey Pavin",73,17.78,40,225,"BirdieorBetterPercentage150175ya",2009
32,32,"Matt Kuchar",82,17.75,52,293,"BirdieorBetterPercentage150175ya",2009
33,33,"Briny Baird",89,17.65,54,306,"BirdieorBetterPercentage150175ya",2009
34,34,"Harrison Frazar",93,17.61,56,318,"BirdieorBetterPercentage150175ya",2009
35,35,"Cameron Beckman",87,17.56,49,279,"BirdieorBetterPercentage150175ya",2009
36,36,"Brendon de Jonge",90,17.55,56,319,"BirdieorBetterPercentage150175ya",2009
37,37,"Chad Campbell",90,17.52,48,274,"BirdieorBetterPercentage150175ya",2009
38,38,"Charlie Wi",92,17.5,56,320,"BirdieorBetterPercentage150175ya",2009
39,39,"David Toms",98,17.49,53,303,"BirdieorBetterPercentage150175ya",2009
40,40,"Kevin Streelman",97,17.48,57,326,"BirdieorBetterPercentage150175ya",2009
41,41,"Tom Lehman",55,17.39,24,138,"BirdieorBetterPercentage150175ya",2009
42,42,"Carl Pettersson",86,17.38,49,282,"BirdieorBetterPercentage150175ya",2009
42,42,"Jeff Quinney",78,17.38,49,282,"BirdieorBetterPercentage150175ya",2009
44,44,"Mark Brooks",55,17.32,31,179,"BirdieorBetterPercentage150175ya",2009
45,45,"Kirk Triplett",60,17.31,36,208,"BirdieorBetterPercentage150175ya",2009
46,46,"Sergio Garcia",59,17.26,29,168,"BirdieorBetterPercentage150175ya",2009
47,47,"Jason Bohn",88,17.24,55,319,"BirdieorBetterPercentage150175ya",2009
48,48,"Kenny Perry",92,17.2,43,250,"BirdieorBetterPercentage150175ya",2009
49,49,"Zach Johnson",94,17.17,51,297,"BirdieorBetterPercentage150175ya",2009
49,49,"Troy Matteson",95,17.17,57,332,"BirdieorBetterPercentage150175ya",2009
51,51,"Dean Wilson",81,17.16,46,268,"BirdieorBetterPercentage150175ya",2009
52,52,"Rory Sabbatini",81,17.13,43,251,"BirdieorBetterPercentage150175ya",2009
53,53,"Marc Leishman",91,17.08,55,322,"BirdieorBetterPercentage150175ya",2009
54,54,"Alex Cejka",82,17.07,49,287,"BirdieorBetterPercentage150175ya",2009
54,54,"Matt Weibring",65,17.07,42,246,"BirdieorBetterPercentage150175ya",2009
56,56,"Daniel Chopra",89,17.03,55,323,"BirdieorBetterPercentage150175ya",2009
57,57,"Freddie Jacobson",83,17.01,50,294,"BirdieorBetterPercentage150175ya",2009
58,58,"DJ Trahan",96,16.98,55,324,"BirdieorBetterPercentage150175ya",2009
59,59,"Woody Austin",84,16.95,50,295,"BirdieorBetterPercentage150175ya",2009
60,60,"Bob Estes",78,16.92,45,266,"BirdieorBetterPercentage150175ya",2009
61,61,"Chris Stroud",88,16.84,49,291,"BirdieorBetterPercentage150175ya",2009
62,62,"Bo Van Pelt",100,16.83,51,303,"BirdieorBetterPercentage150175ya",2009
63,63,"Steve Elkington",70,16.79,46,274,"BirdieorBetterPercentage150175ya",2009
64,64,"Joe Ogilvie",85,16.78,48,286,"BirdieorBetterPercentage150175ya",2009
65,65,"Mark Calcavecchia",72,16.74,40,239,"BirdieorBetterPercentage150175ya",2009
66,66,"Matt Jones",56,16.67,26,156,"BirdieorBetterPercentage150175ya",2009
66,66,"James Nitties",86,16.67,48,288,"BirdieorBetterPercentage150175ya",2009
68,68,"Ian Poulter",59,16.55,24,145,"BirdieorBetterPercentage150175ya",2009
69,69,"Tim Clark",81,16.52,37,224,"BirdieorBetterPercentage150175ya",2009
69,69,"Steve Stricker",81,16.52,38,230,"BirdieorBetterPercentage150175ya",2009
71,71,"Bob Heintz",59,16.51,36,218,"BirdieorBetterPercentage150175ya",2009
72,72,"Brett Quigley",92,16.49,47,285,"BirdieorBetterPercentage150175ya",2009
73,73,"Chris DiMarco",97,16.47,57,346,"BirdieorBetterPercentage150175ya",2009
73,73,"Jim Furyk",86,16.47,41,249,"BirdieorBetterPercentage150175ya",2009
75,75,"Rocco Mediate",79,16.42,44,268,"BirdieorBetterPercentage150175ya",2009
76,76,"Pat Perez",74,16.38,38,232,"BirdieorBetterPercentage150175ya",2009
77,77,"Greg Chalmers",85,16.36,44,269,"BirdieorBetterPercentage150175ya",2009
77,77,"John Rollins",92,16.36,44,269,"BirdieorBetterPercentage150175ya",2009
79,79,"Sean OHair",80,16.18,33,204,"BirdieorBetterPercentage150175ya",2009
80,80,"Jerry Kelly",90,16.14,46,285,"BirdieorBetterPercentage150175ya",2009
80,80,"John Merrick",91,16.14,46,285,"BirdieorBetterPercentage150175ya",2009
82,82,"Bryce Molder",69,16.11,34,211,"BirdieorBetterPercentage150175ya",2009
83,83,"Jeff Klauk",97,16.06,57,355,"BirdieorBetterPercentage150175ya",2009
84,84,"Angel Cabrera",55,16.03,25,156,"BirdieorBetterPercentage150175ya",2009
85,85,"Rod Pampling",72,16,40,250,"BirdieorBetterPercentage150175ya",2009
86,86,"Cliff Kresge",78,15.99,43,269,"BirdieorBetterPercentage150175ya",2009
87,87,"Lee Janzen",74,15.98,39,244,"BirdieorBetterPercentage150175ya",2009
88,88,"Scott Sterling",51,15.95,26,163,"BirdieorBetterPercentage150175ya",2009
89,89,"Derek Fathauer",63,15.89,34,214,"BirdieorBetterPercentage150175ya",2009
90,90,"Greg Kraft",51,15.82,25,158,"BirdieorBetterPercentage150175ya",2009
91,91,"Brian Davis",103,15.77,53,336,"BirdieorBetterPercentage150175ya",2009
92,92,"Greg Owen",97,15.6,51,327,"BirdieorBetterPercentage150175ya",2009
93,93,"Mark Wilson",99,15.57,59,379,"BirdieorBetterPercentage150175ya",2009
94,94,"Brian Bateman",55,15.54,30,193,"BirdieorBetterPercentage150175ya",2009
95,95,"Casey Wittenberg",71,15.42,31,201,"BirdieorBetterPercentage150175ya",2009
96,96,"Kevin Sutherland",96,15.41,45,292,"BirdieorBetterPercentage150175ya",2009
97,97,"Nick OHern",90,15.38,50,325,"BirdieorBetterPercentage150175ya",2009
98,98,"Boo Weekley",79,15.35,35,228,"BirdieorBetterPercentage150175ya",2009
99,99,"Ryan Moore",89,15.33,42,274,"BirdieorBetterPercentage150175ya",2009
100,100,"Gary Woodland",53,15.22,21,138,"BirdieorBetterPercentage150175ya",2009
101,101,"JJ Henry",97,15.19,53,349,"BirdieorBetterPercentage150175ya",2009
102,102,"Martin Laird",72,15.12,39,258,"BirdieorBetterPercentage150175ya",2009
103,103,"Webb Simpson",94,15.11,47,311,"BirdieorBetterPercentage150175ya",2009
104,104,"Tim Herron",87,15.09,48,318,"BirdieorBetterPercentage150175ya",2009
105,105,"YE Yang",83,15.06,39,259,"BirdieorBetterPercentage150175ya",2009
106,106,"Jason Day",61,15.05,28,186,"BirdieorBetterPercentage150175ya",2009
107,107,"David Mathis",82,15,39,260,"BirdieorBetterPercentage150175ya",2009
108,108,"Nicholas Thompson",96,14.98,46,307,"BirdieorBetterPercentage150175ya",2009
109,109,"Lucas Glover",93,14.97,47,314,"BirdieorBetterPercentage150175ya",2009
110,110,"Ryuji Imada",85,14.94,39,261,"BirdieorBetterPercentage150175ya",2009
111,111,"Rich Beem",77,14.93,33,221,"BirdieorBetterPercentage150175ya",2009
112,112,"Tag Ridings",50,14.91,24,161,"BirdieorBetterPercentage150175ya",2009
113,113,"Vaughn Taylor",88,14.79,46,311,"BirdieorBetterPercentage150175ya",2009
114,114,"Phil Mickelson",66,14.71,25,170,"BirdieorBetterPercentage150175ya",2009
115,115,"Robert Allenby",71,14.69,36,245,"BirdieorBetterPercentage150175ya",2009
116,116,"Will Ma Kenzie",69,14.68,32,218,"BirdieorBetterPercentage150175ya",2009
117,117,"Jeff Overton",92,14.56,38,261,"BirdieorBetterPercentage150175ya",2009
118,118,"Justin Rose",71,14.55,31,213,"BirdieorBetterPercentage150175ya",2009
119,119,"Spencer Levin",75,14.45,37,256,"BirdieorBetterPercentage150175ya",2009
119,119,"DA Points",99,14.45,51,353,"BirdieorBetterPercentage150175ya",2009
121,121,"George McNeill",82,14.44,40,277,"BirdieorBetterPercentage150175ya",2009
122,122,"Jay Williamson",69,14.41,34,236,"BirdieorBetterPercentage150175ya",2009
123,123,"Jeff Maggert",79,14.39,40,278,"BirdieorBetterPercentage150175ya",2009
124,124,"Robert Garrigus",83,14.34,35,244,"BirdieorBetterPercentage150175ya",2009
125,125,"Ted Purdy",101,14.11,45,319,"BirdieorBetterPercentage150175ya",2009
126,126,"Retief Goosen",74,14.07,28,199,"BirdieorBetterPercentage150175ya",2009
127,127,"Mathew Goggin",76,14.04,32,228,"BirdieorBetterPercentage150175ya",2009
128,128,"John Mallinger",90,14.02,37,264,"BirdieorBetterPercentage150175ya",2009
129,129,"Bill Lunde",83,13.99,41,293,"BirdieorBetterPercentage150175ya",2009
130,130,"Bubba Watson",73,13.94,29,208,"BirdieorBetterPercentage150175ya",2009
131,131,"Matt Bettencourt",98,13.83,43,311,"BirdieorBetterPercentage150175ya",2009
132,132,"Steve Lowery",83,13.79,40,290,"BirdieorBetterPercentage150175ya",2009
133,133,"Charles Howell III",99,13.7,40,292,"BirdieorBetterPercentage150175ya",2009
134,134,"David Duval",56,13.64,21,154,"BirdieorBetterPercentage150175ya",2009
135,135,"Stewart Cink",79,13.49,29,215,"BirdieorBetterPercentage150175ya",2009
136,136,"Stuart Appleby",79,13.45,32,238,"BirdieorBetterPercentage150175ya",2009
137,137,"Tommy Armour III",58,13.43,27,201,"BirdieorBetterPercentage150175ya",2009
138,138,"Leif Olson",51,13.41,22,164,"BirdieorBetterPercentage150175ya",2009
139,139,"Ben Curtis",63,13.37,25,187,"BirdieorBetterPercentage150175ya",2009
139,139,"Peter Tomasulo",61,13.37,23,172,"BirdieorBetterPercentage150175ya",2009
141,141,"Rick Price",54,13.33,20,150,"BirdieorBetterPercentage150175ya",2009
142,142,"KJ Choi",65,13.29,23,173,"BirdieorBetterPercentage150175ya",2009
142,142,"Bill Haas",91,13.29,40,301,"BirdieorBetterPercentage150175ya",2009
144,144,"Colt Knost",71,13.27,28,211,"BirdieorBetterPercentage150175ya",2009
145,145,"Chez Reavie",81,13.19,38,288,"BirdieorBetterPercentage150175ya",2009
146,146,"Jason Dufner",90,13.01,38,292,"BirdieorBetterPercentage150175ya",2009
147,147,"Brendon Todd",53,12.97,24,185,"BirdieorBetterPercentage150175ya",2009
148,148,"Nathan Green",104,12.9,44,341,"BirdieorBetterPercentage150175ya",2009
149,149,"Davis Love III",89,12.75,39,306,"BirdieorBetterPercentage150175ya",2009
150,150,"Bart Bryant",58,12.68,26,205,"BirdieorBetterPercentage150175ya",2009
151,151,"Stephen Ames",77,12.61,28,222,"BirdieorBetterPercentage150175ya",2009
151,151,"Kent Jones",73,12.61,30,238,"BirdieorBetterPercentage150175ya",2009
151,151,"Nick Watney",86,12.61,30,238,"BirdieorBetterPercentage150175ya",2009
154,154,"Aaron Baddeley",66,12.56,28,223,"BirdieorBetterPercentage150175ya",2009
155,155,"Steve Marino",98,12.54,39,311,"BirdieorBetterPercentage150175ya",2009
156,156,"Scott Piercy",85,12.46,37,297,"BirdieorBetterPercentage150175ya",2009
157,157,"John Senden",100,12.43,44,354,"BirdieorBetterPercentage150175ya",2009
158,158,"Johnson Wagner",81,12.37,37,299,"BirdieorBetterPercentage150175ya",2009
159,159,"Heath Slocum",95,12.31,41,333,"BirdieorBetterPercentage150175ya",2009
160,160,"Tom Pernice Jr",82,12.3,39,317,"BirdieorBetterPercentage150175ya",2009
161,161,"Anthony Kim",76,12.17,23,189,"BirdieorBetterPercentage150175ya",2009
162,162,"Vijay Singh",71,12.07,21,174,"BirdieorBetterPercentage150175ya",2009
163,163,"Jarrod Lyle",65,12.06,24,199,"BirdieorBetterPercentage150175ya",2009
164,164,"Peter Lonard",86,12.04,39,324,"BirdieorBetterPercentage150175ya",2009
165,165,"Ken Duke",87,11.89,34,286,"BirdieorBetterPercentage150175ya",2009
166,166,"Todd Hamilton",83,11.72,30,256,"BirdieorBetterPercentage150175ya",2009
167,167,"Brad Faxon",59,11.71,24,205,"BirdieorBetterPercentage150175ya",2009
167,167,"Aron Price",89,11.71,35,299,"BirdieorBetterPercentage150175ya",2009
169,169,"Marc Turnesa",77,11.66,33,283,"BirdieorBetterPercentage150175ya",2009
170,170,"Steve Flesch",77,11.55,29,251,"BirdieorBetterPercentage150175ya",2009
171,171,"Billy Mayfair",83,11.54,33,286,"BirdieorBetterPercentage150175ya",2009
172,172,"Glen Day",79,11.51,29,252,"BirdieorBetterPercentage150175ya",2009
172,172,"Jimmy Walker",74,11.51,32,278,"BirdieorBetterPercentage150175ya",2009
174,174,"Adam Scott",53,11.48,21,183,"BirdieorBetterPercentage150175ya",2009
175,175,"Jason Gore",74,11.46,29,253,"BirdieorBetterPercentage150175ya",2009
176,176,"Brad Adamonis",70,11.41,30,263,"BirdieorBetterPercentage150175ya",2009
177,177,"Charles Warren",63,11.39,23,202,"BirdieorBetterPercentage150175ya",2009
178,178,"Padraig Harrington",66,11.38,19,167,"BirdieorBetterPercentage150175ya",2009
179,179,"Patrick Sheehan",51,10.98,18,164,"BirdieorBetterPercentage150175ya",2009
180,180,"Ricky Barnes",67,10.58,20,189,"BirdieorBetterPercentage150175ya",2009
181,181,"Brian Vranesh",51,10.56,19,180,"BirdieorBetterPercentage150175ya",2009
182,182,"Ryan Palmer",78,10.42,25,240,"BirdieorBetterPercentage150175ya",2009
183,183,"Camilo Villegas",76,10.41,23,221,"BirdieorBetterPercentage150175ya",2009
184,184,"Tim Petrovic",97,10.15,33,325,"BirdieorBetterPercentage150175ya",2009
