"Puttingfrom510_RANKTHISWEEK_2016","Puttingfrom510_RANKLASTWEEK_2016","Puttingfrom510_PLAYERNAME_2016","Puttingfrom510_ROUNDS_2016","Puttingfrom510_Pct_2016","Puttingfrom510_ATTEMPTS_2016","Puttingfrom510_PUTTSMADE_2016","stat_name","year"
92,81,"Jason Kokrak",52,57.69,182,105,"Puttingfrom510",2016
92,60,"Sean OHair",45,57.69,156,90,"Puttingfrom510",2016
94,92,"Seung Yul Noh",54,57.67,189,109,"Puttingfrom510",2016
95,108,"Hiroshi Iwata",51,57.34,143,82,"Puttingfrom510",2016
96,95,"Jason Bohn",37,57.14,126,72,"Puttingfrom510",2016
96,95,"Brian Gay",22,57.14,77,44,"Puttingfrom510",2016
96,95,"Dicky Pride",33,57.14,98,56,"Puttingfrom510",2016
96,86,"Scott Stallings",46,57.14,175,100,"Puttingfrom510",2016
100,100,"Charley Hoffman",49,57.06,163,93,"Puttingfrom510",2016
101,102,"Jason Dufner",53,57.05,149,85,"Puttingfrom510",2016
101,94,"Chesson Hadley",51,57.05,149,85,"Puttingfrom510",2016
103,104,"Rhein Gibson",36,56.86,102,58,"Puttingfrom510",2016
104,106,"Carl Pettersson",31,56.76,111,63,"Puttingfrom510",2016
104,127,"Tim Wilkinson",40,56.76,111,63,"Puttingfrom510",2016
106,107,"Marc Leishman",41,56.73,104,59,"Puttingfrom510",2016
107,111,"Branden Grace",31,56.58,76,43,"Puttingfrom510",2016
108,113,"Jerry Kelly",44,56.56,122,69,"Puttingfrom510",2016
109,114,"KJ Choi",47,56.52,161,91,"Puttingfrom510",2016
110,134,"David Hearn",55,56.47,170,96,"Puttingfrom510",2016
111,103,"Ricky Barnes",57,56.4,172,97,"Puttingfrom510",2016
112,117,"JJ Henry",44,56.38,149,84,"Puttingfrom510",2016
113,110,"Steve Marino",40,56.3,119,67,"Puttingfrom510",2016
114,120,"Andres Romero",22,56.25,48,27,"Puttingfrom510",2016
115,122,"John Huh",51,56.21,169,95,"Puttingfrom510",2016
116,90,"Charles Howell III",63,56.08,189,106,"Puttingfrom510",2016
117,93,"Will Wilcox",47,56.02,166,93,"Puttingfrom510",2016
118,126,"Scott Brown",59,55.9,161,90,"Puttingfrom510",2016
119,125,"Chez Reavie",56,55.87,179,100,"Puttingfrom510",2016
120,148,"JB Holmes",39,55.86,145,81,"Puttingfrom510",2016
121,139,"Harris English",51,55.81,129,72,"Puttingfrom510",2016
122,100,"Jeff Overton",51,55.61,187,104,"Puttingfrom510",2016
122,120,"Brett Stegmaier",57,55.61,187,104,"Puttingfrom510",2016
124,150,"Shawn Stefani",45,55.56,135,75,"Puttingfrom510",2016
125,128,"Justin Leonard",28,55.42,83,46,"Puttingfrom510",2016
126,129,"Matt Kuchar",46,55.38,130,72,"Puttingfrom510",2016
127,116,"Davis Love III",40,55.3,132,73,"Puttingfrom510",2016
128,130,"Dustin Johnson",37,55.29,85,47,"Puttingfrom510",2016
129,131,"Zach Johnson",42,55.2,125,69,"Puttingfrom510",2016
130,119,"Kyle Stanley",57,55.15,194,107,"Puttingfrom510",2016
131,132,"Shane Lowry",35,55.07,69,38,"Puttingfrom510",2016
132,133,"Ryan Palmer",46,55,180,99,"Puttingfrom510",2016
133,112,"Webb Simpson",34,54.95,111,61,"Puttingfrom510",2016
134,135,"Smylie Kaufman",57,54.82,166,91,"Puttingfrom510",2016
135,148,"Patrick Reed",53,54.62,119,65,"Puttingfrom510",2016
136,152,"Jason Gore",51,54.61,152,83,"Puttingfrom510",2016
136,118,"Vijay Singh",42,54.61,141,77,"Puttingfrom510",2016
138,136,"Geoff Ogilvy",37,54.47,123,67,"Puttingfrom510",2016
139,161,"Roberto Castro",55,54.08,196,106,"Puttingfrom510",2016
140,145,"Dawie van der Walt",48,53.96,139,75,"Puttingfrom510",2016
141,142,"Russell Knox",48,53.92,102,55,"Puttingfrom510",2016
142,158,"Jim Herman",55,53.9,141,76,"Puttingfrom510",2016
143,158,"James Hahn",45,53.89,167,90,"Puttingfrom510",2016
143,141,"Scott Pinckney",53,53.89,167,90,"Puttingfrom510",2016
145,143,"Abraham Ancer",26,53.85,78,42,"Puttingfrom510",2016
145,143,"Shane Bertsch",30,53.85,78,42,"Puttingfrom510",2016
147,123,"Paul Casey",39,53.75,80,43,"Puttingfrom510",2016
148,137,"Nick Taylor",57,53.61,166,89,"Puttingfrom510",2016
149,164,"Tony Finau",49,53.42,161,86,"Puttingfrom510",2016
150,138,"Daniel Berger",52,53.25,169,90,"Puttingfrom510",2016
151,154,"Scott Langley",41,53.23,124,66,"Puttingfrom510",2016
152,169,"Martin Laird",46,53.19,141,75,"Puttingfrom510",2016
153,95,"Henrik Stenson",30,53.01,83,44,"Puttingfrom510",2016
154,157,"Spencer Levin",62,52.94,187,99,"Puttingfrom510",2016
154,124,"Rob Oppenheim",37,52.94,119,63,"Puttingfrom510",2016
156,140,"Rory McIlroy",37,52.87,87,46,"Puttingfrom510",2016
157,164,"Kyle Reifers",63,52.68,205,108,"Puttingfrom510",2016
158,163,"Luke Donald",49,52.59,116,61,"Puttingfrom510",2016
159,161,"Miguel Angel Carballo",24,52.46,61,32,"Puttingfrom510",2016
160,155,"David Lingmerth",54,52.26,155,81,"Puttingfrom510",2016
161,166,"Bronson Burgoon",53,52.17,161,84,"Puttingfrom510",2016
162,153,"Graham DeLaet",50,52.12,165,86,"Puttingfrom510",2016
162,160,"Will Ma Kenzie",54,52.12,165,86,"Puttingfrom510",2016
164,189,"Henrik Norlander",41,51.82,110,57,"Puttingfrom510",2016
165,146,"Kevin Streelman",46,51.79,112,58,"Puttingfrom510",2016
166,178,"Justin Rose",35,51.75,114,59,"Puttingfrom510",2016
167,168,"Ernie Els",34,51.69,118,61,"Puttingfrom510",2016
167,156,"Lucas Glover",53,51.69,178,92,"Puttingfrom510",2016
167,174,"Justin Hicks",26,51.69,89,46,"Puttingfrom510",2016
170,197,"Robert Garrigus",34,51.43,105,54,"Puttingfrom510",2016
171,147,"Hideki Matsuyama",40,51.33,113,58,"Puttingfrom510",2016
172,167,"Bill Haas",42,51.16,129,66,"Puttingfrom510",2016
173,177,"Andres Gonzales",46,51.15,131,67,"Puttingfrom510",2016
174,170,"Luke Guthrie",31,51.11,90,46,"Puttingfrom510",2016
175,171,"Kevin Na",52,51.03,145,74,"Puttingfrom510",2016
176,175,"Angel Cabrera",42,50.82,122,62,"Puttingfrom510",2016
177,172,"Luke List",51,50.72,138,70,"Puttingfrom510",2016
178,176,"Francesco Molinari",36,50.4,125,63,"Puttingfrom510",2016
179,151,"Chris Stroud",52,50.29,175,88,"Puttingfrom510",2016
180,178,"Louis Oosthuizen",25,50,40,20,"Puttingfrom510",2016
180,173,"Carlos Ortiz",47,50,144,72,"Puttingfrom510",2016
180,178,"Pat Perez",28,50,76,38,"Puttingfrom510",2016
180,178,"Jordan Spieth",34,50,74,37,"Puttingfrom510",2016
184,184,"Rory Sabbatini",40,49.6,125,62,"Puttingfrom510",2016
185,188,"Stewart Cink",45,49.17,120,59,"Puttingfrom510",2016
186,184,"Padraig Harrington",38,48.91,137,67,"Puttingfrom510",2016
187,178,"Robert Allenby",35,48.84,86,42,"Puttingfrom510",2016
188,178,"Matt Every",34,48.82,127,62,"Puttingfrom510",2016
189,187,"Robert Streb",51,48.57,140,68,"Puttingfrom510",2016
190,192,"Bubba Watson",30,48,75,36,"Puttingfrom510",2016
191,191,"Chad Campbell",54,47.98,173,83,"Puttingfrom510",2016
192,202,"Boo Weekley",53,47.95,171,82,"Puttingfrom510",2016
193,194,"Ken Duke",26,47.73,88,42,"Puttingfrom510",2016
194,195,"Keegan Bradley",40,47.71,109,52,"Puttingfrom510",2016
195,193,"Vaughn Taylor",30,47.27,110,52,"Puttingfrom510",2016
195,198,"DJ Trahan",23,47.27,55,26,"Puttingfrom510",2016
197,200,"Bernd Wiesberger",23,46.67,45,21,"Puttingfrom510",2016
198,201,"Lucas Lee",22,46.55,58,27,"Puttingfrom510",2016
199,190,"DA Points",32,46.25,80,37,"Puttingfrom510",2016
200,199,"Derek Ernst",36,45.92,98,45,"Puttingfrom510",2016
201,204,"Cameron Percy",22,45.61,57,26,"Puttingfrom510",2016
201,196,"Michael Thompson",46,45.61,114,52,"Puttingfrom510",2016
203,203,"George McNeill",33,45.6,125,57,"Puttingfrom510",2016
204,205,"Charlie Beljan",26,45.57,79,36,"Puttingfrom510",2016
205,207,"Greg Owen",56,42.02,188,79,"Puttingfrom510",2016
206,206,"Matt Jones",45,41.67,108,45,"Puttingfrom510",2016
207,208,"Darron Stiles",28,40.58,69,28,"Puttingfrom510",2016
