"AveragePuttingDistanceAll2putts_RANKTHISWEEK_2007","AveragePuttingDistanceAll2putts_RANKLASTWEEK_2007","AveragePuttingDistanceAll2putts_PLAYERNAME_2007","AveragePuttingDistanceAll2putts_ROUNDS_2007","AveragePuttingDistanceAll2putts_AVG_2007","AveragePuttingDistanceAll2putts_DISTANCEFEET_2007","AveragePuttingDistanceAll2putts_TOTALPUTTS_2007","stat_name","year"
21,21,"Tim Herron",98,NA,20013.25,858,"AveragePuttingDistanceAll2putts",2007
21,21,"John Merrick",92,NA,20284.5,869,"AveragePuttingDistanceAll2putts",2007
24,24,"Brian Bateman",55,NA,9776.667,420,"AveragePuttingDistanceAll2putts",2007
24,24,"Troy Matteson",87,NA,17968.667,774,"AveragePuttingDistanceAll2putts",2007
24,24,"Parker McLachlin",83,NA,16571.167,713,"AveragePuttingDistanceAll2putts",2007
24,24,"Jeff Quinney",95,NA,20666.917,888,"AveragePuttingDistanceAll2putts",2007
24,24,"Dean Wilson",92,NA,17755.167,765,"AveragePuttingDistanceAll2putts",2007
24,24,"Mark Wilson",87,NA,17725.083,762,"AveragePuttingDistanceAll2putts",2007
30,30,"Briny Baird",115,NA,25378.75,1094,"AveragePuttingDistanceAll2putts",2007
30,30,"DJ Brigman",67,NA,13276.333,574,"AveragePuttingDistanceAll2putts",2007
30,30,"Stewart Cink",91,NA,16977.25,734,"AveragePuttingDistanceAll2putts",2007
30,30,"Lucas Glover",98,NA,18377.917,792,"AveragePuttingDistanceAll2putts",2007
30,30,"Cliff Kresge",107,NA,24085.5,1038,"AveragePuttingDistanceAll2putts",2007
30,30,"Michael Putnam",96,NA,20221.667,873,"AveragePuttingDistanceAll2putts",2007
36,36,"Michael Boyd",61,NA,12436.917,538,"AveragePuttingDistanceAll2putts",2007
36,36,"Scott Gutschewski",67,NA,14086.167,610,"AveragePuttingDistanceAll2putts",2007
36,36,"Trevor Immelman",74,NA,13508.25,586,"AveragePuttingDistanceAll2putts",2007
36,36,"Hunter Mahan",91,NA,17572,762,"AveragePuttingDistanceAll2putts",2007
36,36,"Dicky Pride",71,NA,14181.167,614,"AveragePuttingDistanceAll2putts",2007
36,36,"Jason Schultz",63,NA,12451.167,539,"AveragePuttingDistanceAll2putts",2007
42,42,"Rich Barcelo",80,NA,15591,679,"AveragePuttingDistanceAll2putts",2007
42,42,"Steve Elkington",87,NA,17022.333,739,"AveragePuttingDistanceAll2putts",2007
42,42,"Ryuji Imada",104,NA,19523.25,848,"AveragePuttingDistanceAll2putts",2007
42,42,"Tiger Woods",63,NA,10067.167,438,"AveragePuttingDistanceAll2putts",2007
46,46,"Craig Barlow",52,NA,10644.167,464,"AveragePuttingDistanceAll2putts",2007
46,46,"Bart Bryant",87,NA,17467.917,763,"AveragePuttingDistanceAll2putts",2007
46,46,"Bob Estes",88,NA,17896.667,780,"AveragePuttingDistanceAll2putts",2007
46,46,"JP Hayes",89,NA,18273.333,796,"AveragePuttingDistanceAll2putts",2007
46,46,"Shaun Micheel",91,NA,16811.833,734,"AveragePuttingDistanceAll2putts",2007
46,46,"Duffy Waldorf",69,NA,14598,636,"AveragePuttingDistanceAll2putts",2007
52,52,"Tommy Armour III",81,NA,17292,757,"AveragePuttingDistanceAll2putts",2007
52,52,"Aaron Baddeley",83,NA,14395.417,630,"AveragePuttingDistanceAll2putts",2007
52,52,"Jason Gore",86,NA,18042.5,790,"AveragePuttingDistanceAll2putts",2007
52,52,"Tom Johnson",74,NA,14798.083,648,"AveragePuttingDistanceAll2putts",2007
52,52,"Kyle Reifers",71,NA,15093.5,660,"AveragePuttingDistanceAll2putts",2007
52,52,"Bob Tway",103,NA,21173.083,928,"AveragePuttingDistanceAll2putts",2007
58,58,"Stephen Ames",81,NA,14941.083,657,"AveragePuttingDistanceAll2putts",2007
58,58,"Andrew Buckle",77,NA,14965.583,657,"AveragePuttingDistanceAll2putts",2007
58,58,"Jason Dufner",100,NA,20048.167,880,"AveragePuttingDistanceAll2putts",2007
58,58,"Mathias Gronberg",95,NA,20023.25,881,"AveragePuttingDistanceAll2putts",2007
58,58,"Jarrod Lyle",77,NA,15264.25,670,"AveragePuttingDistanceAll2putts",2007
58,58,"Billy Mayfair",98,NA,20059,882,"AveragePuttingDistanceAll2putts",2007
58,58,"Kevin Na",84,NA,16432,722,"AveragePuttingDistanceAll2putts",2007
65,65,"Bill Haas",93,NA,19525,860,"AveragePuttingDistanceAll2putts",2007
65,65,"Charley Hoffman",97,NA,18756.917,828,"AveragePuttingDistanceAll2putts",2007
65,65,"Will Ma Kenzie",100,NA,21230,935,"AveragePuttingDistanceAll2putts",2007
65,65,"George McNeill",95,NA,18200.583,803,"AveragePuttingDistanceAll2putts",2007
65,65,"Arron Oberholser",69,NA,11923.5,527,"AveragePuttingDistanceAll2putts",2007
65,65,"Tim Petrovic",106,NA,20795.333,916,"AveragePuttingDistanceAll2putts",2007
65,65,"John Rollins",102,NA,18871.583,834,"AveragePuttingDistanceAll2putts",2007
65,65,"Joey Sindelar",75,NA,16596.5,733,"AveragePuttingDistanceAll2putts",2007
65,65,"Paul Stankowski",52,NA,9972.083,440,"AveragePuttingDistanceAll2putts",2007
65,65,"Steve Stricker",81,NA,14840.917,654,"AveragePuttingDistanceAll2putts",2007
65,65,"Johnson Wagner",97,NA,21297.417,939,"AveragePuttingDistanceAll2putts",2007
76,76,"Jeff Brehaut",59,NA,11562.167,512,"AveragePuttingDistanceAll2putts",2007
76,76,"Paul Gow",70,NA,13401.917,594,"AveragePuttingDistanceAll2putts",2007
76,76,"Freddie Jacobson",70,NA,15445.667,684,"AveragePuttingDistanceAll2putts",2007
76,76,"Zach Johnson",76,NA,13866.5,613,"AveragePuttingDistanceAll2putts",2007
76,76,"Tom Lehman",62,NA,11814.333,523,"AveragePuttingDistanceAll2putts",2007
76,76,"Peter Lonard",85,NA,17760.167,785,"AveragePuttingDistanceAll2putts",2007
76,76,"Davis Love III",66,NA,12969.417,574,"AveragePuttingDistanceAll2putts",2007
76,76,"Ryan Moore",92,NA,16682.667,740,"AveragePuttingDistanceAll2putts",2007
76,76,"Henrik Stenson",52,NA,8469.667,375,"AveragePuttingDistanceAll2putts",2007
76,76,"Bo Van Pelt",104,NA,22870.417,1013,"AveragePuttingDistanceAll2putts",2007
86,86,"Stuart Appleby",74,NA,13021.083,579,"AveragePuttingDistanceAll2putts",2007
86,86,"Craig Bowden",78,NA,15105,671,"AveragePuttingDistanceAll2putts",2007
86,86,"Glen Day",85,NA,17709.667,787,"AveragePuttingDistanceAll2putts",2007
86,86,"Luke Donald",69,NA,11072.5,493,"AveragePuttingDistanceAll2putts",2007
86,86,"Tripp Isenhour",86,NA,16962.417,755,"AveragePuttingDistanceAll2putts",2007
86,86,"Steve Lowery",74,NA,16062,714,"AveragePuttingDistanceAll2putts",2007
86,86,"Sean OHair",98,NA,18421.417,819,"AveragePuttingDistanceAll2putts",2007
86,86,"Tag Ridings",52,NA,10277.583,457,"AveragePuttingDistanceAll2putts",2007
86,86,"Kirk Triplett",77,NA,15816.667,703,"AveragePuttingDistanceAll2putts",2007
86,86,"Camilo Villegas",82,NA,15813.25,703,"AveragePuttingDistanceAll2putts",2007
96,96,"Cameron Beckman",96,NA,20369.833,909,"AveragePuttingDistanceAll2putts",2007
96,96,"Jonathan Byrd",73,NA,13386.667,598,"AveragePuttingDistanceAll2putts",2007
96,96,"Daniel Chopra",106,NA,21141.667,944,"AveragePuttingDistanceAll2putts",2007
96,96,"Jim Furyk",84,NA,15671.917,698,"AveragePuttingDistanceAll2putts",2007
96,96,"Brian Gay",107,NA,21133.333,942,"AveragePuttingDistanceAll2putts",2007
96,96,"Matt Kuchar",85,NA,16369.083,729,"AveragePuttingDistanceAll2putts",2007
96,96,"Justin Leonard",95,NA,18332.167,817,"AveragePuttingDistanceAll2putts",2007
96,96,"Rod Pampling",92,NA,17144.083,765,"AveragePuttingDistanceAll2putts",2007
96,96,"Corey Pavin",81,NA,15941.667,710,"AveragePuttingDistanceAll2putts",2007
96,96,"Kenny Perry",83,NA,17329.5,774,"AveragePuttingDistanceAll2putts",2007
96,96,"Brett Quigley",79,NA,14965.917,667,"AveragePuttingDistanceAll2putts",2007
96,96,"Adam Scott",69,NA,12315.5,549,"AveragePuttingDistanceAll2putts",2007
108,108,"Robert Allenby",90,NA,17842.167,799,"AveragePuttingDistanceAll2putts",2007
108,108,"Billy Andrade",88,NA,18302,819,"AveragePuttingDistanceAll2putts",2007
108,108,"Rich Beem",89,NA,15612.667,700,"AveragePuttingDistanceAll2putts",2007
108,108,"Steve Marino",106,NA,20780.083,930,"AveragePuttingDistanceAll2putts",2007
108,108,"Bryce Molder",56,NA,11221.667,502,"AveragePuttingDistanceAll2putts",2007
108,108,"Rory Sabbatini",81,NA,13135.417,589,"AveragePuttingDistanceAll2putts",2007
108,108,"Kevin Stadler",95,NA,19348.083,867,"AveragePuttingDistanceAll2putts",2007
108,108,"Steve Wheatcroft",73,NA,13789.583,617,"AveragePuttingDistanceAll2putts",2007
116,116,"Ryan Armour",107,NA,22135.5,995,"AveragePuttingDistanceAll2putts",2007
116,116,"Mark Brooks",53,NA,9756.667,439,"AveragePuttingDistanceAll2putts",2007
116,116,"Tim Clark",66,NA,11004.583,495,"AveragePuttingDistanceAll2putts",2007
116,116,"Ben Curtis",80,NA,14746.417,662,"AveragePuttingDistanceAll2putts",2007
116,116,"Chris DiMarco",79,NA,14606.583,657,"AveragePuttingDistanceAll2putts",2007
116,116,"Robert Garrigus",95,NA,20727.667,931,"AveragePuttingDistanceAll2putts",2007
116,116,"Nathan Green",103,NA,18949.25,851,"AveragePuttingDistanceAll2putts",2007
116,116,"Kent Jones",97,NA,20091.167,903,"AveragePuttingDistanceAll2putts",2007
116,116,"Craig Kanada",109,NA,21443.833,963,"AveragePuttingDistanceAll2putts",2007
116,116,"Jose Maria Olazabal",52,NA,8049.917,362,"AveragePuttingDistanceAll2putts",2007
116,116,"Jeff Overton",60,NA,12659.417,568,"AveragePuttingDistanceAll2putts",2007
116,116,"Ryan Palmer",91,NA,18693.25,841,"AveragePuttingDistanceAll2putts",2007
116,116,"Carl Pettersson",111,NA,20410.917,916,"AveragePuttingDistanceAll2putts",2007
116,116,"Jaco Van Zyl",51,NA,9864.25,444,"AveragePuttingDistanceAll2putts",2007
130,130,"David Branshaw",83,NA,17639.167,795,"AveragePuttingDistanceAll2putts",2007
130,130,"John Daly",59,NA,10943.083,493,"AveragePuttingDistanceAll2putts",2007
130,130,"Anthony Kim",93,NA,18119.583,816,"AveragePuttingDistanceAll2putts",2007
130,130,"Jeff Maggert",79,NA,18045.333,815,"AveragePuttingDistanceAll2putts",2007
130,130,"Pat Perez",84,NA,14694.333,663,"AveragePuttingDistanceAll2putts",2007
130,130,"Ted Purdy",102,NA,20718.917,935,"AveragePuttingDistanceAll2putts",2007
136,136,"Jason Bohn",57,NA,12274.583,556,"AveragePuttingDistanceAll2putts",2007
136,136,"Brian Davis",101,NA,19818,899,"AveragePuttingDistanceAll2putts",2007
136,136,"Shigeki Maruyama",84,NA,17269.917,781,"AveragePuttingDistanceAll2putts",2007
136,136,"Geoff Ogilvy",84,NA,13732.083,621,"AveragePuttingDistanceAll2putts",2007
136,136,"Heath Slocum",101,NA,21234.417,960,"AveragePuttingDistanceAll2putts",2007
136,136,"Chris Stroud",66,NA,12644,573,"AveragePuttingDistanceAll2putts",2007
136,136,"Charles Warren",101,NA,21367.167,968,"AveragePuttingDistanceAll2putts",2007
136,136,"Bubba Watson",80,NA,14733.25,666,"AveragePuttingDistanceAll2putts",2007
144,144,"Eric Axley",107,NA,20736.5,944,"AveragePuttingDistanceAll2putts",2007
144,144,"Ken Duke",112,NA,21147.167,961,"AveragePuttingDistanceAll2putts",2007
144,144,"Sergio Garcia",68,NA,12391.833,564,"AveragePuttingDistanceAll2putts",2007
144,144,"Phil Mickelson",73,NA,11631.917,528,"AveragePuttingDistanceAll2putts",2007
144,144,"Boo Weekley",101,NA,17887.333,812,"AveragePuttingDistanceAll2putts",2007
144,144,"Jay Williamson",50,NA,11048.833,502,"AveragePuttingDistanceAll2putts",2007
150,150,"Woody Austin",95,NA,17978.75,821,"AveragePuttingDistanceAll2putts",2007
150,150,"Retief Goosen",50,NA,7713.5,352,"AveragePuttingDistanceAll2putts",2007
150,150,"JB Holmes",71,NA,14250.167,649,"AveragePuttingDistanceAll2putts",2007
150,150,"Lee Janzen",66,NA,12261.583,559,"AveragePuttingDistanceAll2putts",2007
150,150,"Daisuke Maruyama",86,NA,17391.167,794,"AveragePuttingDistanceAll2putts",2007
150,150,"Tom Pernice Jr",104,NA,17731.25,809,"AveragePuttingDistanceAll2putts",2007
150,150,"Ian Poulter",63,NA,8314.417,379,"AveragePuttingDistanceAll2putts",2007
150,150,"David Toms",80,NA,13766.917,627,"AveragePuttingDistanceAll2putts",2007
158,158,"Marco Dawson",73,NA,14235.5,651,"AveragePuttingDistanceAll2putts",2007
158,158,"Jeff Gove",103,NA,22555.167,1033,"AveragePuttingDistanceAll2putts",2007
158,158,"Anders Hansen",55,NA,8004.333,366,"AveragePuttingDistanceAll2putts",2007
158,158,"Bob Heintz",85,NA,15635.75,717,"AveragePuttingDistanceAll2putts",2007
158,158,"Nick OHern",72,NA,12501.5,573,"AveragePuttingDistanceAll2putts",2007
158,158,"Joe Ogilvie",102,NA,18575.167,850,"AveragePuttingDistanceAll2putts",2007
158,158,"Justin Rose",63,NA,8426.417,386,"AveragePuttingDistanceAll2putts",2007
158,158,"DJ Trahan",99,NA,20584.083,941,"AveragePuttingDistanceAll2putts",2007
166,166,"Fred Funk",65,NA,11845.917,544,"AveragePuttingDistanceAll2putts",2007
166,166,"Paul Goydos",60,NA,9836.167,452,"AveragePuttingDistanceAll2putts",2007
166,166,"Frank Lickliter II",95,NA,18845.25,865,"AveragePuttingDistanceAll2putts",2007
166,166,"Brett Wetterich",88,NA,15977.25,735,"AveragePuttingDistanceAll2putts",2007
170,170,"Joe Durant",88,NA,17604.667,811,"AveragePuttingDistanceAll2putts",2007
170,170,"Jerry Kelly",101,NA,16207.25,749,"AveragePuttingDistanceAll2putts",2007
170,170,"Chris Riley",59,NA,10129.917,468,"AveragePuttingDistanceAll2putts",2007
170,170,"Vijay Singh",102,NA,17876.583,825,"AveragePuttingDistanceAll2putts",2007
174,174,"Ernie Els",59,NA,9663,448,"AveragePuttingDistanceAll2putts",2007
174,174,"Harrison Frazar",88,NA,16030.75,743,"AveragePuttingDistanceAll2putts",2007
174,174,"Jeff Sluman",60,NA,9797.667,454,"AveragePuttingDistanceAll2putts",2007
177,177,"Todd Hamilton",76,NA,12771.333,594,"AveragePuttingDistanceAll2putts",2007
177,177,"John Mallinger",96,NA,18023.917,839,"AveragePuttingDistanceAll2putts",2007
179,179,"Michael Allen",74,NA,14316.167,668,"AveragePuttingDistanceAll2putts",2007
180,180,"Chad Campbell",96,NA,16681.417,782,"AveragePuttingDistanceAll2putts",2007
180,180,"Brendon de Jonge",76,NA,14755.917,691,"AveragePuttingDistanceAll2putts",2007
180,180,"Robert Gamez",88,NA,17721.917,830,"AveragePuttingDistanceAll2putts",2007
180,180,"Matt Hendrix",63,NA,12821.667,602,"AveragePuttingDistanceAll2putts",2007
180,180,"Mike Weir",82,NA,12803.167,601,"AveragePuttingDistanceAll2putts",2007
185,185,"Jose Coceres",50,NA,8617.833,405,"AveragePuttingDistanceAll2putts",2007
185,185,"Steve Flesch",100,NA,19524.917,918,"AveragePuttingDistanceAll2putts",2007
185,185,"Mark Hensby",81,NA,15358.25,722,"AveragePuttingDistanceAll2putts",2007
185,185,"Vaughn Taylor",91,NA,15351.167,721,"AveragePuttingDistanceAll2putts",2007
189,189,"Alex Cejka",80,NA,16254.167,769,"AveragePuttingDistanceAll2putts",2007
189,189,"Padraig Harrington",64,NA,9049.833,427,"AveragePuttingDistanceAll2putts",2007
189,189,"Rocco Mediate",72,NA,14337,678,"AveragePuttingDistanceAll2putts",2007
192,192,"Greg Owen",81,NA,15779.75,749,"AveragePuttingDistanceAll2putts",2007
193,193,"Darron Stiles",65,NA,11817.333,562,"AveragePuttingDistanceAll2putts",2007
194,194,"Mark Calcavecchia",93,NA,14296.5,693,"AveragePuttingDistanceAll2putts",2007
195,195,"Scott Verplank",82,NA,12228.333,595,"AveragePuttingDistanceAll2putts",2007
196,196,"Bubba Dickerson",51,NA,9016.917,441,"AveragePuttingDistanceAll2putts",2007
