"PuttsperRoundRound5_RANKTHISWEEK_2007","PuttsperRoundRound5_RANKLASTWEEK_2007","PuttsperRoundRound5_PLAYERNAME_2007","PuttsperRoundRound5__2007","PuttsperRoundRound5_AVG_2007","PuttsperRoundRound5_TOTALPUTTS_2007","PuttsperRoundRound5_TOTALROUNDS_2007","stat_name","year"
1,1,"George McNeill",NA,23,23,1,"PuttsperRoundRound5",2007
2,2,"Brian Gay",NA,26,26,1,"PuttsperRoundRound5",2007
2,2,"Charley Hoffman",NA,26,26,1,"PuttsperRoundRound5",2007
2,2,"Richard Johnson",NA,26,26,1,"PuttsperRoundRound5",2007
2,2,"Shaun Micheel",NA,26,26,1,"PuttsperRoundRound5",2007
2,2,"Joe Ogilvie",NA,26,26,1,"PuttsperRoundRound5",2007
7,7,"Paul Goydos",NA,27,27,1,"PuttsperRoundRound5",2007
7,7,"Bill Haas",NA,27,27,1,"PuttsperRoundRound5",2007
7,7,"Anders Hansen",NA,27,27,1,"PuttsperRoundRound5",2007
7,7,"Will Ma Kenzie",NA,27,27,1,"PuttsperRoundRound5",2007
7,7,"Jeff Quinney",NA,27,27,1,"PuttsperRoundRound5",2007
7,7,"Charles Warren",NA,27,27,1,"PuttsperRoundRound5",2007
7,7,"Mark Wilson",NA,27,27,1,"PuttsperRoundRound5",2007
14,14,"Tommy Armour III",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Craig Barlow",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Jonathan Byrd",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Robert Gamez",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Bob Heintz",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Mark Hensby",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Ted Purdy",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"John Rollins",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Paul Stankowski",NA,28,28,1,"PuttsperRoundRound5",2007
14,14,"Scott Verplank",NA,28,28,1,"PuttsperRoundRound5",2007
24,24,"Rich Barcelo",NA,29,29,1,"PuttsperRoundRound5",2007
24,24,"Paul Gow",NA,29,29,1,"PuttsperRoundRound5",2007
24,24,"Lee Janzen",NA,29,29,1,"PuttsperRoundRound5",2007
24,24,"Steve Lowery",NA,29,29,1,"PuttsperRoundRound5",2007
24,24,"Heath Slocum",NA,29,29,1,"PuttsperRoundRound5",2007
24,24,"Brandt Snedeker",NA,29,29,1,"PuttsperRoundRound5",2007
30,30,"Ryan Armour",NA,30,30,1,"PuttsperRoundRound5",2007
