"Last15EventsShortGame_RANKTHISWEEK_2007","Last15EventsShortGame_RANKLASTWEEK_2007","Last15EventsShortGame_PLAYERNAME_2007","Last15EventsShortGame_EVENTS_2007","Last15EventsShortGame_RATING_2007","stat_name","year"
1,1,"Brian Henninger",1,9.3,"Last15EventsShortGame",2007
1,1,"Tom Watson",1,9.3,"Last15EventsShortGame",2007
3,3,"Scott Miller",1,8.1,"Last15EventsShortGame",2007
4,4,"Andres Romero",1,8,"Last15EventsShortGame",2007
5,5,"Paul Sheehan",1,7.9,"Last15EventsShortGame",2007
6,6,"Michael Bradley",4,7.7,"Last15EventsShortGame",2007
6,6,"Tim Clark",10,7.7,"Last15EventsShortGame",2007
6,6,"Nick Flanagan",2,7.7,"Last15EventsShortGame",2007
9,9,"Phil Mickelson",8,7.6,"Last15EventsShortGame",2007
9,9,"Mark OMeara",3,7.6,"Last15EventsShortGame",2007
11,11,"Ben Crane",7,7.5,"Last15EventsShortGame",2007
11,11,"Mike Weir",9,7.5,"Last15EventsShortGame",2007
13,13,"Bill Lunde",1,7.4,"Last15EventsShortGame",2007
13,13,"Loren Roberts",3,7.4,"Last15EventsShortGame",2007
15,15,"Shigeki Maruyama",8,7.3,"Last15EventsShortGame",2007
15,15,"Len Mattiace",1,7.3,"Last15EventsShortGame",2007
15,15,"Alan Morin",1,7.3,"Last15EventsShortGame",2007
18,18,"KJ Choi",9,7.2,"Last15EventsShortGame",2007
18,18,"Daniel Chopra",8,7.2,"Last15EventsShortGame",2007
18,18,"Kris Cox",4,7.2,"Last15EventsShortGame",2007
18,18,"Luke Donald",8,7.2,"Last15EventsShortGame",2007
18,18,"Dudley Hart",6,7.2,"Last15EventsShortGame",2007
18,18,"Bob Heintz",6,7.2,"Last15EventsShortGame",2007
18,18,"Justin Rose",8,7.2,"Last15EventsShortGame",2007
18,33,"Rory Sabbatini",9,7.2,"Last15EventsShortGame",2007
18,18,"Lee Williams",1,7.2,"Last15EventsShortGame",2007
27,26,"Jose Coceres",7,7.1,"Last15EventsShortGame",2007
27,26,"Brian Davis",12,7.1,"Last15EventsShortGame",2007
27,26,"Jarrod Lyle",9,7.1,"Last15EventsShortGame",2007
27,26,"Jim McGovern",2,7.1,"Last15EventsShortGame",2007
27,26,"Ian Poulter",7,7.1,"Last15EventsShortGame",2007
27,26,"Brandt Snedeker",10,7.1,"Last15EventsShortGame",2007
27,26,"Tiger Woods",7,7.1,"Last15EventsShortGame",2007
34,33,"Tom Byrum",1,7,"Last15EventsShortGame",2007
34,33,"Bob May",8,7,"Last15EventsShortGame",2007
34,33,"Billy Mayfair",10,7,"Last15EventsShortGame",2007
37,37,"Freddie Jacobson",12,6.9,"Last15EventsShortGame",2007
37,37,"Corey Pavin",10,6.9,"Last15EventsShortGame",2007
37,37,"Pat Perez",6,6.9,"Last15EventsShortGame",2007
37,37,"Tim Petrovic",10,6.9,"Last15EventsShortGame",2007
41,41,"Arjun Atwal",7,6.8,"Last15EventsShortGame",2007
41,41,"Thomas Bjorn",2,6.8,"Last15EventsShortGame",2007
41,41,"Craig Bowden",8,6.8,"Last15EventsShortGame",2007
41,41,"John Cook",3,6.8,"Last15EventsShortGame",2007
41,41,"Jay Delsing",6,6.8,"Last15EventsShortGame",2007
41,41,"David Duval",4,6.8,"Last15EventsShortGame",2007
41,41,"Ernie Els",10,6.8,"Last15EventsShortGame",2007
41,41,"Steve Flesch",11,6.8,"Last15EventsShortGame",2007
41,41,"Gabriel Hjertstedt",1,6.8,"Last15EventsShortGame",2007
41,41,"Tripp Isenhour",7,6.8,"Last15EventsShortGame",2007
41,41,"Franklin Langham",1,6.8,"Last15EventsShortGame",2007
41,41,"Yusaku Miyazato",1,6.8,"Last15EventsShortGame",2007
41,41,"Ryan Palmer",8,6.8,"Last15EventsShortGame",2007
41,41,"Darron Stiles",2,6.8,"Last15EventsShortGame",2007
55,55,"Andy Bare",1,6.7,"Last15EventsShortGame",2007
55,55,"Alex Cejka",12,6.7,"Last15EventsShortGame",2007
55,55,"Marco Dawson",8,6.7,"Last15EventsShortGame",2007
55,55,"Jason Dufner",9,6.7,"Last15EventsShortGame",2007
55,55,"Harrison Frazar",3,6.7,"Last15EventsShortGame",2007
55,55,"Tadd Fujikawa",1,6.7,"Last15EventsShortGame",2007
55,55,"Brian Gay",8,6.7,"Last15EventsShortGame",2007
55,55,"Paul Gow",6,6.7,"Last15EventsShortGame",2007
55,55,"Paul Goydos",8,6.7,"Last15EventsShortGame",2007
55,55,"JB Holmes",8,6.7,"Last15EventsShortGame",2007
55,55,"Cliff Kresge",11,6.7,"Last15EventsShortGame",2007
55,55,"Paul McGinley",5,6.7,"Last15EventsShortGame",2007
55,55,"Kevin Na",9,6.7,"Last15EventsShortGame",2007
55,55,"Hennie Otto",1,6.7,"Last15EventsShortGame",2007
55,55,"Chris Riley",10,6.7,"Last15EventsShortGame",2007
55,55,"Adam Scott",8,6.7,"Last15EventsShortGame",2007
55,55,"Kevin Stadler",7,6.7,"Last15EventsShortGame",2007
55,55,"DJ Trahan",10,6.7,"Last15EventsShortGame",2007
55,55,"Duffy Waldorf",6,6.7,"Last15EventsShortGame",2007
55,55,"Charles Warren",12,6.7,"Last15EventsShortGame",2007
75,76,"Stuart Appleby",6,6.6,"Last15EventsShortGame",2007
75,76,"Paul Azinger",9,6.6,"Last15EventsShortGame",2007
75,76,"Sergio Garcia",10,6.6,"Last15EventsShortGame",2007
75,76,"Richard Green",2,6.6,"Last15EventsShortGame",2007
75,76,"Tim Herron",12,6.6,"Last15EventsShortGame",2007
75,76,"Tom Johnson",5,6.6,"Last15EventsShortGame",2007
75,76,"Matt Kuchar",9,6.6,"Last15EventsShortGame",2007
75,76,"Thomas Levet",1,6.6,"Last15EventsShortGame",2007
75,76,"George McNeill",8,6.6,"Last15EventsShortGame",2007
75,76,"Jeff Overton",8,6.6,"Last15EventsShortGame",2007
75,76,"Jeff Quinney",7,6.6,"Last15EventsShortGame",2007
75,76,"John Senden",6,6.6,"Last15EventsShortGame",2007
75,76,"Heath Slocum",10,6.6,"Last15EventsShortGame",2007
75,76,"Jeff Sluman",5,6.6,"Last15EventsShortGame",2007
75,76,"Jerry Smith",3,6.6,"Last15EventsShortGame",2007
75,76,"Steve Stricker",9,6.6,"Last15EventsShortGame",2007
75,76,"Bo Van Pelt",10,6.6,"Last15EventsShortGame",2007
75,76,"Scott Verplank",10,6.6,"Last15EventsShortGame",2007
75,76,"Charlie Wi",8,6.6,"Last15EventsShortGame",2007
75,76,"Mark Wilson",9,6.6,"Last15EventsShortGame",2007
95,96,"Tommy Armour III",8,6.5,"Last15EventsShortGame",2007
95,96,"Eric Axley",6,6.5,"Last15EventsShortGame",2007
95,96,"Briny Baird",14,6.5,"Last15EventsShortGame",2007
95,96,"Jonathan Byrd",7,6.5,"Last15EventsShortGame",2007
95,96,"Jim Furyk",9,6.5,"Last15EventsShortGame",2007
95,96,"Robert Gamez",7,6.5,"Last15EventsShortGame",2007
95,96,"Bill Haas",9,6.5,"Last15EventsShortGame",2007
95,96,"Peter Jacobsen",1,6.5,"Last15EventsShortGame",2007
95,96,"Thongchai Jaidee",2,6.5,"Last15EventsShortGame",2007
95,96,"Zach Johnson",6,6.5,"Last15EventsShortGame",2007
95,96,"Steve Jones",4,6.5,"Last15EventsShortGame",2007
95,96,"Jerry Kelly",9,6.5,"Last15EventsShortGame",2007
95,96,"Doug LaBelle II",6,6.5,"Last15EventsShortGame",2007
95,96,"Justin Leonard",10,6.5,"Last15EventsShortGame",2007
95,96,"Michael Putnam",6,6.5,"Last15EventsShortGame",2007
95,96,"Phil Tataurangi",3,6.5,"Last15EventsShortGame",2007
111,112,"Michael Allen",10,6.4,"Last15EventsShortGame",2007
111,112,"Ryan Armour",7,6.4,"Last15EventsShortGame",2007
111,112,"Craig Barlow",10,6.4,"Last15EventsShortGame",2007
111,112,"Michael Boyd",6,6.4,"Last15EventsShortGame",2007
111,112,"Mark Brooks",5,6.4,"Last15EventsShortGame",2007
111,112,"John Daly",4,6.4,"Last15EventsShortGame",2007
111,112,"Ken Duke",11,6.4,"Last15EventsShortGame",2007
111,112,"Bob Estes",9,6.4,"Last15EventsShortGame",2007
111,112,"Jeff Gove",10,6.4,"Last15EventsShortGame",2007
111,112,"JP Hayes",8,6.4,"Last15EventsShortGame",2007
