"LowestRound_RANKTHISWEEK_2015","LowestRound_RANKLASTWEEK_2015","LowestRound_PLAYERNAME_2015","LowestRound_ROUNDS_2015","LowestRound_VALUE_2015","LowestRound_TOURNCOURSE_2015","LowestRound_ROUND_2015","stat_name","year"
147,147,"George Coetzee",23,65,NA,1,"LowestRound",2015
147,147,"Chad Collins",79,65,NA,1,"LowestRound",2015
147,147,"Austin Connelly",6,65,NA,2,"LowestRound",2015
147,147,"John Daly",26,65,NA,1,"LowestRound",2015
147,147,"Luke Donald",71,65,NA,3,"LowestRound",2015
147,147,"Derek Fathauer",81,65,NA,2,"LowestRound",2015
147,147,"Rickie Fowler",76,65,NA,2,"LowestRound",2015
147,147,"Oscar Fraustro",58,65,NA,1,"LowestRound",2015
147,147,"Fred Funk",6,65,NA,2,"LowestRound",2015
147,147,"Tommy Gainey",26,65,NA,2,"LowestRound",2015
147,147,"Sergio Garcia",59,65,NA,2,"LowestRound",2015
147,147,"Brice Garnett",81,65,NA,2,"LowestRound",2015
147,147,"Robert Garrigus",70,65,NA,1,"LowestRound",2015
147,147,"Oliver Goss",3,65,NA,3,"LowestRound",2015
147,147,"Padraig Harrington",60,65,NA,3,"LowestRound",2015
147,147,"Dudley Hart",18,65,NA,1,"LowestRound",2015
147,147,"JJ Henry",94,65,NA,1,"LowestRound",2015
147,147,"Billy Horschel",99,65,NA,4,"LowestRound",2015
147,147,"Mark Hubbard",79,65,NA,1,"LowestRound",2015
147,147,"Billy Hurley III",83,65,NA,2,"LowestRound",2015
147,147,"Rikard Karlberg",6,65,NA,1,"LowestRound",2015
147,147,"Andrew Loupe",40,65,NA,4,"LowestRound",2015
147,147,"Will Ma Kenzie",49,65,NA,1,"LowestRound",2015
147,147,"Troy Matteson",23,65,NA,2,"LowestRound",2015
147,147,"John Merrick",78,65,NA,2,"LowestRound",2015
147,147,"Phil Mickelson",70,65,NA,4,"LowestRound",2015
147,147,"Daniel Miernicki",4,65,NA,2,"LowestRound",2015
147,147,"Ryan Moore",81,65,NA,3,"LowestRound",2015
147,147,"Jeff Overton",94,65,NA,1,"LowestRound",2015
147,147,"Rod Pampling",31,65,NA,4,"LowestRound",2015
147,147,"SJ Park",79,65,NA,2,"LowestRound",2015
147,147,"DA Points",72,65,NA,4,"LowestRound",2015
147,147,"Andrew Putnam",68,65,NA,2,"LowestRound",2015
147,147,"Chez Reavie",56,65,NA,2,"LowestRound",2015
147,147,"Patrick Reed",103,65,NA,1,"LowestRound",2015
147,147,"John Rollins",39,65,NA,2,"LowestRound",2015
147,147,"Byron Smith",59,65,NA,3,"LowestRound",2015
147,147,"Cameron Smith",43,65,NA,4,"LowestRound",2015
147,147,"Scott Stallings",60,65,NA,4,"LowestRound",2015
147,147,"Richard Sterne",39,65,NA,1,"LowestRound",2015
147,147,"Steve Stricker",32,65,NA,1,"LowestRound",2015
147,147,"Zack Sucher",47,65,NA,2,"LowestRound",2015
147,147,"Daniel Summerhays",101,65,NA,1,"LowestRound",2015
147,147,"Andrew Svoboda",80,65,NA,1,"LowestRound",2015
147,147,"Hudson Swafford",97,65,NA,2,"LowestRound",2015
147,147,"Nick Taylor",91,65,NA,2,"LowestRound",2015
147,147,"Michael Thompson",83,65,NA,1,"LowestRound",2015
147,147,"David Toms",62,65,NA,3,"LowestRound",2015
147,147,"Peter Uihlein",8,65,NA,4,"LowestRound",2015
147,147,"Tyrone Van Aswegen",58,65,NA,2,"LowestRound",2015
147,147,"Jhonattan Vegas",90,65,NA,2,"LowestRound",2015
147,147,"Scott Verplank",29,65,NA,2,"LowestRound",2015
147,147,"Lee Westwood",56,65,NA,2,"LowestRound",2015
147,147,"Steve Wheatcroft",87,65,NA,1,"LowestRound",2015
147,147,"Charlie Wi",23,65,NA,2,"LowestRound",2015
147,147,"Will Wilcox",58,65,NA,3,"LowestRound",2015
147,147,"Tim Wilkinson",73,65,NA,3,"LowestRound",2015
214,214,"Thomas Aiken",16,66,NA,4,"LowestRound",2015
214,214,"Robert Allenby",63,66,NA,3,"LowestRound",2015
214,214,"Byeong Hun An",14,66,NA,4,"LowestRound",2015
214,214,"Scott Arnold",4,66,NA,4,"LowestRound",2015
214,214,"Woody Austin",27,66,NA,2,"LowestRound",2015
214,214,"Eric Axley",57,66,NA,4,"LowestRound",2015
214,214,"Cameron Beckman",23,66,NA,4,"LowestRound",2015
214,214,"Matt Bettencourt",24,66,NA,1,"LowestRound",2015
214,214,"Roberto Castro",54,66,NA,4,"LowestRound",2015
214,214,"Ben Crane",62,66,NA,1,"LowestRound",2015
214,214,"Jamie Donaldson",50,66,NA,4,"LowestRound",2015
214,214,"Victor Dubuisson",29,66,NA,4,"LowestRound",2015
214,214,"Paul Dunne",4,66,NA,3,"LowestRound",2015
214,214,"Matt Every",73,66,NA,1,"LowestRound",2015
214,214,"Harrison Frazar",20,66,NA,4,"LowestRound",2015
214,214,"Lucas Glover",79,66,NA,4,"LowestRound",2015
214,214,"Cody Gribble",11,66,NA,2,"LowestRound",2015
214,214,"Brandon Hagy",21,66,NA,3,"LowestRound",2015
214,214,"Wes Homan",12,66,NA,4,"LowestRound",2015
214,214,"Tom Johnson",6,66,NA,2,"LowestRound",2015
214,214,"Patton Kizzire",6,66,NA,1,"LowestRound",2015
214,214,"Soren Kjeldsen",8,66,NA,4,"LowestRound",2015
214,214,"Anirban Lahiri",41,66,NA,3,"LowestRound",2015
214,214,"Paul Lawrie",4,66,NA,1,"LowestRound",2015
214,214,"Shane Lowry",41,66,NA,4,"LowestRound",2015
214,214,"Bill Lunde",50,66,NA,2,"LowestRound",2015
214,214,"Jarrod Lyle",26,66,NA,1,"LowestRound",2015
214,214,"Lee McCoy",8,66,NA,2,"LowestRound",2015
214,214,"Graeme McDowell",43,66,NA,1,"LowestRound",2015
214,214,"Maverick McNealy",8,66,NA,1,"LowestRound",2015
214,214,"Louis Oosthuizen",68,66,NA,2,"LowestRound",2015
214,214,"Eddie Pepperell",6,66,NA,3,"LowestRound",2015
214,214,"Martin Piller",4,66,NA,2,"LowestRound",2015
214,214,"Andy Pope",8,66,NA,2,"LowestRound",2015
214,214,"Alex Prugh",84,66,NA,4,"LowestRound",2015
214,214,"Jon Rahm",10,66,NA,3,"LowestRound",2015
214,214,"Kyle Reifers",96,66,NA,4,"LowestRound",2015
214,214,"Cory Renfrew",4,66,NA,4,"LowestRound",2015
214,214,"Jim Renner",68,66,NA,4,"LowestRound",2015
214,214,"Alexandre Rocha",4,66,NA,1,"LowestRound",2015
214,214,"Marcelo Rozo",3,66,NA,2,"LowestRound",2015
214,214,"Ryan Ruffels",3,66,NA,1,"LowestRound",2015
214,214,"Carlos Sainz Jr",48,66,NA,1,"LowestRound",2015
214,214,"Ollie Schniederjans",22,66,NA,1,"LowestRound",2015
214,214,"Charl Schwartzel",67,66,NA,4,"LowestRound",2015
214,214,"Robby Shelton",4,66,NA,3,"LowestRound",2015
214,214,"Vijay Singh",78,66,NA,4,"LowestRound",2015
214,214,"Roger Sloan",56,66,NA,1,"LowestRound",2015
214,214,"Heath Slocum",57,66,NA,1,"LowestRound",2015
214,214,"Cory Whitsett",8,66,NA,3,"LowestRound",2015
214,214,"Bernd Wiesberger",33,66,NA,3,"LowestRound",2015
214,214,"Danny Willett",37,66,NA,1,"LowestRound",2015
214,214,"Jay Woodson",4,66,NA,2,"LowestRound",2015
267,267,"Michael Block",16,67,NA,2,"LowestRound",2015
267,267,"Angel Cabrera",53,67,NA,1,"LowestRound",2015
267,267,"Brian Campbell",6,67,NA,1,"LowestRound",2015
267,267,"Ashley Chesters",4,67,NA,3,"LowestRound",2015
267,267,"David Duval",17,67,NA,3,"LowestRound",2015
267,267,"Ryan Fox",4,67,NA,4,"LowestRound",2015
267,267,"Stephen Gallacher",33,67,NA,2,"LowestRound",2015
267,267,"Tim Herron",17,67,NA,2,"LowestRound",2015
267,267,"Mikko Ilonen",25,67,NA,3,"LowestRound",2015
267,267,"Trevor Immelman",48,67,NA,3,"LowestRound",2015
267,267,"Brandt Jobe",17,67,NA,1,"LowestRound",2015
267,267,"DH Lee",6,67,NA,2,"LowestRound",2015
267,267,"Tom Lehman",5,67,NA,3,"LowestRound",2015
267,267,"Alexander Levy",24,67,NA,3,"LowestRound",2015
267,267,"Hao Tong Li",4,67,NA,4,"LowestRound",2015
267,267,"Joost Luiten",41,67,NA,3,"LowestRound",2015
267,267,"Chris Naegel",6,67,NA,2,"LowestRound",2015
267,267,"Jordan Niebrugge",4,67,NA,3,"LowestRound",2015
267,267,"Koumei Oda",14,67,NA,2,"LowestRound",2015
267,267,"Geoff Ogilvy",50,67,NA,4,"LowestRound",2015
267,267,"Cheng Tsung Pan",8,67,NA,4,"LowestRound",2015
267,267,"Tim Petrovic",28,67,NA,4,"LowestRound",2015
267,267,"Angelo Que",4,67,NA,1,"LowestRound",2015
267,267,"Richie Ramsay",6,67,NA,2,"LowestRound",2015
267,267,"Wes Roach",4,67,NA,2,"LowestRound",2015
267,267,"John Senden",80,67,NA,3,"LowestRound",2015
267,267,"Chris Smith",29,67,NA,2,"LowestRound",2015
267,267,"Michael Smith",4,67,NA,3,"LowestRound",2015
267,267,"JJ Spaun",4,67,NA,1,"LowestRound",2015
267,267,"Kevin Stadler",10,67,NA,3,"LowestRound",2015
267,267,"Kyle Stanley",41,67,NA,4,"LowestRound",2015
267,267,"Adam Svensson",4,67,NA,3,"LowestRound",2015
267,267,"Josh Teater",33,67,NA,2,"LowestRound",2015
267,267,"Kevin Tway",4,67,NA,2,"LowestRound",2015
267,267,"Duffy Waldorf",6,67,NA,4,"LowestRound",2015
267,267,"Gunn Yang",20,67,NA,1,"LowestRound",2015
303,303,"Benjamin Alvarado",18,68,NA,3,"LowestRound",2015
303,303,"Rafa Cabrera Bello",14,68,NA,3,"LowestRound",2015
303,303,"Patrick Cantlay",4,68,NA,2,"LowestRound",2015
303,303,"Kelvin Day",6,68,NA,3,"LowestRound",2015
303,303,"Bryson DeChambeau",8,68,NA,2,"LowestRound",2015
303,303,"Brad Elder",4,68,NA,2,"LowestRound",2015
303,303,"Steve Flesch",19,68,NA,3,"LowestRound",2015
303,303,"Marcus Fraser",8,68,NA,3,"LowestRound",2015
303,303,"Scott Gardiner",7,68,NA,1,"LowestRound",2015
303,303,"Blair Hamilton",3,68,NA,2,"LowestRound",2015
303,303,"Nick Hardy",4,68,NA,4,"LowestRound",2015
303,303,"Tyrrell Hatton",6,68,NA,3,"LowestRound",2015
303,303,"David Howell",6,68,NA,1,"LowestRound",2015
303,303,"Kent Jones",6,68,NA,1,"LowestRound",2015
303,303,"Joseph Juszczyk",2,68,NA,1,"LowestRound",2015
303,303,"Alex Kang",4,68,NA,4,"LowestRound",2015
303,303,"Smylie Kaufman",6,68,NA,2,"LowestRound",2015
303,303,"Troy Kelly",25,68,NA,2,"LowestRound",2015
303,303,"Doug LaBelle II",4,68,NA,3,"LowestRound",2015
303,303,"Neal Lancaster",8,68,NA,2,"LowestRound",2015
303,303,"Pablo Larrazabal",12,68,NA,4,"LowestRound",2015
303,303,"WC Liang",16,68,NA,2,"LowestRound",2015
303,303,"Jamie Lovemark",8,68,NA,2,"LowestRound",2015
303,303,"Steve Lowery",8,68,NA,2,"LowestRound",2015
303,303,"Jack Maguire",4,68,NA,2,"LowestRound",2015
303,303,"Prom Meesawat",4,68,NA,1,"LowestRound",2015
303,303,"Shaun Micheel",14,68,NA,3,"LowestRound",2015
303,303,"Sam ODell",2,68,NA,1,"LowestRound",2015
303,303,"Mark OMeara",8,68,NA,4,"LowestRound",2015
303,303,"Thorbjorn Olesen",4,68,NA,2,"LowestRound",2015
303,303,"Garrett Osborn",10,68,NA,4,"LowestRound",2015
303,303,"Dicky Pride",16,68,NA,3,"LowestRound",2015
303,303,"Alvaro Quiros",8,68,NA,2,"LowestRound",2015
303,303,"Chris Riley",8,68,NA,2,"LowestRound",2015
303,303,"Jose de Jesus Rodriguez",2,68,NA,2,"LowestRound",2015
303,303,"Mark Silvers",6,68,NA,1,"LowestRound",2015
303,303,"DJ Trahan",18,68,NA,1,"LowestRound",2015
303,303,"Anthony Wall",4,68,NA,3,"LowestRound",2015
303,303,"Marc Warren",33,68,NA,1,"LowestRound",2015
303,303,"Mike Weir",36,68,NA,4,"LowestRound",2015
303,303,"Richy Werenski",4,68,NA,2,"LowestRound",2015
303,303,"Cameron Wilson",9,68,NA,2,"LowestRound",2015
303,303,"Bobby Wyatt",6,68,NA,2,"LowestRound",2015
303,303,"YE Yang",14,68,NA,3,"LowestRound",2015
347,347,"Wu Ashun",4,69,NA,3,"LowestRound",2015
347,347,"Thomas Bjorn",18,69,NA,3,"LowestRound",2015
347,347,"Guy Boros",6,69,NA,2,"LowestRound",2015
347,347,"Ted Brown",2,69,NA,1,"LowestRound",2015
347,347,"Daniel Chopra",11,69,NA,2,"LowestRound",2015
347,347,"Corey Conners",12,69,NA,2,"LowestRound",2015
347,347,"Jeff Corr",2,69,NA,1,"LowestRound",2015
347,347,"Roberto Diaz",2,69,NA,2,"LowestRound",2015
347,347,"James Driscoll",4,69,NA,4,"LowestRound",2015
347,347,"Andres Echavarria",2,69,NA,2,"LowestRound",2015
347,347,"Ross Fisher",10,69,NA,3,"LowestRound",2015
347,347,"Tommy Fleetwood",23,69,NA,1,"LowestRound",2015
347,347,"Paul Goydos",2,69,NA,1,"LowestRound",2015
347,347,"Scott Gutschewski",4,69,NA,1,"LowestRound",2015
347,347,"Ryuji Imada",9,69,NA,1,"LowestRound",2015
347,347,"Thongchai Jaidee",31,69,NA,4,"LowestRound",2015
347,347,"Lee Janzen",11,69,NA,4,"LowestRound",2015
347,347,"Miguel Angel Jimenez",15,69,NA,1,"LowestRound",2015
347,347,"Romain Langasque",4,69,NA,1,"LowestRound",2015
347,347,"Steve Lewton",4,69,NA,2,"LowestRound",2015
347,347,"David Lipsky",20,69,NA,2,"LowestRound",2015
347,347,"Justin Lower",2,69,NA,2,"LowestRound",2015
347,347,"Billy Mayfair",17,69,NA,1,"LowestRound",2015
347,347,"Scott McCarron",18,69,NA,3,"LowestRound",2015
347,347,"Parker McLachlin",6,69,NA,3,"LowestRound",2015
347,347,"Brad Miller",2,69,NA,2,"LowestRound",2015
347,347,"Colin Montgomerie",6,69,NA,1,"LowestRound",2015
347,347,"Erick Morales",4,69,NA,4,"LowestRound",2015
347,347,"James Morrison",8,69,NA,1,"LowestRound",2015
347,347,"Trey Mullinax",2,69,NA,1,"LowestRound",2015
347,347,"David Pastore",2,69,NA,2,"LowestRound",2015
347,347,"Ben Schlottman",2,69,NA,2,"LowestRound",2015
347,347,"Justin Shin",2,69,NA,2,"LowestRound",2015
347,347,"Nigel Spence",2,69,NA,2,"LowestRound",2015
347,347,"Kyle Suppa",3,69,NA,2,"LowestRound",2015
347,347,"Kyle Thompson",2,69,NA,2,"LowestRound",2015
347,347,"Jaco Van Zyl",6,69,NA,2,"LowestRound",2015
347,347,"Tom Watson",8,69,NA,3,"LowestRound",2015
347,347,"Chris Williams",2,69,NA,1,"LowestRound",2015
347,347,"Garrett Willis",4,69,NA,4,"LowestRound",2015
347,347,"Fabrizio Zanotti",4,69,NA,3,"LowestRound",2015
388,388,"Stephen Ames",4,70,NA,4,"LowestRound",2015
388,388,"Tommy Armour III",2,70,NA,1,"LowestRound",2015
388,388,"Michael Bradley",10,70,NA,1,"LowestRound",2015
388,388,"David Bradshaw",2,70,NA,1,"LowestRound",2015
388,388,"Mark Brooks",7,70,NA,2,"LowestRound",2015
388,388,"Christopher Brown",2,70,NA,2,"LowestRound",2015
388,388,"Brad Fritsch",8,70,NA,1,"LowestRound",2015
388,388,"Jimmy Gunn",4,70,NA,4,"LowestRound",2015
388,388,"Creighton Honeck",2,70,NA,2,"LowestRound",2015
388,388,"Raphael Jacquelin",2,70,NA,2,"LowestRound",2015
388,388,"Robert Karlsson",6,70,NA,4,"LowestRound",2015
388,388,"Masahiro Kawamura",2,70,NA,1,"LowestRound",2015
388,388,"Paul Kinnear",2,70,NA,1,"LowestRound",2015
388,388,"Jason Knutzon",8,70,NA,2,"LowestRound",2015
388,388,"Bernhard Langer",8,70,NA,2,"LowestRound",2015
388,388,"John Mallinger",2,70,NA,1,"LowestRound",2015
388,388,"Peter Malnati",2,70,NA,1,"LowestRound",2015
388,388,"Kevin Shields",2,70,NA,1,"LowestRound",2015
388,388,"Curtis Thompson",4,70,NA,2,"LowestRound",2015
388,388,"Dawie van der Walt",4,70,NA,1,"LowestRound",2015
388,388,"Scott Vincent",4,70,NA,2,"LowestRound",2015
388,388,"Dalton Ward",2,70,NA,1,"LowestRound",2015
388,388,"Drew Weaver",2,70,NA,2,"LowestRound",2015
388,388,"Ben Willman",2,70,NA,2,"LowestRound",2015
388,388,"Oliver Wilson",8,70,NA,2,"LowestRound",2015
413,413,"Felipe Aguilar",4,71,NA,3,"LowestRound",2015
413,413,"Jason Allred",10,71,NA,1,"LowestRound",2015
413,413,"Darren Clarke",12,71,NA,2,"LowestRound",2015
413,413,"Fred Couples",4,71,NA,1,"LowestRound",2015
413,413,"Chris DiMarco",8,71,NA,2,"LowestRound",2015
413,413,"Andrew Dodt",4,71,NA,4,"LowestRound",2015
413,413,"Eric Dugas",2,71,NA,1,"LowestRound",2015
413,413,"Nick Faldo",2,71,NA,2,"LowestRound",2015
413,413,"Hiroyuki Fujita",8,71,NA,1,"LowestRound",2015
413,413,"Nicholas Fung",4,71,NA,4,"LowestRound",2015
413,413,"Brian Gaffney",4,71,NA,4,"LowestRound",2015
