"PercentageofAvailablePurseWon_RANKTHISWEEK_2009","PercentageofAvailablePurseWon_RANKLASTWEEK_2009","PercentageofAvailablePurseWon_PLAYERNAME_2009","PercentageofAvailablePurseWon_EVENTS_2009","PercentageofAvailablePurseWon_Pct_2009","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2009","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2009","stat_name","year"
69,69,"Ben Crane",27,1,1667082,166719273,"PercentageofAvailablePurseWon",2009
69,69,"Soren Kjeldsen",7,1,557668,56019273,"PercentageofAvailablePurseWon",2009
71,71,"Brian Davis",32,0.99,1874317,188400000,"PercentageofAvailablePurseWon",2009
71,71,"Martin Laird",24,0.99,1349353,136619273,"PercentageofAvailablePurseWon",2009
71,71,"Jose Maria Olazabal",4,0.99,239629,24300000,"PercentageofAvailablePurseWon",2009
74,74,"George McNeill",26,0.98,1439218,147600000,"PercentageofAvailablePurseWon",2009
75,75,"Brandt Snedeker",26,0.97,1483554,153019273,"PercentageofAvailablePurseWon",2009
76,76,"Graeme McDowell",11,0.96,780140,81419273,"PercentageofAvailablePurseWon",2009
77,77,"Davis Love III",27,0.94,1622397,172419273,"PercentageofAvailablePurseWon",2009
78,78,"Peter Hanson",5,0.93,357958,38519273,"PercentageofAvailablePurseWon",2009
78,78,"Bubba Watson",24,0.93,1430242,154519273,"PercentageofAvailablePurseWon",2009
80,80,"Shigeki Maruyama",5,0.92,256330,27900000,"PercentageofAvailablePurseWon",2009
81,81,"Jonathan Byrd",25,0.91,1316769,144800000,"PercentageofAvailablePurseWon",2009
82,82,"Todd Fischer",3,0.9,136701,15200000,"PercentageofAvailablePurseWon",2009
83,83,"Brett Quigley",28,0.88,1412778,159800000,"PercentageofAvailablePurseWon",2009
83,83,"Vijay Singh",21,0.88,1276813,145419273,"PercentageofAvailablePurseWon",2009
85,85,"John Merrick",28,0.87,1438890,165700000,"PercentageofAvailablePurseWon",2009
86,86,"Troy Matteson",30,0.86,1466066,170500000,"PercentageofAvailablePurseWon",2009
86,86,"Tim Petrovic",31,0.86,1551866,179600000,"PercentageofAvailablePurseWon",2009
88,88,"Bill Haas",29,0.85,1425416,167300000,"PercentageofAvailablePurseWon",2009
88,88,"James Kingston",2,0.85,127935,15019273,"PercentageofAvailablePurseWon",2009
88,88,"Kevin Stadler",20,0.85,925513,108300000,"PercentageofAvailablePurseWon",2009
91,91,"James Driscoll",17,0.84,807577,95819273,"PercentageofAvailablePurseWon",2009
92,92,"Miguel Angel Jimenez",8,0.83,493681,59619273,"PercentageofAvailablePurseWon",2009
92,92,"DA Points",29,0.83,1320020,158800000,"PercentageofAvailablePurseWon",2009
94,94,"Derek Lamely",2,0.82,58187,7100000,"PercentageofAvailablePurseWon",2009
94,94,"Len Mattiace",1,0.82,49742,6100000,"PercentageofAvailablePurseWon",2009
94,94,"Charlie Wi",28,0.82,1375096,168500000,"PercentageofAvailablePurseWon",2009
97,97,"Nathan Green",30,0.8,1436339,178800000,"PercentageofAvailablePurseWon",2009
97,97,"Freddie Jacobson",25,0.8,1189992,149019273,"PercentageofAvailablePurseWon",2009
97,97,"Martin Kaymer",11,0.8,656406,81719273,"PercentageofAvailablePurseWon",2009
97,97,"Jeev Milkha Singh",15,0.8,824436,102500000,"PercentageofAvailablePurseWon",2009
101,101,"Scott Hoch",1,0.79,31657,4e+06,"PercentageofAvailablePurseWon",2009
102,102,"Roland Thatcher",16,0.78,681630,87600000,"PercentageofAvailablePurseWon",2009
103,103,"Jason Bohn",25,0.77,1159935,150400000,"PercentageofAvailablePurseWon",2009
103,103,"Michael Bradley",17,0.77,727787,9.4e+07,"PercentageofAvailablePurseWon",2009
103,103,"JB Holmes",25,0.77,1219532,158419273,"PercentageofAvailablePurseWon",2009
106,106,"Woody Austin",24,0.76,1137330,149600000,"PercentageofAvailablePurseWon",2009
106,106,"Greg Chalmers",26,0.76,1058285,139500000,"PercentageofAvailablePurseWon",2009
106,106,"Bob Estes",23,0.76,1079926,1.42e+08,"PercentageofAvailablePurseWon",2009
106,106,"Justin Rose",22,0.76,1125516,148619273,"PercentageofAvailablePurseWon",2009
110,110,"Chris Baryla",3,0.75,123037,16300000,"PercentageofAvailablePurseWon",2009
110,110,"Jeff Klauk",29,0.75,1243692,165900000,"PercentageofAvailablePurseWon",2009
110,110,"Boo Weekley",22,0.75,1107446,147719273,"PercentageofAvailablePurseWon",2009
113,113,"Vaughn Taylor",28,0.74,1178281,158600000,"PercentageofAvailablePurseWon",2009
114,114,"Kenichi Kuboya",1,0.73,47793,6519273,"PercentageofAvailablePurseWon",2009
115,115,"Anthony Kang",1,0.71,60000,8500000,"PercentageofAvailablePurseWon",2009
115,115,"Webb Simpson",30,0.71,1249673,176900000,"PercentageofAvailablePurseWon",2009
115,115,"Kevin Sutherland",27,0.71,1218601,172319273,"PercentageofAvailablePurseWon",2009
118,118,"Briny Baird",28,0.7,1186980,168819273,"PercentageofAvailablePurseWon",2009
118,118,"JJ Henry",28,0.7,1161640,165400000,"PercentageofAvailablePurseWon",2009
118,118,"Jeff Overton",28,0.7,1193344,169419273,"PercentageofAvailablePurseWon",2009
121,121,"Lee Janzen",23,0.69,871185,126200000,"PercentageofAvailablePurseWon",2009
121,121,"Matt Jones",17,0.69,593311,86300000,"PercentageofAvailablePurseWon",2009
123,123,"Alex Cejka",25,0.68,953662,141100000,"PercentageofAvailablePurseWon",2009
124,124,"Mathew Goggin",26,0.67,1118844,165919273,"PercentageofAvailablePurseWon",2009
124,124,"Larry Mize",1,0.67,46575,7e+06,"PercentageofAvailablePurseWon",2009
124,124,"Nick OHern",27,0.67,1074214,159200000,"PercentageofAvailablePurseWon",2009
127,127,"KJ Choi",22,0.66,968504,146519273,"PercentageofAvailablePurseWon",2009
127,127,"Scott Piercy",28,0.66,1032713,157300000,"PercentageofAvailablePurseWon",2009
129,129,"Jose Manuel Lara",2,0.65,72000,11100000,"PercentageofAvailablePurseWon",2009
129,129,"Rod Pampling",23,0.65,956896,148119273,"PercentageofAvailablePurseWon",2009
131,131,"Ben Curtis",18,0.64,799522,124819273,"PercentageofAvailablePurseWon",2009
132,132,"Andres Romero",20,0.63,789304,125319273,"PercentageofAvailablePurseWon",2009
133,133,"Scott McCarron",27,0.62,980816,158300000,"PercentageofAvailablePurseWon",2009
133,133,"Michael Sim",3,0.62,130188,2.1e+07,"PercentageofAvailablePurseWon",2009
135,135,"Brendan Jones",2,0.61,98112,1.6e+07,"PercentageofAvailablePurseWon",2009
135,135,"Garth Mulroy",1,0.61,52000,8500000,"PercentageofAvailablePurseWon",2009
137,137,"Mark Calcavecchia",23,0.6,787343,131219273,"PercentageofAvailablePurseWon",2009
137,137,"James Nitties",27,0.6,931530,1.56e+08,"PercentageofAvailablePurseWon",2009
137,137,"Adam Scott",19,0.6,783137,129719273,"PercentageofAvailablePurseWon",2009
137,137,"Kevin Streelman",29,0.6,1007440,169300000,"PercentageofAvailablePurseWon",2009
137,137,"Garrett Willis",6,0.6,164905,27600000,"PercentageofAvailablePurseWon",2009
142,142,"Aaron Baddeley",23,0.59,837064,141200000,"PercentageofAvailablePurseWon",2009
143,143,"Michael Allen",22,0.58,741064,127100000,"PercentageofAvailablePurseWon",2009
143,143,"Brandt Jobe",8,0.58,265839,45500000,"PercentageofAvailablePurseWon",2009
143,143,"DJ Trahan",30,0.58,1078255,185319273,"PercentageofAvailablePurseWon",2009
146,146,"Ricky Barnes",23,0.56,684862,122900000,"PercentageofAvailablePurseWon",2009
146,146,"Tom Lehman",16,0.56,515449,92119273,"PercentageofAvailablePurseWon",2009
146,146,"Michael Letzig",28,0.56,896476,161500000,"PercentageofAvailablePurseWon",2009
146,146,"Bill Lunde",27,0.56,825689,147900000,"PercentageofAvailablePurseWon",2009
150,150,"Ronnie Black",3,0.55,72478,13100000,"PercentageofAvailablePurseWon",2009
150,150,"Christian Cevaer",1,0.55,46500,8500000,"PercentageofAvailablePurseWon",2009
150,150,"Danny Lee",12,0.55,406345,73500000,"PercentageofAvailablePurseWon",2009
150,150,"Chris Riley",22,0.55,630416,115200000,"PercentageofAvailablePurseWon",2009
154,154,"Jeff Sluman",2,0.54,50400,9400000,"PercentageofAvailablePurseWon",2009
155,155,"Robert Karlsson",6,0.53,243736,45700000,"PercentageofAvailablePurseWon",2009
155,155,"Sandy Lyle",2,0.53,71400,13519273,"PercentageofAvailablePurseWon",2009
155,155,"Jimmy Walker",24,0.53,662682,123900000,"PercentageofAvailablePurseWon",2009
158,158,"Mathias Gronberg",13,0.51,354161,68900000,"PercentageofAvailablePurseWon",2009
158,158,"Ted Purdy",30,0.51,838705,165900000,"PercentageofAvailablePurseWon",2009
160,160,"Daniel Chopra",28,0.5,814330,161300000,"PercentageofAvailablePurseWon",2009
160,160,"David Duval",22,0.5,623824,125119273,"PercentageofAvailablePurseWon",2009
162,162,"Rich Beem",26,0.49,676896,139400000,"PercentageofAvailablePurseWon",2009
162,162,"Robert Garrigus",25,0.49,657201,134700000,"PercentageofAvailablePurseWon",2009
162,162,"Thongchai Jaidee",4,0.49,157350,32019273,"PercentageofAvailablePurseWon",2009
162,162,"Jeff Quinney",26,0.49,718947,146900000,"PercentageofAvailablePurseWon",2009
166,166,"Harrison Frazar",28,0.48,738612,152500000,"PercentageofAvailablePurseWon",2009
166,166,"Will Ma Kenzie",24,0.48,659685,138800000,"PercentageofAvailablePurseWon",2009
166,166,"Matt Weibring",22,0.48,542064,1.13e+08,"PercentageofAvailablePurseWon",2009
169,169,"Cameron Beckman",26,0.47,726703,155700000,"PercentageofAvailablePurseWon",2009
169,169,"Chris Smith",3,0.47,71424,15200000,"PercentageofAvailablePurseWon",2009
169,169,"Chris Stroud",28,0.47,735017,155500000,"PercentageofAvailablePurseWon",2009
172,172,"Tommy Armour III",19,0.46,503305,108600000,"PercentageofAvailablePurseWon",2009
172,172,"Greg Owen",30,0.46,763516,164500000,"PercentageofAvailablePurseWon",2009
172,172,"Alvaro Quiros",9,0.46,298845,65119273,"PercentageofAvailablePurseWon",2009
172,172,"Tag Ridings",16,0.46,363597,78700000,"PercentageofAvailablePurseWon",2009
172,172,"Charles Warren",20,0.46,475725,1.04e+08,"PercentageofAvailablePurseWon",2009
177,177,"Ryuji Imada",25,0.45,706392,158119273,"PercentageofAvailablePurseWon",2009
177,177,"Trevor Immelman",13,0.45,395244,88800000,"PercentageofAvailablePurseWon",2009
177,177,"Richard Johnson",26,0.45,687074,152119273,"PercentageofAvailablePurseWon",2009
180,180,"Dicky Pride",10,0.44,202580,46400000,"PercentageofAvailablePurseWon",2009
180,180,"Charl Schwartzel",6,0.44,171740,39019273,"PercentageofAvailablePurseWon",2009
182,182,"Steve Flesch",27,0.43,668050,157100000,"PercentageofAvailablePurseWon",2009
182,182,"Gregory Havret",1,0.43,36625,8500000,"PercentageofAvailablePurseWon",2009
182,182,"Chih Bing Lam",1,0.43,36250,8500000,"PercentageofAvailablePurseWon",2009
182,182,"Prayad Marksaeng",6,0.43,202142,46519273,"PercentageofAvailablePurseWon",2009
186,186,"Matt Bettencourt",31,0.42,740035,177200000,"PercentageofAvailablePurseWon",2009
186,186,"Yuji Igarashi",1,0.42,35750,8500000,"PercentageofAvailablePurseWon",2009
186,186,"Shane Lowry",1,0.42,36000,8500000,"PercentageofAvailablePurseWon",2009
186,186,"Jeff Maggert",28,0.42,651383,154500000,"PercentageofAvailablePurseWon",2009
186,186,"Alan Wagner",1,0.42,14700,3500000,"PercentageofAvailablePurseWon",2009
191,191,"Spencer Levin",25,0.41,531238,129800000,"PercentageofAvailablePurseWon",2009
192,192,"Tim Herron",27,0.4,619837,155900000,"PercentageofAvailablePurseWon",2009
192,192,"Jose de Jesus Rodriguez",1,0.4,14400,3600000,"PercentageofAvailablePurseWon",2009
192,192,"Scott Sterling",16,0.4,318596,79900000,"PercentageofAvailablePurseWon",2009
192,192,"Hideto Tanihara",1,0.4,21600,5400000,"PercentageofAvailablePurseWon",2009
192,192,"Omar Uresti",9,0.4,166649,42100000,"PercentageofAvailablePurseWon",2009
197,197,"Richard Finch",2,0.39,58500,15019273,"PercentageofAvailablePurseWon",2009
197,197,"Branden Grace",1,0.39,25539,6519273,"PercentageofAvailablePurseWon",2009
197,197,"JP Hayes",15,0.39,300101,77100000,"PercentageofAvailablePurseWon",2009
197,197,"Skip Kendall",3,0.39,62700,16100000,"PercentageofAvailablePurseWon",2009
197,197,"Rocco Mediate",22,0.39,484755,124700000,"PercentageofAvailablePurseWon",2009
197,197,"Leif Olson",21,0.39,412965,106500000,"PercentageofAvailablePurseWon",2009
197,197,"Nicholas Thompson",31,0.39,675176,171700000,"PercentageofAvailablePurseWon",2009
204,204,"Thomas Levet",3,0.38,80755,21519273,"PercentageofAvailablePurseWon",2009
204,204,"Joe Ogilvie",29,0.38,613697,1.62e+08,"PercentageofAvailablePurseWon",2009
204,204,"Patrick Sheehan",15,0.38,283117,73800000,"PercentageofAvailablePurseWon",2009
204,204,"Azuma Yano",4,0.38,107485,27919273,"PercentageofAvailablePurseWon",2009
208,208,"Tom Pernice Jr",26,0.37,536597,145400000,"PercentageofAvailablePurseWon",2009
208,208,"Martin Piller",1,0.37,22570,6100000,"PercentageofAvailablePurseWon",2009
208,208,"Tim Wilkinson",14,0.37,297008,80900000,"PercentageofAvailablePurseWon",2009
211,211,"Chris DiMarco",29,0.36,584072,160100000,"PercentageofAvailablePurseWon",2009
211,211,"Todd Hamilton",29,0.36,605224,170019273,"PercentageofAvailablePurseWon",2009
211,211,"Jonathan Kaye",17,0.36,327406,91400000,"PercentageofAvailablePurseWon",2009
211,211,"Corey Pavin",23,0.36,474525,130200000,"PercentageofAvailablePurseWon",2009
211,211,"Kyle Stanley",7,0.36,132038,37100000,"PercentageofAvailablePurseWon",2009
216,216,"Stuart Appleby",25,0.35,562835,160219273,"PercentageofAvailablePurseWon",2009
216,216,"Rich Barcelo",1,0.35,10500,3e+06,"PercentageofAvailablePurseWon",2009
216,216,"Mark Brown",2,0.35,52000,15019273,"PercentageofAvailablePurseWon",2009
216,216,"Johan Edfors",3,0.35,74335,21519273,"PercentageofAvailablePurseWon",2009
216,216,"Wen Tang Lin",3,0.35,83125,2.4e+07,"PercentageofAvailablePurseWon",2009
216,216,"Spike McRoy",1,0.35,10500,3e+06,"PercentageofAvailablePurseWon",2009
216,216,"Vance Veazey",1,0.35,19600,5600000,"PercentageofAvailablePurseWon",2009
223,223,"Brendon de Jonge",29,0.34,536695,155700000,"PercentageofAvailablePurseWon",2009
223,223,"Nick Dougherty",3,0.34,77676,22519273,"PercentageofAvailablePurseWon",2009
223,223,"Aron Price",27,0.34,487452,1.42e+08,"PercentageofAvailablePurseWon",2009
223,223,"Loren Roberts",3,0.34,51257,1.5e+07,"PercentageofAvailablePurseWon",2009
227,227,"Bart Bryant",17,0.33,326588,98500000,"PercentageofAvailablePurseWon",2009
227,227,"Glen Day",26,0.33,445718,134900000,"PercentageofAvailablePurseWon",2009
227,227,"Paul Lawrie",1,0.33,21571,6519273,"PercentageofAvailablePurseWon",2009
230,230,"Darren Clarke",7,0.32,160906,49819273,"PercentageofAvailablePurseWon",2009
230,230,"Gonzalo Fdez Castano",5,0.32,108866,33619273,"PercentageofAvailablePurseWon",2009
230,230,"Jason Gore",24,0.32,408810,126400000,"PercentageofAvailablePurseWon",2009
230,230,"Carl Pettersson",29,0.32,564604,177819273,"PercentageofAvailablePurseWon",2009
230,230,"Chez Reavie",27,0.32,477765,150600000,"PercentageofAvailablePurseWon",2009
230,230,"Richard Sterne",8,0.32,185268,58519273,"PercentageofAvailablePurseWon",2009
236,236,"Anders Hansen",4,0.31,96500,31019273,"PercentageofAvailablePurseWon",2009
236,236,"Bob Heintz",20,0.31,312697,100900000,"PercentageofAvailablePurseWon",2009
236,236,"Cliff Kresge",28,0.31,464400,151700000,"PercentageofAvailablePurseWon",2009
236,236,"Louis Oosthuizen",6,0.31,137802,44019273,"PercentageofAvailablePurseWon",2009
236,236,"Ryan Palmer",26,0.31,454508,1.49e+08,"PercentageofAvailablePurseWon",2009
241,241,"Kris Blanks",20,0.3,307129,101800000,"PercentageofAvailablePurseWon",2009
241,241,"Tadd Fujikawa",4,0.3,61892,20600000,"PercentageofAvailablePurseWon",2009
241,241,"Jean Francois Lucquin",1,0.3,22501,7500000,"PercentageofAvailablePurseWon",2009
241,241,"Shaun Micheel",16,0.3,257588,86800000,"PercentageofAvailablePurseWon",2009
241,241,"Johnson Wagner",26,0.3,434570,146700000,"PercentageofAvailablePurseWon",2009
246,246,"Mark Brooks",17,0.29,263073,89200000,"PercentageofAvailablePurseWon",2009
246,246,"Aaron Watkins",18,0.29,263969,92600000,"PercentageofAvailablePurseWon",2009
246,246,"Casey Wittenberg",25,0.29,376075,131300000,"PercentageofAvailablePurseWon",2009
249,249,"Jeff Brehaut",1,0.28,20630,7500000,"PercentageofAvailablePurseWon",2009
249,249,"David Howell",1,0.28,18294,6519273,"PercentageofAvailablePurseWon",2009
249,249,"Trevor Murphy",1,0.28,20630,7500000,"PercentageofAvailablePurseWon",2009
249,249,"Graeme Storm",1,0.28,18294,6519273,"PercentageofAvailablePurseWon",2009
249,249,"Dean Wilson",29,0.28,442599,159800000,"PercentageofAvailablePurseWon",2009
254,254,"Felipe Aguilar",1,0.27,9363,3500000,"PercentageofAvailablePurseWon",2009
254,254,"Graham DeLaet",1,0.27,13872,5100000,"PercentageofAvailablePurseWon",2009
254,254,"Tano Goya",1,0.27,9363,3500000,"PercentageofAvailablePurseWon",2009
254,254,"Frank Lickliter II",14,0.27,183418,69100000,"PercentageofAvailablePurseWon",2009
254,254,"Manuel Villegas",1,0.27,9363,3500000,"PercentageofAvailablePurseWon",2009
259,259,"Paul Broadhurst",1,0.26,17012,6519273,"PercentageofAvailablePurseWon",2009
259,259,"David Drysdale",1,0.26,17012,6519273,"PercentageofAvailablePurseWon",2009
259,259,"Ernie Gonzalez",1,0.26,10788,4200000,"PercentageofAvailablePurseWon",2009
259,259,"Neal Lancaster",6,0.26,69774,27300000,"PercentageofAvailablePurseWon",2009
259,259,"David Mathis",27,0.26,364957,142700000,"PercentageofAvailablePurseWon",2009
264,264,"Fredrik Andersson Hed",1,0.25,16198,6519273,"PercentageofAvailablePurseWon",2009
264,264,"Bobby Gates",1,0.25,15176,6100000,"PercentageofAvailablePurseWon",2009
266,266,"Brad Adamonis",25,0.24,333970,139500000,"PercentageofAvailablePurseWon",2009
266,266,"Guy Boros",7,0.24,74440,31600000,"PercentageofAvailablePurseWon",2009
266,266,"Joe Durant",20,0.24,250720,104100000,"PercentageofAvailablePurseWon",2009
266,266,"Kent Jones",24,0.24,301878,124400000,"PercentageofAvailablePurseWon",2009
266,266,"Jarrod Lyle",21,0.24,275192,114300000,"PercentageofAvailablePurseWon",2009
266,266,"Billy Mayfair",28,0.24,392066,165619273,"PercentageofAvailablePurseWon",2009
272,272,"Daniel Gaunt",1,0.23,15140,6519273,"PercentageofAvailablePurseWon",2009
272,272,"Matt Harmon",1,0.23,11893,5100000,"PercentageofAvailablePurseWon",2009
272,272,"Rod Perry",1,0.23,10798,4700000,"PercentageofAvailablePurseWon",2009
272,272,"Steve Wheatcroft",1,0.23,14906,6500000,"PercentageofAvailablePurseWon",2009
276,276,"Ken Duke",29,0.22,382825,172719273,"PercentageofAvailablePurseWon",2009
276,276,"Andres Gonzales",1,0.22,10965,5100000,"PercentageofAvailablePurseWon",2009
276,276,"Mike Grob",1,0.22,11118,5100000,"PercentageofAvailablePurseWon",2009
276,276,"Steve Lowery",27,0.22,329114,151700000,"PercentageofAvailablePurseWon",2009
276,276,"Andy Matthews",1,0.22,7700,3500000,"PercentageofAvailablePurseWon",2009
276,276,"Fernando Mechereffe",1,0.22,11271,5100000,"PercentageofAvailablePurseWon",2009
276,276,"Arron Oberholser",4,0.22,48016,21700000,"PercentageofAvailablePurseWon",2009
283,283,"Hiroyuki Fujita",1,0.21,15525,7500000,"PercentageofAvailablePurseWon",2009
283,283,"Luke List",1,0.21,12600,6e+06,"PercentageofAvailablePurseWon",2009
283,283,"Paul Stankowski",9,0.21,90444,4.3e+07,"PercentageofAvailablePurseWon",2009
283,283,"Jay Williamson",22,0.21,240571,113300000,"PercentageofAvailablePurseWon",2009
287,287,"John Daly",6,0.2,68814,34919273,"PercentageofAvailablePurseWon",2009
287,287,"Dudley Hart",13,0.2,158398,80900000,"PercentageofAvailablePurseWon",2009
287,287,"Lucas Lee",1,0.2,10251,5100000,"PercentageofAvailablePurseWon",2009
287,287,"Peter Lonard",30,0.2,333824,165200000,"PercentageofAvailablePurseWon",2009
287,287,"Paul McGinley",2,0.2,25539,12619273,"PercentageofAvailablePurseWon",2009
287,287,"Parker McLachlin",25,0.2,275032,140700000,"PercentageofAvailablePurseWon",2009
287,287,"James Vargas",1,0.2,7344,3600000,"PercentageofAvailablePurseWon",2009
294,294,"Steve Elkington",23,0.19,243404,1.3e+08,"PercentageofAvailablePurseWon",2009
294,294,"John Ellis",1,0.19,11651,6100000,"PercentageofAvailablePurseWon",2009
294,294,"John Huston",13,0.19,135476,71100000,"PercentageofAvailablePurseWon",2009
