"Total3Putts510_RANKTHISWEEK_2016","Total3Putts510_RANKLASTWEEK_2016","Total3Putts510_PLAYERNAME_2016","Total3Putts510_ROUNDS_2016","Total3Putts510_TOTAL3PUTTS510_2016","Total3Putts510_TOTAL3PUTTS_2016","stat_name","year"
1,1,"Webb Simpson",34,4,18,"Total3Putts510",2016
2,7,"Angel Cabrera",42,3,20,"Total3Putts510",2016
2,2,"Graham DeLaet",50,3,26,"Total3Putts510",2016
2,7,"Andrew Loupe",50,3,16,"Total3Putts510",2016
2,7,"Will Ma Kenzie",54,3,25,"Total3Putts510",2016
2,2,"Greg Owen",56,3,31,"Total3Putts510",2016
2,2,"Pat Perez",28,3,13,"Total3Putts510",2016
2,27,"Ian Poulter",37,3,10,"Total3Putts510",2016
2,2,"John Senden",48,3,18,"Total3Putts510",2016
2,2,"Dawie van der Walt",48,3,19,"Total3Putts510",2016
11,7,"Chad Campbell",54,2,27,"Total3Putts510",2016
11,7,"Matt Every",34,2,22,"Total3Putts510",2016
11,27,"Tony Finau",49,2,17,"Total3Putts510",2016
11,7,"Morgan Hoffmann",43,2,22,"Total3Putts510",2016
11,27,"JB Holmes",39,2,17,"Total3Putts510",2016
11,7,"Michael Kim",62,2,26,"Total3Putts510",2016
11,7,"Brooks Koepka",39,2,17,"Total3Putts510",2016
11,27,"David Lingmerth",54,2,16,"Total3Putts510",2016
11,7,"Luke List",51,2,26,"Total3Putts510",2016
11,27,"Davis Love III",40,2,21,"Total3Putts510",2016
11,27,"Jamie Lovemark",57,2,31,"Total3Putts510",2016
11,7,"Ben Martin",48,2,21,"Total3Putts510",2016
11,7,"Hideki Matsuyama",40,2,18,"Total3Putts510",2016
11,7,"Bryce Molder",50,2,16,"Total3Putts510",2016
11,7,"Geoff Ogilvy",37,2,17,"Total3Putts510",2016
11,7,"Rob Oppenheim",37,2,19,"Total3Putts510",2016
11,7,"Scott Pinckney",53,2,38,"Total3Putts510",2016
11,7,"Rory Sabbatini",40,2,24,"Total3Putts510",2016
11,7,"Brendon Todd",43,2,12,"Total3Putts510",2016
11,7,"Cameron Tringale",47,2,22,"Total3Putts510",2016
11,7,"Harold Varner III",58,2,45,"Total3Putts510",2016
11,7,"Mark Wilson",42,2,23,"Total3Putts510",2016
33,NA,"Thomas Aiken",42,1,11,"Total3Putts510",2016
33,27,"Byeong Hun An",23,1,8,"Total3Putts510",2016
33,27,"Abraham Ancer",26,1,8,"Total3Putts510",2016
33,27,"Stuart Appleby",39,1,14,"Total3Putts510",2016
33,27,"Blayne Barber",44,1,22,"Total3Putts510",2016
33,27,"Ricky Barnes",57,1,13,"Total3Putts510",2016
33,27,"Charlie Beljan",26,1,22,"Total3Putts510",2016
33,27,"Zac Blair",56,1,21,"Total3Putts510",2016
33,NA,"Steven Bowditch",40,1,21,"Total3Putts510",2016
33,NA,"Scott Brown",59,1,14,"Total3Putts510",2016
33,27,"Kevin Chappell",49,1,26,"Total3Putts510",2016
33,27,"Erik Compton",45,1,11,"Total3Putts510",2016
33,NA,"Jamie Donaldson",28,1,12,"Total3Putts510",2016
33,27,"Jason Dufner",53,1,25,"Total3Putts510",2016
33,27,"Lucas Glover",53,1,25,"Total3Putts510",2016
33,27,"Luke Guthrie",31,1,7,"Total3Putts510",2016
33,27,"David Hearn",55,1,20,"Total3Putts510",2016
33,NA,"Justin Hicks",26,1,19,"Total3Putts510",2016
33,27,"Charley Hoffman",49,1,14,"Total3Putts510",2016
33,27,"Mark Hubbard",73,1,30,"Total3Putts510",2016
33,27,"John Huh",51,1,20,"Total3Putts510",2016
33,27,"Jerry Kelly",44,1,9,"Total3Putts510",2016
33,27,"Whee Kim",54,1,20,"Total3Putts510",2016
33,27,"Si Woo Kim",63,1,19,"Total3Putts510",2016
33,27,"Anirban Lahiri",44,1,13,"Total3Putts510",2016
33,27,"Martin Laird",46,1,20,"Total3Putts510",2016
33,27,"DH Lee",35,1,6,"Total3Putts510",2016
33,27,"Hunter Mahan",43,1,11,"Total3Putts510",2016
33,27,"Rory McIlroy",37,1,14,"Total3Putts510",2016
33,27,"Kevin Na",52,1,12,"Total3Putts510",2016
33,27,"Seung Yul Noh",54,1,24,"Total3Putts510",2016
33,27,"Jeff Overton",51,1,31,"Total3Putts510",2016
33,27,"Carl Pettersson",31,1,11,"Total3Putts510",2016
33,27,"DA Points",32,1,10,"Total3Putts510",2016
33,27,"Dicky Pride",33,1,13,"Total3Putts510",2016
33,27,"Patrick Rodgers",49,1,27,"Total3Putts510",2016
33,27,"Andres Romero",22,1,5,"Total3Putts510",2016
33,27,"Justin Rose",35,1,13,"Total3Putts510",2016
33,27,"Adam Scott",39,1,16,"Total3Putts510",2016
33,27,"Vijay Singh",42,1,18,"Total3Putts510",2016
33,27,"Jordan Spieth",34,1,5,"Total3Putts510",2016
33,27,"Scott Stallings",46,1,18,"Total3Putts510",2016
33,27,"Shawn Stefani",45,1,20,"Total3Putts510",2016
33,27,"Brett Stegmaier",57,1,22,"Total3Putts510",2016
33,NA,"Chris Stroud",52,1,19,"Total3Putts510",2016
33,27,"Daniel Summerhays",55,1,15,"Total3Putts510",2016
33,27,"Vaughn Taylor",30,1,9,"Total3Putts510",2016
33,27,"Nick Taylor",57,1,19,"Total3Putts510",2016
33,27,"Justin Thomas",53,1,21,"Total3Putts510",2016
33,27,"DJ Trahan",23,1,5,"Total3Putts510",2016
33,27,"Jhonattan Vegas",49,1,17,"Total3Putts510",2016
33,27,"Camilo Villegas",50,1,15,"Total3Putts510",2016
33,27,"Steve Wheatcroft",53,1,19,"Total3Putts510",2016
33,27,"Tim Wilkinson",40,1,9,"Total3Putts510",2016
