"TenthTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2013","TenthTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2013","TenthTeeEarlyRound3ScoringAverage_PLAYERNAME_2013","TenthTeeEarlyRound3ScoringAverage__2013","TenthTeeEarlyRound3ScoringAverage_AVG_2013","TenthTeeEarlyRound3ScoringAverage_TOTALSTROKES_2013","TenthTeeEarlyRound3ScoringAverage_TOTALROUNDS_2013","stat_name","year"
1,1,"Justin Hicks",NA,66,132,2,"TenthTeeEarlyRound3ScoringAverage",2013
2,2,"Graham DeLaet",NA,67,134,2,"TenthTeeEarlyRound3ScoringAverage",2013
2,2,"John Rollins",NA,67,134,2,"TenthTeeEarlyRound3ScoringAverage",2013
4,4,"Scott Stallings",NA,67.33,202,3,"TenthTeeEarlyRound3ScoringAverage",2013
5,5,"Charlie Wi",NA,67.67,203,3,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Greg Chalmers",NA,68,204,3,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Jim Furyk",NA,68,272,4,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Jerry Kelly",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Ben Kohles",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Hunter Mahan",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Ryan Moore",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Brendan Steele",NA,68,204,3,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Bo Van Pelt",NA,68,272,4,"TenthTeeEarlyRound3ScoringAverage",2013
6,6,"Camilo Villegas",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2013
15,15,"Kevin Chappell",NA,68.25,273,4,"TenthTeeEarlyRound3ScoringAverage",2013
16,16,"Phil Mickelson",NA,68.5,137,2,"TenthTeeEarlyRound3ScoringAverage",2013
16,16,"Kevin Stadler",NA,68.5,137,2,"TenthTeeEarlyRound3ScoringAverage",2013
16,16,"Daniel Summerhays",NA,68.5,137,2,"TenthTeeEarlyRound3ScoringAverage",2013
19,19,"Gary Woodland",NA,68.67,206,3,"TenthTeeEarlyRound3ScoringAverage",2013
20,20,"Richard Lee",NA,68.8,344,5,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Justin Bolli",NA,69,138,2,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Roberto Castro",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Tim Clark",NA,69,138,2,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Will Claxton",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Jason Dufner",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Luke Guthrie",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Charles Howell III",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"David Lingmerth",NA,69,138,2,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Graeme McDowell",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Eric Meierdierks",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Ryan Palmer",NA,69,207,3,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"DA Points",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Adam Scott",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Kevin Streelman",NA,69,138,2,"TenthTeeEarlyRound3ScoringAverage",2013
21,21,"Nick Watney",NA,69,138,2,"TenthTeeEarlyRound3ScoringAverage",2013
36,36,"Justin Leonard",NA,69.2,346,5,"TenthTeeEarlyRound3ScoringAverage",2013
37,37,"Chris Kirk",NA,69.25,277,4,"TenthTeeEarlyRound3ScoringAverage",2013
38,38,"Matt Jones",NA,69.33,208,3,"TenthTeeEarlyRound3ScoringAverage",2013
39,39,"Billy Horschel",NA,69.4,347,5,"TenthTeeEarlyRound3ScoringAverage",2013
39,39,"Chris Stroud",NA,69.4,347,5,"TenthTeeEarlyRound3ScoringAverage",2013
