"Approachesfrom200yardsRgh_RANKTHISWEEK_2013","Approachesfrom200yardsRgh_RANKLASTWEEK_2013","Approachesfrom200yardsRgh_PLAYERNAME_2013","Approachesfrom200yardsRgh_ROUNDS_2013","Approachesfrom200yardsRgh_AVG_2013","Approachesfrom200yardsRgh_TOTALDISTANCEFEET_2013","Approachesfrom200yardsRgh_OFATTEMPTS_2013","Approachesfrom200yardsRgh_RELATIVETOPAR_2013","stat_name","year"
1,1,"Michael Thompson",66,NA,1291.583,25,-3,"Approachesfrom200yardsRgh",2013
2,2,"Bo Van Pelt",72,NA,993.583,19,-3,"Approachesfrom200yardsRgh",2013
3,3,"Graeme McDowell",53,NA,759.667,14,1,"Approachesfrom200yardsRgh",2013
4,4,"Kevin Streelman",86,NA,2240.667,40,-10,"Approachesfrom200yardsRgh",2013
5,5,"DA Points",87,NA,2191.417,38,-1,"Approachesfrom200yardsRgh",2013
6,6,"Kevin Stadler",83,NA,2865.417,48,-8,"Approachesfrom200yardsRgh",2013
7,7,"Ian Poulter",59,NA,1320.5,22,-5,"Approachesfrom200yardsRgh",2013
8,8,"Daniel Summerhays",83,NA,2683.583,44,-1,"Approachesfrom200yardsRgh",2013
9,9,"Rory McIlroy",56,NA,1774.667,29,-14,"Approachesfrom200yardsRgh",2013
10,10,"Stewart Cink",71,NA,1904.75,31,-3,"Approachesfrom200yardsRgh",2013
10,10,"Lee Westwood",70,NA,1964.167,32,-8,"Approachesfrom200yardsRgh",2013
12,12,"Steve Stricker",51,NA,1112.917,18,-6,"Approachesfrom200yardsRgh",2013
13,13,"Jerry Kelly",75,NA,2177.583,35,1,"Approachesfrom200yardsRgh",2013
13,13,"Colt Knost",69,NA,2179.083,35,6,"Approachesfrom200yardsRgh",2013
15,15,"Adam Scott",61,NA,1308.833,21,-13,"Approachesfrom200yardsRgh",2013
15,15,"Camilo Villegas",79,NA,3114.833,50,5,"Approachesfrom200yardsRgh",2013
17,17,"Luke Guthrie",82,NA,3119.833,50,6,"Approachesfrom200yardsRgh",2013
18,18,"Charles Howell III",87,NA,3256.167,52,-18,"Approachesfrom200yardsRgh",2013
19,19,"Keegan Bradley",88,NA,2321.25,37,-9,"Approachesfrom200yardsRgh",2013
19,19,"Jimmy Walker",84,NA,3887.917,62,-13,"Approachesfrom200yardsRgh",2013
21,21,"Rickie Fowler",75,NA,2135.583,34,2,"Approachesfrom200yardsRgh",2013
22,22,"Tommy Gainey",84,NA,2463.583,39,-2,"Approachesfrom200yardsRgh",2013
23,23,"Jim Furyk",80,NA,1522.333,24,7,"Approachesfrom200yardsRgh",2013
24,24,"Rod Pampling",46,NA,1721.417,27,6,"Approachesfrom200yardsRgh",2013
25,25,"Bubba Watson",76,NA,2873.75,45,-12,"Approachesfrom200yardsRgh",2013
26,26,"Scott Gardiner",61,NA,2130.667,33,2,"Approachesfrom200yardsRgh",2013
27,27,"Richard Lee",81,NA,1875.917,29,-1,"Approachesfrom200yardsRgh",2013
28,28,"Robert Allenby",58,NA,2655.417,41,9,"Approachesfrom200yardsRgh",2013
28,28,"David Lynn",70,NA,2590.333,40,0,"Approachesfrom200yardsRgh",2013
28,28,"Alistair Presnell",59,NA,2071.833,32,-1,"Approachesfrom200yardsRgh",2013
31,31,"Chad Campbell",78,NA,2790.083,43,7,"Approachesfrom200yardsRgh",2013
