"BirdieorBetterPercentageFairway_RANKTHISWEEK_2011","BirdieorBetterPercentageFairway_RANKLASTWEEK_2011","BirdieorBetterPercentageFairway_PLAYERNAME_2011","BirdieorBetterPercentageFairway_ROUNDS_2011","BirdieorBetterPercentageFairway_Pct_2011","BirdieorBetterPercentageFairway_TOTALBIRDIES_2011","BirdieorBetterPercentageFairway_TOTALHOLES_2011","stat_name","year"
50,50,"John Rollins",85,22.84,227,994,"BirdieorBetterPercentageFairway",2011
51,51,"Blake Adams",116,22.83,331,1450,"BirdieorBetterPercentageFairway",2011
51,51,"Boo Weekley",66,22.83,176,771,"BirdieorBetterPercentageFairway",2011
53,53,"Brian Davis",105,22.82,303,1328,"BirdieorBetterPercentageFairway",2011
53,53,"Kevin Streelman",90,22.82,222,973,"BirdieorBetterPercentageFairway",2011
55,55,"Rory Sabbatini",85,22.79,175,768,"BirdieorBetterPercentageFairway",2011
56,56,"Brendon de Jonge",105,22.78,285,1251,"BirdieorBetterPercentageFairway",2011
57,57,"John Merrick",71,22.74,191,840,"BirdieorBetterPercentageFairway",2011
57,57,"Bryce Molder",82,22.74,229,1007,"BirdieorBetterPercentageFairway",2011
57,57,"Jim Renner",65,22.74,156,686,"BirdieorBetterPercentageFairway",2011
60,60,"Jason Dufner",78,22.73,203,893,"BirdieorBetterPercentageFairway",2011
61,61,"Ernie Els",71,22.69,177,780,"BirdieorBetterPercentageFairway",2011
62,62,"Josh Teater",104,22.66,273,1205,"BirdieorBetterPercentageFairway",2011
63,63,"Anthony Kim",72,22.45,145,646,"BirdieorBetterPercentageFairway",2011
64,64,"Garrett Willis",71,22.4,198,884,"BirdieorBetterPercentageFairway",2011
65,65,"Aron Price",58,22.39,159,710,"BirdieorBetterPercentageFairway",2011
66,66,"Kevin Stadler",88,22.36,218,975,"BirdieorBetterPercentageFairway",2011
67,67,"Freddie Jacobson",92,22.32,206,923,"BirdieorBetterPercentageFairway",2011
68,68,"David Hearn",88,22.31,228,1022,"BirdieorBetterPercentageFairway",2011
68,68,"Graeme McDowell",50,22.31,114,511,"BirdieorBetterPercentageFairway",2011
68,68,"DA Points",89,22.31,222,995,"BirdieorBetterPercentageFairway",2011
71,71,"Bill Lunde",92,22.28,229,1028,"BirdieorBetterPercentageFairway",2011
71,71,"Troy Matteson",91,22.28,229,1028,"BirdieorBetterPercentageFairway",2011
73,73,"Mark Wilson",89,22.22,216,972,"BirdieorBetterPercentageFairway",2011
74,74,"Jason Bohn",74,22.18,210,947,"BirdieorBetterPercentageFairway",2011
75,75,"Stewart Cink",72,22.17,149,672,"BirdieorBetterPercentageFairway",2011
76,76,"Arjun Atwal",91,22.13,229,1035,"BirdieorBetterPercentageFairway",2011
77,77,"Jeff Overton",92,22.11,205,927,"BirdieorBetterPercentageFairway",2011
78,78,"Lee Janzen",62,22.06,152,689,"BirdieorBetterPercentageFairway",2011
79,79,"Retief Goosen",50,22.03,117,531,"BirdieorBetterPercentageFairway",2011
80,80,"KJ Choi",77,22,174,791,"BirdieorBetterPercentageFairway",2011
80,80,"Marc Leishman",87,22,213,968,"BirdieorBetterPercentageFairway",2011
82,82,"Chad Campbell",99,21.99,265,1205,"BirdieorBetterPercentageFairway",2011
83,83,"Chris Couch",73,21.98,200,910,"BirdieorBetterPercentageFairway",2011
84,84,"Shane Bertsch",62,21.97,163,742,"BirdieorBetterPercentageFairway",2011
85,85,"Sergio Garcia",61,21.95,126,574,"BirdieorBetterPercentageFairway",2011
85,85,"Joe Ogilvie",75,21.95,164,747,"BirdieorBetterPercentageFairway",2011
87,87,"Charles Howell III",108,21.9,254,1160,"BirdieorBetterPercentageFairway",2011
88,88,"Jhonattan Vegas",84,21.82,182,834,"BirdieorBetterPercentageFairway",2011
89,89,"Jim Herman",69,21.79,158,725,"BirdieorBetterPercentageFairway",2011
90,90,"Michael Thompson",79,21.76,203,933,"BirdieorBetterPercentageFairway",2011
91,91,"Tag Ridings",87,21.75,199,915,"BirdieorBetterPercentageFairway",2011
92,92,"Keegan Bradley",91,21.73,221,1017,"BirdieorBetterPercentageFairway",2011
93,93,"Jimmy Walker",79,21.68,201,927,"BirdieorBetterPercentageFairway",2011
94,94,"Greg Chalmers",88,21.67,228,1052,"BirdieorBetterPercentageFairway",2011
95,95,"Scott Stallings",84,21.63,191,883,"BirdieorBetterPercentageFairway",2011
96,96,"Kris Blanks",92,21.61,242,1120,"BirdieorBetterPercentageFairway",2011
97,97,"Billy Horschel",75,21.59,185,857,"BirdieorBetterPercentageFairway",2011
98,98,"Woody Austin",59,21.56,149,691,"BirdieorBetterPercentageFairway",2011
99,99,"Hunter Haas",96,21.52,240,1115,"BirdieorBetterPercentageFairway",2011
99,99,"Jerry Kelly",85,21.52,213,990,"BirdieorBetterPercentageFairway",2011
101,101,"Spencer Levin",113,21.51,273,1269,"BirdieorBetterPercentageFairway",2011
102,102,"Paul Stankowski",78,21.47,178,829,"BirdieorBetterPercentageFairway",2011
103,103,"Brian Gay",90,21.44,235,1096,"BirdieorBetterPercentageFairway",2011
104,104,"Matt Jones",71,21.38,174,814,"BirdieorBetterPercentageFairway",2011
105,105,"Briny Baird",60,21.36,148,693,"BirdieorBetterPercentageFairway",2011
105,105,"Vaughn Taylor",89,21.36,236,1105,"BirdieorBetterPercentageFairway",2011
107,107,"Steve Flesch",88,21.34,220,1031,"BirdieorBetterPercentageFairway",2011
108,108,"Sung Kang",63,21.33,141,661,"BirdieorBetterPercentageFairway",2011
108,108,"Charlie Wi",83,21.33,218,1022,"BirdieorBetterPercentageFairway",2011
110,110,"Ian Poulter",52,21.31,114,535,"BirdieorBetterPercentageFairway",2011
111,111,"Kent Jones",76,21.3,196,920,"BirdieorBetterPercentageFairway",2011
111,111,"Derek Lamely",65,21.3,147,690,"BirdieorBetterPercentageFairway",2011
111,111,"Alex Prugh",82,21.3,193,906,"BirdieorBetterPercentageFairway",2011
114,114,"Tom Gillis",55,21.28,140,658,"BirdieorBetterPercentageFairway",2011
115,115,"Davis Love III",70,21.24,144,678,"BirdieorBetterPercentageFairway",2011
116,116,"Billy Mayfair",94,21.2,254,1198,"BirdieorBetterPercentageFairway",2011
117,117,"Chris DiMarco",93,21.19,238,1123,"BirdieorBetterPercentageFairway",2011
118,118,"Andres Gonzales",60,21.12,132,625,"BirdieorBetterPercentageFairway",2011
119,119,"George McNeill",69,21.04,158,751,"BirdieorBetterPercentageFairway",2011
119,119,"Will Strickler",51,21.04,117,556,"BirdieorBetterPercentageFairway",2011
121,121,"Sean OHair",71,21.03,159,756,"BirdieorBetterPercentageFairway",2011
122,122,"Cameron Tringale",110,21.01,266,1266,"BirdieorBetterPercentageFairway",2011
123,123,"Fabian Gomez",84,20.93,193,922,"BirdieorBetterPercentageFairway",2011
124,124,"Harrison Frazar",58,20.91,106,507,"BirdieorBetterPercentageFairway",2011
125,125,"James Driscoll",71,20.9,158,756,"BirdieorBetterPercentageFairway",2011
125,125,"Heath Slocum",89,20.9,224,1072,"BirdieorBetterPercentageFairway",2011
127,127,"Tim Petrovic",88,20.84,218,1046,"BirdieorBetterPercentageFairway",2011
128,128,"Rod Pampling",72,20.81,174,836,"BirdieorBetterPercentageFairway",2011
129,129,"Ben Crane",76,20.79,180,866,"BirdieorBetterPercentageFairway",2011
129,129,"Roland Thatcher",67,20.79,163,784,"BirdieorBetterPercentageFairway",2011
131,131,"Jim Furyk",87,20.77,210,1011,"BirdieorBetterPercentageFairway",2011
131,131,"Nick OHern",89,20.77,232,1117,"BirdieorBetterPercentageFairway",2011
133,133,"Tim Herron",85,20.72,201,970,"BirdieorBetterPercentageFairway",2011
134,134,"Scott Gutschewski",67,20.71,145,700,"BirdieorBetterPercentageFairway",2011
135,135,"Ryuji Imada",83,20.67,203,982,"BirdieorBetterPercentageFairway",2011
136,136,"YE Yang",63,20.61,115,558,"BirdieorBetterPercentageFairway",2011
137,137,"Padraig Harrington",60,20.6,116,563,"BirdieorBetterPercentageFairway",2011
138,138,"Scott McCarron",65,20.59,147,714,"BirdieorBetterPercentageFairway",2011
138,138,"Matt McQuillan",59,20.59,139,675,"BirdieorBetterPercentageFairway",2011
140,140,"DJ Trahan",91,20.51,217,1058,"BirdieorBetterPercentageFairway",2011
141,141,"Cameron Beckman",71,20.45,172,841,"BirdieorBetterPercentageFairway",2011
142,142,"Ricky Barnes",78,20.42,167,818,"BirdieorBetterPercentageFairway",2011
143,143,"Matt Bettencourt",84,20.38,194,952,"BirdieorBetterPercentageFairway",2011
144,144,"Ryan Palmer",82,20.36,148,727,"BirdieorBetterPercentageFairway",2011
145,145,"Dean Wilson",62,20.34,157,772,"BirdieorBetterPercentageFairway",2011
146,146,"Johnson Wagner",81,20.33,199,979,"BirdieorBetterPercentageFairway",2011
147,147,"David Mathis",83,20.31,198,975,"BirdieorBetterPercentageFairway",2011
148,148,"Bio Kim",71,20.2,139,688,"BirdieorBetterPercentageFairway",2011
149,149,"David Duval",67,20.11,141,701,"BirdieorBetterPercentageFairway",2011
150,150,"Alex Cejka",59,20.03,129,644,"BirdieorBetterPercentageFairway",2011
151,151,"Joseph Bramlett",73,19.92,158,793,"BirdieorBetterPercentageFairway",2011
152,152,"Michael Bradley",74,19.84,150,756,"BirdieorBetterPercentageFairway",2011
152,152,"William McGirt",103,19.84,241,1215,"BirdieorBetterPercentageFairway",2011
154,154,"Chris Riley",76,19.78,194,981,"BirdieorBetterPercentageFairway",2011
155,155,"Chris Stroud",88,19.76,199,1007,"BirdieorBetterPercentageFairway",2011
156,156,"Bobby Gates",82,19.72,171,867,"BirdieorBetterPercentageFairway",2011
157,157,"Michael Connell",76,19.62,194,989,"BirdieorBetterPercentageFairway",2011
158,158,"JJ Henry",96,19.61,220,1122,"BirdieorBetterPercentageFairway",2011
159,159,"Nathan Green",81,19.6,176,898,"BirdieorBetterPercentageFairway",2011
160,160,"Rocco Mediate",53,19.55,131,670,"BirdieorBetterPercentageFairway",2011
161,161,"DJ Brigman",67,19.51,135,692,"BirdieorBetterPercentageFairway",2011
162,162,"Stuart Appleby",65,19.45,149,766,"BirdieorBetterPercentageFairway",2011
163,163,"Martin Piller",63,19.44,126,648,"BirdieorBetterPercentageFairway",2011
164,164,"Jarrod Lyle",83,19.4,180,928,"BirdieorBetterPercentageFairway",2011
165,165,"Kevin Kisner",70,19.34,146,755,"BirdieorBetterPercentageFairway",2011
166,166,"Alexandre Rocha",65,19.32,125,647,"BirdieorBetterPercentageFairway",2011
167,167,"JP Hayes",56,19.31,124,642,"BirdieorBetterPercentageFairway",2011
168,168,"Paul Goydos",81,19.3,203,1052,"BirdieorBetterPercentageFairway",2011
169,169,"Kevin Chappell",78,19.25,148,769,"BirdieorBetterPercentageFairway",2011
170,170,"Steve Elkington",50,19.16,114,595,"BirdieorBetterPercentageFairway",2011
171,171,"Nate Smith",66,18.8,132,702,"BirdieorBetterPercentageFairway",2011
172,172,"Stephen Ames",69,18.74,160,854,"BirdieorBetterPercentageFairway",2011
172,172,"Ben Curtis",66,18.74,167,891,"BirdieorBetterPercentageFairway",2011
174,174,"Joe Durant",71,18.72,178,951,"BirdieorBetterPercentageFairway",2011
175,175,"Troy Merritt",63,18.58,139,748,"BirdieorBetterPercentageFairway",2011
175,175,"Zack Miller",86,18.58,180,969,"BirdieorBetterPercentageFairway",2011
177,177,"Marc Turnesa",54,18.52,115,621,"BirdieorBetterPercentageFairway",2011
178,178,"Shaun Micheel",77,18.47,152,823,"BirdieorBetterPercentageFairway",2011
179,179,"Michael Putnam",67,18.14,115,634,"BirdieorBetterPercentageFairway",2011
180,180,"Trevor Immelman",84,17.98,162,901,"BirdieorBetterPercentageFairway",2011
181,181,"Justin Hicks",60,17.73,111,626,"BirdieorBetterPercentageFairway",2011
182,182,"Justin Leonard",82,17.69,188,1063,"BirdieorBetterPercentageFairway",2011
183,183,"Daniel Summerhays",75,17.56,157,894,"BirdieorBetterPercentageFairway",2011
184,184,"Colt Knost",80,17.55,165,940,"BirdieorBetterPercentageFairway",2011
185,185,"Richard Johnson",64,16.25,118,726,"BirdieorBetterPercentageFairway",2011
186,186,"Rich Beem",53,16.08,100,622,"BirdieorBetterPercentageFairway",2011
