"GIRPutting1015_RANKTHISWEEK_2016","GIRPutting1015_RANKLASTWEEK_2016","GIRPutting1015_PLAYERNAME_2016","GIRPutting1015_ROUNDS_2016","GIRPutting1015_Pct_2016","GIRPutting1015_ATTEMPTS_2016","GIRPutting1015_PUTTSMADE_2016","stat_name","year"
1,1,"Steve Stricker",25,46.88,32,15,"GIRPutting1015",2016
2,4,"Brian Harman",60,44.29,70,31,"GIRPutting1015",2016
3,3,"Morgan Hoffmann",43,44,50,22,"GIRPutting1015",2016
4,2,"Jamie Donaldson",28,43.9,41,18,"GIRPutting1015",2016
5,12,"John Senden",48,42.11,76,32,"GIRPutting1015",2016
6,5,"Ryan Palmer",46,40.91,88,36,"GIRPutting1015",2016
7,6,"Brian Gay",22,40.63,32,13,"GIRPutting1015",2016
7,8,"DH Lee",35,40.63,32,13,"GIRPutting1015",2016
9,7,"Dustin Johnson",37,40.48,42,17,"GIRPutting1015",2016
10,8,"Ben Crane",48,40.3,67,27,"GIRPutting1015",2016
11,8,"Matthew Fitzpatrick",23,40,10,4,"GIRPutting1015",2016
12,14,"Brian Stuard",24,39.29,28,11,"GIRPutting1015",2016
13,13,"Ricky Barnes",57,38.81,67,26,"GIRPutting1015",2016
14,21,"Kyle Stanley",57,38.3,94,36,"GIRPutting1015",2016
15,23,"Andrew Loupe",50,38.24,68,26,"GIRPutting1015",2016
16,16,"Andres Romero",22,38.1,21,8,"GIRPutting1015",2016
17,18,"Billy Horschel",45,37.93,58,22,"GIRPutting1015",2016
18,22,"Charley Hoffman",49,37.33,75,28,"GIRPutting1015",2016
19,17,"William McGirt",54,37.11,97,36,"GIRPutting1015",2016
20,26,"Will Wilcox",47,36.99,73,27,"GIRPutting1015",2016
21,24,"Jordan Spieth",34,36.84,38,14,"GIRPutting1015",2016
22,40,"Hunter Mahan",43,36.73,49,18,"GIRPutting1015",2016
23,11,"Justin Hicks",26,36.17,47,17,"GIRPutting1015",2016
24,31,"Kevin Na",52,35.14,74,26,"GIRPutting1015",2016
24,31,"Charl Schwartzel",29,35.14,37,13,"GIRPutting1015",2016
26,27,"Patton Kizzire",57,35.09,57,20,"GIRPutting1015",2016
27,31,"Steven Bowditch",40,35,40,14,"GIRPutting1015",2016
27,34,"Jason Day",36,35,40,14,"GIRPutting1015",2016
27,15,"Martin Piller",37,35,60,21,"GIRPutting1015",2016
30,28,"Graham DeLaet",50,34.88,86,30,"GIRPutting1015",2016
30,35,"Smylie Kaufman",57,34.88,86,30,"GIRPutting1015",2016
32,36,"KJ Choi",47,34.85,66,23,"GIRPutting1015",2016
33,24,"Byeong Hun An",23,34.78,23,8,"GIRPutting1015",2016
34,19,"Angel Cabrera",42,34.43,61,21,"GIRPutting1015",2016
35,43,"Hideki Matsuyama",40,34.38,64,22,"GIRPutting1015",2016
36,37,"Kyle Reifers",63,34.29,105,36,"GIRPutting1015",2016
37,44,"Tim Wilkinson",40,34.21,38,13,"GIRPutting1015",2016
38,40,"Rory Sabbatini",40,34.09,44,15,"GIRPutting1015",2016
39,42,"Webb Simpson",34,33.93,56,19,"GIRPutting1015",2016
40,29,"Vijay Singh",42,33.87,62,21,"GIRPutting1015",2016
41,38,"Sean OHair",45,33.78,74,25,"GIRPutting1015",2016
42,44,"Henrik Norlander",41,33.33,60,20,"GIRPutting1015",2016
42,72,"Robert Streb",51,33.33,54,18,"GIRPutting1015",2016
44,48,"Michael Thompson",46,32.79,61,20,"GIRPutting1015",2016
45,50,"Tony Finau",49,32.76,58,19,"GIRPutting1015",2016
46,53,"Shane Bertsch",30,32.5,40,13,"GIRPutting1015",2016
46,53,"Sam Saunders",40,32.5,40,13,"GIRPutting1015",2016
48,56,"Zach Johnson",42,32.47,77,25,"GIRPutting1015",2016
49,79,"Brendon de Jonge",55,32.39,71,23,"GIRPutting1015",2016
50,59,"Andy Sullivan",25,32.26,31,10,"GIRPutting1015",2016
51,51,"Retief Goosen",37,32.14,56,18,"GIRPutting1015",2016
51,61,"Darron Stiles",28,32.14,28,9,"GIRPutting1015",2016
53,63,"Stewart Cink",45,32.08,53,17,"GIRPutting1015",2016
54,64,"Andrew Landry",24,31.82,22,7,"GIRPutting1015",2016
54,64,"Brandt Snedeker",47,31.82,66,21,"GIRPutting1015",2016
56,19,"Jeff Overton",51,31.75,63,20,"GIRPutting1015",2016
57,67,"John Huh",51,31.71,82,26,"GIRPutting1015",2016
58,69,"Steve Marino",40,31.58,57,18,"GIRPutting1015",2016
59,47,"Bronson Burgoon",53,31.51,73,23,"GIRPutting1015",2016
60,51,"Rickie Fowler",42,31.48,54,17,"GIRPutting1015",2016
61,70,"Bubba Watson",30,31.43,35,11,"GIRPutting1015",2016
62,71,"Matt Kuchar",46,31.37,51,16,"GIRPutting1015",2016
63,72,"Si Woo Kim",63,31.25,80,25,"GIRPutting1015",2016
64,74,"Jon Curran",55,31.15,61,19,"GIRPutting1015",2016
65,38,"Paul Casey",39,30.95,42,13,"GIRPutting1015",2016
66,46,"Boo Weekley",53,30.86,81,25,"GIRPutting1015",2016
67,68,"Jim Herman",55,30.77,78,24,"GIRPutting1015",2016
68,48,"Scott Brown",59,30.65,62,19,"GIRPutting1015",2016
69,53,"Michael Kim",62,30.59,85,26,"GIRPutting1015",2016
70,58,"Anirban Lahiri",44,30.56,36,11,"GIRPutting1015",2016
71,64,"Sung Kang",51,30.43,69,21,"GIRPutting1015",2016
