"PuttsperRoundRound4_RANKTHISWEEK_2010","PuttsperRoundRound4_RANKLASTWEEK_2010","PuttsperRoundRound4_PLAYERNAME_2010","PuttsperRoundRound4__2010","PuttsperRoundRound4_AVG_2010","PuttsperRoundRound4_TOTALPUTTS_2010","PuttsperRoundRound4_TOTALROUNDS_2010","stat_name","year"
33,33,"Kevin Johnson",NA,28.5,114,4,"PuttsperRoundRound4",2010
33,33,"Steve Stricker",NA,28.5,513,18,"PuttsperRoundRound4",2010
36,36,"JP Hayes",NA,28.54,371,13,"PuttsperRoundRound4",2010
37,37,"Chris Riley",NA,28.55,314,11,"PuttsperRoundRound4",2010
38,38,"Pat Perez",NA,28.56,514,18,"PuttsperRoundRound4",2010
38,38,"David Toms",NA,28.56,514,18,"PuttsperRoundRound4",2010
40,40,"Mark Wilson",NA,28.57,400,14,"PuttsperRoundRound4",2010
41,41,"Ian Poulter",NA,28.6,286,10,"PuttsperRoundRound4",2010
41,41,"Jerod Turner",NA,28.6,143,5,"PuttsperRoundRound4",2010
43,43,"Tom Gillis",NA,28.62,601,21,"PuttsperRoundRound4",2010
43,43,"Nick Watney",NA,28.62,601,21,"PuttsperRoundRound4",2010
45,45,"Jason Bohn",NA,28.63,458,16,"PuttsperRoundRound4",2010
45,45,"Scott Verplank",NA,28.63,458,16,"PuttsperRoundRound4",2010
47,47,"Troy Matteson",NA,28.64,401,14,"PuttsperRoundRound4",2010
48,48,"Rod Pampling",NA,28.67,344,12,"PuttsperRoundRound4",2010
48,48,"Andres Romero",NA,28.67,430,15,"PuttsperRoundRound4",2010
50,50,"Matt Kuchar",NA,28.68,631,22,"PuttsperRoundRound4",2010
51,51,"Kevin Stadler",NA,28.69,373,13,"PuttsperRoundRound4",2010
52,52,"Mike Weir",NA,28.7,287,10,"PuttsperRoundRound4",2010
53,53,"Justin Rose",NA,28.71,488,17,"PuttsperRoundRound4",2010
54,54,"Jimmy Walker",NA,28.75,345,12,"PuttsperRoundRound4",2010
55,55,"Vaughn Taylor",NA,28.76,489,17,"PuttsperRoundRound4",2010
56,56,"Phil Mickelson",NA,28.78,518,18,"PuttsperRoundRound4",2010
57,57,"Stuart Appleby",NA,28.79,547,19,"PuttsperRoundRound4",2010
58,58,"Ryan Moore",NA,28.8,432,15,"PuttsperRoundRound4",2010
58,58,"Tim Petrovic",NA,28.8,576,20,"PuttsperRoundRound4",2010
60,60,"Blake Adams",NA,28.81,461,16,"PuttsperRoundRound4",2010
61,61,"David Duval",NA,28.82,317,11,"PuttsperRoundRound4",2010
61,61,"Retief Goosen",NA,28.82,490,17,"PuttsperRoundRound4",2010
63,63,"Brandt Snedeker",NA,28.83,519,18,"PuttsperRoundRound4",2010
64,64,"Chad Campbell",NA,28.85,577,20,"PuttsperRoundRound4",2010
65,65,"Craig Bowden",NA,28.86,202,7,"PuttsperRoundRound4",2010
65,65,"Chad Collins",NA,28.86,404,14,"PuttsperRoundRound4",2010
67,67,"Ryuji Imada",NA,28.88,462,16,"PuttsperRoundRound4",2010
68,68,"Stewart Cink",NA,28.89,520,18,"PuttsperRoundRound4",2010
69,69,"Kevin Na",NA,28.9,578,20,"PuttsperRoundRound4",2010
70,70,"Paul Goydos",NA,28.93,405,14,"PuttsperRoundRound4",2010
71,71,"Justin Leonard",NA,28.94,521,18,"PuttsperRoundRound4",2010
72,72,"Charles Howell III",NA,28.95,637,22,"PuttsperRoundRound4",2010
73,73,"Martin Flores",NA,29,290,10,"PuttsperRoundRound4",2010
73,73,"Hunter Mahan",NA,29,522,18,"PuttsperRoundRound4",2010
73,73,"George McNeill",NA,29,348,12,"PuttsperRoundRound4",2010
73,73,"Sean OHair",NA,29,464,16,"PuttsperRoundRound4",2010
73,73,"Ted Purdy",NA,29,348,12,"PuttsperRoundRound4",2010
78,78,"Charlie Wi",NA,29.05,581,20,"PuttsperRoundRound4",2010
79,79,"Paul Stankowski",NA,29.09,320,11,"PuttsperRoundRound4",2010
79,79,"Brett Wetterich",NA,29.09,320,11,"PuttsperRoundRound4",2010
81,81,"Chris DiMarco",NA,29.11,524,18,"PuttsperRoundRound4",2010
82,82,"Michael Connell",NA,29.12,495,17,"PuttsperRoundRound4",2010
83,83,"Stephen Ames",NA,29.13,466,16,"PuttsperRoundRound4",2010
83,83,"Rich Barcelo",NA,29.13,233,8,"PuttsperRoundRound4",2010
85,85,"Ricky Barnes",NA,29.14,641,22,"PuttsperRoundRound4",2010
85,85,"Kris Blanks",NA,29.14,408,14,"PuttsperRoundRound4",2010
85,85,"Rickie Fowler",NA,29.14,612,21,"PuttsperRoundRound4",2010
88,88,"Martin Laird",NA,29.16,554,19,"PuttsperRoundRound4",2010
89,89,"Brent Delahoussaye",NA,29.17,175,6,"PuttsperRoundRound4",2010
90,90,"Freddie Jacobson",NA,29.19,467,16,"PuttsperRoundRound4",2010
91,91,"Chris Couch",NA,29.2,292,10,"PuttsperRoundRound4",2010
92,92,"Mathew Goggin",NA,29.21,409,14,"PuttsperRoundRound4",2010
93,93,"Bo Van Pelt",NA,29.22,672,23,"PuttsperRoundRound4",2010
94,94,"Steve Flesch",NA,29.23,380,13,"PuttsperRoundRound4",2010
94,94,"Johnson Wagner",NA,29.23,380,13,"PuttsperRoundRound4",2010
96,96,"Scott McCarron",NA,29.25,468,16,"PuttsperRoundRound4",2010
96,96,"Shaun Micheel",NA,29.25,351,12,"PuttsperRoundRound4",2010
98,98,"Lee Janzen",NA,29.27,322,11,"PuttsperRoundRound4",2010
98,98,"YE Yang",NA,29.27,439,15,"PuttsperRoundRound4",2010
100,100,"John Senden",NA,29.29,615,21,"PuttsperRoundRound4",2010
100,100,"Steve Wheatcroft",NA,29.29,205,7,"PuttsperRoundRound4",2010
102,102,"Justin Bolli",NA,29.33,88,3,"PuttsperRoundRound4",2010
102,102,"Steve Lowery",NA,29.33,176,6,"PuttsperRoundRound4",2010
104,104,"Chris Tidland",NA,29.36,411,14,"PuttsperRoundRound4",2010
105,105,"Ernie Els",NA,29.38,470,16,"PuttsperRoundRound4",2010
105,105,"Nathan Green",NA,29.38,470,16,"PuttsperRoundRound4",2010
107,107,"Steve Marino",NA,29.41,500,17,"PuttsperRoundRound4",2010
108,108,"Troy Merritt",NA,29.42,353,12,"PuttsperRoundRound4",2010
108,108,"Jay Williamson",NA,29.42,353,12,"PuttsperRoundRound4",2010
110,110,"Jason Dufner",NA,29.5,531,18,"PuttsperRoundRound4",2010
110,110,"Tim Herron",NA,29.5,413,14,"PuttsperRoundRound4",2010
110,110,"David Lutterus",NA,29.5,236,8,"PuttsperRoundRound4",2010
110,110,"Dean Wilson",NA,29.5,236,8,"PuttsperRoundRound4",2010
114,114,"Robert Allenby",NA,29.53,502,17,"PuttsperRoundRound4",2010
114,114,"Vijay Singh",NA,29.53,443,15,"PuttsperRoundRound4",2010
116,116,"Bill Haas",NA,29.56,532,18,"PuttsperRoundRound4",2010
116,116,"Scott Piercy",NA,29.56,473,16,"PuttsperRoundRound4",2010
116,116,"DJ Trahan",NA,29.56,532,18,"PuttsperRoundRound4",2010
119,119,"Steve Elkington",NA,29.57,414,14,"PuttsperRoundRound4",2010
120,120,"Matt Every",NA,29.58,355,12,"PuttsperRoundRound4",2010
120,120,"Sergio Garcia",NA,29.58,355,12,"PuttsperRoundRound4",2010
120,120,"Geoff Ogilvy",NA,29.58,355,12,"PuttsperRoundRound4",2010
120,120,"Josh Teater",NA,29.58,562,19,"PuttsperRoundRound4",2010
124,124,"Chris Wilson",NA,29.6,148,5,"PuttsperRoundRound4",2010
125,125,"Jason Day",NA,29.61,533,18,"PuttsperRoundRound4",2010
126,126,"Will Ma Kenzie",NA,29.62,385,13,"PuttsperRoundRound4",2010
127,127,"Henrik Bjornstad",NA,29.63,237,8,"PuttsperRoundRound4",2010
127,127,"Trevor Immelman",NA,29.63,237,8,"PuttsperRoundRound4",2010
129,129,"Richard Johnson",NA,29.67,445,15,"PuttsperRoundRound4",2010
129,129,"Bill Lunde",NA,29.67,267,9,"PuttsperRoundRound4",2010
131,131,"Paul Casey",NA,29.69,386,13,"PuttsperRoundRound4",2010
131,131,"DA Points",NA,29.69,475,16,"PuttsperRoundRound4",2010
133,133,"Jerry Kelly",NA,29.7,594,20,"PuttsperRoundRound4",2010
133,133,"Brian Stuard",NA,29.7,297,10,"PuttsperRoundRound4",2010
133,133,"Charles Warren",NA,29.7,297,10,"PuttsperRoundRound4",2010
136,136,"Ben Curtis",NA,29.71,416,14,"PuttsperRoundRound4",2010
137,137,"Dustin Johnson",NA,29.74,565,19,"PuttsperRoundRound4",2010
138,138,"Matt Jones",NA,29.76,506,17,"PuttsperRoundRound4",2010
138,138,"Jeff Overton",NA,29.76,506,17,"PuttsperRoundRound4",2010
140,140,"Heath Slocum",NA,29.77,655,22,"PuttsperRoundRound4",2010
141,141,"John Rollins",NA,29.79,417,14,"PuttsperRoundRound4",2010
142,142,"Alex Prugh",NA,29.8,447,15,"PuttsperRoundRound4",2010
143,143,"Bubba Watson",NA,29.81,477,16,"PuttsperRoundRound4",2010
144,144,"Billy Mayfair",NA,29.82,328,11,"PuttsperRoundRound4",2010
144,144,"Camilo Villegas",NA,29.82,507,17,"PuttsperRoundRound4",2010
146,146,"Cameron Beckman",NA,29.86,209,7,"PuttsperRoundRound4",2010
147,147,"James Nitties",NA,29.87,448,15,"PuttsperRoundRound4",2010
148,148,"Michael Letzig",NA,29.88,478,16,"PuttsperRoundRound4",2010
148,148,"Kevin Sutherland",NA,29.88,508,17,"PuttsperRoundRound4",2010
150,150,"Derek Lamely",NA,29.91,329,11,"PuttsperRoundRound4",2010
151,151,"Robert Garrigus",NA,29.92,389,13,"PuttsperRoundRound4",2010
152,152,"Graham DeLaet",NA,29.93,419,14,"PuttsperRoundRound4",2010
153,153,"Woody Austin",NA,29.94,479,16,"PuttsperRoundRound4",2010
154,154,"Bob Estes",NA,30,360,12,"PuttsperRoundRound4",2010
154,154,"Mathias Gronberg",NA,30,210,7,"PuttsperRoundRound4",2010
154,154,"Skip Kendall",NA,30,270,9,"PuttsperRoundRound4",2010
154,154,"Adam Scott",NA,30,450,15,"PuttsperRoundRound4",2010
154,154,"Omar Uresti",NA,30,240,8,"PuttsperRoundRound4",2010
159,159,"Lucas Glover",NA,30.07,451,15,"PuttsperRoundRound4",2010
159,159,"Chris Stroud",NA,30.07,451,15,"PuttsperRoundRound4",2010
161,161,"Alex Cejka",NA,30.08,391,13,"PuttsperRoundRound4",2010
162,162,"Roland Thatcher",NA,30.1,301,10,"PuttsperRoundRound4",2010
163,163,"Cliff Kresge",NA,30.13,241,8,"PuttsperRoundRound4",2010
164,164,"JJ Henry",NA,30.19,483,16,"PuttsperRoundRound4",2010
165,165,"Jeff Maggert",NA,30.22,272,9,"PuttsperRoundRound4",2010
166,166,"Brendon de Jonge",NA,30.23,665,22,"PuttsperRoundRound4",2010
166,166,"Nicholas Thompson",NA,30.23,393,13,"PuttsperRoundRound4",2010
168,168,"Brenden Pappas",NA,30.25,242,8,"PuttsperRoundRound4",2010
169,169,"Cameron Percy",NA,30.27,333,11,"PuttsperRoundRound4",2010
170,170,"John Merrick",NA,30.29,636,21,"PuttsperRoundRound4",2010
171,171,"Jonathan Byrd",NA,30.31,485,16,"PuttsperRoundRound4",2010
172,172,"Briny Baird",NA,30.33,455,15,"PuttsperRoundRound4",2010
173,173,"Rocco Mediate",NA,30.36,334,11,"PuttsperRoundRound4",2010
174,174,"Kenny Perry",NA,30.4,456,15,"PuttsperRoundRound4",2010
175,175,"Aron Price",NA,30.42,365,12,"PuttsperRoundRound4",2010
176,176,"Garth Mulroy",NA,30.43,213,7,"PuttsperRoundRound4",2010
177,177,"Joe Durant",NA,30.46,396,13,"PuttsperRoundRound4",2010
178,178,"Brett Quigley",NA,30.47,579,19,"PuttsperRoundRound4",2010
179,179,"Andrew McLardy",NA,30.6,153,5,"PuttsperRoundRound4",2010
179,179,"Boo Weekley",NA,30.6,459,15,"PuttsperRoundRound4",2010
181,181,"Michael Bradley",NA,30.62,398,13,"PuttsperRoundRound4",2010
182,182,"Greg Kraft",NA,30.67,92,3,"PuttsperRoundRound4",2010
182,182,"Tom Pernice Jr",NA,30.67,368,12,"PuttsperRoundRound4",2010
184,184,"Mark Calcavecchia",NA,30.71,215,7,"PuttsperRoundRound4",2010
185,185,"Cameron Tringale",NA,30.75,123,4,"PuttsperRoundRound4",2010
186,186,"Davis Love III",NA,30.8,462,15,"PuttsperRoundRound4",2010
187,187,"Angel Cabrera",NA,30.85,401,13,"PuttsperRoundRound4",2010
188,188,"Greg Owen",NA,30.89,278,9,"PuttsperRoundRound4",2010
189,189,"Vance Veazey",NA,31,155,5,"PuttsperRoundRound4",2010
190,190,"Jeff Gove",NA,31.2,156,5,"PuttsperRoundRound4",2010
191,191,"John Daly",NA,31.25,250,8,"PuttsperRoundRound4",2010
192,192,"Roger Tambellini",NA,31.5,315,10,"PuttsperRoundRound4",2010
