"Percentageofpotentialmoneywon_RANKTHISWEEK_2011","Percentageofpotentialmoneywon_RANKLASTWEEK_2011","Percentageofpotentialmoneywon_PLAYERNAME_2011","Percentageofpotentialmoneywon_EVENTS_2011","Percentageofpotentialmoneywon_Pct_2011","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2011","Percentageofpotentialmoneywon_POTENTIALMONEY_2011","stat_name","year"
59,59,"Peter Lonard",2,6.71,106305,1584000,"Percentageofpotentialmoneywon",2011
60,60,"Zach Johnson",23,6.65,1880405,28287078,"Percentageofpotentialmoneywon",2011
61,61,"DA Points",26,6.59,2034155,30849000,"Percentageofpotentialmoneywon",2011
62,62,"Lucas Glover",23,6.56,1823327,27787078,"Percentageofpotentialmoneywon",2011
63,63,"Tom Pernice Jr",12,6.53,694980,10638000,"Percentageofpotentialmoneywon",2011
63,63,"Brendan Steele",27,6.53,1976309,30259000,"Percentageofpotentialmoneywon",2011
65,65,"Scott Stallings",28,6.5,1957161,30115000,"Percentageofpotentialmoneywon",2011
66,66,"Jhonattan Vegas",25,6.4,1854414,28959000,"Percentageofpotentialmoneywon",2011
67,67,"Fred Couples",5,6.3,371080,5886000,"Percentageofpotentialmoneywon",2011
68,68,"Ryan Palmer",24,6.27,1850530,29533078,"Percentageofpotentialmoneywon",2011
69,69,"Ben Crane",23,6.24,1679594,26927078,"Percentageofpotentialmoneywon",2011
70,70,"Chris Kirk",28,6.04,1877626,31073000,"Percentageofpotentialmoneywon",2011
71,71,"Harrison Frazar",19,5.98,1322266,22099078,"Percentageofpotentialmoneywon",2011
71,71,"Tommy Gainey",34,5.98,2174191,36365000,"Percentageofpotentialmoneywon",2011
73,73,"Simon Dyson",3,5.83,250332,4297078,"Percentageofpotentialmoneywon",2011
74,74,"Tiger Woods",9,5.59,660238,11819000,"Percentageofpotentialmoneywon",2011
75,75,"Paul Goydos",25,5.37,1385327,25812000,"Percentageofpotentialmoneywon",2011
76,76,"Scott Piercy",23,5.3,1250957,23585000,"Percentageofpotentialmoneywon",2011
77,77,"Briny Baird",19,5.26,942285,17910000,"Percentageofpotentialmoneywon",2011
77,77,"Graeme McDowell",16,5.26,1088898,20691078,"Percentageofpotentialmoneywon",2011
79,79,"Robert Garrigus",26,5.2,1503922,28929078,"Percentageofpotentialmoneywon",2011
80,80,"Andres Romero",22,5.19,1313133,25295000,"Percentageofpotentialmoneywon",2011
81,81,"Brandt Jobe",28,5.18,1629763,31433000,"Percentageofpotentialmoneywon",2011
82,82,"Carl Pettersson",27,5.14,1540722,29956000,"Percentageofpotentialmoneywon",2011
83,83,"Francesco Molinari",11,5.13,763887,14895078,"Percentageofpotentialmoneywon",2011
83,83,"Kyle Stanley",28,5.13,1523657,29694078,"Percentageofpotentialmoneywon",2011
85,85,"Sean OHair",24,5.1,1483947,29097078,"Percentageofpotentialmoneywon",2011
86,86,"Jerry Kelly",26,5.08,1451797,28583078,"Percentageofpotentialmoneywon",2011
87,87,"Bob Estes",12,4.98,594104,11928078,"Percentageofpotentialmoneywon",2011
87,87,"KT Kim",9,4.98,601809,12083078,"Percentageofpotentialmoneywon",2011
87,87,"Pat Perez",24,4.98,1295253,25992000,"Percentageofpotentialmoneywon",2011
90,90,"Jimmy Walker",24,4.91,1336555,27198000,"Percentageofpotentialmoneywon",2011
91,91,"Hennie Otto",1,4.89,68500,1400000,"Percentageofpotentialmoneywon",2011
92,92,"Miguel Angel Jimenez",7,4.87,486223,9977078,"Percentageofpotentialmoneywon",2011
93,93,"Jim Furyk",26,4.82,1529690,31707078,"Percentageofpotentialmoneywon",2011
94,94,"Kevin Chappell",26,4.78,1339639,28008000,"Percentageofpotentialmoneywon",2011
95,95,"Johan Edfors",2,4.72,136155,2885000,"Percentageofpotentialmoneywon",2011
96,96,"John Rollins",27,4.71,1370566,29129000,"Percentageofpotentialmoneywon",2011
97,97,"Robert Allenby",25,4.7,1452567,30929078,"Percentageofpotentialmoneywon",2011
98,98,"Johnson Wagner",25,4.5,1224555,27221000,"Percentageofpotentialmoneywon",2011
99,99,"Kris Blanks",29,4.44,1350010,30402000,"Percentageofpotentialmoneywon",2011
100,100,"Charley Hoffman",27,4.4,1462590,33237078,"Percentageofpotentialmoneywon",2011
101,101,"Ryo Ishikawa",10,4.39,580136,13217078,"Percentageofpotentialmoneywon",2011
102,102,"Kevin Streelman",26,4.3,1300005,30235078,"Percentageofpotentialmoneywon",2011
103,103,"Charlie Wi",25,4.29,1188493,27689000,"Percentageofpotentialmoneywon",2011
104,104,"Marco Dawson",3,4.26,104406,2448000,"Percentageofpotentialmoneywon",2011
105,105,"Alvaro Quiros",8,4.24,495317,11687078,"Percentageofpotentialmoneywon",2011
106,106,"Jeff Overton",26,4.15,1290961,31109078,"Percentageofpotentialmoneywon",2011
107,107,"Chris Couch",21,4.14,922495,22266000,"Percentageofpotentialmoneywon",2011
107,107,"Davis Love III",22,4.14,1056299,25541078,"Percentageofpotentialmoneywon",2011
109,109,"Brian Gay",26,4.1,1157525,28247000,"Percentageofpotentialmoneywon",2011
110,110,"Trevor Immelman",25,4.05,1165603,28763078,"Percentageofpotentialmoneywon",2011
110,110,"Brett Wetterich",8,4.05,307504,7596000,"Percentageofpotentialmoneywon",2011
112,112,"Camilo Villegas",25,4.04,1231917,30505078,"Percentageofpotentialmoneywon",2011
113,113,"Tom Gillis",19,3.99,814147,20381000,"Percentageofpotentialmoneywon",2011
114,114,"Marcus Fraser",1,3.96,55500,1400000,"Percentageofpotentialmoneywon",2011
115,115,"Retief Goosen",16,3.94,796360,20219078,"Percentageofpotentialmoneywon",2011
116,116,"Brian Davis",30,3.92,1308008,33371078,"Percentageofpotentialmoneywon",2011
116,116,"Louis Oosthuizen",15,3.92,717965,18311078,"Percentageofpotentialmoneywon",2011
116,116,"Cameron Tringale",32,3.92,1327807,33899000,"Percentageofpotentialmoneywon",2011
119,119,"Robert Rock",2,3.9,112756,2892078,"Percentageofpotentialmoneywon",2011
120,120,"Michael Thompson",25,3.89,935265,24012000,"Percentageofpotentialmoneywon",2011
121,121,"Edoardo Molinari",12,3.85,619224,16079078,"Percentageofpotentialmoneywon",2011
122,122,"Brendon de Jonge",30,3.83,1241325,32441000,"Percentageofpotentialmoneywon",2011
122,122,"Peter Hanson",12,3.83,610780,15935078,"Percentageofpotentialmoneywon",2011
124,124,"Michael Bradley",24,3.68,935934,25403000,"Percentageofpotentialmoneywon",2011
124,124,"Chris Stroud",28,3.68,1096498,29790000,"Percentageofpotentialmoneywon",2011
126,126,"Ernie Els",21,3.62,948872,26199078,"Percentageofpotentialmoneywon",2011
127,127,"SSP Chawrasia",1,3.61,50500,1400000,"Percentageofpotentialmoneywon",2011
128,128,"Ricky Barnes",23,3.58,951586,26585078,"Percentageofpotentialmoneywon",2011
129,129,"Ian Poulter",16,3.55,739925,20835078,"Percentageofpotentialmoneywon",2011
130,130,"Jose Manuel Lara",1,3.53,23525,666000,"Percentageofpotentialmoneywon",2011
131,131,"Do Hoon Kim",1,3.5,50436,1440000,"Percentageofpotentialmoneywon",2011
132,132,"Stewart Cink",22,3.49,909162,26055078,"Percentageofpotentialmoneywon",2011
133,133,"Chad Campbell",29,3.48,1104023,31728078,"Percentageofpotentialmoneywon",2011
134,134,"Padraig Harrington",18,3.47,802839,23117078,"Percentageofpotentialmoneywon",2011
134,134,"Justin Leonard",26,3.47,952962,27462078,"Percentageofpotentialmoneywon",2011
136,136,"David Hearn",26,3.46,869071,25128000,"Percentageofpotentialmoneywon",2011
136,136,"Anthony Kim",26,3.46,1085845,31405078,"Percentageofpotentialmoneywon",2011
138,138,"Sung Kang",21,3.44,702382,20412000,"Percentageofpotentialmoneywon",2011
138,138,"Tom Lehman",5,3.44,178062,5178078,"Percentageofpotentialmoneywon",2011
140,140,"Rod Pampling",21,3.41,668767,19602000,"Percentageofpotentialmoneywon",2011
141,141,"Richard Green",4,3.4,193851,5697078,"Percentageofpotentialmoneywon",2011
141,141,"Hunter Haas",30,3.4,1039986,30546000,"Percentageofpotentialmoneywon",2011
143,143,"John Merrick",21,3.37,704788,20898000,"Percentageofpotentialmoneywon",2011
144,144,"James Driscoll",24,3.24,741009,22896000,"Percentageofpotentialmoneywon",2011
145,145,"Angel Cabrera",17,3.23,628079,19421078,"Percentageofpotentialmoneywon",2011
145,145,"Troy Matteson",28,3.23,946989,29286000,"Percentageofpotentialmoneywon",2011
147,147,"Tim Herron",28,3.21,909134,28350000,"Percentageofpotentialmoneywon",2011
148,148,"Paul Casey",15,3.19,590386,18509078,"Percentageofpotentialmoneywon",2011
148,148,"Ryuji Imada",29,3.19,990318,31037000,"Percentageofpotentialmoneywon",2011
150,150,"Blake Adams",34,3.11,1100558,35352000,"Percentageofpotentialmoneywon",2011
150,150,"Nick OHern",29,3.11,940224,30240000,"Percentageofpotentialmoneywon",2011
150,150,"Joe Ogilvie",24,3.11,726866,23346000,"Percentageofpotentialmoneywon",2011
150,150,"Roland Thatcher",22,3.11,666371,21402000,"Percentageofpotentialmoneywon",2011
154,154,"Marc Leishman",27,3.07,916329,29880000,"Percentageofpotentialmoneywon",2011
155,155,"Matt McQuillan",21,3.05,582932,19098000,"Percentageofpotentialmoneywon",2011
156,156,"Matteo Manassero",8,3.04,331783,10917078,"Percentageofpotentialmoneywon",2011
157,157,"David Mathis",25,2.99,715404,23940000,"Percentageofpotentialmoneywon",2011
158,158,"Peter Senior",1,2.88,40250,1400000,"Percentageofpotentialmoneywon",2011
159,159,"Greg Chalmers",28,2.81,832190,29628000,"Percentageofpotentialmoneywon",2011
159,159,"JJ Henry",28,2.81,873377,31073000,"Percentageofpotentialmoneywon",2011
161,161,"Kevin Stadler",27,2.79,768172,27504000,"Percentageofpotentialmoneywon",2011
162,162,"Ross Fisher",8,2.74,299884,10935078,"Percentageofpotentialmoneywon",2011
163,163,"Billy Mayfair",29,2.72,780577,28728000,"Percentageofpotentialmoneywon",2011
164,164,"Shane Bertsch",20,2.69,488584,18144000,"Percentageofpotentialmoneywon",2011
165,165,"Jaebum Park",1,2.68,37500,1400000,"Percentageofpotentialmoneywon",2011
165,165,"Cameron Percy",12,2.68,290319,10818000,"Percentageofpotentialmoneywon",2011
167,167,"Stephen Ames",22,2.54,547588,21528000,"Percentageofpotentialmoneywon",2011
168,168,"Seung Yul Noh",6,2.51,207070,8253078,"Percentageofpotentialmoneywon",2011
169,169,"Gary Boyd",1,2.5,36301,1452078,"Percentageofpotentialmoneywon",2011
169,169,"Simon Khan",1,2.5,36301,1452078,"Percentageofpotentialmoneywon",2011
169,169,"Steve Pate",1,2.5,15750,630000,"Percentageofpotentialmoneywon",2011
172,172,"Chris DiMarco",31,2.48,761931,30780000,"Percentageofpotentialmoneywon",2011
173,173,"Pablo Larrazabal",3,2.46,105634,4297078,"Percentageofpotentialmoneywon",2011
173,173,"Josh Teater",31,2.46,769324,31284000,"Percentageofpotentialmoneywon",2011
175,175,"Stuart Appleby",24,2.41,657150,27288000,"Percentageofpotentialmoneywon",2011
175,175,"Bobby Gates",29,2.41,666734,27720000,"Percentageofpotentialmoneywon",2011
177,177,"Heath Slocum",29,2.4,767216,31915000,"Percentageofpotentialmoneywon",2011
178,178,"Matt Jones",25,2.36,602392,25524000,"Percentageofpotentialmoneywon",2011
179,179,"Hiroyuki Fujita",7,2.33,223300,9603078,"Percentageofpotentialmoneywon",2011
180,180,"Kevin Sutherland",11,2.32,289692,12510000,"Percentageofpotentialmoneywon",2011
181,181,"Billy Horschel",25,2.27,533023,23472000,"Percentageofpotentialmoneywon",2011
182,182,"Steven Bowditch",28,2.24,621377,27684000,"Percentageofpotentialmoneywon",2011
183,183,"Garrett Willis",24,2.22,526390,23742000,"Percentageofpotentialmoneywon",2011
184,184,"Matt Bettencourt",30,2.21,692544,31342000,"Percentageofpotentialmoneywon",2011
185,185,"Steve Flesch",27,2.19,594621,27144000,"Percentageofpotentialmoneywon",2011
186,186,"Arjun Atwal",29,2.16,690236,31919000,"Percentageofpotentialmoneywon",2011
186,186,"Bill Lunde",28,2.16,639548,29601000,"Percentageofpotentialmoneywon",2011
188,188,"Woody Austin",18,2.15,354042,16434000,"Percentageofpotentialmoneywon",2011
189,189,"DJ Trahan",30,2.14,668165,31271000,"Percentageofpotentialmoneywon",2011
190,190,"Scott McCarron",22,2.09,436269,20862000,"Percentageofpotentialmoneywon",2011
191,191,"Matt Every",5,2.06,105121,5112000,"Percentageofpotentialmoneywon",2011
192,192,"Aron Price",18,2.02,333290,16470000,"Percentageofpotentialmoneywon",2011
193,193,"Alexander Noren",4,1.94,111208,5737078,"Percentageofpotentialmoneywon",2011
194,194,"Jim Renner",22,1.92,392945,20430000,"Percentageofpotentialmoneywon",2011
194,194,"Henrik Stenson",15,1.92,327798,17108078,"Percentageofpotentialmoneywon",2011
196,196,"Jason Bohn",22,1.85,411943,22234000,"Percentageofpotentialmoneywon",2011
197,197,"Morgan Hoffmann",4,1.84,69131,3762000,"Percentageofpotentialmoneywon",2011
198,198,"Cameron Beckman",25,1.83,455085,24934000,"Percentageofpotentialmoneywon",2011
199,199,"Tom Watson",3,1.81,72066,3972078,"Percentageofpotentialmoneywon",2011
200,200,"Michael Putnam",21,1.8,398399,22158000,"Percentageofpotentialmoneywon",2011
201,201,"Julian Etulain",1,1.79,11261,630000,"Percentageofpotentialmoneywon",2011
201,201,"Erick Justesen",1,1.79,16087,9e+05,"Percentageofpotentialmoneywon",2011
201,201,"Steve Lowery",2,1.79,23525,1314000,"Percentageofpotentialmoneywon",2011
201,201,"Sal Spallone",1,1.79,11261,630000,"Percentageofpotentialmoneywon",2011
205,205,"Ben Curtis",23,1.76,423466,24078078,"Percentageofpotentialmoneywon",2011
206,206,"Dean Wilson",22,1.72,401314,23346000,"Percentageofpotentialmoneywon",2011
207,207,"Josh Broadaway",1,1.69,17356,1026000,"Percentageofpotentialmoneywon",2011
208,208,"Yuta Ikeda",9,1.68,198646,11813078,"Percentageofpotentialmoneywon",2011
209,209,"Kirk Triplett",8,1.67,111080,6642000,"Percentageofpotentialmoneywon",2011
210,210,"William McGirt",32,1.65,532932,32202000,"Percentageofpotentialmoneywon",2011
211,211,"Gregory Havret",3,1.64,71007,4332078,"Percentageofpotentialmoneywon",2011
212,212,"Floris De Vries",1,1.62,23555,1452078,"Percentageofpotentialmoneywon",2011
212,212,"David Duval",24,1.62,400654,24726078,"Percentageofpotentialmoneywon",2011
212,212,"Richard McEvoy",1,1.62,23555,1452078,"Percentageofpotentialmoneywon",2011
215,215,"Tom Byrum",1,1.61,10404,648000,"Percentageofpotentialmoneywon",2011
216,216,"Chris Riley",25,1.59,397203,24912000,"Percentageofpotentialmoneywon",2011
217,217,"Brendan Jones",2,1.58,45000,2845000,"Percentageofpotentialmoneywon",2011
218,218,"Fabian Gomez",26,1.57,381730,24372000,"Percentageofpotentialmoneywon",2011
219,219,"Erik Compton",6,1.56,95541,6138000,"Percentageofpotentialmoneywon",2011
220,220,"Will Ma Kenzie",14,1.54,188393,12204000,"Percentageofpotentialmoneywon",2011
221,221,"Michael Letzig",13,1.53,169973,11106000,"Percentageofpotentialmoneywon",2011
222,222,"Kent Jones",25,1.51,360623,23904000,"Percentageofpotentialmoneywon",2011
223,223,"Vaughn Taylor",27,1.5,423907,28206000,"Percentageofpotentialmoneywon",2011
224,224,"Sam Saunders",8,1.49,132525,8910000,"Percentageofpotentialmoneywon",2011
225,225,"Bio Kim",25,1.47,345588,23544000,"Percentageofpotentialmoneywon",2011
225,225,"Marc Turnesa",20,1.47,299405,20358000,"Percentageofpotentialmoneywon",2011
227,227,"Alex Cejka",21,1.46,344901,23634000,"Percentageofpotentialmoneywon",2011
227,227,"Rhys Davies",2,1.46,41500,2852078,"Percentageofpotentialmoneywon",2011
227,227,"Zack Miller",30,1.46,427340,29340000,"Percentageofpotentialmoneywon",2011
230,230,"Joe Durant",25,1.45,358790,24678000,"Percentageofpotentialmoneywon",2011
230,230,"Tim Petrovic",29,1.45,428011,29484000,"Percentageofpotentialmoneywon",2011
232,232,"Tag Ridings",28,1.44,382669,26604000,"Percentageofpotentialmoneywon",2011
233,233,"Craig Barlow",5,1.42,49688,3492000,"Percentageofpotentialmoneywon",2011
233,233,"Ben Martin",25,1.42,340080,23904000,"Percentageofpotentialmoneywon",2011
235,235,"Frank Lickliter II",12,1.39,144160,10368000,"Percentageofpotentialmoneywon",2011
236,236,"Mathew Goggin",1,1.38,16157,1170000,"Percentageofpotentialmoneywon",2011
237,237,"Matthew Millar",1,1.37,19845,1452078,"Percentageofpotentialmoneywon",2011
237,237,"Marcel Siem",1,1.37,19763,1440000,"Percentageofpotentialmoneywon",2011
239,239,"Paul Lawrie",1,1.34,19441,1452078,"Percentageofpotentialmoneywon",2011
240,240,"John Mallinger",15,1.31,179497,13716000,"Percentageofpotentialmoneywon",2011
241,241,"Kenneth Ferrie",1,1.3,18877,1452078,"Percentageofpotentialmoneywon",2011
241,241,"Justin Hicks",23,1.3,284990,21870000,"Percentageofpotentialmoneywon",2011
241,241,"Paul Stankowski",24,1.3,290211,22356000,"Percentageofpotentialmoneywon",2011
244,244,"Sangmoon Bae",2,1.29,37351,2892078,"Percentageofpotentialmoneywon",2011
244,244,"Junggon Hwang",1,1.29,18715,1452078,"Percentageofpotentialmoneywon",2011
246,246,"Nick Price",1,1.27,12996,1026000,"Percentageofpotentialmoneywon",2011
247,247,"Guy Boros",1,1.26,8172,648000,"Percentageofpotentialmoneywon",2011
248,248,"Andre Stolz",2,1.25,21594,1728000,"Percentageofpotentialmoneywon",2011
249,249,"Steve Allan",1,1.24,13380,1080000,"Percentageofpotentialmoneywon",2011
249,249,"Lee Janzen",19,1.24,216992,17532000,"Percentageofpotentialmoneywon",2011
249,249,"Boo Weekley",23,1.24,279530,22608000,"Percentageofpotentialmoneywon",2011
252,252,"Troy Kelly",1,1.23,13542,1098000,"Percentageofpotentialmoneywon",2011
253,253,"Thomas Aiken",4,1.21,65500,5413078,"Percentageofpotentialmoneywon",2011
253,253,"Nathan Green",26,1.21,312109,25788078,"Percentageofpotentialmoneywon",2011
253,253,"Kevin Kisner",24,1.21,270170,22356000,"Percentageofpotentialmoneywon",2011
256,256,"Christo Greyling",1,1.19,17178,1440000,"Percentageofpotentialmoneywon",2011
256,256,"Kenichi Kuboya",1,1.19,17178,1440000,"Percentageofpotentialmoneywon",2011
258,258,"Derek Lamely",26,1.18,301145,25564000,"Percentageofpotentialmoneywon",2011
259,259,"Michael Connell",26,1.17,309361,26424000,"Percentageofpotentialmoneywon",2011
259,259,"Greg Kraft",1,1.17,7350,630000,"Percentageofpotentialmoneywon",2011
259,259,"Jeff Quinney",14,1.17,139582,11934000,"Percentageofpotentialmoneywon",2011
259,259,"Richard Scott",1,1.17,8400,720000,"Percentageofpotentialmoneywon",2011
263,263,"Robert Damron",3,1.16,31770,2736000,"Percentageofpotentialmoneywon",2011
263,263,"Colt Knost",27,1.16,296817,25668000,"Percentageofpotentialmoneywon",2011
265,265,"John Daly",18,1.15,207963,18035078,"Percentageofpotentialmoneywon",2011
265,265,"Wes Heffernan",1,1.15,16539,1440000,"Percentageofpotentialmoneywon",2011
267,267,"Will Claxton",1,1.14,11275,990000,"Percentageofpotentialmoneywon",2011
268,268,"Jarrod Lyle",29,1.13,317458,28206000,"Percentageofpotentialmoneywon",2011
269,269,"Dave Schultz",1,1.12,7035,630000,"Percentageofpotentialmoneywon",2011
270,270,"Brad Fritsch",1,1.11,10348,936000,"Percentageofpotentialmoneywon",2011
271,271,"Chris Tidland",12,1.1,122984,11190078,"Percentageofpotentialmoneywon",2011
272,272,"JL Lewis",1,1.09,7056,648000,"Percentageofpotentialmoneywon",2011
272,272,"Dustin Risdon",1,1.09,10192,936000,"Percentageofpotentialmoneywon",2011
272,272,"Alexandre Rocha",22,1.09,225025,20700000,"Percentageofpotentialmoneywon",2011
275,275,"Brian Bateman",1,1.08,6984,648000,"Percentageofpotentialmoneywon",2011
276,276,"Scott Gutschewski",23,1.07,229758,21456000,"Percentageofpotentialmoneywon",2011
277,277,"Chad Collins",16,1.06,183509,17316000,"Percentageofpotentialmoneywon",2011
277,277,"Daniel Summerhays",29,1.06,301899,28350000,"Percentageofpotentialmoneywon",2011
279,279,"Todd Hamilton",11,1.05,112082,10668078,"Percentageofpotentialmoneywon",2011
279,279,"Michio Matsumura",1,1.05,10395,990000,"Percentageofpotentialmoneywon",2011
281,281,"Steve Elkington",17,1.03,176225,17159000,"Percentageofpotentialmoneywon",2011
282,282,"Dicky Pride",8,1.02,64213,6318000,"Percentageofpotentialmoneywon",2011
283,283,"Alex Prugh",29,1.01,292069,28998000,"Percentageofpotentialmoneywon",2011
283,283,"Charles Warren",10,1.01,96422,9594000,"Percentageofpotentialmoneywon",2011
285,285,"Peter Tomasulo",12,1,115816,11574000,"Percentageofpotentialmoneywon",2011
286,286,"JP Hayes",19,0.99,186769,18864000,"Percentageofpotentialmoneywon",2011
287,287,"Richard Johnson",23,0.98,212105,21600000,"Percentageofpotentialmoneywon",2011
288,288,"Jim Herman",22,0.96,196844,20430000,"Percentageofpotentialmoneywon",2011
289,289,"Andres Gonzales",21,0.95,186846,19710000,"Percentageofpotentialmoneywon",2011
289,289,"Jason Gore",6,0.95,51290,5418000,"Percentageofpotentialmoneywon",2011
291,291,"Daniel Chopra",2,0.9,15411,1710000,"Percentageofpotentialmoneywon",2011
292,292,"DJ Brigman",23,0.89,191491,21456000,"Percentageofpotentialmoneywon",2011
293,293,"Michael Allen",5,0.87,42343,4878000,"Percentageofpotentialmoneywon",2011
294,294,"Jonathan Kaye",2,0.84,10833,1296000,"Percentageofpotentialmoneywon",2011
295,295,"Corey Pavin",4,0.83,42376,5076000,"Percentageofpotentialmoneywon",2011
296,296,"Alejandro Canizares",2,0.82,17469,2118078,"Percentageofpotentialmoneywon",2011
297,297,"Gregory Bourdy",2,0.81,23555,2897078,"Percentageofpotentialmoneywon",2011
297,297,"Drew Weaver",2,0.81,17732,2196000,"Percentageofpotentialmoneywon",2011
299,299,"Kenny Perry",13,0.8,110176,13698000,"Percentageofpotentialmoneywon",2011
