"Scrambling30ydsRTPScore_RANKTHISWEEK_2005","Scrambling30ydsRTPScore_RANKLASTWEEK_2005","Scrambling30ydsRTPScore_PLAYERNAME_2005","Scrambling30ydsRTPScore_ROUNDS_2005","Scrambling30ydsRTPScore_AVGRTP_2005","Scrambling30ydsRTPScore_TOTALHOLES_2005","Scrambling30ydsRTPScore_TOTALRTP_2005","stat_name","year"
68,68,"Cameron Beckman",96,0.833,102,85,"Scrambling30ydsRTPScore",2005
68,68,"Adam Scott",72,0.833,48,40,"Scrambling30ydsRTPScore",2005
70,70,"Neal Lancaster",95,0.835,91,76,"Scrambling30ydsRTPScore",2005
70,70,"Franklin Langham",91,0.835,103,86,"Scrambling30ydsRTPScore",2005
72,72,"Rich Beem",66,0.836,61,51,"Scrambling30ydsRTPScore",2005
72,72,"James Driscoll",73,0.836,73,61,"Scrambling30ydsRTPScore",2005
74,74,"Robert Gamez",91,0.837,104,87,"Scrambling30ydsRTPScore",2005
75,75,"Len Mattiace",86,0.84,163,137,"Scrambling30ydsRTPScore",2005
75,75,"Jesper Parnevik",84,0.84,106,89,"Scrambling30ydsRTPScore",2005
77,77,"Justin Bolli",65,0.844,77,65,"Scrambling30ydsRTPScore",2005
77,77,"Billy Mayfair",114,0.844,96,81,"Scrambling30ydsRTPScore",2005
79,79,"Duffy Waldorf",86,0.845,84,71,"Scrambling30ydsRTPScore",2005
80,80,"Justin Leonard",78,0.846,78,66,"Scrambling30ydsRTPScore",2005
81,81,"Robert Allenby",95,0.847,85,72,"Scrambling30ydsRTPScore",2005
81,81,"Mark Calcavecchia",92,0.847,72,61,"Scrambling30ydsRTPScore",2005
83,83,"Mark OMeara",66,0.849,73,62,"Scrambling30ydsRTPScore",2005
83,83,"Joey Snyder III",102,0.849,73,62,"Scrambling30ydsRTPScore",2005
85,85,"Dan Forsman",52,0.852,61,52,"Scrambling30ydsRTPScore",2005
86,86,"DJ Brigman",76,0.853,68,58,"Scrambling30ydsRTPScore",2005
86,86,"Bo Van Pelt",112,0.853,102,87,"Scrambling30ydsRTPScore",2005
88,88,"Tommy Armour III",103,0.855,83,71,"Scrambling30ydsRTPScore",2005
88,88,"Heath Slocum",103,0.855,83,71,"Scrambling30ydsRTPScore",2005
90,90,"Jeff Sluman",94,0.856,90,77,"Scrambling30ydsRTPScore",2005
91,91,"Freddie Jacobson",72,0.857,77,66,"Scrambling30ydsRTPScore",2005
92,92,"Greg Owen",84,0.861,79,68,"Scrambling30ydsRTPScore",2005
93,93,"Ted Purdy",122,0.864,103,89,"Scrambling30ydsRTPScore",2005
94,94,"Lee Janzen",75,0.867,90,78,"Scrambling30ydsRTPScore",2005
94,94,"Sean OHair",103,0.867,90,78,"Scrambling30ydsRTPScore",2005
96,96,"Tom Byrum",83,0.869,107,93,"Scrambling30ydsRTPScore",2005
97,97,"Vaughn Taylor",99,0.87,100,87,"Scrambling30ydsRTPScore",2005
98,98,"Briny Baird",98,0.871,93,81,"Scrambling30ydsRTPScore",2005
99,99,"Aaron Baddeley",84,0.875,120,105,"Scrambling30ydsRTPScore",2005
99,99,"Brian Bateman",98,0.875,112,98,"Scrambling30ydsRTPScore",2005
99,99,"Kirk Triplett",55,0.875,56,49,"Scrambling30ydsRTPScore",2005
102,102,"Jonathan Byrd",103,0.877,122,107,"Scrambling30ydsRTPScore",2005
103,103,"Joe Ogilvie",103,0.878,98,86,"Scrambling30ydsRTPScore",2005
104,104,"Thomas Levet",54,0.879,58,51,"Scrambling30ydsRTPScore",2005
105,105,"Hidemichi Tanaka",106,0.88,100,88,"Scrambling30ydsRTPScore",2005
106,106,"Chris Riley",67,0.881,67,59,"Scrambling30ydsRTPScore",2005
107,107,"Steve Jones",56,0.884,69,61,"Scrambling30ydsRTPScore",2005
108,108,"Olin Browne",99,0.886,79,70,"Scrambling30ydsRTPScore",2005
109,109,"Harrison Frazar",105,0.888,107,95,"Scrambling30ydsRTPScore",2005
109,109,"Hunter Haas",83,0.888,98,87,"Scrambling30ydsRTPScore",2005
109,109,"Pat Perez",89,0.888,98,87,"Scrambling30ydsRTPScore",2005
112,112,"Chad Campbell",95,0.889,99,88,"Scrambling30ydsRTPScore",2005
112,112,"Dennis Paulson",63,0.889,81,72,"Scrambling30ydsRTPScore",2005
112,112,"Patrick Sheehan",114,0.889,135,120,"Scrambling30ydsRTPScore",2005
115,115,"Jerry Kelly",101,0.89,73,65,"Scrambling30ydsRTPScore",2005
116,116,"John Senden",101,0.891,92,82,"Scrambling30ydsRTPScore",2005
116,116,"Tiger Woods",76,0.891,55,49,"Scrambling30ydsRTPScore",2005
118,118,"Chris Anderson",66,0.892,74,66,"Scrambling30ydsRTPScore",2005
119,119,"Ben Curtis",65,0.893,56,50,"Scrambling30ydsRTPScore",2005
119,119,"Chris DiMarco",83,0.893,75,67,"Scrambling30ydsRTPScore",2005
119,119,"Richard Johnson",50,0.893,56,50,"Scrambling30ydsRTPScore",2005
122,122,"Woody Austin",100,0.894,85,76,"Scrambling30ydsRTPScore",2005
123,123,"JP Hayes",63,0.896,77,69,"Scrambling30ydsRTPScore",2005
124,124,"Fred Couples",72,0.897,39,35,"Scrambling30ydsRTPScore",2005
125,125,"Peter Lonard",85,0.898,88,79,"Scrambling30ydsRTPScore",2005
126,126,"Bill Glasson",54,0.9,60,54,"Scrambling30ydsRTPScore",2005
127,127,"Matt Davidson",53,0.902,82,74,"Scrambling30ydsRTPScore",2005
127,127,"Jonathan Kaye",77,0.902,61,55,"Scrambling30ydsRTPScore",2005
127,127,"Geoff Ogilvy",97,0.902,82,74,"Scrambling30ydsRTPScore",2005
127,127,"Jay Williamson",53,0.902,51,46,"Scrambling30ydsRTPScore",2005
131,131,"Kevin Sutherland",89,0.905,74,67,"Scrambling30ydsRTPScore",2005
132,132,"Jeff Brehaut",71,0.906,53,48,"Scrambling30ydsRTPScore",2005
133,133,"Rod Pampling",89,0.907,86,78,"Scrambling30ydsRTPScore",2005
134,134,"Roland Thatcher",75,0.912,57,52,"Scrambling30ydsRTPScore",2005
135,135,"Todd Hamilton",94,0.913,92,84,"Scrambling30ydsRTPScore",2005
136,136,"Zach Johnson",96,0.914,81,74,"Scrambling30ydsRTPScore",2005
137,137,"Retief Goosen",71,0.915,47,43,"Scrambling30ydsRTPScore",2005
137,137,"Larry Mize",54,0.915,71,65,"Scrambling30ydsRTPScore",2005
139,139,"Luke Donald",67,0.917,36,33,"Scrambling30ydsRTPScore",2005
140,140,"Danny Briggs",70,0.919,74,68,"Scrambling30ydsRTPScore",2005
141,141,"Nick Watney",91,0.921,89,82,"Scrambling30ydsRTPScore",2005
142,142,"Paul Claxton",79,0.923,65,60,"Scrambling30ydsRTPScore",2005
143,143,"Jeff Maggert",79,0.924,66,61,"Scrambling30ydsRTPScore",2005
144,144,"KJ Choi",78,0.927,55,51,"Scrambling30ydsRTPScore",2005
145,145,"Tom Gillis",77,0.932,74,69,"Scrambling30ydsRTPScore",2005
145,145,"Tim Petrovic",97,0.932,103,96,"Scrambling30ydsRTPScore",2005
147,147,"Kevin Na",88,0.936,94,88,"Scrambling30ydsRTPScore",2005
148,148,"Craig Barlow",81,0.938,81,76,"Scrambling30ydsRTPScore",2005
148,148,"John Huston",90,0.938,97,91,"Scrambling30ydsRTPScore",2005
148,148,"Andrew Magee",82,0.938,113,106,"Scrambling30ydsRTPScore",2005
151,151,"Mario Tiziani",67,0.941,51,48,"Scrambling30ydsRTPScore",2005
152,152,"Arron Oberholser",65,0.944,36,34,"Scrambling30ydsRTPScore",2005
153,153,"Tjaart van der Walt",56,0.946,74,70,"Scrambling30ydsRTPScore",2005
154,154,"Scott Gutschewski",86,0.947,75,71,"Scrambling30ydsRTPScore",2005
154,154,"Brett Wetterich",76,0.947,75,71,"Scrambling30ydsRTPScore",2005
156,156,"DJ Trahan",81,0.948,77,73,"Scrambling30ydsRTPScore",2005
157,157,"Phillip Price",77,0.949,78,74,"Scrambling30ydsRTPScore",2005
158,158,"Charlie Wi",67,0.95,80,76,"Scrambling30ydsRTPScore",2005
159,159,"Michael Allen",90,0.951,103,98,"Scrambling30ydsRTPScore",2005
160,160,"Kent Jones",99,0.953,106,101,"Scrambling30ydsRTPScore",2005
161,161,"Ryan Palmer",101,0.954,109,104,"Scrambling30ydsRTPScore",2005
162,162,"Brent Geiberger",61,0.955,89,85,"Scrambling30ydsRTPScore",2005
162,162,"John Rollins",97,0.955,89,85,"Scrambling30ydsRTPScore",2005
164,164,"Mathias Gronberg",60,0.959,49,47,"Scrambling30ydsRTPScore",2005
165,165,"Paul Gow",78,0.961,76,73,"Scrambling30ydsRTPScore",2005
166,166,"Marco Dawson",82,0.962,78,75,"Scrambling30ydsRTPScore",2005
167,167,"Doug Barron",70,0.964,55,53,"Scrambling30ydsRTPScore",2005
167,167,"Steve Stricker",62,0.964,84,81,"Scrambling30ydsRTPScore",2005
169,169,"DA Points",94,0.965,85,82,"Scrambling30ydsRTPScore",2005
170,170,"Steve Flesch",90,0.967,91,88,"Scrambling30ydsRTPScore",2005
171,171,"Padraig Harrington",50,0.969,64,62,"Scrambling30ydsRTPScore",2005
171,171,"Brendan Jones",81,0.969,98,95,"Scrambling30ydsRTPScore",2005
173,173,"Will Ma Kenzie",75,0.97,100,97,"Scrambling30ydsRTPScore",2005
173,173,"Chris Smith",93,0.97,101,98,"Scrambling30ydsRTPScore",2005
175,175,"Paul Azinger",66,0.976,83,81,"Scrambling30ydsRTPScore",2005
176,176,"John Elliott",58,0.978,89,87,"Scrambling30ydsRTPScore",2005
177,177,"Bob Heintz",67,0.987,78,77,"Scrambling30ydsRTPScore",2005
178,178,"Michael Long",72,0.989,87,86,"Scrambling30ydsRTPScore",2005
178,178,"Brenden Pappas",51,0.989,91,90,"Scrambling30ydsRTPScore",2005
180,180,"Jason Allred",75,0.99,98,97,"Scrambling30ydsRTPScore",2005
181,181,"Tag Ridings",93,0.991,116,115,"Scrambling30ydsRTPScore",2005
182,182,"David Hearn",68,1,45,45,"Scrambling30ydsRTPScore",2005
182,182,"Glen Hnatiuk",59,1,64,64,"Scrambling30ydsRTPScore",2005
182,182,"Steve Lowery",100,1,100,100,"Scrambling30ydsRTPScore",2005
182,182,"Charles Warren",89,1,88,88,"Scrambling30ydsRTPScore",2005
182,182,"Mike Weir",71,1,71,71,"Scrambling30ydsRTPScore",2005
182,182,"Lee Westwood",50,1,38,38,"Scrambling30ydsRTPScore",2005
188,188,"Steve Allan",102,1.024,123,126,"Scrambling30ydsRTPScore",2005
189,189,"Gavin Coles",70,1.031,65,67,"Scrambling30ydsRTPScore",2005
190,190,"Lucas Glover",88,1.032,93,96,"Scrambling30ydsRTPScore",2005
191,191,"Hunter Mahan",103,1.036,112,116,"Scrambling30ydsRTPScore",2005
192,192,"Frank Lickliter II",100,1.041,98,102,"Scrambling30ydsRTPScore",2005
193,193,"Joey Sindelar",104,1.059,85,90,"Scrambling30ydsRTPScore",2005
194,194,"Hank Kuehne",84,1.066,106,113,"Scrambling30ydsRTPScore",2005
195,195,"John Daly",78,1.07,86,92,"Scrambling30ydsRTPScore",2005
196,196,"Mark Hensby",70,1.093,75,82,"Scrambling30ydsRTPScore",2005
196,196,"Craig Perks",67,1.093,108,118,"Scrambling30ydsRTPScore",2005
198,198,"Kevin Stadler",96,1.1,100,110,"Scrambling30ydsRTPScore",2005
199,199,"Jose Coceres",56,1.113,53,59,"Scrambling30ydsRTPScore",2005
200,200,"Scott Hend",75,1.116,95,106,"Scrambling30ydsRTPScore",2005
201,201,"Bradley Hughes",52,1.137,51,58,"Scrambling30ydsRTPScore",2005
202,202,"Hideto Tanihara",50,1.21,62,75,"Scrambling30ydsRTPScore",2005
