"DrivingPct320Measured_RANKTHISWEEK_2010","DrivingPct320Measured_RANKLASTWEEK_2010","DrivingPct320Measured_PLAYERNAME_2010","DrivingPct320Measured_ROUNDS_2010","DrivingPct320Measured_Pct_2010","DrivingPct320Measured_TOTALDRIVESFOR320_2010","DrivingPct320Measured_TOTALDRVSOVERALL_2010","DrivingPct320Measured_RELATIVETOPAR_2010","stat_name","year"
1,1,"Robert Garrigus",71,41.54,54,130,-0.13,"DrivingPct320Measured",2010
2,2,"JB Holmes",100,30.73,59,192,-0.29,"DrivingPct320Measured",2010
3,3,"Dustin Johnson",83,30,42,140,-0.38,"DrivingPct320Measured",2010
3,3,"Bubba Watson",77,30,45,150,-0.38,"DrivingPct320Measured",2010
5,5,"Angel Cabrera",64,27.36,29,106,-0.14,"DrivingPct320Measured",2010
6,6,"Graham DeLaet",88,26.22,43,164,-0.35,"DrivingPct320Measured",2010
7,7,"Martin Flores",75,26.06,37,142,-0.22,"DrivingPct320Measured",2010
8,8,"Brett Wetterich",54,24.07,26,108,-0.19,"DrivingPct320Measured",2010
9,9,"John Daly",63,21.57,22,102,0.09,"DrivingPct320Measured",2010
10,10,"Charles Warren",64,20.54,23,112,-0.09,"DrivingPct320Measured",2010
11,11,"DJ Trahan",92,20.11,37,184,-0.08,"DrivingPct320Measured",2010
12,12,"Garth Mulroy",53,18.37,18,98,-0.22,"DrivingPct320Measured",2010
13,13,"Phil Mickelson",76,17.19,22,128,-0.23,"DrivingPct320Measured",2010
14,14,"Daniel Chopra",74,16.89,25,148,-0.32,"DrivingPct320Measured",2010
15,15,"Jeff Overton",89,16.05,26,162,-0.19,"DrivingPct320Measured",2010
16,16,"Matt Bettencourt",91,15.82,25,158,-0.48,"DrivingPct320Measured",2010
17,17,"Nick Watney",91,15.79,24,152,-0.54,"DrivingPct320Measured",2010
18,18,"Aaron Baddeley",94,15.76,29,184,-0.17,"DrivingPct320Measured",2010
19,19,"Jason Day",82,15.38,24,156,-0.21,"DrivingPct320Measured",2010
20,20,"Rory McIlroy",54,14.77,13,88,-0.38,"DrivingPct320Measured",2010
21,21,"Cameron Tringale",55,14.29,14,98,-0.29,"DrivingPct320Measured",2010
22,22,"Scott Piercy",88,14.2,25,176,-0.12,"DrivingPct320Measured",2010
23,23,"Martin Laird",91,14.04,25,178,-0.16,"DrivingPct320Measured",2010
24,24,"Sergio Garcia",58,13.75,11,80,-0.55,"DrivingPct320Measured",2010
25,25,"Lucas Glover",75,13.71,17,124,-0.65,"DrivingPct320Measured",2010
26,26,"Padraig Harrington",57,13.54,13,96,-0.31,"DrivingPct320Measured",2010
27,27,"Charley Hoffman",85,13.25,22,166,-0.18,"DrivingPct320Measured",2010
