"Front9Round2ScoringAverage_RANKTHISWEEK_2007","Front9Round2ScoringAverage_RANKLASTWEEK_2007","Front9Round2ScoringAverage_PLAYERNAME_2007","Front9Round2ScoringAverage__2007","Front9Round2ScoringAverage_AVG_2007","Front9Round2ScoringAverage_TOTALSTROKES_2007","Front9Round2ScoringAverage_TOTALROUNDS_2007","stat_name","year"
34,34,"Sean OHair",NA,35.15,949,27,"Front9Round2ScoringAverage",2007
37,37,"Briny Baird",NA,35.16,1090,31,"Front9Round2ScoringAverage",2007
38,38,"Nathan Green",NA,35.17,1020,29,"Front9Round2ScoringAverage",2007
38,38,"Mark Hensby",NA,35.17,809,23,"Front9Round2ScoringAverage",2007
38,38,"Jarrod Lyle",NA,35.17,844,24,"Front9Round2ScoringAverage",2007
38,38,"Camilo Villegas",NA,35.17,844,24,"Front9Round2ScoringAverage",2007
42,42,"George McNeill",NA,35.18,985,28,"Front9Round2ScoringAverage",2007
43,43,"Tom Pernice Jr",NA,35.19,1091,31,"Front9Round2ScoringAverage",2007
44,44,"Steve Allan",NA,35.22,634,18,"Front9Round2ScoringAverage",2007
45,45,"Jeff Gove",NA,35.23,1057,30,"Front9Round2ScoringAverage",2007
45,45,"Nick Watney",NA,35.23,916,26,"Front9Round2ScoringAverage",2007
47,47,"Rocco Mediate",NA,35.24,740,21,"Front9Round2ScoringAverage",2007
47,47,"Michael Putnam",NA,35.24,1022,29,"Front9Round2ScoringAverage",2007
47,47,"Michael Sim",NA,35.24,599,17,"Front9Round2ScoringAverage",2007
47,47,"Charles Warren",NA,35.24,1022,29,"Front9Round2ScoringAverage",2007
51,51,"Davis Love III",NA,35.25,705,20,"Front9Round2ScoringAverage",2007
52,52,"Jeff Overton",NA,35.26,670,19,"Front9Round2ScoringAverage",2007
53,53,"Matt Kuchar",NA,35.27,917,26,"Front9Round2ScoringAverage",2007
53,53,"Steve Stricker",NA,35.27,776,22,"Front9Round2ScoringAverage",2007
55,55,"John Merrick",NA,35.28,1023,29,"Front9Round2ScoringAverage",2007
56,56,"Tim Herron",NA,35.3,953,27,"Front9Round2ScoringAverage",2007
57,57,"Steve Marino",NA,35.32,1095,31,"Front9Round2ScoringAverage",2007
57,57,"Kevin Sutherland",NA,35.32,883,25,"Front9Round2ScoringAverage",2007
59,59,"Bart Bryant",NA,35.33,848,24,"Front9Round2ScoringAverage",2007
60,60,"Tim Petrovic",NA,35.34,1131,32,"Front9Round2ScoringAverage",2007
61,61,"KJ Choi",NA,35.35,813,23,"Front9Round2ScoringAverage",2007
61,61,"Glen Day",NA,35.35,919,26,"Front9Round2ScoringAverage",2007
61,61,"Phil Mickelson",NA,35.35,707,20,"Front9Round2ScoringAverage",2007
64,64,"Tom Lehman",NA,35.37,672,19,"Front9Round2ScoringAverage",2007
65,65,"Mathew Goggin",NA,35.38,1026,29,"Front9Round2ScoringAverage",2007
65,65,"Rod Pampling",NA,35.38,849,24,"Front9Round2ScoringAverage",2007
67,67,"Ken Duke",NA,35.39,1097,31,"Front9Round2ScoringAverage",2007
68,68,"Craig Barlow",NA,35.4,531,15,"Front9Round2ScoringAverage",2007
68,68,"Ernie Els",NA,35.4,531,15,"Front9Round2ScoringAverage",2007
68,68,"Cliff Kresge",NA,35.4,1062,30,"Front9Round2ScoringAverage",2007
68,68,"David Toms",NA,35.4,708,20,"Front9Round2ScoringAverage",2007
72,72,"Daniel Chopra",NA,35.41,1133,32,"Front9Round2ScoringAverage",2007
73,73,"Anthony Kim",NA,35.42,921,26,"Front9Round2ScoringAverage",2007
74,74,"JP Hayes",NA,35.44,957,27,"Front9Round2ScoringAverage",2007
74,74,"Shigeki Maruyama",NA,35.44,957,27,"Front9Round2ScoringAverage",2007
74,74,"Pat Perez",NA,35.44,886,25,"Front9Round2ScoringAverage",2007
74,74,"Bob Tway",NA,35.44,1134,32,"Front9Round2ScoringAverage",2007
78,78,"Joe Ogilvie",NA,35.45,1099,31,"Front9Round2ScoringAverage",2007
78,78,"Rory Sabbatini",NA,35.45,780,22,"Front9Round2ScoringAverage",2007
80,80,"Tommy Armour III",NA,35.46,851,24,"Front9Round2ScoringAverage",2007
80,80,"Vaughn Taylor",NA,35.46,922,26,"Front9Round2ScoringAverage",2007
82,82,"Jason Bohn",NA,35.47,603,17,"Front9Round2ScoringAverage",2007
82,82,"Luke Donald",NA,35.47,674,19,"Front9Round2ScoringAverage",2007
82,82,"Fred Funk",NA,35.47,674,19,"Front9Round2ScoringAverage",2007
85,85,"Chris DiMarco",NA,35.48,816,23,"Front9Round2ScoringAverage",2007
85,85,"Mark Wilson",NA,35.48,887,25,"Front9Round2ScoringAverage",2007
87,87,"Tom Johnson",NA,35.5,852,24,"Front9Round2ScoringAverage",2007
87,87,"Ryan Moore",NA,35.5,994,28,"Front9Round2ScoringAverage",2007
89,89,"John Mallinger",NA,35.52,1030,29,"Front9Round2ScoringAverage",2007
90,90,"Justin Rose",NA,35.53,533,15,"Front9Round2ScoringAverage",2007
91,91,"Mark Calcavecchia",NA,35.54,924,26,"Front9Round2ScoringAverage",2007
91,91,"Craig Lile",NA,35.54,853,24,"Front9Round2ScoringAverage",2007
93,93,"Zach Johnson",NA,35.55,711,20,"Front9Round2ScoringAverage",2007
94,94,"Kevin Na",NA,35.56,889,25,"Front9Round2ScoringAverage",2007
94,94,"John Senden",NA,35.56,960,27,"Front9Round2ScoringAverage",2007
96,96,"Cameron Beckman",NA,35.57,996,28,"Front9Round2ScoringAverage",2007
97,97,"Johnson Wagner",NA,35.58,1174,33,"Front9Round2ScoringAverage",2007
98,98,"Padraig Harrington",NA,35.59,605,17,"Front9Round2ScoringAverage",2007
98,98,"Steve Lowery",NA,35.59,783,22,"Front9Round2ScoringAverage",2007
100,100,"Paul Goydos",NA,35.61,641,18,"Front9Round2ScoringAverage",2007
100,100,"Ted Purdy",NA,35.61,1104,31,"Front9Round2ScoringAverage",2007
102,102,"Jeff Brehaut",NA,35.62,748,21,"Front9Round2ScoringAverage",2007
102,102,"Craig Kanada",NA,35.62,1211,34,"Front9Round2ScoringAverage",2007
102,102,"Brandt Snedeker",NA,35.62,1033,29,"Front9Round2ScoringAverage",2007
105,105,"Brian Gay",NA,35.63,1140,32,"Front9Round2ScoringAverage",2007
106,106,"Bob Estes",NA,35.64,998,28,"Front9Round2ScoringAverage",2007
106,106,"Robert Garrigus",NA,35.64,998,28,"Front9Round2ScoringAverage",2007
106,106,"Jerry Kelly",NA,35.64,998,28,"Front9Round2ScoringAverage",2007
109,109,"Brendon de Jonge",NA,35.65,927,26,"Front9Round2ScoringAverage",2007
109,109,"Troy Matteson",NA,35.65,927,26,"Front9Round2ScoringAverage",2007
109,109,"Arron Oberholser",NA,35.65,606,17,"Front9Round2ScoringAverage",2007
109,109,"Jim Rutledge",NA,35.65,820,23,"Front9Round2ScoringAverage",2007
113,113,"Woody Austin",NA,35.67,963,27,"Front9Round2ScoringAverage",2007
113,113,"Bob Heintz",NA,35.67,963,27,"Front9Round2ScoringAverage",2007
113,113,"Richard Johnson",NA,35.67,1070,30,"Front9Round2ScoringAverage",2007
113,113,"Dean Wilson",NA,35.67,963,27,"Front9Round2ScoringAverage",2007
117,117,"Stuart Appleby",NA,35.68,785,22,"Front9Round2ScoringAverage",2007
117,117,"DJ Brigman",NA,35.68,785,22,"Front9Round2ScoringAverage",2007
117,117,"Ryuji Imada",NA,35.68,1106,31,"Front9Round2ScoringAverage",2007
120,120,"Jason Dufner",NA,35.69,1142,32,"Front9Round2ScoringAverage",2007
121,121,"Jonathan Byrd",NA,35.7,821,23,"Front9Round2ScoringAverage",2007
121,121,"Duffy Waldorf",NA,35.7,821,23,"Front9Round2ScoringAverage",2007
123,123,"John Rollins",NA,35.71,1000,28,"Front9Round2ScoringAverage",2007
124,124,"Jason Gore",NA,35.72,893,25,"Front9Round2ScoringAverage",2007
124,124,"Charles Howell III",NA,35.72,893,25,"Front9Round2ScoringAverage",2007
124,124,"Frank Lickliter II",NA,35.72,1036,29,"Front9Round2ScoringAverage",2007
127,127,"Kent Jones",NA,35.73,1072,30,"Front9Round2ScoringAverage",2007
127,127,"Carl Pettersson",NA,35.73,1072,30,"Front9Round2ScoringAverage",2007
129,129,"Bubba Dickerson",NA,35.74,679,19,"Front9Round2ScoringAverage",2007
129,129,"Shaun Micheel",NA,35.74,965,27,"Front9Round2ScoringAverage",2007
131,131,"Stephen Leaney",NA,35.75,858,24,"Front9Round2ScoringAverage",2007
132,132,"Anders Hansen",NA,35.76,608,17,"Front9Round2ScoringAverage",2007
133,133,"DJ Trahan",NA,35.77,1073,30,"Front9Round2ScoringAverage",2007
134,134,"Ryan Armour",NA,35.78,1145,32,"Front9Round2ScoringAverage",2007
134,134,"Harrison Frazar",NA,35.78,1145,32,"Front9Round2ScoringAverage",2007
136,136,"Justin Leonard",NA,35.79,1038,29,"Front9Round2ScoringAverage",2007
136,136,"Will Ma Kenzie",NA,35.79,1038,29,"Front9Round2ScoringAverage",2007
138,138,"Kevin Stadler",NA,35.8,1074,30,"Front9Round2ScoringAverage",2007
138,138,"Steve Wheatcroft",NA,35.8,895,25,"Front9Round2ScoringAverage",2007
140,140,"Chad Campbell",NA,35.81,967,27,"Front9Round2ScoringAverage",2007
140,140,"Peter Lonard",NA,35.81,967,27,"Front9Round2ScoringAverage",2007
140,140,"Nick OHern",NA,35.81,752,21,"Front9Round2ScoringAverage",2007
143,143,"Ryan Palmer",NA,35.83,1075,30,"Front9Round2ScoringAverage",2007
143,143,"Chris Stroud",NA,35.83,824,23,"Front9Round2ScoringAverage",2007
145,145,"Bubba Watson",NA,35.84,896,25,"Front9Round2ScoringAverage",2007
146,146,"Trevor Immelman",NA,35.85,717,20,"Front9Round2ScoringAverage",2007
147,147,"Jose Coceres",NA,35.87,538,15,"Front9Round2ScoringAverage",2007
147,147,"JB Holmes",NA,35.87,825,23,"Front9Round2ScoringAverage",2007
149,149,"Rich Beem",NA,35.88,897,25,"Front9Round2ScoringAverage",2007
149,149,"Ian Poulter",NA,35.88,574,16,"Front9Round2ScoringAverage",2007
151,151,"Mark Brooks",NA,35.89,646,18,"Front9Round2ScoringAverage",2007
151,151,"Gavin Coles",NA,35.89,969,27,"Front9Round2ScoringAverage",2007
153,153,"Michael Boyd",NA,35.9,754,21,"Front9Round2ScoringAverage",2007
154,154,"Robert Allenby",NA,35.93,970,27,"Front9Round2ScoringAverage",2007
154,154,"Parker McLachlin",NA,35.93,1006,28,"Front9Round2ScoringAverage",2007
156,156,"Lee Janzen",NA,35.96,863,24,"Front9Round2ScoringAverage",2007
157,157,"Charley Hoffman",NA,35.97,1079,30,"Front9Round2ScoringAverage",2007
158,158,"Retief Goosen",NA,36,468,13,"Front9Round2ScoringAverage",2007
158,158,"Corey Pavin",NA,36,900,25,"Front9Round2ScoringAverage",2007
158,158,"Dicky Pride",NA,36,900,25,"Front9Round2ScoringAverage",2007
158,158,"Kyle Reifers",NA,36,936,26,"Front9Round2ScoringAverage",2007
158,158,"Paul Stankowski",NA,36,648,18,"Front9Round2ScoringAverage",2007
158,158,"Boo Weekley",NA,36,1044,29,"Front9Round2ScoringAverage",2007
164,164,"Steve Flesch",NA,36.03,1081,30,"Front9Round2ScoringAverage",2007
165,165,"Andrew Buckle",NA,36.04,937,26,"Front9Round2ScoringAverage",2007
166,166,"Jaco Van Zyl",NA,36.05,757,21,"Front9Round2ScoringAverage",2007
167,167,"Doug LaBelle II",NA,36.06,1190,33,"Front9Round2ScoringAverage",2007
168,168,"Steve Elkington",NA,36.08,902,25,"Front9Round2ScoringAverage",2007
169,169,"Eric Axley",NA,36.11,1264,35,"Front9Round2ScoringAverage",2007
170,170,"JJ Henry",NA,36.12,903,25,"Front9Round2ScoringAverage",2007
171,171,"Paul Gow",NA,36.13,867,24,"Front9Round2ScoringAverage",2007
172,172,"Marco Dawson",NA,36.17,832,23,"Front9Round2ScoringAverage",2007
172,172,"Robert Gamez",NA,36.17,1085,30,"Front9Round2ScoringAverage",2007
174,174,"Scott Gutschewski",NA,36.18,796,22,"Front9Round2ScoringAverage",2007
175,175,"Tom Byrum",NA,36.21,688,19,"Front9Round2ScoringAverage",2007
175,175,"Matt Hendrix",NA,36.21,869,24,"Front9Round2ScoringAverage",2007
177,177,"Todd Hamilton",NA,36.26,979,27,"Front9Round2ScoringAverage",2007
178,178,"Ben Curtis",NA,36.29,871,24,"Front9Round2ScoringAverage",2007
178,178,"Brett Quigley",NA,36.29,871,24,"Front9Round2ScoringAverage",2007
178,178,"Joey Sindelar",NA,36.29,871,24,"Front9Round2ScoringAverage",2007
181,181,"David Branshaw",NA,36.3,1089,30,"Front9Round2ScoringAverage",2007
182,182,"Chris Couch",NA,36.33,981,27,"Front9Round2ScoringAverage",2007
182,182,"Darron Stiles",NA,36.33,872,24,"Front9Round2ScoringAverage",2007
182,182,"Brett Wetterich",NA,36.33,981,27,"Front9Round2ScoringAverage",2007
185,185,"Bryce Molder",NA,36.35,727,20,"Front9Round2ScoringAverage",2007
185,185,"Jeff Sluman",NA,36.35,727,20,"Front9Round2ScoringAverage",2007
187,187,"Jeff Quinney",NA,36.38,1055,29,"Front9Round2ScoringAverage",2007
188,188,"Kirk Triplett",NA,36.4,910,25,"Front9Round2ScoringAverage",2007
189,189,"Hunter Mahan",NA,36.41,983,27,"Front9Round2ScoringAverage",2007
189,189,"Jason Schultz",NA,36.41,801,22,"Front9Round2ScoringAverage",2007
191,191,"Chris Tidland",NA,36.48,766,21,"Front9Round2ScoringAverage",2007
192,192,"Brian Bateman",NA,36.5,657,18,"Front9Round2ScoringAverage",2007
193,193,"Greg Owen",NA,36.57,1024,28,"Front9Round2ScoringAverage",2007
193,193,"Henrik Stenson",NA,36.57,512,14,"Front9Round2ScoringAverage",2007
195,195,"John Daly",NA,36.74,698,19,"Front9Round2ScoringAverage",2007
196,196,"Jose Maria Olazabal",NA,36.87,553,15,"Front9Round2ScoringAverage",2007
