"TenthTeeEarlyLowestRound_RANKTHISWEEK_2014","TenthTeeEarlyLowestRound_RANKLASTWEEK_2014","TenthTeeEarlyLowestRound_PLAYERNAME_2014","TenthTeeEarlyLowestRound_ROUNDS_2014","TenthTeeEarlyLowestRound_LOWRND_2014","stat_name","year"
1,1,"JJ Henry",91,60,"TenthTeeEarlyLowestRound",2014
2,2,"Brendon de Jonge",109,62,"TenthTeeEarlyLowestRound",2014
2,2,"Harris English",95,62,"TenthTeeEarlyLowestRound",2014
2,2,"Andres Gonzales",6,62,"TenthTeeEarlyLowestRound",2014
2,2,"Martin Kaymer",65,62,"TenthTeeEarlyLowestRound",2014
2,2,"Adam Scott",68,62,"TenthTeeEarlyLowestRound",2014
2,2,"Brendan Steele",89,62,"TenthTeeEarlyLowestRound",2014
8,8,"Jonathan Byrd",76,63,"TenthTeeEarlyLowestRound",2014
8,8,"Bud Cauley",56,63,"TenthTeeEarlyLowestRound",2014
8,8,"Graham DeLaet",80,63,"TenthTeeEarlyLowestRound",2014
8,8,"Brad Fritsch",50,63,"TenthTeeEarlyLowestRound",2014
8,8,"Jim Furyk",84,63,"TenthTeeEarlyLowestRound",2014
8,8,"Billy Hurley III",86,63,"TenthTeeEarlyLowestRound",2014
8,8,"Zach Johnson",97,63,"TenthTeeEarlyLowestRound",2014
8,8,"Robert Karlsson",24,63,"TenthTeeEarlyLowestRound",2014
8,8,"Russell Knox",92,63,"TenthTeeEarlyLowestRound",2014
8,8,"Michael Putnam",106,63,"TenthTeeEarlyLowestRound",2014
8,8,"Patrick Reed",92,63,"TenthTeeEarlyLowestRound",2014
8,8,"John Senden",99,63,"TenthTeeEarlyLowestRound",2014
8,8,"Webb Simpson",87,63,"TenthTeeEarlyLowestRound",2014
8,8,"Jordan Spieth",102,63,"TenthTeeEarlyLowestRound",2014
8,8,"Tim Wilkinson",86,63,"TenthTeeEarlyLowestRound",2014
23,23,"Jonas Blixt",64,64,"TenthTeeEarlyLowestRound",2014
23,23,"Brian Davis",93,64,"TenthTeeEarlyLowestRound",2014
23,23,"Robert Garrigus",80,64,"TenthTeeEarlyLowestRound",2014
23,23,"Luke Guthrie",85,64,"TenthTeeEarlyLowestRound",2014
23,23,"Todd Hamilton",10,64,"TenthTeeEarlyLowestRound",2014
23,23,"Brooks Koepka",56,64,"TenthTeeEarlyLowestRound",2014
23,23,"Edward Loar",46,64,"TenthTeeEarlyLowestRound",2014
23,23,"Scott Piercy",35,64,"TenthTeeEarlyLowestRound",2014
23,23,"Brandt Snedeker",89,64,"TenthTeeEarlyLowestRound",2014
23,23,"Henrik Stenson",56,64,"TenthTeeEarlyLowestRound",2014
23,23,"Chris Stroud",88,64,"TenthTeeEarlyLowestRound",2014
23,23,"Daniel Summerhays",98,64,"TenthTeeEarlyLowestRound",2014
23,23,"Hudson Swafford",75,64,"TenthTeeEarlyLowestRound",2014
23,23,"David Toms",64,64,"TenthTeeEarlyLowestRound",2014
23,23,"Bubba Watson",76,64,"TenthTeeEarlyLowestRound",2014
38,38,"Stephen Ames",48,65,"TenthTeeEarlyLowestRound",2014
38,38,"Stuart Appleby",92,65,"TenthTeeEarlyLowestRound",2014
38,38,"Jason Bohn",81,65,"TenthTeeEarlyLowestRound",2014
38,38,"KJ Choi",80,65,"TenthTeeEarlyLowestRound",2014
38,38,"James Driscoll",71,65,"TenthTeeEarlyLowestRound",2014
38,38,"Joe Durant",47,65,"TenthTeeEarlyLowestRound",2014
38,38,"Matt Every",85,65,"TenthTeeEarlyLowestRound",2014
38,38,"Sergio Garcia",61,65,"TenthTeeEarlyLowestRound",2014
38,38,"James Hahn",82,65,"TenthTeeEarlyLowestRound",2014
38,38,"Peter Hanson",37,65,"TenthTeeEarlyLowestRound",2014
38,38,"Russell Henley",92,65,"TenthTeeEarlyLowestRound",2014
38,38,"Charles Howell III",106,65,"TenthTeeEarlyLowestRound",2014
38,38,"Steven Ihm",4,65,"TenthTeeEarlyLowestRound",2014
38,38,"Jerry Kelly",80,65,"TenthTeeEarlyLowestRound",2014
38,38,"Matt Kuchar",91,65,"TenthTeeEarlyLowestRound",2014
38,38,"Scott Langley",95,65,"TenthTeeEarlyLowestRound",2014
38,38,"Marc Leishman",81,65,"TenthTeeEarlyLowestRound",2014
38,38,"Spencer Levin",59,65,"TenthTeeEarlyLowestRound",2014
38,38,"Will Ma Kenzie",82,65,"TenthTeeEarlyLowestRound",2014
38,38,"Peter Malnati",48,65,"TenthTeeEarlyLowestRound",2014
38,38,"Ben Martin",80,65,"TenthTeeEarlyLowestRound",2014
38,38,"Hideki Matsuyama",82,65,"TenthTeeEarlyLowestRound",2014
38,38,"Graeme McDowell",66,65,"TenthTeeEarlyLowestRound",2014
38,38,"William McGirt",96,65,"TenthTeeEarlyLowestRound",2014
38,38,"Ryan Moore",86,65,"TenthTeeEarlyLowestRound",2014
38,38,"Seung Yul Noh",92,65,"TenthTeeEarlyLowestRound",2014
38,38,"Sean OHair",77,65,"TenthTeeEarlyLowestRound",2014
38,38,"Ryan Palmer",85,65,"TenthTeeEarlyLowestRound",2014
38,38,"Kevin Penner",4,65,"TenthTeeEarlyLowestRound",2014
38,38,"DA Points",75,65,"TenthTeeEarlyLowestRound",2014
38,38,"Ted Potter Jr",68,65,"TenthTeeEarlyLowestRound",2014
38,38,"Patrick Rodgers",23,65,"TenthTeeEarlyLowestRound",2014
38,38,"Justin Rose",70,65,"TenthTeeEarlyLowestRound",2014
38,38,"Charl Schwartzel",64,65,"TenthTeeEarlyLowestRound",2014
38,38,"Kyle Stanley",87,65,"TenthTeeEarlyLowestRound",2014
38,38,"Steve Stricker",41,65,"TenthTeeEarlyLowestRound",2014
38,38,"Brian Stuard",91,65,"TenthTeeEarlyLowestRound",2014
38,38,"Kevin Tway",64,65,"TenthTeeEarlyLowestRound",2014
38,38,"Johnson Wagner",69,65,"TenthTeeEarlyLowestRound",2014
38,38,"Lee Westwood",57,65,"TenthTeeEarlyLowestRound",2014
78,78,"Blake Adams",25,66,"TenthTeeEarlyLowestRound",2014
78,78,"Robert Allenby",83,66,"TenthTeeEarlyLowestRound",2014
78,78,"Woody Austin",63,66,"TenthTeeEarlyLowestRound",2014
78,78,"Charlie Beljan",76,66,"TenthTeeEarlyLowestRound",2014
78,78,"Keegan Bradley",89,66,"TenthTeeEarlyLowestRound",2014
78,78,"Angel Cabrera",69,66,"TenthTeeEarlyLowestRound",2014
78,78,"Chad Campbell",57,66,"TenthTeeEarlyLowestRound",2014
78,78,"Greg Chalmers",85,66,"TenthTeeEarlyLowestRound",2014
78,78,"Kevin Chappell",100,66,"TenthTeeEarlyLowestRound",2014
78,78,"Daniel Chopra",37,66,"TenthTeeEarlyLowestRound",2014
78,78,"Stewart Cink",91,66,"TenthTeeEarlyLowestRound",2014
78,78,"Erik Compton",88,66,"TenthTeeEarlyLowestRound",2014
78,78,"Jason Day",54,66,"TenthTeeEarlyLowestRound",2014
78,78,"Rickie Fowler",91,66,"TenthTeeEarlyLowestRound",2014
78,78,"Tommy Gainey",73,66,"TenthTeeEarlyLowestRound",2014
78,78,"Retief Goosen",94,66,"TenthTeeEarlyLowestRound",2014
78,78,"Chesson Hadley",84,66,"TenthTeeEarlyLowestRound",2014
78,78,"Brian Harman",111,66,"TenthTeeEarlyLowestRound",2014
78,78,"David Hearn",97,66,"TenthTeeEarlyLowestRound",2014
78,78,"Jim Herman",62,66,"TenthTeeEarlyLowestRound",2014
78,78,"Tim Herron",48,66,"TenthTeeEarlyLowestRound",2014
78,78,"Charley Hoffman",93,66,"TenthTeeEarlyLowestRound",2014
78,78,"Morgan Hoffmann",103,66,"TenthTeeEarlyLowestRound",2014
78,78,"JB Holmes",86,66,"TenthTeeEarlyLowestRound",2014
78,78,"Billy Horschel",92,66,"TenthTeeEarlyLowestRound",2014
78,78,"Freddie Jacobson",91,66,"TenthTeeEarlyLowestRound",2014
78,78,"Dustin Johnson",58,66,"TenthTeeEarlyLowestRound",2014
78,78,"Matt Jones",83,66,"TenthTeeEarlyLowestRound",2014
78,78,"Hyung Sung Kim",18,66,"TenthTeeEarlyLowestRound",2014
78,78,"Jason Kokrak",65,66,"TenthTeeEarlyLowestRound",2014
78,78,"Martin Laird",66,66,"TenthTeeEarlyLowestRound",2014
78,78,"DH Lee",54,66,"TenthTeeEarlyLowestRound",2014
78,78,"Justin Leonard",75,66,"TenthTeeEarlyLowestRound",2014
78,78,"Jeff Maggert",54,66,"TenthTeeEarlyLowestRound",2014
78,78,"Hunter Mahan",88,66,"TenthTeeEarlyLowestRound",2014
78,78,"Rory McIlroy",66,66,"TenthTeeEarlyLowestRound",2014
78,78,"Troy Merritt",62,66,"TenthTeeEarlyLowestRound",2014
78,78,"Kevin Na",94,66,"TenthTeeEarlyLowestRound",2014
78,78,"Jordan Niebrugge",6,66,"TenthTeeEarlyLowestRound",2014
78,78,"Tim Petrovic",28,66,"TenthTeeEarlyLowestRound",2014
78,78,"Wes Roach",67,66,"TenthTeeEarlyLowestRound",2014
78,78,"John Rollins",84,66,"TenthTeeEarlyLowestRound",2014
78,78,"Heath Slocum",71,66,"TenthTeeEarlyLowestRound",2014
78,78,"Robert Streb",75,66,"TenthTeeEarlyLowestRound",2014
78,78,"Andrew Svoboda",77,66,"TenthTeeEarlyLowestRound",2014
78,78,"Hideto Tanihara",8,66,"TenthTeeEarlyLowestRound",2014
78,78,"Josh Teater",90,66,"TenthTeeEarlyLowestRound",2014
78,78,"Michael Thompson",74,66,"TenthTeeEarlyLowestRound",2014
78,78,"Brendon Todd",108,66,"TenthTeeEarlyLowestRound",2014
78,78,"Tyrone Van Aswegen",79,66,"TenthTeeEarlyLowestRound",2014
78,78,"Bo Van Pelt",83,66,"TenthTeeEarlyLowestRound",2014
78,78,"Camilo Villegas",95,66,"TenthTeeEarlyLowestRound",2014
78,78,"Jimmy Walker",98,66,"TenthTeeEarlyLowestRound",2014
78,78,"Nick Watney",80,66,"TenthTeeEarlyLowestRound",2014
78,78,"Boo Weekley",73,66,"TenthTeeEarlyLowestRound",2014
78,78,"Mike Weir",69,66,"TenthTeeEarlyLowestRound",2014
78,78,"Charlie Wi",72,66,"TenthTeeEarlyLowestRound",2014
78,78,"Will Wilcox",51,66,"TenthTeeEarlyLowestRound",2014
78,78,"YE Yang",79,66,"TenthTeeEarlyLowestRound",2014
137,137,"Aaron Baddeley",74,67,"TenthTeeEarlyLowestRound",2014
137,137,"Ricky Barnes",92,67,"TenthTeeEarlyLowestRound",2014
137,137,"Steven Bowditch",93,67,"TenthTeeEarlyLowestRound",2014
137,137,"Scott Brown",100,67,"TenthTeeEarlyLowestRound",2014
137,137,"Darren Clarke",39,67,"TenthTeeEarlyLowestRound",2014
137,137,"Nicolas Colsaerts",32,67,"TenthTeeEarlyLowestRound",2014
137,137,"Ben Curtis",77,67,"TenthTeeEarlyLowestRound",2014
137,137,"John Daly",41,67,"TenthTeeEarlyLowestRound",2014
137,137,"Luke Donald",57,67,"TenthTeeEarlyLowestRound",2014
137,137,"Jason Dufner",57,67,"TenthTeeEarlyLowestRound",2014
137,137,"David Duval",33,67,"TenthTeeEarlyLowestRound",2014
137,137,"Ernie Els",85,67,"TenthTeeEarlyLowestRound",2014
137,137,"Derek Ernst",80,67,"TenthTeeEarlyLowestRound",2014
137,137,"Gonzalo Fdez Castano",83,67,"TenthTeeEarlyLowestRound",2014
137,137,"Kevin Foley",38,67,"TenthTeeEarlyLowestRound",2014
137,137,"Scott Gardiner",46,67,"TenthTeeEarlyLowestRound",2014
137,137,"Brice Garnett",92,67,"TenthTeeEarlyLowestRound",2014
137,137,"Brian Gay",81,67,"TenthTeeEarlyLowestRound",2014
137,137,"Nathan Green",10,67,"TenthTeeEarlyLowestRound",2014
137,137,"Bill Haas",107,67,"TenthTeeEarlyLowestRound",2014
137,137,"Justin Hicks",103,67,"TenthTeeEarlyLowestRound",2014
137,137,"Mikko Ilonen",15,67,"TenthTeeEarlyLowestRound",2014
137,137,"Ryo Ishikawa",75,67,"TenthTeeEarlyLowestRound",2014
137,137,"Lee Janzen",25,67,"TenthTeeEarlyLowestRound",2014
137,137,"Danny Lee",84,67,"TenthTeeEarlyLowestRound",2014
137,137,"Frank Lickliter II",8,67,"TenthTeeEarlyLowestRound",2014
137,137,"David Lingmerth",80,67,"TenthTeeEarlyLowestRound",2014
137,137,"Andrew Loupe",65,67,"TenthTeeEarlyLowestRound",2014
137,137,"Davis Love III",74,67,"TenthTeeEarlyLowestRound",2014
137,137,"John Mallinger",42,67,"TenthTeeEarlyLowestRound",2014
137,137,"Steve Marino",40,67,"TenthTeeEarlyLowestRound",2014
137,137,"George McNeill",79,67,"TenthTeeEarlyLowestRound",2014
137,137,"John Merrick",87,67,"TenthTeeEarlyLowestRound",2014
137,137,"Phil Mickelson",71,67,"TenthTeeEarlyLowestRound",2014
137,137,"Bryce Molder",77,67,"TenthTeeEarlyLowestRound",2014
137,137,"Francesco Molinari",45,67,"TenthTeeEarlyLowestRound",2014
137,137,"Thorbjorn Olesen",37,67,"TenthTeeEarlyLowestRound",2014
137,137,"Jeff Overton",80,67,"TenthTeeEarlyLowestRound",2014
137,137,"Pat Perez",84,67,"TenthTeeEarlyLowestRound",2014
137,137,"Carl Pettersson",91,67,"TenthTeeEarlyLowestRound",2014
137,137,"Ian Poulter",57,67,"TenthTeeEarlyLowestRound",2014
137,137,"Alvaro Quiros",6,67,"TenthTeeEarlyLowestRound",2014
137,137,"Rory Sabbatini",82,67,"TenthTeeEarlyLowestRound",2014
137,137,"Mark Silvers",2,67,"TenthTeeEarlyLowestRound",2014
137,137,"Vijay Singh",83,67,"TenthTeeEarlyLowestRound",2014
137,137,"Kevin Stadler",90,67,"TenthTeeEarlyLowestRound",2014
137,137,"Scott Stallings",77,67,"TenthTeeEarlyLowestRound",2014
137,137,"Shawn Stefani",60,67,"TenthTeeEarlyLowestRound",2014
137,137,"Kevin Streelman",79,67,"TenthTeeEarlyLowestRound",2014
137,137,"Nicholas Thompson",85,67,"TenthTeeEarlyLowestRound",2014
137,137,"Cameron Tringale",111,67,"TenthTeeEarlyLowestRound",2014
137,137,"Jhonattan Vegas",77,67,"TenthTeeEarlyLowestRound",2014
137,137,"Gary Woodland",93,67,"TenthTeeEarlyLowestRound",2014
137,137,"Bobby Wyatt",14,67,"TenthTeeEarlyLowestRound",2014
191,191,"Jason Allred",28,68,"TenthTeeEarlyLowestRound",2014
191,191,"Eric Axley",32,68,"TenthTeeEarlyLowestRound",2014
191,191,"Sangmoon Bae",76,68,"TenthTeeEarlyLowestRound",2014
191,191,"Thomas Bjorn",30,68,"TenthTeeEarlyLowestRound",2014
191,191,"Justin Bolli",15,68,"TenthTeeEarlyLowestRound",2014
191,191,"Gregory Bourdy",8,68,"TenthTeeEarlyLowestRound",2014
191,191,"Rafa Cabrera Bello",15,68,"TenthTeeEarlyLowestRound",2014
191,191,"Miguel Angel Carballo",40,68,"TenthTeeEarlyLowestRound",2014
191,191,"Paul Casey",56,68,"TenthTeeEarlyLowestRound",2014
191,191,"Roberto Castro",76,68,"TenthTeeEarlyLowestRound",2014
191,191,"Alex Cejka",19,68,"TenthTeeEarlyLowestRound",2014
191,191,"Chad Collins",78,68,"TenthTeeEarlyLowestRound",2014
191,191,"Will Collins",2,68,"TenthTeeEarlyLowestRound",2014
191,191,"Ben Crane",81,68,"TenthTeeEarlyLowestRound",2014
191,191,"Chris DiMarco",16,68,"TenthTeeEarlyLowestRound",2014
191,191,"Jamie Donaldson",39,68,"TenthTeeEarlyLowestRound",2014
191,191,"Ken Duke",80,68,"TenthTeeEarlyLowestRound",2014
191,191,"Martin Flores",85,68,"TenthTeeEarlyLowestRound",2014
191,191,"Hiroyuki Fujita",4,68,"TenthTeeEarlyLowestRound",2014
191,191,"Lucas Glover",68,68,"TenthTeeEarlyLowestRound",2014
191,191,"David Gossett",6,68,"TenthTeeEarlyLowestRound",2014
191,191,"Padraig Harrington",46,68,"TenthTeeEarlyLowestRound",2014
191,191,"Trevor Immelman",84,68,"TenthTeeEarlyLowestRound",2014
191,191,"Thongchai Jaidee",27,68,"TenthTeeEarlyLowestRound",2014
191,191,"Chris Kirk",105,68,"TenthTeeEarlyLowestRound",2014
191,191,"Kevin Kisner",85,68,"TenthTeeEarlyLowestRound",2014
191,191,"Doug LaBelle II",34,68,"TenthTeeEarlyLowestRound",2014
191,191,"Richard Lee",80,68,"TenthTeeEarlyLowestRound",2014
191,191,"Jamie Lovemark",64,68,"TenthTeeEarlyLowestRound",2014
191,191,"Bill Lunde",2,68,"TenthTeeEarlyLowestRound",2014
191,191,"David Lynn",33,68,"TenthTeeEarlyLowestRound",2014
191,191,"Geoff Ogilvy",84,68,"TenthTeeEarlyLowestRound",2014
191,191,"John Peterson",62,68,"TenthTeeEarlyLowestRound",2014
191,191,"Alex Prugh",40,68,"TenthTeeEarlyLowestRound",2014
191,191,"Kyle Reifers",6,68,"TenthTeeEarlyLowestRound",2014
191,191,"Andres Romero",81,68,"TenthTeeEarlyLowestRound",2014
191,191,"Richard Sterne",24,68,"TenthTeeEarlyLowestRound",2014
191,191,"Justin Thomas",21,68,"TenthTeeEarlyLowestRound",2014
191,191,"DJ Trahan",13,68,"TenthTeeEarlyLowestRound",2014
191,191,"Jaco Van Zyl",4,68,"TenthTeeEarlyLowestRound",2014
191,191,"Scott Verplank",24,68,"TenthTeeEarlyLowestRound",2014
191,191,"Tom Watson",14,68,"TenthTeeEarlyLowestRound",2014
191,191,"Bernd Wiesberger",9,68,"TenthTeeEarlyLowestRound",2014
191,191,"Lee Williams",37,68,"TenthTeeEarlyLowestRound",2014
191,191,"Mark Wilson",69,68,"TenthTeeEarlyLowestRound",2014
236,236,"Neal Ajubita",2,69,"TenthTeeEarlyLowestRound",2014
236,236,"Briny Baird",50,69,"TenthTeeEarlyLowestRound",2014
236,236,"Cameron Beckman",33,69,"TenthTeeEarlyLowestRound",2014
236,236,"Kris Blanks",17,69,"TenthTeeEarlyLowestRound",2014
236,236,"Mark Calcavecchia",24,69,"TenthTeeEarlyLowestRound",2014
236,236,"Tim Clark",75,69,"TenthTeeEarlyLowestRound",2014
236,236,"Jeff Curl",6,69,"TenthTeeEarlyLowestRound",2014
236,236,"Victor Dubuisson",40,69,"TenthTeeEarlyLowestRound",2014
236,236,"Harrison Frazar",38,69,"TenthTeeEarlyLowestRound",2014
236,236,"Stephen Gallacher",33,69,"TenthTeeEarlyLowestRound",2014
236,236,"Bobby Gates",31,69,"TenthTeeEarlyLowestRound",2014
236,236,"Jason Gore",24,69,"TenthTeeEarlyLowestRound",2014
236,236,"Paul Goydos",47,69,"TenthTeeEarlyLowestRound",2014
236,236,"Branden Grace",32,69,"TenthTeeEarlyLowestRound",2014
236,236,"Adam Hadwin",4,69,"TenthTeeEarlyLowestRound",2014
236,236,"David Howell",12,69,"TenthTeeEarlyLowestRound",2014
236,236,"Wenyi Huang",4,69,"TenthTeeEarlyLowestRound",2014
236,236,"Mark Hubbard",4,69,"TenthTeeEarlyLowestRound",2014
236,236,"John Huh",87,69,"TenthTeeEarlyLowestRound",2014
236,236,"Jin Jeong",10,69,"TenthTeeEarlyLowestRound",2014
236,236,"Shiv Kapur",8,69,"TenthTeeEarlyLowestRound",2014
236,236,"Ben Kohles",8,69,"TenthTeeEarlyLowestRound",2014
236,236,"Bronson La Cassie",51,69,"TenthTeeEarlyLowestRound",2014
236,236,"Matteo Manassero",30,69,"TenthTeeEarlyLowestRound",2014
236,236,"Troy Matteson",62,69,"TenthTeeEarlyLowestRound",2014
236,236,"Scott McCarron",27,69,"TenthTeeEarlyLowestRound",2014
236,236,"Yusaku Miyazato",4,69,"TenthTeeEarlyLowestRound",2014
236,236,"Toshinori Muto",3,69,"TenthTeeEarlyLowestRound",2014
236,236,"Joe Ogilvie",35,69,"TenthTeeEarlyLowestRound",2014
236,236,"Taylor Pendrith",4,69,"TenthTeeEarlyLowestRound",2014
236,236,"Kenny Perry",14,69,"TenthTeeEarlyLowestRound",2014
236,236,"Dicky Pride",32,69,"TenthTeeEarlyLowestRound",2014
236,236,"Siddikur Rahman",4,69,"TenthTeeEarlyLowestRound",2014
236,236,"Chez Reavie",6,69,"TenthTeeEarlyLowestRound",2014
236,236,"Scottie Scheffler",6,69,"TenthTeeEarlyLowestRound",2014
236,236,"Chris Smith",19,69,"TenthTeeEarlyLowestRound",2014
236,236,"Marc Turnesa",18,69,"TenthTeeEarlyLowestRound",2014
236,236,"Peter Uihlein",18,69,"TenthTeeEarlyLowestRound",2014
236,236,"Harold Varner III",6,69,"TenthTeeEarlyLowestRound",2014
236,236,"Armando Villarreal",4,69,"TenthTeeEarlyLowestRound",2014
236,236,"Brady Watt",12,69,"TenthTeeEarlyLowestRound",2014
236,236,"Cory Whitsett",2,69,"TenthTeeEarlyLowestRound",2014
236,236,"Chris Wood",12,69,"TenthTeeEarlyLowestRound",2014
279,279,"Alex Aragon",41,70,"TenthTeeEarlyLowestRound",2014
279,279,"Arjun Atwal",10,70,"TenthTeeEarlyLowestRound",2014
279,279,"Matt Bettencourt",37,70,"TenthTeeEarlyLowestRound",2014
