"TenthTeeLatePar4ScoringAverage_RANKTHISWEEK_2011","TenthTeeLatePar4ScoringAverage_RANKLASTWEEK_2011","TenthTeeLatePar4ScoringAverage_PLAYERNAME_2011","TenthTeeLatePar4ScoringAverage_ROUNDS_2011","TenthTeeLatePar4ScoringAverage_AVG_2011","TenthTeeLatePar4ScoringAverage_TOTALSTROKES_2011","TenthTeeLatePar4ScoringAverage_TOTALHOLES_2011","stat_name","year"
19,19,"Geoff Ogilvy",69,3.97,393,99,"TenthTeeLatePar4ScoringAverage",2011
19,19,"Ian Poulter",52,3.97,397,100,"TenthTeeLatePar4ScoringAverage",2011
19,19,"Michael Putnam",67,3.97,560,141,"TenthTeeLatePar4ScoringAverage",2011
22,22,"Jason Dufner",78,3.98,636,160,"TenthTeeLatePar4ScoringAverage",2011
22,22,"Rickie Fowler",84,3.98,434,109,"TenthTeeLatePar4ScoringAverage",2011
22,22,"Marc Leishman",87,3.98,911,229,"TenthTeeLatePar4ScoringAverage",2011
25,25,"Stewart Cink",72,3.99,339,85,"TenthTeeLatePar4ScoringAverage",2011
25,25,"Chris Couch",73,3.99,303,76,"TenthTeeLatePar4ScoringAverage",2011
25,25,"Charles Howell III",108,3.99,821,206,"TenthTeeLatePar4ScoringAverage",2011
25,25,"Ryan Moore",79,3.99,443,111,"TenthTeeLatePar4ScoringAverage",2011
25,25,"Paul Stankowski",78,3.99,575,144,"TenthTeeLatePar4ScoringAverage",2011
25,25,"Jimmy Walker",79,3.99,654,164,"TenthTeeLatePar4ScoringAverage",2011
31,31,"Brian Davis",105,4,668,167,"TenthTeeLatePar4ScoringAverage",2011
31,31,"Tim Herron",85,4,564,141,"TenthTeeLatePar4ScoringAverage",2011
31,31,"Freddie Jacobson",92,4,656,164,"TenthTeeLatePar4ScoringAverage",2011
31,31,"Zach Johnson",79,4,440,110,"TenthTeeLatePar4ScoringAverage",2011
31,31,"David Mathis",83,4,772,193,"TenthTeeLatePar4ScoringAverage",2011
31,31,"Billy Mayfair",94,4,852,213,"TenthTeeLatePar4ScoringAverage",2011
31,31,"George McNeill",69,4,468,117,"TenthTeeLatePar4ScoringAverage",2011
31,31,"Mark Wilson",89,4,644,161,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Chad Campbell",99,4.01,722,180,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Greg Chalmers",88,4.01,633,158,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Ben Crane",76,4.01,690,172,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Chris DiMarco",93,4.01,714,178,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Justin Leonard",82,4.01,617,154,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Nick OHern",89,4.01,726,181,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Rod Pampling",72,4.01,586,146,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Justin Rose",79,4.01,433,108,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Camilo Villegas",69,4.01,349,87,"TenthTeeLatePar4ScoringAverage",2011
39,39,"Boo Weekley",66,4.01,569,142,"TenthTeeLatePar4ScoringAverage",2011
49,49,"Briny Baird",60,4.02,583,145,"TenthTeeLatePar4ScoringAverage",2011
49,49,"David Duval",67,4.02,691,172,"TenthTeeLatePar4ScoringAverage",2011
49,49,"Ryuji Imada",83,4.02,872,217,"TenthTeeLatePar4ScoringAverage",2011
49,49,"Jeff Overton",92,4.02,514,128,"TenthTeeLatePar4ScoringAverage",2011
49,49,"Kevin Stadler",88,4.02,795,198,"TenthTeeLatePar4ScoringAverage",2011
49,49,"Dean Wilson",62,4.02,438,109,"TenthTeeLatePar4ScoringAverage",2011
49,49,"Gary Woodland",93,4.02,338,84,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Cameron Beckman",71,4.03,604,150,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Kevin Chappell",78,4.03,826,205,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Hunter Haas",96,4.03,801,199,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Lee Janzen",62,4.03,572,142,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Sung Kang",63,4.03,479,119,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Davis Love III",70,4.03,367,91,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Ben Martin",74,4.03,874,217,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Troy Matteson",91,4.03,785,195,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Scott Piercy",78,4.03,706,175,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Adam Scott",60,4.03,137,34,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Heath Slocum",89,4.03,653,162,"TenthTeeLatePar4ScoringAverage",2011
56,56,"Cameron Tringale",110,4.03,958,238,"TenthTeeLatePar4ScoringAverage",2011
56,56,"YE Yang",63,4.03,359,89,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Woody Austin",59,4.04,513,127,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Steven Bowditch",86,4.04,873,216,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Ben Curtis",66,4.04,795,197,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Joe Durant",71,4.04,578,143,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Steve Elkington",50,4.04,392,97,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Tommy Gainey",104,4.04,914,226,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Retief Goosen",50,4.04,477,118,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Kevin Kisner",70,4.04,703,174,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Bill Lunde",92,4.04,744,184,"TenthTeeLatePar4ScoringAverage",2011
69,69,"John Merrick",71,4.04,517,128,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Kevin Na",84,4.04,655,162,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Ryan Palmer",82,4.04,663,164,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Carl Pettersson",95,4.04,817,202,"TenthTeeLatePar4ScoringAverage",2011
69,69,"DA Points",89,4.04,1050,260,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Kyle Stanley",98,4.04,816,202,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Chris Stroud",88,4.04,918,227,"TenthTeeLatePar4ScoringAverage",2011
69,69,"Vaughn Taylor",89,4.04,647,160,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Blake Adams",116,4.05,1123,277,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Ricky Barnes",78,4.05,530,131,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Keegan Bradley",91,4.05,587,145,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Jonathan Byrd",83,4.05,429,106,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Alex Cejka",59,4.05,300,74,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Jason Day",76,4.05,162,40,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Brendon de Jonge",105,4.05,753,186,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Robert Garrigus",83,4.05,608,150,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Chris Kirk",87,4.05,952,235,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Spencer Levin",113,4.05,915,226,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Steve Marino",76,4.05,591,146,"TenthTeeLatePar4ScoringAverage",2011
86,86,"William McGirt",103,4.05,713,176,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Phil Mickelson",79,4.05,174,43,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Jim Renner",65,4.05,831,205,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Kevin Streelman",90,4.05,587,145,"TenthTeeLatePar4ScoringAverage",2011
86,86,"Charlie Wi",83,4.05,656,162,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Sergio Garcia",61,4.06,219,54,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Brian Gay",90,4.06,1006,248,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Robert Karlsson",61,4.06,402,99,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Shaun Micheel",77,4.06,625,154,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Bryce Molder",82,4.06,645,159,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Tim Petrovic",88,4.06,756,186,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Tag Ridings",87,4.06,694,171,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Brandt Snedeker",85,4.06,341,84,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Josh Teater",104,4.06,795,196,"TenthTeeLatePar4ScoringAverage",2011
102,102,"Jhonattan Vegas",84,4.06,536,132,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Jason Bohn",74,4.07,586,144,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Michael Connell",76,4.07,557,137,"TenthTeeLatePar4ScoringAverage",2011
112,112,"JJ Henry",96,4.07,789,194,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Charley Hoffman",93,4.07,790,194,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Graeme McDowell",50,4.07,179,44,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Joe Ogilvie",75,4.07,713,175,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Chris Riley",76,4.07,435,107,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Scott Stallings",84,4.07,892,219,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Brendan Steele",89,4.07,623,153,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Daniel Summerhays",75,4.07,737,181,"TenthTeeLatePar4ScoringAverage",2011
112,112,"Johnson Wagner",81,4.07,709,174,"TenthTeeLatePar4ScoringAverage",2011
123,123,"Bobby Gates",82,4.08,983,241,"TenthTeeLatePar4ScoringAverage",2011
123,123,"Brandt Jobe",100,4.08,874,214,"TenthTeeLatePar4ScoringAverage",2011
123,123,"Richard Johnson",64,4.08,803,197,"TenthTeeLatePar4ScoringAverage",2011
123,123,"Andres Romero",77,4.08,678,166,"TenthTeeLatePar4ScoringAverage",2011
123,123,"Rory Sabbatini",85,4.08,710,174,"TenthTeeLatePar4ScoringAverage",2011
123,123,"DJ Trahan",91,4.08,1064,261,"TenthTeeLatePar4ScoringAverage",2011
129,129,"Arjun Atwal",91,4.09,978,239,"TenthTeeLatePar4ScoringAverage",2011
129,129,"Paul Goydos",81,4.09,651,159,"TenthTeeLatePar4ScoringAverage",2011
129,129,"Trevor Immelman",84,4.09,376,92,"TenthTeeLatePar4ScoringAverage",2011
129,129,"Matt Jones",71,4.09,839,205,"TenthTeeLatePar4ScoringAverage",2011
129,129,"Colt Knost",80,4.09,520,127,"TenthTeeLatePar4ScoringAverage",2011
129,129,"John Rollins",85,4.09,753,184,"TenthTeeLatePar4ScoringAverage",2011
129,129,"Bo Van Pelt",92,4.09,805,197,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Michael Bradley",74,4.1,889,217,"TenthTeeLatePar4ScoringAverage",2011
136,136,"KJ Choi",77,4.1,279,68,"TenthTeeLatePar4ScoringAverage",2011
136,136,"James Driscoll",71,4.1,357,87,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Steve Flesch",88,4.1,529,129,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Anthony Kim",72,4.1,373,91,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Bio Kim",71,4.1,922,225,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Zack Miller",86,4.1,746,182,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Chez Reavie",92,4.1,742,181,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Michael Thompson",79,4.1,619,151,"TenthTeeLatePar4ScoringAverage",2011
136,136,"Marc Turnesa",54,4.1,632,154,"TenthTeeLatePar4ScoringAverage",2011
146,146,"Padraig Harrington",60,4.11,325,79,"TenthTeeLatePar4ScoringAverage",2011
146,146,"Jim Herman",69,4.11,805,196,"TenthTeeLatePar4ScoringAverage",2011
146,146,"Justin Hicks",60,4.11,847,206,"TenthTeeLatePar4ScoringAverage",2011
146,146,"Pat Perez",76,4.11,518,126,"TenthTeeLatePar4ScoringAverage",2011
146,146,"John Senden",94,4.11,748,182,"TenthTeeLatePar4ScoringAverage",2011
146,146,"Garrett Willis",71,4.11,809,197,"TenthTeeLatePar4ScoringAverage",2011
152,152,"Robert Allenby",84,4.12,738,179,"TenthTeeLatePar4ScoringAverage",2011
152,152,"Shane Bertsch",62,4.12,470,114,"TenthTeeLatePar4ScoringAverage",2011
152,152,"Harrison Frazar",58,4.12,568,138,"TenthTeeLatePar4ScoringAverage",2011
152,152,"Nathan Green",81,4.12,865,210,"TenthTeeLatePar4ScoringAverage",2011
152,152,"Sean OHair",71,4.12,725,176,"TenthTeeLatePar4ScoringAverage",2011
152,152,"Vijay Singh",79,4.12,544,132,"TenthTeeLatePar4ScoringAverage",2011
152,152,"Will Strickler",51,4.12,548,133,"TenthTeeLatePar4ScoringAverage",2011
159,159,"Jim Furyk",87,4.13,594,144,"TenthTeeLatePar4ScoringAverage",2011
159,159,"Lucas Glover",74,4.13,495,120,"TenthTeeLatePar4ScoringAverage",2011
159,159,"Matt McQuillan",59,4.13,801,194,"TenthTeeLatePar4ScoringAverage",2011
159,159,"Nate Smith",66,4.13,901,218,"TenthTeeLatePar4ScoringAverage",2011
159,159,"Bubba Watson",85,4.13,132,32,"TenthTeeLatePar4ScoringAverage",2011
164,164,"Fabian Gomez",84,4.14,998,241,"TenthTeeLatePar4ScoringAverage",2011
164,164,"Andres Gonzales",60,4.14,579,140,"TenthTeeLatePar4ScoringAverage",2011
164,164,"Dustin Johnson",72,4.14,393,95,"TenthTeeLatePar4ScoringAverage",2011
164,164,"Troy Merritt",63,4.14,775,187,"TenthTeeLatePar4ScoringAverage",2011
164,164,"Roland Thatcher",67,4.14,493,119,"TenthTeeLatePar4ScoringAverage",2011
169,169,"Scott McCarron",65,4.15,452,109,"TenthTeeLatePar4ScoringAverage",2011
169,169,"Martin Piller",63,4.15,839,202,"TenthTeeLatePar4ScoringAverage",2011
169,169,"Alexandre Rocha",65,4.15,506,122,"TenthTeeLatePar4ScoringAverage",2011
172,172,"Joseph Bramlett",73,4.16,591,142,"TenthTeeLatePar4ScoringAverage",2011
172,172,"DJ Brigman",67,4.16,836,201,"TenthTeeLatePar4ScoringAverage",2011
172,172,"Ernie Els",71,4.16,283,68,"TenthTeeLatePar4ScoringAverage",2011
172,172,"Jarrod Lyle",83,4.16,986,237,"TenthTeeLatePar4ScoringAverage",2011
172,172,"Alex Prugh",82,4.16,937,225,"TenthTeeLatePar4ScoringAverage",2011
177,177,"Rich Beem",53,4.17,626,150,"TenthTeeLatePar4ScoringAverage",2011
177,177,"Matt Bettencourt",84,4.17,888,213,"TenthTeeLatePar4ScoringAverage",2011
177,177,"Angel Cabrera",50,4.17,400,96,"TenthTeeLatePar4ScoringAverage",2011
177,177,"JP Hayes",56,4.17,492,118,"TenthTeeLatePar4ScoringAverage",2011
177,177,"Billy Horschel",75,4.17,484,116,"TenthTeeLatePar4ScoringAverage",2011
177,177,"Derek Lamely",65,4.17,567,136,"TenthTeeLatePar4ScoringAverage",2011
183,183,"Stuart Appleby",65,4.19,641,153,"TenthTeeLatePar4ScoringAverage",2011
184,184,"Rocco Mediate",53,4.22,477,113,"TenthTeeLatePar4ScoringAverage",2011
185,185,"Scott Gutschewski",67,4.24,602,142,"TenthTeeLatePar4ScoringAverage",2011
186,186,"Tom Gillis",55,4.3,594,138,"TenthTeeLatePar4ScoringAverage",2011
