"Percentageofpotentialmoneywon_RANKTHISWEEK_2015","Percentageofpotentialmoneywon_RANKLASTWEEK_2015","Percentageofpotentialmoneywon_PLAYERNAME_2015","Percentageofpotentialmoneywon_EVENTS_2015","Percentageofpotentialmoneywon_Pct_2015","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2015","Percentageofpotentialmoneywon_POTENTIALMONEY_2015","stat_name","year"
37,37,"Daniel Berger",31,7.97,3028901,38010690,"Percentageofpotentialmoneywon",2015
37,37,"Austin Cook",7,7.97,537648,6750000,"Percentageofpotentialmoneywon",2015
39,39,"Gary Woodland",24,7.93,2605082,32843690,"Percentageofpotentialmoneywon",2015
40,40,"Danny Willett",10,7.9,1265935,16026690,"Percentageofpotentialmoneywon",2015
41,41,"David Lingmerth",28,7.83,2736378,34963690,"Percentageofpotentialmoneywon",2015
42,42,"Ben Martin",27,7.75,2717304,35063690,"Percentageofpotentialmoneywon",2015
43,43,"Steven Bowditch",32,7.64,3075409,40234690,"Percentageofpotentialmoneywon",2015
44,44,"Kevin Na",27,7.63,2820765,36974690,"Percentageofpotentialmoneywon",2015
45,45,"Martin Piller",1,7.5,47250,630000,"Percentageofpotentialmoneywon",2015
46,46,"Mark Hensby",2,7.34,122937,1674000,"Percentageofpotentialmoneywon",2015
47,47,"Jason Bohn",27,7.24,2337580,32301000,"Percentageofpotentialmoneywon",2015
48,48,"Tim Clark",13,6.92,1028139,14861000,"Percentageofpotentialmoneywon",2015
49,49,"Emiliano Grillo",5,6.86,348406,5076000,"Percentageofpotentialmoneywon",2015
50,50,"Sangmoon Bae",30,6.76,2599632,38480000,"Percentageofpotentialmoneywon",2015
50,50,"Webb Simpson",22,6.76,2046259,30255690,"Percentageofpotentialmoneywon",2015
52,52,"Fred Funk",2,6.7,141171,2106000,"Percentageofpotentialmoneywon",2015
53,53,"Will Wilcox",17,6.69,1168302,17469000,"Percentageofpotentialmoneywon",2015
54,54,"Wu Ashun",1,6.42,89833,1400000,"Percentageofpotentialmoneywon",2015
54,54,"Ryan Palmer",22,6.42,1974522,30737690,"Percentageofpotentialmoneywon",2015
56,56,"Justin Thomas",30,6.41,2278563,35541000,"Percentageofpotentialmoneywon",2015
57,57,"Russell Henley",24,6.37,2110773,33137690,"Percentageofpotentialmoneywon",2015
58,58,"Adam Scott",15,6.23,1382364,22205690,"Percentageofpotentialmoneywon",2015
59,59,"Boo Weekley",24,6.21,1689914,27234000,"Percentageofpotentialmoneywon",2015
60,60,"Matt Jones",25,6.18,1995553,32283690,"Percentageofpotentialmoneywon",2015
61,61,"Ian Poulter",19,6.16,1690586,27443690,"Percentageofpotentialmoneywon",2015
61,61,"Cameron Smith",13,6.16,976297,15858000,"Percentageofpotentialmoneywon",2015
63,63,"Brendan Steele",24,6.08,1759484,28935000,"Percentageofpotentialmoneywon",2015
64,64,"Troy Merritt",29,5.96,2092668,35131000,"Percentageofpotentialmoneywon",2015
65,65,"Davis Love III",18,5.88,1263596,21492000,"Percentageofpotentialmoneywon",2015
66,66,"James Hahn",28,5.8,2064782,35611690,"Percentageofpotentialmoneywon",2015
67,67,"Marc Leishman",23,5.71,1762266,30850690,"Percentageofpotentialmoneywon",2015
68,68,"Tony Finau",31,5.7,2095185,36783000,"Percentageofpotentialmoneywon",2015
69,69,"Shawn Stefani",26,5.68,1757803,30951000,"Percentageofpotentialmoneywon",2015
70,70,"Patrick Rodgers",17,5.67,1038291,18324000,"Percentageofpotentialmoneywon",2015
71,71,"Russell Knox",28,5.66,1916665,33861690,"Percentageofpotentialmoneywon",2015
72,72,"Harris English",29,5.47,1971687,36016690,"Percentageofpotentialmoneywon",2015
73,73,"Fabian Gomez",26,5.41,1651011,30541000,"Percentageofpotentialmoneywon",2015
74,74,"Greg Owen",19,5.39,1180793,21891690,"Percentageofpotentialmoneywon",2015
75,75,"Sean OHair",26,5.32,1662299,31257000,"Percentageofpotentialmoneywon",2015
76,76,"Nick Watney",28,5.14,1733872,33759000,"Percentageofpotentialmoneywon",2015
77,77,"George Coetzee",7,5.1,532695,10452690,"Percentageofpotentialmoneywon",2015
78,78,"Cameron Tringale",28,5.05,1837164,36367690,"Percentageofpotentialmoneywon",2015
79,79,"Jamie Lovemark",2,5.04,146138,2898000,"Percentageofpotentialmoneywon",2015
80,80,"Pat Perez",26,5.01,1588663,31707000,"Percentageofpotentialmoneywon",2015
81,81,"Brendon Todd",27,4.98,1809192,36305690,"Percentageofpotentialmoneywon",2015
82,82,"Padraig Harrington",21,4.95,1330851,26881690,"Percentageofpotentialmoneywon",2015
82,82,"Rory Sabbatini",25,4.95,1525784,30825000,"Percentageofpotentialmoneywon",2015
84,84,"Jerry Kelly",24,4.94,1336606,27045000,"Percentageofpotentialmoneywon",2015
85,85,"David Hearn",30,4.92,1817042,36903690,"Percentageofpotentialmoneywon",2015
86,86,"Hunter Mahan",24,4.82,1617973,33587690,"Percentageofpotentialmoneywon",2015
87,87,"Francesco Molinari",16,4.8,997389,20774690,"Percentageofpotentialmoneywon",2015
88,88,"Daniel Summerhays",29,4.79,1633956,34137000,"Percentageofpotentialmoneywon",2015
89,89,"Will Ma Kenzie",16,4.77,863562,18090000,"Percentageofpotentialmoneywon",2015
90,90,"Vaughn Taylor",12,4.72,533036,11304000,"Percentageofpotentialmoneywon",2015
91,91,"Keegan Bradley",24,4.68,1565079,33473690,"Percentageofpotentialmoneywon",2015
92,92,"Billy Horschel",28,4.62,1735750,37565690,"Percentageofpotentialmoneywon",2015
93,93,"Peter Uihlein",4,4.57,165333,3618000,"Percentageofpotentialmoneywon",2015
94,94,"Martin Kaymer",13,4.55,886377,19478690,"Percentageofpotentialmoneywon",2015
94,94,"Kevin Streelman",27,4.55,1525774,33530690,"Percentageofpotentialmoneywon",2015
94,94,"Cory Whitsett",2,4.55,78544,1728000,"Percentageofpotentialmoneywon",2015
97,97,"Johnson Wagner",23,4.52,1131659,25038000,"Percentageofpotentialmoneywon",2015
98,98,"Charl Schwartzel",19,4.47,1209528,27047690,"Percentageofpotentialmoneywon",2015
99,99,"Matt Every",26,4.45,1521816,34222690,"Percentageofpotentialmoneywon",2015
100,100,"Hao Tong Li",1,4.39,61500,1400000,"Percentageofpotentialmoneywon",2015
101,101,"Brendon de Jonge",31,4.37,1594934,36513000,"Percentageofpotentialmoneywon",2015
102,102,"John Senden",24,4.35,1422032,32692690,"Percentageofpotentialmoneywon",2015
103,103,"Lee Westwood",15,4.25,946628,22277690,"Percentageofpotentialmoneywon",2015
104,104,"Brian Harman",29,4.22,1548352,36657690,"Percentageofpotentialmoneywon",2015
104,104,"Scott Pinckney",27,4.22,1259388,29862000,"Percentageofpotentialmoneywon",2015
106,106,"Tommy Fleetwood",7,4.21,465251,11050690,"Percentageofpotentialmoneywon",2015
107,107,"Jamie Donaldson",16,4.07,938664,23042690,"Percentageofpotentialmoneywon",2015
108,108,"Scott Stallings",19,4.05,919619,22700000,"Percentageofpotentialmoneywon",2015
109,109,"Martin Laird",24,4.03,1124988,27900000,"Percentageofpotentialmoneywon",2015
109,109,"George McNeill",27,4.03,1331768,33021000,"Percentageofpotentialmoneywon",2015
111,111,"Dawie van der Walt",1,4,56000,1400000,"Percentageofpotentialmoneywon",2015
112,112,"Jason Gore",26,3.97,1101246,27738000,"Percentageofpotentialmoneywon",2015
113,113,"Jim Herman",27,3.96,1212777,30636000,"Percentageofpotentialmoneywon",2015
114,114,"Kevin Chappell",26,3.93,1281551,32589000,"Percentageofpotentialmoneywon",2015
115,115,"Kiradech Aphibarnrat",4,3.92,229250,5844690,"Percentageofpotentialmoneywon",2015
116,116,"Bryce Molder",26,3.9,1165547,29853000,"Percentageofpotentialmoneywon",2015
117,117,"Luke Donald",20,3.83,1026643,26778690,"Percentageofpotentialmoneywon",2015
117,117,"Anirban Lahiri",12,3.83,712794,18614690,"Percentageofpotentialmoneywon",2015
119,119,"Thomas Aiken",4,3.76,236350,6280690,"Percentageofpotentialmoneywon",2015
120,120,"Alex Cejka",30,3.69,1227195,33264000,"Percentageofpotentialmoneywon",2015
121,121,"Tom Gillis",16,3.67,634554,17292690,"Percentageofpotentialmoneywon",2015
122,122,"Graham DeLaet",22,3.66,988348,26981690,"Percentageofpotentialmoneywon",2015
123,123,"Charles Howell III",30,3.63,1257361,34614000,"Percentageofpotentialmoneywon",2015
124,124,"Jimmy Gunn",1,3.56,64126,1800000,"Percentageofpotentialmoneywon",2015
125,125,"Felipe Aguilar",1,3.52,49300,1400000,"Percentageofpotentialmoneywon",2015
126,126,"Jason Dufner",21,3.5,1007997,28798690,"Percentageofpotentialmoneywon",2015
127,127,"Jon Curran",28,3.48,1049548,30141000,"Percentageofpotentialmoneywon",2015
128,128,"Kyle Reifers",31,3.47,1179227,33966000,"Percentageofpotentialmoneywon",2015
128,128,"Fabrizio Zanotti",1,3.47,18736,540000,"Percentageofpotentialmoneywon",2015
130,130,"Scott Brown",30,3.42,1161750,34002000,"Percentageofpotentialmoneywon",2015
131,131,"Zac Blair",34,3.36,1244676,37053000,"Percentageofpotentialmoneywon",2015
131,131,"Hennie Otto",1,3.36,47000,1400000,"Percentageofpotentialmoneywon",2015
133,133,"Marcus Fraser",2,3.33,119759,3594690,"Percentageofpotentialmoneywon",2015
133,133,"Marc Warren",9,3.33,461088,13862690,"Percentageofpotentialmoneywon",2015
135,135,"Nick Taylor",28,3.3,1072360,32523000,"Percentageofpotentialmoneywon",2015
136,136,"Chesson Hadley",30,3.29,1135528,34548000,"Percentageofpotentialmoneywon",2015
136,136,"David Toms",21,3.29,742470,22554000,"Percentageofpotentialmoneywon",2015
138,138,"Colt Knost",29,3.28,1066553,32490000,"Percentageofpotentialmoneywon",2015
139,139,"Morgan Hoffmann",26,3.26,1111240,34036690,"Percentageofpotentialmoneywon",2015
140,140,"Jason Kokrak",28,3.22,1033489,32076000,"Percentageofpotentialmoneywon",2015
141,141,"Mark OMeara",2,3.2,114915,3594690,"Percentageofpotentialmoneywon",2015
141,141,"Geoff Ogilvy",15,3.2,653925,20452690,"Percentageofpotentialmoneywon",2015
143,143,"JJ Henry",30,3.18,1046122,32850000,"Percentageofpotentialmoneywon",2015
143,143,"Hyung Sung Kim",2,3.18,76530,2408000,"Percentageofpotentialmoneywon",2015
143,143,"Whee Kim",23,3.18,755997,23796000,"Percentageofpotentialmoneywon",2015
143,143,"Steve Wheatcroft",28,3.18,973023,30645000,"Percentageofpotentialmoneywon",2015
147,147,"Graeme McDowell",15,3.17,686438,21638690,"Percentageofpotentialmoneywon",2015
148,148,"James Morrison",2,3.15,113237,3594690,"Percentageofpotentialmoneywon",2015
149,149,"Mu Hu",1,3.13,43875,1400000,"Percentageofpotentialmoneywon",2015
150,150,"Darren Fichardt",1,3.11,43500,1400000,"Percentageofpotentialmoneywon",2015
150,150,"Retief Goosen",25,3.11,921829,29676690,"Percentageofpotentialmoneywon",2015
150,150,"Carl Pettersson",32,3.11,1186762,38100690,"Percentageofpotentialmoneywon",2015
153,153,"Andres Gonzales",28,3.06,925335,30267000,"Percentageofpotentialmoneywon",2015
154,154,"Chad Campbell",30,3.05,1015707,33264000,"Percentageofpotentialmoneywon",2015
155,155,"Mike Hendry",1,3.04,42500,1400000,"Percentageofpotentialmoneywon",2015
155,155,"Lian Wei Zhang",1,3.04,42500,1400000,"Percentageofpotentialmoneywon",2015
157,157,"Zecheng Dou",1,2.97,41625,1400000,"Percentageofpotentialmoneywon",2015
158,158,"William McGirt",30,2.9,1004696,34659000,"Percentageofpotentialmoneywon",2015
158,158,"Hudson Swafford",30,2.9,959391,33120000,"Percentageofpotentialmoneywon",2015
160,160,"Carlos Ortiz",30,2.89,964136,33390000,"Percentageofpotentialmoneywon",2015
160,160,"Yoshitaka Takeya",1,2.89,40500,1400000,"Percentageofpotentialmoneywon",2015
162,162,"Oliver Wilson",2,2.88,85625,2970000,"Percentageofpotentialmoneywon",2015
163,163,"Jin Jeong",1,2.86,40000,1400000,"Percentageofpotentialmoneywon",2015
164,164,"Chad Collins",24,2.85,747899,26253000,"Percentageofpotentialmoneywon",2015
164,164,"Adam Hadwin",30,2.85,937610,32949000,"Percentageofpotentialmoneywon",2015
164,164,"Steven Jeffress",1,2.85,44750,1570000,"Percentageofpotentialmoneywon",2015
164,164,"Seung Yul Noh",21,2.85,711608,25008000,"Percentageofpotentialmoneywon",2015
164,164,"John Peterson",25,2.85,779508,27369000,"Percentageofpotentialmoneywon",2015
164,164,"Tiger Woods",11,2.85,448598,15762690,"Percentageofpotentialmoneywon",2015
170,170,"Mark Wilson",28,2.81,851844,30276000,"Percentageofpotentialmoneywon",2015
171,171,"Andrew Dodt",1,2.79,43875,1570000,"Percentageofpotentialmoneywon",2015
171,171,"Danie van Tonder",1,2.79,43875,1570000,"Percentageofpotentialmoneywon",2015
173,173,"Gary Stal",2,2.77,86875,3140000,"Percentageofpotentialmoneywon",2015
174,174,"Adam Svensson",1,2.75,28668,1044000,"Percentageofpotentialmoneywon",2015
175,175,"Blayne Barber",26,2.71,768382,28386000,"Percentageofpotentialmoneywon",2015
176,176,"Ryo Ishikawa",28,2.7,851044,31545000,"Percentageofpotentialmoneywon",2015
177,177,"Chris Smith",9,2.68,212910,7938000,"Percentageofpotentialmoneywon",2015
178,178,"Vijay Singh",23,2.67,752461,28143000,"Percentageofpotentialmoneywon",2015
179,179,"Nick Cullen",1,2.62,41125,1570000,"Percentageofpotentialmoneywon",2015
180,180,"Andy Sullivan",6,2.61,242824,9286690,"Percentageofpotentialmoneywon",2015
181,181,"Joost Luiten",13,2.58,503397,19514690,"Percentageofpotentialmoneywon",2015
182,182,"Charlie Beljan",27,2.57,782546,30438000,"Percentageofpotentialmoneywon",2015
182,182,"Stewart Cink",23,2.57,694654,27003690,"Percentageofpotentialmoneywon",2015
184,184,"Duffy Waldorf",2,2.56,29944,1170000,"Percentageofpotentialmoneywon",2015
185,185,"Freddie Jacobson",14,2.52,416259,16542000,"Percentageofpotentialmoneywon",2015
186,186,"Ken Duke",30,2.51,817675,32535000,"Percentageofpotentialmoneywon",2015
187,187,"Michael Smith",1,2.5,31099,1242000,"Percentageofpotentialmoneywon",2015
188,188,"Rafa Cabrera Bello",4,2.49,129449,5196690,"Percentageofpotentialmoneywon",2015
188,188,"Tom Hoge",26,2.49,690318,27756000,"Percentageofpotentialmoneywon",2015
190,190,"Soren Kjeldsen",3,2.44,126000,5164690,"Percentageofpotentialmoneywon",2015
190,190,"Garrett Osborn",4,2.44,1e+05,4104000,"Percentageofpotentialmoneywon",2015
190,190,"Marcel Siem",8,2.44,298750,12220690,"Percentageofpotentialmoneywon",2015
193,193,"Spencer Levin",31,2.43,836697,34470000,"Percentageofpotentialmoneywon",2015
194,194,"Scott Arnold",1,2.42,43479,1794690,"Percentageofpotentialmoneywon",2015
194,194,"Paul Lawrie",1,2.42,43479,1794690,"Percentageofpotentialmoneywon",2015
196,196,"Cameron Percy",23,2.39,575943,24120000,"Percentageofpotentialmoneywon",2015
197,197,"Chris Stroud",28,2.38,746813,31401000,"Percentageofpotentialmoneywon",2015
198,198,"Jason Knutzon",2,2.33,62000,2660000,"Percentageofpotentialmoneywon",2015
199,199,"Alexander Levy",8,2.3,282375,12292690,"Percentageofpotentialmoneywon",2015
200,200,"Andres Romero",24,2.28,617252,27108000,"Percentageofpotentialmoneywon",2015
201,201,"Victor Dubuisson",10,2.27,354624,15590690,"Percentageofpotentialmoneywon",2015
202,202,"David Lipsky",5,2.24,170014,7594690,"Percentageofpotentialmoneywon",2015
202,202,"Tim Petrovic",11,2.24,222551,9936000,"Percentageofpotentialmoneywon",2015
202,202,"Steve Stricker",9,2.24,269701,12024000,"Percentageofpotentialmoneywon",2015
205,205,"Jonas Blixt",26,2.23,703663,31499690,"Percentageofpotentialmoneywon",2015
206,206,"Alex Prugh",27,2.21,636373,28800000,"Percentageofpotentialmoneywon",2015
207,207,"Cheng Tsung Pan",2,2.2,65056,2952000,"Percentageofpotentialmoneywon",2015
208,208,"Mikko Ilonen",8,2.18,276500,12692690,"Percentageofpotentialmoneywon",2015
209,209,"Doug LaBelle II",1,2.17,13650,630000,"Percentageofpotentialmoneywon",2015
210,210,"Pablo Larrazabal",4,2.15,140833,6564690,"Percentageofpotentialmoneywon",2015
211,211,"Camilo Villegas",27,2.13,718496,33778000,"Percentageofpotentialmoneywon",2015
212,212,"SJ Park",27,2.12,597102,28152000,"Percentageofpotentialmoneywon",2015
213,213,"Bernd Wiesberger",11,2.11,365315,17286690,"Percentageofpotentialmoneywon",2015
214,214,"KJ Choi",19,2.1,448864,21366000,"Percentageofpotentialmoneywon",2015
214,214,"Scott Langley",28,2.1,638182,30348000,"Percentageofpotentialmoneywon",2015
216,216,"Ricky Barnes",27,2.09,614454,29430000,"Percentageofpotentialmoneywon",2015
217,217,"Tyrrell Hatton",2,2.08,74600,3594690,"Percentageofpotentialmoneywon",2015
217,217,"Antonio Lascuna",2,2.08,55415,2660000,"Percentageofpotentialmoneywon",2015
217,217,"Kyle Stanley",12,2.08,245503,11826000,"Percentageofpotentialmoneywon",2015
220,220,"Ross Fisher",3,2.06,106330,5164690,"Percentageofpotentialmoneywon",2015
221,221,"Brice Garnett",29,2.04,637789,31320000,"Percentageofpotentialmoneywon",2015
221,221,"Nicholas Thompson",31,2.04,667184,32652000,"Percentageofpotentialmoneywon",2015
223,223,"Erik Compton",28,2.03,676602,33309000,"Percentageofpotentialmoneywon",2015
223,223,"Michael Thompson",27,2.03,599834,29610000,"Percentageofpotentialmoneywon",2015
225,225,"Brian Stuard",31,2,687109,34344000,"Percentageofpotentialmoneywon",2015
226,226,"Jonathan Byrd",22,1.95,446731,22878000,"Percentageofpotentialmoneywon",2015
226,226,"John Huh",31,1.95,678556,34767000,"Percentageofpotentialmoneywon",2015
228,228,"Sam Saunders",28,1.94,578570,29826000,"Percentageofpotentialmoneywon",2015
228,228,"JJ Spaun",1,1.94,20300,1044000,"Percentageofpotentialmoneywon",2015
230,230,"Brian Davis",31,1.91,656534,34416000,"Percentageofpotentialmoneywon",2015
231,231,"Ernie Els",18,1.9,453579,23858690,"Percentageofpotentialmoneywon",2015
231,231,"Steve Flesch",7,1.9,110526,5814000,"Percentageofpotentialmoneywon",2015
231,231,"Ollie Schniederjans",7,1.9,160106,8436690,"Percentageofpotentialmoneywon",2015
234,234,"Luke Guthrie",27,1.89,575149,30420000,"Percentageofpotentialmoneywon",2015
235,235,"Bo Van Pelt",28,1.88,580610,30924000,"Percentageofpotentialmoneywon",2015
236,236,"Billy Hurley III",28,1.87,591450,31680000,"Percentageofpotentialmoneywon",2015
237,237,"Rod Pampling",10,1.85,189054,10236690,"Percentageofpotentialmoneywon",2015
238,238,"Wes Roach",1,1.84,20495,1116000,"Percentageofpotentialmoneywon",2015
239,239,"Stuart Appleby",7,1.83,138968,7596000,"Percentageofpotentialmoneywon",2015
240,240,"Lucas Glover",26,1.78,515241,28908000,"Percentageofpotentialmoneywon",2015
241,241,"Koumei Oda",4,1.73,116200,6734690,"Percentageofpotentialmoneywon",2015
242,242,"Michael Putnam",28,1.72,557803,32382000,"Percentageofpotentialmoneywon",2015
243,243,"Derek Fathauer",27,1.68,482023,28764000,"Percentageofpotentialmoneywon",2015
243,243,"Jeff Overton",30,1.68,561614,33435000,"Percentageofpotentialmoneywon",2015
245,245,"Mark Anderson",7,1.64,129215,7866000,"Percentageofpotentialmoneywon",2015
245,245,"John Rollins",14,1.64,218064,13266000,"Percentageofpotentialmoneywon",2015
247,247,"Ryan Fox",1,1.63,29226,1794690,"Percentageofpotentialmoneywon",2015
248,248,"Stephen Gallacher",11,1.62,281549,17408690,"Percentageofpotentialmoneywon",2015
249,249,"Angel Cabrera",19,1.6,381942,23874000,"Percentageofpotentialmoneywon",2015
250,250,"Aaron Baddeley",25,1.58,439925,27828000,"Percentageofpotentialmoneywon",2015
250,250,"Thongchai Jaidee",10,1.58,255455,16166690,"Percentageofpotentialmoneywon",2015
250,250,"Chez Reavie",19,1.58,331623,20970000,"Percentageofpotentialmoneywon",2015
253,253,"DH Lee",2,1.55,38985,2520000,"Percentageofpotentialmoneywon",2015
254,254,"Steve Lewton",1,1.52,19180,1260000,"Percentageofpotentialmoneywon",2015
255,255,"Greg Chalmers",17,1.51,291016,19312690,"Percentageofpotentialmoneywon",2015
256,256,"Jhonattan Vegas",27,1.47,446345,30420000,"Percentageofpotentialmoneywon",2015
257,257,"Alexander Noren",2,1.42,48000,3370000,"Percentageofpotentialmoneywon",2015
258,258,"Stephen Ames",1,1.41,7612,540000,"Percentageofpotentialmoneywon",2015
258,258,"Brad Elder",1,1.41,25358,1800000,"Percentageofpotentialmoneywon",2015
258,258,"Alex Kang",1,1.41,7612,540000,"Percentageofpotentialmoneywon",2015
261,261,"Martin Flores",30,1.4,449274,32058000,"Percentageofpotentialmoneywon",2015
262,262,"John Merrick",27,1.39,391513,28206000,"Percentageofpotentialmoneywon",2015
262,262,"Kenny Perry",9,1.39,142389,10260000,"Percentageofpotentialmoneywon",2015
264,264,"Byeong Hun An",5,1.38,109200,7936690,"Percentageofpotentialmoneywon",2015
264,264,"Garrett Willis",1,1.38,8708,630000,"Percentageofpotentialmoneywon",2015
266,266,"DA Points",26,1.37,390607,28422000,"Percentageofpotentialmoneywon",2015
267,267,"WC Liang",5,1.35,102185,7572690,"Percentageofpotentialmoneywon",2015
268,268,"Max Homa",27,1.33,380339,28656000,"Percentageofpotentialmoneywon",2015
269,269,"Andrew Svoboda",30,1.3,418963,32184000,"Percentageofpotentialmoneywon",2015
270,270,"Kevin Tway",1,1.28,14322,1116000,"Percentageofpotentialmoneywon",2015
271,271,"Jaco Van Zyl",2,1.27,40500,3194690,"Percentageofpotentialmoneywon",2015
272,272,"Andrew Loupe",15,1.26,183849,14544000,"Percentageofpotentialmoneywon",2015
272,272,"Alexandre Rocha",1,1.26,14528,1152000,"Percentageofpotentialmoneywon",2015
272,272,"Brett Rumford",1,1.26,22550,1794690,"Percentageofpotentialmoneywon",2015
275,275,"Oscar Fraustro",21,1.23,262475,21294000,"Percentageofpotentialmoneywon",2015
275,275,"John Parry",1,1.23,22067,1800000,"Percentageofpotentialmoneywon",2015
275,275,"Andy Pope",2,1.23,34524,2808000,"Percentageofpotentialmoneywon",2015
278,278,"Cory Renfrew",1,1.21,13734,1134000,"Percentageofpotentialmoneywon",2015
279,279,"Chris Riley",2,1.2,14216,1188000,"Percentageofpotentialmoneywon",2015
279,279,"YE Yang",4,1.2,50023,4158000,"Percentageofpotentialmoneywon",2015
281,281,"Derek Ernst",26,1.19,320095,26982000,"Percentageofpotentialmoneywon",2015
282,282,"Andrew Putnam",23,1.18,282878,24066000,"Percentageofpotentialmoneywon",2015
283,283,"Scott Gutschewski",1,1.15,14697,1278000,"Percentageofpotentialmoneywon",2015
284,284,"Danny Chia",1,1.14,14420,1260000,"Percentageofpotentialmoneywon",2015
284,284,"Nicholas Fung",1,1.14,14420,1260000,"Percentageofpotentialmoneywon",2015
284,284,"Mark Hubbard",25,1.14,293979,25848000,"Percentageofpotentialmoneywon",2015
287,287,"Thomas Bjorn",7,1.13,124500,11032690,"Percentageofpotentialmoneywon",2015
288,288,"John Chin",1,1.12,6262,558000,"Percentageofpotentialmoneywon",2015
288,288,"Jay Woodson",1,1.12,12261,1098000,"Percentageofpotentialmoneywon",2015
290,290,"Arjun Atwal",7,1.1,63909,5832000,"Percentageofpotentialmoneywon",2015
290,290,"Roberto Castro",16,1.1,179722,16272000,"Percentageofpotentialmoneywon",2015
292,292,"Daniel Miernicki",1,1.09,12348,1134000,"Percentageofpotentialmoneywon",2015
293,293,"Thomas Birdsey",1,1.08,12090,1116000,"Percentageofpotentialmoneywon",2015
293,293,"James Driscoll",1,1.08,5820,540000,"Percentageofpotentialmoneywon",2015
293,293,"Michael McCabe",1,1.08,6014,558000,"Percentageofpotentialmoneywon",2015
293,293,"Alvaro Quiros",2,1.08,17651,1638000,"Percentageofpotentialmoneywon",2015
293,293,"Richy Werenski",1,1.08,6825,630000,"Percentageofpotentialmoneywon",2015
