"Back9Round2ScoringAverage_RANKTHISWEEK_2006","Back9Round2ScoringAverage_RANKLASTWEEK_2006","Back9Round2ScoringAverage_PLAYERNAME_2006","Back9Round2ScoringAverage__2006","Back9Round2ScoringAverage_AVG_2006","Back9Round2ScoringAverage_TOTALSTROKES_2006","Back9Round2ScoringAverage_TOTALROUNDS_2006","stat_name","year"
63,63,"Mike Sposa",NA,35.39,814,23,"Back9Round2ScoringAverage",2006
63,63,"Mark Wilson",NA,35.39,814,23,"Back9Round2ScoringAverage",2006
66,66,"Dudley Hart",NA,35.4,885,25,"Back9Round2ScoringAverage",2006
67,67,"Steve Jones",NA,35.42,921,26,"Back9Round2ScoringAverage",2006
67,67,"Geoff Ogilvy",NA,35.42,673,19,"Back9Round2ScoringAverage",2006
69,69,"Shaun Micheel",NA,35.43,992,28,"Back9Round2ScoringAverage",2006
70,70,"Steve Elkington",NA,35.44,567,16,"Back9Round2ScoringAverage",2006
70,70,"Bob Estes",NA,35.44,886,25,"Back9Round2ScoringAverage",2006
70,70,"John Senden",NA,35.44,957,27,"Back9Round2ScoringAverage",2006
73,73,"Arjun Atwal",NA,35.45,1099,31,"Back9Round2ScoringAverage",2006
73,73,"Ryan Hietala",NA,35.45,780,22,"Back9Round2ScoringAverage",2006
73,73,"Richard Johnson",NA,35.45,1028,29,"Back9Round2ScoringAverage",2006
73,73,"Ryan Moore",NA,35.45,709,20,"Back9Round2ScoringAverage",2006
73,73,"Paul Stankowski",NA,35.45,780,22,"Back9Round2ScoringAverage",2006
78,78,"Chad Campbell",NA,35.46,851,24,"Back9Round2ScoringAverage",2006
78,78,"Stewart Cink",NA,35.46,851,24,"Back9Round2ScoringAverage",2006
80,80,"Lee Janzen",NA,35.48,958,27,"Back9Round2ScoringAverage",2006
80,80,"Jeff Sluman",NA,35.48,1029,29,"Back9Round2ScoringAverage",2006
80,80,"Dean Wilson",NA,35.48,1171,33,"Back9Round2ScoringAverage",2006
83,83,"Tjaart van der Walt",NA,35.5,710,20,"Back9Round2ScoringAverage",2006
84,84,"Fred Funk",NA,35.52,959,27,"Back9Round2ScoringAverage",2006
84,84,"Peter Lonard",NA,35.52,746,21,"Back9Round2ScoringAverage",2006
84,84,"Davis Love III",NA,35.52,746,21,"Back9Round2ScoringAverage",2006
87,87,"Tim Herron",NA,35.54,924,26,"Back9Round2ScoringAverage",2006
87,87,"Vijay Singh",NA,35.54,924,26,"Back9Round2ScoringAverage",2006
89,89,"Olin Browne",NA,35.55,1031,29,"Back9Round2ScoringAverage",2006
90,90,"Greg Kraft",NA,35.56,889,25,"Back9Round2ScoringAverage",2006
90,90,"Chris Riley",NA,35.56,889,25,"Back9Round2ScoringAverage",2006
90,90,"John Rollins",NA,35.56,960,27,"Back9Round2ScoringAverage",2006
93,93,"Tommy Armour III",NA,35.57,747,21,"Back9Round2ScoringAverage",2006
93,93,"Craig Barlow",NA,35.57,747,21,"Back9Round2ScoringAverage",2006
93,93,"Kenny Perry",NA,35.57,747,21,"Back9Round2ScoringAverage",2006
93,93,"Omar Uresti",NA,35.57,747,21,"Back9Round2ScoringAverage",2006
97,97,"Michael Allen",NA,35.58,854,24,"Back9Round2ScoringAverage",2006
97,97,"Jonathan Byrd",NA,35.58,676,19,"Back9Round2ScoringAverage",2006
97,97,"David Howell",NA,35.58,427,12,"Back9Round2ScoringAverage",2006
97,97,"Charles Warren",NA,35.58,925,26,"Back9Round2ScoringAverage",2006
101,101,"Bill Haas",NA,35.59,1032,29,"Back9Round2ScoringAverage",2006
101,101,"Rod Pampling",NA,35.59,783,22,"Back9Round2ScoringAverage",2006
103,103,"Doug Barron",NA,35.6,890,25,"Back9Round2ScoringAverage",2006
103,103,"KJ Choi",NA,35.6,890,25,"Back9Round2ScoringAverage",2006
105,105,"Robert Damron",NA,35.61,1104,31,"Back9Round2ScoringAverage",2006
106,106,"Ben Crane",NA,35.62,748,21,"Back9Round2ScoringAverage",2006
107,107,"Eric Axley",NA,35.64,998,28,"Back9Round2ScoringAverage",2006
107,107,"Ian Poulter",NA,35.64,499,14,"Back9Round2ScoringAverage",2006
109,109,"Jesper Parnevik",NA,35.67,856,24,"Back9Round2ScoringAverage",2006
110,110,"JP Hayes",NA,35.68,678,19,"Back9Round2ScoringAverage",2006
111,111,"Retief Goosen",NA,35.69,571,16,"Back9Round2ScoringAverage",2006
112,112,"Rory Sabbatini",NA,35.7,821,23,"Back9Round2ScoringAverage",2006
112,112,"Jason Schultz",NA,35.7,964,27,"Back9Round2ScoringAverage",2006
114,114,"Shane Bertsch",NA,35.71,1107,31,"Back9Round2ScoringAverage",2006
114,114,"Kent Jones",NA,35.71,1107,31,"Back9Round2ScoringAverage",2006
114,114,"Jonathan Kaye",NA,35.71,1000,28,"Back9Round2ScoringAverage",2006
117,117,"Tom Pernice Jr",NA,35.72,1143,32,"Back9Round2ScoringAverage",2006
118,118,"Vaughn Taylor",NA,35.73,929,26,"Back9Round2ScoringAverage",2006
119,119,"Harrison Frazar",NA,35.74,965,27,"Back9Round2ScoringAverage",2006
120,120,"Daisuke Maruyama",NA,35.75,858,24,"Back9Round2ScoringAverage",2006
121,121,"Rich Beem",NA,35.77,930,26,"Back9Round2ScoringAverage",2006
121,121,"JB Holmes",NA,35.77,787,22,"Back9Round2ScoringAverage",2006
121,121,"Greg Owen",NA,35.77,787,22,"Back9Round2ScoringAverage",2006
124,124,"Scott Gutschewski",NA,35.78,644,18,"Back9Round2ScoringAverage",2006
124,124,"Tag Ridings",NA,35.78,1145,32,"Back9Round2ScoringAverage",2006
126,126,"Aaron Baddeley",NA,35.79,859,24,"Back9Round2ScoringAverage",2006
126,126,"Vance Veazey",NA,35.79,680,19,"Back9Round2ScoringAverage",2006
128,128,"Bubba Watson",NA,35.8,895,25,"Back9Round2ScoringAverage",2006
129,129,"Duffy Waldorf",NA,35.81,967,27,"Back9Round2ScoringAverage",2006
130,130,"Billy Andrade",NA,35.82,788,22,"Back9Round2ScoringAverage",2006
130,130,"Mark Brooks",NA,35.82,1218,34,"Back9Round2ScoringAverage",2006
130,130,"Patrick Sheehan",NA,35.82,1182,33,"Back9Round2ScoringAverage",2006
133,133,"Heath Slocum",NA,35.83,1039,29,"Back9Round2ScoringAverage",2006
133,133,"Scott Verplank",NA,35.83,824,23,"Back9Round2ScoringAverage",2006
135,135,"Jerry Kelly",NA,35.84,1111,31,"Back9Round2ScoringAverage",2006
135,135,"Ron Whittaker",NA,35.84,896,25,"Back9Round2ScoringAverage",2006
137,137,"Stuart Appleby",NA,35.86,753,21,"Back9Round2ScoringAverage",2006
137,137,"Bubba Dickerson",NA,35.86,1040,29,"Back9Round2ScoringAverage",2006
137,137,"Joe Ogilvie",NA,35.86,1004,28,"Back9Round2ScoringAverage",2006
140,140,"Todd Fischer",NA,35.87,1112,31,"Back9Round2ScoringAverage",2006
141,141,"Paul Azinger",NA,35.88,897,25,"Back9Round2ScoringAverage",2006
141,141,"Mark Calcavecchia",NA,35.88,861,24,"Back9Round2ScoringAverage",2006
141,141,"Ben Curtis",NA,35.88,897,25,"Back9Round2ScoringAverage",2006
141,141,"Ted Purdy",NA,35.88,1148,32,"Back9Round2ScoringAverage",2006
141,141,"Brett Wetterich",NA,35.88,897,25,"Back9Round2ScoringAverage",2006
146,146,"Billy Mayfair",NA,35.89,1005,28,"Back9Round2ScoringAverage",2006
147,147,"Jimmy Walker",NA,35.9,718,20,"Back9Round2ScoringAverage",2006
148,148,"Troy Matteson",NA,35.91,1149,32,"Back9Round2ScoringAverage",2006
149,149,"Robert Garrigus",NA,35.92,934,26,"Back9Round2ScoringAverage",2006
150,150,"Fred Couples",NA,35.93,539,15,"Back9Round2ScoringAverage",2006
150,150,"Ian Leggatt",NA,35.93,1006,28,"Back9Round2ScoringAverage",2006
150,150,"Camilo Villegas",NA,35.93,1006,28,"Back9Round2ScoringAverage",2006
153,153,"Charles Howell III",NA,36,972,27,"Back9Round2ScoringAverage",2006
153,153,"Len Mattiace",NA,36,792,22,"Back9Round2ScoringAverage",2006
153,153,"Carl Pettersson",NA,36,972,27,"Back9Round2ScoringAverage",2006
156,156,"James Driscoll",NA,36.03,1045,29,"Back9Round2ScoringAverage",2006
157,157,"Bart Bryant",NA,36.04,901,25,"Back9Round2ScoringAverage",2006
157,157,"Bob Tway",NA,36.04,865,24,"Back9Round2ScoringAverage",2006
159,159,"Henrik Bjornstad",NA,36.07,1082,30,"Back9Round2ScoringAverage",2006
159,159,"Will Ma Kenzie",NA,36.07,1010,28,"Back9Round2ScoringAverage",2006
159,159,"Pat Perez",NA,36.07,541,15,"Back9Round2ScoringAverage",2006
162,162,"Jon Mills",NA,36.08,938,26,"Back9Round2ScoringAverage",2006
163,163,"Skip Kendall",NA,36.1,758,21,"Back9Round2ScoringAverage",2006
163,163,"Nicholas Thompson",NA,36.1,1119,31,"Back9Round2ScoringAverage",2006
165,165,"Chris DiMarco",NA,36.13,867,24,"Back9Round2ScoringAverage",2006
165,165,"Paul Goydos",NA,36.13,867,24,"Back9Round2ScoringAverage",2006
167,167,"David McKenzie",NA,36.19,977,27,"Back9Round2ScoringAverage",2006
167,167,"DA Points",NA,36.19,977,27,"Back9Round2ScoringAverage",2006
169,169,"Jeff Brehaut",NA,36.25,1160,32,"Back9Round2ScoringAverage",2006
170,170,"Matt Hansen",NA,36.26,834,23,"Back9Round2ScoringAverage",2006
170,170,"John Huston",NA,36.26,834,23,"Back9Round2ScoringAverage",2006
170,170,"Mike Weir",NA,36.26,834,23,"Back9Round2ScoringAverage",2006
173,173,"Brad Faxon",NA,36.27,943,26,"Back9Round2ScoringAverage",2006
174,174,"Danny Ellis",NA,36.29,762,21,"Back9Round2ScoringAverage",2006
175,175,"DJ Trahan",NA,36.3,1089,30,"Back9Round2ScoringAverage",2006
176,176,"Greg Chalmers",NA,36.37,982,27,"Back9Round2ScoringAverage",2006
177,177,"Jason Gore",NA,36.38,946,26,"Back9Round2ScoringAverage",2006
177,177,"Thomas Levet",NA,36.38,582,16,"Back9Round2ScoringAverage",2006
179,179,"Brian Bateman",NA,36.39,837,23,"Back9Round2ScoringAverage",2006
180,180,"Michael Connell",NA,36.4,728,20,"Back9Round2ScoringAverage",2006
180,180,"Sergio Garcia",NA,36.4,546,15,"Back9Round2ScoringAverage",2006
182,182,"Lucas Glover",NA,36.41,1056,29,"Back9Round2ScoringAverage",2006
183,183,"Chris Couch",NA,36.42,947,26,"Back9Round2ScoringAverage",2006
184,184,"Hidemichi Tanaka",NA,36.44,984,27,"Back9Round2ScoringAverage",2006
184,184,"Kirk Triplett",NA,36.44,583,16,"Back9Round2ScoringAverage",2006
186,186,"Roger Tambellini",NA,36.45,802,22,"Back9Round2ScoringAverage",2006
187,187,"Mark OMeara",NA,36.47,620,17,"Back9Round2ScoringAverage",2006
188,188,"Joey Sindelar",NA,36.48,1058,29,"Back9Round2ScoringAverage",2006
189,189,"Larry Mize",NA,36.53,621,17,"Back9Round2ScoringAverage",2006
190,190,"Robert Gamez",NA,36.57,1097,30,"Back9Round2ScoringAverage",2006
191,191,"Carlos Franco",NA,36.62,1062,29,"Back9Round2ScoringAverage",2006
192,192,"JL Lewis",NA,36.75,588,16,"Back9Round2ScoringAverage",2006
193,193,"John Engler Jr",NA,36.81,957,26,"Back9Round2ScoringAverage",2006
194,194,"John Daly",NA,36.87,553,15,"Back9Round2ScoringAverage",2006
195,195,"Alex Aragon",NA,37.29,895,24,"Back9Round2ScoringAverage",2006
196,196,"Todd Hamilton",NA,37.33,1008,27,"Back9Round2ScoringAverage",2006
