"Approachesfrom50125yardsRgh_RANKTHISWEEK_2009","Approachesfrom50125yardsRgh_RANKLASTWEEK_2009","Approachesfrom50125yardsRgh_PLAYERNAME_2009","Approachesfrom50125yardsRgh_ROUNDS_2009","Approachesfrom50125yardsRgh_AVG_2009","Approachesfrom50125yardsRgh_TOTALDISTANCEFEET_2009","Approachesfrom50125yardsRgh_OFATTEMPTS_2009","Approachesfrom50125yardsRgh_RELATIVETOPAR_2009","stat_name","year"
1,1,"Nick OHern",90,NA,1071.667,56,-4,"Approachesfrom50125yardsRgh",2009
2,2,"Jason Bohn",88,NA,955.833,47,-5,"Approachesfrom50125yardsRgh",2009
3,3,"Rocco Mediate",79,NA,1074.75,52,-2,"Approachesfrom50125yardsRgh",2009
3,3,"Matt Weibring",65,NA,990.667,48,10,"Approachesfrom50125yardsRgh",2009
5,5,"Ian Poulter",59,NA,519.083,25,0,"Approachesfrom50125yardsRgh",2009
6,6,"Sergio Garcia",59,NA,769.75,37,3,"Approachesfrom50125yardsRgh",2009
7,7,"Joe Ogilvie",85,NA,1869.667,89,-3,"Approachesfrom50125yardsRgh",2009
8,8,"Patrick Sheehan",51,NA,612.167,29,1,"Approachesfrom50125yardsRgh",2009
9,9,"Brandt Snedeker",81,NA,965.917,45,-3,"Approachesfrom50125yardsRgh",2009
10,10,"Glen Day",79,NA,1481.833,68,-1,"Approachesfrom50125yardsRgh",2009
11,11,"Chad Campbell",90,NA,1165.75,53,2,"Approachesfrom50125yardsRgh",2009
11,11,"Darron Stiles",52,NA,550.25,25,2,"Approachesfrom50125yardsRgh",2009
13,13,"Camilo Villegas",76,NA,865.5,39,0,"Approachesfrom50125yardsRgh",2009
14,14,"Corey Pavin",73,NA,672.417,30,1,"Approachesfrom50125yardsRgh",2009
15,15,"Padraig Harrington",66,NA,764.417,34,-3,"Approachesfrom50125yardsRgh",2009
16,16,"Briny Baird",89,NA,1019.25,45,3,"Approachesfrom50125yardsRgh",2009
17,17,"Zach Johnson",94,NA,1273.917,56,-6,"Approachesfrom50125yardsRgh",2009
17,17,"David Mathis",82,NA,1343.667,59,6,"Approachesfrom50125yardsRgh",2009
17,17,"Chris Stroud",88,NA,1274.25,56,10,"Approachesfrom50125yardsRgh",2009
20,20,"Angel Cabrera",55,NA,823.167,36,5,"Approachesfrom50125yardsRgh",2009
21,21,"Freddie Jacobson",83,NA,1571.917,68,6,"Approachesfrom50125yardsRgh",2009
21,21,"Will Ma Kenzie",69,NA,1130.167,49,4,"Approachesfrom50125yardsRgh",2009
21,21,"Parker McLachlin",71,NA,1340.333,58,-2,"Approachesfrom50125yardsRgh",2009
24,24,"Mark Calcavecchia",72,NA,1273.75,55,2,"Approachesfrom50125yardsRgh",2009
25,25,"Dustin Johnson",85,NA,1745.833,75,0,"Approachesfrom50125yardsRgh",2009
25,25,"Kirk Triplett",60,NA,883.583,38,-1,"Approachesfrom50125yardsRgh",2009
27,27,"Bob Heintz",59,NA,891.333,38,0,"Approachesfrom50125yardsRgh",2009
28,28,"Ricky Barnes",67,NA,1069,45,9,"Approachesfrom50125yardsRgh",2009
28,28,"Paul Goydos",79,NA,927.167,39,0,"Approachesfrom50125yardsRgh",2009
30,30,"Jason Dufner",90,NA,1172.75,49,7,"Approachesfrom50125yardsRgh",2009
31,31,"Rory Sabbatini",81,NA,1563.25,65,3,"Approachesfrom50125yardsRgh",2009
31,31,"Steve Stricker",81,NA,963.083,40,-7,"Approachesfrom50125yardsRgh",2009
33,33,"Bob Estes",78,NA,918.667,38,0,"Approachesfrom50125yardsRgh",2009
33,33,"Greg Kraft",51,NA,992.083,41,-2,"Approachesfrom50125yardsRgh",2009
35,35,"Brian Gay",96,NA,1235.667,51,3,"Approachesfrom50125yardsRgh",2009
35,35,"David Toms",98,NA,1113.75,46,2,"Approachesfrom50125yardsRgh",2009
35,35,"Tiger Woods",64,NA,776.167,32,2,"Approachesfrom50125yardsRgh",2009
38,38,"Luke Donald",79,NA,1240.25,51,9,"Approachesfrom50125yardsRgh",2009
38,38,"Ted Purdy",101,NA,1730.083,71,8,"Approachesfrom50125yardsRgh",2009
40,40,"Brett Quigley",92,NA,1611.833,66,12,"Approachesfrom50125yardsRgh",2009
40,40,"Charlie Wi",92,NA,1368.417,56,1,"Approachesfrom50125yardsRgh",2009
42,42,"Ben Crane",93,NA,1399.167,57,-1,"Approachesfrom50125yardsRgh",2009
42,42,"David Duval",56,NA,1129.667,46,11,"Approachesfrom50125yardsRgh",2009
42,42,"Bill Haas",91,NA,1672.75,68,-7,"Approachesfrom50125yardsRgh",2009
42,42,"Tom Pernice Jr",82,NA,1501.417,61,-10,"Approachesfrom50125yardsRgh",2009
46,46,"Brian Vranesh",51,NA,764.25,31,-5,"Approachesfrom50125yardsRgh",2009
47,47,"Eric Axley",71,NA,1433.833,58,23,"Approachesfrom50125yardsRgh",2009
48,48,"Tag Ridings",50,NA,1019.25,41,-3,"Approachesfrom50125yardsRgh",2009
49,49,"Bryce Molder",69,NA,699.333,28,5,"Approachesfrom50125yardsRgh",2009
49,49,"Mike Weir",85,NA,1226.333,49,3,"Approachesfrom50125yardsRgh",2009
51,51,"Stephen Ames",77,NA,1079.417,43,-4,"Approachesfrom50125yardsRgh",2009
52,52,"Jarrod Lyle",65,NA,1043.25,41,13,"Approachesfrom50125yardsRgh",2009
52,52,"Scott Sterling",51,NA,610.667,24,3,"Approachesfrom50125yardsRgh",2009
52,52,"Bo Van Pelt",100,NA,1371.833,54,7,"Approachesfrom50125yardsRgh",2009
52,52,"Scott Verplank",88,NA,1067.083,42,6,"Approachesfrom50125yardsRgh",2009
56,56,"Woody Austin",84,NA,1274.167,50,-4,"Approachesfrom50125yardsRgh",2009
56,56,"Chris DiMarco",97,NA,1787.583,70,6,"Approachesfrom50125yardsRgh",2009
56,56,"James Nitties",86,NA,1913.75,75,10,"Approachesfrom50125yardsRgh",2009
59,59,"Greg Chalmers",85,NA,1507.667,59,0,"Approachesfrom50125yardsRgh",2009
59,59,"Tim Clark",81,NA,793.333,31,5,"Approachesfrom50125yardsRgh",2009
59,59,"JB Holmes",74,NA,2382.75,93,-2,"Approachesfrom50125yardsRgh",2009
59,59,"Spencer Levin",75,NA,1661.667,65,5,"Approachesfrom50125yardsRgh",2009
63,63,"Retief Goosen",74,NA,1284,50,2,"Approachesfrom50125yardsRgh",2009
63,63,"Todd Hamilton",83,NA,1411.333,55,5,"Approachesfrom50125yardsRgh",2009
63,63,"Kent Jones",73,NA,820.583,32,3,"Approachesfrom50125yardsRgh",2009
63,63,"Jeff Quinney",78,NA,1439.333,56,5,"Approachesfrom50125yardsRgh",2009
63,63,"Kevin Stadler",65,NA,1438.667,56,7,"Approachesfrom50125yardsRgh",2009
68,68,"Jim Furyk",86,NA,1080.5,42,13,"Approachesfrom50125yardsRgh",2009
69,69,"Jonathan Byrd",89,NA,1318.75,51,2,"Approachesfrom50125yardsRgh",2009
69,69,"Alex Cejka",82,NA,1576.75,61,2,"Approachesfrom50125yardsRgh",2009
69,69,"Jay Williamson",69,NA,1034.917,40,6,"Approachesfrom50125yardsRgh",2009
72,72,"Jeff Klauk",97,NA,1294.75,50,2,"Approachesfrom50125yardsRgh",2009
73,73,"Ernie Els",70,NA,1196.5,46,9,"Approachesfrom50125yardsRgh",2009
73,73,"Jeff Maggert",79,NA,1689,65,8,"Approachesfrom50125yardsRgh",2009
73,73,"DA Points",99,NA,1428.833,55,6,"Approachesfrom50125yardsRgh",2009
76,76,"Rich Beem",77,NA,1567.167,60,5,"Approachesfrom50125yardsRgh",2009
76,76,"Peter Lonard",86,NA,1536.5,59,5,"Approachesfrom50125yardsRgh",2009
78,78,"Tim Petrovic",97,NA,1596.75,61,1,"Approachesfrom50125yardsRgh",2009
78,78,"Justin Rose",71,NA,943,36,9,"Approachesfrom50125yardsRgh",2009
80,80,"John Merrick",91,NA,1318,50,8,"Approachesfrom50125yardsRgh",2009
81,81,"Brian Davis",103,NA,1937.083,73,11,"Approachesfrom50125yardsRgh",2009
82,82,"Ryuji Imada",85,NA,1700.25,64,5,"Approachesfrom50125yardsRgh",2009
82,82,"Tom Lehman",55,NA,319.417,12,1,"Approachesfrom50125yardsRgh",2009
82,82,"Justin Leonard",95,NA,1649,62,-2,"Approachesfrom50125yardsRgh",2009
82,82,"Jimmy Walker",74,NA,1384.167,52,7,"Approachesfrom50125yardsRgh",2009
86,86,"Steve Flesch",77,NA,1255,47,10,"Approachesfrom50125yardsRgh",2009
86,86,"Scott Piercy",85,NA,2053.083,77,-2,"Approachesfrom50125yardsRgh",2009
86,86,"Andres Romero",58,NA,1519.5,57,3,"Approachesfrom50125yardsRgh",2009
86,86,"Webb Simpson",94,NA,2508.833,94,14,"Approachesfrom50125yardsRgh",2009
86,86,"Bubba Watson",73,NA,2291.083,86,5,"Approachesfrom50125yardsRgh",2009
91,91,"Geoff Ogilvy",78,NA,1580.667,59,0,"Approachesfrom50125yardsRgh",2009
92,92,"Brad Adamonis",70,NA,1127.417,42,13,"Approachesfrom50125yardsRgh",2009
92,92,"Steve Marino",98,NA,1741.917,65,2,"Approachesfrom50125yardsRgh",2009
94,94,"Jerry Kelly",90,NA,1185.25,44,3,"Approachesfrom50125yardsRgh",2009
94,94,"Ryan Moore",89,NA,1238.25,46,1,"Approachesfrom50125yardsRgh",2009
96,96,"Harrison Frazar",93,NA,2779.083,103,11,"Approachesfrom50125yardsRgh",2009
96,96,"Nicholas Thompson",96,NA,2244,83,17,"Approachesfrom50125yardsRgh",2009
96,96,"Charles Warren",63,NA,1295.25,48,-2,"Approachesfrom50125yardsRgh",2009
99,99,"Marc Leishman",91,NA,2060.667,76,3,"Approachesfrom50125yardsRgh",2009
99,99,"Carl Pettersson",86,NA,1761.833,65,7,"Approachesfrom50125yardsRgh",2009
99,99,"Boo Weekley",79,NA,1219.25,45,0,"Approachesfrom50125yardsRgh",2009
102,102,"Fred Couples",54,NA,1113.25,41,3,"Approachesfrom50125yardsRgh",2009
102,102,"Vaughn Taylor",88,NA,1794.833,66,-4,"Approachesfrom50125yardsRgh",2009
102,102,"Gary Woodland",53,NA,1196.75,44,18,"Approachesfrom50125yardsRgh",2009
105,105,"Ken Duke",87,NA,1578.667,58,7,"Approachesfrom50125yardsRgh",2009
105,105,"Lucas Glover",93,NA,1578.667,58,6,"Approachesfrom50125yardsRgh",2009
105,105,"Troy Matteson",95,NA,2177.667,80,9,"Approachesfrom50125yardsRgh",2009
108,108,"Daniel Chopra",89,NA,2435.167,89,13,"Approachesfrom50125yardsRgh",2009
108,108,"Cliff Kresge",78,NA,1366,50,3,"Approachesfrom50125yardsRgh",2009
108,108,"Heath Slocum",95,NA,1530.25,56,1,"Approachesfrom50125yardsRgh",2009
108,108,"YE Yang",83,NA,1311.083,48,6,"Approachesfrom50125yardsRgh",2009
112,112,"JJ Henry",97,NA,1617,59,8,"Approachesfrom50125yardsRgh",2009
112,112,"Chris Riley",77,NA,1070,39,5,"Approachesfrom50125yardsRgh",2009
114,114,"Brian Bateman",55,NA,1018.333,37,5,"Approachesfrom50125yardsRgh",2009
114,114,"John Rollins",92,NA,2422.083,88,15,"Approachesfrom50125yardsRgh",2009
116,116,"KJ Choi",65,NA,911.417,33,7,"Approachesfrom50125yardsRgh",2009
116,116,"Mathew Goggin",76,NA,1157.667,42,9,"Approachesfrom50125yardsRgh",2009
116,116,"Hunter Mahan",94,NA,1322.667,48,1,"Approachesfrom50125yardsRgh",2009
116,116,"Nick Watney",86,NA,1544.75,56,-2,"Approachesfrom50125yardsRgh",2009
120,120,"Stuart Appleby",79,NA,1328.833,48,2,"Approachesfrom50125yardsRgh",2009
120,120,"Derek Fathauer",63,NA,1519.833,55,5,"Approachesfrom50125yardsRgh",2009
122,122,"Vijay Singh",71,NA,1555.833,56,3,"Approachesfrom50125yardsRgh",2009
123,123,"Cameron Beckman",87,NA,1502.417,54,4,"Approachesfrom50125yardsRgh",2009
123,123,"Chez Reavie",81,NA,1195.75,43,2,"Approachesfrom50125yardsRgh",2009
123,123,"Mark Wilson",99,NA,1613.667,58,3,"Approachesfrom50125yardsRgh",2009
126,126,"Colt Knost",71,NA,1201.333,43,4,"Approachesfrom50125yardsRgh",2009
126,126,"Davis Love III",89,NA,1397.667,50,8,"Approachesfrom50125yardsRgh",2009
