"Front9Round3ScoringAverage_RANKTHISWEEK_2012","Front9Round3ScoringAverage_RANKLASTWEEK_2012","Front9Round3ScoringAverage_PLAYERNAME_2012","Front9Round3ScoringAverage__2012","Front9Round3ScoringAverage_AVG_2012","Front9Round3ScoringAverage_TOTALSTROKES_2012","Front9Round3ScoringAverage_TOTALROUNDS_2012","stat_name","year"
148,148,"George McNeill",NA,35.89,682,19,"Front9Round3ScoringAverage",2012
149,149,"Tommy Biershenk",NA,35.91,395,11,"Front9Round3ScoringAverage",2012
149,149,"Harris English",NA,35.91,790,22,"Front9Round3ScoringAverage",2012
149,149,"Mathew Goggin",NA,35.91,395,11,"Front9Round3ScoringAverage",2012
152,152,"James Driscoll",NA,35.93,539,15,"Front9Round3ScoringAverage",2012
152,152,"Michael Thompson",NA,35.93,539,15,"Front9Round3ScoringAverage",2012
152,152,"Gary Woodland",NA,35.93,539,15,"Front9Round3ScoringAverage",2012
155,155,"JJ Killeen",NA,35.94,647,18,"Front9Round3ScoringAverage",2012
155,155,"Cameron Tringale",NA,35.94,647,18,"Front9Round3ScoringAverage",2012
157,157,"Charlie Beljan",NA,36,324,9,"Front9Round3ScoringAverage",2012
157,157,"Ryo Ishikawa",NA,36,324,9,"Front9Round3ScoringAverage",2012
157,157,"Boo Weekley",NA,36,468,13,"Front9Round3ScoringAverage",2012
160,160,"Marc Leishman",NA,36.05,685,19,"Front9Round3ScoringAverage",2012
161,161,"Sangmoon Bae",NA,36.06,577,16,"Front9Round3ScoringAverage",2012
162,162,"Matt Bettencourt",NA,36.1,361,10,"Front9Round3ScoringAverage",2012
162,162,"Robert Karlsson",NA,36.1,361,10,"Front9Round3ScoringAverage",2012
164,164,"JJ Henry",NA,36.11,686,19,"Front9Round3ScoringAverage",2012
165,165,"Bob Estes",NA,36.13,578,16,"Front9Round3ScoringAverage",2012
165,165,"Sung Kang",NA,36.13,289,8,"Front9Round3ScoringAverage",2012
167,167,"Ryuji Imada",NA,36.15,470,13,"Front9Round3ScoringAverage",2012
168,168,"Rod Pampling",NA,36.17,651,18,"Front9Round3ScoringAverage",2012
169,169,"Jason Kokrak",NA,36.23,471,13,"Front9Round3ScoringAverage",2012
170,170,"Chris DiMarco",NA,36.29,508,14,"Front9Round3ScoringAverage",2012
170,170,"Brendan Steele",NA,36.29,508,14,"Front9Round3ScoringAverage",2012
172,172,"Jimmy Walker",NA,36.3,835,23,"Front9Round3ScoringAverage",2012
173,173,"Mark Anderson",NA,36.31,472,13,"Front9Round3ScoringAverage",2012
173,173,"Martin Laird",NA,36.31,581,16,"Front9Round3ScoringAverage",2012
175,175,"Troy Matteson",NA,36.32,690,19,"Front9Round3ScoringAverage",2012
176,176,"Miguel Angel Carballo",NA,36.33,436,12,"Front9Round3ScoringAverage",2012
176,176,"Colt Knost",NA,36.33,436,12,"Front9Round3ScoringAverage",2012
178,178,"Justin Leonard",NA,36.36,509,14,"Front9Round3ScoringAverage",2012
179,179,"Charley Hoffman",NA,36.42,692,19,"Front9Round3ScoringAverage",2012
180,180,"Harrison Frazar",NA,36.44,328,9,"Front9Round3ScoringAverage",2012
181,181,"Stewart Cink",NA,36.46,474,13,"Front9Round3ScoringAverage",2012
182,182,"Robert Allenby",NA,36.5,438,12,"Front9Round3ScoringAverage",2012
182,182,"Kevin Kisner",NA,36.5,365,10,"Front9Round3ScoringAverage",2012
184,184,"David Toms",NA,36.55,402,11,"Front9Round3ScoringAverage",2012
185,185,"Rocco Mediate",NA,36.57,512,14,"Front9Round3ScoringAverage",2012
186,186,"Michael Bradley",NA,36.6,366,10,"Front9Round3ScoringAverage",2012
187,187,"John Daly",NA,36.67,330,9,"Front9Round3ScoringAverage",2012
188,188,"Stephen Gangluff",NA,36.71,257,7,"Front9Round3ScoringAverage",2012
189,189,"Andres Romero",NA,36.91,406,11,"Front9Round3ScoringAverage",2012
190,190,"JB Holmes",NA,36.95,739,20,"Front9Round3ScoringAverage",2012
191,191,"Hunter Haas",NA,37.08,445,12,"Front9Round3ScoringAverage",2012
