"FairwayBunkerTendency_RANKTHISWEEK_2012","FairwayBunkerTendency_RANKLASTWEEK_2012","FairwayBunkerTendency_PLAYERNAME_2012","FairwayBunkerTendency_ROUNDS_2012","FairwayBunkerTendency_Pct_2012","FairwayBunkerTendency_TOTALFAIRWAYBUNKERS_2012","FairwayBunkerTendency_POSSIBLEFWYS_2012","FairwayBunkerTendency_RELATIVETOPAR_2012","stat_name","year"
17,17,"Tiger Woods",69,4.8,32,666,0.031,"FairwayBunkerTendency",2012
21,21,"Jason Bohn",81,4.9,45,914,0.156,"FairwayBunkerTendency",2012
21,21,"Alexandre Rocha",62,4.9,34,698,0.088,"FairwayBunkerTendency",2012
21,21,"John Rollins",81,4.9,48,984,0.229,"FairwayBunkerTendency",2012
21,21,"Patrick Sheehan",58,4.9,30,615,0.267,"FairwayBunkerTendency",2012
25,25,"Keegan Bradley",90,5,49,985,0.245,"FairwayBunkerTendency",2012
25,25,"Webb Simpson",77,5,46,917,0.109,"FairwayBunkerTendency",2012
27,27,"Charlie Beljan",61,5.1,30,593,0.333,"FairwayBunkerTendency",2012
27,27,"Ken Duke",104,5.1,64,1250,0.406,"FairwayBunkerTendency",2012
27,27,"Bob Estes",78,5.1,46,897,0.13,"FairwayBunkerTendency",2012
30,30,"Cameron Beckman",81,5.2,50,954,0.24,"FairwayBunkerTendency",2012
30,30,"Justin Leonard",79,5.2,49,944,0.347,"FairwayBunkerTendency",2012
30,30,"DA Points",88,5.2,58,1116,0.259,"FairwayBunkerTendency",2012
30,30,"Heath Slocum",93,5.2,54,1043,0.204,"FairwayBunkerTendency",2012
30,30,"Daniel Summerhays",81,5.2,49,946,0.163,"FairwayBunkerTendency",2012
35,35,"Jason Day",57,5.3,34,643,0.147,"FairwayBunkerTendency",2012
35,35,"Tom Pernice Jr",62,5.3,38,715,0.316,"FairwayBunkerTendency",2012
35,35,"Scott Stallings",78,5.3,50,937,0.34,"FairwayBunkerTendency",2012
38,38,"Zach Johnson",95,5.4,55,1028,0.218,"FairwayBunkerTendency",2012
38,38,"Colt Knost",79,5.4,50,929,0.46,"FairwayBunkerTendency",2012
38,38,"Davis Love III",64,5.4,39,719,0.026,"FairwayBunkerTendency",2012
38,38,"John Mallinger",74,5.4,47,871,0.149,"FairwayBunkerTendency",2012
42,42,"Brian Davis",91,5.5,60,1095,0.183,"FairwayBunkerTendency",2012
42,42,"Jason Dufner",83,5.5,49,886,0.163,"FairwayBunkerTendency",2012
42,42,"Dustin Johnson",70,5.5,40,725,0.35,"FairwayBunkerTendency",2012
42,42,"Jason Kokrak",79,5.5,52,945,0.212,"FairwayBunkerTendency",2012
42,42,"Bryce Molder",83,5.5,54,986,0.222,"FairwayBunkerTendency",2012
42,42,"Kevin Na",80,5.5,50,904,0.4,"FairwayBunkerTendency",2012
42,42,"Henrik Stenson",51,5.5,32,583,0.281,"FairwayBunkerTendency",2012
42,42,"Camilo Villegas",79,5.5,55,1008,0.273,"FairwayBunkerTendency",2012
42,42,"Steve Wheatcroft",56,5.5,32,586,0.313,"FairwayBunkerTendency",2012
42,42,"Charlie Wi",86,5.5,55,1004,0.273,"FairwayBunkerTendency",2012
52,52,"Chris Couch",61,5.6,42,745,0.238,"FairwayBunkerTendency",2012
52,52,"Rickie Fowler",84,5.6,51,914,0.039,"FairwayBunkerTendency",2012
52,52,"Sergio Garcia",57,5.6,34,609,0.206,"FairwayBunkerTendency",2012
52,52,"Nick OHern",78,5.6,52,935,0.25,"FairwayBunkerTendency",2012
52,52,"Kevin Streelman",89,5.6,60,1066,0.25,"FairwayBunkerTendency",2012
52,52,"Brendon Todd",78,5.6,48,864,0.188,"FairwayBunkerTendency",2012
58,58,"Hunter Haas",69,5.7,41,721,0.317,"FairwayBunkerTendency",2012
58,58,"John Huh",99,5.7,68,1185,0.426,"FairwayBunkerTendency",2012
58,58,"Rocco Mediate",70,5.7,46,805,0.326,"FairwayBunkerTendency",2012
58,58,"Dicky Pride",62,5.7,39,680,0.077,"FairwayBunkerTendency",2012
58,58,"Jhonattan Vegas",77,5.7,54,951,0.259,"FairwayBunkerTendency",2012
63,63,"Will Claxton",99,5.8,69,1192,0.101,"FairwayBunkerTendency",2012
63,63,"Gavin Coles",72,5.8,46,793,0.348,"FairwayBunkerTendency",2012
63,63,"Russell Knox",72,5.8,45,778,0.333,"FairwayBunkerTendency",2012
63,63,"Charl Schwartzel",56,5.8,32,552,0.125,"FairwayBunkerTendency",2012
63,63,"Vijay Singh",99,5.8,65,1125,0.046,"FairwayBunkerTendency",2012
63,63,"Josh Teater",97,5.8,66,1146,0.364,"FairwayBunkerTendency",2012
63,63,"Lee Westwood",60,5.8,32,555,0.406,"FairwayBunkerTendency",2012
63,63,"Gary Woodland",70,5.8,42,725,0.214,"FairwayBunkerTendency",2012
71,71,"Ricky Barnes",92,5.9,67,1138,0.254,"FairwayBunkerTendency",2012
71,71,"Ben Crane",73,5.9,51,861,0.275,"FairwayBunkerTendency",2012
71,71,"Scott Dunlap",57,5.9,38,641,0.211,"FairwayBunkerTendency",2012
71,71,"John Merrick",83,5.9,59,995,0.305,"FairwayBunkerTendency",2012
71,71,"Scott Piercy",95,5.9,70,1178,-0.057,"FairwayBunkerTendency",2012
71,71,"Kevin Stadler",85,5.9,57,972,0.281,"FairwayBunkerTendency",2012
71,71,"Brendan Steele",77,5.9,53,898,0.302,"FairwayBunkerTendency",2012
78,78,"Stephen Ames",54,6,32,537,0.406,"FairwayBunkerTendency",2012
78,78,"KJ Choi",71,6,47,784,0.213,"FairwayBunkerTendency",2012
78,78,"Gary Christian",91,6,63,1044,0.302,"FairwayBunkerTendency",2012
78,78,"Tom Gillis",75,6,57,956,0.386,"FairwayBunkerTendency",2012
78,78,"Mathew Goggin",65,6,46,763,0.152,"FairwayBunkerTendency",2012
78,78,"David Hearn",95,6,73,1219,0.11,"FairwayBunkerTendency",2012
78,78,"David Mathis",83,6,58,960,0.362,"FairwayBunkerTendency",2012
78,78,"Ryan Palmer",81,6,59,983,0.203,"FairwayBunkerTendency",2012
78,78,"Ted Potter Jr",77,6,51,851,0.216,"FairwayBunkerTendency",2012
78,78,"Michael Thompson",80,6,54,893,0.167,"FairwayBunkerTendency",2012
88,88,"Jonathan Byrd",69,6.1,47,775,0.191,"FairwayBunkerTendency",2012
88,88,"Chris DiMarco",83,6.1,61,999,0.18,"FairwayBunkerTendency",2012
88,88,"Padraig Harrington",67,6.1,38,619,0.316,"FairwayBunkerTendency",2012
88,88,"Garth Mulroy",59,6.1,39,636,0.051,"FairwayBunkerTendency",2012
88,88,"Jeff Overton",101,6.1,78,1274,0.321,"FairwayBunkerTendency",2012
88,88,"Bo Van Pelt",84,6.1,55,900,0.218,"FairwayBunkerTendency",2012
88,88,"Johnson Wagner",88,6.1,65,1061,0.154,"FairwayBunkerTendency",2012
95,95,"Brian Harman",101,6.2,76,1219,0.263,"FairwayBunkerTendency",2012
95,95,"Robert Karlsson",54,6.2,35,568,0.029,"FairwayBunkerTendency",2012
95,95,"George McNeill",85,6.2,61,979,0.131,"FairwayBunkerTendency",2012
95,95,"Ryan Moore",89,6.2,70,1126,0.171,"FairwayBunkerTendency",2012
95,95,"David Toms",60,6.2,38,611,0.289,"FairwayBunkerTendency",2012
100,100,"Luke Donald",63,6.3,42,663,0.048,"FairwayBunkerTendency",2012
100,100,"Ryuji Imada",78,6.3,60,948,0.233,"FairwayBunkerTendency",2012
100,100,"Brandt Jobe",57,6.3,39,623,0.59,"FairwayBunkerTendency",2012
100,100,"Chris Kirk",93,6.3,74,1178,0.284,"FairwayBunkerTendency",2012
100,100,"Sean OHair",84,6.3,66,1056,0.091,"FairwayBunkerTendency",2012
100,100,"Geoff Ogilvy",73,6.3,48,760,0.292,"FairwayBunkerTendency",2012
106,106,"Stuart Appleby",75,6.4,58,904,0.069,"FairwayBunkerTendency",2012
106,106,"Kevin Kisner",69,6.4,47,735,0.128,"FairwayBunkerTendency",2012
106,106,"Matt Kuchar",86,6.4,58,912,0.259,"FairwayBunkerTendency",2012
106,106,"Edward Loar",59,6.4,38,595,0.105,"FairwayBunkerTendency",2012
110,110,"Matt Bettencourt",80,6.5,54,825,0.333,"FairwayBunkerTendency",2012
110,110,"Jonas Blixt",72,6.5,58,888,0.241,"FairwayBunkerTendency",2012
110,110,"Roberto Castro",92,6.5,68,1044,0.206,"FairwayBunkerTendency",2012
110,110,"Billy Hurley III",70,6.5,51,787,0.235,"FairwayBunkerTendency",2012
110,110,"Troy Matteson",100,6.5,74,1133,0.257,"FairwayBunkerTendency",2012
110,110,"Seung Yul Noh",105,6.5,76,1174,0.171,"FairwayBunkerTendency",2012
110,110,"Nick Watney",97,6.5,68,1052,0.235,"FairwayBunkerTendency",2012
110,110,"Boo Weekley",74,6.5,52,806,0.346,"FairwayBunkerTendency",2012
118,118,"Daniel Chopra",55,6.6,38,577,0.053,"FairwayBunkerTendency",2012
118,118,"Stewart Cink",71,6.6,49,738,0.102,"FairwayBunkerTendency",2012
118,118,"Bill Haas",79,6.6,56,849,0,"FairwayBunkerTendency",2012
118,118,"Hunter Mahan",88,6.6,59,892,0.407,"FairwayBunkerTendency",2012
118,118,"Adam Scott",59,6.6,37,564,0.297,"FairwayBunkerTendency",2012
118,118,"Vaughn Taylor",81,6.6,58,885,0.121,"FairwayBunkerTendency",2012
118,118,"Mark Wilson",84,6.6,62,941,0.242,"FairwayBunkerTendency",2012
125,125,"Stephen Gangluff",57,6.7,39,586,0.231,"FairwayBunkerTendency",2012
125,125,"Charley Hoffman",88,6.7,70,1052,0.214,"FairwayBunkerTendency",2012
125,125,"Cameron Tringale",88,6.7,71,1061,0.169,"FairwayBunkerTendency",2012
128,128,"Scott Brown",65,6.8,48,704,0.229,"FairwayBunkerTendency",2012
128,128,"Matt Every",80,6.8,60,883,0.15,"FairwayBunkerTendency",2012
128,128,"Harrison Frazar",56,6.8,45,665,0.333,"FairwayBunkerTendency",2012
128,128,"Jeff Maggert",83,6.8,73,1081,0.274,"FairwayBunkerTendency",2012
128,128,"Graeme McDowell",55,6.8,36,531,0.25,"FairwayBunkerTendency",2012
128,128,"Chez Reavie",83,6.8,62,918,0.194,"FairwayBunkerTendency",2012
134,134,"Erik Compton",81,6.9,61,887,0.098,"FairwayBunkerTendency",2012
134,134,"Brendon de Jonge",115,6.9,97,1413,0.165,"FairwayBunkerTendency",2012
134,134,"Bobby Gates",87,6.9,72,1043,0.264,"FairwayBunkerTendency",2012
134,134,"Pat Perez",81,6.9,66,951,0.167,"FairwayBunkerTendency",2012
134,134,"Rory Sabbatini",84,6.9,69,1003,0.275,"FairwayBunkerTendency",2012
139,139,"Sangmoon Bae",81,7,55,790,0.2,"FairwayBunkerTendency",2012
139,139,"Ernie Els",80,7,63,895,0.143,"FairwayBunkerTendency",2012
139,139,"Marc Leishman",84,7,73,1045,0.068,"FairwayBunkerTendency",2012
142,142,"Michael Bradley",63,7.1,53,751,0.094,"FairwayBunkerTendency",2012
142,142,"Ryo Ishikawa",54,7.1,36,508,0,"FairwayBunkerTendency",2012
142,142,"Bill Lunde",83,7.1,66,927,0.288,"FairwayBunkerTendency",2012
142,142,"Greg Owen",90,7.1,75,1061,0.12,"FairwayBunkerTendency",2012
142,142,"Justin Rose",69,7.1,52,733,0.115,"FairwayBunkerTendency",2012
142,142,"Roland Thatcher",55,7.1,43,608,0.279,"FairwayBunkerTendency",2012
142,142,"DJ Trahan",73,7.1,61,855,0.361,"FairwayBunkerTendency",2012
149,149,"Kris Blanks",65,7.2,60,833,0.15,"FairwayBunkerTendency",2012
149,149,"Harris English",98,7.2,87,1207,0.207,"FairwayBunkerTendency",2012
149,149,"JJ Henry",93,7.2,71,986,0.183,"FairwayBunkerTendency",2012
149,149,"Tim Herron",88,7.2,76,1058,0.263,"FairwayBunkerTendency",2012
149,149,"Steve Stricker",73,7.2,54,754,0.185,"FairwayBunkerTendency",2012
154,154,"Tommy Biershenk",74,7.3,58,799,0.241,"FairwayBunkerTendency",2012
154,154,"Greg Chalmers",88,7.3,75,1032,0.227,"FairwayBunkerTendency",2012
154,154,"Martin Flores",95,7.3,83,1133,0.024,"FairwayBunkerTendency",2012
157,157,"Kevin Chappell",91,7.4,74,998,0.203,"FairwayBunkerTendency",2012
157,157,"Nathan Green",73,7.4,59,793,0.085,"FairwayBunkerTendency",2012
157,157,"Trevor Immelman",76,7.4,59,793,0.322,"FairwayBunkerTendency",2012
157,157,"Matt Jones",53,7.4,45,605,0.178,"FairwayBunkerTendency",2012
157,157,"Chris Stroud",86,7.4,77,1041,0.143,"FairwayBunkerTendency",2012
162,162,"Aaron Baddeley",73,7.5,57,759,0.14,"FairwayBunkerTendency",2012
162,162,"JJ Killeen",101,7.5,87,1157,0.264,"FairwayBunkerTendency",2012
162,162,"Derek Lamely",64,7.5,57,765,0.193,"FairwayBunkerTendency",2012
165,165,"Chad Campbell",84,7.6,77,1007,0.182,"FairwayBunkerTendency",2012
165,165,"Martin Laird",77,7.6,57,753,0.439,"FairwayBunkerTendency",2012
165,165,"Kyle Reifers",86,7.6,78,1023,0.205,"FairwayBunkerTendency",2012
165,165,"Brandt Snedeker",81,7.6,68,900,0.118,"FairwayBunkerTendency",2012
169,169,"Mark Anderson",75,7.7,64,833,0.297,"FairwayBunkerTendency",2012
169,169,"Marco Dawson",60,7.7,49,633,0.306,"FairwayBunkerTendency",2012
171,171,"Bud Cauley",99,7.8,98,1252,0.041,"FairwayBunkerTendency",2012
171,171,"Brian Gay",91,7.8,84,1077,0.179,"FairwayBunkerTendency",2012
171,171,"Danny Lee",74,7.8,63,804,0.048,"FairwayBunkerTendency",2012
174,174,"Tommy Gainey",98,7.9,98,1246,0.184,"FairwayBunkerTendency",2012
174,174,"Louis Oosthuizen",65,7.9,53,670,0.283,"FairwayBunkerTendency",2012
176,176,"Charles Howell III",98,8,85,1058,0.247,"FairwayBunkerTendency",2012
177,177,"Spencer Levin",81,8.1,74,919,0.378,"FairwayBunkerTendency",2012
177,177,"William McGirt",96,8.1,88,1092,0.091,"FairwayBunkerTendency",2012
179,179,"Sung Kang",75,8.2,70,850,0.357,"FairwayBunkerTendency",2012
180,180,"Carl Pettersson",92,8.3,92,1110,0.185,"FairwayBunkerTendency",2012
181,181,"Robert Allenby",76,8.4,76,909,0.211,"FairwayBunkerTendency",2012
182,182,"John Senden",81,8.5,73,855,0.151,"FairwayBunkerTendency",2012
182,182,"YE Yang",64,8.5,57,668,0.088,"FairwayBunkerTendency",2012
184,184,"Rod Pampling",88,8.6,82,958,0.268,"FairwayBunkerTendency",2012
184,184,"Jimmy Walker",101,8.6,108,1249,0.111,"FairwayBunkerTendency",2012
186,186,"Miguel Angel Carballo",73,8.7,69,791,0.203,"FairwayBunkerTendency",2012
186,186,"Phil Mickelson",79,8.7,71,820,0.211,"FairwayBunkerTendency",2012
188,188,"Troy Kelly",68,8.9,62,697,0.177,"FairwayBunkerTendency",2012
189,189,"James Driscoll",83,9.2,88,952,0.034,"FairwayBunkerTendency",2012
190,190,"Andres Romero",68,9.3,69,741,0.304,"FairwayBunkerTendency",2012
191,191,"Freddie Jacobson",61,9.8,60,611,0.283,"FairwayBunkerTendency",2012
