"ConsecutiveGIR_RANKTHISWEEK_2005","ConsecutiveGIR_RANKLASTWEEK_2005","ConsecutiveGIR_PLAYERNAME_2005","ConsecutiveGIR_EVENTS_2005","ConsecutiveGIR_STREAK_2005","ConsecutiveGIR_CURRENTSTREAK_2005","ConsecutiveGIR_ROUND_2005","ConsecutiveGIR_HOLE_2005","ConsecutiveGIR_YEARTOURN_2005","stat_name","year"
306,306,"Michael Putnam",5,10,1,4,7,2005410,"ConsecutiveGIR",2005
306,306,"Jean Francois Remesy",2,10,NA,2,5,2005300,"ConsecutiveGIR",2005
306,306,"Robert Rock",1,10,1,1,16,2005300,"ConsecutiveGIR",2005
306,306,"Akio Sadakata",2,10,1,2,10,2005410,"ConsecutiveGIR",2005
306,306,"Kevin Savage",1,10,10,2,18,2005290,"ConsecutiveGIR",2005
306,306,"Tom Scherrer",2,10,2,1,2,2005080,"ConsecutiveGIR",2005
306,306,"Charl Schwartzel",4,10,NA,2,5,2005300,"ConsecutiveGIR",2005
306,306,"Michael Sim",1,10,NA,1,4,2005120,"ConsecutiveGIR",2005
306,306,"Mike Springer",5,10,2,1,3,2005290,"ConsecutiveGIR",2005
306,306,"Andre Stolz",12,10,NA,2,5,2005010,"ConsecutiveGIR",2005
306,306,"Kevin Streelman",2,10,4,2,12,2005310,"ConsecutiveGIR",2005
306,306,"Boyd Summerhays",8,10,1,2,7,2005410,"ConsecutiveGIR",2005
306,306,"Hal Sutton",10,10,4,4,1,2005410,"ConsecutiveGIR",2005
306,306,"Esteban Toledo",7,10,NA,4,12,2005280,"ConsecutiveGIR",2005
306,306,"Mark Tucker",1,10,3,1,4,2005290,"ConsecutiveGIR",2005
306,306,"Jimmy Walker",9,10,NA,2,6,2005080,"ConsecutiveGIR",2005
306,306,"Euan Walters",18,10,NA,2,15,2005220,"ConsecutiveGIR",2005
306,306,"YE Yang",4,10,4,2,13,2005350,"ConsecutiveGIR",2005
338,338,"Fulton Allem",3,9,1,2,15,2005210,"ConsecutiveGIR",2005
338,338,"Rich Barcelo",3,9,NA,1,18,2005300,"ConsecutiveGIR",2005
338,338,"Michael Clark II",2,9,3,1,5,2005280,"ConsecutiveGIR",2005
338,338,"Chris Couch",1,9,1,2,10,2005270,"ConsecutiveGIR",2005
338,338,"Kenneth Ferrie",3,9,NA,2,10,2005300,"ConsecutiveGIR",2005
338,338,"Stephen Gallacher",4,9,2,2,9,2005250,"ConsecutiveGIR",2005
338,338,"Rick Heath",1,9,NA,1,4,2005100,"ConsecutiveGIR",2005
338,338,"SK Ho",3,9,2,1,5,2005300,"ConsecutiveGIR",2005
338,338,"Scott Hoch",2,9,NA,3,15,2005100,"ConsecutiveGIR",2005
338,338,"Soren Kjeldsen",1,9,4,2,1,2005250,"ConsecutiveGIR",2005
338,338,"Joel Kribel",2,9,NA,3,18,2005060,"ConsecutiveGIR",2005
338,338,"Jeff Martin",1,9,1,1,17,2005340,"ConsecutiveGIR",2005
338,338,"Dick Mast",3,9,3,3,2,2005020,"ConsecutiveGIR",2005
338,338,"Greg Norman",2,9,NA,3,6,2005300,"ConsecutiveGIR",2005
338,338,"Ben Portie",1,9,NA,1,13,2005080,"ConsecutiveGIR",2005
338,338,"Matthew Richardson",1,9,1,3,18,2005300,"ConsecutiveGIR",2005
338,338,"John Riegger",4,9,3,1,8,2005040,"ConsecutiveGIR",2005
338,338,"Marcel Siem",1,9,2,1,8,2005380,"ConsecutiveGIR",2005
338,338,"Geoffrey Sisk",1,9,NA,1,11,2005380,"ConsecutiveGIR",2005
338,338,"Bob Sowards",7,9,1,1,15,2005380,"ConsecutiveGIR",2005
338,338,"Mike Standly",2,9,4,4,3,2005410,"ConsecutiveGIR",2005
338,338,"Tadahiro Takayama",1,9,1,1,1,2005300,"ConsecutiveGIR",2005
338,338,"Steve Wheatcroft",2,9,NA,2,5,2005290,"ConsecutiveGIR",2005
338,338,"Michelle Wie",2,9,2,1,9,2005280,"ConsecutiveGIR",2005
338,338,"Don Yrene",2,9,4,2,2,2005050,"ConsecutiveGIR",2005
363,363,"Brad Adamonis",2,8,1,1,18,2005240,"ConsecutiveGIR",2005
363,363,"Ricky Barnes",1,8,NA,1,9,2005110,"ConsecutiveGIR",2005
363,363,"Colby Beckstrom",2,8,NA,4,3,2005320,"ConsecutiveGIR",2005
363,363,"Jay Don Blake",1,8,NA,1,16,2005290,"ConsecutiveGIR",2005
363,363,"Tim Conley",1,8,1,2,9,2005290,"ConsecutiveGIR",2005
363,363,"Clark Dennis",2,8,1,1,7,2005410,"ConsecutiveGIR",2005
363,363,"Ryan Dillon",1,8,NA,1,16,2005080,"ConsecutiveGIR",2005
363,363,"Bradley Dredge",1,8,NA,2,10,2005450,"ConsecutiveGIR",2005
363,363,"Raymond Floyd",1,8,NA,1,16,2005150,"ConsecutiveGIR",2005
363,363,"Bob Ford",3,8,NA,2,2,2005110,"ConsecutiveGIR",2005
363,363,"Peter Fowler",1,8,NA,1,5,2005300,"ConsecutiveGIR",2005
363,363,"Michael Harris",2,8,NA,1,18,2005320,"ConsecutiveGIR",2005
363,363,"Brian Henninger",2,8,2,3,16,2005485,"ConsecutiveGIR",2005
363,363,"JB Holmes",1,8,NA,2,18,2005485,"ConsecutiveGIR",2005
363,363,"Paul Holtby",2,8,3,2,11,2005030,"ConsecutiveGIR",2005
363,363,"Brian McElhinney",1,8,4,2,5,2005300,"ConsecutiveGIR",2005
363,363,"John Nelson",1,8,5,1,13,2005100,"ConsecutiveGIR",2005
363,363,"Jay Overton",1,8,2,2,17,2005120,"ConsecutiveGIR",2005
363,363,"Steve Pate",9,8,NA,2,1,2005080,"ConsecutiveGIR",2005
363,363,"Andrew Price",1,8,4,1,15,2005280,"ConsecutiveGIR",2005
363,363,"Dicky Pride",5,8,NA,1,9,2005060,"ConsecutiveGIR",2005
363,363,"Lloyd Saltman",1,8,5,2,18,2005300,"ConsecutiveGIR",2005
363,363,"Tino Schuster",1,8,1,3,14,2005300,"ConsecutiveGIR",2005
363,363,"Paul Sheehan",1,8,1,1,5,2005230,"ConsecutiveGIR",2005
363,363,"David Smail",1,8,1,3,3,2005300,"ConsecutiveGIR",2005
363,363,"Toru Taniguchi",7,8,2,1,18,2005020,"ConsecutiveGIR",2005
363,363,"Tommy Tolles",1,8,1,1,13,2005180,"ConsecutiveGIR",2005
363,363,"Peter Tomasulo",2,8,NA,3,18,2005060,"ConsecutiveGIR",2005
363,363,"John Wade",1,8,NA,1,9,2005300,"ConsecutiveGIR",2005
363,363,"Simon Yates",1,8,3,2,10,2005450,"ConsecutiveGIR",2005
393,393,"Andre Bossert",1,7,2,1,15,2005300,"ConsecutiveGIR",2005
393,393,"Steven Bowditch",1,7,1,1,4,2005370,"ConsecutiveGIR",2005
393,393,"Stephen Dodd",4,7,1,2,6,2005300,"ConsecutiveGIR",2005
393,393,"Matt Doyle",1,7,1,2,15,2005370,"ConsecutiveGIR",2005
393,393,"Hiroyuki Fujita",1,7,2,4,5,2005300,"ConsecutiveGIR",2005
393,393,"John Gibson",1,7,1,1,8,2005170,"ConsecutiveGIR",2005
393,393,"Marco Gortana",1,7,4,1,14,2005170,"ConsecutiveGIR",2005
393,393,"Kelly Grunewald",1,7,1,1,4,2005180,"ConsecutiveGIR",2005
393,393,"Kevin Hall",2,7,3,1,5,2005310,"ConsecutiveGIR",2005
393,393,"Terry Hatch",1,7,3,1,11,2005380,"ConsecutiveGIR",2005
393,393,"Reed Hughes",1,7,3,2,15,2005180,"ConsecutiveGIR",2005
393,393,"Yasuharu Imano",1,7,NA,1,1,2005450,"ConsecutiveGIR",2005
393,393,"Kevin Johnson",1,7,NA,4,6,2005110,"ConsecutiveGIR",2005
393,393,"Shingo Katayama",5,7,2,2,2,2005340,"ConsecutiveGIR",2005
393,393,"Wayne Levi",1,7,3,3,7,2005290,"ConsecutiveGIR",2005
393,393,"Luke List",2,7,NA,4,3,2005150,"ConsecutiveGIR",2005
393,393,"Steve Marino",1,7,NA,1,4,2005380,"ConsecutiveGIR",2005
393,393,"Casey Martin",1,7,1,1,8,2005060,"ConsecutiveGIR",2005
393,393,"David Mathis",1,7,7,2,12,2005390,"ConsecutiveGIR",2005
393,393,"Brett Melton",1,7,7,2,12,2005340,"ConsecutiveGIR",2005
393,393,"Greg Meyer",1,7,NA,4,9,2005020,"ConsecutiveGIR",2005
393,393,"Sean Murphy",3,7,3,1,6,2005320,"ConsecutiveGIR",2005
393,393,"Simon Nash",2,7,NA,2,3,2005190,"ConsecutiveGIR",2005
393,393,"Andy Oldcorn",1,7,1,1,9,2005300,"ConsecutiveGIR",2005
393,393,"David Roesch",1,7,3,2,2,2005310,"ConsecutiveGIR",2005
393,393,"Brandt Snedeker",2,7,7,2,3,2005250,"ConsecutiveGIR",2005
393,393,"Tom Sutter",1,7,5,1,18,2005260,"ConsecutiveGIR",2005
393,393,"Tim Thelen",1,7,NA,2,12,2005340,"ConsecutiveGIR",2005
393,393,"Murray Urquhart",1,7,1,1,9,2005300,"ConsecutiveGIR",2005
393,393,"Camilo Villegas",2,7,NA,1,14,2005270,"ConsecutiveGIR",2005
393,393,"Willie Wood",4,7,1,2,1,2005485,"ConsecutiveGIR",2005
424,424,"Ahmad Bateman",1,6,NA,1,7,2005180,"ConsecutiveGIR",2005
424,424,"Camilo Benedetti",1,6,NA,3,1,2005140,"ConsecutiveGIR",2005
424,424,"John Bermel",1,6,NA,2,14,2005280,"ConsecutiveGIR",2005
424,424,"Brett Boner",1,6,2,3,1,2005060,"ConsecutiveGIR",2005
424,424,"Ryan Brehm",1,6,NA,3,4,2005320,"ConsecutiveGIR",2005
424,424,"Robert Coles",1,6,1,1,14,2005300,"ConsecutiveGIR",2005
424,424,"Erik Compton",1,6,3,3,14,2005100,"ConsecutiveGIR",2005
424,424,"Ron Dellostritto",1,6,NA,2,11,2005370,"ConsecutiveGIR",2005
424,424,"David Diaz",1,6,NA,2,7,2005300,"ConsecutiveGIR",2005
424,424,"Bubba Dickerson",1,6,1,1,8,2005060,"ConsecutiveGIR",2005
424,424,"Austin Eaton III",1,6,NA,1,3,2005150,"ConsecutiveGIR",2005
424,424,"Joel Edwards",1,6,NA,2,1,2005290,"ConsecutiveGIR",2005
424,424,"Matt Every",1,6,6,4,13,2005250,"ConsecutiveGIR",2005
424,424,"Marcus Fraser",1,6,3,2,7,2005300,"ConsecutiveGIR",2005
424,424,"Stephen Gangluff",1,6,6,4,13,2005220,"ConsecutiveGIR",2005
424,424,"Jim Garrison",2,6,NA,1,10,2005480,"ConsecutiveGIR",2005
424,424,"Ken Green",5,6,NA,2,12,2005310,"ConsecutiveGIR",2005
424,424,"Ryan Helminen",1,6,2,1,9,2005310,"ConsecutiveGIR",2005
424,424,"Tetsuji Hiratsuka",2,6,4,2,17,2005080,"ConsecutiveGIR",2005
424,424,"Gabriel Hjertstedt",3,6,NA,1,10,2005080,"ConsecutiveGIR",2005
424,424,"Chip Johnson",1,6,NA,1,4,2005340,"ConsecutiveGIR",2005
424,424,"Darrell Kestner",1,6,2,2,4,2005340,"ConsecutiveGIR",2005
424,424,"Roger Maltbie",1,6,2,2,4,2005060,"ConsecutiveGIR",2005
424,424,"Mardan Mamat",1,6,1,2,9,2005300,"ConsecutiveGIR",2005
424,424,"Gary March",1,6,2,2,12,2005310,"ConsecutiveGIR",2005
424,424,"Mark McCumber",1,6,5,2,4,2005040,"ConsecutiveGIR",2005
424,424,"Sean McDonagh",1,6,1,1,13,2005300,"ConsecutiveGIR",2005
424,424,"Lindy Miller",1,6,NA,2,1,2005200,"ConsecutiveGIR",2005
424,424,"Alan Morin",2,6,NA,2,13,2005340,"ConsecutiveGIR",2005
424,424,"Jack Nicklaus",3,6,1,1,14,2005300,"ConsecutiveGIR",2005
424,424,"Timothy ONeal",2,6,NA,1,6,2005140,"ConsecutiveGIR",2005
424,424,"David Ogrin",2,6,NA,1,5,2005410,"ConsecutiveGIR",2005
424,424,"Jeff Overton",1,6,1,2,11,2005370,"ConsecutiveGIR",2005
424,424,"Ron Philo Jr",1,6,6,4,13,2005340,"ConsecutiveGIR",2005
424,424,"Jyoti Randhawa",2,6,NA,1,2,2005450,"ConsecutiveGIR",2005
424,424,"Brett Rumford",1,6,NA,1,13,2005120,"ConsecutiveGIR",2005
424,424,"Curt Saathoff",1,6,NA,2,7,2005100,"ConsecutiveGIR",2005
424,424,"Javier Sanchez",1,6,1,1,4,2005170,"ConsecutiveGIR",2005
424,424,"Derek Sanders",1,6,NA,1,18,2005180,"ConsecutiveGIR",2005
424,424,"Steve Schneiter",1,6,4,4,8,2005340,"ConsecutiveGIR",2005
424,424,"Steve Scott",1,6,NA,1,4,2005060,"ConsecutiveGIR",2005
424,424,"Henrik Simonsen",1,6,NA,2,5,2005170,"ConsecutiveGIR",2005
424,424,"Stuart Smith",1,6,1,1,2,2005060,"ConsecutiveGIR",2005
424,424,"Doug Tewell",1,6,NA,1,2,2005160,"ConsecutiveGIR",2005
424,424,"Chris Tidland",1,6,3,1,14,2005020,"ConsecutiveGIR",2005
424,424,"Jean Van de Velde",1,6,1,2,10,2005300,"ConsecutiveGIR",2005
424,424,"Craig Van Horn",1,6,6,2,13,2005280,"ConsecutiveGIR",2005
424,424,"Kyle Willmann",2,6,2,1,6,2005250,"ConsecutiveGIR",2005
424,424,"Stephen Woodard",1,6,NA,1,7,2005190,"ConsecutiveGIR",2005
424,424,"Ian Woosnam",2,6,1,1,4,2005150,"ConsecutiveGIR",2005
474,474,"Warren Abery",1,5,1,1,16,2005450,"ConsecutiveGIR",2005
474,474,"Stuart Anderson",1,5,NA,2,13,2005390,"ConsecutiveGIR",2005
474,474,"Peter Baker",1,5,1,1,12,2005300,"ConsecutiveGIR",2005
474,474,"Mickey Barker",1,5,NA,1,9,2005220,"ConsecutiveGIR",2005
474,474,"Michael Beard",1,5,NA,1,8,2005030,"ConsecutiveGIR",2005
474,474,"David Berganio Jr",1,5,NA,2,2,2005080,"ConsecutiveGIR",2005
474,474,"Jeff Bisbee",1,5,5,2,14,2005310,"ConsecutiveGIR",2005
474,474,"Mark Black",1,5,3,1,10,2005320,"ConsecutiveGIR",2005
474,474,"George Burns",1,5,1,1,3,2005060,"ConsecutiveGIR",2005
474,474,"Kevin Carll",1,5,3,1,17,2005020,"ConsecutiveGIR",2005
474,474,"Greg Casagranda",1,5,1,2,5,2005030,"ConsecutiveGIR",2005
474,474,"Marc Cayeux",1,5,3,3,4,2005360,"ConsecutiveGIR",2005
474,474,"Constant Demattia",1,5,4,2,8,2005270,"ConsecutiveGIR",2005
474,474,"Patrick Duty",1,5,NA,1,17,2005080,"ConsecutiveGIR",2005
474,474,"Keiichiro Fukabori",1,5,NA,3,2,2005250,"ConsecutiveGIR",2005
474,474,"Ignacio Garrido",1,5,1,2,3,2005300,"ConsecutiveGIR",2005
474,474,"Jerry Haas",1,5,5,2,5,2005190,"ConsecutiveGIR",2005
474,474,"Tyler Hall",1,5,NA,2,2,2005370,"ConsecutiveGIR",2005
474,474,"Jason Hartwick",1,5,5,4,14,2005200,"ConsecutiveGIR",2005
474,474,"Peter Hedblom",1,5,NA,4,7,2005250,"ConsecutiveGIR",2005
474,474,"John Hickson",1,5,2,1,7,2005380,"ConsecutiveGIR",2005
474,474,"Keith Huber",1,5,NA,2,2,2005290,"ConsecutiveGIR",2005
474,474,"Toshi Izawa",1,5,5,2,14,2005020,"ConsecutiveGIR",2005
474,474,"Tony Jacklin",1,5,1,1,9,2005300,"ConsecutiveGIR",2005
474,474,"Matt Jones",1,5,NA,1,15,2005050,"ConsecutiveGIR",2005
474,474,"Troy Kelly",1,5,1,1,7,2005250,"ConsecutiveGIR",2005
474,474,"Kenny Knox",1,5,2,2,2,2005290,"ConsecutiveGIR",2005
474,474,"Dean Larsson",1,5,NA,2,1,2005200,"ConsecutiveGIR",2005
474,474,"John Ray Leary",1,5,1,1,15,2005070,"ConsecutiveGIR",2005
474,474,"Andrew Marshall",1,5,1,2,9,2005300,"ConsecutiveGIR",2005
474,474,"Doug McGuigan",1,5,1,2,7,2005300,"ConsecutiveGIR",2005
474,474,"Kelly Mitchum",5,5,NA,1,11,2005240,"ConsecutiveGIR",2005
474,474,"Richard Moir",1,5,1,2,12,2005300,"ConsecutiveGIR",2005
474,474,"Rob Moss",1,5,2,2,11,2005340,"ConsecutiveGIR",2005
474,474,"Chris Nallen",1,5,1,3,1,2005250,"ConsecutiveGIR",2005
474,474,"Brian Nosler",1,5,NA,1,13,2005070,"ConsecutiveGIR",2005
474,474,"Brian Payne",1,5,1,1,15,2005310,"ConsecutiveGIR",2005
474,474,"Chris Peddicord",1,5,1,2,11,2005170,"ConsecutiveGIR",2005
474,474,"Chris Perry",1,5,NA,1,2,2005030,"ConsecutiveGIR",2005
474,474,"Dean Prowse",1,5,NA,1,8,2005100,"ConsecutiveGIR",2005
474,474,"Chez Reavie",1,5,NA,3,1,2005060,"ConsecutiveGIR",2005
474,474,"Lee Rinker",2,5,NA,2,1,2005110,"ConsecutiveGIR",2005
474,474,"Wilhelm Schauman",1,5,1,1,17,2005300,"ConsecutiveGIR",2005
474,474,"Phil Schmitt",2,5,NA,2,2,2005180,"ConsecutiveGIR",2005
474,474,"Rick Schuller",1,5,4,1,14,2005240,"ConsecutiveGIR",2005
474,474,"John Shawver",1,5,NA,2,11,2005280,"ConsecutiveGIR",2005
474,474,"Mike Small",2,5,1,2,10,2005340,"ConsecutiveGIR",2005
474,474,"Jerry Smith",1,5,NA,1,18,2005250,"ConsecutiveGIR",2005
474,474,"Pierre Henri Soero",1,5,NA,2,3,2005250,"ConsecutiveGIR",2005
474,474,"Dave Spengler",1,5,5,2,5,2005310,"ConsecutiveGIR",2005
474,474,"Thammanoon Sriroj",1,5,2,2,8,2005300,"ConsecutiveGIR",2005
474,474,"Robert Steele",1,5,1,1,7,2005300,"ConsecutiveGIR",2005
474,474,"Chris Stroud",1,5,1,1,17,2005170,"ConsecutiveGIR",2005
474,474,"Josh Teater",1,5,NA,2,11,2005380,"ConsecutiveGIR",2005
474,474,"Ted Tryba",2,5,NA,4,8,2005220,"ConsecutiveGIR",2005
474,474,"Roy Vucinich",1,5,NA,2,4,2005400,"ConsecutiveGIR",2005
474,474,"Lanny Wadkins",1,5,5,4,5,2005040,"ConsecutiveGIR",2005
474,474,"David Yarnes",1,5,NA,2,10,2005080,"ConsecutiveGIR",2005
474,474,"Jeffrey Yeckes",1,5,NA,2,17,2005110,"ConsecutiveGIR",2005
474,474,"Jeff Yurkiewicz",1,5,5,2,14,2005340,"ConsecutiveGIR",2005
534,534,"Bob Ackerman",1,4,NA,2,4,2005320,"ConsecutiveGIR",2005
534,534,"Tony Aguilar",1,4,NA,1,14,2005270,"ConsecutiveGIR",2005
534,534,"Perry Arthur",1,4,NA,1,16,2005200,"ConsecutiveGIR",2005
534,534,"Eric Axley",2,4,3,3,2,2005140,"ConsecutiveGIR",2005
534,534,"Mike Bennett",1,4,1,1,10,2005220,"ConsecutiveGIR",2005
534,534,"Bob Boyd",1,4,2,1,2,2005160,"ConsecutiveGIR",2005
534,534,"Lars Brovold",1,4,2,2,9,2005300,"ConsecutiveGIR",2005
534,534,"Derek Brown",1,4,3,2,16,2005250,"ConsecutiveGIR",2005
534,534,"Mark Carnevale",1,4,1,1,14,2005310,"ConsecutiveGIR",2005
534,534,"Jimmy Chestnut",1,4,NA,2,16,2005320,"ConsecutiveGIR",2005
534,534,"Scott Chipokas",1,4,NA,2,16,2005280,"ConsecutiveGIR",2005
534,534,"Keith Clearwater",2,4,NA,2,17,2005210,"ConsecutiveGIR",2005
534,534,"Steve Collins",1,4,NA,4,14,2005390,"ConsecutiveGIR",2005
534,534,"Wil Collins",2,4,NA,1,3,2005250,"ConsecutiveGIR",2005
534,534,"Steven Conran",1,4,NA,2,6,2005250,"ConsecutiveGIR",2005
534,534,"Scott Curiel",1,4,NA,2,3,2005140,"ConsecutiveGIR",2005
534,534,"Patrick Damron",2,4,1,2,14,2005120,"ConsecutiveGIR",2005
534,534,"Paul Danielson",1,4,NA,2,12,2005390,"ConsecutiveGIR",2005
534,534,"Will Dodson",1,4,4,2,6,2005070,"ConsecutiveGIR",2005
534,534,"Martin Doyle",1,4,1,2,9,2005300,"ConsecutiveGIR",2005
534,534,"Gene Fieger",1,4,NA,2,9,2005110,"ConsecutiveGIR",2005
534,534,"Tim Fleming",1,4,NA,2,6,2005340,"ConsecutiveGIR",2005
534,534,"Kazuhiko Hosokawa",1,4,NA,4,10,2005360,"ConsecutiveGIR",2005
534,534,"Tim Huber",1,4,3,3,12,2005060,"ConsecutiveGIR",2005
534,534,"Steve Hummel",1,4,4,2,15,2005350,"ConsecutiveGIR",2005
534,534,"David Ishii",1,4,1,2,4,2005020,"ConsecutiveGIR",2005
534,534,"Tom Kalinowski",1,4,NA,2,7,2005080,"ConsecutiveGIR",2005
534,534,"Chris Kamin",1,4,3,2,2,2005080,"ConsecutiveGIR",2005
534,534,"Takashi Kamiyama",1,4,NA,2,18,2005020,"ConsecutiveGIR",2005
534,534,"Craig Kealey",1,4,NA,1,17,2005370,"ConsecutiveGIR",2005
534,534,"Trip Kuehne",1,4,3,1,1,2005250,"ConsecutiveGIR",2005
534,534,"James Lepp",1,4,NA,2,14,2005390,"ConsecutiveGIR",2005
534,534,"Brian Madison",1,4,1,1,9,2005200,"ConsecutiveGIR",2005
534,534,"John Mallinger",1,4,1,4,7,2005250,"ConsecutiveGIR",2005
534,534,"Josh McCumber",1,4,1,1,2,2005250,"ConsecutiveGIR",2005
534,534,"John Merrick",1,4,NA,1,9,2005250,"ConsecutiveGIR",2005
534,534,"Mark Mielke",1,4,1,2,3,2005340,"ConsecutiveGIR",2005
534,534,"Jon Mills",1,4,2,1,9,2005390,"ConsecutiveGIR",2005
534,534,"Pete Oakley",1,4,1,2,9,2005300,"ConsecutiveGIR",2005
534,534,"Scott Parel",1,4,NA,1,17,2005250,"ConsecutiveGIR",2005
534,534,"Joe Pollack",1,4,NA,2,11,2005320,"ConsecutiveGIR",2005
534,534,"Kevin Po Arleau",2,4,1,2,9,2005270,"ConsecutiveGIR",2005
534,534,"Andrew Pratt",1,4,NA,1,11,2005220,"ConsecutiveGIR",2005
534,534,"Patrick Prince",1,4,NA,1,6,2005180,"ConsecutiveGIR",2005
534,534,"Jeff Quinney",1,4,3,3,1,2005060,"ConsecutiveGIR",2005
534,534,"JR Ruda",1,4,NA,3,4,2005060,"ConsecutiveGIR",2005
534,534,"Terry Russell",1,4,1,2,1,2005270,"ConsecutiveGIR",2005
534,534,"Richard Scott",1,4,NA,2,12,2005390,"ConsecutiveGIR",2005
534,534,"Matt Seppanen",1,4,3,1,8,2005320,"ConsecutiveGIR",2005
534,534,"Jay Snyder",1,4,NA,2,14,2005390,"ConsecutiveGIR",2005
534,534,"Scott Spence",1,4,2,2,2,2005340,"ConsecutiveGIR",2005
534,534,"Jim St Pierre",1,4,NA,1,2,2005370,"ConsecutiveGIR",2005
534,534,"Paul Stankowski",1,4,1,1,4,2005060,"ConsecutiveGIR",2005
534,534,"Todd Tanner",1,4,3,1,13,2005050,"ConsecutiveGIR",2005
534,534,"Matt Weibring",1,4,NA,1,9,2005200,"ConsecutiveGIR",2005
534,534,"Tim Weinhart",2,4,NA,2,10,2005140,"ConsecutiveGIR",2005
534,534,"Ben Weir",1,4,4,2,6,2005280,"ConsecutiveGIR",2005
534,534,"Heath West",1,4,NA,1,10,2005180,"ConsecutiveGIR",2005
592,592,"Tommy Aaron",1,3,NA,1,15,2005150,"ConsecutiveGIR",2005
592,592,"Shawn Baker",1,3,NA,1,16,2005260,"ConsecutiveGIR",2005
592,592,"Todd Barranger",1,3,NA,1,10,2005190,"ConsecutiveGIR",2005
592,592,"Don Berry",1,3,1,2,16,2005340,"ConsecutiveGIR",2005
592,592,"Phil Blackmar",1,3,NA,2,4,2005170,"ConsecutiveGIR",2005
592,592,"GW Cable",1,3,NA,2,2,2005260,"ConsecutiveGIR",2005
592,592,"Dan Chartrand",1,3,NA,2,16,2005220,"ConsecutiveGIR",2005
592,592,"Neil Cheetham",1,3,NA,3,7,2005450,"ConsecutiveGIR",2005
592,592,"Charles Coody",1,3,NA,2,15,2005150,"ConsecutiveGIR",2005
592,592,"Jeff Coston",1,3,1,2,2,2005340,"ConsecutiveGIR",2005
592,592,"Wayne DeFrancesco",1,3,NA,2,10,2005240,"ConsecutiveGIR",2005
592,592,"Jamie Elliott",1,3,NA,1,4,2005200,"ConsecutiveGIR",2005
592,592,"Tom Gleeton",1,3,NA,2,12,2005370,"ConsecutiveGIR",2005
592,592,"Jaime Gomez",1,3,3,2,16,2005390,"ConsecutiveGIR",2005
592,592,"Wayne Grady",1,3,1,1,14,2005340,"ConsecutiveGIR",2005
592,592,"Joey Iaciofano",1,3,2,2,13,2005370,"ConsecutiveGIR",2005
592,592,"Billy Jack",1,3,NA,1,18,2005140,"ConsecutiveGIR",2005
592,592,"Clint Jensen",1,3,NA,1,15,2005250,"ConsecutiveGIR",2005
592,592,"Randy Joyner",1,3,NA,2,8,2005190,"ConsecutiveGIR",2005
592,592,"Robert Karlsson",1,3,NA,1,9,2005250,"ConsecutiveGIR",2005
592,592,"Hideki Kase",1,3,1,2,13,2005020,"ConsecutiveGIR",2005
592,592,"Brandon Knaub",1,3,NA,1,15,2005400,"ConsecutiveGIR",2005
592,592,"Peter Lawrie",1,3,1,2,3,2005300,"ConsecutiveGIR",2005
592,592,"Steve LeBrun",1,3,NA,1,17,2005100,"ConsecutiveGIR",2005
592,592,"Rick Leibovich",1,3,3,3,16,2005060,"ConsecutiveGIR",2005
592,592,"Jose Filipe Lima",1,3,NA,1,7,2005250,"ConsecutiveGIR",2005
592,592,"John Lynch",1,3,2,2,2,2005020,"ConsecutiveGIR",2005
592,592,"Jonathan Mathias",1,3,1,2,2,2005020,"ConsecutiveGIR",2005
592,592,"Billy McKay",1,3,NA,2,11,2005320,"ConsecutiveGIR",2005
592,592,"Chris Ming",1,3,2,2,13,2005390,"ConsecutiveGIR",2005
592,592,"Derek Nannen",1,3,1,2,2,2005080,"ConsecutiveGIR",2005
592,592,"David Oh",1,3,1,1,17,2005250,"ConsecutiveGIR",2005
592,592,"Troy Pare",1,3,NA,2,1,2005380,"ConsecutiveGIR",2005
592,592,"David Ping",1,3,NA,2,12,2005320,"ConsecutiveGIR",2005
592,592,"David Podas",1,3,NA,1,5,2005070,"ConsecutiveGIR",2005
592,592,"Dirk Schultz",1,3,1,2,17,2005240,"ConsecutiveGIR",2005
592,592,"Adam Short",1,3,NA,2,4,2005390,"ConsecutiveGIR",2005
592,592,"Rich Steinmetz",1,3,1,1,17,2005340,"ConsecutiveGIR",2005
592,592,"Dave Tentis",1,3,NA,2,3,2005340,"ConsecutiveGIR",2005
592,592,"Craig Thomas",1,3,NA,1,4,2005340,"ConsecutiveGIR",2005
592,592,"Vance Veazey",1,3,1,2,13,2005220,"ConsecutiveGIR",2005
592,592,"Chris Wiemers",1,3,1,1,17,2005340,"ConsecutiveGIR",2005
634,634,"Aaron Barber",1,2,1,1,13,2005250,"ConsecutiveGIR",2005
634,634,"Doug Bauman",1,2,NA,2,15,2005270,"ConsecutiveGIR",2005
634,634,"Ben Crenshaw",1,2,NA,2,15,2005150,"ConsecutiveGIR",2005
634,634,"Rod Curl",1,2,NA,2,7,2005210,"ConsecutiveGIR",2005
634,634,"David Denham",1,2,NA,2,7,2005250,"ConsecutiveGIR",2005
634,634,"Ian Doig",1,2,NA,2,15,2005390,"ConsecutiveGIR",2005
634,634,"Derek Gillespie",1,2,NA,2,15,2005390,"ConsecutiveGIR",2005
634,634,"David Gossett",1,2,NA,2,17,2005280,"ConsecutiveGIR",2005
634,634,"Kip Henley",1,2,NA,2,13,2005220,"ConsecutiveGIR",2005
