"BestSubParRoundsStreak_RANKTHISWEEK_2016","BestSubParRoundsStreak_RANKLASTWEEK_2016","BestSubParRoundsStreak_PLAYERNAME_2016","BestSubParRoundsStreak__2016","BestSubParRoundsStreak_CAREERBESTSTREAK_2016","BestSubParRoundsStreak_BESTYTDSTREAK_2016","BestSubParRoundsStreak_CURRENTSTREAK_2016","stat_name","year"
22,22,"Roger Maltbie",NA,17,NA,NA,"BestSubParRoundsStreak",2016
22,22,"Shigeki Maruyama",NA,17,NA,NA,"BestSubParRoundsStreak",2016
22,22,"Mark OMeara",NA,17,NA,NA,"BestSubParRoundsStreak",2016
22,22,"Vijay Singh",NA,17,3,NA,"BestSubParRoundsStreak",2016
22,22,"Kirk Triplett",NA,17,NA,NA,"BestSubParRoundsStreak",2016
22,22,"Tiger Woods",NA,17,NA,NA,"BestSubParRoundsStreak",2016
37,37,"Ken Green",NA,16,NA,NA,"BestSubParRoundsStreak",2016
37,37,"Bill Haas",NA,16,9,NA,"BestSubParRoundsStreak",2016
37,37,"Lee Janzen",NA,16,NA,NA,"BestSubParRoundsStreak",2016
37,37,"Matt Kuchar",NA,16,6,NA,"BestSubParRoundsStreak",2016
37,37,"Troy Matteson",NA,16,NA,NA,"BestSubParRoundsStreak",2016
37,37,"Blaine McCallister",NA,16,NA,NA,"BestSubParRoundsStreak",2016
37,37,"Rory McIlroy",NA,16,5,NA,"BestSubParRoundsStreak",2016
37,37,"Steve Pate",NA,16,NA,NA,"BestSubParRoundsStreak",2016
37,37,"Corey Pavin",NA,16,NA,NA,"BestSubParRoundsStreak",2016
37,37,"Kenny Perry",NA,16,NA,NA,"BestSubParRoundsStreak",2016
37,37,"DA Points",NA,16,2,NA,"BestSubParRoundsStreak",2016
37,37,"Chez Reavie",NA,16,6,NA,"BestSubParRoundsStreak",2016
37,37,"Chris Riley",NA,16,1,NA,"BestSubParRoundsStreak",2016
37,37,"Jordan Spieth",NA,16,8,NA,"BestSubParRoundsStreak",2016
37,37,"Mike Weir",NA,16,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Stephen Ames",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Brian Davis",NA,15,3,NA,"BestSubParRoundsStreak",2016
52,52,"Carlos Franco",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Jim Furyk",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Scott Hoch",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Kevin Kisner",NA,15,15,NA,"BestSubParRoundsStreak",2016
52,52,"Tom Kite",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Davis Love III",NA,15,4,NA,"BestSubParRoundsStreak",2016
52,52,"Andrew Magee",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Patrick Reed",NA,15,15,NA,"BestSubParRoundsStreak",2016
52,52,"Scott Simpson",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Chris Smith",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Craig Stadler",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Bob Tway",NA,15,NA,NA,"BestSubParRoundsStreak",2016
52,52,"Johnson Wagner",NA,15,11,NA,"BestSubParRoundsStreak",2016
67,67,"Robert Allenby",NA,14,3,NA,"BestSubParRoundsStreak",2016
67,67,"Woody Austin",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Brian Bateman",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Russ Cochran",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Marco Dawson",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Steve Flesch",NA,14,2,NA,"BestSubParRoundsStreak",2016
67,67,"Rickie Fowler",NA,14,8,NA,"BestSubParRoundsStreak",2016
67,67,"Brent Geiberger",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Mathew Goggin",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"John Huston",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Freddie Jacobson",NA,14,4,NA,"BestSubParRoundsStreak",2016
67,67,"Zach Johnson",NA,14,5,NA,"BestSubParRoundsStreak",2016
67,67,"Kent Jones",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Justin Leonard",NA,14,3,NA,"BestSubParRoundsStreak",2016
67,67,"Frank Lickliter II",NA,14,2,NA,"BestSubParRoundsStreak",2016
67,67,"Peter Lonard",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Jeff Maggert",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Rocco Mediate",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Joe Ogilvie",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Loren Roberts",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Bo Van Pelt",NA,14,2,NA,"BestSubParRoundsStreak",2016
67,67,"Grant Waite",NA,14,NA,NA,"BestSubParRoundsStreak",2016
67,67,"Mark Wilson",NA,14,3,NA,"BestSubParRoundsStreak",2016
90,90,"Billy Andrade",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Paul Azinger",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Briny Baird",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Cameron Beckman",NA,13,2,NA,"BestSubParRoundsStreak",2016
90,90,"Jason Bohn",NA,13,10,NA,"BestSubParRoundsStreak",2016
90,90,"Bart Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Brad Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Rex Caldwell",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"John Cook",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Ben Curtis",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Jay Delsing",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"David Duval",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Steve Elkington",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Rick Fehr",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Dan Forsman",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Harrison Frazar",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"David Frost",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Fred Funk",NA,13,1,NA,"BestSubParRoundsStreak",2016
90,90,"Buddy Gardner",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Brian Gay",NA,13,2,NA,"BestSubParRoundsStreak",2016
90,90,"Tim Herron",NA,13,2,NA,"BestSubParRoundsStreak",2016
90,90,"Peter Jacobsen",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Neal Lancaster",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Bernhard Langer",NA,13,1,NA,"BestSubParRoundsStreak",2016
90,90,"Tom Lehman",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Mark McCumber",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Phil Mickelson",NA,13,6,NA,"BestSubParRoundsStreak",2016
90,90,"Bryce Molder",NA,13,5,NA,"BestSubParRoundsStreak",2016
90,90,"Francesco Molinari",NA,13,3,NA,"BestSubParRoundsStreak",2016
90,90,"David Peoples",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Scott Piercy",NA,13,8,NA,"BestSubParRoundsStreak",2016
90,90,"Ted Purdy",NA,13,2,NA,"BestSubParRoundsStreak",2016
90,90,"Mike Reid",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Dave Rummells",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Tom Sieckmann",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Tony Sills",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Webb Simpson",NA,13,10,NA,"BestSubParRoundsStreak",2016
90,90,"Brandt Snedeker",NA,13,8,NA,"BestSubParRoundsStreak",2016
90,90,"Curtis Strange",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Robert Streb",NA,13,7,NA,"BestSubParRoundsStreak",2016
90,90,"Mike Sullivan",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"David Toms",NA,13,8,NA,"BestSubParRoundsStreak",2016
90,90,"Cameron Tringale",NA,13,13,NA,"BestSubParRoundsStreak",2016
90,90,"Duffy Waldorf",NA,13,NA,NA,"BestSubParRoundsStreak",2016
90,90,"Jimmy Walker",NA,13,11,NA,"BestSubParRoundsStreak",2016
90,90,"Bubba Watson",NA,13,8,NA,"BestSubParRoundsStreak",2016
136,136,"Aaron Baddeley",NA,12,5,NA,"BestSubParRoundsStreak",2016
136,136,"Dave Barr",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Mark Brooks",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Mark Calcavecchia",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Chad Campbell",NA,12,12,NA,"BestSubParRoundsStreak",2016
136,136,"Greg Chalmers",NA,12,1,NA,"BestSubParRoundsStreak",2016
136,136,"Stewart Cink",NA,12,7,NA,"BestSubParRoundsStreak",2016
136,136,"Danny Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"David Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Joel Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Brad Faxon",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Robert Gamez",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Paul Goydos",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Nathan Green",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Mathias Gronberg",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Jay Haas",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Mike Heinen",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Tom Hoge",NA,12,4,NA,"BestSubParRoundsStreak",2016
136,136,"Billy Horschel",NA,12,5,NA,"BestSubParRoundsStreak",2016
136,136,"Richard Johnson",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Jonathan Kaye",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Skip Kendall",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Si Woo Kim",NA,12,12,NA,"BestSubParRoundsStreak",2016
136,136,"Gary Koch",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Greg Kraft",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Martin Laird",NA,12,10,NA,"BestSubParRoundsStreak",2016
136,136,"Scott Langley",NA,12,7,NA,"BestSubParRoundsStreak",2016
136,136,"Bill Lunde",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Jim McGovern",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Larry Mize",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Gil Morgan",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Kevin Na",NA,12,12,NA,"BestSubParRoundsStreak",2016
136,136,"Frank Nobilo",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Jose Maria Olazabal",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Jeff Overton",NA,12,3,NA,"BestSubParRoundsStreak",2016
136,136,"Don Pooley",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Justin Rose",NA,12,4,NA,"BestSubParRoundsStreak",2016
136,136,"Gene Sauers",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"John Senden",NA,12,5,NA,"BestSubParRoundsStreak",2016
136,136,"Kevin Stadler",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Paul Stankowski",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Kevin Sutherland",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Hal Sutton",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Jhonattan Vegas",NA,12,8,NA,"BestSubParRoundsStreak",2016
136,136,"Jay Williamson",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Willie Wood",NA,12,NA,NA,"BestSubParRoundsStreak",2016
136,136,"Fuzzy Zoeller",NA,12,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Craig Barlow",NA,11,1,NA,"BestSubParRoundsStreak",2016
183,183,"Ricky Barnes",NA,11,5,NA,"BestSubParRoundsStreak",2016
183,183,"Chip Beck",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Steven Bowditch",NA,11,5,NA,"BestSubParRoundsStreak",2016
183,183,"Olin Browne",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"George Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Bob Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Tom Byrum",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Jim Carter",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Brandel Chamblee",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"KJ Choi",NA,11,5,NA,"BestSubParRoundsStreak",2016
183,183,"Michael Clark II",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"John Daly",NA,11,1,NA,"BestSubParRoundsStreak",2016
183,183,"Jason Day",NA,11,6,NA,"BestSubParRoundsStreak",2016
183,183,"Brad Fabel",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Keith Fergus",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Bruce Fleisher",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Raymond Floyd",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Sergio Garcia",NA,11,8,NA,"BestSubParRoundsStreak",2016
183,183,"Jason Gore",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"Todd Hamilton",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"JP Hayes",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"JJ Henry",NA,11,4,NA,"BestSubParRoundsStreak",2016
183,183,"Jim Herman",NA,11,11,NA,"BestSubParRoundsStreak",2016
183,183,"Charley Hoffman",NA,11,5,NA,"BestSubParRoundsStreak",2016
183,183,"Dustin Johnson",NA,11,6,NA,"BestSubParRoundsStreak",2016
183,183,"Jason Kokrak",NA,11,11,NA,"BestSubParRoundsStreak",2016
183,183,"Ian Leggatt",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Bruce Lietzke",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Jamie Lovemark",NA,11,11,NA,"BestSubParRoundsStreak",2016
183,183,"John Mahaffey",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Steve Marino",NA,11,5,NA,"BestSubParRoundsStreak",2016
183,183,"Billy Mayfair",NA,11,2,NA,"BestSubParRoundsStreak",2016
183,183,"George McNeill",NA,11,4,NA,"BestSubParRoundsStreak",2016
183,183,"Shaun Micheel",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Geoff Ogilvy",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"David Ogrin",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Rod Pampling",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"Pat Perez",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"Carl Pettersson",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"Nick Price",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Dicky Pride",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"Tom Purtzer",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Lee Rinker",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Clarence Rose",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Rory Sabbatini",NA,11,4,NA,"BestSubParRoundsStreak",2016
183,183,"Wes Short Jr",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Tim Simpson",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Henrik Stenson",NA,11,8,NA,"BestSubParRoundsStreak",2016
183,183,"Steve Stricker",NA,11,4,NA,"BestSubParRoundsStreak",2016
183,183,"Chris Stroud",NA,11,5,NA,"BestSubParRoundsStreak",2016
183,183,"Jim Thorpe",NA,11,NA,NA,"BestSubParRoundsStreak",2016
183,183,"Brendon Todd",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"Nick Watney",NA,11,3,NA,"BestSubParRoundsStreak",2016
183,183,"Boo Weekley",NA,11,5,NA,"BestSubParRoundsStreak",2016
183,183,"Richard Zokol",NA,11,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Michael Allen",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Arjun Atwal",NA,10,1,NA,"BestSubParRoundsStreak",2016
239,239,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Chad Collins",NA,10,3,NA,"BestSubParRoundsStreak",2016
239,239,"Trevor Dodds",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Jason Dufner",NA,10,10,NA,"BestSubParRoundsStreak",2016
239,239,"Ken Duke",NA,10,1,NA,"BestSubParRoundsStreak",2016
239,239,"Ernie Els",NA,10,3,NA,"BestSubParRoundsStreak",2016
239,239,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Bill Glasson",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Lucas Glover",NA,10,7,NA,"BestSubParRoundsStreak",2016
239,239,"Fabian Gomez",NA,10,9,NA,"BestSubParRoundsStreak",2016
239,239,"David Gossett",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Branden Grace",NA,10,8,NA,"BestSubParRoundsStreak",2016
239,239,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Scott Gump",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Dudley Hart",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Nolan Henke",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Russell Henley",NA,10,5,NA,"BestSubParRoundsStreak",2016
239,239,"Justin Hicks",NA,10,2,NA,"BestSubParRoundsStreak",2016
239,239,"JB Holmes",NA,10,4,NA,"BestSubParRoundsStreak",2016
239,239,"Max Homa",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Mike Hulbert",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Steve Jones",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Matt Jones",NA,10,8,NA,"BestSubParRoundsStreak",2016
239,239,"Pete Jordan",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Smylie Kaufman",NA,10,10,NA,"BestSubParRoundsStreak",2016
239,239,"Kenny Knox",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Steve Lowery",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Len Mattiace",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"William McGirt",NA,10,10,NA,"BestSubParRoundsStreak",2016
239,239,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Seung Yul Noh",NA,10,10,NA,"BestSubParRoundsStreak",2016
239,239,"Greg Norman",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Ryan Palmer",NA,10,8,NA,"BestSubParRoundsStreak",2016
239,239,"Craig Perks",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Tom Pernice Jr",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"John Peterson",NA,10,1,NA,"BestSubParRoundsStreak",2016
239,239,"Michael Putnam",NA,10,4,NA,"BestSubParRoundsStreak",2016
239,239,"Brett Quigley",NA,10,1,NA,"BestSubParRoundsStreak",2016
239,239,"Jeff Quinney",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Heath Slocum",NA,10,1,NA,"BestSubParRoundsStreak",2016
239,239,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Shawn Stefani",NA,10,3,NA,"BestSubParRoundsStreak",2016
239,239,"Kevin Streelman",NA,10,6,NA,"BestSubParRoundsStreak",2016
239,239,"Brian Stuard",NA,10,3,NA,"BestSubParRoundsStreak",2016
239,239,"Phil Tataurangi",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Nick Taylor",NA,10,10,NA,"BestSubParRoundsStreak",2016
239,239,"Josh Teater",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Justin Thomas",NA,10,8,NA,"BestSubParRoundsStreak",2016
239,239,"Nicholas Thompson",NA,10,1,NA,"BestSubParRoundsStreak",2016
239,239,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Lanny Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2016
239,239,"Tim Wilkinson",NA,10,10,NA,"BestSubParRoundsStreak",2016
301,301,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Blake Adams",NA,9,3,NA,"BestSubParRoundsStreak",2016
301,301,"Tommy Armour III",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Sangmoon Bae",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Notah Begay III",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Jonas Blixt",NA,9,4,NA,"BestSubParRoundsStreak",2016
301,301,"Guy Boros",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Keegan Bradley",NA,9,3,NA,"BestSubParRoundsStreak",2016
301,301,"Angel Cabrera",NA,9,3,NA,"BestSubParRoundsStreak",2016
301,301,"Bud Cauley",NA,9,5,NA,"BestSubParRoundsStreak",2016
301,301,"Alex Cejka",NA,9,8,NA,"BestSubParRoundsStreak",2016
301,301,"Chris Couch",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Robert Damron",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Graham DeLaet",NA,9,7,NA,"BestSubParRoundsStreak",2016
301,301,"Brad Elder",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Tony Finau",NA,9,9,NA,"BestSubParRoundsStreak",2016
301,301,"Martin Flores",NA,9,2,NA,"BestSubParRoundsStreak",2016
301,301,"Robin Freeman",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Brad Fritsch",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Jim Gallagher Jr",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Brice Garnett",NA,9,9,NA,"BestSubParRoundsStreak",2016
301,301,"Robert Garrigus",NA,9,7,NA,"BestSubParRoundsStreak",2016
301,301,"Kelly Gibson",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Matt Gogel",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Gary Hallberg",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Padraig Harrington",NA,9,8,NA,"BestSubParRoundsStreak",2016
301,301,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Brian Henninger",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Ryuji Imada",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Trevor Immelman",NA,9,2,NA,"BestSubParRoundsStreak",2016
301,301,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2016
301,301,"Brandt Jobe",NA,9,NA,NA,"BestSubParRoundsStreak",2016
