"Back9Par3ScoringAverage_RANKTHISWEEK_2005","Back9Par3ScoringAverage_RANKLASTWEEK_2005","Back9Par3ScoringAverage_PLAYERNAME_2005","Back9Par3ScoringAverage_ROUNDS_2005","Back9Par3ScoringAverage_AVG_2005","Back9Par3ScoringAverage_TOTALSTROKES_2005","Back9Par3ScoringAverage_TOTALHOLES_2005","stat_name","year"
36,36,"Rory Sabbatini",81,3.03,463,153,"Back9Par3ScoringAverage",2005
42,42,"Aaron Baddeley",84,3.04,511,168,"Back9Par3ScoringAverage",2005
42,42,"Tom Byrum",83,3.04,495,163,"Back9Par3ScoringAverage",2005
42,42,"Bob Estes",92,3.04,559,184,"Back9Par3ScoringAverage",2005
42,42,"Retief Goosen",71,3.04,359,118,"Back9Par3ScoringAverage",2005
42,42,"Glen Hnatiuk",59,3.04,337,111,"Back9Par3ScoringAverage",2005
42,42,"Brendan Jones",81,3.04,478,157,"Back9Par3ScoringAverage",2005
42,42,"Bernhard Langer",67,3.04,414,136,"Back9Par3ScoringAverage",2005
42,42,"Jose Maria Olazabal",55,3.04,301,99,"Back9Par3ScoringAverage",2005
42,42,"Kenny Perry",82,3.04,478,157,"Back9Par3ScoringAverage",2005
42,42,"Hidemichi Tanaka",106,3.04,633,208,"Back9Par3ScoringAverage",2005
42,42,"Hideto Tanihara",50,3.04,289,95,"Back9Par3ScoringAverage",2005
42,42,"Mario Tiziani",67,3.04,392,129,"Back9Par3ScoringAverage",2005
42,42,"Omar Uresti",84,3.04,507,167,"Back9Par3ScoringAverage",2005
42,42,"Bo Van Pelt",112,3.04,674,222,"Back9Par3ScoringAverage",2005
42,42,"Mark Wilson",74,3.04,435,143,"Back9Par3ScoringAverage",2005
57,57,"Glen Day",80,3.05,476,156,"Back9Par3ScoringAverage",2005
57,57,"Jeff Hart",63,3.05,369,121,"Back9Par3ScoringAverage",2005
57,57,"JJ Henry",102,3.05,613,201,"Back9Par3ScoringAverage",2005
57,57,"Justin Leonard",78,3.05,452,148,"Back9Par3ScoringAverage",2005
57,57,"Vaughn Taylor",99,3.05,601,197,"Back9Par3ScoringAverage",2005
57,57,"Roland Thatcher",75,3.05,442,145,"Back9Par3ScoringAverage",2005
57,57,"Scott Verplank",87,3.05,519,170,"Back9Par3ScoringAverage",2005
64,64,"Jason Bohn",91,3.06,567,185,"Back9Par3ScoringAverage",2005
64,64,"Tim Clark",92,3.06,535,175,"Back9Par3ScoringAverage",2005
64,64,"John Cook",72,3.06,437,143,"Back9Par3ScoringAverage",2005
64,64,"Fred Couples",72,3.06,413,135,"Back9Par3ScoringAverage",2005
64,64,"John Daly",78,3.06,441,144,"Back9Par3ScoringAverage",2005
64,64,"Chris DiMarco",83,3.06,453,148,"Back9Par3ScoringAverage",2005
64,64,"James Driscoll",73,3.06,437,143,"Back9Par3ScoringAverage",2005
64,64,"Robert Gamez",91,3.06,578,189,"Back9Par3ScoringAverage",2005
64,64,"Bill Glasson",54,3.06,315,103,"Back9Par3ScoringAverage",2005
64,64,"Tim Herron",100,3.06,602,197,"Back9Par3ScoringAverage",2005
64,64,"Freddie Jacobson",72,3.06,422,138,"Back9Par3ScoringAverage",2005
64,64,"Steve Jones",56,3.06,333,109,"Back9Par3ScoringAverage",2005
64,64,"JL Lewis",98,3.06,605,198,"Back9Par3ScoringAverage",2005
64,64,"Shigeki Maruyama",99,3.06,605,198,"Back9Par3ScoringAverage",2005
64,64,"Shaun Micheel",81,3.06,492,161,"Back9Par3ScoringAverage",2005
64,64,"Mark OMeara",66,3.06,410,134,"Back9Par3ScoringAverage",2005
64,64,"John Rollins",97,3.06,591,193,"Back9Par3ScoringAverage",2005
64,64,"Vijay Singh",111,3.06,639,209,"Back9Par3ScoringAverage",2005
64,64,"Joey Snyder III",102,3.06,603,197,"Back9Par3ScoringAverage",2005
64,64,"Mike Weir",71,3.06,398,130,"Back9Par3ScoringAverage",2005
64,64,"Jay Williamson",53,3.06,327,107,"Back9Par3ScoringAverage",2005
64,64,"Dean Wilson",86,3.06,529,173,"Back9Par3ScoringAverage",2005
86,86,"Michael Allen",90,3.07,562,183,"Back9Par3ScoringAverage",2005
86,86,"Danny Briggs",70,3.07,408,133,"Back9Par3ScoringAverage",2005
86,86,"Gavin Coles",70,3.07,421,137,"Back9Par3ScoringAverage",2005
86,86,"Hunter Haas",83,3.07,482,157,"Back9Par3ScoringAverage",2005
86,86,"Kent Jones",99,3.07,598,195,"Back9Par3ScoringAverage",2005
86,86,"Jesper Parnevik",84,3.07,525,171,"Back9Par3ScoringAverage",2005
86,86,"Carl Pettersson",109,3.07,663,216,"Back9Par3ScoringAverage",2005
86,86,"Tag Ridings",93,3.07,575,187,"Back9Par3ScoringAverage",2005
86,86,"Adam Scott",72,3.07,405,132,"Back9Par3ScoringAverage",2005
86,86,"John Senden",101,3.07,618,201,"Back9Par3ScoringAverage",2005
86,86,"Darron Stiles",78,3.07,463,151,"Back9Par3ScoringAverage",2005
97,97,"Doug Barron",70,3.08,422,137,"Back9Par3ScoringAverage",2005
97,97,"Rich Beem",66,3.08,379,123,"Back9Par3ScoringAverage",2005
97,97,"Mark Brooks",72,3.08,449,146,"Back9Par3ScoringAverage",2005
97,97,"Ben Curtis",65,3.08,401,130,"Back9Par3ScoringAverage",2005
97,97,"Matt Gogel",78,3.08,474,154,"Back9Par3ScoringAverage",2005
97,97,"JP Hayes",63,3.08,391,127,"Back9Par3ScoringAverage",2005
97,97,"Matt Kuchar",60,3.08,366,119,"Back9Par3ScoringAverage",2005
97,97,"Peter Lonard",85,3.08,523,170,"Back9Par3ScoringAverage",2005
97,97,"Larry Mize",54,3.08,311,101,"Back9Par3ScoringAverage",2005
97,97,"Arron Oberholser",65,3.08,391,127,"Back9Par3ScoringAverage",2005
97,97,"Brett Quigley",96,3.08,563,183,"Back9Par3ScoringAverage",2005
97,97,"Patrick Sheehan",114,3.08,687,223,"Back9Par3ScoringAverage",2005
97,97,"Joey Sindelar",104,3.08,647,210,"Back9Par3ScoringAverage",2005
97,97,"Kevin Stadler",96,3.08,563,183,"Back9Par3ScoringAverage",2005
97,97,"Bob Tway",87,3.08,514,167,"Back9Par3ScoringAverage",2005
112,112,"Steve Allan",102,3.09,615,199,"Back9Par3ScoringAverage",2005
112,112,"Briny Baird",98,3.09,594,192,"Back9Par3ScoringAverage",2005
112,112,"Alex Cejka",84,3.09,503,163,"Back9Par3ScoringAverage",2005
112,112,"Robert Damron",89,3.09,559,181,"Back9Par3ScoringAverage",2005
112,112,"Paul Gow",78,3.09,448,145,"Back9Par3ScoringAverage",2005
112,112,"Michael Long",72,3.09,430,139,"Back9Par3ScoringAverage",2005
112,112,"Kevin Na",88,3.09,531,172,"Back9Par3ScoringAverage",2005
112,112,"Chris Smith",93,3.09,581,188,"Back9Par3ScoringAverage",2005
112,112,"Duffy Waldorf",86,3.09,506,164,"Back9Par3ScoringAverage",2005
112,112,"Charles Warren",89,3.09,541,175,"Back9Par3ScoringAverage",2005
122,122,"Cameron Beckman",96,3.1,573,185,"Back9Par3ScoringAverage",2005
122,122,"Daniel Chopra",108,3.1,651,210,"Back9Par3ScoringAverage",2005
122,122,"Harrison Frazar",105,3.1,619,200,"Back9Par3ScoringAverage",2005
122,122,"Brian Gay",101,3.1,624,201,"Back9Par3ScoringAverage",2005
122,122,"Jay Haas",54,3.1,322,104,"Back9Par3ScoringAverage",2005
122,122,"Mark Hensby",70,3.1,397,128,"Back9Par3ScoringAverage",2005
122,122,"Ryuji Imada",78,3.1,484,156,"Back9Par3ScoringAverage",2005
122,122,"Brandt Jobe",96,3.1,574,185,"Back9Par3ScoringAverage",2005
122,122,"Zach Johnson",96,3.1,577,186,"Back9Par3ScoringAverage",2005
122,122,"Richard Johnson",50,3.1,313,101,"Back9Par3ScoringAverage",2005
122,122,"Will Ma Kenzie",75,3.1,450,145,"Back9Par3ScoringAverage",2005
122,122,"Scott McCarron",78,3.1,456,147,"Back9Par3ScoringAverage",2005
122,122,"Sean OHair",103,3.1,604,195,"Back9Par3ScoringAverage",2005
122,122,"Craig Perks",67,3.1,406,131,"Back9Par3ScoringAverage",2005
122,122,"Tom Pernice Jr",111,3.1,667,215,"Back9Par3ScoringAverage",2005
137,137,"Craig Barlow",81,3.11,488,157,"Back9Par3ScoringAverage",2005
137,137,"Mark Calcavecchia",92,3.11,547,176,"Back9Par3ScoringAverage",2005
137,137,"Jim Carter",62,3.11,370,119,"Back9Par3ScoringAverage",2005
137,137,"Brent Geiberger",61,3.11,373,120,"Back9Par3ScoringAverage",2005
137,137,"Scott Gutschewski",86,3.11,488,157,"Back9Par3ScoringAverage",2005
137,137,"Padraig Harrington",50,3.11,299,96,"Back9Par3ScoringAverage",2005
137,137,"John Huston",90,3.11,547,176,"Back9Par3ScoringAverage",2005
137,137,"Franklin Langham",91,3.11,541,174,"Back9Par3ScoringAverage",2005
137,137,"Rod Pampling",89,3.11,492,158,"Back9Par3ScoringAverage",2005
137,137,"Ian Poulter",62,3.11,342,110,"Back9Par3ScoringAverage",2005
137,137,"DJ Trahan",81,3.11,470,151,"Back9Par3ScoringAverage",2005
137,137,"Nick Watney",91,3.11,556,179,"Back9Par3ScoringAverage",2005
137,137,"Charlie Wi",67,3.11,395,127,"Back9Par3ScoringAverage",2005
150,150,"Steve Flesch",90,3.12,514,165,"Back9Par3ScoringAverage",2005
150,150,"Lucas Glover",88,3.12,540,173,"Back9Par3ScoringAverage",2005
150,150,"David Hearn",68,3.12,415,133,"Back9Par3ScoringAverage",2005
150,150,"Phil Mickelson",81,3.12,458,147,"Back9Par3ScoringAverage",2005
154,154,"Tommy Armour III",103,3.13,652,208,"Back9Par3ScoringAverage",2005
154,154,"Jeff Brehaut",71,3.13,429,137,"Back9Par3ScoringAverage",2005
154,154,"KJ Choi",78,3.13,450,144,"Back9Par3ScoringAverage",2005
154,154,"Paul Claxton",79,3.13,489,156,"Back9Par3ScoringAverage",2005
154,154,"Marco Dawson",82,3.13,514,164,"Back9Par3ScoringAverage",2005
154,154,"Joe Durant",81,3.13,501,160,"Back9Par3ScoringAverage",2005
154,154,"Dan Forsman",52,3.13,329,105,"Back9Par3ScoringAverage",2005
154,154,"Scott Hend",75,3.13,442,141,"Back9Par3ScoringAverage",2005
154,154,"Bradley Hughes",52,3.13,322,103,"Back9Par3ScoringAverage",2005
154,154,"Andrew Magee",82,3.13,497,159,"Back9Par3ScoringAverage",2005
154,154,"Joe Ogilvie",103,3.13,616,197,"Back9Par3ScoringAverage",2005
154,154,"Ryan Palmer",101,3.13,601,192,"Back9Par3ScoringAverage",2005
154,154,"David Toms",87,3.13,470,150,"Back9Par3ScoringAverage",2005
167,167,"Woody Austin",100,3.14,631,201,"Back9Par3ScoringAverage",2005
167,167,"Brian Davis",75,3.14,474,151,"Back9Par3ScoringAverage",2005
167,167,"Steve Elkington",67,3.14,421,134,"Back9Par3ScoringAverage",2005
167,167,"Jonathan Kaye",77,3.14,455,145,"Back9Par3ScoringAverage",2005
167,167,"Skip Kendall",80,3.14,502,160,"Back9Par3ScoringAverage",2005
167,167,"Billy Mayfair",114,3.14,696,222,"Back9Par3ScoringAverage",2005
167,167,"Rocco Mediate",73,3.14,474,151,"Back9Par3ScoringAverage",2005
167,167,"Greg Owen",84,3.14,506,161,"Back9Par3ScoringAverage",2005
167,167,"Dennis Paulson",63,3.14,399,127,"Back9Par3ScoringAverage",2005
176,176,"Paul Azinger",66,3.15,412,131,"Back9Par3ScoringAverage",2005
176,176,"Sergio Garcia",73,3.15,403,128,"Back9Par3ScoringAverage",2005
176,176,"Lee Janzen",75,3.15,473,150,"Back9Par3ScoringAverage",2005
176,176,"Frank Lickliter II",100,3.15,617,196,"Back9Par3ScoringAverage",2005
176,176,"Lee Westwood",50,3.15,299,95,"Back9Par3ScoringAverage",2005
176,176,"Brett Wetterich",76,3.15,463,147,"Back9Par3ScoringAverage",2005
182,182,"DJ Brigman",76,3.16,446,141,"Back9Par3ScoringAverage",2005
182,182,"Jonathan Byrd",103,3.16,628,199,"Back9Par3ScoringAverage",2005
182,182,"Matt Davidson",53,3.16,332,105,"Back9Par3ScoringAverage",2005
182,182,"Tom Gillis",77,3.16,477,151,"Back9Par3ScoringAverage",2005
182,182,"Charles Howell III",95,3.16,566,179,"Back9Par3ScoringAverage",2005
182,182,"Hunter Mahan",103,3.16,647,205,"Back9Par3ScoringAverage",2005
182,182,"Len Mattiace",86,3.16,534,169,"Back9Par3ScoringAverage",2005
189,189,"Hank Kuehne",84,3.17,511,161,"Back9Par3ScoringAverage",2005
189,189,"Thomas Levet",54,3.17,314,99,"Back9Par3ScoringAverage",2005
189,189,"Geoff Ogilvy",97,3.17,577,182,"Back9Par3ScoringAverage",2005
192,192,"DA Points",94,3.18,576,181,"Back9Par3ScoringAverage",2005
192,192,"Rob Rashell",65,3.18,413,130,"Back9Par3ScoringAverage",2005
192,192,"Chris Riley",67,3.18,416,131,"Back9Par3ScoringAverage",2005
195,195,"Ted Purdy",122,3.19,763,239,"Back9Par3ScoringAverage",2005
196,196,"Billy Andrade",83,3.21,536,167,"Back9Par3ScoringAverage",2005
196,196,"Stuart Appleby",84,3.21,501,156,"Back9Par3ScoringAverage",2005
198,198,"John Elliott",58,3.22,357,111,"Back9Par3ScoringAverage",2005
199,199,"Chris Anderson",66,3.23,397,123,"Back9Par3ScoringAverage",2005
199,199,"Justin Bolli",65,3.23,397,123,"Back9Par3ScoringAverage",2005
199,199,"Jose Coceres",56,3.23,349,108,"Back9Par3ScoringAverage",2005
202,202,"Jason Allred",75,3.26,479,147,"Back9Par3ScoringAverage",2005
