"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2009","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2009","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2009","TenthTeeEarlyRound1ScoringAverage__2009","TenthTeeEarlyRound1ScoringAverage_AVG_2009","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2009","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
70,70,"Lucas Glover",NA,70.29,492,7,"TenthTeeEarlyRound1ScoringAverage",2009
71,71,"Brad Adamonis",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2009
71,71,"Stewart Cink",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2009
71,71,"Ben Crane",NA,70.33,844,12,"TenthTeeEarlyRound1ScoringAverage",2009
71,71,"Jimmy Walker",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2009
75,75,"Harrison Frazar",NA,70.36,774,11,"TenthTeeEarlyRound1ScoringAverage",2009
76,76,"Steve Lowery",NA,70.38,563,8,"TenthTeeEarlyRound1ScoringAverage",2009
77,77,"Jeff Klauk",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2009
78,78,"Padraig Harrington",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2009
78,78,"Jeff Maggert",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2009
80,80,"Ricky Barnes",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2009
80,80,"Mark Brooks",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2009
80,80,"Scott McCarron",NA,70.5,564,8,"TenthTeeEarlyRound1ScoringAverage",2009
80,80,"Corey Pavin",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2009
80,80,"DJ Trahan",NA,70.5,564,8,"TenthTeeEarlyRound1ScoringAverage",2009
80,80,"Camilo Villegas",NA,70.5,564,8,"TenthTeeEarlyRound1ScoringAverage",2009
86,86,"Nick Watney",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2009
87,87,"Heath Slocum",NA,70.58,847,12,"TenthTeeEarlyRound1ScoringAverage",2009
88,88,"Tim Petrovic",NA,70.63,565,8,"TenthTeeEarlyRound1ScoringAverage",2009
88,88,"Mike Weir",NA,70.63,565,8,"TenthTeeEarlyRound1ScoringAverage",2009
90,90,"Bart Bryant",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2009
90,90,"Michael Letzig",NA,70.67,636,9,"TenthTeeEarlyRound1ScoringAverage",2009
90,90,"Justin Rose",NA,70.67,424,6,"TenthTeeEarlyRound1ScoringAverage",2009
93,93,"Geoff Ogilvy",NA,70.75,566,8,"TenthTeeEarlyRound1ScoringAverage",2009
94,94,"Joe Ogilvie",NA,70.78,637,9,"TenthTeeEarlyRound1ScoringAverage",2009
95,95,"Bill Haas",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2009
95,95,"Dustin Johnson",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2009
95,95,"Hunter Mahan",NA,70.8,708,10,"TenthTeeEarlyRound1ScoringAverage",2009
98,98,"Chris DiMarco",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2009
98,98,"Cliff Kresge",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2009
98,98,"Tom Lehman",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2009
101,101,"Jason Bohn",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2009
102,102,"Colt Knost",NA,70.88,567,8,"TenthTeeEarlyRound1ScoringAverage",2009
102,102,"John Merrick",NA,70.88,567,8,"TenthTeeEarlyRound1ScoringAverage",2009
104,104,"Brendon de Jonge",NA,71,568,8,"TenthTeeEarlyRound1ScoringAverage",2009
104,104,"Bob Estes",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2009
104,104,"Mathew Goggin",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2009
104,104,"David Mathis",NA,71,497,7,"TenthTeeEarlyRound1ScoringAverage",2009
104,104,"Vijay Singh",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2009
104,104,"Jay Williamson",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2009
110,110,"Justin Leonard",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2009
111,111,"Cameron Beckman",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2009
111,111,"Kevin Na",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2009
113,113,"Tommy Armour III",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2009
113,113,"Ben Curtis",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2009
113,113,"Ken Duke",NA,71.25,570,8,"TenthTeeEarlyRound1ScoringAverage",2009
113,113,"Joe Durant",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2009
113,113,"Rory Sabbatini",NA,71.25,570,8,"TenthTeeEarlyRound1ScoringAverage",2009
113,113,"Bo Van Pelt",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2009
113,113,"YE Yang",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2009
120,120,"Fred Couples",NA,71.29,499,7,"TenthTeeEarlyRound1ScoringAverage",2009
120,120,"David Duval",NA,71.29,499,7,"TenthTeeEarlyRound1ScoringAverage",2009
122,122,"Brian Bateman",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2009
122,122,"Zach Johnson",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2009
122,122,"Chris Stroud",NA,71.33,642,9,"TenthTeeEarlyRound1ScoringAverage",2009
122,122,"Dean Wilson",NA,71.33,642,9,"TenthTeeEarlyRound1ScoringAverage",2009
126,126,"Martin Laird",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2009
126,126,"Casey Wittenberg",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2009
128,128,"Peter Lonard",NA,71.5,858,12,"TenthTeeEarlyRound1ScoringAverage",2009
129,129,"Chris Riley",NA,71.56,644,9,"TenthTeeEarlyRound1ScoringAverage",2009
130,130,"Davis Love III",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2009
130,130,"George McNeill",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2009
132,132,"Brian Davis",NA,71.63,573,8,"TenthTeeEarlyRound1ScoringAverage",2009
133,133,"Pat Perez",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2009
134,134,"Chad Campbell",NA,71.71,502,7,"TenthTeeEarlyRound1ScoringAverage",2009
135,135,"Ryuji Imada",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2009
135,135,"Kevin Streelman",NA,71.75,574,8,"TenthTeeEarlyRound1ScoringAverage",2009
137,137,"Jason Dufner",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2009
137,137,"Charles Warren",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2009
139,139,"Kent Jones",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2009
140,140,"Ryan Palmer",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2009
141,141,"Stuart Appleby",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2009
141,141,"Luke Donald",NA,72,144,2,"TenthTeeEarlyRound1ScoringAverage",2009
141,141,"Steve Flesch",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2009
141,141,"Leif Olson",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2009
141,141,"Rick Price",NA,72,576,8,"TenthTeeEarlyRound1ScoringAverage",2009
141,141,"Brian Vranesh",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2009
147,147,"Parker McLachlin",NA,72.1,721,10,"TenthTeeEarlyRound1ScoringAverage",2009
148,148,"Glen Day",NA,72.14,505,7,"TenthTeeEarlyRound1ScoringAverage",2009
148,148,"Boo Weekley",NA,72.14,505,7,"TenthTeeEarlyRound1ScoringAverage",2009
150,150,"Jason Gore",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2009
151,151,"Bryce Molder",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2009
152,152,"Nicholas Thompson",NA,72.38,579,8,"TenthTeeEarlyRound1ScoringAverage",2009
153,153,"John Senden",NA,72.4,362,5,"TenthTeeEarlyRound1ScoringAverage",2009
154,154,"Robert Allenby",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2009
155,155,"Todd Hamilton",NA,72.57,508,7,"TenthTeeEarlyRound1ScoringAverage",2009
156,156,"KJ Choi",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2009
156,156,"John Rollins",NA,72.75,582,8,"TenthTeeEarlyRound1ScoringAverage",2009
158,158,"Alex Cejka",NA,72.8,364,5,"TenthTeeEarlyRound1ScoringAverage",2009
158,158,"Ernie Els",NA,72.8,364,5,"TenthTeeEarlyRound1ScoringAverage",2009
158,158,"Scott Piercy",NA,72.8,364,5,"TenthTeeEarlyRound1ScoringAverage",2009
161,161,"Ted Purdy",NA,72.83,437,6,"TenthTeeEarlyRound1ScoringAverage",2009
161,161,"Adam Scott",NA,72.83,437,6,"TenthTeeEarlyRound1ScoringAverage",2009
163,163,"Will Ma Kenzie",NA,72.86,510,7,"TenthTeeEarlyRound1ScoringAverage",2009
164,164,"Sean OHair",NA,73,73,1,"TenthTeeEarlyRound1ScoringAverage",2009
165,165,"Ryan Moore",NA,73.2,366,5,"TenthTeeEarlyRound1ScoringAverage",2009
166,166,"Charley Hoffman",NA,73.25,293,4,"TenthTeeEarlyRound1ScoringAverage",2009
166,166,"Carl Pettersson",NA,73.25,293,4,"TenthTeeEarlyRound1ScoringAverage",2009
168,168,"Matt Bettencourt",NA,73.5,441,6,"TenthTeeEarlyRound1ScoringAverage",2009
168,168,"Daniel Chopra",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2009
168,168,"Matt Weibring",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2009
168,168,"Gary Woodland",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2009
172,172,"Derek Fathauer",NA,73.6,368,5,"TenthTeeEarlyRound1ScoringAverage",2009
173,173,"JB Holmes",NA,73.75,295,4,"TenthTeeEarlyRound1ScoringAverage",2009
174,174,"Brad Faxon",NA,74,222,3,"TenthTeeEarlyRound1ScoringAverage",2009
174,174,"Darron Stiles",NA,74,296,4,"TenthTeeEarlyRound1ScoringAverage",2009
176,176,"Peter Tomasulo",NA,74.13,593,8,"TenthTeeEarlyRound1ScoringAverage",2009
177,177,"Greg Kraft",NA,74.14,519,7,"TenthTeeEarlyRound1ScoringAverage",2009
178,178,"Rich Beem",NA,74.2,371,5,"TenthTeeEarlyRound1ScoringAverage",2009
179,179,"Andres Romero",NA,74.33,223,3,"TenthTeeEarlyRound1ScoringAverage",2009
180,180,"Aaron Baddeley",NA,75,75,1,"TenthTeeEarlyRound1ScoringAverage",2009
181,181,"Brendon Todd",NA,75.4,377,5,"TenthTeeEarlyRound1ScoringAverage",2009
182,182,"Kris Blanks",NA,75.5,151,2,"TenthTeeEarlyRound1ScoringAverage",2009
183,183,"Kevin Stadler",NA,76,76,1,"TenthTeeEarlyRound1ScoringAverage",2009
184,184,"Eric Axley",NA,76.67,230,3,"TenthTeeEarlyRound1ScoringAverage",2009
