"Approaches225250yardsRghRTP_RANKTHISWEEK_2010","Approaches225250yardsRghRTP_RANKLASTWEEK_2010","Approaches225250yardsRghRTP_PLAYERNAME_2010","Approaches225250yardsRghRTP_ROUNDS_2010","Approaches225250yardsRghRTP_AVGRTP_2010","stat_name","year"
1,1,"Bill Lunde",79,-1.25,"Approaches225250yardsRghRTP",2010
2,2,"Jarrod Lyle",54,-1,"Approaches225250yardsRghRTP",2010
3,3,"Matt Every",60,-0.875,"Approaches225250yardsRghRTP",2010
4,4,"Robert Allenby",76,-0.857,"Approaches225250yardsRghRTP",2010
5,5,"Chris Couch",66,-0.75,"Approaches225250yardsRghRTP",2010
5,5,"John Daly",63,-0.75,"Approaches225250yardsRghRTP",2010
7,7,"Briny Baird",87,-0.667,"Approaches225250yardsRghRTP",2010
7,7,"KJ Choi",82,-0.667,"Approaches225250yardsRghRTP",2010
7,7,"Ben Crane",85,-0.667,"Approaches225250yardsRghRTP",2010
7,7,"Rory McIlroy",54,-0.667,"Approaches225250yardsRghRTP",2010
7,7,"Tom Pernice Jr",74,-0.667,"Approaches225250yardsRghRTP",2010
12,12,"Sean OHair",84,-0.636,"Approaches225250yardsRghRTP",2010
12,12,"Brett Wetterich",54,-0.636,"Approaches225250yardsRghRTP",2010
14,14,"Josh Teater",101,-0.625,"Approaches225250yardsRghRTP",2010
15,15,"Dustin Johnson",83,-0.615,"Approaches225250yardsRghRTP",2010
16,16,"Sergio Garcia",58,-0.6,"Approaches225250yardsRghRTP",2010
16,16,"Davis Love III",79,-0.6,"Approaches225250yardsRghRTP",2010
16,16,"Camilo Villegas",78,-0.6,"Approaches225250yardsRghRTP",2010
19,19,"Marc Leishman",87,-0.571,"Approaches225250yardsRghRTP",2010
19,19,"Rod Pampling",77,-0.571,"Approaches225250yardsRghRTP",2010
21,21,"Zach Johnson",93,-0.556,"Approaches225250yardsRghRTP",2010
21,21,"Scott McCarron",90,-0.556,"Approaches225250yardsRghRTP",2010
23,23,"DJ Trahan",92,-0.545,"Approaches225250yardsRghRTP",2010
24,24,"Bill Haas",87,-0.524,"Approaches225250yardsRghRTP",2010
25,25,"Henrik Bjornstad",72,-0.5,"Approaches225250yardsRghRTP",2010
25,25,"JP Hayes",79,-0.5,"Approaches225250yardsRghRTP",2010
25,25,"Lee Janzen",77,-0.5,"Approaches225250yardsRghRTP",2010
25,25,"Phil Mickelson",76,-0.5,"Approaches225250yardsRghRTP",2010
25,25,"Ryan Moore",80,-0.5,"Approaches225250yardsRghRTP",2010
25,25,"Vijay Singh",75,-0.5,"Approaches225250yardsRghRTP",2010
25,25,"Jeev Milkha Singh",59,-0.5,"Approaches225250yardsRghRTP",2010
32,32,"Angel Cabrera",64,-0.471,"Approaches225250yardsRghRTP",2010
33,33,"Steve Stricker",73,-0.462,"Approaches225250yardsRghRTP",2010
34,34,"Boo Weekley",88,-0.455,"Approaches225250yardsRghRTP",2010
35,35,"Retief Goosen",75,-0.444,"Approaches225250yardsRghRTP",2010
35,35,"Chris Wilson",65,-0.444,"Approaches225250yardsRghRTP",2010
37,37,"Stuart Appleby",101,-0.429,"Approaches225250yardsRghRTP",2010
37,37,"Matt Bettencourt",91,-0.429,"Approaches225250yardsRghRTP",2010
37,37,"Graham DeLaet",88,-0.429,"Approaches225250yardsRghRTP",2010
37,37,"Tom Gillis",97,-0.429,"Approaches225250yardsRghRTP",2010
37,37,"Lucas Glover",75,-0.429,"Approaches225250yardsRghRTP",2010
37,37,"Andrew McLardy",52,-0.429,"Approaches225250yardsRghRTP",2010
37,37,"Nick Watney",91,-0.429,"Approaches225250yardsRghRTP",2010
44,44,"Brian Davis",101,-0.417,"Approaches225250yardsRghRTP",2010
44,44,"Webb Simpson",98,-0.417,"Approaches225250yardsRghRTP",2010
46,46,"Troy Merritt",86,-0.409,"Approaches225250yardsRghRTP",2010
47,47,"Jason Day",82,-0.4,"Approaches225250yardsRghRTP",2010
47,47,"Michael Sim",64,-0.4,"Approaches225250yardsRghRTP",2010
49,49,"Ricky Barnes",103,-0.385,"Approaches225250yardsRghRTP",2010
50,50,"George McNeill",79,-0.381,"Approaches225250yardsRghRTP",2010
51,51,"Mark Calcavecchia",50,-0.375,"Approaches225250yardsRghRTP",2010
51,51,"Matt Jones",89,-0.375,"Approaches225250yardsRghRTP",2010
51,51,"Adam Scott",70,-0.375,"Approaches225250yardsRghRTP",2010
51,51,"David Toms",86,-0.375,"Approaches225250yardsRghRTP",2010
51,51,"Vance Veazey",58,-0.375,"Approaches225250yardsRghRTP",2010
51,51,"Mark Wilson",87,-0.375,"Approaches225250yardsRghRTP",2010
57,57,"Bob Estes",79,-0.364,"Approaches225250yardsRghRTP",2010
57,57,"Pat Perez",90,-0.364,"Approaches225250yardsRghRTP",2010
57,57,"Jimmy Walker",82,-0.364,"Approaches225250yardsRghRTP",2010
60,60,"Brett Quigley",96,-0.357,"Approaches225250yardsRghRTP",2010
60,60,"John Senden",103,-0.357,"Approaches225250yardsRghRTP",2010
62,62,"Ted Purdy",86,-0.353,"Approaches225250yardsRghRTP",2010
63,63,"Martin Flores",75,-0.348,"Approaches225250yardsRghRTP",2010
64,64,"Paul Casey",64,-0.333,"Approaches225250yardsRghRTP",2010
64,64,"Mathew Goggin",85,-0.333,"Approaches225250yardsRghRTP",2010
64,64,"Garth Mulroy",53,-0.333,"Approaches225250yardsRghRTP",2010
64,64,"Kenny Perry",69,-0.333,"Approaches225250yardsRghRTP",2010
68,68,"Bubba Watson",77,-0.318,"Approaches225250yardsRghRTP",2010
69,69,"Steve Lowery",67,-0.313,"Approaches225250yardsRghRTP",2010
70,70,"David Lutterus",69,-0.308,"Approaches225250yardsRghRTP",2010
71,71,"Michael Connell",89,-0.3,"Approaches225250yardsRghRTP",2010
71,71,"Rory Sabbatini",79,-0.3,"Approaches225250yardsRghRTP",2010
71,71,"Roger Tambellini",77,-0.3,"Approaches225250yardsRghRTP",2010
74,74,"James Driscoll",78,-0.294,"Approaches225250yardsRghRTP",2010
75,75,"Stephen Ames",75,-0.286,"Approaches225250yardsRghRTP",2010
75,75,"Paul Stankowski",62,-0.286,"Approaches225250yardsRghRTP",2010
77,77,"Richard Johnson",90,-0.273,"Approaches225250yardsRghRTP",2010
77,77,"Michael Letzig",84,-0.273,"Approaches225250yardsRghRTP",2010
77,77,"Andres Romero",73,-0.273,"Approaches225250yardsRghRTP",2010
80,80,"Brendon de Jonge",114,-0.267,"Approaches225250yardsRghRTP",2010
80,80,"Kevin Na",94,-0.267,"Approaches225250yardsRghRTP",2010
80,80,"Justin Rose",78,-0.267,"Approaches225250yardsRghRTP",2010
83,83,"Jason Bohn",84,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Jonathan Byrd",85,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Luke Donald",71,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"David Duval",71,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Steve Elkington",74,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Brian Gay",101,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Derek Lamely",81,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Scott Piercy",88,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Aron Price",70,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Roland Thatcher",72,-0.25,"Approaches225250yardsRghRTP",2010
83,83,"Garrett Willis",82,-0.25,"Approaches225250yardsRghRTP",2010
94,94,"Greg Chalmers",93,-0.231,"Approaches225250yardsRghRTP",2010
95,95,"Spencer Levin",110,-0.222,"Approaches225250yardsRghRTP",2010
95,95,"John Mallinger",78,-0.222,"Approaches225250yardsRghRTP",2010
97,97,"Charles Howell III",103,-0.211,"Approaches225250yardsRghRTP",2010
97,97,"Jeff Overton",89,-0.211,"Approaches225250yardsRghRTP",2010
99,99,"Justin Bolli",55,-0.2,"Approaches225250yardsRghRTP",2010
99,99,"Steve Flesch",78,-0.2,"Approaches225250yardsRghRTP",2010
99,99,"Jim Furyk",76,-0.2,"Approaches225250yardsRghRTP",2010
99,99,"JB Holmes",100,-0.2,"Approaches225250yardsRghRTP",2010
99,99,"Kevin Stadler",86,-0.2,"Approaches225250yardsRghRTP",2010
99,99,"Bo Van Pelt",104,-0.2,"Approaches225250yardsRghRTP",2010
99,99,"Charlie Wi",95,-0.2,"Approaches225250yardsRghRTP",2010
106,106,"Chris Riley",73,-0.167,"Approaches225250yardsRghRTP",2010
106,106,"Jay Williamson",76,-0.167,"Approaches225250yardsRghRTP",2010
108,108,"Ryan Palmer",84,-0.154,"Approaches225250yardsRghRTP",2010
109,109,"Hunter Mahan",85,-0.143,"Approaches225250yardsRghRTP",2010
109,109,"Brenden Pappas",66,-0.143,"Approaches225250yardsRghRTP",2010
109,109,"Jeff Quinney",91,-0.143,"Approaches225250yardsRghRTP",2010
109,109,"Chris Stroud",90,-0.143,"Approaches225250yardsRghRTP",2010
109,109,"Kevin Sutherland",86,-0.143,"Approaches225250yardsRghRTP",2010
114,114,"Charley Hoffman",85,-0.125,"Approaches225250yardsRghRTP",2010
114,114,"Billy Mayfair",78,-0.125,"Approaches225250yardsRghRTP",2010
114,114,"Brandt Snedeker",89,-0.125,"Approaches225250yardsRghRTP",2010
114,114,"Cameron Tringale",55,-0.125,"Approaches225250yardsRghRTP",2010
118,118,"Tim Clark",88,-0.111,"Approaches225250yardsRghRTP",2010
118,118,"James Nitties",92,-0.111,"Approaches225250yardsRghRTP",2010
118,118,"Nicholas Thompson",88,-0.111,"Approaches225250yardsRghRTP",2010
121,121,"Joe Ogilvie",99,-0.105,"Approaches225250yardsRghRTP",2010
121,121,"Alex Prugh",88,-0.105,"Approaches225250yardsRghRTP",2010
123,123,"Chris DiMarco",88,-0.1,"Approaches225250yardsRghRTP",2010
123,123,"Chris Tidland",77,-0.1,"Approaches225250yardsRghRTP",2010
123,123,"YE Yang",72,-0.1,"Approaches225250yardsRghRTP",2010
126,126,"Trevor Immelman",55,-0.091,"Approaches225250yardsRghRTP",2010
127,127,"Steve Marino",81,-0.083,"Approaches225250yardsRghRTP",2010
128,128,"Rich Barcelo",70,-0.071,"Approaches225250yardsRghRTP",2010
128,128,"Chad Collins",87,-0.071,"Approaches225250yardsRghRTP",2010
130,130,"Rickie Fowler",98,-0.059,"Approaches225250yardsRghRTP",2010
131,131,"Aaron Baddeley",94,-0.048,"Approaches225250yardsRghRTP",2010
132,132,"Woody Austin",93,0,"Approaches225250yardsRghRTP",2010
132,132,"Michael Bradley",77,0,"Approaches225250yardsRghRTP",2010
132,132,"Daniel Chopra",74,0,"Approaches225250yardsRghRTP",2010
132,132,"Stewart Cink",84,0,"Approaches225250yardsRghRTP",2010
132,132,"Jason Dufner",87,0,"Approaches225250yardsRghRTP",2010
132,132,"Jeff Gove",57,0,"Approaches225250yardsRghRTP",2010
132,132,"Paul Goydos",78,0,"Approaches225250yardsRghRTP",2010
132,132,"Padraig Harrington",57,0,"Approaches225250yardsRghRTP",2010
132,132,"Tim Herron",79,0,"Approaches225250yardsRghRTP",2010
132,132,"Freddie Jacobson",83,0,"Approaches225250yardsRghRTP",2010
132,132,"Jerry Kelly",99,0,"Approaches225250yardsRghRTP",2010
132,132,"Matt Kuchar",97,0,"Approaches225250yardsRghRTP",2010
132,132,"Martin Laird",91,0,"Approaches225250yardsRghRTP",2010
132,132,"Will Ma Kenzie",72,0,"Approaches225250yardsRghRTP",2010
132,132,"Troy Matteson",84,0,"Approaches225250yardsRghRTP",2010
132,132,"Rocco Mediate",71,0,"Approaches225250yardsRghRTP",2010
132,132,"Shaun Micheel",70,0,"Approaches225250yardsRghRTP",2010
132,132,"Geoff Ogilvy",62,0,"Approaches225250yardsRghRTP",2010
132,132,"Greg Owen",69,0,"Approaches225250yardsRghRTP",2010
132,132,"Cameron Percy",73,0,"Approaches225250yardsRghRTP",2010
132,132,"DA Points",90,0,"Approaches225250yardsRghRTP",2010
132,132,"John Rollins",81,0,"Approaches225250yardsRghRTP",2010
132,132,"Heath Slocum",97,0,"Approaches225250yardsRghRTP",2010
132,132,"Kevin Streelman",90,0,"Approaches225250yardsRghRTP",2010
132,132,"Brian Stuard",81,0,"Approaches225250yardsRghRTP",2010
132,132,"Vaughn Taylor",87,0,"Approaches225250yardsRghRTP",2010
132,132,"Jerod Turner",54,0,"Approaches225250yardsRghRTP",2010
132,132,"Omar Uresti",74,0,"Approaches225250yardsRghRTP",2010
