"Approachesfrom125150yardsRgh_RANKTHISWEEK_2016","Approachesfrom125150yardsRgh_RANKLASTWEEK_2016","Approachesfrom125150yardsRgh_PLAYERNAME_2016","Approachesfrom125150yardsRgh_ROUNDS_2016","Approachesfrom125150yardsRgh_AVG_2016","Approachesfrom125150yardsRgh_TOTALDISTANCEFEET_2016","Approachesfrom125150yardsRgh_OFATTEMPTS_2016","Approachesfrom125150yardsRgh_RELATIVETOPAR_2016","stat_name","year"
1,1,"Matthew Fitzpatrick",23,NA,49.5,3,-1,"Approachesfrom125150yardsRgh",2016
2,2,"Brian Stuard",24,NA,244.083,12,-2,"Approachesfrom125150yardsRgh",2016
3,3,"Ken Duke",26,NA,173.833,8,-3,"Approachesfrom125150yardsRgh",2016
4,4,"Louis Oosthuizen",25,NA,156.5,7,0,"Approachesfrom125150yardsRgh",2016
5,5,"Seung Yul Noh",54,NA,837.25,35,-1,"Approachesfrom125150yardsRgh",2016
5,5,"DJ Trahan",23,NA,238.833,10,0,"Approachesfrom125150yardsRgh",2016
7,7,"Brandt Snedeker",47,NA,612.333,25,-2,"Approachesfrom125150yardsRgh",2016
8,9,"Robert Garrigus",34,NA,419.5,17,1,"Approachesfrom125150yardsRgh",2016
8,8,"Branden Grace",31,NA,320.75,13,-3,"Approachesfrom125150yardsRgh",2016
10,10,"Byeong Hun An",23,NA,78.417,3,0,"Approachesfrom125150yardsRgh",2016
11,11,"Jon Curran",55,NA,429.083,16,1,"Approachesfrom125150yardsRgh",2016
11,11,"Dustin Johnson",37,NA,403,15,0,"Approachesfrom125150yardsRgh",2016
13,16,"Francesco Molinari",36,NA,496.417,18,-1,"Approachesfrom125150yardsRgh",2016
14,25,"Justin Rose",35,NA,503.583,18,0,"Approachesfrom125150yardsRgh",2016
15,14,"Henrik Norlander",41,NA,705.667,25,2,"Approachesfrom125150yardsRgh",2016
15,18,"Andres Romero",22,NA,226,8,0,"Approachesfrom125150yardsRgh",2016
17,19,"Chez Reavie",56,NA,822.667,29,1,"Approachesfrom125150yardsRgh",2016
18,14,"DA Points",32,NA,399.5,14,-3,"Approachesfrom125150yardsRgh",2016
19,30,"Sung Kang",51,NA,630.667,22,-1,"Approachesfrom125150yardsRgh",2016
20,21,"Ben Crane",48,NA,522,18,4,"Approachesfrom125150yardsRgh",2016
21,51,"Luke Donald",49,NA,614.583,21,1,"Approachesfrom125150yardsRgh",2016
22,17,"Rory McIlroy",37,NA,501.167,17,1,"Approachesfrom125150yardsRgh",2016
23,26,"Jason Bohn",37,NA,740.333,25,1,"Approachesfrom125150yardsRgh",2016
