"TenthTeeLateLowestRound_RANKTHISWEEK_2012","TenthTeeLateLowestRound_RANKLASTWEEK_2012","TenthTeeLateLowestRound_PLAYERNAME_2012","TenthTeeLateLowestRound_ROUNDS_2012","TenthTeeLateLowestRound_LOWRND_2012","stat_name","year"
75,75,"Kris Blanks",65,66,"TenthTeeLateLowestRound",2012
75,75,"Jason Bohn",81,66,"TenthTeeLateLowestRound",2012
75,75,"Rafa Cabrera Bello",17,66,"TenthTeeLateLowestRound",2012
75,75,"Will Claxton",99,66,"TenthTeeLateLowestRound",2012
75,75,"Brian Davis",91,66,"TenthTeeLateLowestRound",2012
75,75,"Glen Day",10,66,"TenthTeeLateLowestRound",2012
75,75,"Luke Donald",63,66,"TenthTeeLateLowestRound",2012
75,75,"James Driscoll",83,66,"TenthTeeLateLowestRound",2012
75,75,"Simon Dyson",22,66,"TenthTeeLateLowestRound",2012
75,75,"Harris English",98,66,"TenthTeeLateLowestRound",2012
75,75,"Nathan Green",73,66,"TenthTeeLateLowestRound",2012
75,75,"Tim Herron",88,66,"TenthTeeLateLowestRound",2012
75,75,"Charley Hoffman",88,66,"TenthTeeLateLowestRound",2012
75,75,"Matt Jones",53,66,"TenthTeeLateLowestRound",2012
75,75,"Jerry Kelly",84,66,"TenthTeeLateLowestRound",2012
75,75,"JJ Killeen",101,66,"TenthTeeLateLowestRound",2012
75,75,"Kevin Kisner",69,66,"TenthTeeLateLowestRound",2012
75,75,"Russell Knox",72,66,"TenthTeeLateLowestRound",2012
75,75,"Jason Kokrak",79,66,"TenthTeeLateLowestRound",2012
75,75,"Richard Lee",71,66,"TenthTeeLateLowestRound",2012
75,75,"Jamie Lovemark",44,66,"TenthTeeLateLowestRound",2012
75,75,"Bill Lunde",83,66,"TenthTeeLateLowestRound",2012
75,75,"Billy Mayfair",90,66,"TenthTeeLateLowestRound",2012
75,75,"George McNeill",85,66,"TenthTeeLateLowestRound",2012
75,75,"Kevin Na",80,66,"TenthTeeLateLowestRound",2012
75,75,"Sean OHair",84,66,"TenthTeeLateLowestRound",2012
75,75,"Geoff Ogilvy",73,66,"TenthTeeLateLowestRound",2012
75,75,"Pat Perez",81,66,"TenthTeeLateLowestRound",2012
75,75,"Ted Potter Jr",77,66,"TenthTeeLateLowestRound",2012
75,75,"Patrick Reed",38,66,"TenthTeeLateLowestRound",2012
75,75,"Justin Rose",69,66,"TenthTeeLateLowestRound",2012
75,75,"Kevin Stadler",85,66,"TenthTeeLateLowestRound",2012
75,75,"Kyle Stanley",86,66,"TenthTeeLateLowestRound",2012
75,75,"Chris Stroud",86,66,"TenthTeeLateLowestRound",2012
75,75,"Roland Thatcher",55,66,"TenthTeeLateLowestRound",2012
75,75,"Bo Van Pelt",84,66,"TenthTeeLateLowestRound",2012
75,75,"Camilo Villegas",79,66,"TenthTeeLateLowestRound",2012
75,75,"Johnson Wagner",88,66,"TenthTeeLateLowestRound",2012
75,75,"Jimmy Walker",101,66,"TenthTeeLateLowestRound",2012
75,75,"Charlie Wi",86,66,"TenthTeeLateLowestRound",2012
75,75,"Garrett Willis",43,66,"TenthTeeLateLowestRound",2012
120,120,"Mark Anderson",75,67,"TenthTeeLateLowestRound",2012
120,120,"Woody Austin",19,67,"TenthTeeLateLowestRound",2012
120,120,"Charlie Beljan",61,67,"TenthTeeLateLowestRound",2012
120,120,"Tommy Biershenk",74,67,"TenthTeeLateLowestRound",2012
120,120,"Angel Cabrera",54,67,"TenthTeeLateLowestRound",2012
120,120,"Alejandro Canizares",8,67,"TenthTeeLateLowestRound",2012
120,120,"Roberto Castro",92,67,"TenthTeeLateLowestRound",2012
120,120,"Kevin Chappell",91,67,"TenthTeeLateLowestRound",2012
120,120,"Erik Compton",81,67,"TenthTeeLateLowestRound",2012
120,120,"Graham DeLaet",79,67,"TenthTeeLateLowestRound",2012
120,120,"Ken Duke",104,67,"TenthTeeLateLowestRound",2012
120,120,"Scott Dunlap",57,67,"TenthTeeLateLowestRound",2012
120,120,"Bob Estes",78,67,"TenthTeeLateLowestRound",2012
120,120,"Rickie Fowler",84,67,"TenthTeeLateLowestRound",2012
120,120,"Harrison Frazar",56,67,"TenthTeeLateLowestRound",2012
120,120,"Fred Funk",12,67,"TenthTeeLateLowestRound",2012
120,120,"Stephen Gangluff",57,67,"TenthTeeLateLowestRound",2012
120,120,"Retief Goosen",39,67,"TenthTeeLateLowestRound",2012
120,120,"Hunter Haas",69,67,"TenthTeeLateLowestRound",2012
120,120,"JB Holmes",90,67,"TenthTeeLateLowestRound",2012
120,120,"Billy Horschel",63,67,"TenthTeeLateLowestRound",2012
120,120,"Charles Howell III",98,67,"TenthTeeLateLowestRound",2012
120,120,"Ryuji Imada",78,67,"TenthTeeLateLowestRound",2012
120,120,"Ryo Ishikawa",54,67,"TenthTeeLateLowestRound",2012
120,120,"Brandt Jobe",57,67,"TenthTeeLateLowestRound",2012
120,120,"Troy Kelly",68,67,"TenthTeeLateLowestRound",2012
120,120,"KT Kim",31,67,"TenthTeeLateLowestRound",2012
120,120,"Matt Kuchar",86,67,"TenthTeeLateLowestRound",2012
120,120,"Doug LaBelle II",4,67,"TenthTeeLateLowestRound",2012
120,120,"Jarrod Lyle",26,67,"TenthTeeLateLowestRound",2012
120,120,"Hunter Mahan",88,67,"TenthTeeLateLowestRound",2012
120,120,"John Mallinger",74,67,"TenthTeeLateLowestRound",2012
120,120,"Alexander Noren",14,67,"TenthTeeLateLowestRound",2012
120,120,"Jeff Overton",101,67,"TenthTeeLateLowestRound",2012
120,120,"Tim Petrovic",46,67,"TenthTeeLateLowestRound",2012
120,120,"Carl Pettersson",92,67,"TenthTeeLateLowestRound",2012
120,120,"Kyle Reifers",86,67,"TenthTeeLateLowestRound",2012
120,120,"Chris Riley",43,67,"TenthTeeLateLowestRound",2012
120,120,"Alexandre Rocha",62,67,"TenthTeeLateLowestRound",2012
120,120,"Gene Sauers",6,67,"TenthTeeLateLowestRound",2012
120,120,"John Senden",81,67,"TenthTeeLateLowestRound",2012
120,120,"Brendan Steele",77,67,"TenthTeeLateLowestRound",2012
120,120,"Henrik Stenson",51,67,"TenthTeeLateLowestRound",2012
120,120,"Kevin Streelman",89,67,"TenthTeeLateLowestRound",2012
120,120,"Daniel Summerhays",81,67,"TenthTeeLateLowestRound",2012
120,120,"Josh Teater",97,67,"TenthTeeLateLowestRound",2012
120,120,"Kyle Thompson",51,67,"TenthTeeLateLowestRound",2012
120,120,"Brendon Todd",78,67,"TenthTeeLateLowestRound",2012
120,120,"Cameron Tringale",88,67,"TenthTeeLateLowestRound",2012
120,120,"Marc Turnesa",31,67,"TenthTeeLateLowestRound",2012
120,120,"Jhonattan Vegas",77,67,"TenthTeeLateLowestRound",2012
120,120,"Danny Willett",4,67,"TenthTeeLateLowestRound",2012
172,172,"Michael Allen",10,68,"TenthTeeLateLowestRound",2012
172,172,"Robert Allenby",76,68,"TenthTeeLateLowestRound",2012
172,172,"Stephen Ames",54,68,"TenthTeeLateLowestRound",2012
172,172,"Stuart Appleby",75,68,"TenthTeeLateLowestRound",2012
172,172,"Craig Barlow",18,68,"TenthTeeLateLowestRound",2012
172,172,"Notah Begay III",11,68,"TenthTeeLateLowestRound",2012
172,172,"Thomas Bjorn",29,68,"TenthTeeLateLowestRound",2012
172,172,"Paul Casey",20,68,"TenthTeeLateLowestRound",2012
172,172,"Greg Chalmers",88,68,"TenthTeeLateLowestRound",2012
172,172,"Chad Collins",19,68,"TenthTeeLateLowestRound",2012
172,172,"Chris Couch",61,68,"TenthTeeLateLowestRound",2012
172,172,"Ernie Els",80,68,"TenthTeeLateLowestRound",2012
172,172,"Sergio Garcia",57,68,"TenthTeeLateLowestRound",2012
172,172,"Tom Gillis",75,68,"TenthTeeLateLowestRound",2012
172,172,"Jason Gore",17,68,"TenthTeeLateLowestRound",2012
172,172,"Bill Haas",79,68,"TenthTeeLateLowestRound",2012
172,172,"Hunter Hamrick",16,68,"TenthTeeLateLowestRound",2012
172,172,"Billy Hurley III",70,68,"TenthTeeLateLowestRound",2012
172,172,"Trevor Immelman",76,68,"TenthTeeLateLowestRound",2012
172,172,"Lee Janzen",40,68,"TenthTeeLateLowestRound",2012
172,172,"Zach Johnson",95,68,"TenthTeeLateLowestRound",2012
172,172,"Kent Jones",19,68,"TenthTeeLateLowestRound",2012
172,172,"Sung Kang",75,68,"TenthTeeLateLowestRound",2012
172,172,"Robert Karlsson",54,68,"TenthTeeLateLowestRound",2012
172,172,"Bio Kim",2,68,"TenthTeeLateLowestRound",2012
172,172,"Colt Knost",79,68,"TenthTeeLateLowestRound",2012
172,172,"Derek Lamely",64,68,"TenthTeeLateLowestRound",2012
172,172,"Scott Langley",15,68,"TenthTeeLateLowestRound",2012
172,172,"Paul Lawrie",23,68,"TenthTeeLateLowestRound",2012
172,172,"Justin Leonard",79,68,"TenthTeeLateLowestRound",2012
172,172,"Edward Loar",59,68,"TenthTeeLateLowestRound",2012
172,172,"Graeme McDowell",55,68,"TenthTeeLateLowestRound",2012
172,172,"Zack Miller",32,68,"TenthTeeLateLowestRound",2012
172,172,"Tom Pernice Jr",62,68,"TenthTeeLateLowestRound",2012
172,172,"DA Points",88,68,"TenthTeeLateLowestRound",2012
172,172,"Brett Quigley",4,68,"TenthTeeLateLowestRound",2012
172,172,"Fran Quinn",12,68,"TenthTeeLateLowestRound",2012
172,172,"Tyler Rody",2,68,"TenthTeeLateLowestRound",2012
172,172,"Andres Romero",68,68,"TenthTeeLateLowestRound",2012
172,172,"Adam Scott",59,68,"TenthTeeLateLowestRound",2012
172,172,"Patrick Sheehan",58,68,"TenthTeeLateLowestRound",2012
172,172,"Paul Stankowski",25,68,"TenthTeeLateLowestRound",2012
172,172,"Steve Stricker",73,68,"TenthTeeLateLowestRound",2012
172,172,"Kevin Sutherland",13,68,"TenthTeeLateLowestRound",2012
172,172,"David Toms",60,68,"TenthTeeLateLowestRound",2012
172,172,"Nick Watney",97,68,"TenthTeeLateLowestRound",2012
172,172,"Lee Westwood",60,68,"TenthTeeLateLowestRound",2012
172,172,"Gary Woodland",70,68,"TenthTeeLateLowestRound",2012
172,172,"Tiger Woods",69,68,"TenthTeeLateLowestRound",2012
172,172,"YE Yang",64,68,"TenthTeeLateLowestRound",2012
222,222,"Alex Aragon",3,69,"TenthTeeLateLowestRound",2012
222,222,"Eric Axley",8,69,"TenthTeeLateLowestRound",2012
222,222,"Briny Baird",38,69,"TenthTeeLateLowestRound",2012
222,222,"Guy Boros",8,69,"TenthTeeLateLowestRound",2012
222,222,"Scott Brown",65,69,"TenthTeeLateLowestRound",2012
222,222,"Bart Bryant",15,69,"TenthTeeLateLowestRound",2012
222,222,"Alex Cejka",37,69,"TenthTeeLateLowestRound",2012
222,222,"Jamie Donaldson",16,69,"TenthTeeLateLowestRound",2012
222,222,"Robert Gamez",23,69,"TenthTeeLateLowestRound",2012
222,222,"Paul Goydos",16,69,"TenthTeeLateLowestRound",2012
222,222,"Mathias Gronberg",4,69,"TenthTeeLateLowestRound",2012
222,222,"Freddie Jacobson",61,69,"TenthTeeLateLowestRound",2012
222,222,"Miguel Angel Jimenez",21,69,"TenthTeeLateLowestRound",2012
222,222,"Richard Johnson",20,69,"TenthTeeLateLowestRound",2012
222,222,"Skip Kendall",18,69,"TenthTeeLateLowestRound",2012
222,222,"Anthony Kim",20,69,"TenthTeeLateLowestRound",2012
222,222,"Kelly Kraft",26,69,"TenthTeeLateLowestRound",2012
222,222,"Marc Leishman",84,69,"TenthTeeLateLowestRound",2012
222,222,"Davis Love III",64,69,"TenthTeeLateLowestRound",2012
222,222,"Steve Lowery",4,69,"TenthTeeLateLowestRound",2012
222,222,"Joost Luiten",12,69,"TenthTeeLateLowestRound",2012
222,222,"Steve Marino",16,69,"TenthTeeLateLowestRound",2012
222,222,"Shaun Micheel",36,69,"TenthTeeLateLowestRound",2012
222,222,"Phil Mickelson",79,69,"TenthTeeLateLowestRound",2012
222,222,"Jon Mills",4,69,"TenthTeeLateLowestRound",2012
222,222,"Jordan Mitchell",2,69,"TenthTeeLateLowestRound",2012
222,222,"Juvic Pagunsan",8,69,"TenthTeeLateLowestRound",2012
222,222,"Rod Pampling",88,69,"TenthTeeLateLowestRound",2012
222,222,"Ian Poulter",57,69,"TenthTeeLateLowestRound",2012
222,222,"Dicky Pride",62,69,"TenthTeeLateLowestRound",2012
222,222,"Jeff Quinney",4,69,"TenthTeeLateLowestRound",2012
222,222,"Charl Schwartzel",56,69,"TenthTeeLateLowestRound",2012
222,222,"Tadahiro Takayama",11,69,"TenthTeeLateLowestRound",2012
222,222,"Omar Uresti",13,69,"TenthTeeLateLowestRound",2012
222,222,"Scott Verplank",18,69,"TenthTeeLateLowestRound",2012
222,222,"Duffy Waldorf",37,69,"TenthTeeLateLowestRound",2012
258,258,"Patrick Cantlay",36,70,"TenthTeeLateLowestRound",2012
258,258,"Jim Carter",4,70,"TenthTeeLateLowestRound",2012
258,258,"Jason Day",57,70,"TenthTeeLateLowestRound",2012
258,258,"Steve Flesch",25,70,"TenthTeeLateLowestRound",2012
258,258,"Yoshinori Fujimoto",8,70,"TenthTeeLateLowestRound",2012
258,258,"Todd Hamilton",28,70,"TenthTeeLateLowestRound",2012
258,258,"Anders Hansen",18,70,"TenthTeeLateLowestRound",2012
258,258,"Jim Herman",6,70,"TenthTeeLateLowestRound",2012
258,258,"Neal Lancaster",20,70,"TenthTeeLateLowestRound",2012
258,258,"Frank Lickliter II",22,70,"TenthTeeLateLowestRound",2012
258,258,"Peter Lonard",10,70,"TenthTeeLateLowestRound",2012
258,258,"Will Ma Kenzie",18,70,"TenthTeeLateLowestRound",2012
258,258,"Matt McQuillan",27,70,"TenthTeeLateLowestRound",2012
258,258,"Matthew NeSmith",2,70,"TenthTeeLateLowestRound",2012
258,258,"Joe Ogilvie",47,70,"TenthTeeLateLowestRound",2012
258,258,"Carl Paulson",7,70,"TenthTeeLateLowestRound",2012
258,258,"Corey Pavin",8,70,"TenthTeeLateLowestRound",2012
258,258,"Kenny Perry",18,70,"TenthTeeLateLowestRound",2012
258,258,"Ted Purdy",14,70,"TenthTeeLateLowestRound",2012
258,258,"Michael Putnam",8,70,"TenthTeeLateLowestRound",2012
258,258,"Cory Renfrew",2,70,"TenthTeeLateLowestRound",2012
258,258,"Webb Simpson",77,70,"TenthTeeLateLowestRound",2012
258,258,"Jordan Spieth",16,70,"TenthTeeLateLowestRound",2012
258,258,"Tim Weinhart",4,70,"TenthTeeLateLowestRound",2012
258,258,"Mike Weir",29,70,"TenthTeeLateLowestRound",2012
258,258,"Brett Wetterich",21,70,"TenthTeeLateLowestRound",2012
284,284,"Keegan Bradley",90,71,"TenthTeeLateLowestRound",2012
284,284,"Mark Brooks",9,71,"TenthTeeLateLowestRound",2012
284,284,"KJ Choi",71,71,"TenthTeeLateLowestRound",2012
284,284,"David Duval",41,71,"TenthTeeLateLowestRound",2012
284,284,"Marcus Fraser",10,71,"TenthTeeLateLowestRound",2012
284,284,"Lucas Glover",41,71,"TenthTeeLateLowestRound",2012
284,284,"Luke Guthrie",14,71,"TenthTeeLateLowestRound",2012
284,284,"Matt Hill",6,71,"TenthTeeLateLowestRound",2012
284,284,"Mackenzie Hughes",2,71,"TenthTeeLateLowestRound",2012
284,284,"Jay Hwang",2,71,"TenthTeeLateLowestRound",2012
284,284,"Dustin Johnson",70,71,"TenthTeeLateLowestRound",2012
284,284,"Hank Kuehne",28,71,"TenthTeeLateLowestRound",2012
284,284,"Bryden Macpherson",8,71,"TenthTeeLateLowestRound",2012
284,284,"Parker McLachlin",6,71,"TenthTeeLateLowestRound",2012
284,284,"Daniel Miernicki",4,71,"TenthTeeLateLowestRound",2012
284,284,"Toshinori Muto",10,71,"TenthTeeLateLowestRound",2012
284,284,"Greg Norman",4,71,"TenthTeeLateLowestRound",2012
284,284,"Anthony Price",2,71,"TenthTeeLateLowestRound",2012
284,284,"David Sanchez",2,71,"TenthTeeLateLowestRound",2012
284,284,"Shawn Stefani",4,71,"TenthTeeLateLowestRound",2012
284,284,"Miguel Tabuena",2,71,"TenthTeeLateLowestRound",2012
284,284,"Tom Watson",10,71,"TenthTeeLateLowestRound",2012
284,284,"Bernd Wiesberger",6,71,"TenthTeeLateLowestRound",2012
307,307,"Rich Beem",28,72,"TenthTeeLateLowestRound",2012
307,307,"Darren Clarke",17,72,"TenthTeeLateLowestRound",2012
307,307,"Rob Couture",2,72,"TenthTeeLateLowestRound",2012
307,307,"Jeff Curl",10,72,"TenthTeeLateLowestRound",2012
307,307,"Steve Elkington",3,72,"TenthTeeLateLowestRound",2012
307,307,"Chesson Hadley",2,72,"TenthTeeLateLowestRound",2012
307,307,"Michael Hoey",7,72,"TenthTeeLateLowestRound",2012
307,307,"Justin Itzen",2,72,"TenthTeeLateLowestRound",2012
307,307,"Jbe Kruger",6,72,"TenthTeeLateLowestRound",2012
307,307,"Mitch Lowe",7,72,"TenthTeeLateLowestRound",2012
307,307,"Shigeki Maruyama",2,72,"TenthTeeLateLowestRound",2012
307,307,"Mike Miles",3,72,"TenthTeeLateLowestRound",2012
307,307,"Francesco Molinari",28,72,"TenthTeeLateLowestRound",2012
307,307,"Arron Oberholser",4,72,"TenthTeeLateLowestRound",2012
307,307,"Koumei Oda",6,72,"TenthTeeLateLowestRound",2012
307,307,"Jesper Parnevik",8,72,"TenthTeeLateLowestRound",2012
307,307,"Rod Perry",4,72,"TenthTeeLateLowestRound",2012
307,307,"Robert Rock",16,72,"TenthTeeLateLowestRound",2012
307,307,"Sam Saunders",9,72,"TenthTeeLateLowestRound",2012
307,307,"Cody Slover",2,72,"TenthTeeLateLowestRound",2012
307,307,"Russell Surber",2,72,"TenthTeeLateLowestRound",2012
307,307,"Dean Wilson",8,72,"TenthTeeLateLowestRound",2012
329,329,"Fulton Allem",6,73,"TenthTeeLateLowestRound",2012
329,329,"Chris Black",2,73,"TenthTeeLateLowestRound",2012
329,329,"Joseph Bramlett",4,73,"TenthTeeLateLowestRound",2012
329,329,"Mark Calcavecchia",8,73,"TenthTeeLateLowestRound",2012
329,329,"Michael Carbone",2,73,"TenthTeeLateLowestRound",2012
329,329,"George Coetzee",7,73,"TenthTeeLateLowestRound",2012
329,329,"Robert Damron",18,73,"TenthTeeLateLowestRound",2012
329,329,"Armando Favela",2,73,"TenthTeeLateLowestRound",2012
329,329,"Maximiliano Godoy",2,73,"TenthTeeLateLowestRound",2012
329,329,"David Hutsell",12,73,"TenthTeeLateLowestRound",2012
329,329,"Pablo Larrazabal",10,73,"TenthTeeLateLowestRound",2012
329,329,"Tom Lewis",6,73,"TenthTeeLateLowestRound",2012
329,329,"David Lynn",4,73,"TenthTeeLateLowestRound",2012
329,329,"Nick Mason",2,73,"TenthTeeLateLowestRound",2012
329,329,"Scott McCarron",14,73,"TenthTeeLateLowestRound",2012
329,329,"Hennie Otto",4,73,"TenthTeeLateLowestRound",2012
329,329,"Zack Reeves",2,73,"TenthTeeLateLowestRound",2012
329,329,"Patrick Rodgers",4,73,"TenthTeeLateLowestRound",2012
329,329,"Jose de Jesus Rodriguez",4,73,"TenthTeeLateLowestRound",2012
329,329,"Christopher Ross",2,73,"TenthTeeLateLowestRound",2012
329,329,"Marcel Siem",10,73,"TenthTeeLateLowestRound",2012
329,329,"Jeev Milkha Singh",10,73,"TenthTeeLateLowestRound",2012
329,329,"Toru Taniguchi",10,73,"TenthTeeLateLowestRound",2012
329,329,"Diego Velasquez",3,73,"TenthTeeLateLowestRound",2012
329,329,"Willie Wood",4,73,"TenthTeeLateLowestRound",2012
354,354,"Alvaro Arizabaleta",2,74,"TenthTeeLateLowestRound",2012
354,354,"Victor Ciesielski",2,74,"TenthTeeLateLowestRound",2012
354,354,"Greg Doherty",2,74,"TenthTeeLateLowestRound",2012
354,354,"Gonzalo Fdez Castano",23,74,"TenthTeeLateLowestRound",2012
354,354,"Robin Freeman",2,74,"TenthTeeLateLowestRound",2012
354,354,"Matthew Giles",2,74,"TenthTeeLateLowestRound",2012
354,354,"Branden Grace",22,74,"TenthTeeLateLowestRound",2012
354,354,"James Hazen",2,74,"TenthTeeLateLowestRound",2012
354,354,"Mike Heinen",2,74,"TenthTeeLateLowestRound",2012
354,354,"Audie Johnson",2,74,"TenthTeeLateLowestRound",2012
354,354,"Chris Smith",6,74,"TenthTeeLateLowestRound",2012
354,354,"Joey Snyder III",18,74,"TenthTeeLateLowestRound",2012
354,354,"Chris Wilson",2,74,"TenthTeeLateLowestRound",2012
367,367,"Brian Bateman",8,75,"TenthTeeLateLowestRound",2012
367,367,"Austin Graham",2,75,"TenthTeeLateLowestRound",2012
367,367,"JP Hayes",2,75,"TenthTeeLateLowestRound",2012
367,367,"Paul Imondi",2,75,"TenthTeeLateLowestRound",2012
367,367,"John Inman",4,75,"TenthTeeLateLowestRound",2012
367,367,"Darrell Kestner",2,75,"TenthTeeLateLowestRound",2012
367,367,"Matt Marshall",2,75,"TenthTeeLateLowestRound",2012
367,367,"Andy Matthews",2,75,"TenthTeeLateLowestRound",2012
367,367,"Blaine McCallister",2,75,"TenthTeeLateLowestRound",2012
367,367,"Brian McCann",2,75,"TenthTeeLateLowestRound",2012
367,367,"Joey McLister",2,75,"TenthTeeLateLowestRound",2012
367,367,"Alan Morin",4,75,"TenthTeeLateLowestRound",2012
367,367,"Thorbjorn Olesen",8,75,"TenthTeeLateLowestRound",2012
367,367,"William Osborne",2,75,"TenthTeeLateLowestRound",2012
367,367,"Bob Sowards",2,75,"TenthTeeLateLowestRound",2012
382,382,"Dennis Downs",2,76,"TenthTeeLateLowestRound",2012
382,382,"Brad Faxon",2,76,"TenthTeeLateLowestRound",2012
382,382,"Jonathan Fly",4,76,"TenthTeeLateLowestRound",2012
382,382,"Brian Gaffney",4,76,"TenthTeeLateLowestRound",2012
382,382,"Jim Gallagher Jr",2,76,"TenthTeeLateLowestRound",2012
382,382,"Brendan Jones",8,76,"TenthTeeLateLowestRound",2012
382,382,"Chris Kaufman",2,76,"TenthTeeLateLowestRound",2012
