"SandSavesfrom1020yards_RANKTHISWEEK_2016","SandSavesfrom1020yards_RANKLASTWEEK_2016","SandSavesfrom1020yards_PLAYERNAME_2016","SandSavesfrom1020yards_ROUNDS_2016","SandSavesfrom1020yards_Pct_2016","SandSavesfrom1020yards_OFSAVES_2016","SandSavesfrom1020yards_OFBUNKERS_2016","stat_name","year"
176,189,"Lucas Glover",53,41.94,13,31,"SandSavesfrom1020yards",2016
177,172,"Steve Wheatcroft",53,41.67,20,48,"SandSavesfrom1020yards",2016
178,170,"Adam Scott",39,41.18,7,17,"SandSavesfrom1020yards",2016
179,175,"Kevin Streelman",46,40.91,9,22,"SandSavesfrom1020yards",2016
179,171,"Camilo Villegas",50,40.91,18,44,"SandSavesfrom1020yards",2016
181,174,"Graham DeLaet",50,40,16,40,"SandSavesfrom1020yards",2016
181,180,"Brice Garnett",29,40,2,5,"SandSavesfrom1020yards",2016
181,180,"Pat Perez",28,40,6,15,"SandSavesfrom1020yards",2016
181,193,"Johnson Wagner",44,40,12,30,"SandSavesfrom1020yards",2016
185,180,"John Senden",48,39.29,11,28,"SandSavesfrom1020yards",2016
186,175,"Justin Hicks",26,39.13,9,23,"SandSavesfrom1020yards",2016
187,190,"Brett Stegmaier",57,38.89,14,36,"SandSavesfrom1020yards",2016
188,202,"Bill Haas",42,38.1,8,21,"SandSavesfrom1020yards",2016
188,168,"Jhonattan Vegas",49,38.1,8,21,"SandSavesfrom1020yards",2016
190,184,"Ben Martin",48,37.93,11,29,"SandSavesfrom1020yards",2016
191,190,"Carl Pettersson",31,37.5,9,24,"SandSavesfrom1020yards",2016
191,190,"Darron Stiles",28,37.5,6,16,"SandSavesfrom1020yards",2016
193,194,"Andres Romero",22,36.36,4,11,"SandSavesfrom1020yards",2016
193,188,"Vaughn Taylor",30,36.36,8,22,"SandSavesfrom1020yards",2016
195,196,"Keegan Bradley",40,36,9,25,"SandSavesfrom1020yards",2016
196,195,"Boo Weekley",53,35.9,14,39,"SandSavesfrom1020yards",2016
197,197,"Davis Love III",40,35.48,11,31,"SandSavesfrom1020yards",2016
198,199,"Cameron Percy",22,33.33,2,6,"SandSavesfrom1020yards",2016
198,207,"Ollie Schniederjans",23,33.33,5,15,"SandSavesfrom1020yards",2016
198,199,"Harold Varner III",58,33.33,12,36,"SandSavesfrom1020yards",2016
201,198,"Carlos Ortiz",47,32.14,9,28,"SandSavesfrom1020yards",2016
202,201,"Stewart Cink",45,32,8,25,"SandSavesfrom1020yards",2016
203,206,"Derek Ernst",36,31.58,6,19,"SandSavesfrom1020yards",2016
203,202,"Wes Roach",33,31.58,6,19,"SandSavesfrom1020yards",2016
205,204,"Lucas Lee",22,25,4,16,"SandSavesfrom1020yards",2016
205,204,"DJ Trahan",23,25,2,8,"SandSavesfrom1020yards",2016
207,208,"Charlie Beljan",26,22.22,4,18,"SandSavesfrom1020yards",2016
