"ProximitytoHolefrom30yards_RANKTHISWEEK_2015","ProximitytoHolefrom30yards_RANKLASTWEEK_2015","ProximitytoHolefrom30yards_PLAYERNAME_2015","ProximitytoHolefrom30yards_ROUNDS_2015","ProximitytoHolefrom30yards_AVGDTP_2015","ProximitytoHolefrom30yards_TOTALDISTANCEFEET_2015","ProximitytoHolefrom30yards_OFSHOTS_2015","ProximitytoHolefrom30yards_SCRAMBLINGRANK_2015","stat_name","year"
50,50,"Jordan Spieth",91,NA,651.167,55,4,"ProximitytoHolefrom30yards",2015
50,50,"Boo Weekley",79,NA,638.25,54,73,"ProximitytoHolefrom30yards",2015
59,59,"Jim Herman",88,NA,558.417,47,118,"ProximitytoHolefrom30yards",2015
59,59,"Billy Hurley III",83,NA,488.833,41,10,"ProximitytoHolefrom30yards",2015
59,59,"Kevin Streelman",95,NA,867.333,73,104,"ProximitytoHolefrom30yards",2015
62,62,"Zac Blair",108,NA,757.417,63,6,"ProximitytoHolefrom30yards",2015
62,62,"Patrick Reed",103,NA,862.333,72,28,"ProximitytoHolefrom30yards",2015
62,62,"Charl Schwartzel",67,NA,359.25,30,168,"ProximitytoHolefrom30yards",2015
65,65,"Luke Donald",71,NA,629.167,52,46,"ProximitytoHolefrom30yards",2015
65,65,"Luke Guthrie",84,NA,690.083,57,127,"ProximitytoHolefrom30yards",2015
65,65,"Tom Hoge",83,NA,506.917,42,106,"ProximitytoHolefrom30yards",2015
65,65,"John Huh",102,NA,1342.583,111,23,"ProximitytoHolefrom30yards",2015
65,65,"Chris Kirk",76,NA,594,49,64,"ProximitytoHolefrom30yards",2015
65,65,"Heath Slocum",57,NA,241.25,20,138,"ProximitytoHolefrom30yards",2015
71,71,"Davis Love III",51,NA,377.167,31,136,"ProximitytoHolefrom30yards",2015
71,71,"Carl Pettersson",106,NA,983.25,81,26,"ProximitytoHolefrom30yards",2015
71,71,"Sam Saunders",83,NA,645.833,53,121,"ProximitytoHolefrom30yards",2015
74,74,"Martin Flores",95,NA,844.417,69,99,"ProximitytoHolefrom30yards",2015
74,74,"Andrew Putnam",68,NA,577.417,47,139,"ProximitytoHolefrom30yards",2015
76,76,"Keegan Bradley",87,NA,839.083,68,115,"ProximitytoHolefrom30yards",2015
76,76,"Chad Collins",79,NA,591.667,48,1,"ProximitytoHolefrom30yards",2015
76,76,"James Hahn",94,NA,653.667,53,108,"ProximitytoHolefrom30yards",2015
76,76,"Lee Westwood",56,NA,345.917,28,178,"ProximitytoHolefrom30yards",2015
80,80,"JB Holmes",89,NA,907.083,73,85,"ProximitytoHolefrom30yards",2015
80,80,"Bo Van Pelt",81,NA,594.25,48,154,"ProximitytoHolefrom30yards",2015
80,80,"Camilo Villegas",83,NA,733.083,59,96,"ProximitytoHolefrom30yards",2015
83,83,"Daniel Berger",97,NA,887.25,71,59,"ProximitytoHolefrom30yards",2015
83,83,"David Hearn",97,NA,1224.917,98,131,"ProximitytoHolefrom30yards",2015
85,85,"Aaron Baddeley",76,NA,769.5,61,48,"ProximitytoHolefrom30yards",2015
85,85,"Fabian Gomez",83,NA,807.083,64,101,"ProximitytoHolefrom30yards",2015
85,85,"Adam Hadwin",95,NA,894.917,71,110,"ProximitytoHolefrom30yards",2015
85,85,"Ben Martin",93,NA,794.5,63,174,"ProximitytoHolefrom30yards",2015
89,89,"Jonathan Byrd",69,NA,544.583,43,5,"ProximitytoHolefrom30yards",2015
89,89,"Kevin Kisner",104,NA,824.917,65,21,"ProximitytoHolefrom30yards",2015
91,91,"Chad Campbell",97,NA,841.333,66,88,"ProximitytoHolefrom30yards",2015
91,91,"Andres Gonzales",90,NA,890.5,70,157,"ProximitytoHolefrom30yards",2015
91,91,"Charles Howell III",105,NA,1264.167,99,151,"ProximitytoHolefrom30yards",2015
91,91,"Jerry Kelly",79,NA,715.167,56,7,"ProximitytoHolefrom30yards",2015
91,91,"Jason Kokrak",88,NA,966.583,76,114,"ProximitytoHolefrom30yards",2015
91,91,"Spencer Levin",99,NA,791.25,62,76,"ProximitytoHolefrom30yards",2015
91,91,"Bryce Molder",91,NA,587.083,46,20,"ProximitytoHolefrom30yards",2015
91,91,"DA Points",72,NA,572,45,75,"ProximitytoHolefrom30yards",2015
91,91,"Scott Stallings",60,NA,601.083,47,171,"ProximitytoHolefrom30yards",2015
91,91,"David Toms",62,NA,547.833,43,12,"ProximitytoHolefrom30yards",2015
101,101,"Stewart Cink",77,NA,627.417,49,117,"ProximitytoHolefrom30yards",2015
101,101,"Jason Day",75,NA,732,57,2,"ProximitytoHolefrom30yards",2015
101,101,"Cameron Percy",72,NA,706.333,55,148,"ProximitytoHolefrom30yards",2015
101,101,"Jonathan Randolph",72,NA,615.583,48,53,"ProximitytoHolefrom30yards",2015
105,105,"Bill Haas",89,NA,761.417,59,31,"ProximitytoHolefrom30yards",2015
105,105,"Russell Knox",96,NA,634.917,49,71,"ProximitytoHolefrom30yards",2015
105,105,"Danny Lee",120,NA,852.083,66,52,"ProximitytoHolefrom30yards",2015
105,105,"Byron Smith",59,NA,502.833,39,172,"ProximitytoHolefrom30yards",2015
105,105,"Bubba Watson",71,NA,658.25,51,32,"ProximitytoHolefrom30yards",2015
110,110,"Harris English",105,NA,859.5,66,36,"ProximitytoHolefrom30yards",2015
110,110,"Ryan Moore",81,NA,767.667,59,65,"ProximitytoHolefrom30yards",2015
110,110,"Jeff Overton",94,NA,767.417,59,98,"ProximitytoHolefrom30yards",2015
110,110,"Michael Thompson",83,NA,869.833,67,161,"ProximitytoHolefrom30yards",2015
114,114,"Greg Chalmers",58,NA,431.5,33,132,"ProximitytoHolefrom30yards",2015
114,114,"Matt Jones",89,NA,953.667,73,42,"ProximitytoHolefrom30yards",2015
114,114,"Troy Merritt",91,NA,837.917,64,33,"ProximitytoHolefrom30yards",2015
114,114,"Alex Prugh",84,NA,721.25,55,177,"ProximitytoHolefrom30yards",2015
118,118,"Francesco Molinari",56,NA,539.083,41,111,"ProximitytoHolefrom30yards",2015
119,119,"Brendon de Jonge",106,NA,968.5,73,91,"ProximitytoHolefrom30yards",2015
120,120,"Alex Cejka",94,NA,719.667,54,62,"ProximitytoHolefrom30yards",2015
120,120,"William McGirt",103,NA,813.583,61,11,"ProximitytoHolefrom30yards",2015
120,120,"Pat Perez",96,NA,865.25,65,69,"ProximitytoHolefrom30yards",2015
123,123,"Gonzalo Fdez Castano",81,NA,751.917,56,120,"ProximitytoHolefrom30yards",2015
123,123,"Ryan Palmer",80,NA,642.417,48,60,"ProximitytoHolefrom30yards",2015
123,123,"Tyrone Van Aswegen",58,NA,376.417,28,116,"ProximitytoHolefrom30yards",2015
123,123,"Gary Woodland",81,NA,655.583,49,142,"ProximitytoHolefrom30yards",2015
127,127,"Paul Casey",87,NA,635.25,47,150,"ProximitytoHolefrom30yards",2015
127,127,"Tony Finau",106,NA,1295.167,96,149,"ProximitytoHolefrom30yards",2015
127,127,"Brendan Steele",88,NA,835.5,62,68,"ProximitytoHolefrom30yards",2015
127,127,"Robert Streb",110,NA,1325.667,98,79,"ProximitytoHolefrom30yards",2015
131,131,"Ryo Ishikawa",90,NA,759.083,56,159,"ProximitytoHolefrom30yards",2015
131,131,"Colt Knost",90,NA,596.833,44,97,"ProximitytoHolefrom30yards",2015
131,131,"Brooks Koepka",84,NA,718.25,53,143,"ProximitytoHolefrom30yards",2015
131,131,"Henrik Stenson",63,NA,503.75,37,25,"ProximitytoHolefrom30yards",2015
135,135,"Retief Goosen",81,NA,710.75,52,85,"ProximitytoHolefrom30yards",2015
135,135,"Brian Harman",90,NA,807.583,59,77,"ProximitytoHolefrom30yards",2015
135,135,"JJ Henry",94,NA,818.25,60,170,"ProximitytoHolefrom30yards",2015
135,135,"Whee Kim",71,NA,685.083,50,123,"ProximitytoHolefrom30yards",2015
135,135,"Jim Renner",68,NA,493.25,36,165,"ProximitytoHolefrom30yards",2015
135,135,"Johnson Wagner",68,NA,450.75,33,82,"ProximitytoHolefrom30yards",2015
135,135,"Jimmy Walker",89,NA,818.333,60,124,"ProximitytoHolefrom30yards",2015
135,135,"Will Wilcox",58,NA,395.167,29,24,"ProximitytoHolefrom30yards",2015
143,143,"Graham DeLaet",65,NA,467.667,34,133,"ProximitytoHolefrom30yards",2015
143,143,"Jamie Donaldson",50,NA,438.917,32,81,"ProximitytoHolefrom30yards",2015
143,143,"Kyle Reifers",96,NA,964.333,70,40,"ProximitytoHolefrom30yards",2015
143,143,"Nick Watney",91,NA,895.667,65,103,"ProximitytoHolefrom30yards",2015
147,147,"Dustin Johnson",75,NA,528.75,38,119,"ProximitytoHolefrom30yards",2015
147,147,"Scott Pinckney",88,NA,919.417,66,155,"ProximitytoHolefrom30yards",2015
149,149,"Ken Duke",93,NA,771.5,55,102,"ProximitytoHolefrom30yards",2015
149,149,"Scott Piercy",90,NA,938.833,67,105,"ProximitytoHolefrom30yards",2015
149,149,"Shawn Stefani",94,NA,991.667,71,146,"ProximitytoHolefrom30yards",2015
149,149,"Brian Stuard",97,NA,698.083,50,66,"ProximitytoHolefrom30yards",2015
153,153,"Carlos Ortiz",100,NA,1339.583,95,158,"ProximitytoHolefrom30yards",2015
153,153,"John Peterson",84,NA,943.417,67,14,"ProximitytoHolefrom30yards",2015
153,153,"Michael Putnam",87,NA,689,49,95,"ProximitytoHolefrom30yards",2015
156,156,"Robert Allenby",63,NA,467.167,33,180,"ProximitytoHolefrom30yards",2015
156,156,"Jason Bohn",95,NA,694.833,49,51,"ProximitytoHolefrom30yards",2015
156,156,"Hunter Mahan",88,NA,1103.083,78,78,"ProximitytoHolefrom30yards",2015
159,159,"Blayne Barber",76,NA,640.917,45,80,"ProximitytoHolefrom30yards",2015
159,159,"Brian Davis",86,NA,883.667,62,56,"ProximitytoHolefrom30yards",2015
159,159,"Lucas Glover",79,NA,668.333,47,164,"ProximitytoHolefrom30yards",2015
159,159,"Andrew Svoboda",80,NA,840.083,59,182,"ProximitytoHolefrom30yards",2015
159,159,"Jhonattan Vegas",90,NA,1127.25,79,89,"ProximitytoHolefrom30yards",2015
164,164,"Andres Romero",69,NA,731.417,51,140,"ProximitytoHolefrom30yards",2015
165,165,"George McNeill",93,NA,804.25,55,44,"ProximitytoHolefrom30yards",2015
166,166,"Derek Fathauer",81,NA,824.083,56,129,"ProximitytoHolefrom30yards",2015
166,166,"Robert Garrigus",70,NA,721.417,49,176,"ProximitytoHolefrom30yards",2015
168,168,"Geoff Ogilvy",50,NA,666.5,45,181,"ProximitytoHolefrom30yards",2015
168,168,"John Senden",80,NA,815.667,55,163,"ProximitytoHolefrom30yards",2015
168,168,"Nicholas Thompson",90,NA,713.917,48,179,"ProximitytoHolefrom30yards",2015
171,171,"Steven Alker",62,NA,447.583,30,39,"ProximitytoHolefrom30yards",2015
171,171,"Greg Owen",58,NA,523.083,35,74,"ProximitytoHolefrom30yards",2015
173,173,"Jason Gore",76,NA,573.5,38,167,"ProximitytoHolefrom30yards",2015
173,173,"Mark Hubbard",79,NA,710.25,47,38,"ProximitytoHolefrom30yards",2015
175,175,"Hudson Swafford",97,NA,680.833,45,160,"ProximitytoHolefrom30yards",2015
176,176,"Oscar Fraustro",58,NA,507,33,147,"ProximitytoHolefrom30yards",2015
177,177,"Brice Garnett",81,NA,740.333,48,156,"ProximitytoHolefrom30yards",2015
178,178,"Jon Curran",83,NA,722.333,46,35,"ProximitytoHolefrom30yards",2015
178,178,"Chesson Hadley",101,NA,1252.167,80,125,"ProximitytoHolefrom30yards",2015
180,180,"Sean OHair",86,NA,1067.333,67,83,"ProximitytoHolefrom30yards",2015
181,181,"Russell Henley",87,NA,1125.25,70,130,"ProximitytoHolefrom30yards",2015
181,181,"Steve Wheatcroft",87,NA,1111.417,69,56,"ProximitytoHolefrom30yards",2015
183,183,"Bill Lunde",50,NA,435.75,26,128,"ProximitytoHolefrom30yards",2015
184,184,"Eric Axley",57,NA,557.917,31,56,"ProximitytoHolefrom30yards",2015
