"3PuttAvoidanceRound4_RANKTHISWEEK_2007","3PuttAvoidanceRound4_RANKLASTWEEK_2007","3PuttAvoidanceRound4_PLAYERNAME_2007","3PuttAvoidanceRound4__2007","3PuttAvoidanceRound4_Pct_2007","3PuttAvoidanceRound4_TOTAL3PUTTS_2007","3PuttAvoidanceRound4_TOTALHOLES_2007","stat_name","year"
1,1,"Jim Rutledge",NA,0.93,1,108,"3PuttAvoidanceRound4",2007
2,2,"Sergio Garcia",NA,1.11,3,270,"3PuttAvoidanceRound4",2007
2,2,"Anders Hansen",NA,1.11,2,180,"3PuttAvoidanceRound4",2007
4,4,"Bob Tway",NA,1.17,4,342,"3PuttAvoidanceRound4",2007
5,5,"Charles Howell III",NA,1.31,4,306,"3PuttAvoidanceRound4",2007
6,6,"Fred Funk",NA,1.39,3,216,"3PuttAvoidanceRound4",2007
7,7,"Bob Heintz",NA,1.48,4,270,"3PuttAvoidanceRound4",2007
8,8,"Nathan Green",NA,1.52,6,396,"3PuttAvoidanceRound4",2007
8,8,"Steve Wheatcroft",NA,1.52,3,198,"3PuttAvoidanceRound4",2007
10,10,"Dean Wilson",NA,1.54,5,324,"3PuttAvoidanceRound4",2007
11,11,"Brandt Snedeker",NA,1.69,7,414,"3PuttAvoidanceRound4",2007
12,12,"Rich Barcelo",NA,1.71,4,234,"3PuttAvoidanceRound4",2007
12,12,"Jonathan Byrd",NA,1.71,4,234,"3PuttAvoidanceRound4",2007
14,14,"Tommy Armour III",NA,1.74,5,288,"3PuttAvoidanceRound4",2007
14,14,"Glen Day",NA,1.74,5,288,"3PuttAvoidanceRound4",2007
16,16,"Heath Slocum",NA,1.77,7,396,"3PuttAvoidanceRound4",2007
17,17,"Michael Boyd",NA,1.85,3,162,"3PuttAvoidanceRound4",2007
17,17,"Paul Gow",NA,1.85,3,162,"3PuttAvoidanceRound4",2007
17,17,"Peter Lonard",NA,1.85,5,270,"3PuttAvoidanceRound4",2007
17,17,"Phil Mickelson",NA,1.85,5,270,"3PuttAvoidanceRound4",2007
17,17,"Corey Pavin",NA,1.85,5,270,"3PuttAvoidanceRound4",2007
17,17,"Scott Verplank",NA,1.85,6,324,"3PuttAvoidanceRound4",2007
17,17,"Charlie Wi",NA,1.85,6,324,"3PuttAvoidanceRound4",2007
24,24,"Craig Lile",NA,1.98,5,252,"3PuttAvoidanceRound4",2007
25,25,"Bo Van Pelt",NA,2.02,8,396,"3PuttAvoidanceRound4",2007
26,26,"Gavin Coles",NA,2.08,6,288,"3PuttAvoidanceRound4",2007
26,26,"Stephen Leaney",NA,2.08,6,288,"3PuttAvoidanceRound4",2007
26,26,"Tag Ridings",NA,2.08,3,144,"3PuttAvoidanceRound4",2007
26,26,"Darron Stiles",NA,2.08,3,144,"3PuttAvoidanceRound4",2007
30,30,"Robert Gamez",NA,2.14,5,234,"3PuttAvoidanceRound4",2007
31,31,"Steve Elkington",NA,2.16,7,324,"3PuttAvoidanceRound4",2007
31,31,"Ryan Moore",NA,2.16,7,324,"3PuttAvoidanceRound4",2007
31,31,"Mark Wilson",NA,2.16,7,324,"3PuttAvoidanceRound4",2007
34,34,"Craig Barlow",NA,2.22,4,180,"3PuttAvoidanceRound4",2007
34,34,"Todd Hamilton",NA,2.22,4,180,"3PuttAvoidanceRound4",2007
34,34,"Jose Maria Olazabal",NA,2.22,4,180,"3PuttAvoidanceRound4",2007
34,34,"Tiger Woods",NA,2.22,6,270,"3PuttAvoidanceRound4",2007
38,38,"Brian Davis",NA,2.27,9,396,"3PuttAvoidanceRound4",2007
39,39,"Stephen Ames",NA,2.29,7,306,"3PuttAvoidanceRound4",2007
39,39,"JJ Henry",NA,2.29,7,306,"3PuttAvoidanceRound4",2007
39,39,"Rory Sabbatini",NA,2.29,7,306,"3PuttAvoidanceRound4",2007
42,42,"Brendon de Jonge",NA,2.31,5,216,"3PuttAvoidanceRound4",2007
42,42,"Ken Duke",NA,2.31,10,432,"3PuttAvoidanceRound4",2007
44,44,"Luke Donald",NA,2.38,6,252,"3PuttAvoidanceRound4",2007
44,44,"Ernie Els",NA,2.38,6,252,"3PuttAvoidanceRound4",2007
46,46,"Ben Curtis",NA,2.43,7,288,"3PuttAvoidanceRound4",2007
46,46,"Bob Estes",NA,2.43,7,288,"3PuttAvoidanceRound4",2007
46,46,"Matt Kuchar",NA,2.43,7,288,"3PuttAvoidanceRound4",2007
46,46,"Daisuke Maruyama",NA,2.43,7,288,"3PuttAvoidanceRound4",2007
46,46,"Arron Oberholser",NA,2.43,7,288,"3PuttAvoidanceRound4",2007
51,51,"Frank Lickliter II",NA,2.47,8,324,"3PuttAvoidanceRound4",2007
51,51,"Hunter Mahan",NA,2.47,8,324,"3PuttAvoidanceRound4",2007
51,51,"George McNeill",NA,2.47,8,324,"3PuttAvoidanceRound4",2007
51,51,"Jeff Sluman",NA,2.47,4,162,"3PuttAvoidanceRound4",2007
51,51,"Henrik Stenson",NA,2.47,4,162,"3PuttAvoidanceRound4",2007
56,56,"Daniel Chopra",NA,2.5,9,360,"3PuttAvoidanceRound4",2007
56,56,"Stewart Cink",NA,2.5,9,360,"3PuttAvoidanceRound4",2007
56,56,"Anthony Kim",NA,2.5,9,360,"3PuttAvoidanceRound4",2007
59,59,"Retief Goosen",NA,2.53,5,198,"3PuttAvoidanceRound4",2007
59,59,"Scott Gutschewski",NA,2.53,5,198,"3PuttAvoidanceRound4",2007
59,59,"Tim Herron",NA,2.53,10,396,"3PuttAvoidanceRound4",2007
59,59,"Jeff Overton",NA,2.53,5,198,"3PuttAvoidanceRound4",2007
59,59,"Jay Williamson",NA,2.53,5,198,"3PuttAvoidanceRound4",2007
64,64,"Steve Allan",NA,2.56,6,234,"3PuttAvoidanceRound4",2007
