"SubParRounds_RANKTHISWEEK_2013","SubParRounds_RANKLASTWEEK_2013","SubParRounds_PLAYERNAME_2013","SubParRounds_EVENTS_2013","stat_name","year"
63,NA,"Martin Flores",25,"SubParRounds",2013
63,NA,"John Huh",28,"SubParRounds",2013
63,NA,"George McNeill",21,"SubParRounds",2013
63,NA,"Cameron Percy",21,"SubParRounds",2013
63,NA,"Bubba Watson",21,"SubParRounds",2013
69,NA,"Jason Dufner",22,"SubParRounds",2013
69,NA,"Justin Hicks",25,"SubParRounds",2013
69,NA,"Morgan Hoffmann",20,"SubParRounds",2013
69,NA,"Pat Perez",22,"SubParRounds",2013
69,NA,"Carl Pettersson",24,"SubParRounds",2013
69,NA,"DA Points",28,"SubParRounds",2013
69,NA,"Scott Stallings",27,"SubParRounds",2013
69,NA,"Josh Teater",24,"SubParRounds",2013
77,NA,"Jonas Blixt",24,"SubParRounds",2013
77,NA,"Greg Chalmers",25,"SubParRounds",2013
77,NA,"Dustin Johnson",22,"SubParRounds",2013
77,NA,"Ryan Moore",22,"SubParRounds",2013
77,NA,"Scott Piercy",24,"SubParRounds",2013
77,NA,"Brian Stuard",25,"SubParRounds",2013
83,NA,"Jason Bohn",23,"SubParRounds",2013
83,NA,"Steven Bowditch",22,"SubParRounds",2013
83,NA,"Stewart Cink",22,"SubParRounds",2013
83,NA,"Rickie Fowler",22,"SubParRounds",2013
83,NA,"Luke Guthrie",27,"SubParRounds",2013
83,NA,"Tiger Woods",16,"SubParRounds",2013
89,NA,"Angel Cabrera",21,"SubParRounds",2013
89,NA,"Erik Compton",24,"SubParRounds",2013
89,NA,"Marc Leishman",23,"SubParRounds",2013
89,NA,"Adam Scott",16,"SubParRounds",2013
89,NA,"Robert Streb",25,"SubParRounds",2013
89,NA,"Steve Stricker",13,"SubParRounds",2013
89,NA,"Bo Van Pelt",22,"SubParRounds",2013
89,NA,"Lee Westwood",19,"SubParRounds",2013
97,NA,"Aaron Baddeley",24,"SubParRounds",2013
97,NA,"Brian Gay",24,"SubParRounds",2013
97,NA,"DH Lee",22,"SubParRounds",2013
97,NA,"David Lynn",22,"SubParRounds",2013
97,NA,"Henrik Norlander",22,"SubParRounds",2013
102,NA,"Luke Donald",17,"SubParRounds",2013
102,NA,"Fabian Gomez",23,"SubParRounds",2013
102,NA,"James Hahn",26,"SubParRounds",2013
102,NA,"Greg Owen",24,"SubParRounds",2013
106,NA,"Ricky Barnes",26,"SubParRounds",2013
106,NA,"Scott Brown",21,"SubParRounds",2013
106,NA,"Tim Clark",20,"SubParRounds",2013
106,NA,"Ben Crane",21,"SubParRounds",2013
106,NA,"Tommy Gainey",28,"SubParRounds",2013
106,NA,"Sergio Garcia",17,"SubParRounds",2013
106,NA,"Jim Herman",19,"SubParRounds",2013
106,NA,"David Lingmerth",23,"SubParRounds",2013
106,NA,"Jeff Maggert",21,"SubParRounds",2013
106,NA,"John Senden",25,"SubParRounds",2013
106,NA,"Shawn Stefani",21,"SubParRounds",2013
106,NA,"Charlie Wi",23,"SubParRounds",2013
106,NA,"Lee Williams",22,"SubParRounds",2013
119,NA,"Ryo Ishikawa",23,"SubParRounds",2013
119,NA,"Freddie Jacobson",19,"SubParRounds",2013
119,NA,"Doug LaBelle II",23,"SubParRounds",2013
119,NA,"Scott Langley",27,"SubParRounds",2013
119,NA,"Tag Ridings",24,"SubParRounds",2013
124,NA,"Ben Kohles",25,"SubParRounds",2013
124,NA,"Steve LeBrun",21,"SubParRounds",2013
124,NA,"Troy Matteson",24,"SubParRounds",2013
124,NA,"Dicky Pride",23,"SubParRounds",2013
124,NA,"Kyle Stanley",24,"SubParRounds",2013
124,NA,"Casey Wittenberg",27,"SubParRounds",2013
130,NA,"David Mathis",24,"SubParRounds",2013
130,NA,"Ted Potter Jr",22,"SubParRounds",2013
132,NA,"Robert Garrigus",22,"SubParRounds",2013
132,NA,"Tom Gillis",22,"SubParRounds",2013
132,NA,"Lucas Glover",23,"SubParRounds",2013
132,NA,"Martin Kaymer",17,"SubParRounds",2013
132,NA,"Luke List",24,"SubParRounds",2013
132,NA,"Seung Yul Noh",25,"SubParRounds",2013
132,NA,"Andres Romero",21,"SubParRounds",2013
132,NA,"Mark Wilson",19,"SubParRounds",2013
140,NA,"Brandt Jobe",19,"SubParRounds",2013
140,NA,"Martin Laird",21,"SubParRounds",2013
140,NA,"Rory McIlroy",16,"SubParRounds",2013
140,NA,"Ian Poulter",16,"SubParRounds",2013
140,NA,"Michael Thompson",22,"SubParRounds",2013
145,NA,"Charlie Beljan",24,"SubParRounds",2013
145,NA,"Bud Cauley",24,"SubParRounds",2013
145,NA,"Will Claxton",24,"SubParRounds",2013
145,NA,"Ernie Els",19,"SubParRounds",2013
145,NA,"Vaughn Taylor",16,"SubParRounds",2013
150,NA,"Colt Knost",25,"SubParRounds",2013
150,NA,"Sean OHair",22,"SubParRounds",2013
152,NA,"Justin Bolli",23,"SubParRounds",2013
152,NA,"Johnson Wagner",24,"SubParRounds",2013
152,NA,"Aaron Watkins",19,"SubParRounds",2013
152,NA,"YE Yang",19,"SubParRounds",2013
156,NA,"Stephen Ames",19,"SubParRounds",2013
156,NA,"Derek Ernst",21,"SubParRounds",2013
156,NA,"Trevor Immelman",24,"SubParRounds",2013
156,NA,"Nick OHern",10,"SubParRounds",2013
156,NA,"Vijay Singh",19,"SubParRounds",2013
156,NA,"DJ Trahan",16,"SubParRounds",2013
162,NA,"Scott Gardiner",23,"SubParRounds",2013
162,NA,"Peter Hanson",15,"SubParRounds",2013
162,NA,"Robert Karlsson",18,"SubParRounds",2013
162,NA,"Tim Petrovic",12,"SubParRounds",2013
162,NA,"David Toms",16,"SubParRounds",2013
167,NA,"Russell Knox",11,"SubParRounds",2013
167,NA,"Jin Park",20,"SubParRounds",2013
167,NA,"Alistair Presnell",23,"SubParRounds",2013
167,NA,"Andrew Svoboda",18,"SubParRounds",2013
167,NA,"Brendon Todd",10,"SubParRounds",2013
167,NA,"Mike Weir",22,"SubParRounds",2013
173,NA,"Nicolas Colsaerts",17,"SubParRounds",2013
173,NA,"Jeff Gove",17,"SubParRounds",2013
173,NA,"Davis Love III",15,"SubParRounds",2013
173,NA,"Graeme McDowell",16,"SubParRounds",2013
173,NA,"Eric Meierdierks",19,"SubParRounds",2013
178,NA,"Ross Fisher",15,"SubParRounds",2013
178,NA,"Tim Herron",15,"SubParRounds",2013
178,NA,"Joe Ogilvie",15,"SubParRounds",2013
178,NA,"Rod Pampling",16,"SubParRounds",2013
178,NA,"Wes Short Jr",15,"SubParRounds",2013
178,NA,"Darron Stiles",20,"SubParRounds",2013
184,NA,"Michael Bradley",21,"SubParRounds",2013
184,NA,"Ben Curtis",20,"SubParRounds",2013
184,NA,"Padraig Harrington",17,"SubParRounds",2013
184,NA,"John Mallinger",12,"SubParRounds",2013
188,NA,"Andres Gonzales",17,"SubParRounds",2013
188,NA,"Michael Letzig",17,"SubParRounds",2013
188,NA,"Geoff Ogilvy",19,"SubParRounds",2013
188,NA,"Louis Oosthuizen",12,"SubParRounds",2013
188,NA,"Heath Slocum",9,"SubParRounds",2013
188,NA,"Kevin Sutherland",13,"SubParRounds",2013
188,NA,"Peter Tomasulo",10,"SubParRounds",2013
195,NA,"Robert Allenby",24,"SubParRounds",2013
195,NA,"Retief Goosen",9,"SubParRounds",2013
197,NA,"Patrick Cantlay",7,"SubParRounds",2013
197,NA,"Bobby Gates",20,"SubParRounds",2013
197,NA,"Hideki Matsuyama",7,"SubParRounds",2013
197,NA,"Marcel Siem",9,"SubParRounds",2013
197,NA,"Joey Snyder III",15,"SubParRounds",2013
202,NA,"Bill Lunde",10,"SubParRounds",2013
202,NA,"Steve Marino",12,"SubParRounds",2013
202,NA,"Kevin Na",8,"SubParRounds",2013
202,NA,"Scott Verplank",14,"SubParRounds",2013
206,NA,"Jonathan Byrd",16,"SubParRounds",2013
206,NA,"John Daly",12,"SubParRounds",2013
206,NA,"Chris DiMarco",11,"SubParRounds",2013
206,NA,"Joe Durant",7,"SubParRounds",2013
206,NA,"Nathan Green",9,"SubParRounds",2013
206,NA,"Jeff Klauk",8,"SubParRounds",2013
212,NA,"Woody Austin",8,"SubParRounds",2013
212,NA,"Matt Bettencourt",9,"SubParRounds",2013
212,NA,"George Coetzee",11,"SubParRounds",2013
212,NA,"Paul Haley II",18,"SubParRounds",2013
212,NA,"Billy Mayfair",14,"SubParRounds",2013
217,NA,"Cameron Beckman",8,"SubParRounds",2013
217,NA,"Gary Christian",10,"SubParRounds",2013
217,NA,"Donald Constable",16,"SubParRounds",2013
217,NA,"Gonzalo Fdez Castano",12,"SubParRounds",2013
217,NA,"Steve Flesch",6,"SubParRounds",2013
217,NA,"Branden Grace",12,"SubParRounds",2013
217,NA,"Lee Janzen",11,"SubParRounds",2013
217,NA,"Thorbjorn Olesen",11,"SubParRounds",2013
217,NA,"John Peterson",6,"SubParRounds",2013
217,NA,"Kyle Reifers",4,"SubParRounds",2013
217,NA,"Richard Sterne",7,"SubParRounds",2013
228,NA,"Joe Affrunti",5,"SubParRounds",2013
228,NA,"Glen Day",6,"SubParRounds",2013
228,NA,"Hunter Haas",5,"SubParRounds",2013
228,NA,"Troy Kelly",10,"SubParRounds",2013
228,NA,"Paul Lawrie",7,"SubParRounds",2013
228,NA,"Ken Looper",2,"SubParRounds",2013
234,NA,"Fred Couples",4,"SubParRounds",2013
234,NA,"Jon Curran",3,"SubParRounds",2013
234,NA,"Stephen Gallacher",5,"SubParRounds",2013
234,NA,"Miguel Jimenez",3,"SubParRounds",2013
234,NA,"Shane Lowry",9,"SubParRounds",2013
234,NA,"Matteo Manassero",9,"SubParRounds",2013
234,NA,"Francesco Molinari",9,"SubParRounds",2013
234,NA,"Jesper Parnevik",13,"SubParRounds",2013
234,NA,"Duffy Waldorf",3,"SubParRounds",2013
243,NA,"Blayne Barber",3,"SubParRounds",2013
243,NA,"Ryan Blaum",3,"SubParRounds",2013
243,NA,"Bart Bryant",2,"SubParRounds",2013
243,NA,"Ryuji Imada",7,"SubParRounds",2013
243,NA,"Kelly Kraft",2,"SubParRounds",2013
243,NA,"Hank Kuehne",5,"SubParRounds",2013
243,NA,"Neal Lancaster",6,"SubParRounds",2013
243,NA,"Kenny Perry",3,"SubParRounds",2013
243,NA,"Alexandre Rocha",3,"SubParRounds",2013
252,NA,"Arjun Atwal",8,"SubParRounds",2013
252,NA,"Shane Bertsch",1,"SubParRounds",2013
252,NA,"Rafael Cabrera Bello",5,"SubParRounds",2013
252,NA,"Paul Casey",7,"SubParRounds",2013
252,NA,"Jason Gore",4,"SubParRounds",2013
252,NA,"Todd Hamilton",4,"SubParRounds",2013
252,NA,"Danny Lee",1,"SubParRounds",2013
252,NA,"Jonathan Randolph",1,"SubParRounds",2013
252,NA,"Patrick Rodgers",1,"SubParRounds",2013
252,NA,"Paul Stankowski",1,"SubParRounds",2013
252,NA,"Andre Stolz",1,"SubParRounds",2013
252,NA,"Jhonattan Vegas",3,"SubParRounds",2013
252,NA,"Chris Williams",5,"SubParRounds",2013
252,NA,"Chris Wood",5,"SubParRounds",2013
266,NA,"Billy Andrade",3,"SubParRounds",2013
266,NA,"Kiradech Aphibarnrat",3,"SubParRounds",2013
266,NA,"Russ Cochran",1,"SubParRounds",2013
266,NA,"Marco Dawson",1,"SubParRounds",2013
266,NA,"Jamie Donaldson",10,"SubParRounds",2013
266,NA,"Zack Fischer",4,"SubParRounds",2013
266,NA,"Adam Hadwin",3,"SubParRounds",2013
266,NA,"JB Holmes",5,"SubParRounds",2013
266,NA,"Scott Jamieson",3,"SubParRounds",2013
266,NA,"Skip Kendall",2,"SubParRounds",2013
266,NA,"Si Woo Kim",8,"SubParRounds",2013
266,NA,"John Kimbell",1,"SubParRounds",2013
266,NA,"Peter Lonard",1,"SubParRounds",2013
266,NA,"Alexander Noren",5,"SubParRounds",2013
266,NA,"Chris Riley",3,"SubParRounds",2013
266,NA,"Sam Saunders",1,"SubParRounds",2013
266,NA,"Justin Thomas",2,"SubParRounds",2013
266,NA,"Marc Turnesa",2,"SubParRounds",2013
266,NA,"Peter Uihlein",4,"SubParRounds",2013
266,NA,"Sebastian Vazquez",1,"SubParRounds",2013
266,NA,"Marc Warren",2,"SubParRounds",2013
266,NA,"Tom Watson",4,"SubParRounds",2013
266,NA,"Dean Wilson",2,"SubParRounds",2013
289,NA,"Brad Adamonis",2,"SubParRounds",2013
289,NA,"Blake Adams",2,"SubParRounds",2013
289,NA,"Mark Anderson",1,"SubParRounds",2013
289,NA,"Franklin Corpening",1,"SubParRounds",2013
289,NA,"Oliver Fisher",1,"SubParRounds",2013
289,NA,"Steven Fox",9,"SubParRounds",2013
289,NA,"Marcus Fraser",6,"SubParRounds",2013
289,NA,"David Frost",1,"SubParRounds",2013
289,NA,"Robert Gamez",3,"SubParRounds",2013
289,NA,"Jorge Garcia",1,"SubParRounds",2013
289,NA,"Steve Jones",1,"SubParRounds",2013
289,NA,"Kent Jones",1,"SubParRounds",2013
289,NA,"Michael Kim",2,"SubParRounds",2013
289,NA,"Kevin Kisner",1,"SubParRounds",2013
289,NA,"Bernhard Langer",1,"SubParRounds",2013
289,NA,"Tom Lehman",2,"SubParRounds",2013
289,NA,"Scott McCarron",8,"SubParRounds",2013
289,NA,"Justin Peters",1,"SubParRounds",2013
289,NA,"Roger Sloan",1,"SubParRounds",2013
289,NA,"Chris Starkjohann",1,"SubParRounds",2013
289,NA,"Hideto Tanihara",1,"SubParRounds",2013
289,NA,"Steve Wheatcroft",1,"SubParRounds",2013
289,NA,"Thaworn Wiratchant",3,"SubParRounds",2013
289,NA,"Jeremiah Wooding",1,"SubParRounds",2013
313,NA,"Steven Alker",2,"SubParRounds",2013
313,NA,"Max Alverio",1,"SubParRounds",2013
313,NA,"Connor Arendell",1,"SubParRounds",2013
313,NA,"Eric Axley",2,"SubParRounds",2013
313,NA,"Todd Baek",1,"SubParRounds",2013
313,NA,"Craig Barlow",1,"SubParRounds",2013
313,NA,"Thomas Bjorn",4,"SubParRounds",2013
313,NA,"Michael Block",1,"SubParRounds",2013
313,NA,"Gregory Bourdy",1,"SubParRounds",2013
313,NA,"David Branshaw",1,"SubParRounds",2013
313,NA,"Tom Byrum",1,"SubParRounds",2013
313,NA,"Rafael Campos",1,"SubParRounds",2013
313,NA,"Kevin Carll",1,"SubParRounds",2013
313,NA,"Alex Cejka",2,"SubParRounds",2013
313,NA,"Darren Clarke",3,"SubParRounds",2013
313,NA,"Corey Conners",1,"SubParRounds",2013
313,NA,"Jeff Curl",1,"SubParRounds",2013
313,NA,"Eduardo De La Riva",1,"SubParRounds",2013
313,NA,"David Duval",8,"SubParRounds",2013
313,NA,"Brad Faxon",1,"SubParRounds",2013
313,NA,"Fred Funk",1,"SubParRounds",2013
313,NA,"Andrew Georgiou",1,"SubParRounds",2013
313,NA,"Mathew Goggin",1,"SubParRounds",2013
313,NA,"Scott Harrington",1,"SubParRounds",2013
313,NA,"Mike Hendry",1,"SubParRounds",2013
313,NA,"Mark Hensby",1,"SubParRounds",2013
313,NA,"John Hurley",1,"SubParRounds",2013
313,NA,"Steven Ihm",1,"SubParRounds",2013
313,NA,"Yuta Ikeda",1,"SubParRounds",2013
313,NA,"Stephan Jaeger",1,"SubParRounds",2013
313,NA,"Thongchai Jaidee",4,"SubParRounds",2013
313,NA,"Andrew Johnson",1,"SubParRounds",2013
313,NA,"Shiv Kapur",1,"SubParRounds",2013
313,NA,"Shingo Katayama",1,"SubParRounds",2013
313,NA,"Frank Lickliter II",3,"SubParRounds",2013
313,NA,"Steve Lowery",1,"SubParRounds",2013
313,NA,"Randy Lowry",1,"SubParRounds",2013
313,NA,"Sandy Lyle",2,"SubParRounds",2013
313,NA,"Michael McCabe",1,"SubParRounds",2013
313,NA,"Parker McLachlin",2,"SubParRounds",2013
313,NA,"Jay McLuen",1,"SubParRounds",2013
313,NA,"Shaun Micheel",5,"SubParRounds",2013
313,NA,"Chris Naegel",1,"SubParRounds",2013
313,NA,"Bret Nutt",1,"SubParRounds",2013
313,NA,"Mark OMeara",3,"SubParRounds",2013
313,NA,"Arron Oberholser",2,"SubParRounds",2013
313,NA,"Corey Pavin",2,"SubParRounds",2013
313,NA,"David Peoples",1,"SubParRounds",2013
313,NA,"Rod Perry",3,"SubParRounds",2013
313,NA,"Ted Purdy",3,"SubParRounds",2013
313,NA,"Brett Quigley",1,"SubParRounds",2013
313,NA,"Richie Ramsay",4,"SubParRounds",2013
313,NA,"Mark Silvers",2,"SubParRounds",2013
313,NA,"Jesse Smith",2,"SubParRounds",2013
313,NA,"Nate Smith",1,"SubParRounds",2013
313,NA,"Guan Tianlang",5,"SubParRounds",2013
313,NA,"Omar Uresti",1,"SubParRounds",2013
313,NA,"TJ Vogel",3,"SubParRounds",2013
313,NA,"Danny Willett",2,"SubParRounds",2013
313,NA,"Eugene Wong",1,"SubParRounds",2013
