"BestYTDStreakwoa3Putt_RANKTHISWEEK_2014","BestYTDStreakwoa3Putt_RANKLASTWEEK_2014","BestYTDStreakwoa3Putt_PLAYERNAME_2014","BestYTDStreakwoa3Putt_EVENTS_2014","BestYTDStreakwoa3Putt_BESTSTREAK_2014","BestYTDStreakwoa3Putt_CURRENTSTREAK_2014","stat_name","year"
53,53,"Keegan Bradley",26,168,32,"BestYTDStreakwoa3Putt",2014
54,54,"Chris Wood",3,167,4,"BestYTDStreakwoa3Putt",2014
55,55,"Tim Clark",26,166,132,"BestYTDStreakwoa3Putt",2014
56,56,"Jonathan Byrd",24,161,14,"BestYTDStreakwoa3Putt",2014
56,56,"Miguel Angel Carballo",15,161,7,"BestYTDStreakwoa3Putt",2014
58,58,"David Lynn",11,160,32,"BestYTDStreakwoa3Putt",2014
58,58,"Charl Schwartzel",18,160,4,"BestYTDStreakwoa3Putt",2014
58,58,"Heath Slocum",23,160,NA,"BestYTDStreakwoa3Putt",2014
61,61,"Thomas Bjorn",9,159,97,"BestYTDStreakwoa3Putt",2014
61,61,"Pat Perez",25,159,1,"BestYTDStreakwoa3Putt",2014
61,61,"Bo Van Pelt",25,159,20,"BestYTDStreakwoa3Putt",2014
61,61,"YE Yang",28,159,92,"BestYTDStreakwoa3Putt",2014
65,65,"Charles Howell III",29,158,18,"BestYTDStreakwoa3Putt",2014
66,66,"KJ Choi",23,157,15,"BestYTDStreakwoa3Putt",2014
66,66,"Zach Johnson",26,157,137,"BestYTDStreakwoa3Putt",2014
68,68,"Bud Cauley",19,156,10,"BestYTDStreakwoa3Putt",2014
68,68,"Brooks Koepka",16,156,8,"BestYTDStreakwoa3Putt",2014
70,70,"Chad Collins",28,155,5,"BestYTDStreakwoa3Putt",2014
70,70,"Robert Karlsson",7,155,10,"BestYTDStreakwoa3Putt",2014
72,72,"Martin Flores",26,154,15,"BestYTDStreakwoa3Putt",2014
72,72,"Peter Malnati",18,154,70,"BestYTDStreakwoa3Putt",2014
72,72,"John Senden",27,154,99,"BestYTDStreakwoa3Putt",2014
75,75,"Josh Teater",28,153,141,"BestYTDStreakwoa3Putt",2014
76,76,"Russell Knox",26,152,100,"BestYTDStreakwoa3Putt",2014
76,76,"Rory McIlroy",17,152,8,"BestYTDStreakwoa3Putt",2014
76,76,"Brendan Steele",26,152,30,"BestYTDStreakwoa3Putt",2014
79,79,"Marc Leishman",24,151,4,"BestYTDStreakwoa3Putt",2014
80,80,"Charlie Wi",25,150,22,"BestYTDStreakwoa3Putt",2014
81,81,"Cameron Tringale",31,148,49,"BestYTDStreakwoa3Putt",2014
82,82,"Ben Crane",25,147,44,"BestYTDStreakwoa3Putt",2014
82,82,"Martin Kaymer",19,147,23,"BestYTDStreakwoa3Putt",2014
82,82,"Webb Simpson",25,147,70,"BestYTDStreakwoa3Putt",2014
85,85,"Brian Gay",26,146,3,"BestYTDStreakwoa3Putt",2014
85,85,"Morgan Hoffmann",32,146,127,"BestYTDStreakwoa3Putt",2014
87,87,"Ben Curtis",24,145,69,"BestYTDStreakwoa3Putt",2014
87,87,"Brad Fritsch",18,145,3,"BestYTDStreakwoa3Putt",2014
89,89,"Ricky Barnes",27,144,12,"BestYTDStreakwoa3Putt",2014
89,89,"Luke Donald",17,144,30,"BestYTDStreakwoa3Putt",2014
89,89,"Paul Goydos",19,144,6,"BestYTDStreakwoa3Putt",2014
89,89,"Will Ma Kenzie",27,144,18,"BestYTDStreakwoa3Putt",2014
89,89,"Fabrizio Zanotti",2,144,144,"BestYTDStreakwoa3Putt",2014
94,94,"Spencer Levin",20,143,20,"BestYTDStreakwoa3Putt",2014
94,94,"Ted Potter Jr",24,143,NA,"BestYTDStreakwoa3Putt",2014
94,94,"Mark Wilson",25,143,58,"BestYTDStreakwoa3Putt",2014
97,97,"JB Holmes",24,142,12,"BestYTDStreakwoa3Putt",2014
97,97,"Kevin Na",27,142,4,"BestYTDStreakwoa3Putt",2014
99,99,"Mike Weir",25,141,67,"BestYTDStreakwoa3Putt",2014
100,100,"Glen Day",5,140,32,"BestYTDStreakwoa3Putt",2014
100,100,"Danny Lee",28,140,56,"BestYTDStreakwoa3Putt",2014
100,100,"John Merrick",25,140,22,"BestYTDStreakwoa3Putt",2014
103,103,"James Hahn",27,139,67,"BestYTDStreakwoa3Putt",2014
103,103,"Jason Kokrak",19,139,39,"BestYTDStreakwoa3Putt",2014
103,103,"Edoardo Molinari",2,139,4,"BestYTDStreakwoa3Putt",2014
103,103,"Ryan Moore",24,139,10,"BestYTDStreakwoa3Putt",2014
103,103,"Adam Scott",17,139,1,"BestYTDStreakwoa3Putt",2014
108,108,"Troy Merritt",20,138,94,"BestYTDStreakwoa3Putt",2014
108,108,"Andres Romero",26,138,13,"BestYTDStreakwoa3Putt",2014
110,110,"Ryo Ishikawa",24,137,3,"BestYTDStreakwoa3Putt",2014
111,111,"Eric Axley",10,136,136,"BestYTDStreakwoa3Putt",2014
111,111,"George McNeill",24,136,46,"BestYTDStreakwoa3Putt",2014
111,111,"Ryan Palmer",23,136,28,"BestYTDStreakwoa3Putt",2014
114,114,"Billy Hurley III",26,135,34,"BestYTDStreakwoa3Putt",2014
114,114,"Carl Pettersson",28,135,4,"BestYTDStreakwoa3Putt",2014
114,114,"Ian Poulter",17,135,21,"BestYTDStreakwoa3Putt",2014
114,114,"Scott Stallings",28,135,29,"BestYTDStreakwoa3Putt",2014
118,118,"Andrew Loupe",22,134,2,"BestYTDStreakwoa3Putt",2014
119,119,"Bryce Molder",25,133,27,"BestYTDStreakwoa3Putt",2014
119,119,"Henrik Stenson",15,133,8,"BestYTDStreakwoa3Putt",2014
121,121,"Robert Garrigus",25,132,NA,"BestYTDStreakwoa3Putt",2014
121,121,"Vijay Singh",25,132,17,"BestYTDStreakwoa3Putt",2014
121,121,"Johnson Wagner",24,132,7,"BestYTDStreakwoa3Putt",2014
124,124,"Charlie Beljan",26,130,35,"BestYTDStreakwoa3Putt",2014
124,124,"Derek Ernst",28,130,47,"BestYTDStreakwoa3Putt",2014
124,124,"Miguel Angel Jimenez",8,130,130,"BestYTDStreakwoa3Putt",2014
124,124,"Daniel Summerhays",27,130,19,"BestYTDStreakwoa3Putt",2014
124,124,"Camilo Villegas",29,130,50,"BestYTDStreakwoa3Putt",2014
129,129,"Kevin Chappell",28,129,77,"BestYTDStreakwoa3Putt",2014
129,129,"Luke Guthrie",26,129,19,"BestYTDStreakwoa3Putt",2014
129,129,"Len Mattiace",4,129,129,"BestYTDStreakwoa3Putt",2014
132,132,"Roberto Castro",27,128,1,"BestYTDStreakwoa3Putt",2014
133,133,"Sergio Garcia",16,127,30,"BestYTDStreakwoa3Putt",2014
134,134,"Robert Allenby",29,126,7,"BestYTDStreakwoa3Putt",2014
134,134,"Scott Brown",30,126,11,"BestYTDStreakwoa3Putt",2014
134,134,"Todd Hamilton",4,126,8,"BestYTDStreakwoa3Putt",2014
134,134,"Phil Mickelson",21,126,105,"BestYTDStreakwoa3Putt",2014
134,134,"Scott Piercy",12,126,8,"BestYTDStreakwoa3Putt",2014
134,134,"Rory Sabbatini",26,126,16,"BestYTDStreakwoa3Putt",2014
140,140,"Chesson Hadley",29,125,40,"BestYTDStreakwoa3Putt",2014
140,140,"Rod Pampling",7,125,19,"BestYTDStreakwoa3Putt",2014
140,140,"Wes Roach",22,125,7,"BestYTDStreakwoa3Putt",2014
140,140,"Michael Thompson",22,125,70,"BestYTDStreakwoa3Putt",2014
140,140,"Boo Weekley",24,125,1,"BestYTDStreakwoa3Putt",2014
145,145,"Chris Stroud",25,124,19,"BestYTDStreakwoa3Putt",2014
145,145,"Nicholas Thompson",30,124,5,"BestYTDStreakwoa3Putt",2014
145,145,"Tom Watson",5,124,81,"BestYTDStreakwoa3Putt",2014
148,148,"Tim Herron",15,123,14,"BestYTDStreakwoa3Putt",2014
148,148,"Jordan Spieth",27,123,26,"BestYTDStreakwoa3Putt",2014
150,150,"Francesco Molinari",12,121,27,"BestYTDStreakwoa3Putt",2014
150,150,"Andrew Svoboda",24,121,16,"BestYTDStreakwoa3Putt",2014
152,152,"Angel Cabrera",23,120,3,"BestYTDStreakwoa3Putt",2014
152,152,"Darren Fichardt",2,120,22,"BestYTDStreakwoa3Putt",2014
154,154,"Matt Jones",25,119,41,"BestYTDStreakwoa3Putt",2014
154,154,"Seung Yul Noh",27,119,NA,"BestYTDStreakwoa3Putt",2014
154,154,"Geoff Ogilvy",26,119,7,"BestYTDStreakwoa3Putt",2014
154,154,"Will Wilcox",16,119,7,"BestYTDStreakwoa3Putt",2014
158,158,"Mark Calcavecchia",8,118,48,"BestYTDStreakwoa3Putt",2014
158,158,"Ken Duke",25,118,5,"BestYTDStreakwoa3Putt",2014
158,158,"Brice Garnett",28,118,7,"BestYTDStreakwoa3Putt",2014
158,158,"JJ Henry",28,118,24,"BestYTDStreakwoa3Putt",2014
158,158,"Edward Loar",19,118,12,"BestYTDStreakwoa3Putt",2014
158,158,"Hunter Mahan",25,118,61,"BestYTDStreakwoa3Putt",2014
158,158,"Robert Streb",21,118,5,"BestYTDStreakwoa3Putt",2014
165,165,"Gregory Bourdy",2,116,27,"BestYTDStreakwoa3Putt",2014
165,165,"Nicolas Colsaerts",12,116,NA,"BestYTDStreakwoa3Putt",2014
165,165,"John Huh",28,116,12,"BestYTDStreakwoa3Putt",2014
165,165,"Ryuji Imada",9,116,1,"BestYTDStreakwoa3Putt",2014
165,165,"DH Lee",20,116,8,"BestYTDStreakwoa3Putt",2014
170,170,"Troy Matteson",23,115,9,"BestYTDStreakwoa3Putt",2014
170,170,"Scott McCarron",12,115,37,"BestYTDStreakwoa3Putt",2014
170,170,"Shawn Stefani",17,115,40,"BestYTDStreakwoa3Putt",2014
170,170,"Hudson Swafford",26,115,NA,"BestYTDStreakwoa3Putt",2014
170,170,"Nick Watney",25,115,21,"BestYTDStreakwoa3Putt",2014
175,175,"Jeff Overton",24,114,2,"BestYTDStreakwoa3Putt",2014
175,175,"Richard Sterne",7,114,5,"BestYTDStreakwoa3Putt",2014
175,175,"Gary Woodland",25,114,114,"BestYTDStreakwoa3Putt",2014
178,178,"Brian Davis",28,113,17,"BestYTDStreakwoa3Putt",2014
178,178,"Graham DeLaet",24,113,19,"BestYTDStreakwoa3Putt",2014
178,178,"Matt Every",26,113,18,"BestYTDStreakwoa3Putt",2014
178,178,"Jason Gore",7,113,32,"BestYTDStreakwoa3Putt",2014
182,182,"Alex Prugh",16,112,37,"BestYTDStreakwoa3Putt",2014
183,183,"Chad Campbell",18,109,1,"BestYTDStreakwoa3Putt",2014
183,183,"Darren Clarke",15,109,7,"BestYTDStreakwoa3Putt",2014
183,183,"John Mallinger",14,109,6,"BestYTDStreakwoa3Putt",2014
183,183,"Steve Marino",13,109,6,"BestYTDStreakwoa3Putt",2014
187,187,"Will Claxton",8,108,11,"BestYTDStreakwoa3Putt",2014
187,187,"DA Points",27,108,31,"BestYTDStreakwoa3Putt",2014
187,187,"Scott Verplank",12,108,108,"BestYTDStreakwoa3Putt",2014
190,190,"Blake Adams",8,107,NA,"BestYTDStreakwoa3Putt",2014
190,190,"Trevor Immelman",28,107,52,"BestYTDStreakwoa3Putt",2014
190,190,"Jamie Lovemark",20,107,24,"BestYTDStreakwoa3Putt",2014
190,190,"Hideki Matsuyama",24,107,12,"BestYTDStreakwoa3Putt",2014
194,194,"Jose Coceres",6,105,1,"BestYTDStreakwoa3Putt",2014
194,194,"John Daly",15,105,18,"BestYTDStreakwoa3Putt",2014
194,194,"Thorbjorn Olesen",14,105,73,"BestYTDStreakwoa3Putt",2014
197,197,"Woody Austin",22,104,94,"BestYTDStreakwoa3Putt",2014
197,197,"Victor Dubuisson",10,104,33,"BestYTDStreakwoa3Putt",2014
197,197,"David Lingmerth",26,104,17,"BestYTDStreakwoa3Putt",2014
197,197,"Greg Owen",8,104,37,"BestYTDStreakwoa3Putt",2014
201,201,"Briny Baird",17,103,1,"BestYTDStreakwoa3Putt",2014
201,201,"Gaganjeet Bhullar",2,103,12,"BestYTDStreakwoa3Putt",2014
201,201,"Daniel Chopra",16,103,11,"BestYTDStreakwoa3Putt",2014
201,201,"Doug LaBelle II",12,103,11,"BestYTDStreakwoa3Putt",2014
201,201,"Shane Lowry",3,103,40,"BestYTDStreakwoa3Putt",2014
201,201,"John Rollins",28,103,6,"BestYTDStreakwoa3Putt",2014
201,201,"Jhonattan Vegas",23,103,44,"BestYTDStreakwoa3Putt",2014
208,208,"Michael Putnam",30,101,26,"BestYTDStreakwoa3Putt",2014
209,209,"Martin Laird",20,100,43,"BestYTDStreakwoa3Putt",2014
209,209,"Jim Renner",25,100,2,"BestYTDStreakwoa3Putt",2014
209,209,"Kevin Stadler",26,100,13,"BestYTDStreakwoa3Putt",2014
209,209,"Kevin Streelman",24,100,11,"BestYTDStreakwoa3Putt",2014
213,213,"Kevin Foley",15,98,4,"BestYTDStreakwoa3Putt",2014
213,213,"Harrison Frazar",15,98,37,"BestYTDStreakwoa3Putt",2014
213,213,"Nathan Green",4,98,40,"BestYTDStreakwoa3Putt",2014
213,213,"Lee Williams",13,98,2,"BestYTDStreakwoa3Putt",2014
217,217,"Louis Oosthuizen",16,97,3,"BestYTDStreakwoa3Putt",2014
218,218,"Davis Love III",22,96,21,"BestYTDStreakwoa3Putt",2014
218,218,"Tim Petrovic",10,96,7,"BestYTDStreakwoa3Putt",2014
220,220,"Stewart Cink",25,94,31,"BestYTDStreakwoa3Putt",2014
220,220,"Branden Grace",11,94,57,"BestYTDStreakwoa3Putt",2014
220,220,"Kyle Stanley",28,94,NA,"BestYTDStreakwoa3Putt",2014
223,223,"Justin Bolli",6,93,93,"BestYTDStreakwoa3Putt",2014
223,223,"Tommy Gainey",26,93,21,"BestYTDStreakwoa3Putt",2014
223,223,"John Peterson",25,93,1,"BestYTDStreakwoa3Putt",2014
226,226,"Mark Anderson",8,92,32,"BestYTDStreakwoa3Putt",2014
226,226,"Joe Ogilvie",13,92,21,"BestYTDStreakwoa3Putt",2014
226,226,"Marc Warren",2,92,7,"BestYTDStreakwoa3Putt",2014
229,229,"Patrick Reed",28,91,22,"BestYTDStreakwoa3Putt",2014
229,229,"Justin Thomas",7,91,27,"BestYTDStreakwoa3Putt",2014
231,231,"James Driscoll",25,90,31,"BestYTDStreakwoa3Putt",2014
232,232,"Thomas Aiken",3,89,17,"BestYTDStreakwoa3Putt",2014
232,232,"Sangmoon Bae",24,89,33,"BestYTDStreakwoa3Putt",2014
232,232,"Bob Estes",2,89,89,"BestYTDStreakwoa3Putt",2014
232,232,"Stephen Gallacher",12,89,NA,"BestYTDStreakwoa3Putt",2014
232,232,"Hideto Tanihara",3,89,54,"BestYTDStreakwoa3Putt",2014
237,237,"Jordan Niebrugge",2,87,87,"BestYTDStreakwoa3Putt",2014
238,238,"Scott Gardiner",18,86,NA,"BestYTDStreakwoa3Putt",2014
238,238,"Joost Luiten",9,86,68,"BestYTDStreakwoa3Putt",2014
238,238,"Jeff Maggert",19,86,NA,"BestYTDStreakwoa3Putt",2014
241,241,"Harris English",28,85,23,"BestYTDStreakwoa3Putt",2014
241,241,"David Howell",3,85,29,"BestYTDStreakwoa3Putt",2014
243,243,"Matteo Manassero",10,84,9,"BestYTDStreakwoa3Putt",2014
244,244,"Jeff Curl",2,83,83,"BestYTDStreakwoa3Putt",2014
244,244,"Matthew Fitzpatrick",4,83,12,"BestYTDStreakwoa3Putt",2014
246,246,"Steven Bowditch",30,82,15,"BestYTDStreakwoa3Putt",2014
246,246,"Brett Rumford",3,82,61,"BestYTDStreakwoa3Putt",2014
248,248,"George Coetzee",6,81,74,"BestYTDStreakwoa3Putt",2014
248,248,"Gonzalo Fdez Castano",25,81,3,"BestYTDStreakwoa3Putt",2014
248,248,"Lucas Glover",26,81,5,"BestYTDStreakwoa3Putt",2014
248,248,"Tag Ridings",12,81,11,"BestYTDStreakwoa3Putt",2014
252,252,"Rod Perry",7,80,42,"BestYTDStreakwoa3Putt",2014
253,253,"Mikko Ilonen",5,77,63,"BestYTDStreakwoa3Putt",2014
253,253,"Pablo Larrazabal",5,77,56,"BestYTDStreakwoa3Putt",2014
253,253,"Marc Turnesa",6,77,5,"BestYTDStreakwoa3Putt",2014
256,256,"Tiger Woods",7,76,12,"BestYTDStreakwoa3Putt",2014
257,257,"Shiv Kapur",2,75,75,"BestYTDStreakwoa3Putt",2014
257,257,"Peter Uihlein",7,75,16,"BestYTDStreakwoa3Putt",2014
259,259,"Kevin Tway",23,74,NA,"BestYTDStreakwoa3Putt",2014
260,260,"Stephen Ames",18,73,14,"BestYTDStreakwoa3Putt",2014
260,260,"Cameron Beckman",12,73,19,"BestYTDStreakwoa3Putt",2014
260,260,"Jason Dufner",17,73,2,"BestYTDStreakwoa3Putt",2014
260,260,"Joe Durant",15,73,2,"BestYTDStreakwoa3Putt",2014
264,264,"Michael Bradley",2,72,72,"BestYTDStreakwoa3Putt",2014
264,264,"Kristoffer Broberg",1,72,72,"BestYTDStreakwoa3Putt",2014
264,264,"Alex Cejka",6,72,16,"BestYTDStreakwoa3Putt",2014
264,264,"Joel Dahmen",1,72,72,"BestYTDStreakwoa3Putt",2014
264,264,"Oliver Fisher",2,72,72,"BestYTDStreakwoa3Putt",2014
264,264,"Emiliano Grillo",1,72,72,"BestYTDStreakwoa3Putt",2014
264,264,"Adam Hadwin",1,72,72,"BestYTDStreakwoa3Putt",2014
264,264,"Jamie McLeary",1,72,72,"BestYTDStreakwoa3Putt",2014
264,264,"Sam Saunders",1,72,72,"BestYTDStreakwoa3Putt",2014
273,273,"Tommy Fleetwood",3,71,45,"BestYTDStreakwoa3Putt",2014
273,273,"Peter Hanson",13,71,10,"BestYTDStreakwoa3Putt",2014
273,273,"Lee Janzen",8,71,53,"BestYTDStreakwoa3Putt",2014
273,273,"Chris Thompson",2,71,2,"BestYTDStreakwoa3Putt",2014
277,277,"Alex Aragon",18,70,2,"BestYTDStreakwoa3Putt",2014
277,277,"Padraig Harrington",16,70,12,"BestYTDStreakwoa3Putt",2014
277,277,"Dudley Hart",4,70,20,"BestYTDStreakwoa3Putt",2014
277,277,"Hyung Sung Kim",6,70,66,"BestYTDStreakwoa3Putt",2014
277,277,"DJ Trahan",5,70,70,"BestYTDStreakwoa3Putt",2014
282,282,"Fred Funk",8,69,26,"BestYTDStreakwoa3Putt",2014
282,282,"Jay McLuen",2,69,NA,"BestYTDStreakwoa3Putt",2014
284,284,"Billy Mayfair",4,68,53,"BestYTDStreakwoa3Putt",2014
284,284,"Carlos Ortiz",1,68,3,"BestYTDStreakwoa3Putt",2014
284,284,"Ryan Sullivan",1,68,68,"BestYTDStreakwoa3Putt",2014
284,284,"Jaco Van Zyl",1,68,3,"BestYTDStreakwoa3Putt",2014
288,288,"Benjamin Alvarado",6,67,20,"BestYTDStreakwoa3Putt",2014
288,288,"Derek Tolan",1,67,4,"BestYTDStreakwoa3Putt",2014
288,288,"Cameron Wilson",3,67,13,"BestYTDStreakwoa3Putt",2014
291,291,"Rafa Cabrera Bello",5,66,1,"BestYTDStreakwoa3Putt",2014
291,291,"Fabian Gomez",4,66,4,"BestYTDStreakwoa3Putt",2014
291,291,"Koumei Oda",2,66,66,"BestYTDStreakwoa3Putt",2014
291,291,"Kevin Penner",1,66,66,"BestYTDStreakwoa3Putt",2014
295,295,"Prayad Marksaeng",1,65,4,"BestYTDStreakwoa3Putt",2014
296,296,"Mark Brooks",2,64,25,"BestYTDStreakwoa3Putt",2014
296,296,"Bobby Gates",14,64,25,"BestYTDStreakwoa3Putt",2014
296,296,"Chris Smith",7,64,10,"BestYTDStreakwoa3Putt",2014
296,296,"Bernd Wiesberger",4,64,56,"BestYTDStreakwoa3Putt",2014
300,300,"Raphael Jacquelin",1,63,63,"BestYTDStreakwoa3Putt",2014
300,300,"Jin Jeong",3,63,34,"BestYTDStreakwoa3Putt",2014
302,302,"Rafael Campos",1,62,62,"BestYTDStreakwoa3Putt",2014
302,302,"Hiroyuki Fujita",1,62,62,"BestYTDStreakwoa3Putt",2014
302,302,"Brady Watt",4,62,62,"BestYTDStreakwoa3Putt",2014
305,305,"Danny Willett",3,61,45,"BestYTDStreakwoa3Putt",2014
306,306,"Oliver Goss",7,60,19,"BestYTDStreakwoa3Putt",2014
306,306,"Jesper Parnevik",3,60,7,"BestYTDStreakwoa3Putt",2014
308,308,"Kris Blanks",8,59,57,"BestYTDStreakwoa3Putt",2014
308,308,"Gary Christian",3,59,NA,"BestYTDStreakwoa3Putt",2014
308,308,"Chris DiMarco",7,59,8,"BestYTDStreakwoa3Putt",2014
308,308,"Thongchai Jaidee",9,59,27,"BestYTDStreakwoa3Putt",2014
312,312,"Kiradech Aphibarnrat",9,57,11,"BestYTDStreakwoa3Putt",2014
312,312,"Chris Williams",4,57,21,"BestYTDStreakwoa3Putt",2014
312,312,"Bobby Wyatt",5,57,6,"BestYTDStreakwoa3Putt",2014
315,315,"Chris Rodgers",1,56,15,"BestYTDStreakwoa3Putt",2014
315,315,"Paul Stankowski",3,56,2,"BestYTDStreakwoa3Putt",2014
317,317,"Max Homa",8,55,18,"BestYTDStreakwoa3Putt",2014
317,317,"Masahiro Kawamura",2,55,55,"BestYTDStreakwoa3Putt",2014
317,317,"Anirban Lahiri",3,55,14,"BestYTDStreakwoa3Putt",2014
317,317,"Vaughn Taylor",3,55,35,"BestYTDStreakwoa3Putt",2014
321,321,"Seukhyun Baek",2,54,17,"BestYTDStreakwoa3Putt",2014
321,321,"Eric Dugas",1,54,54,"BestYTDStreakwoa3Putt",2014
321,321,"Ben Kohles",3,54,39,"BestYTDStreakwoa3Putt",2014
321,321,"Taylor Pendrith",1,54,8,"BestYTDStreakwoa3Putt",2014
321,321,"Patrick Rodgers",7,54,39,"BestYTDStreakwoa3Putt",2014
326,326,"Wenyi Huang",1,53,53,"BestYTDStreakwoa3Putt",2014
326,326,"Steven Ihm",1,53,53,"BestYTDStreakwoa3Putt",2014
326,326,"Yoshitaka Takeya",1,53,53,"BestYTDStreakwoa3Putt",2014
329,329,"Nick Faldo",3,52,44,"BestYTDStreakwoa3Putt",2014
329,329,"Will Strickler",2,52,52,"BestYTDStreakwoa3Putt",2014
331,331,"Mike Hendry",1,51,51,"BestYTDStreakwoa3Putt",2014
331,331,"Michael Kim",2,51,12,"BestYTDStreakwoa3Putt",2014
331,331,"Kelly Mitchum",2,51,2,"BestYTDStreakwoa3Putt",2014
331,331,"Garth Mulroy",1,51,51,"BestYTDStreakwoa3Putt",2014
331,331,"Armando Villarreal",2,51,7,"BestYTDStreakwoa3Putt",2014
336,336,"Scottie Scheffler",2,50,11,"BestYTDStreakwoa3Putt",2014
337,337,"Zachary Olsen",2,49,38,"BestYTDStreakwoa3Putt",2014
338,338,"Fran Quinn",1,48,13,"BestYTDStreakwoa3Putt",2014
339,339,"Arjun Atwal",4,47,47,"BestYTDStreakwoa3Putt",2014
339,339,"Zac Blair",1,47,3,"BestYTDStreakwoa3Putt",2014
339,339,"Derek Fathauer",1,47,47,"BestYTDStreakwoa3Putt",2014
339,339,"Daisuke Maruyama",1,47,2,"BestYTDStreakwoa3Putt",2014
339,339,"Toshinori Muto",1,47,47,"BestYTDStreakwoa3Putt",2014
339,339,"Kenny Perry",5,47,18,"BestYTDStreakwoa3Putt",2014
339,339,"Chez Reavie",2,47,18,"BestYTDStreakwoa3Putt",2014
