"SubParRounds_RANKTHISWEEK_2005","SubParRounds_RANKLASTWEEK_2005","SubParRounds_PLAYERNAME_2005","SubParRounds_EVENTS_2005","stat_name","year"
68,68,"Todd Hamilton",31,"SubParRounds",2005
68,68,"Davis Love III",24,"SubParRounds",2005
68,68,"Jesper Parnevik",24,"SubParRounds",2005
68,68,"Phillip Price",25,"SubParRounds",2005
68,68,"Nick Watney",31,"SubParRounds",2005
76,76,"Brian Davis",23,"SubParRounds",2005
76,76,"Joe Durant",25,"SubParRounds",2005
76,76,"Scott Gutschewski",27,"SubParRounds",2005
76,76,"Charles Howell III",29,"SubParRounds",2005
76,76,"Kent Jones",32,"SubParRounds",2005
76,76,"Pat Perez",28,"SubParRounds",2005
82,82,"Craig Barlow",26,"SubParRounds",2005
82,82,"Lucas Glover",28,"SubParRounds",2005
82,82,"JL Lewis",30,"SubParRounds",2005
82,82,"Hunter Mahan",34,"SubParRounds",2005
82,82,"DA Points",33,"SubParRounds",2005
87,87,"Cameron Beckman",31,"SubParRounds",2005
87,87,"Alex Cejka",31,"SubParRounds",2005
87,87,"Ben Crane",21,"SubParRounds",2005
87,87,"Hunter Haas",28,"SubParRounds",2005
87,87,"John Huston",31,"SubParRounds",2005
87,87,"Chris Smith",32,"SubParRounds",2005
93,93,"Robert Damron",28,"SubParRounds",2005
93,93,"Glen Day",27,"SubParRounds",2005
93,93,"Jonathan Kaye",24,"SubParRounds",2005
93,93,"Jeff Maggert",25,"SubParRounds",2005
93,93,"Greg Owen",24,"SubParRounds",2005
93,93,"Mark Wilson",25,"SubParRounds",2005
99,99,"Michael Allen",30,"SubParRounds",2005
99,99,"Stuart Appleby",25,"SubParRounds",2005
99,99,"Jeff Brehaut",23,"SubParRounds",2005
99,99,"Brendan Jones",28,"SubParRounds",2005
99,99,"Justin Leonard",24,"SubParRounds",2005
99,99,"Rocco Mediate",24,"SubParRounds",2005
99,99,"Kevin Na",32,"SubParRounds",2005
99,99,"Rory Sabbatini",26,"SubParRounds",2005
99,99,"Darron Stiles",26,"SubParRounds",2005
99,99,"Roland Thatcher",26,"SubParRounds",2005
99,99,"DJ Trahan",28,"SubParRounds",2005
99,99,"Omar Uresti",27,"SubParRounds",2005
99,99,"Brett Wetterich",28,"SubParRounds",2005
112,112,"Stephen Ames",24,"SubParRounds",2005
112,112,"Billy Andrade",26,"SubParRounds",2005
112,112,"Arjun Atwal",17,"SubParRounds",2005
112,112,"Luke Donald",18,"SubParRounds",2005
112,112,"Sergio Garcia",20,"SubParRounds",2005
112,112,"Paul Gow",27,"SubParRounds",2005
112,112,"Peter Lonard",27,"SubParRounds",2005
119,119,"Doug Barron",24,"SubParRounds",2005
119,119,"Tom Byrum",27,"SubParRounds",2005
119,119,"Paul Claxton",29,"SubParRounds",2005
119,119,"John Daly",25,"SubParRounds",2005
119,119,"Bernhard Langer",19,"SubParRounds",2005
119,119,"Will Ma Kenzie",25,"SubParRounds",2005
119,119,"Corey Pavin",23,"SubParRounds",2005
119,119,"Adam Scott",19,"SubParRounds",2005
127,127,"Fred Couples",22,"SubParRounds",2005
127,127,"Chris DiMarco",24,"SubParRounds",2005
127,127,"James Driscoll",26,"SubParRounds",2005
127,127,"Carlos Franco",25,"SubParRounds",2005
127,127,"Tom Gillis",28,"SubParRounds",2005
127,127,"JP Hayes",22,"SubParRounds",2005
133,133,"Aaron Baddeley",27,"SubParRounds",2005
133,133,"Steve Elkington",20,"SubParRounds",2005
133,133,"Steve Flesch",30,"SubParRounds",2005
133,133,"Retief Goosen",18,"SubParRounds",2005
137,137,"Gavin Coles",22,"SubParRounds",2005
137,137,"Mathias Gronberg",19,"SubParRounds",2005
137,137,"Richard Johnson",16,"SubParRounds",2005
137,137,"Scott McCarron",24,"SubParRounds",2005
137,137,"Shaun Micheel",29,"SubParRounds",2005
137,137,"Arron Oberholser",21,"SubParRounds",2005
137,137,"Jose Maria Olazabal",16,"SubParRounds",2005
144,144,"John Cook",26,"SubParRounds",2005
144,144,"David Hearn",24,"SubParRounds",2005
144,144,"Bob Heintz",24,"SubParRounds",2005
144,144,"Franklin Langham",31,"SubParRounds",2005
144,144,"Andrew Magee",29,"SubParRounds",2005
149,149,"KJ Choi",24,"SubParRounds",2005
149,149,"Tom Lehman",20,"SubParRounds",2005
149,149,"Charlie Wi",23,"SubParRounds",2005
152,152,"Steve Stricker",21,"SubParRounds",2005
153,153,"Freddie Jacobson",23,"SubParRounds",2005
153,153,"Lee Janzen",26,"SubParRounds",2005
153,153,"Loren Roberts",18,"SubParRounds",2005
156,156,"Chris Anderson",25,"SubParRounds",2005
156,156,"Brad Faxon",23,"SubParRounds",2005
156,156,"Matt Gogel",28,"SubParRounds",2005
156,156,"Skip Kendall",32,"SubParRounds",2005
156,156,"Hank Kuehne",30,"SubParRounds",2005
161,161,"Paul Azinger",22,"SubParRounds",2005
161,161,"Justin Bolli",24,"SubParRounds",2005
161,161,"DJ Brigman",26,"SubParRounds",2005
161,161,"Dan Forsman",17,"SubParRounds",2005
161,161,"Brent Geiberger",21,"SubParRounds",2005
161,161,"Scott Hend",28,"SubParRounds",2005
161,161,"Mark Hensby",21,"SubParRounds",2005
161,161,"Mario Tiziani",23,"SubParRounds",2005
161,161,"Kirk Triplett",18,"SubParRounds",2005
161,161,"Tjaart van der Walt",19,"SubParRounds",2005
171,171,"Mark Brooks",28,"SubParRounds",2005
171,171,"Ernie Els",11,"SubParRounds",2005
171,171,"Paul Goydos",15,"SubParRounds",2005
171,171,"Jeff Hart",23,"SubParRounds",2005
171,171,"Michael Long",26,"SubParRounds",2005
171,171,"Mark OMeara",21,"SubParRounds",2005
171,171,"Wes Short Jr",16,"SubParRounds",2005
171,171,"Jay Williamson",16,"SubParRounds",2005
179,179,"Danny Briggs",29,"SubParRounds",2005
179,179,"Jose Coceres",22,"SubParRounds",2005
179,179,"Jay Haas",16,"SubParRounds",2005
179,179,"Ryan Moore",14,"SubParRounds",2005
179,179,"Brenden Pappas",15,"SubParRounds",2005
179,179,"Dennis Paulson",24,"SubParRounds",2005
185,185,"Darren Clarke",12,"SubParRounds",2005
185,185,"Ben Curtis",24,"SubParRounds",2005
185,185,"Padraig Harrington",15,"SubParRounds",2005
185,185,"Glen Hnatiuk",21,"SubParRounds",2005
189,189,"Bill Glasson",21,"SubParRounds",2005
189,189,"Len Mattiace",34,"SubParRounds",2005
189,189,"Chris Riley",25,"SubParRounds",2005
192,192,"Rich Beem",26,"SubParRounds",2005
192,192,"Jim Carter",25,"SubParRounds",2005
192,192,"Matt Kuchar",21,"SubParRounds",2005
192,192,"Ian Poulter",20,"SubParRounds",2005
192,192,"Mike Weir",23,"SubParRounds",2005
197,197,"Craig Bowden",15,"SubParRounds",2005
197,197,"Bradley Hughes",20,"SubParRounds",2005
197,197,"Nick Price",16,"SubParRounds",2005
200,200,"Jay Delsing",11,"SubParRounds",2005
200,200,"Craig Perks",27,"SubParRounds",2005
200,200,"Lee Westwood",15,"SubParRounds",2005
203,203,"John Elliott",25,"SubParRounds",2005
203,203,"Graeme McDowell",14,"SubParRounds",2005
203,203,"Larry Mize",18,"SubParRounds",2005
203,203,"Carl Paulson",13,"SubParRounds",2005
203,203,"Rob Rashell",25,"SubParRounds",2005
208,208,"Jason Allred",29,"SubParRounds",2005
208,208,"Steve Jones",20,"SubParRounds",2005
208,208,"Craig Parry",15,"SubParRounds",2005
211,211,"Bob Burns",15,"SubParRounds",2005
211,211,"Matt Davidson",20,"SubParRounds",2005
211,211,"David Peoples",12,"SubParRounds",2005
214,214,"Hideto Tanihara",20,"SubParRounds",2005
215,215,"Jason Gore",8,"SubParRounds",2005
215,215,"Thomas Levet",20,"SubParRounds",2005
215,215,"Spike McRoy",12,"SubParRounds",2005
218,218,"Richard Green",11,"SubParRounds",2005
218,218,"Spencer Levin",7,"SubParRounds",2005
218,218,"Nick OHern",13,"SubParRounds",2005
221,221,"Trevor Immelman",14,"SubParRounds",2005
221,221,"Peter Jacobsen",11,"SubParRounds",2005
223,223,"Angel Cabrera",11,"SubParRounds",2005
223,223,"Bill Haas",6,"SubParRounds",2005
223,223,"David Howell",12,"SubParRounds",2005
223,223,"Per Ulrik Johansson",7,"SubParRounds",2005
223,223,"Ian Leggatt",12,"SubParRounds",2005
223,223,"Craig Stadler",6,"SubParRounds",2005
223,223,"Garrett Willis",7,"SubParRounds",2005
230,230,"David Edwards",9,"SubParRounds",2005
230,230,"Danny Ellis",7,"SubParRounds",2005
230,230,"Robin Freeman",8,"SubParRounds",2005
230,230,"John Maginnes",17,"SubParRounds",2005
234,234,"Guy Boros",5,"SubParRounds",2005
234,234,"Mike Heinen",7,"SubParRounds",2005
234,234,"Colin Montgomerie",6,"SubParRounds",2005
234,234,"Scott Simpson",9,"SubParRounds",2005
234,234,"Andre Stolz",12,"SubParRounds",2005
234,234,"Esteban Toledo",7,"SubParRounds",2005
234,234,"Grant Waite",6,"SubParRounds",2005
241,241,"Michael Campbell",5,"SubParRounds",2005
241,241,"Donnie Hammond",3,"SubParRounds",2005
241,241,"Miguel Angel Jimenez",9,"SubParRounds",2005
241,241,"Tom Kite",12,"SubParRounds",2005
241,241,"Blaine McCallister",9,"SubParRounds",2005
241,241,"Paul McGinley",6,"SubParRounds",2005
241,241,"Scott Piercy",4,"SubParRounds",2005
241,241,"Michael Putnam",5,"SubParRounds",2005
249,249,"Thomas Bjorn",8,"SubParRounds",2005
249,249,"Paul Casey",10,"SubParRounds",2005
249,249,"Tripp Isenhour",7,"SubParRounds",2005
249,249,"John Morgan",11,"SubParRounds",2005
249,249,"Gene Sauers",7,"SubParRounds",2005
249,249,"Mike Springer",5,"SubParRounds",2005
249,249,"Jimmy Walker",9,"SubParRounds",2005
249,249,"Casey Wittenberg",9,"SubParRounds",2005
257,257,"Notah Begay III",11,"SubParRounds",2005
257,257,"Nick Faldo",5,"SubParRounds",2005
257,257,"David Frost",10,"SubParRounds",2005
257,257,"John Riegger",4,"SubParRounds",2005
257,257,"Henrik Stenson",4,"SubParRounds",2005
257,257,"Euan Walters",18,"SubParRounds",2005
263,263,"Michael Bradley",4,"SubParRounds",2005
263,263,"David Duval",20,"SubParRounds",2005
263,263,"Jim Gallagher Jr",5,"SubParRounds",2005
263,263,"Brad Lardon",4,"SubParRounds",2005
263,263,"Sandy Lyle",4,"SubParRounds",2005
263,263,"Dicky Pride",5,"SubParRounds",2005
263,263,"Bob Sowards",7,"SubParRounds",2005
263,263,"Hal Sutton",10,"SubParRounds",2005
271,271,"Colby Beckstrom",2,"SubParRounds",2005
271,271,"Jaxon Brigman",2,"SubParRounds",2005
271,271,"Brad Fabel",1,"SubParRounds",2005
271,271,"Gavin Flint",1,"SubParRounds",2005
271,271,"Nick Gilliam",3,"SubParRounds",2005
271,271,"Matt Hendrix",1,"SubParRounds",2005
271,271,"Brian Henninger",2,"SubParRounds",2005
271,271,"Scott Hoch",2,"SubParRounds",2005
271,271,"Jason Knutzon",1,"SubParRounds",2005
271,271,"Wayne Levi",1,"SubParRounds",2005
271,271,"Steve Pate",9,"SubParRounds",2005
271,271,"Tom Scherrer",2,"SubParRounds",2005
271,271,"Chris Starkjohann",4,"SubParRounds",2005
271,271,"Toru Taniguchi",7,"SubParRounds",2005
271,271,"YE Yang",4,"SubParRounds",2005
286,286,"Rich Barcelo",3,"SubParRounds",2005
286,286,"Erik Compton",1,"SubParRounds",2005
286,286,"Trevor Dodds",2,"SubParRounds",2005
286,286,"Nick Dougherty",6,"SubParRounds",2005
286,286,"Bradley Dredge",1,"SubParRounds",2005
286,286,"Scott Drummond",1,"SubParRounds",2005
286,286,"Scott Dunlap",3,"SubParRounds",2005
286,286,"Nick Flanagan",1,"SubParRounds",2005
286,286,"Michael Harris",2,"SubParRounds",2005
286,286,"PH Horgan III",2,"SubParRounds",2005
286,286,"Mike Hulbert",4,"SubParRounds",2005
286,286,"Simon Khan",1,"SubParRounds",2005
286,286,"Joel Kribel",2,"SubParRounds",2005
286,286,"David Lundstrom",2,"SubParRounds",2005
286,286,"Jim McGovern",2,"SubParRounds",2005
286,286,"Sean Murphy",3,"SubParRounds",2005
286,286,"Dave Rummells",2,"SubParRounds",2005
286,286,"Lloyd Saltman",1,"SubParRounds",2005
286,286,"Boyd Summerhays",8,"SubParRounds",2005
286,286,"Camilo Villegas",2,"SubParRounds",2005
286,286,"Brian Watts",7,"SubParRounds",2005
286,286,"Willie Wood",4,"SubParRounds",2005
308,308,"John Bickerton",1,"SubParRounds",2005
308,308,"Steven Bowditch",1,"SubParRounds",2005
308,308,"Ryan Brehm",1,"SubParRounds",2005
308,308,"Michael Clark II",2,"SubParRounds",2005
308,308,"Chris Couch",1,"SubParRounds",2005
308,308,"Bubba Dickerson",1,"SubParRounds",2005
308,308,"Ryan Dillon",1,"SubParRounds",2005
308,308,"Stephen Dodd",4,"SubParRounds",2005
308,308,"Simon Dyson",2,"SubParRounds",2005
308,308,"Kenneth Ferrie",3,"SubParRounds",2005
308,308,"Kelly Grunewald",1,"SubParRounds",2005
308,308,"Gary Hallberg",1,"SubParRounds",2005
308,308,"Peter Hanson",3,"SubParRounds",2005
308,308,"Tetsuji Hiratsuka",2,"SubParRounds",2005
308,308,"Gabriel Hjertstedt",3,"SubParRounds",2005
308,308,"Charley Hoffman",1,"SubParRounds",2005
308,308,"Yasuharu Imano",1,"SubParRounds",2005
308,308,"Maarten Lafeber",2,"SubParRounds",2005
308,308,"Paul Lawrie",1,"SubParRounds",2005
308,308,"Luke List",2,"SubParRounds",2005
308,308,"Steve Marino",1,"SubParRounds",2005
308,308,"Casey Martin",1,"SubParRounds",2005
308,308,"Dick Mast",3,"SubParRounds",2005
308,308,"James McLean",5,"SubParRounds",2005
308,308,"Edoardo Molinari",1,"SubParRounds",2005
308,308,"John Morse",2,"SubParRounds",2005
308,308,"Greg Norman",2,"SubParRounds",2005
308,308,"Ben Portie",1,"SubParRounds",2005
308,308,"Tom Purtzer",1,"SubParRounds",2005
308,308,"Eric Ramsay",1,"SubParRounds",2005
308,308,"Charl Schwartzel",4,"SubParRounds",2005
308,308,"Patrik Sjoland",1,"SubParRounds",2005
308,308,"Mike Small",2,"SubParRounds",2005
308,308,"Mike Standly",2,"SubParRounds",2005
308,308,"Graeme Storm",1,"SubParRounds",2005
308,308,"Kevin Streelman",2,"SubParRounds",2005
308,308,"Tadahiro Takayama",1,"SubParRounds",2005
308,308,"Peter Tomasulo",2,"SubParRounds",2005
308,308,"Tom Watson",2,"SubParRounds",2005
308,308,"Steve Webster",2,"SubParRounds",2005
308,308,"Don Yrene",2,"SubParRounds",2005
349,349,"Joe Affrunti",2,"SubParRounds",2005
349,349,"Steven Alker",1,"SubParRounds",2005
349,349,"Eric Axley",2,"SubParRounds",2005
349,349,"Peter Baker",1,"SubParRounds",2005
349,349,"Ahmad Bateman",1,"SubParRounds",2005
349,349,"Jim Benepe",2,"SubParRounds",2005
349,349,"David Berganio Jr",1,"SubParRounds",2005
349,349,"Jay Don Blake",1,"SubParRounds",2005
349,349,"Brett Boner",1,"SubParRounds",2005
349,349,"Brad Bryant",1,"SubParRounds",2005
349,349,"George Burns",1,"SubParRounds",2005
349,349,"Steve Collins",1,"SubParRounds",2005
349,349,"Tim Conley",1,"SubParRounds",2005
349,349,"Clark Dennis",2,"SubParRounds",2005
349,349,"Joel Edwards",1,"SubParRounds",2005
349,349,"Rick Fehr",1,"SubParRounds",2005
349,349,"Alastair Forsyth",1,"SubParRounds",2005
349,349,"Hiroyuki Fujita",1,"SubParRounds",2005
349,349,"Keiichiro Fukabori",1,"SubParRounds",2005
349,349,"Stephen Gangluff",1,"SubParRounds",2005
349,349,"Ignacio Garrido",1,"SubParRounds",2005
349,349,"Kelly Gibson",2,"SubParRounds",2005
349,349,"Ken Green",5,"SubParRounds",2005
349,349,"Scott Gump",2,"SubParRounds",2005
349,349,"Kevin Hall",2,"SubParRounds",2005
349,349,"Soren Hansen",1,"SubParRounds",2005
349,349,"Jason Hartwick",1,"SubParRounds",2005
349,349,"Rick Heath",1,"SubParRounds",2005
349,349,"Peter Hedblom",1,"SubParRounds",2005
349,349,"SK Ho",3,"SubParRounds",2005
349,349,"JB Holmes",1,"SubParRounds",2005
349,349,"Keith Huber",1,"SubParRounds",2005
349,349,"Thongchai Jaidee",4,"SubParRounds",2005
349,349,"Kevin Johnson",1,"SubParRounds",2005
349,349,"Tom Kalinowski",1,"SubParRounds",2005
349,349,"Chris Kamin",1,"SubParRounds",2005
349,349,"Shingo Katayama",5,"SubParRounds",2005
349,349,"Troy Kelly",1,"SubParRounds",2005
349,349,"Kenny Knox",1,"SubParRounds",2005
349,349,"Roger Maltbie",1,"SubParRounds",2005
349,349,"Eric Manning",1,"SubParRounds",2005
349,349,"Jonathan Mathias",1,"SubParRounds",2005
349,349,"Mark McCumber",1,"SubParRounds",2005
349,349,"Billy McKay",1,"SubParRounds",2005
349,349,"Kelly Mitchum",5,"SubParRounds",2005
349,349,"Alan Morin",2,"SubParRounds",2005
349,349,"David Ogrin",2,"SubParRounds",2005
349,349,"Jay Overton",1,"SubParRounds",2005
349,349,"Jeff Overton",1,"SubParRounds",2005
349,349,"Aron Price",2,"SubParRounds",2005
349,349,"Matthew Richardson",1,"SubParRounds",2005
349,349,"Robert Rock",1,"SubParRounds",2005
349,349,"Curt Saathoff",1,"SubParRounds",2005
349,349,"Akio Sadakata",2,"SubParRounds",2005
349,349,"Wilhelm Schauman",1,"SubParRounds",2005
349,349,"Tino Schuster",1,"SubParRounds",2005
349,349,"Steve Scott",1,"SubParRounds",2005
349,349,"Matt Seppanen",1,"SubParRounds",2005
349,349,"Paul Sheehan",1,"SubParRounds",2005
349,349,"Marcel Siem",1,"SubParRounds",2005
349,349,"Geoffrey Sisk",1,"SubParRounds",2005
349,349,"David Smail",1,"SubParRounds",2005
349,349,"Brandt Snedeker",2,"SubParRounds",2005
349,349,"Paul Stankowski",1,"SubParRounds",2005
349,349,"Mark Tucker",1,"SubParRounds",2005
349,349,"Lanny Wadkins",1,"SubParRounds",2005
349,349,"Aaron Watkins",1,"SubParRounds",2005
349,349,"Steve Wheatcroft",2,"SubParRounds",2005
349,349,"Michelle Wie",2,"SubParRounds",2005
349,349,"Kyle Willmann",2,"SubParRounds",2005
349,349,"Simon Yates",1,"SubParRounds",2005
