"3PuttAvoidance2025_RANKTHISWEEK_2007","3PuttAvoidance2025_RANKLASTWEEK_2007","3PuttAvoidance2025_PLAYERNAME_2007","3PuttAvoidance2025_ROUNDS_2007","3PuttAvoidance2025_Pct_2007","3PuttAvoidance2025_TOTAL3PUTTS_2007","3PuttAvoidance2025_ATTEMPTS_2007","3PuttAvoidance2025_2PUTTORBETTERPct_2007","stat_name","year"
32,32,"Parker McLachlin",83,1.14,1,88,98.8,"3PuttAvoidance2025",2007
33,33,"Tag Ridings",52,1.16,1,86,98.8,"3PuttAvoidance2025",2007
34,34,"Scott Verplank",82,1.22,1,82,98.7,"3PuttAvoidance2025",2007
35,35,"Steve Wheatcroft",73,1.23,1,81,98.7,"3PuttAvoidance2025",2007
36,36,"Jeff Sluman",60,1.27,1,79,98.7,"3PuttAvoidance2025",2007
37,37,"Fred Funk",65,1.3,1,77,98.7,"3PuttAvoidance2025",2007
38,38,"Michael Boyd",61,1.32,1,76,98.6,"3PuttAvoidance2025",2007
39,39,"Todd Hamilton",76,1.33,1,75,98.6,"3PuttAvoidance2025",2007
40,40,"Jason Bohn",57,1.35,1,74,98.6,"3PuttAvoidance2025",2007
41,41,"Phil Mickelson",73,1.37,1,73,98.6,"3PuttAvoidance2025",2007
42,42,"Sergio Garcia",68,1.39,1,72,98.6,"3PuttAvoidance2025",2007
43,43,"Doug LaBelle II",104,1.4,2,143,98.6,"3PuttAvoidance2025",2007
44,44,"Tim Clark",66,1.41,1,71,98.5,"3PuttAvoidance2025",2007
45,45,"Tim Petrovic",106,1.42,2,141,98.5,"3PuttAvoidance2025",2007
46,46,"Jay Williamson",50,1.43,1,70,98.5,"3PuttAvoidance2025",2007
47,47,"Cameron Beckman",96,1.44,2,139,98.5,"3PuttAvoidance2025",2007
48,48,"Brian Bateman",55,1.49,1,67,98.5,"3PuttAvoidance2025",2007
49,49,"Jeff Quinney",95,1.5,2,133,98.5,"3PuttAvoidance2025",2007
50,50,"Paul Stankowski",52,1.54,1,65,98.4,"3PuttAvoidance2025",2007
51,51,"Tom Byrum",50,1.56,1,64,98.4,"3PuttAvoidance2025",2007
52,52,"Stewart Cink",91,1.59,2,126,98.4,"3PuttAvoidance2025",2007
53,53,"Steve Marino",106,1.6,2,125,98.4,"3PuttAvoidance2025",2007
53,53,"John Senden",97,1.6,2,125,98.4,"3PuttAvoidance2025",2007
55,55,"Hunter Mahan",91,1.63,2,123,98.3,"3PuttAvoidance2025",2007
56,56,"Charley Hoffman",97,1.67,2,120,98.3,"3PuttAvoidance2025",2007
57,57,"Mathias Gronberg",95,1.68,2,119,98.3,"3PuttAvoidance2025",2007
57,57,"Matt Kuchar",85,1.68,2,119,98.3,"3PuttAvoidance2025",2007
59,59,"Mark Hensby",81,1.69,2,118,98.3,"3PuttAvoidance2025",2007
60,60,"Michael Allen",74,1.72,2,116,98.2,"3PuttAvoidance2025",2007
60,60,"Rod Pampling",92,1.72,2,116,98.2,"3PuttAvoidance2025",2007
62,62,"Steve Elkington",87,1.75,2,114,98.2,"3PuttAvoidance2025",2007
63,63,"Vaughn Taylor",91,1.79,2,112,98.2,"3PuttAvoidance2025",2007
64,64,"Greg Owen",81,1.82,2,110,98.1,"3PuttAvoidance2025",2007
65,65,"Tripp Isenhour",86,1.9,2,105,98.1,"3PuttAvoidance2025",2007
66,66,"Brett Wetterich",88,1.94,2,103,98,"3PuttAvoidance2025",2007
67,67,"Tommy Armour III",81,1.96,2,102,98,"3PuttAvoidance2025",2007
68,68,"Stephen Ames",81,2,2,100,98,"3PuttAvoidance2025",2007
68,68,"Bob Tway",103,2,3,150,98,"3PuttAvoidance2025",2007
70,70,"Heath Slocum",101,2.01,3,149,97.9,"3PuttAvoidance2025",2007
71,71,"Marco Dawson",73,2.04,2,98,97.9,"3PuttAvoidance2025",2007
71,71,"Joey Sindelar",75,2.04,2,98,97.9,"3PuttAvoidance2025",2007
73,73,"David Toms",80,2.08,2,96,97.9,"3PuttAvoidance2025",2007
74,74,"Rich Barcelo",80,2.11,2,95,97.8,"3PuttAvoidance2025",2007
74,74,"Richard Johnson",93,2.11,3,142,97.8,"3PuttAvoidance2025",2007
76,76,"Anders Hansen",55,2.13,1,47,97.8,"3PuttAvoidance2025",2007
77,77,"George McNeill",95,2.17,3,138,97.8,"3PuttAvoidance2025",2007
77,77,"Johnson Wagner",97,2.17,3,138,97.8,"3PuttAvoidance2025",2007
79,79,"Daniel Chopra",106,2.21,3,136,97.7,"3PuttAvoidance2025",2007
80,80,"Jason Dufner",100,2.24,3,134,97.7,"3PuttAvoidance2025",2007
81,81,"Andrew Buckle",77,2.25,2,89,97.7,"3PuttAvoidance2025",2007
82,82,"Chris Stroud",66,2.27,2,88,97.7,"3PuttAvoidance2025",2007
82,82,"DJ Trahan",99,2.27,3,132,97.7,"3PuttAvoidance2025",2007
84,84,"Joe Durant",88,2.31,3,130,97.6,"3PuttAvoidance2025",2007
85,85,"Chad Campbell",96,2.4,3,125,97.6,"3PuttAvoidance2025",2007
86,86,"JJ Henry",86,2.41,2,83,97.5,"3PuttAvoidance2025",2007
86,86,"Geoff Ogilvy",84,2.41,2,83,97.5,"3PuttAvoidance2025",2007
88,88,"Jonathan Byrd",73,2.44,2,82,97.5,"3PuttAvoidance2025",2007
89,89,"Ken Duke",112,2.45,4,163,97.5,"3PuttAvoidance2025",2007
90,90,"David Branshaw",83,2.46,3,122,97.5,"3PuttAvoidance2025",2007
91,91,"Ryan Armour",107,2.47,4,162,97.5,"3PuttAvoidance2025",2007
91,91,"Mike Weir",82,2.47,2,81,97.5,"3PuttAvoidance2025",2007
93,93,"Joe Ogilvie",102,2.5,3,120,97.5,"3PuttAvoidance2025",2007
93,93,"Charlie Wi",90,2.5,3,120,97.5,"3PuttAvoidance2025",2007
95,95,"Tom Lehman",62,2.53,2,79,97.4,"3PuttAvoidance2025",2007
96,96,"Bart Bryant",87,2.56,3,117,97.4,"3PuttAvoidance2025",2007
96,96,"Gavin Coles",87,2.56,3,117,97.4,"3PuttAvoidance2025",2007
96,96,"Kirk Triplett",77,2.56,3,117,97.4,"3PuttAvoidance2025",2007
99,99,"Lucas Glover",98,2.59,3,116,97.4,"3PuttAvoidance2025",2007
100,100,"Michael Sim",52,2.6,2,77,97.4,"3PuttAvoidance2025",2007
101,101,"Nick OHern",72,2.63,2,76,97.3,"3PuttAvoidance2025",2007
102,102,"Briny Baird",115,2.67,4,150,97.3,"3PuttAvoidance2025",2007
103,103,"Ryan Moore",92,2.68,3,112,97.3,"3PuttAvoidance2025",2007
103,103,"Pat Perez",84,2.68,3,112,97.3,"3PuttAvoidance2025",2007
105,105,"Craig Bowden",78,2.7,3,111,97.3,"3PuttAvoidance2025",2007
105,105,"Trevor Immelman",74,2.7,2,74,97.3,"3PuttAvoidance2025",2007
105,105,"Stephen Leaney",82,2.7,3,111,97.3,"3PuttAvoidance2025",2007
108,108,"Kenny Perry",83,2.73,3,110,97.2,"3PuttAvoidance2025",2007
109,109,"Alex Cejka",80,2.75,3,109,97.2,"3PuttAvoidance2025",2007
110,110,"Brian Gay",107,2.76,4,145,97.2,"3PuttAvoidance2025",2007
111,111,"Robert Garrigus",95,2.8,4,143,97.2,"3PuttAvoidance2025",2007
111,111,"Brandt Snedeker",105,2.8,4,143,97.2,"3PuttAvoidance2025",2007
113,113,"Will Ma Kenzie",100,2.86,4,140,97.1,"3PuttAvoidance2025",2007
114,114,"Eric Axley",107,2.9,4,138,97.1,"3PuttAvoidance2025",2007
114,114,"Paul Goydos",60,2.9,2,69,97.1,"3PuttAvoidance2025",2007
116,116,"Troy Matteson",87,2.92,4,137,97,"3PuttAvoidance2025",2007
117,117,"Rocco Mediate",72,2.94,3,102,97,"3PuttAvoidance2025",2007
118,118,"Robert Gamez",88,2.96,4,135,97,"3PuttAvoidance2025",2007
119,119,"Bo Van Pelt",104,2.98,5,168,97,"3PuttAvoidance2025",2007
120,120,"Arron Oberholser",69,2.99,2,67,97,"3PuttAvoidance2025",2007
121,121,"Steve Flesch",100,3.08,4,130,96.9,"3PuttAvoidance2025",2007
122,122,"Bubba Watson",80,3.13,3,96,96.8,"3PuttAvoidance2025",2007
123,123,"Bill Haas",93,3.15,4,127,96.8,"3PuttAvoidance2025",2007
124,124,"Jeff Overton",60,3.16,3,95,96.8,"3PuttAvoidance2025",2007
125,125,"Peter Lonard",85,3.17,4,126,96.8,"3PuttAvoidance2025",2007
126,126,"Steve Lowery",74,3.19,3,94,96.8,"3PuttAvoidance2025",2007
127,127,"Chris DiMarco",79,3.26,3,92,96.7,"3PuttAvoidance2025",2007
128,128,"Bubba Dickerson",51,3.33,2,60,96.6,"3PuttAvoidance2025",2007
128,128,"Matt Hendrix",63,3.33,3,90,96.6,"3PuttAvoidance2025",2007
128,128,"Mark Wilson",87,3.33,4,120,96.6,"3PuttAvoidance2025",2007
131,131,"Tom Pernice Jr",104,3.36,4,119,96.6,"3PuttAvoidance2025",2007
132,132,"Steve Allan",63,3.37,3,89,96.6,"3PuttAvoidance2025",2007
133,133,"Shaun Micheel",91,3.39,4,118,96.6,"3PuttAvoidance2025",2007
134,134,"Brian Davis",101,3.42,4,117,96.5,"3PuttAvoidance2025",2007
135,135,"JB Holmes",71,3.49,3,86,96.5,"3PuttAvoidance2025",2007
136,136,"Jason Gore",86,3.57,4,112,96.4,"3PuttAvoidance2025",2007
137,137,"Shigeki Maruyama",84,3.6,4,111,96.4,"3PuttAvoidance2025",2007
137,137,"Boo Weekley",101,3.6,4,111,96.4,"3PuttAvoidance2025",2007
139,139,"Jose Coceres",50,3.64,2,55,96.3,"3PuttAvoidance2025",2007
139,139,"Jim Rutledge",59,3.64,2,55,96.3,"3PuttAvoidance2025",2007
141,141,"Stuart Appleby",74,3.66,3,82,96.3,"3PuttAvoidance2025",2007
142,142,"Luke Donald",69,3.7,2,54,96.3,"3PuttAvoidance2025",2007
142,142,"Nathan Green",103,3.7,5,135,96.3,"3PuttAvoidance2025",2007
144,144,"Frank Lickliter II",95,3.76,5,133,96.2,"3PuttAvoidance2025",2007
145,145,"Ian Poulter",63,3.77,2,53,96.2,"3PuttAvoidance2025",2007
146,146,"Dean Wilson",92,3.82,5,131,96.1,"3PuttAvoidance2025",2007
147,147,"Michael Putnam",96,3.88,5,129,96.1,"3PuttAvoidance2025",2007
148,148,"Jason Schultz",63,3.95,3,76,96,"3PuttAvoidance2025",2007
149,149,"JP Hayes",89,3.96,4,101,96,"3PuttAvoidance2025",2007
150,150,"Mathew Goggin",97,3.97,5,126,96,"3PuttAvoidance2025",2007
151,151,"KJ Choi",87,4,4,100,96,"3PuttAvoidance2025",2007
151,151,"Corey Pavin",81,4,4,100,96,"3PuttAvoidance2025",2007
151,151,"John Rollins",102,4,5,125,96,"3PuttAvoidance2025",2007
154,154,"Jeff Maggert",79,4.07,5,123,95.9,"3PuttAvoidance2025",2007
155,155,"Mark Calcavecchia",93,4.08,4,98,95.9,"3PuttAvoidance2025",2007
155,155,"Chris Couch",76,4.08,4,98,95.9,"3PuttAvoidance2025",2007
157,157,"Jose Maria Olazabal",52,4.17,2,48,95.8,"3PuttAvoidance2025",2007
157,157,"Camilo Villegas",82,4.17,4,96,95.8,"3PuttAvoidance2025",2007
159,159,"Robert Allenby",90,4.2,5,119,95.8,"3PuttAvoidance2025",2007
160,160,"Kent Jones",97,4.24,5,118,95.7,"3PuttAvoidance2025",2007
160,160,"Anthony Kim",93,4.24,5,118,95.7,"3PuttAvoidance2025",2007
162,162,"Kevin Stadler",95,4.27,5,117,95.7,"3PuttAvoidance2025",2007
163,163,"Ben Curtis",80,4.3,4,93,95.7,"3PuttAvoidance2025",2007
164,164,"Retief Goosen",50,4.35,2,46,95.6,"3PuttAvoidance2025",2007
164,164,"Paul Gow",70,4.35,4,92,95.6,"3PuttAvoidance2025",2007
166,166,"Harrison Frazar",88,4.39,5,114,95.6,"3PuttAvoidance2025",2007
167,167,"Craig Barlow",52,4.48,3,67,95.5,"3PuttAvoidance2025",2007
168,168,"Justin Rose",63,4.55,3,66,95.4,"3PuttAvoidance2025",2007
168,168,"Chris Tidland",59,4.55,3,66,95.4,"3PuttAvoidance2025",2007
168,168,"Charles Warren",101,4.55,7,154,95.4,"3PuttAvoidance2025",2007
171,171,"Darron Stiles",65,4.65,4,86,95.3,"3PuttAvoidance2025",2007
171,171,"Duffy Waldorf",69,4.65,4,86,95.3,"3PuttAvoidance2025",2007
173,173,"Glen Day",85,4.67,5,107,95.3,"3PuttAvoidance2025",2007
174,174,"Kyle Reifers",71,4.71,4,85,95.2,"3PuttAvoidance2025",2007
175,175,"Jerry Kelly",101,4.76,4,84,95.2,"3PuttAvoidance2025",2007
176,176,"Bob Heintz",85,4.81,5,104,95.1,"3PuttAvoidance2025",2007
177,177,"Mark Brooks",53,4.84,3,62,95.1,"3PuttAvoidance2025",2007
178,178,"Billy Andrade",88,4.96,7,141,95,"3PuttAvoidance2025",2007
178,178,"Carl Pettersson",111,4.96,7,141,95,"3PuttAvoidance2025",2007
180,180,"Ted Purdy",102,5,7,140,95,"3PuttAvoidance2025",2007
181,181,"Woody Austin",95,5.04,7,139,94.9,"3PuttAvoidance2025",2007
182,182,"Jim Furyk",84,5.1,5,98,94.9,"3PuttAvoidance2025",2007
183,183,"John Mallinger",96,5.11,7,137,94.8,"3PuttAvoidance2025",2007
184,184,"Jeff Gove",103,5.13,6,117,94.8,"3PuttAvoidance2025",2007
185,185,"Padraig Harrington",64,5.17,3,58,94.8,"3PuttAvoidance2025",2007
185,185,"Justin Leonard",95,5.17,6,116,94.8,"3PuttAvoidance2025",2007
187,187,"John Merrick",92,5.41,6,111,94.5,"3PuttAvoidance2025",2007
188,188,"Ernie Els",59,5.66,3,53,94.3,"3PuttAvoidance2025",2007
189,189,"Ryan Palmer",91,5.79,7,121,94.2,"3PuttAvoidance2025",2007
190,190,"Billy Mayfair",98,6.02,8,133,93.9,"3PuttAvoidance2025",2007
191,191,"Jaco Van Zyl",51,6.38,3,47,93.6,"3PuttAvoidance2025",2007
192,192,"Adam Scott",69,7.14,5,70,92.8,"3PuttAvoidance2025",2007
193,193,"Nick Watney",87,7.48,8,107,92.5,"3PuttAvoidance2025",2007
194,194,"John Daly",59,7.81,5,64,92.1,"3PuttAvoidance2025",2007
195,195,"DJ Brigman",67,8.05,7,87,91.9,"3PuttAvoidance2025",2007
196,196,"Jeff Brehaut",59,8.2,5,61,91.8,"3PuttAvoidance2025",2007
