"Scrambling2030ydsRTPScore_RANKTHISWEEK_2007","Scrambling2030ydsRTPScore_RANKLASTWEEK_2007","Scrambling2030ydsRTPScore_PLAYERNAME_2007","Scrambling2030ydsRTPScore_ROUNDS_2007","Scrambling2030ydsRTPScore_AVGRTP_2007","Scrambling2030ydsRTPScore_TOTALHOLES_2007","Scrambling2030ydsRTPScore_TOTALRTP_2007","stat_name","year"
75,75,"Paul Goydos",60,0.5,60,30,"Scrambling2030ydsRTPScore",2007
75,75,"Nathan Green",103,0.5,102,51,"Scrambling2030ydsRTPScore",2007
75,75,"Jesper Parnevik",88,0.5,80,40,"Scrambling2030ydsRTPScore",2007
75,75,"Dean Wilson",92,0.5,92,46,"Scrambling2030ydsRTPScore",2007
79,79,"Vaughn Taylor",91,0.507,67,34,"Scrambling2030ydsRTPScore",2007
80,80,"Tommy Armour III",81,0.508,61,31,"Scrambling2030ydsRTPScore",2007
80,80,"Darron Stiles",65,0.508,61,31,"Scrambling2030ydsRTPScore",2007
82,82,"Bo Van Pelt",104,0.509,106,54,"Scrambling2030ydsRTPScore",2007
83,83,"Woody Austin",95,0.51,96,49,"Scrambling2030ydsRTPScore",2007
84,84,"Ken Duke",112,0.511,90,46,"Scrambling2030ydsRTPScore",2007
85,85,"Andrew Buckle",77,0.512,86,44,"Scrambling2030ydsRTPScore",2007
86,86,"Stephen Leaney",82,0.513,76,39,"Scrambling2030ydsRTPScore",2007
87,87,"Billy Andrade",88,0.514,72,37,"Scrambling2030ydsRTPScore",2007
87,87,"Michael Boyd",61,0.514,70,36,"Scrambling2030ydsRTPScore",2007
87,87,"Sean OHair",98,0.514,72,37,"Scrambling2030ydsRTPScore",2007
87,87,"Joey Sindelar",75,0.514,74,38,"Scrambling2030ydsRTPScore",2007
91,91,"Billy Mayfair",98,0.515,68,35,"Scrambling2030ydsRTPScore",2007
91,91,"George McNeill",95,0.515,101,52,"Scrambling2030ydsRTPScore",2007
91,91,"Joe Ogilvie",102,0.515,99,51,"Scrambling2030ydsRTPScore",2007
94,94,"David Branshaw",83,0.517,89,46,"Scrambling2030ydsRTPScore",2007
95,95,"Kenny Perry",83,0.518,56,29,"Scrambling2030ydsRTPScore",2007
96,96,"Tiger Woods",63,0.519,27,14,"Scrambling2030ydsRTPScore",2007
97,97,"Steve Marino",106,0.522,90,47,"Scrambling2030ydsRTPScore",2007
98,98,"Retief Goosen",50,0.523,44,23,"Scrambling2030ydsRTPScore",2007
99,99,"Rocco Mediate",72,0.526,76,40,"Scrambling2030ydsRTPScore",2007
100,100,"Bill Haas",93,0.529,87,46,"Scrambling2030ydsRTPScore",2007
100,100,"Jerry Kelly",101,0.529,87,46,"Scrambling2030ydsRTPScore",2007
100,100,"Jay Williamson",50,0.529,34,18,"Scrambling2030ydsRTPScore",2007
103,103,"Ryan Moore",92,0.53,66,35,"Scrambling2030ydsRTPScore",2007
104,104,"Bob Heintz",85,0.532,77,41,"Scrambling2030ydsRTPScore",2007
105,105,"Justin Leonard",95,0.533,75,40,"Scrambling2030ydsRTPScore",2007
105,105,"Kevin Sutherland",85,0.533,90,48,"Scrambling2030ydsRTPScore",2007
107,107,"Craig Kanada",109,0.536,97,52,"Scrambling2030ydsRTPScore",2007
108,108,"Lee Janzen",66,0.537,54,29,"Scrambling2030ydsRTPScore",2007
108,108,"John Senden",97,0.537,82,44,"Scrambling2030ydsRTPScore",2007
110,110,"Mathias Gronberg",95,0.538,104,56,"Scrambling2030ydsRTPScore",2007
110,110,"Richard Johnson",93,0.538,104,56,"Scrambling2030ydsRTPScore",2007
110,110,"Kirk Triplett",77,0.538,80,43,"Scrambling2030ydsRTPScore",2007
113,113,"JB Holmes",71,0.541,85,46,"Scrambling2030ydsRTPScore",2007
114,114,"Tag Ridings",52,0.542,48,26,"Scrambling2030ydsRTPScore",2007
115,115,"Mark Calcavecchia",93,0.545,66,36,"Scrambling2030ydsRTPScore",2007
115,115,"Gavin Coles",87,0.545,77,42,"Scrambling2030ydsRTPScore",2007
115,115,"Steve Flesch",100,0.545,99,54,"Scrambling2030ydsRTPScore",2007
115,115,"Jose Maria Olazabal",52,0.545,66,36,"Scrambling2030ydsRTPScore",2007
119,119,"Rich Barcelo",80,0.547,86,47,"Scrambling2030ydsRTPScore",2007
119,119,"Jason Bohn",57,0.547,53,29,"Scrambling2030ydsRTPScore",2007
119,119,"Tom Lehman",62,0.547,53,29,"Scrambling2030ydsRTPScore",2007
122,122,"Freddie Jacobson",70,0.548,62,34,"Scrambling2030ydsRTPScore",2007
123,123,"Alex Cejka",80,0.55,80,44,"Scrambling2030ydsRTPScore",2007
123,123,"Pat Perez",84,0.55,80,44,"Scrambling2030ydsRTPScore",2007
123,123,"Bob Tway",103,0.55,111,61,"Scrambling2030ydsRTPScore",2007
126,126,"Ted Purdy",102,0.551,78,43,"Scrambling2030ydsRTPScore",2007
127,127,"Bob Estes",88,0.553,103,57,"Scrambling2030ydsRTPScore",2007
127,127,"Michael Putnam",96,0.553,85,47,"Scrambling2030ydsRTPScore",2007
129,129,"DJ Brigman",67,0.554,56,31,"Scrambling2030ydsRTPScore",2007
129,129,"Chris DiMarco",79,0.554,74,41,"Scrambling2030ydsRTPScore",2007
131,131,"Jeff Overton",60,0.556,54,30,"Scrambling2030ydsRTPScore",2007
132,132,"Michael Allen",74,0.557,70,39,"Scrambling2030ydsRTPScore",2007
133,133,"Dicky Pride",71,0.563,80,45,"Scrambling2030ydsRTPScore",2007
134,134,"Matt Hendrix",63,0.565,69,39,"Scrambling2030ydsRTPScore",2007
135,135,"Glen Day",85,0.566,83,47,"Scrambling2030ydsRTPScore",2007
135,135,"Camilo Villegas",82,0.566,76,43,"Scrambling2030ydsRTPScore",2007
137,137,"Mark Hensby",81,0.568,81,46,"Scrambling2030ydsRTPScore",2007
138,138,"Trevor Immelman",74,0.571,56,32,"Scrambling2030ydsRTPScore",2007
139,139,"Vijay Singh",102,0.573,82,47,"Scrambling2030ydsRTPScore",2007
140,140,"Jarrod Lyle",77,0.574,68,39,"Scrambling2030ydsRTPScore",2007
140,140,"Bryce Molder",56,0.574,68,39,"Scrambling2030ydsRTPScore",2007
142,142,"Hunter Mahan",91,0.575,80,46,"Scrambling2030ydsRTPScore",2007
143,143,"Paul Gow",70,0.576,66,38,"Scrambling2030ydsRTPScore",2007
143,143,"Scott Gutschewski",67,0.576,66,38,"Scrambling2030ydsRTPScore",2007
143,143,"Anders Hansen",55,0.576,33,19,"Scrambling2030ydsRTPScore",2007
146,146,"Lucas Glover",98,0.578,83,48,"Scrambling2030ydsRTPScore",2007
146,146,"Ryan Palmer",91,0.578,90,52,"Scrambling2030ydsRTPScore",2007
148,148,"Daisuke Maruyama",86,0.58,81,47,"Scrambling2030ydsRTPScore",2007
149,149,"Rich Beem",89,0.581,74,43,"Scrambling2030ydsRTPScore",2007
150,150,"Eric Axley",107,0.583,108,63,"Scrambling2030ydsRTPScore",2007
150,150,"Davis Love III",66,0.583,48,28,"Scrambling2030ydsRTPScore",2007
150,150,"Jeff Quinney",95,0.583,84,49,"Scrambling2030ydsRTPScore",2007
153,153,"Jeff Brehaut",59,0.585,53,31,"Scrambling2030ydsRTPScore",2007
153,153,"Bubba Watson",80,0.585,65,38,"Scrambling2030ydsRTPScore",2007
155,155,"Brendon de Jonge",76,0.586,99,58,"Scrambling2030ydsRTPScore",2007
156,156,"John Daly",59,0.589,56,33,"Scrambling2030ydsRTPScore",2007
156,156,"Joe Durant",88,0.589,73,43,"Scrambling2030ydsRTPScore",2007
156,156,"Brett Quigley",79,0.589,73,43,"Scrambling2030ydsRTPScore",2007
159,159,"Bubba Dickerson",51,0.59,61,36,"Scrambling2030ydsRTPScore",2007
160,160,"Steve Allan",63,0.594,69,41,"Scrambling2030ydsRTPScore",2007
161,161,"Tom Johnson",74,0.595,74,44,"Scrambling2030ydsRTPScore",2007
162,162,"Ben Curtis",80,0.602,88,53,"Scrambling2030ydsRTPScore",2007
163,163,"Todd Hamilton",76,0.606,66,40,"Scrambling2030ydsRTPScore",2007
164,164,"Kyle Reifers",71,0.607,84,51,"Scrambling2030ydsRTPScore",2007
165,165,"Chris Stroud",66,0.612,67,41,"Scrambling2030ydsRTPScore",2007
166,166,"Jonathan Byrd",73,0.613,75,46,"Scrambling2030ydsRTPScore",2007
167,167,"Briny Baird",115,0.614,101,62,"Scrambling2030ydsRTPScore",2007
168,168,"Jason Gore",86,0.615,96,59,"Scrambling2030ydsRTPScore",2007
169,169,"Jim Rutledge",59,0.619,42,26,"Scrambling2030ydsRTPScore",2007
170,170,"Bart Bryant",87,0.62,71,44,"Scrambling2030ydsRTPScore",2007
171,171,"Chad Campbell",96,0.622,82,51,"Scrambling2030ydsRTPScore",2007
172,172,"Jeff Maggert",79,0.625,80,50,"Scrambling2030ydsRTPScore",2007
173,173,"Jeff Gove",103,0.628,86,54,"Scrambling2030ydsRTPScore",2007
174,174,"Robert Garrigus",95,0.633,90,57,"Scrambling2030ydsRTPScore",2007
175,175,"Nick OHern",72,0.644,73,47,"Scrambling2030ydsRTPScore",2007
176,176,"Greg Owen",81,0.645,62,40,"Scrambling2030ydsRTPScore",2007
177,177,"Charley Hoffman",97,0.647,85,55,"Scrambling2030ydsRTPScore",2007
178,178,"Johnson Wagner",97,0.649,77,50,"Scrambling2030ydsRTPScore",2007
179,179,"Henrik Stenson",52,0.65,40,26,"Scrambling2030ydsRTPScore",2007
179,179,"Boo Weekley",101,0.65,80,52,"Scrambling2030ydsRTPScore",2007
181,181,"Charles Warren",101,0.654,78,51,"Scrambling2030ydsRTPScore",2007
182,182,"Robert Allenby",90,0.657,70,46,"Scrambling2030ydsRTPScore",2007
183,183,"Ryan Armour",107,0.661,109,72,"Scrambling2030ydsRTPScore",2007
184,184,"JJ Henry",86,0.667,75,50,"Scrambling2030ydsRTPScore",2007
184,184,"Will Ma Kenzie",100,0.667,99,66,"Scrambling2030ydsRTPScore",2007
186,186,"Chris Tidland",59,0.672,67,45,"Scrambling2030ydsRTPScore",2007
187,187,"Steve Lowery",74,0.676,74,50,"Scrambling2030ydsRTPScore",2007
187,187,"Brett Wetterich",88,0.676,71,48,"Scrambling2030ydsRTPScore",2007
189,189,"Chris Couch",76,0.679,78,53,"Scrambling2030ydsRTPScore",2007
190,190,"John Merrick",92,0.684,79,54,"Scrambling2030ydsRTPScore",2007
191,191,"Harrison Frazar",88,0.685,89,61,"Scrambling2030ydsRTPScore",2007
192,192,"Robert Gamez",88,0.71,69,49,"Scrambling2030ydsRTPScore",2007
193,193,"DJ Trahan",99,0.714,84,60,"Scrambling2030ydsRTPScore",2007
194,194,"Duffy Waldorf",69,0.726,62,45,"Scrambling2030ydsRTPScore",2007
194,194,"Steve Wheatcroft",73,0.726,73,53,"Scrambling2030ydsRTPScore",2007
196,196,"Kevin Stadler",95,0.739,88,65,"Scrambling2030ydsRTPScore",2007
