"3PuttsperRound_RANKTHISWEEK_2016","3PuttsperRound_RANKLASTWEEK_2016","3PuttsperRound_PLAYERNAME_2016","3PuttsperRound_ROUNDS_2016","3PuttsperRound_AVG_2016","3PuttsperRound_TOTAL3PUTTS_2016","3PuttsperRound_TOTALROUNDS_2016","stat_name","year"
1,1,"Charlie Beljan",26,1.15,30,26,"3PuttsperRound",2016
2,2,"Scott Pinckney",53,0.87,46,53,"3PuttsperRound",2016
3,3,"Miguel Angel Carballo",24,0.83,20,24,"3PuttsperRound",2016
3,5,"Harold Varner III",58,0.83,48,58,"3PuttsperRound",2016
5,4,"Ken Duke",26,0.81,21,26,"3PuttsperRound",2016
6,6,"Brooks Koepka",39,0.79,27,34,"3PuttsperRound",2016
6,7,"Greg Owen",56,0.79,44,56,"3PuttsperRound",2016
8,23,"Justin Hicks",26,0.77,20,26,"3PuttsperRound",2016
9,13,"Derek Ernst",36,0.75,27,36,"3PuttsperRound",2016
9,17,"Luke List",51,0.75,38,51,"3PuttsperRound",2016
9,10,"Davis Love III",40,0.75,30,40,"3PuttsperRound",2016
12,8,"Danny Lee",53,0.74,37,50,"3PuttsperRound",2016
13,10,"Jim Herman",55,0.73,40,55,"3PuttsperRound",2016
13,12,"Rory Sabbatini",40,0.73,29,40,"3PuttsperRound",2016
13,26,"Robert Streb",51,0.73,35,48,"3PuttsperRound",2016
16,9,"JB Holmes",39,0.72,26,36,"3PuttsperRound",2016
17,23,"Robert Allenby",35,0.71,25,35,"3PuttsperRound",2016
17,17,"Matt Every",34,0.71,24,34,"3PuttsperRound",2016
17,13,"Patrick Rodgers",49,0.71,35,49,"3PuttsperRound",2016
20,45,"Rory McIlroy",37,0.7,21,30,"3PuttsperRound",2016
21,17,"Abraham Ancer",26,0.69,18,26,"3PuttsperRound",2016
21,17,"Brice Garnett",29,0.69,20,29,"3PuttsperRound",2016
21,30,"Jason Gore",51,0.69,35,51,"3PuttsperRound",2016
24,23,"Ernie Els",34,0.68,23,34,"3PuttsperRound",2016
24,21,"Pat Perez",28,0.68,19,28,"3PuttsperRound",2016
24,21,"Darron Stiles",28,0.68,19,28,"3PuttsperRound",2016
27,27,"Thomas Aiken",42,0.67,28,42,"3PuttsperRound",2016
28,39,"DA Points",32,0.66,21,32,"3PuttsperRound",2016
28,30,"Justin Rose",35,0.66,21,32,"3PuttsperRound",2016
30,39,"Robert Garrigus",34,0.65,22,34,"3PuttsperRound",2016
30,56,"Rob Oppenheim",37,0.65,24,37,"3PuttsperRound",2016
30,49,"Jeff Overton",51,0.65,33,51,"3PuttsperRound",2016
30,39,"Webb Simpson",34,0.65,22,34,"3PuttsperRound",2016
30,27,"DJ Trahan",23,0.65,15,23,"3PuttsperRound",2016
30,27,"Jimmy Walker",43,0.65,26,40,"3PuttsperRound",2016
36,46,"Jamie Donaldson",28,0.64,16,25,"3PuttsperRound",2016
36,30,"Jason Dufner",53,0.64,32,50,"3PuttsperRound",2016
36,30,"Sergio Garcia",28,0.64,16,25,"3PuttsperRound",2016
36,16,"Emiliano Grillo",47,0.64,28,44,"3PuttsperRound",2016
36,30,"Cameron Percy",22,0.64,14,22,"3PuttsperRound",2016
36,30,"Dicky Pride",33,0.64,21,33,"3PuttsperRound",2016
36,84,"Adam Scott",39,0.64,23,36,"3PuttsperRound",2016
36,30,"Andy Sullivan",25,0.64,14,22,"3PuttsperRound",2016
44,15,"Byeong Hun An",23,0.63,12,19,"3PuttsperRound",2016
44,39,"Keegan Bradley",40,0.63,25,40,"3PuttsperRound",2016
44,30,"Jamie Lovemark",57,0.63,36,57,"3PuttsperRound",2016
44,49,"Shane Lowry",35,0.63,20,32,"3PuttsperRound",2016
44,39,"Bubba Watson",30,0.63,17,27,"3PuttsperRound",2016
49,39,"Graham DeLaet",50,0.62,31,50,"3PuttsperRound",2016
49,46,"Hideki Matsuyama",40,0.62,23,37,"3PuttsperRound",2016
51,54,"David Toms",38,0.61,23,38,"3PuttsperRound",2016
52,102,"Steven Bowditch",40,0.6,24,40,"3PuttsperRound",2016
52,46,"Angel Cabrera",42,0.6,25,42,"3PuttsperRound",2016
52,49,"Stewart Cink",45,0.6,27,45,"3PuttsperRound",2016
52,30,"Hunter Mahan",43,0.6,26,43,"3PuttsperRound",2016
52,56,"Steve Marino",40,0.6,24,40,"3PuttsperRound",2016
52,63,"Henrik Stenson",30,0.6,18,30,"3PuttsperRound",2016
52,49,"Bernd Wiesberger",23,0.6,12,20,"3PuttsperRound",2016
59,69,"Kevin Chappell",49,0.59,29,49,"3PuttsperRound",2016
59,54,"Chris Kirk",51,0.59,27,46,"3PuttsperRound",2016
59,63,"Geoff Ogilvy",37,0.59,22,37,"3PuttsperRound",2016
59,87,"Michael Thompson",46,0.59,27,46,"3PuttsperRound",2016
63,102,"Paul Casey",39,0.58,21,36,"3PuttsperRound",2016
63,56,"Rhein Gibson",36,0.58,21,36,"3PuttsperRound",2016
63,69,"Padraig Harrington",38,0.58,22,38,"3PuttsperRound",2016
63,81,"Morgan Hoffmann",43,0.58,25,43,"3PuttsperRound",2016
63,56,"Andrew Landry",24,0.58,14,24,"3PuttsperRound",2016
63,56,"Charl Schwartzel",29,0.58,15,26,"3PuttsperRound",2016
63,75,"Brian Stuard",24,0.58,14,24,"3PuttsperRound",2016
63,69,"Justin Thomas",53,0.58,29,50,"3PuttsperRound",2016
71,84,"Tyler Aldridge",53,0.57,30,53,"3PuttsperRound",2016
71,49,"Fabian Gomez",49,0.57,26,46,"3PuttsperRound",2016
71,63,"Ryan Palmer",46,0.57,26,46,"3PuttsperRound",2016
71,96,"Boo Weekley",53,0.57,30,53,"3PuttsperRound",2016
75,113,"Chad Campbell",54,0.56,30,54,"3PuttsperRound",2016
75,69,"Whee Kim",54,0.56,30,54,"3PuttsperRound",2016
75,69,"Louis Oosthuizen",25,0.56,10,18,"3PuttsperRound",2016
75,69,"Shawn Stefani",45,0.56,25,45,"3PuttsperRound",2016
79,56,"Tom Hoge",47,0.55,26,47,"3PuttsperRound",2016
79,75,"Zach Johnson",42,0.55,21,38,"3PuttsperRound",2016
79,75,"Lucas Lee",22,0.55,12,22,"3PuttsperRound",2016
79,75,"Chez Reavie",56,0.55,31,56,"3PuttsperRound",2016
79,75,"Andres Romero",22,0.55,12,22,"3PuttsperRound",2016
79,102,"Vijay Singh",42,0.55,23,42,"3PuttsperRound",2016
79,56,"Jhonattan Vegas",49,0.55,27,49,"3PuttsperRound",2016
79,102,"Mark Wilson",42,0.55,23,42,"3PuttsperRound",2016
87,81,"Ben Crane",48,0.54,26,48,"3PuttsperRound",2016
87,81,"Hudson Swafford",52,0.54,28,52,"3PuttsperRound",2016
89,96,"Bronson Burgoon",53,0.53,28,53,"3PuttsperRound",2016
89,75,"Harris English",51,0.53,27,51,"3PuttsperRound",2016
89,63,"Lucas Glover",53,0.53,28,53,"3PuttsperRound",2016
89,84,"Bill Haas",42,0.53,20,38,"3PuttsperRound",2016
89,108,"Chesson Hadley",51,0.53,27,51,"3PuttsperRound",2016
94,87,"Blayne Barber",44,0.52,23,44,"3PuttsperRound",2016
94,87,"Andres Gonzales",46,0.52,24,46,"3PuttsperRound",2016
94,96,"JJ Henry",44,0.52,23,44,"3PuttsperRound",2016
94,87,"Billy Horschel",45,0.52,22,42,"3PuttsperRound",2016
94,102,"Matt Jones",45,0.52,22,42,"3PuttsperRound",2016
94,113,"Ben Martin",48,0.52,25,48,"3PuttsperRound",2016
94,87,"Seung Yul Noh",54,0.52,28,54,"3PuttsperRound",2016
94,87,"Scott Piercy",45,0.52,22,42,"3PuttsperRound",2016
94,63,"Scott Stallings",46,0.52,24,46,"3PuttsperRound",2016
94,87,"Dawie van der Walt",48,0.52,25,48,"3PuttsperRound",2016
104,96,"Russell Knox",48,0.51,23,45,"3PuttsperRound",2016
104,96,"David Lingmerth",54,0.51,26,51,"3PuttsperRound",2016
104,108,"Kyle Stanley",57,0.51,29,57,"3PuttsperRound",2016
107,138,"Will Ma Kenzie",54,0.5,27,54,"3PuttsperRound",2016
107,87,"Kevin Streelman",46,0.5,23,46,"3PuttsperRound",2016
107,102,"Vaughn Taylor",30,0.5,15,30,"3PuttsperRound",2016
110,122,"Anirban Lahiri",44,0.49,20,41,"3PuttsperRound",2016
110,122,"Henrik Norlander",41,0.49,20,41,"3PuttsperRound",2016
110,96,"Cameron Tringale",47,0.49,23,47,"3PuttsperRound",2016
113,113,"Charley Hoffman",49,0.48,22,46,"3PuttsperRound",2016
113,113,"Mark Hubbard",73,0.48,35,73,"3PuttsperRound",2016
113,113,"Smylie Kaufman",57,0.48,26,54,"3PuttsperRound",2016
113,153,"Andrew Loupe",50,0.48,24,50,"3PuttsperRound",2016
113,129,"Sam Saunders",40,0.48,19,40,"3PuttsperRound",2016
113,113,"Ollie Schniederjans",23,0.48,11,23,"3PuttsperRound",2016
