"ScramblingfromtheRough_RANKTHISWEEK_2012","ScramblingfromtheRough_RANKLASTWEEK_2012","ScramblingfromtheRough_PLAYERNAME_2012","ScramblingfromtheRough_ROUNDS_2012","ScramblingfromtheRough_Pct_2012","ScramblingfromtheRough_SUCCESSES_2012","ScramblingfromtheRough_ATTEMPTS_2012","stat_name","year"
57,57,"Freddie Jacobson",61,57.14,56,98,"ScramblingfromtheRough",2012
58,58,"Rickie Fowler",84,57.06,97,170,"ScramblingfromtheRough",2012
58,58,"Heath Slocum",93,57.06,97,170,"ScramblingfromtheRough",2012
60,60,"Bill Haas",79,57.04,77,135,"ScramblingfromtheRough",2012
61,61,"Carl Pettersson",92,57,114,200,"ScramblingfromtheRough",2012
62,62,"Justin Leonard",79,56.85,83,146,"ScramblingfromtheRough",2012
63,63,"Robert Garrigus",89,56.8,96,169,"ScramblingfromtheRough",2012
64,64,"William McGirt",96,56.77,109,192,"ScramblingfromtheRough",2012
65,65,"David Hearn",95,56.68,123,217,"ScramblingfromtheRough",2012
66,66,"Russell Knox",72,56.56,69,122,"ScramblingfromtheRough",2012
67,67,"Marc Leishman",84,56.54,121,214,"ScramblingfromtheRough",2012
68,68,"Kevin Chappell",91,56.48,109,193,"ScramblingfromtheRough",2012
69,69,"Rod Pampling",88,56.47,96,170,"ScramblingfromtheRough",2012
70,70,"Ken Duke",104,56.42,123,218,"ScramblingfromtheRough",2012
70,70,"Jimmy Walker",101,56.42,145,257,"ScramblingfromtheRough",2012
72,72,"Brendan Steele",77,56.4,97,172,"ScramblingfromtheRough",2012
73,73,"John Mallinger",74,56.36,93,165,"ScramblingfromtheRough",2012
74,74,"Will Claxton",99,56.28,112,199,"ScramblingfromtheRough",2012
75,75,"Derek Lamely",64,56.21,86,153,"ScramblingfromtheRough",2012
76,76,"DA Points",88,56.17,91,162,"ScramblingfromtheRough",2012
77,77,"Billy Hurley III",70,56.15,105,187,"ScramblingfromtheRough",2012
78,78,"Jason Kokrak",79,56.02,93,166,"ScramblingfromtheRough",2012
79,79,"Bo Van Pelt",84,55.93,99,177,"ScramblingfromtheRough",2012
80,80,"Richard Lee",71,55.92,85,152,"ScramblingfromtheRough",2012
81,81,"Tom Pernice Jr",62,55.78,82,147,"ScramblingfromtheRough",2012
82,82,"Stuart Appleby",75,55.71,78,140,"ScramblingfromtheRough",2012
82,82,"Brendon de Jonge",115,55.71,117,210,"ScramblingfromtheRough",2012
84,84,"Nick OHern",78,55.69,93,167,"ScramblingfromtheRough",2012
85,85,"Jonathan Byrd",69,55.63,79,142,"ScramblingfromtheRough",2012
85,85,"Trevor Immelman",76,55.63,79,142,"ScramblingfromtheRough",2012
87,87,"Tim Herron",88,55.56,90,162,"ScramblingfromtheRough",2012
88,88,"Davis Love III",64,55.47,71,128,"ScramblingfromtheRough",2012
89,89,"Brendon Todd",78,55.44,107,193,"ScramblingfromtheRough",2012
90,90,"Martin Flores",95,55.42,138,249,"ScramblingfromtheRough",2012
91,91,"Rocco Mediate",70,55.41,87,157,"ScramblingfromtheRough",2012
92,92,"KJ Choi",71,55.4,77,139,"ScramblingfromtheRough",2012
93,93,"Scott Dunlap",57,55.34,57,103,"ScramblingfromtheRough",2012
94,94,"Sergio Garcia",57,55.28,68,123,"ScramblingfromtheRough",2012
94,94,"YE Yang",64,55.28,68,123,"ScramblingfromtheRough",2012
96,96,"Nick Watney",97,55.23,95,172,"ScramblingfromtheRough",2012
97,97,"Ryuji Imada",78,55.19,101,183,"ScramblingfromtheRough",2012
97,97,"David Mathis",83,55.19,85,154,"ScramblingfromtheRough",2012
99,99,"Ben Crane",73,55.15,91,165,"ScramblingfromtheRough",2012
100,100,"Andres Romero",68,55.03,82,149,"ScramblingfromtheRough",2012
101,101,"Henrik Stenson",51,54.95,50,91,"ScramblingfromtheRough",2012
102,102,"Charl Schwartzel",56,54.9,56,102,"ScramblingfromtheRough",2012
103,103,"Kyle Stanley",86,54.88,90,164,"ScramblingfromtheRough",2012
104,104,"Chez Reavie",83,54.86,79,144,"ScramblingfromtheRough",2012
105,105,"Jerry Kelly",84,54.82,91,166,"ScramblingfromtheRough",2012
106,106,"JB Holmes",90,54.8,97,177,"ScramblingfromtheRough",2012
107,107,"Camilo Villegas",79,54.55,90,165,"ScramblingfromtheRough",2012
108,108,"Ben Curtis",62,54.37,56,103,"ScramblingfromtheRough",2012
109,109,"Keegan Bradley",90,54.29,95,175,"ScramblingfromtheRough",2012
109,109,"Johnson Wagner",88,54.29,95,175,"ScramblingfromtheRough",2012
111,111,"Ricky Barnes",92,54.17,104,192,"ScramblingfromtheRough",2012
112,112,"John Huh",99,54.08,106,196,"ScramblingfromtheRough",2012
113,113,"Arjun Atwal",79,54.07,93,172,"ScramblingfromtheRough",2012
113,113,"Padraig Harrington",67,54.07,73,135,"ScramblingfromtheRough",2012
115,115,"Jeff Overton",101,53.77,114,212,"ScramblingfromtheRough",2012
116,116,"Martin Laird",77,53.64,81,151,"ScramblingfromtheRough",2012
117,117,"Troy Kelly",68,53.6,67,125,"ScramblingfromtheRough",2012
118,118,"Hunter Mahan",88,53.45,62,116,"ScramblingfromtheRough",2012
119,119,"Graham DeLaet",79,53.42,78,146,"ScramblingfromtheRough",2012
119,119,"Daniel Summerhays",81,53.42,78,146,"ScramblingfromtheRough",2012
121,121,"Blake Adams",107,53.4,102,191,"ScramblingfromtheRough",2012
122,122,"George McNeill",85,53.37,103,193,"ScramblingfromtheRough",2012
123,123,"Chris Kirk",93,53.3,105,197,"ScramblingfromtheRough",2012
124,124,"Ryan Moore",89,53.19,100,188,"ScramblingfromtheRough",2012
125,125,"Kevin Kisner",69,53.15,76,143,"ScramblingfromtheRough",2012
126,126,"Troy Matteson",100,53.13,119,224,"ScramblingfromtheRough",2012
126,126,"Seung Yul Noh",105,53.13,119,224,"ScramblingfromtheRough",2012
128,128,"Bobby Gates",87,53.07,95,179,"ScramblingfromtheRough",2012
128,128,"Tom Gillis",75,53.07,95,179,"ScramblingfromtheRough",2012
130,130,"Josh Teater",97,53.04,96,181,"ScramblingfromtheRough",2012
131,131,"Graeme McDowell",55,53.01,44,83,"ScramblingfromtheRough",2012
132,132,"Stephen Ames",54,52.94,63,119,"ScramblingfromtheRough",2012
132,132,"Vaughn Taylor",81,52.94,81,153,"ScramblingfromtheRough",2012
134,134,"Kevin Stadler",85,52.8,85,161,"ScramblingfromtheRough",2012
135,135,"Chris DiMarco",83,52.76,105,199,"ScramblingfromtheRough",2012
136,136,"Kyle Reifers",86,52.6,81,154,"ScramblingfromtheRough",2012
137,137,"Jim Furyk",85,52.59,71,135,"ScramblingfromtheRough",2012
138,138,"Gary Woodland",70,52.48,74,141,"ScramblingfromtheRough",2012
139,139,"Stephen Gangluff",57,52.42,65,124,"ScramblingfromtheRough",2012
140,140,"Matt Bettencourt",80,52.4,109,208,"ScramblingfromtheRough",2012
141,141,"Sangmoon Bae",81,52.31,102,195,"ScramblingfromtheRough",2012
142,142,"Dicky Pride",62,51.88,69,133,"ScramblingfromtheRough",2012
143,143,"Matt Jones",53,51.85,56,108,"ScramblingfromtheRough",2012
144,144,"Mathew Goggin",65,51.79,58,112,"ScramblingfromtheRough",2012
145,145,"Michael Thompson",80,51.65,94,182,"ScramblingfromtheRough",2012
146,146,"Harris English",98,51.53,101,196,"ScramblingfromtheRough",2012
147,147,"Sung Kang",75,51.14,90,176,"ScramblingfromtheRough",2012
148,148,"Miguel Angel Carballo",73,50.96,80,157,"ScramblingfromtheRough",2012
148,148,"DJ Trahan",73,50.96,80,157,"ScramblingfromtheRough",2012
150,150,"Erik Compton",81,50.85,90,177,"ScramblingfromtheRough",2012
151,151,"Robert Karlsson",54,50.59,43,85,"ScramblingfromtheRough",2012
152,152,"Hunter Haas",69,50.4,63,125,"ScramblingfromtheRough",2012
153,153,"Daniel Chopra",55,50.36,69,137,"ScramblingfromtheRough",2012
154,154,"James Driscoll",83,50.29,86,171,"ScramblingfromtheRough",2012
155,155,"Gary Christian",91,50,91,182,"ScramblingfromtheRough",2012
155,155,"JJ Henry",93,50,74,148,"ScramblingfromtheRough",2012
155,155,"Roland Thatcher",55,50,52,104,"ScramblingfromtheRough",2012
155,155,"Jhonattan Vegas",77,50,79,158,"ScramblingfromtheRough",2012
159,159,"Tommy Biershenk",74,49.71,85,171,"ScramblingfromtheRough",2012
160,160,"Jason Bohn",81,49.66,72,145,"ScramblingfromtheRough",2012
161,161,"Patrick Sheehan",58,49.63,67,135,"ScramblingfromtheRough",2012
162,162,"Garth Mulroy",59,49.59,61,123,"ScramblingfromtheRough",2012
163,163,"Michael Bradley",63,49.28,68,138,"ScramblingfromtheRough",2012
164,164,"Boo Weekley",74,49.24,65,132,"ScramblingfromtheRough",2012
165,165,"Scott Stallings",78,49.18,90,183,"ScramblingfromtheRough",2012
166,166,"Tim Clark",60,49.04,51,104,"ScramblingfromtheRough",2012
167,167,"John Merrick",83,48.67,73,150,"ScramblingfromtheRough",2012
168,168,"Adam Scott",59,48.48,48,99,"ScramblingfromtheRough",2012
169,169,"Kris Blanks",65,48.46,63,130,"ScramblingfromtheRough",2012
170,170,"Charlie Beljan",61,48.39,60,124,"ScramblingfromtheRough",2012
171,171,"Colt Knost",79,48.15,78,162,"ScramblingfromtheRough",2012
172,172,"Tommy Gainey",98,47.95,105,219,"ScramblingfromtheRough",2012
172,172,"Bill Lunde",83,47.95,70,146,"ScramblingfromtheRough",2012
174,174,"Sean OHair",84,47.45,65,137,"ScramblingfromtheRough",2012
175,175,"Alexandre Rocha",62,47.37,54,114,"ScramblingfromtheRough",2012
176,176,"Angel Cabrera",54,47.31,44,93,"ScramblingfromtheRough",2012
177,177,"Charley Hoffman",88,47.09,89,189,"ScramblingfromtheRough",2012
178,178,"Marco Dawson",60,46.94,69,147,"ScramblingfromtheRough",2012
179,179,"Greg Owen",90,46.82,81,173,"ScramblingfromtheRough",2012
180,180,"Stewart Cink",71,46.51,60,129,"ScramblingfromtheRough",2012
181,181,"Kyle Thompson",51,46.36,51,110,"ScramblingfromtheRough",2012
182,182,"Mark Anderson",75,46.05,70,152,"ScramblingfromtheRough",2012
183,183,"John Daly",50,45.74,43,94,"ScramblingfromtheRough",2012
184,184,"Chad Campbell",84,45.68,74,162,"ScramblingfromtheRough",2012
185,185,"Cameron Beckman",81,45.21,85,188,"ScramblingfromtheRough",2012
186,186,"Steve Wheatcroft",56,45,45,100,"ScramblingfromtheRough",2012
187,187,"Lee Westwood",60,43.88,43,98,"ScramblingfromtheRough",2012
188,188,"Robert Allenby",76,43.71,73,167,"ScramblingfromtheRough",2012
189,189,"Harrison Frazar",56,42.15,51,121,"ScramblingfromtheRough",2012
190,190,"Scott Brown",65,39.52,49,124,"ScramblingfromtheRough",2012
191,191,"Edward Loar",59,37.5,45,120,"ScramblingfromtheRough",2012
