"FirstTeeEarlyLowestRound_RANKTHISWEEK_2012","FirstTeeEarlyLowestRound_RANKLASTWEEK_2012","FirstTeeEarlyLowestRound_PLAYERNAME_2012","FirstTeeEarlyLowestRound_ROUNDS_2012","FirstTeeEarlyLowestRound_LOWRND_2012","stat_name","year"
432,432,"Russell Surber",2,75,"FirstTeeEarlyLowestRound",2012
432,432,"Toru Taniguchi",10,75,"FirstTeeEarlyLowestRound",2012
432,432,"Diego Velasquez",3,75,"FirstTeeEarlyLowestRound",2012
456,456,"Brian Bateman",8,76,"FirstTeeEarlyLowestRound",2012
456,456,"Jim Carter",4,76,"FirstTeeEarlyLowestRound",2012
456,456,"Ben Crenshaw",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Dennis Downs",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Brad Faxon",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Mark Hensby",4,76,"FirstTeeEarlyLowestRound",2012
456,456,"Kelly Mitchum",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Larry Mize",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Sam Osborne",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Elliot Saltman",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Mike Small",2,76,"FirstTeeEarlyLowestRound",2012
456,456,"Sam Walker",2,76,"FirstTeeEarlyLowestRound",2012
468,468,"Mike Heinen",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Kodai Ichihara",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Justin Itzen",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Brooks Koepka",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Peter Lawrie",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"DH Lee",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Mardan Mamat",1,77,"FirstTeeEarlyLowestRound",2012
468,468,"Scott Pinckney",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Anthony Price",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Bob Sowards",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Miguel Suarez",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Grant Veenstra",2,77,"FirstTeeEarlyLowestRound",2012
468,468,"Ian Woosnam",2,77,"FirstTeeEarlyLowestRound",2012
481,481,"Paul Broadhurst",2,78,"FirstTeeEarlyLowestRound",2012
481,481,"Roger Chapman",2,78,"FirstTeeEarlyLowestRound",2012
481,481,"Joaquin Estevez",2,78,"FirstTeeEarlyLowestRound",2012
481,481,"Audie Johnson",2,78,"FirstTeeEarlyLowestRound",2012
481,481,"Bio Kim",2,78,"FirstTeeEarlyLowestRound",2012
481,481,"Jake Narro",2,78,"FirstTeeEarlyLowestRound",2012
481,481,"Oscar Serna",2,78,"FirstTeeEarlyLowestRound",2012
481,481,"Nick Sherwood",2,78,"FirstTeeEarlyLowestRound",2012
489,489,"Richard Finch",2,79,"FirstTeeEarlyLowestRound",2012
489,489,"Michael Frye",2,79,"FirstTeeEarlyLowestRound",2012
489,489,"Austin Graham",2,79,"FirstTeeEarlyLowestRound",2012
489,489,"Chris Kaufman",2,79,"FirstTeeEarlyLowestRound",2012
489,489,"Andy Zhang",2,79,"FirstTeeEarlyLowestRound",2012
494,494,"James Hahn",2,80,"FirstTeeEarlyLowestRound",2012
494,494,"Bo Hoag",4,80,"FirstTeeEarlyLowestRound",2012
494,494,"Cole Howard",2,80,"FirstTeeEarlyLowestRound",2012
494,494,"Marty Jertson",2,80,"FirstTeeEarlyLowestRound",2012
494,494,"Darrell Kestner",2,80,"FirstTeeEarlyLowestRound",2012
494,494,"Bernhard Langer",2,80,"FirstTeeEarlyLowestRound",2012
500,500,"Randal Lewis",2,81,"FirstTeeEarlyLowestRound",2012
500,500,"Corbin Mills",4,81,"FirstTeeEarlyLowestRound",2012
500,500,"Craig Stadler",2,81,"FirstTeeEarlyLowestRound",2012
503,503,"Lonny Alexander",4,82,"FirstTeeEarlyLowestRound",2012
503,503,"Todd Camplin",2,82,"FirstTeeEarlyLowestRound",2012
503,503,"Mark McCormick",2,82,"FirstTeeEarlyLowestRound",2012
506,506,"Juan Campusano",2,83,"FirstTeeEarlyLowestRound",2012
506,506,"Ian Keenan",2,83,"FirstTeeEarlyLowestRound",2012
506,506,"Manuel Trappel",2,83,"FirstTeeEarlyLowestRound",2012
509,509,"Brian Gaffney",4,85,"FirstTeeEarlyLowestRound",2012
510,510,"Bill Murchison III",2,86,"FirstTeeEarlyLowestRound",2012
511,511,"Doug Wade",2,93,"FirstTeeEarlyLowestRound",2012
