"TenthTeeLateRound2ScoringAverage_RANKTHISWEEK_2008","TenthTeeLateRound2ScoringAverage_RANKLASTWEEK_2008","TenthTeeLateRound2ScoringAverage_PLAYERNAME_2008","TenthTeeLateRound2ScoringAverage__2008","TenthTeeLateRound2ScoringAverage_AVG_2008","TenthTeeLateRound2ScoringAverage_TOTALSTROKES_2008","TenthTeeLateRound2ScoringAverage_TOTALROUNDS_2008","stat_name","year"
23,23,"John Merrick",NA,69.8,698,10,"TenthTeeLateRound2ScoringAverage",2008
25,25,"Fred Couples",NA,69.83,419,6,"TenthTeeLateRound2ScoringAverage",2008
25,25,"Ben Crane",NA,69.83,419,6,"TenthTeeLateRound2ScoringAverage",2008
25,25,"Steve Elkington",NA,69.83,419,6,"TenthTeeLateRound2ScoringAverage",2008
28,28,"Kevin Stadler",NA,69.89,629,9,"TenthTeeLateRound2ScoringAverage",2008
29,29,"Cliff Kresge",NA,69.9,699,10,"TenthTeeLateRound2ScoringAverage",2008
29,29,"John Senden",NA,69.9,699,10,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Bill Haas",NA,70,490,7,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Mark Hensby",NA,70,490,7,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Tim Herron",NA,70,420,6,"TenthTeeLateRound2ScoringAverage",2008
31,31,"JB Holmes",NA,70,280,4,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Charles Howell III",NA,70,420,6,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Matt Jones",NA,70,350,5,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Steve Marino",NA,70,420,6,"TenthTeeLateRound2ScoringAverage",2008
31,31,"George McNeill",NA,70,490,7,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Nick OHern",NA,70,350,5,"TenthTeeLateRound2ScoringAverage",2008
31,31,"Mark Wilson",NA,70,280,4,"TenthTeeLateRound2ScoringAverage",2008
41,41,"Pat Perez",NA,70.14,491,7,"TenthTeeLateRound2ScoringAverage",2008
42,42,"Brandt Snedeker",NA,70.17,421,6,"TenthTeeLateRound2ScoringAverage",2008
43,43,"Brian Davis",NA,70.2,702,10,"TenthTeeLateRound2ScoringAverage",2008
44,44,"Tim Clark",NA,70.22,632,9,"TenthTeeLateRound2ScoringAverage",2008
44,44,"John Riegger",NA,70.22,632,9,"TenthTeeLateRound2ScoringAverage",2008
44,44,"Vaughn Taylor",NA,70.22,632,9,"TenthTeeLateRound2ScoringAverage",2008
47,47,"John Mallinger",NA,70.29,492,7,"TenthTeeLateRound2ScoringAverage",2008
47,47,"Scott Sterling",NA,70.29,492,7,"TenthTeeLateRound2ScoringAverage",2008
49,49,"Doug LaBelle II",NA,70.33,211,3,"TenthTeeLateRound2ScoringAverage",2008
49,49,"Scott McCarron",NA,70.33,211,3,"TenthTeeLateRound2ScoringAverage",2008
51,51,"Jay Williamson",NA,70.38,563,8,"TenthTeeLateRound2ScoringAverage",2008
52,52,"Mathias Gronberg",NA,70.4,704,10,"TenthTeeLateRound2ScoringAverage",2008
52,52,"Parker McLachlin",NA,70.4,352,5,"TenthTeeLateRound2ScoringAverage",2008
54,54,"Ben Curtis",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2008
54,54,"Padraig Harrington",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2008
54,54,"Peter Lonard",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2008
57,57,"Briny Baird",NA,70.56,635,9,"TenthTeeLateRound2ScoringAverage",2008
58,58,"Cameron Beckman",NA,70.57,494,7,"TenthTeeLateRound2ScoringAverage",2008
59,59,"Ryan Palmer",NA,70.6,353,5,"TenthTeeLateRound2ScoringAverage",2008
60,60,"Patrick Sheehan",NA,70.7,707,10,"TenthTeeLateRound2ScoringAverage",2008
61,61,"Ken Duke",NA,70.71,495,7,"TenthTeeLateRound2ScoringAverage",2008
62,62,"Jonathan Byrd",NA,70.75,566,8,"TenthTeeLateRound2ScoringAverage",2008
62,62,"Tom Pernice Jr",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2008
62,62,"Chris Riley",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2008
65,65,"JJ Henry",NA,70.78,637,9,"TenthTeeLateRound2ScoringAverage",2008
66,66,"Eric Axley",NA,70.8,708,10,"TenthTeeLateRound2ScoringAverage",2008
66,66,"Glen Day",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2008
66,66,"Matt Kuchar",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2008
66,66,"Kenny Perry",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2008
70,70,"Craig Kanada",NA,70.83,425,6,"TenthTeeLateRound2ScoringAverage",2008
71,71,"Robert Garrigus",NA,70.86,496,7,"TenthTeeLateRound2ScoringAverage",2008
72,72,"Hunter Mahan",NA,70.89,638,9,"TenthTeeLateRound2ScoringAverage",2008
73,73,"KJ Choi",NA,71,213,3,"TenthTeeLateRound2ScoringAverage",2008
73,73,"Harrison Frazar",NA,71,568,8,"TenthTeeLateRound2ScoringAverage",2008
73,73,"Dudley Hart",NA,71,142,2,"TenthTeeLateRound2ScoringAverage",2008
73,73,"Jeff Maggert",NA,71,568,8,"TenthTeeLateRound2ScoringAverage",2008
73,73,"Troy Matteson",NA,71,355,5,"TenthTeeLateRound2ScoringAverage",2008
73,73,"Jeff Overton",NA,71,568,8,"TenthTeeLateRound2ScoringAverage",2008
73,73,"Rory Sabbatini",NA,71,284,4,"TenthTeeLateRound2ScoringAverage",2008
73,73,"Jimmy Walker",NA,71,497,7,"TenthTeeLateRound2ScoringAverage",2008
81,81,"Charlie Wi",NA,71.11,640,9,"TenthTeeLateRound2ScoringAverage",2008
82,82,"Steve Lowery",NA,71.13,569,8,"TenthTeeLateRound2ScoringAverage",2008
83,83,"Shane Bertsch",NA,71.14,498,7,"TenthTeeLateRound2ScoringAverage",2008
83,83,"Mathew Goggin",NA,71.14,498,7,"TenthTeeLateRound2ScoringAverage",2008
83,83,"Brenden Pappas",NA,71.14,498,7,"TenthTeeLateRound2ScoringAverage",2008
86,86,"Sean OHair",NA,71.17,427,6,"TenthTeeLateRound2ScoringAverage",2008
87,87,"Dean Wilson",NA,71.2,712,10,"TenthTeeLateRound2ScoringAverage",2008
88,88,"Billy Mayfair",NA,71.22,641,9,"TenthTeeLateRound2ScoringAverage",2008
89,89,"Nick Flanagan",NA,71.25,285,4,"TenthTeeLateRound2ScoringAverage",2008
89,89,"Chez Reavie",NA,71.25,570,8,"TenthTeeLateRound2ScoringAverage",2008
91,91,"Jin Park",NA,71.29,499,7,"TenthTeeLateRound2ScoringAverage",2008
92,92,"Lucas Glover",NA,71.33,214,3,"TenthTeeLateRound2ScoringAverage",2008
92,92,"Kyle Thompson",NA,71.33,214,3,"TenthTeeLateRound2ScoringAverage",2008
92,92,"DJ Trahan",NA,71.33,428,6,"TenthTeeLateRound2ScoringAverage",2008
92,92,"Boo Weekley",NA,71.33,642,9,"TenthTeeLateRound2ScoringAverage",2008
96,96,"Omar Uresti",NA,71.38,571,8,"TenthTeeLateRound2ScoringAverage",2008
96,96,"YE Yang",NA,71.38,571,8,"TenthTeeLateRound2ScoringAverage",2008
98,98,"Carl Pettersson",NA,71.4,714,10,"TenthTeeLateRound2ScoringAverage",2008
99,99,"Olin Browne",NA,71.42,857,12,"TenthTeeLateRound2ScoringAverage",2008
100,100,"Brandt Jobe",NA,71.43,500,7,"TenthTeeLateRound2ScoringAverage",2008
101,101,"Kent Jones",NA,71.5,286,4,"TenthTeeLateRound2ScoringAverage",2008
101,101,"Tim Petrovic",NA,71.5,715,10,"TenthTeeLateRound2ScoringAverage",2008
101,101,"Andres Romero",NA,71.5,286,4,"TenthTeeLateRound2ScoringAverage",2008
101,101,"Tom Scherrer",NA,71.5,286,4,"TenthTeeLateRound2ScoringAverage",2008
105,105,"Jerry Kelly",NA,71.56,644,9,"TenthTeeLateRound2ScoringAverage",2008
106,106,"Carlos Franco",NA,71.57,501,7,"TenthTeeLateRound2ScoringAverage",2008
107,107,"John Rollins",NA,71.6,358,5,"TenthTeeLateRound2ScoringAverage",2008
108,108,"Jason Day",NA,71.67,430,6,"TenthTeeLateRound2ScoringAverage",2008
108,108,"Brad Elder",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2008
108,108,"Trevor Immelman",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2008
111,111,"Charley Hoffman",NA,71.71,502,7,"TenthTeeLateRound2ScoringAverage",2008
111,111,"Johnson Wagner",NA,71.71,502,7,"TenthTeeLateRound2ScoringAverage",2008
113,113,"Jon Mills",NA,71.73,789,11,"TenthTeeLateRound2ScoringAverage",2008
114,114,"Paul Casey",NA,71.75,287,4,"TenthTeeLateRound2ScoringAverage",2008
115,115,"Robert Allenby",NA,71.83,431,6,"TenthTeeLateRound2ScoringAverage",2008
115,115,"Nathan Green",NA,71.83,431,6,"TenthTeeLateRound2ScoringAverage",2008
115,115,"Richard Johnson",NA,71.83,431,6,"TenthTeeLateRound2ScoringAverage",2008
118,118,"Martin Laird",NA,71.86,503,7,"TenthTeeLateRound2ScoringAverage",2008
119,119,"Corey Pavin",NA,71.89,647,9,"TenthTeeLateRound2ScoringAverage",2008
120,120,"Chad Collins",NA,72,576,8,"TenthTeeLateRound2ScoringAverage",2008
120,120,"Cody Freeman",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2008
120,120,"Travis Perkins",NA,72,504,7,"TenthTeeLateRound2ScoringAverage",2008
120,120,"Ian Poulter",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2008
120,120,"Nicholas Thompson",NA,72,504,7,"TenthTeeLateRound2ScoringAverage",2008
120,120,"Bob Tway",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2008
120,120,"Charles Warren",NA,72,360,5,"TenthTeeLateRound2ScoringAverage",2008
127,127,"Brett Quigley",NA,72.1,721,10,"TenthTeeLateRound2ScoringAverage",2008
128,128,"Bo Van Pelt",NA,72.11,649,9,"TenthTeeLateRound2ScoringAverage",2008
129,129,"Davis Love III",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2008
129,129,"Chris Stroud",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2008
131,131,"Ryuji Imada",NA,72.17,433,6,"TenthTeeLateRound2ScoringAverage",2008
132,132,"Ryan Armour",NA,72.25,578,8,"TenthTeeLateRound2ScoringAverage",2008
132,132,"Aaron Baddeley",NA,72.25,289,4,"TenthTeeLateRound2ScoringAverage",2008
134,134,"Jesper Parnevik",NA,72.29,506,7,"TenthTeeLateRound2ScoringAverage",2008
134,134,"Tim Wilkinson",NA,72.29,506,7,"TenthTeeLateRound2ScoringAverage",2008
136,136,"Dustin Johnson",NA,72.42,869,12,"TenthTeeLateRound2ScoringAverage",2008
137,137,"Joe Ogilvie",NA,72.44,652,9,"TenthTeeLateRound2ScoringAverage",2008
138,138,"Michael Letzig",NA,72.45,797,11,"TenthTeeLateRound2ScoringAverage",2008
139,139,"Paul Claxton",NA,72.5,580,8,"TenthTeeLateRound2ScoringAverage",2008
139,139,"Retief Goosen",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2008
141,141,"Steve Flesch",NA,72.56,653,9,"TenthTeeLateRound2ScoringAverage",2008
142,142,"Chad Campbell",NA,72.57,508,7,"TenthTeeLateRound2ScoringAverage",2008
142,142,"Joe Durant",NA,72.57,508,7,"TenthTeeLateRound2ScoringAverage",2008
144,144,"Brett Rumford",NA,72.6,726,10,"TenthTeeLateRound2ScoringAverage",2008
144,144,"Heath Slocum",NA,72.6,363,5,"TenthTeeLateRound2ScoringAverage",2008
146,146,"Chris DiMarco",NA,72.67,436,6,"TenthTeeLateRound2ScoringAverage",2008
146,146,"Mike Weir",NA,72.67,218,3,"TenthTeeLateRound2ScoringAverage",2008
148,148,"Mark Calcavecchia",NA,72.71,509,7,"TenthTeeLateRound2ScoringAverage",2008
149,149,"Lee Janzen",NA,72.75,582,8,"TenthTeeLateRound2ScoringAverage",2008
149,149,"Ron Whittaker",NA,72.75,582,8,"TenthTeeLateRound2ScoringAverage",2008
151,151,"Ted Purdy",NA,72.78,655,9,"TenthTeeLateRound2ScoringAverage",2008
152,152,"Brad Adamonis",NA,72.8,364,5,"TenthTeeLateRound2ScoringAverage",2008
153,153,"Jason Allred",NA,72.83,437,6,"TenthTeeLateRound2ScoringAverage",2008
154,154,"Rocco Mediate",NA,72.86,510,7,"TenthTeeLateRound2ScoringAverage",2008
155,155,"Todd Hamilton",NA,72.9,729,10,"TenthTeeLateRound2ScoringAverage",2008
156,156,"Billy Andrade",NA,73,146,2,"TenthTeeLateRound2ScoringAverage",2008
156,156,"Stuart Appleby",NA,73,146,2,"TenthTeeLateRound2ScoringAverage",2008
156,156,"Tommy Gainey",NA,73,365,5,"TenthTeeLateRound2ScoringAverage",2008
156,156,"Jeff Gove",NA,73,292,4,"TenthTeeLateRound2ScoringAverage",2008
156,156,"David Lutterus",NA,73,292,4,"TenthTeeLateRound2ScoringAverage",2008
156,156,"Will Ma Kenzie",NA,73,219,3,"TenthTeeLateRound2ScoringAverage",2008
156,156,"Jeff Quinney",NA,73,511,7,"TenthTeeLateRound2ScoringAverage",2008
156,156,"Scott Verplank",NA,73,219,3,"TenthTeeLateRound2ScoringAverage",2008
164,164,"Greg Kraft",NA,73.13,585,8,"TenthTeeLateRound2ScoringAverage",2008
165,165,"Jim McGovern",NA,73.14,512,7,"TenthTeeLateRound2ScoringAverage",2008
166,166,"Alex Cejka",NA,73.33,220,3,"TenthTeeLateRound2ScoringAverage",2008
167,167,"Marc Turnesa",NA,73.38,587,8,"TenthTeeLateRound2ScoringAverage",2008
168,168,"Michael Allen",NA,73.4,367,5,"TenthTeeLateRound2ScoringAverage",2008
169,169,"Rich Beem",NA,73.44,661,9,"TenthTeeLateRound2ScoringAverage",2008
170,170,"Stephen Leaney",NA,73.5,147,2,"TenthTeeLateRound2ScoringAverage",2008
170,170,"Justin Leonard",NA,73.5,147,2,"TenthTeeLateRound2ScoringAverage",2008
170,170,"Phil Mickelson",NA,73.5,147,2,"TenthTeeLateRound2ScoringAverage",2008
170,170,"Ryan Moore",NA,73.5,441,6,"TenthTeeLateRound2ScoringAverage",2008
174,174,"Kenneth Ferrie",NA,73.6,368,5,"TenthTeeLateRound2ScoringAverage",2008
176,176,"Daniel Chopra",NA,73.75,590,8,"TenthTeeLateRound2ScoringAverage",2008
176,176,"Robert Gamez",NA,73.75,590,8,"TenthTeeLateRound2ScoringAverage",2008
178,178,"Bart Bryant",NA,73.8,369,5,"TenthTeeLateRound2ScoringAverage",2008
178,178,"Tag Ridings",NA,73.8,369,5,"TenthTeeLateRound2ScoringAverage",2008
180,180,"Marco Dawson",NA,74,222,3,"TenthTeeLateRound2ScoringAverage",2008
180,180,"Bob Sowards",NA,74,518,7,"TenthTeeLateRound2ScoringAverage",2008
182,182,"JP Hayes",NA,74.17,445,6,"TenthTeeLateRound2ScoringAverage",2008
182,182,"Rod Pampling",NA,74.17,445,6,"TenthTeeLateRound2ScoringAverage",2008
184,184,"Zach Johnson",NA,74.25,297,4,"TenthTeeLateRound2ScoringAverage",2008
185,185,"Justin Bolli",NA,74.43,521,7,"TenthTeeLateRound2ScoringAverage",2008
185,185,"James Driscoll",NA,74.43,521,7,"TenthTeeLateRound2ScoringAverage",2008
187,187,"Angel Cabrera",NA,74.5,298,4,"TenthTeeLateRound2ScoringAverage",2008
187,187,"Todd Demsey",NA,74.5,149,2,"TenthTeeLateRound2ScoringAverage",2008
187,187,"Kevin Sutherland",NA,74.5,149,2,"TenthTeeLateRound2ScoringAverage",2008
190,190,"Freddie Jacobson",NA,74.67,224,3,"TenthTeeLateRound2ScoringAverage",2008
191,191,"Bubba Watson",NA,74.75,299,4,"TenthTeeLateRound2ScoringAverage",2008
192,192,"Steve Allan",NA,74.8,374,5,"TenthTeeLateRound2ScoringAverage",2008
193,193,"Ernie Els",NA,75,75,1,"TenthTeeLateRound2ScoringAverage",2008
193,193,"Steve Stricker",NA,75,75,1,"TenthTeeLateRound2ScoringAverage",2008
195,195,"Alejandro Canizares",NA,75.5,302,4,"TenthTeeLateRound2ScoringAverage",2008
196,196,"David Duval",NA,76.75,307,4,"TenthTeeLateRound2ScoringAverage",2008
197,197,"Adam Scott",NA,77.5,155,2,"TenthTeeLateRound2ScoringAverage",2008
