"Last5EventsAccuracy_RANKTHISWEEK_2012","Last5EventsAccuracy_RANKLASTWEEK_2012","Last5EventsAccuracy_PLAYERNAME_2012","Last5EventsAccuracy_EVENTS_2012","Last5EventsAccuracy_RATING_2012","stat_name","year"
1,1,"Glen Day",1,8.7,"Last5EventsAccuracy",2012
2,2,"Fred Funk",1,8.6,"Last5EventsAccuracy",2012
2,2,"Roland Thatcher",1,8.6,"Last5EventsAccuracy",2012
4,4,"Boo Weekley",2,8.4,"Last5EventsAccuracy",2012
5,5,"Jim Herman",1,8.3,"Last5EventsAccuracy",2012
5,5,"Bill Lunde",3,8.3,"Last5EventsAccuracy",2012
7,7,"Mark Brooks",1,8.2,"Last5EventsAccuracy",2012
7,7,"Alex Cejka",1,8.2,"Last5EventsAccuracy",2012
7,7,"Heath Slocum",3,8.2,"Last5EventsAccuracy",2012
10,10,"Brian Davis",1,8.1,"Last5EventsAccuracy",2012
10,10,"Joe Durant",1,8.1,"Last5EventsAccuracy",2012
10,10,"Ryan Moore",5,8.1,"Last5EventsAccuracy",2012
10,10,"Dustin Morris",1,8.1,"Last5EventsAccuracy",2012
10,10,"Marc Turnesa",1,8.1,"Last5EventsAccuracy",2012
15,15,"Jim Furyk",4,8,"Last5EventsAccuracy",2012
15,15,"Jarrod Lyle",2,8,"Last5EventsAccuracy",2012
15,15,"Nick Watney",1,8,"Last5EventsAccuracy",2012
18,18,"Chez Reavie",3,7.9,"Last5EventsAccuracy",2012
18,18,"Andres Romero",1,7.9,"Last5EventsAccuracy",2012
18,18,"Kyle Thompson",2,7.9,"Last5EventsAccuracy",2012
18,18,"Danny Willett",1,7.9,"Last5EventsAccuracy",2012
22,22,"Simon Dyson",1,7.8,"Last5EventsAccuracy",2012
22,22,"Jerry Kelly",2,7.8,"Last5EventsAccuracy",2012
22,22,"John Mallinger",2,7.8,"Last5EventsAccuracy",2012
25,25,"Robert Garrigus",3,7.7,"Last5EventsAccuracy",2012
25,25,"Bobby Gates",1,7.7,"Last5EventsAccuracy",2012
25,25,"Russell Knox",4,7.7,"Last5EventsAccuracy",2012
25,25,"Rocco Mediate",3,7.7,"Last5EventsAccuracy",2012
25,25,"Bo Van Pelt",3,7.7,"Last5EventsAccuracy",2012
30,30,"Arjun Atwal",1,7.6,"Last5EventsAccuracy",2012
30,30,"Robert Gamez",2,7.6,"Last5EventsAccuracy",2012
30,30,"Paul Goydos",2,7.6,"Last5EventsAccuracy",2012
30,30,"Martin Kaymer",1,7.6,"Last5EventsAccuracy",2012
30,30,"Rory McIlroy",4,7.6,"Last5EventsAccuracy",2012
30,30,"Kyle Stanley",2,7.6,"Last5EventsAccuracy",2012
30,30,"David Toms",2,7.6,"Last5EventsAccuracy",2012
30,30,"Camilo Villegas",4,7.6,"Last5EventsAccuracy",2012
38,38,"Woody Austin",2,7.5,"Last5EventsAccuracy",2012
38,38,"Nicolas Colsaerts",2,7.5,"Last5EventsAccuracy",2012
38,38,"Robert Damron",1,7.5,"Last5EventsAccuracy",2012
38,38,"Brendon de Jonge",4,7.5,"Last5EventsAccuracy",2012
38,38,"Adam Hadwin",1,7.5,"Last5EventsAccuracy",2012
38,38,"Colt Knost",2,7.5,"Last5EventsAccuracy",2012
38,38,"Will Ma Kenzie",1,7.5,"Last5EventsAccuracy",2012
38,38,"Louis Oosthuizen",4,7.5,"Last5EventsAccuracy",2012
38,38,"Kyle Reifers",2,7.5,"Last5EventsAccuracy",2012
38,38,"Justin Rose",2,7.5,"Last5EventsAccuracy",2012
38,38,"Lee Westwood",3,7.5,"Last5EventsAccuracy",2012
49,49,"Thomas Aiken",1,7.4,"Last5EventsAccuracy",2012
49,49,"Ricky Barnes",1,7.4,"Last5EventsAccuracy",2012
49,49,"Steve Elkington",1,7.4,"Last5EventsAccuracy",2012
49,49,"Matt Every",4,7.4,"Last5EventsAccuracy",2012
49,49,"Zach Johnson",3,7.4,"Last5EventsAccuracy",2012
49,49,"Danny Lee",2,7.4,"Last5EventsAccuracy",2012
49,49,"Lee Slattery",1,7.4,"Last5EventsAccuracy",2012
49,49,"Cameron Tringale",1,7.4,"Last5EventsAccuracy",2012
49,49,"Tiger Woods",3,7.4,"Last5EventsAccuracy",2012
58,58,"Angel Cabrera",3,7.3,"Last5EventsAccuracy",2012
58,58,"Will Claxton",4,7.3,"Last5EventsAccuracy",2012
58,58,"Ken Duke",3,7.3,"Last5EventsAccuracy",2012
58,58,"Dustin Johnson",1,7.3,"Last5EventsAccuracy",2012
58,58,"David Mathis",4,7.3,"Last5EventsAccuracy",2012
58,58,"Francesco Molinari",1,7.3,"Last5EventsAccuracy",2012
58,58,"Sean OHair",3,7.3,"Last5EventsAccuracy",2012
58,58,"Nick OHern",2,7.3,"Last5EventsAccuracy",2012
58,58,"Adam Scott",4,7.3,"Last5EventsAccuracy",2012
58,58,"Vijay Singh",4,7.3,"Last5EventsAccuracy",2012
58,58,"Kevin Stadler",4,7.3,"Last5EventsAccuracy",2012
58,58,"Duffy Waldorf",3,7.3,"Last5EventsAccuracy",2012
58,58,"Mark Wilson",3,7.3,"Last5EventsAccuracy",2012
71,71,"Jason Bohn",2,7.2,"Last5EventsAccuracy",2012
71,71,"Tim Clark",3,7.2,"Last5EventsAccuracy",2012
71,71,"Graham DeLaet",4,7.2,"Last5EventsAccuracy",2012
71,71,"Retief Goosen",2,7.2,"Last5EventsAccuracy",2012
71,71,"Peter Hanson",1,7.2,"Last5EventsAccuracy",2012
71,71,"JJ Henry",2,7.2,"Last5EventsAccuracy",2012
71,71,"Billy Horschel",4,7.2,"Last5EventsAccuracy",2012
71,71,"Kelly Kraft",1,7.2,"Last5EventsAccuracy",2012
71,71,"John Merrick",4,7.2,"Last5EventsAccuracy",2012
71,71,"Jeff Quinney",1,7.2,"Last5EventsAccuracy",2012
71,71,"Steve Stricker",3,7.2,"Last5EventsAccuracy",2012
71,71,"Michael Thompson",3,7.2,"Last5EventsAccuracy",2012
83,83,"Patrick Cantlay",3,7.1,"Last5EventsAccuracy",2012
83,83,"Rickie Fowler",3,7.1,"Last5EventsAccuracy",2012
83,83,"Tim Herron",5,7.1,"Last5EventsAccuracy",2012
83,83,"Freddie Jacobson",2,7.1,"Last5EventsAccuracy",2012
83,83,"Skip Kendall",3,7.1,"Last5EventsAccuracy",2012
83,83,"Jeff Maggert",3,7.1,"Last5EventsAccuracy",2012
83,83,"Graeme McDowell",2,7.1,"Last5EventsAccuracy",2012
83,83,"DA Points",2,7.1,"Last5EventsAccuracy",2012
83,83,"Charl Schwartzel",4,7.1,"Last5EventsAccuracy",2012
83,83,"Patrick Sheehan",1,7.1,"Last5EventsAccuracy",2012
83,83,"DJ Trahan",3,7.1,"Last5EventsAccuracy",2012
94,94,"Stephen Ames",1,7,"Last5EventsAccuracy",2012
94,94,"Mark Anderson",3,7,"Last5EventsAccuracy",2012
94,94,"Charlie Beljan",3,7,"Last5EventsAccuracy",2012
94,94,"Chad Campbell",2,7,"Last5EventsAccuracy",2012
94,94,"Gary Christian",1,7,"Last5EventsAccuracy",2012
94,94,"Tadd Fujikawa",1,7,"Last5EventsAccuracy",2012
94,94,"Tommy Gainey",4,7,"Last5EventsAccuracy",2012
94,94,"Jason Gore",1,7,"Last5EventsAccuracy",2012
94,94,"Luke Guthrie",3,7,"Last5EventsAccuracy",2012
94,94,"Lee Janzen",2,7,"Last5EventsAccuracy",2012
94,94,"Jbe Kruger",1,7,"Last5EventsAccuracy",2012
94,94,"Davis Love III",3,7,"Last5EventsAccuracy",2012
94,94,"Zack Miller",2,7,"Last5EventsAccuracy",2012
94,94,"Hennie Otto",1,7,"Last5EventsAccuracy",2012
94,94,"Dicky Pride",2,7,"Last5EventsAccuracy",2012
94,94,"Scott Stallings",4,7,"Last5EventsAccuracy",2012
94,94,"Daniel Summerhays",3,7,"Last5EventsAccuracy",2012
94,94,"Justin Thomas",1,7,"Last5EventsAccuracy",2012
112,112,"Blake Adams",4,6.9,"Last5EventsAccuracy",2012
112,112,"Darren Clarke",1,6.9,"Last5EventsAccuracy",2012
112,112,"Scott Dunlap",2,6.9,"Last5EventsAccuracy",2012
112,112,"Randall Hutchison",1,6.9,"Last5EventsAccuracy",2012
112,112,"Yuta Ikeda",1,6.9,"Last5EventsAccuracy",2012
112,112,"Brandt Jobe",5,6.9,"Last5EventsAccuracy",2012
112,112,"Kent Jones",1,6.9,"Last5EventsAccuracy",2012
112,112,"Robert Karlsson",3,6.9,"Last5EventsAccuracy",2012
112,112,"Scott Langley",2,6.9,"Last5EventsAccuracy",2012
112,112,"Hunter Mahan",3,6.9,"Last5EventsAccuracy",2012
112,112,"George McNeill",3,6.9,"Last5EventsAccuracy",2012
112,112,"Garth Mulroy",2,6.9,"Last5EventsAccuracy",2012
112,112,"Brandt Snedeker",2,6.9,"Last5EventsAccuracy",2012
112,112,"Shawn Stefani",1,6.9,"Last5EventsAccuracy",2012
112,112,"Kevin Streelman",5,6.9,"Last5EventsAccuracy",2012
112,112,"Kevin Sutherland",3,6.9,"Last5EventsAccuracy",2012
112,112,"Peter Tomasulo",1,6.9,"Last5EventsAccuracy",2012
129,129,"Briny Baird",3,6.8,"Last5EventsAccuracy",2012
129,129,"Kris Blanks",1,6.8,"Last5EventsAccuracy",2012
129,129,"Rafa Cabrera Bello",1,6.8,"Last5EventsAccuracy",2012
129,129,"Gavin Coles",2,6.8,"Last5EventsAccuracy",2012
129,129,"Fred Couples",2,6.8,"Last5EventsAccuracy",2012
129,129,"Ben Curtis",4,6.8,"Last5EventsAccuracy",2012
129,129,"Sergio Garcia",4,6.8,"Last5EventsAccuracy",2012
129,129,"Andres Gonzales",1,6.8,"Last5EventsAccuracy",2012
129,129,"Charley Hoffman",2,6.8,"Last5EventsAccuracy",2012
129,129,"Justin Leonard",3,6.8,"Last5EventsAccuracy",2012
129,129,"Geoff Ogilvy",3,6.8,"Last5EventsAccuracy",2012
129,129,"Kenny Perry",3,6.8,"Last5EventsAccuracy",2012
129,129,"Scott Piercy",3,6.8,"Last5EventsAccuracy",2012
129,129,"Vaughn Taylor",3,6.8,"Last5EventsAccuracy",2012
143,143,"Tommy Biershenk",1,6.7,"Last5EventsAccuracy",2012
143,143,"Thomas Bjorn",1,6.7,"Last5EventsAccuracy",2012
143,143,"Bud Cauley",4,6.7,"Last5EventsAccuracy",2012
143,143,"Chris Couch",3,6.7,"Last5EventsAccuracy",2012
143,143,"Bob Estes",4,6.7,"Last5EventsAccuracy",2012
143,143,"Gonzalo Fdez Castano",1,6.7,"Last5EventsAccuracy",2012
143,143,"Mathias Gronberg",1,6.7,"Last5EventsAccuracy",2012
143,143,"Padraig Harrington",3,6.7,"Last5EventsAccuracy",2012
143,143,"Charles Howell III",3,6.7,"Last5EventsAccuracy",2012
143,143,"John Huh",4,6.7,"Last5EventsAccuracy",2012
143,143,"Miguel Angel Jimenez",1,6.7,"Last5EventsAccuracy",2012
143,143,"Joost Luiten",1,6.7,"Last5EventsAccuracy",2012
143,143,"Phil Mickelson",4,6.7,"Last5EventsAccuracy",2012
143,143,"Kevin Na",3,6.7,"Last5EventsAccuracy",2012
143,143,"Alexandre Rocha",3,6.7,"Last5EventsAccuracy",2012
143,143,"Gene Sauers",1,6.7,"Last5EventsAccuracy",2012
159,159,"Matt Bettencourt",2,6.6,"Last5EventsAccuracy",2012
159,159,"Brian Gay",4,6.6,"Last5EventsAccuracy",2012
159,159,"JJ Killeen",3,6.6,"Last5EventsAccuracy",2012
159,159,"Matt Kuchar",4,6.6,"Last5EventsAccuracy",2012
159,159,"Steve Lowery",1,6.6,"Last5EventsAccuracy",2012
159,159,"William McGirt",3,6.6,"Last5EventsAccuracy",2012
159,159,"Bryce Molder",4,6.6,"Last5EventsAccuracy",2012
159,159,"Seung Yul Noh",3,6.6,"Last5EventsAccuracy",2012
159,159,"Jeff Overton",4,6.6,"Last5EventsAccuracy",2012
159,159,"Chris Riley",4,6.6,"Last5EventsAccuracy",2012
159,159,"Josh Teater",4,6.6,"Last5EventsAccuracy",2012
159,159,"Johnson Wagner",2,6.6,"Last5EventsAccuracy",2012
159,159,"Bubba Watson",2,6.6,"Last5EventsAccuracy",2012
172,172,"Rich Beem",1,6.5,"Last5EventsAccuracy",2012
172,172,"Michael Bradley",1,6.5,"Last5EventsAccuracy",2012
172,172,"Roberto Castro",4,6.5,"Last5EventsAccuracy",2012
172,172,"KJ Choi",2,6.5,"Last5EventsAccuracy",2012
