"Top10FinalRoundPerformance_RANKTHISWEEK_2013","Top10FinalRoundPerformance_RANKLASTWEEK_2013","Top10FinalRoundPerformance_PLAYERNAME_2013","Top10FinalRoundPerformance_EVENTS_2013","Top10FinalRoundPerformance_PctTIMESIMPROVED_2013","Top10FinalRoundPerformance_OFTIMESIMPROVED_2013","stat_name","year"
1,1,"Dicky Pride",23,100,2,"Top10FinalRoundPerformance",2013
1,1,"Scott Stallings",27,100,2,"Top10FinalRoundPerformance",2013
1,1,"Henrik Stenson",18,100,7,"Top10FinalRoundPerformance",2013
1,1,"Daniel Summerhays",26,100,3,"Top10FinalRoundPerformance",2013
1,1,"Josh Teater",24,100,2,"Top10FinalRoundPerformance",2013
1,1,"Boo Weekley",27,100,3,"Top10FinalRoundPerformance",2013
1,1,"Mark Wilson",19,100,2,"Top10FinalRoundPerformance",2013
34,34,"Phil Mickelson",21,85.7,6,"Top10FinalRoundPerformance",2013
35,35,"Patrick Reed",26,80,4,"Top10FinalRoundPerformance",2013
36,36,"Tiger Woods",16,77.8,7,"Top10FinalRoundPerformance",2013
37,37,"Jason Day",21,75,3,"Top10FinalRoundPerformance",2013
37,37,"Charles Howell III",26,75,3,"Top10FinalRoundPerformance",2013
37,37,"Marc Leishman",23,75,3,"Top10FinalRoundPerformance",2013
37,37,"Ryan Palmer",22,75,3,"Top10FinalRoundPerformance",2013
37,37,"Brandt Snedeker",23,75,6,"Top10FinalRoundPerformance",2013
37,37,"Jordan Spieth",23,75,6,"Top10FinalRoundPerformance",2013
43,43,"Zach Johnson",24,71.4,5,"Top10FinalRoundPerformance",2013
43,43,"Matt Kuchar",23,71.4,5,"Top10FinalRoundPerformance",2013
45,45,"Kevin Chappell",24,66.7,2,"Top10FinalRoundPerformance",2013
45,45,"Jason Dufner",22,66.7,2,"Top10FinalRoundPerformance",2013
45,45,"Chris Kirk",24,66.7,2,"Top10FinalRoundPerformance",2013
45,45,"Rory McIlroy",16,66.7,2,"Top10FinalRoundPerformance",2013
45,45,"Kyle Stanley",24,66.7,2,"Top10FinalRoundPerformance",2013
45,45,"Brendan Steele",26,66.7,2,"Top10FinalRoundPerformance",2013
45,45,"Brian Stuard",25,66.7,2,"Top10FinalRoundPerformance",2013
52,52,"Keegan Bradley",25,62.5,5,"Top10FinalRoundPerformance",2013
52,52,"Steve Stricker",13,62.5,5,"Top10FinalRoundPerformance",2013
54,54,"Graham DeLaet",26,60,3,"Top10FinalRoundPerformance",2013
54,54,"Jimmy Walker",24,60,3,"Top10FinalRoundPerformance",2013
56,56,"Jim Furyk",22,57.1,4,"Top10FinalRoundPerformance",2013
56,56,"Billy Horschel",26,57.1,4,"Top10FinalRoundPerformance",2013
56,56,"Justin Rose",17,57.1,4,"Top10FinalRoundPerformance",2013
56,56,"Lee Westwood",19,57.1,4,"Top10FinalRoundPerformance",2013
60,60,"Sangmoon Bae",26,50,1,"Top10FinalRoundPerformance",2013
60,60,"Charlie Beljan",24,50,1,"Top10FinalRoundPerformance",2013
60,60,"Jonas Blixt",24,50,2,"Top10FinalRoundPerformance",2013
60,60,"Greg Chalmers",25,50,1,"Top10FinalRoundPerformance",2013
60,60,"Ken Duke",28,50,1,"Top10FinalRoundPerformance",2013
60,60,"Harris English",26,50,1,"Top10FinalRoundPerformance",2013
60,60,"Sergio Garcia",17,50,3,"Top10FinalRoundPerformance",2013
60,60,"Luke Guthrie",27,50,1,"Top10FinalRoundPerformance",2013
60,60,"James Hahn",26,50,1,"Top10FinalRoundPerformance",2013
60,60,"Brian Harman",29,50,2,"Top10FinalRoundPerformance",2013
60,60,"David Lingmerth",23,50,1,"Top10FinalRoundPerformance",2013
60,60,"John Merrick",23,50,1,"Top10FinalRoundPerformance",2013
60,60,"DA Points",28,50,2,"Top10FinalRoundPerformance",2013
60,60,"John Rollins",24,50,1,"Top10FinalRoundPerformance",2013
60,60,"Andres Romero",21,50,1,"Top10FinalRoundPerformance",2013
60,60,"Adam Scott",16,50,3,"Top10FinalRoundPerformance",2013
60,60,"Webb Simpson",25,50,2,"Top10FinalRoundPerformance",2013
60,60,"Shawn Stefani",21,50,1,"Top10FinalRoundPerformance",2013
60,60,"Kevin Streelman",25,50,3,"Top10FinalRoundPerformance",2013
60,60,"Chris Stroud",26,50,1,"Top10FinalRoundPerformance",2013
60,60,"Michael Thompson",22,50,1,"Top10FinalRoundPerformance",2013
60,60,"Johnson Wagner",24,50,1,"Top10FinalRoundPerformance",2013
60,60,"Bubba Watson",21,50,2,"Top10FinalRoundPerformance",2013
83,83,"Hunter Mahan",25,42.9,3,"Top10FinalRoundPerformance",2013
84,84,"Bill Haas",25,40,4,"Top10FinalRoundPerformance",2013
84,84,"Scott Piercy",24,40,2,"Top10FinalRoundPerformance",2013
84,84,"Rory Sabbatini",27,40,2,"Top10FinalRoundPerformance",2013
84,84,"Nick Watney",26,40,2,"Top10FinalRoundPerformance",2013
84,84,"Gary Woodland",26,40,2,"Top10FinalRoundPerformance",2013
89,89,"Brendon de Jonge",30,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"Rickie Fowler",22,33.3,2,"Top10FinalRoundPerformance",2013
89,89,"Tommy Gainey",28,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"JJ Henry",26,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"Jim Herman",19,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"Freddie Jacobson",19,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"Jason Kokrak",25,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"David Lynn",22,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"Pat Perez",22,33.3,1,"Top10FinalRoundPerformance",2013
89,89,"Charl Schwartzel",19,33.3,2,"Top10FinalRoundPerformance",2013
89,89,"Kevin Stadler",25,33.3,1,"Top10FinalRoundPerformance",2013
100,100,"Roberto Castro",29,28.6,2,"Top10FinalRoundPerformance",2013
101,101,"Angel Cabrera",21,25,1,"Top10FinalRoundPerformance",2013
101,101,"Tim Clark",20,25,1,"Top10FinalRoundPerformance",2013
101,101,"John Huh",28,25,1,"Top10FinalRoundPerformance",2013
101,101,"Ryan Moore",22,25,1,"Top10FinalRoundPerformance",2013
105,105,"Luke Donald",17,20,1,"Top10FinalRoundPerformance",2013
105,105,"Matt Jones",24,20,1,"Top10FinalRoundPerformance",2013
105,105,"Nicholas Thompson",29,20,1,"Top10FinalRoundPerformance",2013
108,108,"Charley Hoffman",23,16.7,1,"Top10FinalRoundPerformance",2013
109,109,"Ricky Barnes",26,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Chad Campbell",25,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Bud Cauley",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Stewart Cink",22,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Will Claxton",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Erik Compton",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"James Driscoll",23,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Bob Estes",18,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Martin Flores",25,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Brad Fritsch",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Scott Gardiner",23,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Robert Garrigus",22,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Tom Gillis",22,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Peter Hanson",15,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Padraig Harrington",17,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Justin Hicks",25,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Morgan Hoffmann",20,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Ryo Ishikawa",23,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Ben Kohles",25,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Steve LeBrun",21,0,NA,"Top10FinalRoundPerformance",2013
109,109,"DH Lee",22,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Richard Lee",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Troy Matteson",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"George McNeill",21,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Eric Meierdierks",19,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Bryce Molder",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Henrik Norlander",22,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Greg Owen",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Carl Pettersson",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Ted Potter Jr",22,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Ian Poulter",16,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Alistair Presnell",23,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Tag Ridings",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"John Senden",25,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Vaughn Taylor",16,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Cameron Tringale",24,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Camilo Villegas",23,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Charlie Wi",23,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Lee Williams",22,0,NA,"Top10FinalRoundPerformance",2013
109,109,"Casey Wittenberg",27,0,NA,"Top10FinalRoundPerformance",2013
109,109,"YE Yang",19,0,NA,"Top10FinalRoundPerformance",2013
