"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2014","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2014","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2014","FirstTeeEarlyRound2ScoringAverage__2014","FirstTeeEarlyRound2ScoringAverage_AVG_2014","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2014","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2014","stat_name","year"
26,26,"Martin Kaymer",NA,70,210,3,"FirstTeeEarlyRound2ScoringAverage",2014
26,26,"Brandt Snedeker",NA,70,210,3,"FirstTeeEarlyRound2ScoringAverage",2014
26,26,"Jordan Spieth",NA,70,70,1,"FirstTeeEarlyRound2ScoringAverage",2014
26,26,"Kevin Stadler",NA,70,770,11,"FirstTeeEarlyRound2ScoringAverage",2014
26,26,"Daniel Summerhays",NA,70,630,9,"FirstTeeEarlyRound2ScoringAverage",2014
26,26,"Bubba Watson",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2014
26,26,"Mike Weir",NA,70,210,3,"FirstTeeEarlyRound2ScoringAverage",2014
26,26,"Charlie Wi",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2014
37,37,"Ryan Palmer",NA,70.11,631,9,"FirstTeeEarlyRound2ScoringAverage",2014
38,38,"Brendon Todd",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2014
39,39,"Harris English",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2014
39,39,"Bronson La Cassie",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2014
39,39,"Andrew Loupe",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2014
42,42,"Jim Herman",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2014
42,42,"Patrick Reed",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2014
44,44,"Seung Yul Noh",NA,70.29,492,7,"FirstTeeEarlyRound2ScoringAverage",2014
45,45,"Chesson Hadley",NA,70.3,703,10,"FirstTeeEarlyRound2ScoringAverage",2014
46,46,"Steven Bowditch",NA,70.33,633,9,"FirstTeeEarlyRound2ScoringAverage",2014
46,46,"Paul Casey",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2014
46,46,"Billy Hurley III",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2014
46,46,"Phil Mickelson",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2014
46,46,"Sean OHair",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2014
46,46,"Jimmy Walker",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2014
52,52,"Stewart Cink",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2014
52,52,"Cameron Tringale",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2014
54,54,"Brendon de Jonge",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2014
54,54,"Matt Every",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2014
54,54,"Andres Romero",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2014
54,54,"Henrik Stenson",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2014
58,58,"Bill Haas",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2014
58,58,"George McNeill",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2014
58,58,"Gary Woodland",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2014
61,61,"Kevin Kisner",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2014
61,61,"Carl Pettersson",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2014
63,63,"Brian Gay",NA,70.6,353,5,"FirstTeeEarlyRound2ScoringAverage",2014
64,64,"Kevin Na",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2014
65,65,"Ricky Barnes",NA,70.67,636,9,"FirstTeeEarlyRound2ScoringAverage",2014
66,66,"Brendan Steele",NA,70.7,707,10,"FirstTeeEarlyRound2ScoringAverage",2014
67,67,"Jerry Kelly",NA,70.71,495,7,"FirstTeeEarlyRound2ScoringAverage",2014
68,68,"Danny Lee",NA,70.73,778,11,"FirstTeeEarlyRound2ScoringAverage",2014
69,69,"Angel Cabrera",NA,70.75,283,4,"FirstTeeEarlyRound2ScoringAverage",2014
69,69,"Martin Flores",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2014
71,71,"Greg Chalmers",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2014
71,71,"Vijay Singh",NA,70.8,708,10,"FirstTeeEarlyRound2ScoringAverage",2014
71,71,"Mark Wilson",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2014
74,74,"Stuart Appleby",NA,70.83,425,6,"FirstTeeEarlyRound2ScoringAverage",2014
75,75,"Chris Kirk",NA,70.9,709,10,"FirstTeeEarlyRound2ScoringAverage",2014
75,75,"Will Ma Kenzie",NA,70.9,709,10,"FirstTeeEarlyRound2ScoringAverage",2014
75,75,"Heath Slocum",NA,70.9,709,10,"FirstTeeEarlyRound2ScoringAverage",2014
75,75,"Kevin Streelman",NA,70.9,709,10,"FirstTeeEarlyRound2ScoringAverage",2014
79,79,"David Hearn",NA,70.91,780,11,"FirstTeeEarlyRound2ScoringAverage",2014
80,80,"Scott Brown",NA,70.92,922,13,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"Chad Collins",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"Luke Donald",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"Matt Kuchar",NA,71,71,1,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"Scott Langley",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"John Rollins",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"Charl Schwartzel",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"John Senden",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"Brian Stuard",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2014
81,81,"David Toms",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2014
90,90,"John Merrick",NA,71.13,569,8,"FirstTeeEarlyRound2ScoringAverage",2014
91,91,"Luke Guthrie",NA,71.14,498,7,"FirstTeeEarlyRound2ScoringAverage",2014
92,92,"Ben Curtis",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2014
92,92,"Morgan Hoffmann",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2014
94,94,"Tim Wilkinson",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2014
95,95,"Lucas Glover",NA,71.25,570,8,"FirstTeeEarlyRound2ScoringAverage",2014
95,95,"Michael Putnam",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2014
97,97,"Tim Clark",NA,71.29,499,7,"FirstTeeEarlyRound2ScoringAverage",2014
98,98,"Jonas Blixt",NA,71.33,642,9,"FirstTeeEarlyRound2ScoringAverage",2014
98,98,"Freddie Jacobson",NA,71.33,428,6,"FirstTeeEarlyRound2ScoringAverage",2014
98,98,"William McGirt",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2014
98,98,"Shawn Stefani",NA,71.33,428,6,"FirstTeeEarlyRound2ScoringAverage",2014
98,98,"Jhonattan Vegas",NA,71.33,428,6,"FirstTeeEarlyRound2ScoringAverage",2014
103,103,"Jeff Overton",NA,71.38,571,8,"FirstTeeEarlyRound2ScoringAverage",2014
104,104,"Charlie Beljan",NA,71.4,357,5,"FirstTeeEarlyRound2ScoringAverage",2014
104,104,"Brian Davis",NA,71.4,714,10,"FirstTeeEarlyRound2ScoringAverage",2014
104,104,"Troy Merritt",NA,71.4,357,5,"FirstTeeEarlyRound2ScoringAverage",2014
104,104,"Kevin Tway",NA,71.4,357,5,"FirstTeeEarlyRound2ScoringAverage",2014
108,108,"Geoff Ogilvy",NA,71.42,857,12,"FirstTeeEarlyRound2ScoringAverage",2014
109,109,"Briny Baird",NA,71.5,286,4,"FirstTeeEarlyRound2ScoringAverage",2014
109,109,"Ernie Els",NA,71.5,429,6,"FirstTeeEarlyRound2ScoringAverage",2014
109,109,"Robert Garrigus",NA,71.5,572,8,"FirstTeeEarlyRound2ScoringAverage",2014
109,109,"Justin Hicks",NA,71.5,572,8,"FirstTeeEarlyRound2ScoringAverage",2014
109,109,"DH Lee",NA,71.5,572,8,"FirstTeeEarlyRound2ScoringAverage",2014
109,109,"Bryce Molder",NA,71.5,286,4,"FirstTeeEarlyRound2ScoringAverage",2014
109,109,"Adam Scott",NA,71.5,143,2,"FirstTeeEarlyRound2ScoringAverage",2014
116,116,"John Huh",NA,71.57,501,7,"FirstTeeEarlyRound2ScoringAverage",2014
117,117,"Woody Austin",NA,71.67,430,6,"FirstTeeEarlyRound2ScoringAverage",2014
117,117,"Jason Dufner",NA,71.67,215,3,"FirstTeeEarlyRound2ScoringAverage",2014
117,117,"Billy Horschel",NA,71.67,430,6,"FirstTeeEarlyRound2ScoringAverage",2014
120,120,"Martin Laird",NA,71.71,502,7,"FirstTeeEarlyRound2ScoringAverage",2014
120,120,"Ted Potter Jr",NA,71.71,502,7,"FirstTeeEarlyRound2ScoringAverage",2014
122,122,"Charley Hoffman",NA,71.73,789,11,"FirstTeeEarlyRound2ScoringAverage",2014
123,123,"Ryo Ishikawa",NA,71.75,287,4,"FirstTeeEarlyRound2ScoringAverage",2014
124,124,"Troy Matteson",NA,71.86,503,7,"FirstTeeEarlyRound2ScoringAverage",2014
125,125,"Trevor Immelman",NA,71.9,719,10,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Sangmoon Bae",NA,72,576,8,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Graham DeLaet",NA,72,648,9,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Russell Henley",NA,72,792,11,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"JJ Henry",NA,72,288,4,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Zach Johnson",NA,72,216,3,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Graeme McDowell",NA,72,72,1,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Jim Renner",NA,72,288,4,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Kyle Stanley",NA,72,504,7,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Robert Streb",NA,72,288,4,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Chris Stroud",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2014
126,126,"Tyrone Van Aswegen",NA,72,720,10,"FirstTeeEarlyRound2ScoringAverage",2014
137,137,"Ben Martin",NA,72.13,577,8,"FirstTeeEarlyRound2ScoringAverage",2014
137,137,"Nicholas Thompson",NA,72.13,577,8,"FirstTeeEarlyRound2ScoringAverage",2014
139,139,"Boo Weekley",NA,72.14,505,7,"FirstTeeEarlyRound2ScoringAverage",2014
140,140,"JB Holmes",NA,72.2,361,5,"FirstTeeEarlyRound2ScoringAverage",2014
140,140,"Johnson Wagner",NA,72.2,361,5,"FirstTeeEarlyRound2ScoringAverage",2014
142,142,"Richard Lee",NA,72.22,650,9,"FirstTeeEarlyRound2ScoringAverage",2014
143,143,"David Lingmerth",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2014
143,143,"Jeff Maggert",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2014
143,143,"DA Points",NA,72.25,578,8,"FirstTeeEarlyRound2ScoringAverage",2014
143,143,"Rory Sabbatini",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2014
147,147,"Hideki Matsuyama",NA,72.33,217,3,"FirstTeeEarlyRound2ScoringAverage",2014
148,148,"Louis Oosthuizen",NA,72.4,362,5,"FirstTeeEarlyRound2ScoringAverage",2014
148,148,"Wes Roach",NA,72.4,362,5,"FirstTeeEarlyRound2ScoringAverage",2014
150,150,"Pat Perez",NA,72.43,507,7,"FirstTeeEarlyRound2ScoringAverage",2014
151,151,"Keegan Bradley",NA,72.5,290,4,"FirstTeeEarlyRound2ScoringAverage",2014
151,151,"Brice Garnett",NA,72.5,580,8,"FirstTeeEarlyRound2ScoringAverage",2014
151,151,"Webb Simpson",NA,72.5,290,4,"FirstTeeEarlyRound2ScoringAverage",2014
151,151,"Hudson Swafford",NA,72.5,435,6,"FirstTeeEarlyRound2ScoringAverage",2014
155,155,"Roberto Castro",NA,72.7,727,10,"FirstTeeEarlyRound2ScoringAverage",2014
156,156,"Derek Ernst",NA,72.71,509,7,"FirstTeeEarlyRound2ScoringAverage",2014
157,157,"Nick Watney",NA,72.73,800,11,"FirstTeeEarlyRound2ScoringAverage",2014
158,158,"Tommy Gainey",NA,72.75,291,4,"FirstTeeEarlyRound2ScoringAverage",2014
158,158,"Andrew Svoboda",NA,72.75,291,4,"FirstTeeEarlyRound2ScoringAverage",2014
160,160,"Robert Allenby",NA,72.8,364,5,"FirstTeeEarlyRound2ScoringAverage",2014
161,161,"Charles Howell III",NA,72.9,729,10,"FirstTeeEarlyRound2ScoringAverage",2014
162,162,"Jason Day",NA,73,146,2,"FirstTeeEarlyRound2ScoringAverage",2014
162,162,"Spencer Levin",NA,73,365,5,"FirstTeeEarlyRound2ScoringAverage",2014
162,162,"Ryan Moore",NA,73,511,7,"FirstTeeEarlyRound2ScoringAverage",2014
162,162,"Ian Poulter",NA,73,219,3,"FirstTeeEarlyRound2ScoringAverage",2014
166,166,"Rickie Fowler",NA,73.25,293,4,"FirstTeeEarlyRound2ScoringAverage",2014
166,166,"Will Wilcox",NA,73.25,293,4,"FirstTeeEarlyRound2ScoringAverage",2014
168,168,"Hunter Mahan",NA,73.29,513,7,"FirstTeeEarlyRound2ScoringAverage",2014
169,169,"James Hahn",NA,73.33,220,3,"FirstTeeEarlyRound2ScoringAverage",2014
169,169,"YE Yang",NA,73.33,220,3,"FirstTeeEarlyRound2ScoringAverage",2014
171,171,"Scott Stallings",NA,73.38,587,8,"FirstTeeEarlyRound2ScoringAverage",2014
172,172,"Jonathan Byrd",NA,73.4,367,5,"FirstTeeEarlyRound2ScoringAverage",2014
173,173,"Gonzalo Fdez Castano",NA,73.43,514,7,"FirstTeeEarlyRound2ScoringAverage",2014
174,174,"John Peterson",NA,73.6,368,5,"FirstTeeEarlyRound2ScoringAverage",2014
175,175,"Davis Love III",NA,73.67,221,3,"FirstTeeEarlyRound2ScoringAverage",2014
176,176,"Lee Westwood",NA,74,296,4,"FirstTeeEarlyRound2ScoringAverage",2014
177,177,"James Driscoll",NA,74.67,224,3,"FirstTeeEarlyRound2ScoringAverage",2014
