"Scramblingfrom30yards_RANKTHISWEEK_2006","Scramblingfrom30yards_RANKLASTWEEK_2006","Scramblingfrom30yards_PLAYERNAME_2006","Scramblingfrom30yards_ROUNDS_2006","Scramblingfrom30yards_Pct_2006","Scramblingfrom30yards_SUCCESSES_2006","Scramblingfrom30yards_ATTEMPTS_2006","stat_name","year"
91,91,"Brandt Jobe",91,28.21,22,78,"Scramblingfrom30yards",2006
92,92,"Ryuji Imada",105,28.16,29,103,"Scramblingfrom30yards",2006
93,93,"David McKenzie",82,28.05,23,82,"Scramblingfrom30yards",2006
94,94,"Jonathan Byrd",66,28,14,50,"Scramblingfrom30yards",2006
95,95,"Paul Azinger",87,27.78,30,108,"Scramblingfrom30yards",2006
95,95,"Justin Leonard",83,27.78,25,90,"Scramblingfrom30yards",2006
97,97,"Paul Stankowski",70,27.71,23,83,"Scramblingfrom30yards",2006
98,98,"Nathan Green",108,27.43,31,113,"Scramblingfrom30yards",2006
99,99,"Troy Matteson",101,27.27,27,99,"Scramblingfrom30yards",2006
99,99,"Bo Van Pelt",102,27.27,21,77,"Scramblingfrom30yards",2006
101,101,"Greg Chalmers",71,27.18,28,103,"Scramblingfrom30yards",2006
102,102,"Ben Crane",85,27.17,25,92,"Scramblingfrom30yards",2006
103,103,"Tommy Armour III",65,27.14,19,70,"Scramblingfrom30yards",2006
103,103,"Jeff Gove",91,27.14,19,70,"Scramblingfrom30yards",2006
103,103,"Jonathan Kaye",95,27.14,19,70,"Scramblingfrom30yards",2006
106,106,"Vaughn Taylor",88,27.12,32,118,"Scramblingfrom30yards",2006
107,107,"KJ Choi",93,27.03,20,74,"Scramblingfrom30yards",2006
108,108,"Daniel Chopra",110,26.96,31,115,"Scramblingfrom30yards",2006
109,109,"JP Hayes",55,26.87,18,67,"Scramblingfrom30yards",2006
110,110,"John Rollins",93,26.74,23,86,"Scramblingfrom30yards",2006
111,111,"Bart Bryant",87,26.56,17,64,"Scramblingfrom30yards",2006
112,112,"Robert Gamez",94,26.37,24,91,"Scramblingfrom30yards",2006
113,113,"Olin Browne",108,26.09,24,92,"Scramblingfrom30yards",2006
113,113,"Charley Hoffman",100,26.09,24,92,"Scramblingfrom30yards",2006
115,115,"Vance Veazey",59,25.93,21,81,"Scramblingfrom30yards",2006
116,116,"Doug Barron",74,25.84,23,89,"Scramblingfrom30yards",2006
117,117,"Brian Davis",92,25.81,24,93,"Scramblingfrom30yards",2006
117,117,"Dudley Hart",83,25.81,24,93,"Scramblingfrom30yards",2006
117,117,"Charles Howell III",96,25.81,24,93,"Scramblingfrom30yards",2006
120,120,"Brian Bateman",69,25.71,18,70,"Scramblingfrom30yards",2006
121,121,"Padraig Harrington",54,25.58,11,43,"Scramblingfrom30yards",2006
122,122,"Bob Tway",81,25.56,23,90,"Scramblingfrom30yards",2006
123,123,"Shaun Micheel",96,25.53,24,94,"Scramblingfrom30yards",2006
124,124,"Kenny Perry",73,25.49,13,51,"Scramblingfrom30yards",2006
125,125,"Ryan Moore",68,25.42,15,59,"Scramblingfrom30yards",2006
125,125,"Scott Verplank",88,25.42,15,59,"Scramblingfrom30yards",2006
127,127,"Ryan Palmer",101,25.26,24,95,"Scramblingfrom30yards",2006
128,128,"Shane Bertsch",104,25,29,116,"Scramblingfrom30yards",2006
128,128,"Jason Bohn",104,25,20,80,"Scramblingfrom30yards",2006
128,128,"Jeff Brehaut",100,25,19,76,"Scramblingfrom30yards",2006
128,128,"Ben Curtis",86,25,18,72,"Scramblingfrom30yards",2006
132,132,"Shigeki Maruyama",94,24.73,23,93,"Scramblingfrom30yards",2006
133,133,"John Daly",51,24.59,15,61,"Scramblingfrom30yards",2006
134,134,"Chris Smith",67,24.56,14,57,"Scramblingfrom30yards",2006
135,135,"James Driscoll",80,24.53,26,106,"Scramblingfrom30yards",2006
136,136,"Sergio Garcia",59,24.49,12,49,"Scramblingfrom30yards",2006
137,137,"Marco Dawson",87,24.44,22,90,"Scramblingfrom30yards",2006
137,137,"Hunter Mahan",98,24.44,22,90,"Scramblingfrom30yards",2006
139,139,"Lucas Glover",105,24.39,20,82,"Scramblingfrom30yards",2006
140,140,"Justin Rose",98,24.18,22,91,"Scramblingfrom30yards",2006
141,141,"Briny Baird",81,24.07,13,54,"Scramblingfrom30yards",2006
142,142,"Tag Ridings",103,23.91,33,138,"Scramblingfrom30yards",2006
142,142,"Patrick Sheehan",104,23.91,22,92,"Scramblingfrom30yards",2006
144,144,"Craig Barlow",77,23.81,20,84,"Scramblingfrom30yards",2006
144,144,"Todd Fischer",101,23.81,30,126,"Scramblingfrom30yards",2006
144,144,"Mike Sposa",68,23.81,15,63,"Scramblingfrom30yards",2006
147,147,"Lee Janzen",79,23.76,24,101,"Scramblingfrom30yards",2006
148,148,"Matt Hansen",68,23.73,14,59,"Scramblingfrom30yards",2006
149,149,"John Cook",67,23.64,13,55,"Scramblingfrom30yards",2006
150,150,"Mathew Goggin",72,23.53,12,51,"Scramblingfrom30yards",2006
151,151,"Vijay Singh",103,23.44,15,64,"Scramblingfrom30yards",2006
152,152,"Bill Haas",99,23.42,26,111,"Scramblingfrom30yards",2006
153,153,"DJ Trahan",92,22.67,17,75,"Scramblingfrom30yards",2006
154,154,"Mark Brooks",90,22.62,19,84,"Scramblingfrom30yards",2006
155,155,"Chris Couch",75,22.54,16,71,"Scramblingfrom30yards",2006
155,155,"Ron Whittaker",81,22.54,16,71,"Scramblingfrom30yards",2006
157,157,"Kent Jones",103,22,22,100,"Scramblingfrom30yards",2006
158,158,"John Senden",96,21.88,14,64,"Scramblingfrom30yards",2006
159,159,"Jimmy Walker",60,21.69,18,83,"Scramblingfrom30yards",2006
160,160,"Kirk Triplett",58,21.57,11,51,"Scramblingfrom30yards",2006
161,161,"Mathias Gronberg",92,21.43,15,70,"Scramblingfrom30yards",2006
161,161,"Heath Slocum",96,21.43,18,84,"Scramblingfrom30yards",2006
163,163,"Jeff Overton",95,21.28,20,94,"Scramblingfrom30yards",2006
164,164,"Ian Leggatt",80,21.21,21,99,"Scramblingfrom30yards",2006
164,164,"Ian Poulter",53,21.21,7,33,"Scramblingfrom30yards",2006
166,166,"David Duval",71,21.11,19,90,"Scramblingfrom30yards",2006
166,166,"Carlos Franco",86,21.11,19,90,"Scramblingfrom30yards",2006
168,168,"Rich Beem",85,21.05,12,57,"Scramblingfrom30yards",2006
168,168,"Camilo Villegas",95,21.05,16,76,"Scramblingfrom30yards",2006
170,170,"Brent Geiberger",99,20.43,19,93,"Scramblingfrom30yards",2006
171,171,"Hidemichi Tanaka",74,20.33,25,123,"Scramblingfrom30yards",2006
172,172,"Nicholas Thompson",96,20.29,14,69,"Scramblingfrom30yards",2006
173,173,"Harrison Frazar",95,20.2,20,99,"Scramblingfrom30yards",2006
174,174,"Tiger Woods",55,20,5,25,"Scramblingfrom30yards",2006
175,175,"John Engler Jr",69,19.81,21,106,"Scramblingfrom30yards",2006
176,176,"Billy Andrade",78,19.67,12,61,"Scramblingfrom30yards",2006
177,177,"David Howell",52,19.51,8,41,"Scramblingfrom30yards",2006
178,178,"Joey Sindelar",90,19.4,13,67,"Scramblingfrom30yards",2006
179,179,"Duffy Waldorf",96,18.97,11,58,"Scramblingfrom30yards",2006
180,180,"JB Holmes",81,18.75,15,80,"Scramblingfrom30yards",2006
181,181,"Steve Lowery",99,18.6,16,86,"Scramblingfrom30yards",2006
182,182,"Wes Short Jr",96,18.27,19,104,"Scramblingfrom30yards",2006
183,183,"Eric Axley",91,18.18,18,99,"Scramblingfrom30yards",2006
184,184,"Ted Purdy",103,18.07,15,83,"Scramblingfrom30yards",2006
185,185,"Daisuke Maruyama",83,17.91,12,67,"Scramblingfrom30yards",2006
186,186,"Alex Aragon",63,17.5,14,80,"Scramblingfrom30yards",2006
187,187,"Bubba Dickerson",98,17.09,20,117,"Scramblingfrom30yards",2006
188,188,"Jeff Maggert",81,17.02,16,94,"Scramblingfrom30yards",2006
189,189,"Henrik Bjornstad",97,16.67,16,96,"Scramblingfrom30yards",2006
190,190,"Kris Cox",83,16.28,14,86,"Scramblingfrom30yards",2006
191,191,"Ryan Hietala",61,16.22,12,74,"Scramblingfrom30yards",2006
192,192,"Scott Gutschewski",53,16,8,50,"Scramblingfrom30yards",2006
193,193,"Pat Perez",50,15.91,7,44,"Scramblingfrom30yards",2006
194,194,"Robert Allenby",79,15.79,9,57,"Scramblingfrom30yards",2006
195,195,"Alex Cejka",93,15.58,12,77,"Scramblingfrom30yards",2006
196,196,"Robert Garrigus",85,12.86,9,70,"Scramblingfrom30yards",2006
