"Scramblingfrom30yards_RANKTHISWEEK_2010","Scramblingfrom30yards_RANKLASTWEEK_2010","Scramblingfrom30yards_PLAYERNAME_2010","Scramblingfrom30yards_ROUNDS_2010","Scramblingfrom30yards_Pct_2010","Scramblingfrom30yards_SUCCESSES_2010","Scramblingfrom30yards_ATTEMPTS_2010","stat_name","year"
113,113,"James Nitties",92,26.97,24,89,"Scramblingfrom30yards",2010
114,114,"Brett Wetterich",54,26.83,11,41,"Scramblingfrom30yards",2010
115,115,"Matt Every",60,26.79,15,56,"Scramblingfrom30yards",2010
116,116,"Johnson Wagner",85,26.74,23,86,"Scramblingfrom30yards",2010
117,117,"Ricky Barnes",103,26.51,22,83,"Scramblingfrom30yards",2010
118,118,"Daniel Chopra",74,26.26,26,99,"Scramblingfrom30yards",2010
119,119,"DA Points",90,26.19,22,84,"Scramblingfrom30yards",2010
120,120,"Jeff Gove",57,26.09,12,46,"Scramblingfrom30yards",2010
120,120,"John Rollins",81,26.09,18,69,"Scramblingfrom30yards",2010
122,122,"Camilo Villegas",78,26,13,50,"Scramblingfrom30yards",2010
123,123,"Jason Bohn",84,25.93,21,81,"Scramblingfrom30yards",2010
123,123,"Lee Janzen",77,25.93,21,81,"Scramblingfrom30yards",2010
125,125,"Charley Hoffman",85,25.86,15,58,"Scramblingfrom30yards",2010
125,125,"Chris Wilson",65,25.86,15,58,"Scramblingfrom30yards",2010
127,127,"Mark Calcavecchia",50,25.58,11,43,"Scramblingfrom30yards",2010
128,128,"Michael Letzig",84,25.53,24,94,"Scramblingfrom30yards",2010
129,129,"Nicholas Thompson",88,25.37,17,67,"Scramblingfrom30yards",2010
130,130,"Troy Matteson",84,25.33,19,75,"Scramblingfrom30yards",2010
131,131,"Stewart Cink",84,25,16,64,"Scramblingfrom30yards",2010
131,131,"Chris Couch",66,25,11,44,"Scramblingfrom30yards",2010
133,133,"Chad Collins",87,24.77,27,109,"Scramblingfrom30yards",2010
134,134,"Steve Flesch",78,24.68,19,77,"Scramblingfrom30yards",2010
134,134,"Vaughn Taylor",87,24.68,19,77,"Scramblingfrom30yards",2010
136,136,"Alex Cejka",81,24.64,17,69,"Scramblingfrom30yards",2010
136,136,"Chris Stroud",90,24.64,17,69,"Scramblingfrom30yards",2010
136,136,"Bo Van Pelt",104,24.64,17,69,"Scramblingfrom30yards",2010
139,139,"Cameron Beckman",68,24.62,16,65,"Scramblingfrom30yards",2010
140,140,"Angel Cabrera",64,24.53,13,53,"Scramblingfrom30yards",2010
141,141,"Mathias Gronberg",61,24.49,12,49,"Scramblingfrom30yards",2010
141,141,"Bill Lunde",79,24.49,24,98,"Scramblingfrom30yards",2010
143,143,"Kenny Perry",69,24.39,10,41,"Scramblingfrom30yards",2010
144,144,"Brett Quigley",96,24.32,27,111,"Scramblingfrom30yards",2010
145,145,"Greg Kraft",52,24.24,16,66,"Scramblingfrom30yards",2010
146,146,"John Senden",103,24.05,19,79,"Scramblingfrom30yards",2010
147,147,"Hunter Mahan",85,24,12,50,"Scramblingfrom30yards",2010
148,148,"Brad Faxon",58,23.91,22,92,"Scramblingfrom30yards",2010
149,149,"Martin Flores",75,23.81,20,84,"Scramblingfrom30yards",2010
149,149,"Geoff Ogilvy",62,23.81,15,63,"Scramblingfrom30yards",2010
151,151,"Ian Poulter",55,23.68,9,38,"Scramblingfrom30yards",2010
152,152,"Davis Love III",79,23.64,13,55,"Scramblingfrom30yards",2010
153,153,"David Lutterus",69,23.61,17,72,"Scramblingfrom30yards",2010
154,154,"Henrik Bjornstad",72,23.44,15,64,"Scramblingfrom30yards",2010
155,155,"Garrett Willis",82,23.38,18,77,"Scramblingfrom30yards",2010
156,156,"DJ Trahan",92,23.33,14,60,"Scramblingfrom30yards",2010
157,157,"John Mallinger",78,23.19,16,69,"Scramblingfrom30yards",2010
158,158,"Marc Leishman",87,23.17,19,82,"Scramblingfrom30yards",2010
158,158,"Kevin Streelman",90,23.17,19,82,"Scramblingfrom30yards",2010
160,160,"Shaun Micheel",70,22.81,13,57,"Scramblingfrom30yards",2010
161,161,"Cameron Percy",73,22.64,12,53,"Scramblingfrom30yards",2010
162,162,"Dustin Johnson",83,22.58,14,62,"Scramblingfrom30yards",2010
163,163,"Josh Teater",101,22.47,20,89,"Scramblingfrom30yards",2010
164,164,"Bill Haas",87,22.45,11,49,"Scramblingfrom30yards",2010
165,165,"Cliff Kresge",50,22.22,10,45,"Scramblingfrom30yards",2010
165,165,"Spencer Levin",110,22.22,22,99,"Scramblingfrom30yards",2010
167,167,"Roger Tambellini",77,22.08,17,77,"Scramblingfrom30yards",2010
168,168,"Alex Prugh",88,22,22,100,"Scramblingfrom30yards",2010
169,169,"Jason Day",82,21.92,16,73,"Scramblingfrom30yards",2010
170,170,"Steve Wheatcroft",74,21.79,17,78,"Scramblingfrom30yards",2010
171,171,"Rocco Mediate",71,21.43,12,56,"Scramblingfrom30yards",2010
172,172,"Troy Merritt",86,21.35,19,89,"Scramblingfrom30yards",2010
173,173,"JP Hayes",79,21.33,16,75,"Scramblingfrom30yards",2010
174,174,"Jerod Turner",54,21.05,16,76,"Scramblingfrom30yards",2010
175,175,"Jay Williamson",76,20.75,11,53,"Scramblingfrom30yards",2010
176,176,"Kevin Johnson",62,20.69,18,87,"Scramblingfrom30yards",2010
177,177,"Scott Piercy",88,20.56,22,107,"Scramblingfrom30yards",2010
178,178,"Vance Veazey",58,20.48,17,83,"Scramblingfrom30yards",2010
179,179,"Kris Blanks",91,20.34,12,59,"Scramblingfrom30yards",2010
179,179,"Jeff Maggert",76,20.34,12,59,"Scramblingfrom30yards",2010
181,181,"Steve Lowery",67,20.29,14,69,"Scramblingfrom30yards",2010
182,182,"David Duval",71,20.27,15,74,"Scramblingfrom30yards",2010
183,183,"Garth Mulroy",53,20,8,40,"Scramblingfrom30yards",2010
184,184,"Ryan Palmer",84,19.72,14,71,"Scramblingfrom30yards",2010
185,185,"Kevin Stadler",86,19.7,13,66,"Scramblingfrom30yards",2010
186,186,"Robert Garrigus",71,19.64,11,56,"Scramblingfrom30yards",2010
187,187,"John Daly",63,19.61,10,51,"Scramblingfrom30yards",2010
187,187,"Andrew McLardy",52,19.61,10,51,"Scramblingfrom30yards",2010
189,189,"Rickie Fowler",98,18.52,15,81,"Scramblingfrom30yards",2010
190,190,"Greg Owen",69,15.52,9,58,"Scramblingfrom30yards",2010
191,191,"Ted Purdy",86,14.68,16,109,"Scramblingfrom30yards",2010
192,192,"Brenden Pappas",66,11.48,7,61,"Scramblingfrom30yards",2010
