"PuttsperRoundRound3_RANKTHISWEEK_2007","PuttsperRoundRound3_RANKLASTWEEK_2007","PuttsperRoundRound3_PLAYERNAME_2007","PuttsperRoundRound3__2007","PuttsperRoundRound3_AVG_2007","PuttsperRoundRound3_TOTALPUTTS_2007","PuttsperRoundRound3_TOTALROUNDS_2007","stat_name","year"
20,20,"Cliff Kresge",NA,28,644,23,"PuttsperRoundRound3",2007
20,20,"Matt Kuchar",NA,28,420,15,"PuttsperRoundRound3",2007
23,23,"Paul Stankowski",NA,28.14,197,7,"PuttsperRoundRound3",2007
24,24,"Scott Verplank",NA,28.17,507,18,"PuttsperRoundRound3",2007
25,25,"Rory Sabbatini",NA,28.22,508,18,"PuttsperRoundRound3",2007
25,25,"Dean Wilson",NA,28.22,508,18,"PuttsperRoundRound3",2007
27,27,"Andrew Buckle",NA,28.25,339,12,"PuttsperRoundRound3",2007
27,27,"Bryce Molder",NA,28.25,226,8,"PuttsperRoundRound3",2007
29,29,"Sean OHair",NA,28.27,622,22,"PuttsperRoundRound3",2007
30,30,"Nathan Green",NA,28.29,594,21,"PuttsperRoundRound3",2007
30,30,"Jesper Parnevik",NA,28.29,481,17,"PuttsperRoundRound3",2007
32,32,"Lee Janzen",NA,28.33,255,9,"PuttsperRoundRound3",2007
33,33,"Ryuji Imada",NA,28.35,567,20,"PuttsperRoundRound3",2007
34,34,"David Toms",NA,28.39,511,18,"PuttsperRoundRound3",2007
35,35,"Zach Johnson",NA,28.41,483,17,"PuttsperRoundRound3",2007
36,36,"Lucas Glover",NA,28.43,597,21,"PuttsperRoundRound3",2007
37,37,"Jason Schultz",NA,28.44,256,9,"PuttsperRoundRound3",2007
38,38,"Mathias Gronberg",NA,28.47,484,17,"PuttsperRoundRound3",2007
38,38,"Justin Leonard",NA,28.47,541,19,"PuttsperRoundRound3",2007
40,40,"Woody Austin",NA,28.5,570,20,"PuttsperRoundRound3",2007
40,40,"Kevin Na",NA,28.5,456,16,"PuttsperRoundRound3",2007
40,40,"Vijay Singh",NA,28.5,684,24,"PuttsperRoundRound3",2007
43,43,"Craig Lile",NA,28.53,428,15,"PuttsperRoundRound3",2007
43,43,"Vaughn Taylor",NA,28.53,485,17,"PuttsperRoundRound3",2007
45,45,"Ian Poulter",NA,28.54,371,13,"PuttsperRoundRound3",2007
46,46,"Bo Van Pelt",NA,28.55,628,22,"PuttsperRoundRound3",2007
47,47,"Bob Estes",NA,28.56,457,16,"PuttsperRoundRound3",2007
48,48,"Heath Slocum",NA,28.59,629,22,"PuttsperRoundRound3",2007
48,48,"Mark Wilson",NA,28.59,486,17,"PuttsperRoundRound3",2007
50,50,"Carl Pettersson",NA,28.6,715,25,"PuttsperRoundRound3",2007
50,50,"Jaco Van Zyl",NA,28.6,143,5,"PuttsperRoundRound3",2007
52,52,"Brian Gay",NA,28.65,573,20,"PuttsperRoundRound3",2007
53,53,"Michael Boyd",NA,28.67,258,9,"PuttsperRoundRound3",2007
53,53,"Mark Calcavecchia",NA,28.67,516,18,"PuttsperRoundRound3",2007
53,53,"JB Holmes",NA,28.67,344,12,"PuttsperRoundRound3",2007
53,53,"Corey Pavin",NA,28.67,430,15,"PuttsperRoundRound3",2007
53,53,"Tag Ridings",NA,28.67,258,9,"PuttsperRoundRound3",2007
58,58,"Charley Hoffman",NA,28.72,517,18,"PuttsperRoundRound3",2007
59,59,"KJ Choi",NA,28.75,575,20,"PuttsperRoundRound3",2007
59,59,"Arron Oberholser",NA,28.75,460,16,"PuttsperRoundRound3",2007
61,61,"Parker McLachlin",NA,28.77,374,13,"PuttsperRoundRound3",2007
61,61,"John Rollins",NA,28.77,633,22,"PuttsperRoundRound3",2007
63,63,"Jeff Quinney",NA,28.78,518,18,"PuttsperRoundRound3",2007
64,64,"Steve Flesch",NA,28.79,547,19,"PuttsperRoundRound3",2007
64,64,"Bob Heintz",NA,28.79,403,14,"PuttsperRoundRound3",2007
66,66,"Ken Duke",NA,28.8,720,25,"PuttsperRoundRound3",2007
66,66,"Phil Mickelson",NA,28.8,432,15,"PuttsperRoundRound3",2007
66,66,"Pat Perez",NA,28.8,432,15,"PuttsperRoundRound3",2007
69,69,"Mike Weir",NA,28.84,548,19,"PuttsperRoundRound3",2007
70,70,"Jeff Maggert",NA,28.87,433,15,"PuttsperRoundRound3",2007
71,71,"Ryan Palmer",NA,28.88,462,16,"PuttsperRoundRound3",2007
72,72,"Paul Gow",NA,28.89,260,9,"PuttsperRoundRound3",2007
73,73,"Retief Goosen",NA,28.91,318,11,"PuttsperRoundRound3",2007
73,73,"Tom Johnson",NA,28.91,318,11,"PuttsperRoundRound3",2007
75,75,"Robert Gamez",NA,28.92,376,13,"PuttsperRoundRound3",2007
76,76,"JP Hayes",NA,28.94,521,18,"PuttsperRoundRound3",2007
77,77,"Bart Bryant",NA,28.95,550,19,"PuttsperRoundRound3",2007
78,78,"Brian Bateman",NA,29,261,9,"PuttsperRoundRound3",2007
78,78,"Gavin Coles",NA,29,464,16,"PuttsperRoundRound3",2007
78,78,"Jason Dufner",NA,29,522,18,"PuttsperRoundRound3",2007
78,78,"Steve Elkington",NA,29,522,18,"PuttsperRoundRound3",2007
78,78,"Jason Gore",NA,29,493,17,"PuttsperRoundRound3",2007
78,78,"Paul Goydos",NA,29,319,11,"PuttsperRoundRound3",2007
78,78,"Freddie Jacobson",NA,29,435,15,"PuttsperRoundRound3",2007
78,78,"George McNeill",NA,29,493,17,"PuttsperRoundRound3",2007
78,78,"Joe Ogilvie",NA,29,551,19,"PuttsperRoundRound3",2007
78,78,"Jeff Overton",NA,29,319,11,"PuttsperRoundRound3",2007
78,78,"Chris Stroud",NA,29,290,10,"PuttsperRoundRound3",2007
78,78,"Duffy Waldorf",NA,29,319,11,"PuttsperRoundRound3",2007
78,78,"Nick Watney",NA,29,493,17,"PuttsperRoundRound3",2007
91,91,"Rod Pampling",NA,29.05,610,21,"PuttsperRoundRound3",2007
91,91,"Boo Weekley",NA,29.05,610,21,"PuttsperRoundRound3",2007
93,93,"Ben Curtis",NA,29.06,465,16,"PuttsperRoundRound3",2007
93,93,"Chris DiMarco",NA,29.06,465,16,"PuttsperRoundRound3",2007
93,93,"Mark Hensby",NA,29.06,465,16,"PuttsperRoundRound3",2007
93,93,"Doug LaBelle II",NA,29.06,523,18,"PuttsperRoundRound3",2007
97,97,"Rich Barcelo",NA,29.07,407,14,"PuttsperRoundRound3",2007
98,98,"Stewart Cink",NA,29.1,582,20,"PuttsperRoundRound3",2007
98,98,"Anthony Kim",NA,29.1,582,20,"PuttsperRoundRound3",2007
100,100,"Rich Beem",NA,29.11,524,18,"PuttsperRoundRound3",2007
101,101,"Bubba Watson",NA,29.13,437,15,"PuttsperRoundRound3",2007
102,102,"Jerry Kelly",NA,29.14,641,22,"PuttsperRoundRound3",2007
102,102,"Peter Lonard",NA,29.14,408,14,"PuttsperRoundRound3",2007
102,102,"Justin Rose",NA,29.14,408,14,"PuttsperRoundRound3",2007
105,105,"Billy Mayfair",NA,29.16,554,19,"PuttsperRoundRound3",2007
106,106,"Kenny Perry",NA,29.17,525,18,"PuttsperRoundRound3",2007
107,107,"Ernie Els",NA,29.21,409,14,"PuttsperRoundRound3",2007
107,107,"John Mallinger",NA,29.21,555,19,"PuttsperRoundRound3",2007
109,109,"Hunter Mahan",NA,29.22,526,18,"PuttsperRoundRound3",2007
109,109,"Bob Tway",NA,29.22,526,18,"PuttsperRoundRound3",2007
111,111,"Tripp Isenhour",NA,29.23,380,13,"PuttsperRoundRound3",2007
112,112,"Alex Cejka",NA,29.25,468,16,"PuttsperRoundRound3",2007
112,112,"Will Ma Kenzie",NA,29.25,585,20,"PuttsperRoundRound3",2007
114,114,"Craig Kanada",NA,29.26,556,19,"PuttsperRoundRound3",2007
115,115,"Brendon de Jonge",NA,29.27,322,11,"PuttsperRoundRound3",2007
115,115,"Luke Donald",NA,29.27,439,15,"PuttsperRoundRound3",2007
115,115,"Daisuke Maruyama",NA,29.27,439,15,"PuttsperRoundRound3",2007
118,118,"Troy Matteson",NA,29.28,527,18,"PuttsperRoundRound3",2007
118,118,"Ted Purdy",NA,29.28,527,18,"PuttsperRoundRound3",2007
120,120,"Jarrod Lyle",NA,29.29,410,14,"PuttsperRoundRound3",2007
120,120,"Kirk Triplett",NA,29.29,410,14,"PuttsperRoundRound3",2007
122,122,"John Daly",NA,29.3,293,10,"PuttsperRoundRound3",2007
123,123,"Davis Love III",NA,29.31,381,13,"PuttsperRoundRound3",2007
123,123,"Adam Scott",NA,29.31,469,16,"PuttsperRoundRound3",2007
123,123,"Kevin Stadler",NA,29.31,469,16,"PuttsperRoundRound3",2007
126,126,"Jason Bohn",NA,29.33,352,12,"PuttsperRoundRound3",2007
126,126,"Craig Bowden",NA,29.33,440,15,"PuttsperRoundRound3",2007
126,126,"Harrison Frazar",NA,29.33,352,12,"PuttsperRoundRound3",2007
129,129,"Robert Allenby",NA,29.35,499,17,"PuttsperRoundRound3",2007
129,129,"Kevin Sutherland",NA,29.35,499,17,"PuttsperRoundRound3",2007
131,131,"John Merrick",NA,29.38,470,16,"PuttsperRoundRound3",2007
132,132,"Cameron Beckman",NA,29.39,529,18,"PuttsperRoundRound3",2007
132,132,"JJ Henry",NA,29.39,529,18,"PuttsperRoundRound3",2007
134,134,"Tommy Armour III",NA,29.4,441,15,"PuttsperRoundRound3",2007
135,135,"Stephen Ames",NA,29.41,500,17,"PuttsperRoundRound3",2007
136,136,"Marco Dawson",NA,29.43,412,14,"PuttsperRoundRound3",2007
137,137,"Fred Funk",NA,29.45,324,11,"PuttsperRoundRound3",2007
138,138,"Rocco Mediate",NA,29.47,442,15,"PuttsperRoundRound3",2007
138,138,"Camilo Villegas",NA,29.47,501,17,"PuttsperRoundRound3",2007
140,140,"Charles Warren",NA,29.48,619,21,"PuttsperRoundRound3",2007
141,141,"Tom Byrum",NA,29.5,177,6,"PuttsperRoundRound3",2007
141,141,"Chad Campbell",NA,29.5,531,18,"PuttsperRoundRound3",2007
141,141,"Bubba Dickerson",NA,29.5,177,6,"PuttsperRoundRound3",2007
141,141,"Stephen Leaney",NA,29.5,472,16,"PuttsperRoundRound3",2007
141,141,"Darron Stiles",NA,29.5,236,8,"PuttsperRoundRound3",2007
146,146,"Glen Day",NA,29.53,443,15,"PuttsperRoundRound3",2007
146,146,"Jim Furyk",NA,29.53,561,19,"PuttsperRoundRound3",2007
148,148,"Jeff Brehaut",NA,29.56,266,9,"PuttsperRoundRound3",2007
148,148,"Ryan Moore",NA,29.56,532,18,"PuttsperRoundRound3",2007
150,150,"Bill Haas",NA,29.6,444,15,"PuttsperRoundRound3",2007
150,150,"Steve Lowery",NA,29.6,444,15,"PuttsperRoundRound3",2007
152,152,"Charles Howell III",NA,29.61,533,18,"PuttsperRoundRound3",2007
153,153,"Kent Jones",NA,29.63,563,19,"PuttsperRoundRound3",2007
154,154,"Todd Hamilton",NA,29.64,326,11,"PuttsperRoundRound3",2007
154,154,"Jay Williamson",NA,29.64,326,11,"PuttsperRoundRound3",2007
156,156,"Michael Sim",NA,29.67,267,9,"PuttsperRoundRound3",2007
156,156,"Tiger Woods",NA,29.67,445,15,"PuttsperRoundRound3",2007
158,158,"Ryan Armour",NA,29.7,594,20,"PuttsperRoundRound3",2007
158,158,"Craig Barlow",NA,29.7,297,10,"PuttsperRoundRound3",2007
158,158,"Robert Garrigus",NA,29.7,594,20,"PuttsperRoundRound3",2007
161,161,"Trevor Immelman",NA,29.71,416,14,"PuttsperRoundRound3",2007
161,161,"Brett Wetterich",NA,29.71,505,17,"PuttsperRoundRound3",2007
163,163,"Frank Lickliter II",NA,29.74,565,19,"PuttsperRoundRound3",2007
164,164,"Tom Lehman",NA,29.75,357,12,"PuttsperRoundRound3",2007
164,164,"DJ Trahan",NA,29.75,595,20,"PuttsperRoundRound3",2007
166,166,"Richard Johnson",NA,29.8,447,15,"PuttsperRoundRound3",2007
166,166,"Brett Quigley",NA,29.8,447,15,"PuttsperRoundRound3",2007
168,168,"Tim Herron",NA,29.81,626,21,"PuttsperRoundRound3",2007
169,169,"Brian Davis",NA,29.83,686,23,"PuttsperRoundRound3",2007
170,170,"Eric Axley",NA,29.84,567,19,"PuttsperRoundRound3",2007
171,171,"Mark Brooks",NA,29.88,239,8,"PuttsperRoundRound3",2007
172,172,"Chris Couch",NA,29.9,299,10,"PuttsperRoundRound3",2007
173,173,"Briny Baird",NA,29.92,748,25,"PuttsperRoundRound3",2007
174,174,"Charlie Wi",NA,29.95,569,19,"PuttsperRoundRound3",2007
175,175,"Scott Gutschewski",NA,30,330,11,"PuttsperRoundRound3",2007
175,175,"Steve Marino",NA,30,630,21,"PuttsperRoundRound3",2007
175,175,"Kyle Reifers",NA,30,300,10,"PuttsperRoundRound3",2007
175,175,"Johnson Wagner",NA,30,450,15,"PuttsperRoundRound3",2007
179,179,"Steve Allan",NA,30.08,391,13,"PuttsperRoundRound3",2007
179,179,"David Branshaw",NA,30.08,361,12,"PuttsperRoundRound3",2007
181,181,"Michael Allen",NA,30.14,422,14,"PuttsperRoundRound3",2007
182,182,"Joe Durant",NA,30.19,483,16,"PuttsperRoundRound3",2007
183,183,"Mathew Goggin",NA,30.2,604,20,"PuttsperRoundRound3",2007
184,184,"Joey Sindelar",NA,30.23,393,13,"PuttsperRoundRound3",2007
185,185,"Matt Hendrix",NA,30.25,242,8,"PuttsperRoundRound3",2007
186,186,"Steve Wheatcroft",NA,30.27,333,11,"PuttsperRoundRound3",2007
187,187,"Shaun Micheel",NA,30.31,485,16,"PuttsperRoundRound3",2007
188,188,"Anders Hansen",NA,30.44,274,9,"PuttsperRoundRound3",2007
189,189,"DJ Brigman",NA,30.45,335,11,"PuttsperRoundRound3",2007
190,190,"Jeff Gove",NA,30.77,677,22,"PuttsperRoundRound3",2007
191,191,"Billy Andrade",NA,30.89,556,18,"PuttsperRoundRound3",2007
192,192,"John Senden",NA,30.9,649,21,"PuttsperRoundRound3",2007
193,193,"Greg Owen",NA,30.92,371,12,"PuttsperRoundRound3",2007
194,194,"Jeff Sluman",NA,31,279,9,"PuttsperRoundRound3",2007
195,195,"Jim Rutledge",NA,31.17,187,6,"PuttsperRoundRound3",2007
196,196,"Michael Putnam",NA,31.83,573,18,"PuttsperRoundRound3",2007
