"FirstTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2009","FirstTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2009","FirstTeeEarlyRound3ScoringAverage_PLAYERNAME_2009","FirstTeeEarlyRound3ScoringAverage__2009","FirstTeeEarlyRound3ScoringAverage_AVG_2009","FirstTeeEarlyRound3ScoringAverage_TOTALSTROKES_2009","FirstTeeEarlyRound3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Geoff Ogilvy",NA,66,330,5,"FirstTeeEarlyRound3ScoringAverage",2009
1,1,"Brendon Todd",NA,66,132,2,"FirstTeeEarlyRound3ScoringAverage",2009
3,3,"James Nitties",NA,66.5,133,2,"FirstTeeEarlyRound3ScoringAverage",2009
4,4,"Tiger Woods",NA,67,67,1,"FirstTeeEarlyRound3ScoringAverage",2009
5,5,"Mark Wilson",NA,67.57,473,7,"FirstTeeEarlyRound3ScoringAverage",2009
6,6,"Charley Hoffman",NA,67.6,676,10,"FirstTeeEarlyRound3ScoringAverage",2009
7,7,"Bryce Molder",NA,67.75,271,4,"FirstTeeEarlyRound3ScoringAverage",2009
8,8,"Greg Chalmers",NA,68.25,273,4,"FirstTeeEarlyRound3ScoringAverage",2009
9,9,"Matt Weibring",NA,68.5,411,6,"FirstTeeEarlyRound3ScoringAverage",2009
10,10,"Zach Johnson",NA,68.63,549,8,"FirstTeeEarlyRound3ScoringAverage",2009
11,11,"Tim Clark",NA,68.67,412,6,"FirstTeeEarlyRound3ScoringAverage",2009
12,12,"David Toms",NA,68.83,413,6,"FirstTeeEarlyRound3ScoringAverage",2009
12,12,"Charlie Wi",NA,68.83,413,6,"FirstTeeEarlyRound3ScoringAverage",2009
14,14,"Jason Dufner",NA,69,483,7,"FirstTeeEarlyRound3ScoringAverage",2009
14,14,"Steve Marino",NA,69,483,7,"FirstTeeEarlyRound3ScoringAverage",2009
16,16,"Nick OHern",NA,69.1,691,10,"FirstTeeEarlyRound3ScoringAverage",2009
16,16,"Bo Van Pelt",NA,69.1,691,10,"FirstTeeEarlyRound3ScoringAverage",2009
18,18,"Scott Verplank",NA,69.11,622,9,"FirstTeeEarlyRound3ScoringAverage",2009
19,19,"Bill Lunde",NA,69.14,484,7,"FirstTeeEarlyRound3ScoringAverage",2009
20,20,"Steve Stricker",NA,69.2,346,5,"FirstTeeEarlyRound3ScoringAverage",2009
21,21,"Bob Heintz",NA,69.25,277,4,"FirstTeeEarlyRound3ScoringAverage",2009
22,22,"Lucas Glover",NA,69.29,485,7,"FirstTeeEarlyRound3ScoringAverage",2009
22,22,"Jeff Maggert",NA,69.29,485,7,"FirstTeeEarlyRound3ScoringAverage",2009
24,24,"Harrison Frazar",NA,69.33,208,3,"FirstTeeEarlyRound3ScoringAverage",2009
24,24,"Jarrod Lyle",NA,69.33,208,3,"FirstTeeEarlyRound3ScoringAverage",2009
24,24,"Charles Warren",NA,69.33,416,6,"FirstTeeEarlyRound3ScoringAverage",2009
27,27,"Robert Garrigus",NA,69.38,555,8,"FirstTeeEarlyRound3ScoringAverage",2009
27,27,"Justin Leonard",NA,69.38,555,8,"FirstTeeEarlyRound3ScoringAverage",2009
27,27,"Corey Pavin",NA,69.38,555,8,"FirstTeeEarlyRound3ScoringAverage",2009
30,30,"Michael Allen",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2009
30,30,"Casey Wittenberg",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2009
32,32,"Woody Austin",NA,69.44,625,9,"FirstTeeEarlyRound3ScoringAverage",2009
33,33,"Robert Allenby",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2009
33,33,"Kris Blanks",NA,69.5,139,2,"FirstTeeEarlyRound3ScoringAverage",2009
33,33,"Anthony Kim",NA,69.5,278,4,"FirstTeeEarlyRound3ScoringAverage",2009
33,33,"Scott Piercy",NA,69.5,278,4,"FirstTeeEarlyRound3ScoringAverage",2009
33,33,"Chez Reavie",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2009
38,38,"Matt Bettencourt",NA,69.55,765,11,"FirstTeeEarlyRound3ScoringAverage",2009
39,39,"Kevin Na",NA,69.57,487,7,"FirstTeeEarlyRound3ScoringAverage",2009
40,40,"Joe Durant",NA,69.6,348,5,"FirstTeeEarlyRound3ScoringAverage",2009
41,41,"Stephen Ames",NA,69.67,418,6,"FirstTeeEarlyRound3ScoringAverage",2009
41,41,"Ryan Palmer",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2009
41,41,"YE Yang",NA,69.67,627,9,"FirstTeeEarlyRound3ScoringAverage",2009
44,44,"Matt Jones",NA,69.71,488,7,"FirstTeeEarlyRound3ScoringAverage",2009
44,44,"Marc Leishman",NA,69.71,488,7,"FirstTeeEarlyRound3ScoringAverage",2009
46,46,"Chad Campbell",NA,69.75,558,8,"FirstTeeEarlyRound3ScoringAverage",2009
47,47,"Greg Owen",NA,69.8,349,5,"FirstTeeEarlyRound3ScoringAverage",2009
48,48,"JJ Henry",NA,69.83,419,6,"FirstTeeEarlyRound3ScoringAverage",2009
48,48,"Tim Herron",NA,69.83,419,6,"FirstTeeEarlyRound3ScoringAverage",2009
50,50,"Davis Love III",NA,69.88,559,8,"FirstTeeEarlyRound3ScoringAverage",2009
50,50,"George McNeill",NA,69.88,559,8,"FirstTeeEarlyRound3ScoringAverage",2009
52,52,"Jason Bohn",NA,69.91,769,11,"FirstTeeEarlyRound3ScoringAverage",2009
53,53,"David Duval",NA,70,280,4,"FirstTeeEarlyRound3ScoringAverage",2009
53,53,"Troy Matteson",NA,70,490,7,"FirstTeeEarlyRound3ScoringAverage",2009
53,53,"Brett Quigley",NA,70,560,8,"FirstTeeEarlyRound3ScoringAverage",2009
53,53,"Dean Wilson",NA,70,350,5,"FirstTeeEarlyRound3ScoringAverage",2009
57,57,"JB Holmes",NA,70.14,491,7,"FirstTeeEarlyRound3ScoringAverage",2009
58,58,"Webb Simpson",NA,70.17,421,6,"FirstTeeEarlyRound3ScoringAverage",2009
59,59,"Aaron Baddeley",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2009
59,59,"Scott Sterling",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2009
61,61,"Brian Davis",NA,70.22,632,9,"FirstTeeEarlyRound3ScoringAverage",2009
61,61,"Billy Mayfair",NA,70.22,632,9,"FirstTeeEarlyRound3ScoringAverage",2009
63,63,"Spencer Levin",NA,70.29,492,7,"FirstTeeEarlyRound3ScoringAverage",2009
63,63,"DJ Trahan",NA,70.29,492,7,"FirstTeeEarlyRound3ScoringAverage",2009
65,65,"Richard Johnson",NA,70.3,703,10,"FirstTeeEarlyRound3ScoringAverage",2009
66,66,"Fred Couples",NA,70.33,211,3,"FirstTeeEarlyRound3ScoringAverage",2009
66,66,"Joe Ogilvie",NA,70.33,422,6,"FirstTeeEarlyRound3ScoringAverage",2009
66,66,"Nick Watney",NA,70.33,422,6,"FirstTeeEarlyRound3ScoringAverage",2009
69,69,"John Mallinger",NA,70.38,563,8,"FirstTeeEarlyRound3ScoringAverage",2009
70,70,"Matt Kuchar",NA,70.4,352,5,"FirstTeeEarlyRound3ScoringAverage",2009
70,70,"Kirk Triplett",NA,70.4,352,5,"FirstTeeEarlyRound3ScoringAverage",2009
72,72,"Brandt Snedeker",NA,70.43,493,7,"FirstTeeEarlyRound3ScoringAverage",2009
73,73,"Jonathan Byrd",NA,70.5,423,6,"FirstTeeEarlyRound3ScoringAverage",2009
73,73,"Dustin Johnson",NA,70.5,564,8,"FirstTeeEarlyRound3ScoringAverage",2009
73,73,"Parker McLachlin",NA,70.5,423,6,"FirstTeeEarlyRound3ScoringAverage",2009
73,73,"Vaughn Taylor",NA,70.5,423,6,"FirstTeeEarlyRound3ScoringAverage",2009
77,77,"Brendon de Jonge",NA,70.57,494,7,"FirstTeeEarlyRound3ScoringAverage",2009
78,78,"Carl Pettersson",NA,70.63,565,8,"FirstTeeEarlyRound3ScoringAverage",2009
79,79,"Eric Axley",NA,70.67,212,3,"FirstTeeEarlyRound3ScoringAverage",2009
79,79,"Steve Elkington",NA,70.67,212,3,"FirstTeeEarlyRound3ScoringAverage",2009
79,79,"Mathew Goggin",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2009
79,79,"Lee Janzen",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2009
79,79,"Adam Scott",NA,70.67,212,3,"FirstTeeEarlyRound3ScoringAverage",2009
84,84,"Sergio Garcia",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2009
84,84,"Freddie Jacobson",NA,70.75,566,8,"FirstTeeEarlyRound3ScoringAverage",2009
84,84,"John Merrick",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2009
87,87,"Bob Estes",NA,70.78,637,9,"FirstTeeEarlyRound3ScoringAverage",2009
88,88,"Ernie Els",NA,70.83,425,6,"FirstTeeEarlyRound3ScoringAverage",2009
89,89,"Hunter Mahan",NA,70.88,567,8,"FirstTeeEarlyRound3ScoringAverage",2009
90,90,"Cameron Beckman",NA,71,497,7,"FirstTeeEarlyRound3ScoringAverage",2009
90,90,"Colt Knost",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2009
90,90,"Greg Kraft",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2009
90,90,"Ian Poulter",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2009
90,90,"Heath Slocum",NA,71,639,9,"FirstTeeEarlyRound3ScoringAverage",2009
90,90,"Darron Stiles",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2009
90,90,"Brian Vranesh",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2009
97,97,"Chris DiMarco",NA,71.09,782,11,"FirstTeeEarlyRound3ScoringAverage",2009
98,98,"Ken Duke",NA,71.13,569,8,"FirstTeeEarlyRound3ScoringAverage",2009
99,99,"Kenny Perry",NA,71.14,498,7,"FirstTeeEarlyRound3ScoringAverage",2009
99,99,"Nicholas Thompson",NA,71.14,498,7,"FirstTeeEarlyRound3ScoringAverage",2009
101,101,"Daniel Chopra",NA,71.17,427,6,"FirstTeeEarlyRound3ScoringAverage",2009
102,102,"Jason Day",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2009
102,102,"Kent Jones",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2009
102,102,"Kevin Streelman",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2009
105,105,"Ben Crane",NA,71.22,641,9,"FirstTeeEarlyRound3ScoringAverage",2009
106,106,"Scott McCarron",NA,71.25,570,8,"FirstTeeEarlyRound3ScoringAverage",2009
107,107,"Retief Goosen",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2009
107,107,"Charles Howell III",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"Ben Curtis",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"Glen Day",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"Jerry Kelly",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"Rod Pampling",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"John Rollins",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"Justin Rose",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"Vijay Singh",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2009
109,109,"Boo Weekley",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2009
117,117,"Bill Haas",NA,71.38,571,8,"FirstTeeEarlyRound3ScoringAverage",2009
118,118,"Mike Weir",NA,71.4,714,10,"FirstTeeEarlyRound3ScoringAverage",2009
119,119,"Jason Gore",NA,71.43,500,7,"FirstTeeEarlyRound3ScoringAverage",2009
119,119,"Jimmy Walker",NA,71.43,500,7,"FirstTeeEarlyRound3ScoringAverage",2009
121,121,"Luke Donald",NA,71.44,643,9,"FirstTeeEarlyRound3ScoringAverage",2009
122,122,"Alex Cejka",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2009
122,122,"David Mathis",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2009
122,122,"Ted Purdy",NA,71.5,429,6,"FirstTeeEarlyRound3ScoringAverage",2009
122,122,"Chris Riley",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2009
126,126,"Stuart Appleby",NA,71.57,501,7,"FirstTeeEarlyRound3ScoringAverage",2009
126,126,"John Senden",NA,71.57,501,7,"FirstTeeEarlyRound3ScoringAverage",2009
128,128,"KJ Choi",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2009
128,128,"Pat Perez",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2009
128,128,"Aron Price",NA,71.6,716,10,"FirstTeeEarlyRound3ScoringAverage",2009
131,131,"Jeff Klauk",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2009
131,131,"Tom Lehman",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2009
131,131,"Kevin Sutherland",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2009
134,134,"Sean OHair",NA,71.67,645,9,"FirstTeeEarlyRound3ScoringAverage",2009
135,135,"Mark Brooks",NA,71.71,502,7,"FirstTeeEarlyRound3ScoringAverage",2009
136,136,"Steve Lowery",NA,71.73,789,11,"FirstTeeEarlyRound3ScoringAverage",2009
137,137,"Rory Sabbatini",NA,71.75,287,4,"FirstTeeEarlyRound3ScoringAverage",2009
137,137,"Patrick Sheehan",NA,71.75,287,4,"FirstTeeEarlyRound3ScoringAverage",2009
137,137,"Bubba Watson",NA,71.75,287,4,"FirstTeeEarlyRound3ScoringAverage",2009
140,140,"Stewart Cink",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2009
140,140,"Andres Romero",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Angel Cabrera",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Todd Hamilton",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Cliff Kresge",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Leif Olson",NA,72,144,2,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Jeff Overton",NA,72,432,6,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Tom Pernice Jr",NA,72,288,4,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Kevin Stadler",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2009
142,142,"Chris Stroud",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2009
150,150,"Brian Gay",NA,72.09,793,11,"FirstTeeEarlyRound3ScoringAverage",2009
151,151,"Rocco Mediate",NA,72.1,721,10,"FirstTeeEarlyRound3ScoringAverage",2009
152,152,"Tommy Armour III",NA,72.14,505,7,"FirstTeeEarlyRound3ScoringAverage",2009
152,152,"Michael Letzig",NA,72.14,505,7,"FirstTeeEarlyRound3ScoringAverage",2009
154,154,"Bart Bryant",NA,72.17,433,6,"FirstTeeEarlyRound3ScoringAverage",2009
155,155,"Peter Lonard",NA,72.25,578,8,"FirstTeeEarlyRound3ScoringAverage",2009
155,155,"Gary Woodland",NA,72.25,289,4,"FirstTeeEarlyRound3ScoringAverage",2009
157,157,"Nathan Green",NA,72.31,940,13,"FirstTeeEarlyRound3ScoringAverage",2009
158,158,"Jim Furyk",NA,72.4,362,5,"FirstTeeEarlyRound3ScoringAverage",2009
