"Back9Round2ScoringAverage_RANKTHISWEEK_2011","Back9Round2ScoringAverage_RANKLASTWEEK_2011","Back9Round2ScoringAverage_PLAYERNAME_2011","Back9Round2ScoringAverage__2011","Back9Round2ScoringAverage_AVG_2011","Back9Round2ScoringAverage_TOTALSTROKES_2011","Back9Round2ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"Sergio Garcia",NA,34.06,545,16,"Back9Round2ScoringAverage",2011
2,2,"Webb Simpson",NA,34.19,889,26,"Back9Round2ScoringAverage",2011
3,3,"Brandt Snedeker",NA,34.24,856,25,"Back9Round2ScoringAverage",2011
4,4,"Chris Couch",NA,34.47,655,19,"Back9Round2ScoringAverage",2011
5,5,"Bubba Watson",NA,34.55,691,20,"Back9Round2ScoringAverage",2011
6,6,"Steve Stricker",NA,34.61,623,18,"Back9Round2ScoringAverage",2011
7,7,"David Toms",NA,34.64,762,22,"Back9Round2ScoringAverage",2011
8,8,"Lucas Glover",NA,34.68,763,22,"Back9Round2ScoringAverage",2011
9,9,"Aaron Baddeley",NA,34.73,764,22,"Back9Round2ScoringAverage",2011
10,10,"Freddie Jacobson",NA,34.76,869,25,"Back9Round2ScoringAverage",2011
11,11,"Spencer Levin",NA,34.77,1078,31,"Back9Round2ScoringAverage",2011
11,11,"Kevin Na",NA,34.77,904,26,"Back9Round2ScoringAverage",2011
13,13,"Geoff Ogilvy",NA,34.79,661,19,"Back9Round2ScoringAverage",2011
14,14,"Justin Rose",NA,34.82,766,22,"Back9Round2ScoringAverage",2011
15,15,"Bill Lunde",NA,34.88,907,26,"Back9Round2ScoringAverage",2011
15,15,"Hunter Mahan",NA,34.88,837,24,"Back9Round2ScoringAverage",2011
15,15,"William McGirt",NA,34.88,1116,32,"Back9Round2ScoringAverage",2011
18,18,"Tim Herron",NA,34.89,977,28,"Back9Round2ScoringAverage",2011
18,18,"Kevin Stadler",NA,34.89,942,27,"Back9Round2ScoringAverage",2011
20,20,"Phil Mickelson",NA,34.9,698,20,"Back9Round2ScoringAverage",2011
21,21,"Ricky Barnes",NA,34.91,803,23,"Back9Round2ScoringAverage",2011
22,22,"Cameron Tringale",NA,34.94,1118,32,"Back9Round2ScoringAverage",2011
23,23,"Charles Howell III",NA,35,1050,30,"Back9Round2ScoringAverage",2011
24,24,"Chris Stroud",NA,35.04,946,27,"Back9Round2ScoringAverage",2011
25,25,"George McNeill",NA,35.05,701,20,"Back9Round2ScoringAverage",2011
26,26,"Luke Donald",NA,35.06,631,18,"Back9Round2ScoringAverage",2011
27,27,"Bill Haas",NA,35.08,877,25,"Back9Round2ScoringAverage",2011
28,28,"Jason Bohn",NA,35.09,772,22,"Back9Round2ScoringAverage",2011
28,28,"Andres Romero",NA,35.09,772,22,"Back9Round2ScoringAverage",2011
30,30,"Jason Day",NA,35.1,702,20,"Back9Round2ScoringAverage",2011
30,30,"Boo Weekley",NA,35.1,737,21,"Back9Round2ScoringAverage",2011
32,32,"Troy Matteson",NA,35.11,983,28,"Back9Round2ScoringAverage",2011
33,33,"Jim Furyk",NA,35.12,878,25,"Back9Round2ScoringAverage",2011
33,33,"Robert Karlsson",NA,35.12,597,17,"Back9Round2ScoringAverage",2011
33,33,"Jerry Kelly",NA,35.12,878,25,"Back9Round2ScoringAverage",2011
33,33,"Charlie Wi",NA,35.12,878,25,"Back9Round2ScoringAverage",2011
37,37,"Steven Bowditch",NA,35.14,984,28,"Back9Round2ScoringAverage",2011
37,37,"Charl Schwartzel",NA,35.14,492,14,"Back9Round2ScoringAverage",2011
39,39,"Tommy Gainey",NA,35.15,1195,34,"Back9Round2ScoringAverage",2011
39,39,"Bo Van Pelt",NA,35.15,914,26,"Back9Round2ScoringAverage",2011
41,41,"Jason Dufner",NA,35.17,809,23,"Back9Round2ScoringAverage",2011
42,42,"Zach Johnson",NA,35.18,774,22,"Back9Round2ScoringAverage",2011
42,42,"Adam Scott",NA,35.18,598,17,"Back9Round2ScoringAverage",2011
44,44,"Greg Chalmers",NA,35.19,950,27,"Back9Round2ScoringAverage",2011
44,44,"Bryce Molder",NA,35.19,915,26,"Back9Round2ScoringAverage",2011
44,44,"Nick Watney",NA,35.19,739,21,"Back9Round2ScoringAverage",2011
47,47,"Shane Bertsch",NA,35.2,704,20,"Back9Round2ScoringAverage",2011
47,47,"Brian Davis",NA,35.2,1056,30,"Back9Round2ScoringAverage",2011
47,47,"Ryan Moore",NA,35.2,704,20,"Back9Round2ScoringAverage",2011
47,47,"Ian Poulter",NA,35.2,528,15,"Back9Round2ScoringAverage",2011
51,51,"Blake Adams",NA,35.21,1197,34,"Back9Round2ScoringAverage",2011
51,51,"Chad Campbell",NA,35.21,1021,29,"Back9Round2ScoringAverage",2011
51,51,"Harrison Frazar",NA,35.21,669,19,"Back9Round2ScoringAverage",2011
51,51,"Trevor Immelman",NA,35.21,845,24,"Back9Round2ScoringAverage",2011
51,51,"Will Strickler",NA,35.21,669,19,"Back9Round2ScoringAverage",2011
56,56,"Brendan Steele",NA,35.22,951,27,"Back9Round2ScoringAverage",2011
57,57,"Jim Renner",NA,35.27,776,22,"Back9Round2ScoringAverage",2011
58,58,"Robert Garrigus",NA,35.28,882,25,"Back9Round2ScoringAverage",2011
58,58,"Aron Price",NA,35.28,635,18,"Back9Round2ScoringAverage",2011
60,60,"Heath Slocum",NA,35.29,988,28,"Back9Round2ScoringAverage",2011
61,61,"Brendon de Jonge",NA,35.3,1059,30,"Back9Round2ScoringAverage",2011
61,61,"Tim Petrovic",NA,35.3,953,27,"Back9Round2ScoringAverage",2011
63,63,"Alexandre Rocha",NA,35.32,777,22,"Back9Round2ScoringAverage",2011
64,64,"Jimmy Walker",NA,35.33,848,24,"Back9Round2ScoringAverage",2011
65,65,"Matt Kuchar",NA,35.35,813,23,"Back9Round2ScoringAverage",2011
65,65,"Justin Leonard",NA,35.35,919,26,"Back9Round2ScoringAverage",2011
65,65,"John Senden",NA,35.35,919,26,"Back9Round2ScoringAverage",2011
65,65,"Kevin Streelman",NA,35.35,919,26,"Back9Round2ScoringAverage",2011
69,69,"Billy Horschel",NA,35.36,884,25,"Back9Round2ScoringAverage",2011
70,70,"Carl Pettersson",NA,35.37,955,27,"Back9Round2ScoringAverage",2011
71,71,"Hunter Haas",NA,35.4,1062,30,"Back9Round2ScoringAverage",2011
71,71,"David Mathis",NA,35.4,885,25,"Back9Round2ScoringAverage",2011
71,71,"Michael Thompson",NA,35.4,885,25,"Back9Round2ScoringAverage",2011
74,74,"Rory Sabbatini",NA,35.42,850,24,"Back9Round2ScoringAverage",2011
74,74,"Josh Teater",NA,35.42,1098,31,"Back9Round2ScoringAverage",2011
76,76,"Stewart Cink",NA,35.43,744,21,"Back9Round2ScoringAverage",2011
76,76,"Kyle Stanley",NA,35.43,992,28,"Back9Round2ScoringAverage",2011
78,78,"Vaughn Taylor",NA,35.44,957,27,"Back9Round2ScoringAverage",2011
78,78,"Jhonattan Vegas",NA,35.44,886,25,"Back9Round2ScoringAverage",2011
80,80,"Ernie Els",NA,35.45,709,20,"Back9Round2ScoringAverage",2011
80,80,"Martin Laird",NA,35.45,780,22,"Back9Round2ScoringAverage",2011
80,80,"Billy Mayfair",NA,35.45,1028,29,"Back9Round2ScoringAverage",2011
83,83,"David Hearn",NA,35.46,922,26,"Back9Round2ScoringAverage",2011
83,83,"Kent Jones",NA,35.46,851,24,"Back9Round2ScoringAverage",2011
83,83,"Nick OHern",NA,35.46,993,28,"Back9Round2ScoringAverage",2011
83,83,"Paul Stankowski",NA,35.46,851,24,"Back9Round2ScoringAverage",2011
87,87,"Sean OHair",NA,35.48,816,23,"Back9Round2ScoringAverage",2011
87,87,"Vijay Singh",NA,35.48,887,25,"Back9Round2ScoringAverage",2011
87,87,"Gary Woodland",NA,35.48,887,25,"Back9Round2ScoringAverage",2011
90,90,"Dean Wilson",NA,35.5,710,20,"Back9Round2ScoringAverage",2011
91,91,"Rickie Fowler",NA,35.52,817,23,"Back9Round2ScoringAverage",2011
91,91,"John Merrick",NA,35.52,746,21,"Back9Round2ScoringAverage",2011
91,91,"Jeff Overton",NA,35.52,888,25,"Back9Round2ScoringAverage",2011
91,91,"Rod Pampling",NA,35.52,746,21,"Back9Round2ScoringAverage",2011
95,95,"Brian Gay",NA,35.54,924,26,"Back9Round2ScoringAverage",2011
95,95,"Paul Goydos",NA,35.54,853,24,"Back9Round2ScoringAverage",2011
95,95,"Brandt Jobe",NA,35.54,995,28,"Back9Round2ScoringAverage",2011
95,95,"Anthony Kim",NA,35.54,853,24,"Back9Round2ScoringAverage",2011
99,99,"Briny Baird",NA,35.56,640,18,"Back9Round2ScoringAverage",2011
99,99,"Chris Riley",NA,35.56,889,25,"Back9Round2ScoringAverage",2011
99,99,"Mark Wilson",NA,35.56,889,25,"Back9Round2ScoringAverage",2011
102,102,"JB Holmes",NA,35.57,498,14,"Back9Round2ScoringAverage",2011
102,102,"Sung Kang",NA,35.57,747,21,"Back9Round2ScoringAverage",2011
102,102,"Scott Piercy",NA,35.57,818,23,"Back9Round2ScoringAverage",2011
105,105,"Chris DiMarco",NA,35.59,1032,29,"Back9Round2ScoringAverage",2011
105,105,"Padraig Harrington",NA,35.59,605,17,"Back9Round2ScoringAverage",2011
105,105,"Jim Herman",NA,35.59,783,22,"Back9Round2ScoringAverage",2011
108,108,"Shaun Micheel",NA,35.6,890,25,"Back9Round2ScoringAverage",2011
109,109,"Keegan Bradley",NA,35.61,997,28,"Back9Round2ScoringAverage",2011
109,109,"Ben Curtis",NA,35.61,819,23,"Back9Round2ScoringAverage",2011
111,111,"KJ Choi",NA,35.62,748,21,"Back9Round2ScoringAverage",2011
111,111,"DA Points",NA,35.62,926,26,"Back9Round2ScoringAverage",2011
111,111,"Alex Prugh",NA,35.62,1033,29,"Back9Round2ScoringAverage",2011
114,114,"Michael Bradley",NA,35.63,855,24,"Back9Round2ScoringAverage",2011
114,114,"Chez Reavie",NA,35.63,962,27,"Back9Round2ScoringAverage",2011
116,116,"Jonathan Byrd",NA,35.64,891,25,"Back9Round2ScoringAverage",2011
116,116,"Ben Crane",NA,35.64,784,22,"Back9Round2ScoringAverage",2011
116,116,"JJ Henry",NA,35.64,998,28,"Back9Round2ScoringAverage",2011
116,116,"Pat Perez",NA,35.64,784,22,"Back9Round2ScoringAverage",2011
116,116,"Johnson Wagner",NA,35.64,891,25,"Back9Round2ScoringAverage",2011
121,121,"Nathan Green",NA,35.65,927,26,"Back9Round2ScoringAverage",2011
122,122,"Robert Allenby",NA,35.67,856,24,"Back9Round2ScoringAverage",2011
123,123,"Kris Blanks",NA,35.69,1035,29,"Back9Round2ScoringAverage",2011
124,124,"Matt Bettencourt",NA,35.7,964,27,"Back9Round2ScoringAverage",2011
124,124,"Dustin Johnson",NA,35.7,714,20,"Back9Round2ScoringAverage",2011
124,124,"Steve Marino",NA,35.7,821,23,"Back9Round2ScoringAverage",2011
127,127,"Kevin Kisner",NA,35.71,857,24,"Back9Round2ScoringAverage",2011
128,128,"DJ Trahan",NA,35.72,1036,29,"Back9Round2ScoringAverage",2011
129,129,"Davis Love III",NA,35.73,786,22,"Back9Round2ScoringAverage",2011
129,129,"John Rollins",NA,35.73,929,26,"Back9Round2ScoringAverage",2011
131,131,"Chris Kirk",NA,35.74,965,27,"Back9Round2ScoringAverage",2011
132,132,"Bobby Gates",NA,35.76,1037,29,"Back9Round2ScoringAverage",2011
133,133,"Michael Connell",NA,35.77,930,26,"Back9Round2ScoringAverage",2011
134,134,"Garrett Willis",NA,35.78,823,23,"Back9Round2ScoringAverage",2011
135,135,"James Driscoll",NA,35.79,859,24,"Back9Round2ScoringAverage",2011
136,136,"Graeme McDowell",NA,35.8,537,15,"Back9Round2ScoringAverage",2011
137,137,"Richard Johnson",NA,35.81,752,21,"Back9Round2ScoringAverage",2011
137,137,"Matt McQuillan",NA,35.81,752,21,"Back9Round2ScoringAverage",2011
137,137,"Tag Ridings",NA,35.81,967,27,"Back9Round2ScoringAverage",2011
140,140,"Ryuji Imada",NA,35.82,1003,28,"Back9Round2ScoringAverage",2011
140,140,"Scott McCarron",NA,35.82,788,22,"Back9Round2ScoringAverage",2011
142,142,"Joseph Bramlett",NA,35.84,896,25,"Back9Round2ScoringAverage",2011
142,142,"Lee Janzen",NA,35.84,681,19,"Back9Round2ScoringAverage",2011
144,144,"Steve Flesch",NA,35.85,932,26,"Back9Round2ScoringAverage",2011
144,144,"Michael Putnam",NA,35.85,717,20,"Back9Round2ScoringAverage",2011
146,146,"Nate Smith",NA,35.88,861,24,"Back9Round2ScoringAverage",2011
146,146,"YE Yang",NA,35.88,610,17,"Back9Round2ScoringAverage",2011
148,148,"Scott Stallings",NA,35.89,1005,28,"Back9Round2ScoringAverage",2011
149,149,"Stephen Ames",NA,35.91,790,22,"Back9Round2ScoringAverage",2011
150,150,"Tom Gillis",NA,35.94,647,18,"Back9Round2ScoringAverage",2011
151,151,"Stuart Appleby",NA,35.95,755,21,"Back9Round2ScoringAverage",2011
152,152,"Scott Gutschewski",NA,35.96,827,23,"Back9Round2ScoringAverage",2011
153,153,"Arjun Atwal",NA,36,1044,29,"Back9Round2ScoringAverage",2011
153,153,"DJ Brigman",NA,36,828,23,"Back9Round2ScoringAverage",2011
153,153,"Joe Durant",NA,36,864,24,"Back9Round2ScoringAverage",2011
156,156,"Troy Merritt",NA,36.04,829,23,"Back9Round2ScoringAverage",2011
157,157,"Marc Turnesa",NA,36.05,685,19,"Back9Round2ScoringAverage",2011
157,157,"Camilo Villegas",NA,36.05,793,22,"Back9Round2ScoringAverage",2011
159,159,"Colt Knost",NA,36.07,974,27,"Back9Round2ScoringAverage",2011
159,159,"Jarrod Lyle",NA,36.07,1046,29,"Back9Round2ScoringAverage",2011
161,161,"Justin Hicks",NA,36.13,831,23,"Back9Round2ScoringAverage",2011
162,162,"Daniel Summerhays",NA,36.14,1048,29,"Back9Round2ScoringAverage",2011
163,163,"Rich Beem",NA,36.15,723,20,"Back9Round2ScoringAverage",2011
