"DrivingPct260280AllDrives_RANKTHISWEEK_2010","DrivingPct260280AllDrives_RANKLASTWEEK_2010","DrivingPct260280AllDrives_PLAYERNAME_2010","DrivingPct260280AllDrives_ROUNDS_2010","DrivingPct260280AllDrives_Pct_2010","DrivingPct260280AllDrives_TOTALDRIVESFOR260280_2010","DrivingPct260280AllDrives_TOTALDRIVESOVERALL_2010","DrivingPct260280AllDrives_RELATIVETOPAR_2010","stat_name","year"
1,1,"Ben Curtis",78,43.07,398,924,-0.028,"DrivingPct260280AllDrives",2010
2,2,"Omar Uresti",74,42.33,359,848,-0.006,"DrivingPct260280AllDrives",2010
3,3,"Paul Goydos",78,42.07,387,920,-0.021,"DrivingPct260280AllDrives",2010
4,4,"Rocco Mediate",71,41.09,348,847,-0.04,"DrivingPct260280AllDrives",2010
5,5,"Tom Pernice Jr",74,40.49,328,810,-0.034,"DrivingPct260280AllDrives",2010
6,6,"Brent Delahoussaye",57,40.37,264,654,0,"DrivingPct260280AllDrives",2010
7,7,"Skip Kendall",58,40.35,276,684,0.014,"DrivingPct260280AllDrives",2010
8,8,"Luke Donald",71,40.33,296,734,-0.084,"DrivingPct260280AllDrives",2010
9,9,"Brian Gay",101,40.05,459,1146,-0.102,"DrivingPct260280AllDrives",2010
10,10,"Brandt Snedeker",89,39.92,416,1042,-0.019,"DrivingPct260280AllDrives",2010
11,11,"Dean Wilson",54,39.76,260,654,-0.073,"DrivingPct260280AllDrives",2010
12,12,"Kevin Johnson",62,39.09,267,683,0.127,"DrivingPct260280AllDrives",2010
13,13,"Greg Kraft",52,38.86,211,543,-0.005,"DrivingPct260280AllDrives",2010
14,14,"Cliff Kresge",50,38.82,243,626,-0.021,"DrivingPct260280AllDrives",2010
15,15,"Alex Cejka",81,38.62,365,945,-0.036,"DrivingPct260280AllDrives",2010
16,16,"Heath Slocum",97,38.55,394,1022,-0.036,"DrivingPct260280AllDrives",2010
17,17,"Richard Johnson",90,38.31,390,1018,0.01,"DrivingPct260280AllDrives",2010
18,18,"Tim Clark",88,38.16,361,946,-0.061,"DrivingPct260280AllDrives",2010
19,19,"Jason Bohn",84,38.11,391,1026,-0.023,"DrivingPct260280AllDrives",2010
20,20,"Ben Crane",85,37.42,345,922,-0.058,"DrivingPct260280AllDrives",2010
21,21,"Greg Chalmers",93,37.33,451,1208,-0.08,"DrivingPct260280AllDrives",2010
22,22,"Steve Flesch",78,37.07,334,901,0.003,"DrivingPct260280AllDrives",2010
23,23,"Chris Riley",73,37.02,325,878,-0.086,"DrivingPct260280AllDrives",2010
24,24,"Scott Verplank",74,37,289,781,-0.059,"DrivingPct260280AllDrives",2010
25,25,"Ryuji Imada",90,36.77,431,1172,-0.026,"DrivingPct260280AllDrives",2010
26,26,"Jeff Maggert",76,36.72,322,877,-0.022,"DrivingPct260280AllDrives",2010
