"DrivingPct280300Measured_RANKTHISWEEK_2016","DrivingPct280300Measured_RANKLASTWEEK_2016","DrivingPct280300Measured_PLAYERNAME_2016","DrivingPct280300Measured_ROUNDS_2016","DrivingPct280300Measured_Pct_2016","DrivingPct280300Measured_TOTALDRIVESFOR280300_2016","DrivingPct280300Measured_TOTALDRVSOVERALL_2016","DrivingPct280300Measured_RELATIVETOPAR_2016","stat_name","year"
1,1,"Andrew Landry",24,55.26,21,38,-0.24,"DrivingPct280300Measured",2016
2,2,"Troy Merritt",41,53.45,31,58,-0.13,"DrivingPct280300Measured",2016
3,4,"Keegan Bradley",40,51.61,32,62,-0.03,"DrivingPct280300Measured",2016
4,5,"Danny Lee",53,51.39,37,72,-0.24,"DrivingPct280300Measured",2016
5,6,"Jamie Donaldson",28,50,21,42,-0.33,"DrivingPct280300Measured",2016
5,6,"Zach Johnson",42,50,34,68,-0.44,"DrivingPct280300Measured",2016
5,3,"Ben Martin",48,50,40,80,-0.18,"DrivingPct280300Measured",2016
5,6,"Graeme McDowell",33,50,28,56,-0.5,"DrivingPct280300Measured",2016
5,16,"Henrik Stenson",30,50,18,36,-0.28,"DrivingPct280300Measured",2016
10,6,"Jim Herman",55,48.84,42,86,-0.38,"DrivingPct280300Measured",2016
11,6,"Webb Simpson",34,48.21,27,56,-0.04,"DrivingPct280300Measured",2016
12,39,"Hideki Matsuyama",40,48.08,25,52,-0.12,"DrivingPct280300Measured",2016
13,12,"Adam Hadwin",53,47.96,47,98,-0.3,"DrivingPct280300Measured",2016
14,13,"Will Wilcox",47,47.67,41,86,-0.32,"DrivingPct280300Measured",2016
15,15,"Andres Romero",22,47.5,19,40,-0.26,"DrivingPct280300Measured",2016
16,6,"Retief Goosen",37,47.22,34,72,-0.03,"DrivingPct280300Measured",2016
17,14,"Patrick Reed",53,46.88,30,64,-0.03,"DrivingPct280300Measured",2016
17,18,"Chris Stroud",52,46.88,45,96,-0.22,"DrivingPct280300Measured",2016
