"Total3Putts2025_RANKTHISWEEK_2012","Total3Putts2025_RANKLASTWEEK_2012","Total3Putts2025_PLAYERNAME_2012","Total3Putts2025_ROUNDS_2012","Total3Putts2025_TOTAL3PUTTS2025_2012","Total3Putts2025_TOTAL3PUTTS_2012","stat_name","year"
50,50,"Daniel Chopra",55,3,18,"Total3Putts2025",2012
50,50,"Gary Christian",91,3,43,"Total3Putts2025",2012
50,50,"Stewart Cink",71,3,30,"Total3Putts2025",2012
50,50,"Tim Clark",60,3,25,"Total3Putts2025",2012
50,50,"Erik Compton",81,3,35,"Total3Putts2025",2012
50,50,"John Daly",50,3,20,"Total3Putts2025",2012
50,50,"Brian Davis",91,3,32,"Total3Putts2025",2012
50,50,"Marco Dawson",60,3,21,"Total3Putts2025",2012
50,50,"Chris DiMarco",83,3,38,"Total3Putts2025",2012
50,50,"James Driscoll",83,3,28,"Total3Putts2025",2012
50,50,"Rickie Fowler",84,3,36,"Total3Putts2025",2012
50,50,"Tom Gillis",75,3,42,"Total3Putts2025",2012
50,50,"Mathew Goggin",65,3,32,"Total3Putts2025",2012
50,50,"Brian Harman",101,3,45,"Total3Putts2025",2012
50,50,"Charley Hoffman",88,3,53,"Total3Putts2025",2012
50,50,"JB Holmes",90,3,45,"Total3Putts2025",2012
50,50,"Trevor Immelman",76,3,40,"Total3Putts2025",2012
50,50,"Freddie Jacobson",61,3,23,"Total3Putts2025",2012
50,50,"Troy Kelly",68,3,30,"Total3Putts2025",2012
50,50,"JJ Killeen",101,3,40,"Total3Putts2025",2012
50,50,"Russell Knox",72,3,25,"Total3Putts2025",2012
50,50,"Danny Lee",74,3,34,"Total3Putts2025",2012
50,50,"Davis Love III",64,3,22,"Total3Putts2025",2012
50,50,"John Mallinger",74,3,34,"Total3Putts2025",2012
50,50,"Billy Mayfair",90,3,51,"Total3Putts2025",2012
50,50,"George McNeill",85,3,37,"Total3Putts2025",2012
50,50,"Seung Yul Noh",105,3,39,"Total3Putts2025",2012
50,50,"Greg Owen",90,3,54,"Total3Putts2025",2012
50,50,"Pat Perez",81,3,39,"Total3Putts2025",2012
50,50,"Tom Pernice Jr",62,3,30,"Total3Putts2025",2012
50,50,"Carl Pettersson",92,3,30,"Total3Putts2025",2012
50,50,"Chez Reavie",83,3,42,"Total3Putts2025",2012
50,50,"Alexandre Rocha",62,3,32,"Total3Putts2025",2012
50,50,"Andres Romero",68,3,46,"Total3Putts2025",2012
50,50,"Adam Scott",59,3,27,"Total3Putts2025",2012
50,50,"Patrick Sheehan",58,3,26,"Total3Putts2025",2012
50,50,"Henrik Stenson",51,3,31,"Total3Putts2025",2012
50,50,"Kevin Streelman",89,3,38,"Total3Putts2025",2012
50,50,"Roland Thatcher",55,3,31,"Total3Putts2025",2012
50,50,"DJ Trahan",73,3,44,"Total3Putts2025",2012
50,50,"Cameron Tringale",88,3,47,"Total3Putts2025",2012
50,50,"Camilo Villegas",79,3,43,"Total3Putts2025",2012
50,50,"Charlie Wi",86,3,33,"Total3Putts2025",2012
97,97,"Blake Adams",107,2,51,"Total3Putts2025",2012
97,97,"Mark Anderson",75,2,49,"Total3Putts2025",2012
97,97,"Matt Bettencourt",80,2,33,"Total3Putts2025",2012
97,97,"Jonathan Byrd",69,2,35,"Total3Putts2025",2012
97,97,"Roberto Castro",92,2,44,"Total3Putts2025",2012
97,97,"Greg Chalmers",88,2,26,"Total3Putts2025",2012
97,97,"Will Claxton",99,2,47,"Total3Putts2025",2012
97,97,"Gavin Coles",72,2,34,"Total3Putts2025",2012
97,97,"Chris Couch",61,2,22,"Total3Putts2025",2012
97,97,"Brendon de Jonge",115,2,54,"Total3Putts2025",2012
97,97,"Luke Donald",63,2,15,"Total3Putts2025",2012
97,97,"Scott Dunlap",57,2,43,"Total3Putts2025",2012
97,97,"Harris English",98,2,52,"Total3Putts2025",2012
97,97,"Bob Estes",78,2,26,"Total3Putts2025",2012
97,97,"Jim Furyk",85,2,20,"Total3Putts2025",2012
97,97,"Nathan Green",73,2,34,"Total3Putts2025",2012
97,97,"Padraig Harrington",67,2,23,"Total3Putts2025",2012
97,97,"David Hearn",95,2,46,"Total3Putts2025",2012
97,97,"Tim Herron",88,2,36,"Total3Putts2025",2012
97,97,"Billy Horschel",63,2,30,"Total3Putts2025",2012
97,97,"Zach Johnson",95,2,31,"Total3Putts2025",2012
97,97,"Matt Jones",53,2,26,"Total3Putts2025",2012
97,97,"Colt Knost",79,2,34,"Total3Putts2025",2012
97,97,"Jason Kokrak",79,2,40,"Total3Putts2025",2012
97,97,"Derek Lamely",64,2,32,"Total3Putts2025",2012
97,97,"Richard Lee",71,2,22,"Total3Putts2025",2012
97,97,"Rocco Mediate",70,2,28,"Total3Putts2025",2012
97,97,"Ryan Moore",89,2,41,"Total3Putts2025",2012
97,97,"Garth Mulroy",59,2,25,"Total3Putts2025",2012
97,97,"Sean OHair",84,2,43,"Total3Putts2025",2012
97,97,"DA Points",88,2,51,"Total3Putts2025",2012
97,97,"Ian Poulter",57,2,19,"Total3Putts2025",2012
97,97,"Kyle Reifers",86,2,46,"Total3Putts2025",2012
97,97,"Charl Schwartzel",56,2,18,"Total3Putts2025",2012
97,97,"John Senden",81,2,26,"Total3Putts2025",2012
97,97,"Webb Simpson",77,2,29,"Total3Putts2025",2012
97,97,"Vaughn Taylor",81,2,34,"Total3Putts2025",2012
97,97,"David Toms",60,2,24,"Total3Putts2025",2012
97,97,"Jimmy Walker",101,2,40,"Total3Putts2025",2012
97,97,"Steve Wheatcroft",56,2,24,"Total3Putts2025",2012
137,137,"Stuart Appleby",75,1,32,"Total3Putts2025",2012
137,137,"Ricky Barnes",92,1,68,"Total3Putts2025",2012
137,137,"Cameron Beckman",81,1,59,"Total3Putts2025",2012
137,137,"Charlie Beljan",61,1,28,"Total3Putts2025",2012
137,137,"Tommy Biershenk",74,1,33,"Total3Putts2025",2012
137,137,"Jonas Blixt",72,1,21,"Total3Putts2025",2012
137,137,"Jason Bohn",81,1,31,"Total3Putts2025",2012
137,137,"Scott Brown",65,1,42,"Total3Putts2025",2012
137,137,"Martin Flores",95,1,32,"Total3Putts2025",2012
137,137,"Harrison Frazar",56,1,34,"Total3Putts2025",2012
137,137,"Bobby Gates",87,1,54,"Total3Putts2025",2012
137,137,"JJ Henry",93,1,32,"Total3Putts2025",2012
137,137,"Billy Hurley III",70,1,28,"Total3Putts2025",2012
137,137,"Ryuji Imada",78,1,45,"Total3Putts2025",2012
137,137,"Ryo Ishikawa",54,1,14,"Total3Putts2025",2012
137,137,"Kevin Kisner",69,1,14,"Total3Putts2025",2012
137,137,"Justin Leonard",79,1,42,"Total3Putts2025",2012
137,137,"Spencer Levin",81,1,27,"Total3Putts2025",2012
137,137,"Edward Loar",59,1,18,"Total3Putts2025",2012
137,137,"Troy Matteson",100,1,53,"Total3Putts2025",2012
137,137,"William McGirt",96,1,35,"Total3Putts2025",2012
137,137,"John Merrick",83,1,46,"Total3Putts2025",2012
137,137,"Nick OHern",78,1,41,"Total3Putts2025",2012
137,137,"Geoff Ogilvy",73,1,28,"Total3Putts2025",2012
137,137,"Louis Oosthuizen",65,1,26,"Total3Putts2025",2012
137,137,"Scott Piercy",95,1,46,"Total3Putts2025",2012
137,137,"Dicky Pride",62,1,21,"Total3Putts2025",2012
137,137,"John Rollins",81,1,40,"Total3Putts2025",2012
137,137,"Brandt Snedeker",81,1,30,"Total3Putts2025",2012
137,137,"Brendan Steele",77,1,52,"Total3Putts2025",2012
137,137,"Chris Stroud",86,1,29,"Total3Putts2025",2012
137,137,"Lee Westwood",60,1,23,"Total3Putts2025",2012
137,137,"Tiger Woods",69,1,25,"Total3Putts2025",2012
