"DrivingPctAll_RANKTHISWEEK_2009","DrivingPctAll_RANKLASTWEEK_2009","DrivingPctAll_PLAYERNAME_2009","DrivingPctAll_ROUNDS_2009","DrivingPctAll_Pct_2009","DrivingPctAll_TOTALDRIVESFOR_2009","DrivingPctAll_TOTALDRIVESOVERALL_2009","DrivingPctAll_RELATIVETOPAR_2009","stat_name","year"
61,61,"Todd Hamilton",83,6.16,55,893,0.164,"DrivingPctAll",2009
62,62,"Tom Pernice Jr",82,6.15,64,1040,0.156,"DrivingPctAll",2009
63,63,"Woody Austin",84,6.14,65,1058,0.015,"DrivingPctAll",2009
63,63,"Billy Mayfair",83,6.14,59,961,0.22,"DrivingPctAll",2009
65,65,"Jim Furyk",86,6.07,55,906,0.127,"DrivingPctAll",2009
66,66,"JJ Henry",97,6.06,71,1172,0.211,"DrivingPctAll",2009
67,67,"Brian Vranesh",51,6,36,600,0.389,"DrivingPctAll",2009
68,68,"Steve Lowery",83,5.97,64,1072,0.141,"DrivingPctAll",2009
69,69,"Alex Cejka",82,5.96,59,990,0.017,"DrivingPctAll",2009
70,70,"Bubba Watson",73,5.92,47,794,0.17,"DrivingPctAll",2009
70,70,"Jay Williamson",69,5.92,47,794,0.191,"DrivingPctAll",2009
72,72,"Kevin Na",91,5.91,64,1083,0.281,"DrivingPctAll",2009
73,73,"Jarrod Lyle",65,5.88,41,697,-0.049,"DrivingPctAll",2009
74,74,"Gary Woodland",53,5.83,30,515,0.3,"DrivingPctAll",2009
75,75,"Michael Allen",73,5.8,47,810,0.17,"DrivingPctAll",2009
76,76,"John Merrick",91,5.79,55,950,0.055,"DrivingPctAll",2009
77,77,"Carl Pettersson",86,5.78,60,1038,0.3,"DrivingPctAll",2009
78,78,"Paul Goydos",79,5.73,52,908,0.154,"DrivingPctAll",2009
79,79,"Webb Simpson",94,5.68,69,1214,0.217,"DrivingPctAll",2009
80,80,"Brendon de Jonge",90,5.66,62,1096,0.21,"DrivingPctAll",2009
81,81,"Matt Jones",56,5.59,35,626,-0.029,"DrivingPctAll",2009
82,82,"Chad Campbell",90,5.56,55,990,-0.055,"DrivingPctAll",2009
83,83,"Stewart Cink",79,5.54,46,830,0.087,"DrivingPctAll",2009
84,84,"Brian Bateman",55,5.53,37,669,0.243,"DrivingPctAll",2009
85,85,"Mathew Goggin",76,5.52,46,833,0.217,"DrivingPctAll",2009
86,86,"Ryan Palmer",78,5.51,54,980,0.13,"DrivingPctAll",2009
87,87,"Rod Pampling",72,5.48,49,894,0.02,"DrivingPctAll",2009
87,87,"Kenny Perry",92,5.48,56,1022,0.071,"DrivingPctAll",2009
89,89,"Matt Kuchar",82,5.47,54,988,0.037,"DrivingPctAll",2009
90,90,"Rick Price",54,5.44,31,570,0.258,"DrivingPctAll",2009
91,91,"DA Points",99,5.42,65,1199,0.123,"DrivingPctAll",2009
92,92,"Joe Durant",62,5.4,35,648,0.114,"DrivingPctAll",2009
93,93,"Chris Stroud",88,5.39,57,1058,0.298,"DrivingPctAll",2009
94,94,"Rocco Mediate",79,5.34,49,918,0.143,"DrivingPctAll",2009
94,94,"Leif Olson",51,5.34,32,599,0.375,"DrivingPctAll",2009
96,96,"Scott McCarron",91,5.32,60,1128,-0.083,"DrivingPctAll",2009
96,96,"Peter Tomasulo",61,5.32,34,639,0.206,"DrivingPctAll",2009
98,98,"Stephen Ames",77,5.3,42,792,0.119,"DrivingPctAll",2009
98,98,"George McNeill",82,5.3,56,1057,0.232,"DrivingPctAll",2009
100,100,"KJ Choi",65,5.27,37,702,0.054,"DrivingPctAll",2009
101,101,"Tag Ridings",50,5.26,30,570,0,"DrivingPctAll",2009
102,102,"Greg Owen",97,5.24,60,1145,0.083,"DrivingPctAll",2009
103,103,"Justin Leonard",95,5.23,55,1052,0.036,"DrivingPctAll",2009
104,104,"John Senden",100,5.22,67,1284,0.134,"DrivingPctAll",2009
105,105,"DJ Trahan",96,5.19,58,1118,0.034,"DrivingPctAll",2009
106,106,"James Nitties",86,5.18,55,1061,0.236,"DrivingPctAll",2009
107,107,"Heath Slocum",95,5.17,61,1180,-0.082,"DrivingPctAll",2009
108,108,"Peter Lonard",86,5.14,55,1071,0.273,"DrivingPctAll",2009
109,109,"Kirk Triplett",60,5.13,39,760,0.103,"DrivingPctAll",2009
109,109,"Mike Weir",85,5.13,48,936,0.104,"DrivingPctAll",2009
111,111,"Ryan Moore",89,5.07,53,1045,0.226,"DrivingPctAll",2009
112,112,"Michael Letzig",96,5.03,60,1194,-0.083,"DrivingPctAll",2009
113,113,"Jeff Overton",92,5,53,1060,0.396,"DrivingPctAll",2009
114,114,"Daniel Chopra",89,4.98,58,1165,0.224,"DrivingPctAll",2009
115,115,"Jerry Kelly",90,4.94,53,1072,0.208,"DrivingPctAll",2009
116,116,"Kevin Sutherland",96,4.92,50,1016,-0.06,"DrivingPctAll",2009
117,117,"Pat Perez",74,4.85,42,866,0.119,"DrivingPctAll",2009
118,118,"Bo Van Pelt",100,4.83,55,1138,0.036,"DrivingPctAll",2009
119,119,"Jason Bohn",88,4.82,55,1142,0.036,"DrivingPctAll",2009
119,119,"Rory Sabbatini",81,4.82,45,934,0.067,"DrivingPctAll",2009
121,121,"Zach Johnson",94,4.78,53,1108,0.019,"DrivingPctAll",2009
122,122,"Boo Weekley",79,4.73,43,910,-0.093,"DrivingPctAll",2009
123,123,"Scott Verplank",88,4.71,52,1105,0.173,"DrivingPctAll",2009
124,124,"Ben Crane",93,4.67,52,1114,0.077,"DrivingPctAll",2009
125,125,"Brian Davis",103,4.66,59,1267,0.254,"DrivingPctAll",2009
126,126,"Tim Herron",87,4.62,52,1125,0.077,"DrivingPctAll",2009
127,127,"Tommy Armour III",58,4.56,33,723,0.121,"DrivingPctAll",2009
128,128,"Jason Gore",74,4.52,39,863,-0.026,"DrivingPctAll",2009
128,128,"Brandt Snedeker",81,4.52,41,908,0.049,"DrivingPctAll",2009
130,130,"Justin Rose",71,4.51,36,798,0.194,"DrivingPctAll",2009
131,131,"Martin Laird",72,4.5,39,866,0.282,"DrivingPctAll",2009
132,132,"Retief Goosen",74,4.49,35,780,-0.086,"DrivingPctAll",2009
133,133,"Robert Allenby",71,4.46,35,784,0.114,"DrivingPctAll",2009
134,134,"Will Ma Kenzie",69,4.45,38,853,0.237,"DrivingPctAll",2009
135,135,"Aaron Baddeley",66,4.43,36,812,0.306,"DrivingPctAll",2009
136,136,"Steve Stricker",81,4.41,38,862,-0.132,"DrivingPctAll",2009
137,137,"Bill Haas",91,4.39,50,1140,0.02,"DrivingPctAll",2009
138,138,"Ernie Els",70,4.34,33,760,-0.061,"DrivingPctAll",2009
139,139,"Matt Bettencourt",98,4.29,52,1211,0.288,"DrivingPctAll",2009
140,140,"Casey Wittenberg",71,4.27,32,750,0.125,"DrivingPctAll",2009
141,141,"Vaughn Taylor",88,4.26,47,1102,0.319,"DrivingPctAll",2009
142,142,"Davis Love III",89,4.25,46,1082,-0.043,"DrivingPctAll",2009
142,142,"Ian Poulter",59,4.25,25,588,0.04,"DrivingPctAll",2009
144,144,"Jason Dufner",90,4.24,46,1084,0.022,"DrivingPctAll",2009
145,145,"JB Holmes",74,4.21,36,856,0.417,"DrivingPctAll",2009
146,146,"Ricky Barnes",67,4.2,30,714,0.367,"DrivingPctAll",2009
147,147,"Harrison Frazar",93,4.19,49,1169,0.041,"DrivingPctAll",2009
148,148,"Jeff Maggert",79,4.14,42,1015,0.19,"DrivingPctAll",2009
149,149,"Charley Hoffman",97,4.13,50,1212,0.12,"DrivingPctAll",2009
150,150,"Geoff Ogilvy",78,4.04,33,816,0.061,"DrivingPctAll",2009
151,151,"Jason Day",61,4.01,28,698,-0.036,"DrivingPctAll",2009
152,152,"Lucas Glover",93,3.99,44,1102,0.159,"DrivingPctAll",2009
153,153,"Angel Cabrera",55,3.95,21,532,0.095,"DrivingPctAll",2009
154,154,"Ted Purdy",101,3.94,49,1244,0.204,"DrivingPctAll",2009
155,155,"Kevin Streelman",97,3.8,46,1212,0.13,"DrivingPctAll",2009
156,156,"Stuart Appleby",79,3.75,34,906,0,"DrivingPctAll",2009
156,156,"Marc Leishman",91,3.75,44,1172,0.205,"DrivingPctAll",2009
156,156,"Joe Ogilvie",85,3.75,40,1068,0.225,"DrivingPctAll",2009
159,159,"Sergio Garcia",59,3.73,23,616,0.043,"DrivingPctAll",2009
160,160,"Kevin Stadler",65,3.72,28,752,0.179,"DrivingPctAll",2009
161,161,"Charles Howell III",99,3.71,43,1158,0.023,"DrivingPctAll",2009
162,162,"David Toms",98,3.59,40,1114,0,"DrivingPctAll",2009
163,163,"Padraig Harrington",66,3.57,24,672,0.5,"DrivingPctAll",2009
163,163,"Tiger Woods",64,3.57,24,672,0.042,"DrivingPctAll",2009
165,165,"Hunter Mahan",94,3.52,37,1050,0,"DrivingPctAll",2009
166,166,"Steve Marino",98,3.5,41,1172,0,"DrivingPctAll",2009
167,167,"Robert Garrigus",83,3.49,35,1003,0.343,"DrivingPctAll",2009
168,168,"Vijay Singh",71,3.48,25,718,0.08,"DrivingPctAll",2009
169,169,"Mark Calcavecchia",72,3.47,30,865,0.167,"DrivingPctAll",2009
170,170,"Jonathan Byrd",89,3.45,38,1101,0,"DrivingPctAll",2009
171,171,"Camilo Villegas",76,3.43,27,788,0.037,"DrivingPctAll",2009
172,172,"Scott Piercy",85,3.4,36,1058,0.25,"DrivingPctAll",2009
173,173,"John Rollins",92,3.36,37,1101,0.27,"DrivingPctAll",2009
174,174,"Fred Couples",54,3.24,19,586,-0.105,"DrivingPctAll",2009
175,175,"Sean OHair",80,3.19,26,814,0.308,"DrivingPctAll",2009
176,176,"Nick Watney",86,3.17,30,946,0.1,"DrivingPctAll",2009
177,177,"Charles Warren",63,2.97,22,740,0.182,"DrivingPctAll",2009
177,177,"YE Yang",83,2.97,29,978,0.034,"DrivingPctAll",2009
179,179,"Andres Romero",58,2.81,17,606,0.294,"DrivingPctAll",2009
179,179,"Nicholas Thompson",96,2.81,34,1210,0.176,"DrivingPctAll",2009
181,181,"Ben Curtis",63,2.58,17,658,0.824,"DrivingPctAll",2009
182,182,"Anthony Kim",76,2.25,19,844,0.211,"DrivingPctAll",2009
183,183,"Dustin Johnson",85,1.78,16,898,0.563,"DrivingPctAll",2009
184,184,"Phil Mickelson",66,1.34,9,672,0.222,"DrivingPctAll",2009
