"Round4ScoringAverage_RANKTHISWEEK_2010","Round4ScoringAverage_RANKLASTWEEK_2010","Round4ScoringAverage_PLAYERNAME_2010","Round4ScoringAverage__2010","Round4ScoringAverage_AVG_2010","Round4ScoringAverage_TOTALSTROKES_2010","Round4ScoringAverage_TOTALROUNDS_2010","stat_name","year"
28,28,"Garrett Willis",NA,70.2,1053,15,"Round4ScoringAverage",2010
29,29,"John Rollins",NA,70.21,983,14,"Round4ScoringAverage",2010
30,30,"Jarrod Lyle",NA,70.22,632,9,"Round4ScoringAverage",2010
30,30,"Steve Stricker",NA,70.22,1264,18,"Round4ScoringAverage",2010
32,32,"Chris Stroud",NA,70.24,1194,17,"Round4ScoringAverage",2010
33,33,"Bryce Molder",NA,70.25,1124,16,"Round4ScoringAverage",2010
34,34,"Bo Van Pelt",NA,70.26,1616,23,"Round4ScoringAverage",2010
35,35,"DJ Trahan",NA,70.28,1265,18,"Round4ScoringAverage",2010
36,36,"Mathew Goggin",NA,70.29,984,14,"Round4ScoringAverage",2010
36,36,"Vaughn Taylor",NA,70.29,1195,17,"Round4ScoringAverage",2010
38,38,"Jeev Milkha Singh",NA,70.3,703,10,"Round4ScoringAverage",2010
39,39,"Tim Petrovic",NA,70.35,1407,20,"Round4ScoringAverage",2010
40,40,"Brian Gay",NA,70.37,1337,19,"Round4ScoringAverage",2010
41,41,"Stephen Ames",NA,70.38,1126,16,"Round4ScoringAverage",2010
41,41,"Ernie Els",NA,70.38,1126,16,"Round4ScoringAverage",2010
41,41,"Jimmy Walker",NA,70.38,915,13,"Round4ScoringAverage",2010
41,41,"Bubba Watson",NA,70.38,1126,16,"Round4ScoringAverage",2010
45,45,"JJ Henry",NA,70.39,1267,18,"Round4ScoringAverage",2010
46,46,"Aaron Baddeley",NA,70.4,1408,20,"Round4ScoringAverage",2010
46,46,"Cameron Tringale",NA,70.4,352,5,"Round4ScoringAverage",2010
48,48,"Tom Gillis",NA,70.43,1479,21,"Round4ScoringAverage",2010
49,49,"Stewart Cink",NA,70.44,1268,18,"Round4ScoringAverage",2010
49,49,"Joe Ogilvie",NA,70.44,1127,16,"Round4ScoringAverage",2010
51,51,"Charles Warren",NA,70.45,775,11,"Round4ScoringAverage",2010
52,52,"Kris Blanks",NA,70.5,1128,16,"Round4ScoringAverage",2010
52,52,"Chris Couch",NA,70.5,705,10,"Round4ScoringAverage",2010
52,52,"Jason Dufner",NA,70.5,1269,18,"Round4ScoringAverage",2010
52,52,"Bill Lunde",NA,70.5,705,10,"Round4ScoringAverage",2010
52,52,"Troy Matteson",NA,70.5,987,14,"Round4ScoringAverage",2010
52,52,"Kevin Na",NA,70.5,1410,20,"Round4ScoringAverage",2010
52,52,"Scott Piercy",NA,70.5,1128,16,"Round4ScoringAverage",2010
59,59,"Robert Allenby",NA,70.53,1199,17,"Round4ScoringAverage",2010
60,60,"Billy Mayfair",NA,70.54,917,13,"Round4ScoringAverage",2010
60,60,"Aron Price",NA,70.54,917,13,"Round4ScoringAverage",2010
62,62,"Charley Hoffman",NA,70.56,1270,18,"Round4ScoringAverage",2010
63,63,"Jerod Turner",NA,70.57,494,7,"Round4ScoringAverage",2010
64,64,"Kevin Stadler",NA,70.6,1059,15,"Round4ScoringAverage",2010
65,65,"Richard Johnson",NA,70.65,1201,17,"Round4ScoringAverage",2010
66,66,"Troy Merritt",NA,70.67,848,12,"Round4ScoringAverage",2010
66,66,"Andres Romero",NA,70.67,1060,15,"Round4ScoringAverage",2010
66,66,"John Senden",NA,70.67,1484,21,"Round4ScoringAverage",2010
69,69,"Greg Chalmers",NA,70.68,1343,19,"Round4ScoringAverage",2010
70,70,"Chad Collins",NA,70.69,1131,16,"Round4ScoringAverage",2010
71,71,"Ben Curtis",NA,70.71,990,14,"Round4ScoringAverage",2010
72,72,"Ryan Moore",NA,70.73,1061,15,"Round4ScoringAverage",2010
72,72,"Vijay Singh",NA,70.73,1061,15,"Round4ScoringAverage",2010
72,72,"Brett Wetterich",NA,70.73,778,11,"Round4ScoringAverage",2010
75,75,"Chad Campbell",NA,70.75,1415,20,"Round4ScoringAverage",2010
75,75,"James Nitties",NA,70.75,1132,16,"Round4ScoringAverage",2010
77,77,"Jim Furyk",NA,70.76,1203,17,"Round4ScoringAverage",2010
78,78,"Tim Clark",NA,70.79,1345,19,"Round4ScoringAverage",2010
79,79,"Steve Elkington",NA,70.8,1062,15,"Round4ScoringAverage",2010
80,80,"Blake Adams",NA,70.81,1133,16,"Round4ScoringAverage",2010
80,80,"Scott Verplank",NA,70.81,1133,16,"Round4ScoringAverage",2010
80,80,"Nick Watney",NA,70.81,1487,21,"Round4ScoringAverage",2010
83,83,"Ricky Barnes",NA,70.82,1558,22,"Round4ScoringAverage",2010
83,83,"Kevin Sutherland",NA,70.82,1204,17,"Round4ScoringAverage",2010
85,85,"Michael Bradley",NA,70.86,992,14,"Round4ScoringAverage",2010
85,85,"Rickie Fowler",NA,70.86,1488,21,"Round4ScoringAverage",2010
85,85,"Nicholas Thompson",NA,70.86,992,14,"Round4ScoringAverage",2010
88,88,"Rich Barcelo",NA,70.89,638,9,"Round4ScoringAverage",2010
88,88,"Michael Connell",NA,70.89,1347,19,"Round4ScoringAverage",2010
88,88,"Josh Teater",NA,70.89,1347,19,"Round4ScoringAverage",2010
88,88,"Omar Uresti",NA,70.89,638,9,"Round4ScoringAverage",2010
92,92,"Rocco Mediate",NA,70.91,780,11,"Round4ScoringAverage",2010
93,93,"Luke Donald",NA,70.93,1064,15,"Round4ScoringAverage",2010
93,93,"YE Yang",NA,70.93,1064,15,"Round4ScoringAverage",2010
95,95,"Michael Letzig",NA,70.94,1135,16,"Round4ScoringAverage",2010
96,96,"JB Holmes",NA,70.96,1703,24,"Round4ScoringAverage",2010
97,97,"Angel Cabrera",NA,71,923,13,"Round4ScoringAverage",2010
97,97,"Mathias Gronberg",NA,71,568,8,"Round4ScoringAverage",2010
97,97,"DA Points",NA,71,1136,16,"Round4ScoringAverage",2010
100,100,"Martin Laird",NA,71.05,1350,19,"Round4ScoringAverage",2010
100,100,"Carl Pettersson",NA,71.05,1421,20,"Round4ScoringAverage",2010
102,102,"Jason Bohn",NA,71.06,1137,16,"Round4ScoringAverage",2010
102,102,"Hunter Mahan",NA,71.06,1279,18,"Round4ScoringAverage",2010
102,102,"Sean OHair",NA,71.06,1137,16,"Round4ScoringAverage",2010
105,105,"Jay Williamson",NA,71.07,995,14,"Round4ScoringAverage",2010
106,106,"Padraig Harrington",NA,71.09,782,11,"Round4ScoringAverage",2010
107,107,"Henrik Bjornstad",NA,71.11,640,9,"Round4ScoringAverage",2010
107,107,"KJ Choi",NA,71.11,1351,19,"Round4ScoringAverage",2010
109,109,"Davis Love III",NA,71.13,1067,15,"Round4ScoringAverage",2010
109,109,"Adam Scott",NA,71.13,1067,15,"Round4ScoringAverage",2010
111,111,"Brendon de Jonge",NA,71.17,1708,24,"Round4ScoringAverage",2010
111,111,"Jeff Overton",NA,71.17,1281,18,"Round4ScoringAverage",2010
113,113,"Brian Stuard",NA,71.18,783,11,"Round4ScoringAverage",2010
114,114,"Scott McCarron",NA,71.19,1139,16,"Round4ScoringAverage",2010
115,115,"Alex Prugh",NA,71.2,1068,15,"Round4ScoringAverage",2010
116,116,"Shaun Micheel",NA,71.21,997,14,"Round4ScoringAverage",2010
117,117,"Geoff Ogilvy",NA,71.25,855,12,"Round4ScoringAverage",2010
118,118,"Zach Johnson",NA,71.29,1497,21,"Round4ScoringAverage",2010
119,119,"Heath Slocum",NA,71.3,1640,23,"Round4ScoringAverage",2010
119,119,"Charlie Wi",NA,71.3,1426,20,"Round4ScoringAverage",2010
121,121,"Ryuji Imada",NA,71.31,1141,16,"Round4ScoringAverage",2010
122,122,"John Mallinger",NA,71.36,785,11,"Round4ScoringAverage",2010
122,122,"Johnson Wagner",NA,71.36,999,14,"Round4ScoringAverage",2010
124,124,"Will Ma Kenzie",NA,71.38,928,13,"Round4ScoringAverage",2010
124,124,"Brenden Pappas",NA,71.38,571,8,"Round4ScoringAverage",2010
126,126,"John Merrick",NA,71.39,1642,23,"Round4ScoringAverage",2010
126,126,"Brandt Snedeker",NA,71.39,1285,18,"Round4ScoringAverage",2010
128,128,"Woody Austin",NA,71.41,1214,17,"Round4ScoringAverage",2010
129,129,"Spencer Levin",NA,71.42,1714,24,"Round4ScoringAverage",2010
129,129,"Brett Quigley",NA,71.42,1357,19,"Round4ScoringAverage",2010
131,131,"Bill Haas",NA,71.44,1286,18,"Round4ScoringAverage",2010
132,132,"Matt Bettencourt",NA,71.46,929,13,"Round4ScoringAverage",2010
133,133,"Brian Davis",NA,71.5,1287,18,"Round4ScoringAverage",2010
133,133,"JP Hayes",NA,71.5,1001,14,"Round4ScoringAverage",2010
133,133,"Justin Leonard",NA,71.5,1287,18,"Round4ScoringAverage",2010
136,136,"Jerry Kelly",NA,71.52,1502,21,"Round4ScoringAverage",2010
137,137,"Phil Mickelson",NA,71.56,1288,18,"Round4ScoringAverage",2010
138,138,"Steve Lowery",NA,71.57,501,7,"Round4ScoringAverage",2010
139,139,"Matt Every",NA,71.58,859,12,"Round4ScoringAverage",2010
139,139,"Rod Pampling",NA,71.58,859,12,"Round4ScoringAverage",2010
141,141,"Ian Poulter",NA,71.6,716,10,"Round4ScoringAverage",2010
142,142,"Stuart Appleby",NA,71.63,1361,19,"Round4ScoringAverage",2010
143,143,"David Duval",NA,71.64,788,11,"Round4ScoringAverage",2010
144,144,"Joe Durant",NA,71.71,1004,14,"Round4ScoringAverage",2010
144,144,"Robert Garrigus",NA,71.71,1004,14,"Round4ScoringAverage",2010
144,144,"Matt Jones",NA,71.71,1219,17,"Round4ScoringAverage",2010
147,147,"Boo Weekley",NA,71.76,1220,17,"Round4ScoringAverage",2010
148,148,"Daniel Chopra",NA,71.78,646,9,"Round4ScoringAverage",2010
148,148,"Steve Wheatcroft",NA,71.78,646,9,"Round4ScoringAverage",2010
150,150,"Steve Flesch",NA,71.79,1005,14,"Round4ScoringAverage",2010
151,151,"Tim Herron",NA,71.8,1077,15,"Round4ScoringAverage",2010
151,151,"Kevin Johnson",NA,71.8,359,5,"Round4ScoringAverage",2010
153,153,"George McNeill",NA,71.83,862,12,"Round4ScoringAverage",2010
154,154,"Trevor Immelman",NA,71.88,575,8,"Round4ScoringAverage",2010
155,155,"David Lutterus",NA,71.89,647,9,"Round4ScoringAverage",2010
156,156,"Lee Janzen",NA,71.91,791,11,"Round4ScoringAverage",2010
157,157,"Jason Day",NA,71.94,1295,18,"Round4ScoringAverage",2010
158,158,"Derek Lamely",NA,72,864,12,"Round4ScoringAverage",2010
158,158,"Steve Marino",NA,72,1224,17,"Round4ScoringAverage",2010
158,158,"Kenny Perry",NA,72,1080,15,"Round4ScoringAverage",2010
161,161,"Chris Tidland",NA,72.13,1082,15,"Round4ScoringAverage",2010
162,162,"Brent Delahoussaye",NA,72.14,505,7,"Round4ScoringAverage",2010
163,163,"Dustin Johnson",NA,72.16,1371,19,"Round4ScoringAverage",2010
164,164,"Lucas Glover",NA,72.2,1083,15,"Round4ScoringAverage",2010
165,165,"Chris DiMarco",NA,72.21,1372,19,"Round4ScoringAverage",2010
166,166,"Ted Purdy",NA,72.23,939,13,"Round4ScoringAverage",2010
167,167,"Camilo Villegas",NA,72.24,1228,17,"Round4ScoringAverage",2010
168,168,"Craig Bowden",NA,72.25,578,8,"Round4ScoringAverage",2010
168,168,"Greg Kraft",NA,72.25,289,4,"Round4ScoringAverage",2010
168,168,"Cameron Percy",NA,72.25,867,12,"Round4ScoringAverage",2010
171,171,"Tom Pernice Jr",NA,72.29,1012,14,"Round4ScoringAverage",2010
172,172,"Martin Flores",NA,72.55,798,11,"Round4ScoringAverage",2010
173,173,"Garth Mulroy",NA,72.57,508,7,"Round4ScoringAverage",2010
174,174,"Mike Weir",NA,72.6,726,10,"Round4ScoringAverage",2010
175,175,"Skip Kendall",NA,72.64,799,11,"Round4ScoringAverage",2010
175,175,"Jeff Maggert",NA,72.64,799,11,"Round4ScoringAverage",2010
177,177,"Nathan Green",NA,72.75,1164,16,"Round4ScoringAverage",2010
178,178,"Greg Owen",NA,72.78,655,9,"Round4ScoringAverage",2010
179,179,"Brad Faxon",NA,72.83,437,6,"Round4ScoringAverage",2010
180,180,"Paul Goydos",NA,72.86,1020,14,"Round4ScoringAverage",2010
181,181,"Cliff Kresge",NA,72.88,583,8,"Round4ScoringAverage",2010
182,182,"Roland Thatcher",NA,72.9,729,10,"Round4ScoringAverage",2010
183,183,"Alex Cejka",NA,73,949,13,"Round4ScoringAverage",2010
183,183,"Sergio Garcia",NA,73,876,12,"Round4ScoringAverage",2010
185,185,"Roger Tambellini",NA,73.25,879,12,"Round4ScoringAverage",2010
186,186,"Jeff Gove",NA,73.33,440,6,"Round4ScoringAverage",2010
187,187,"Mark Calcavecchia",NA,73.56,662,9,"Round4ScoringAverage",2010
188,188,"Andrew McLardy",NA,73.6,368,5,"Round4ScoringAverage",2010
189,189,"Chris Wilson",NA,73.67,442,6,"Round4ScoringAverage",2010
190,190,"John Daly",NA,73.7,737,10,"Round4ScoringAverage",2010
191,191,"Justin Bolli",NA,74.25,297,4,"Round4ScoringAverage",2010
192,192,"Vance Veazey",NA,74.67,448,6,"Round4ScoringAverage",2010
