"DrivingPct240260Measured_RANKTHISWEEK_2013","DrivingPct240260Measured_RANKLASTWEEK_2013","DrivingPct240260Measured_PLAYERNAME_2013","DrivingPct240260Measured_ROUNDS_2013","DrivingPct240260Measured_Pct_2013","DrivingPct240260Measured_TOTALDRIVESFOR240260_2013","DrivingPct240260Measured_TOTALDRVSOVERALL_2013","DrivingPct240260Measured_RELATIVETOPAR_2013","stat_name","year"
1,1,"Bryce Molder",82,20.63,33,160,-0.03,"DrivingPct240260Measured",2013
2,2,"Colt Knost",69,20,26,130,0.19,"DrivingPct240260Measured",2013
3,3,"Mike Weir",60,19.23,20,104,0.15,"DrivingPct240260Measured",2013
4,4,"Jerry Kelly",75,19.01,27,142,-0.11,"DrivingPct240260Measured",2013
5,5,"Jason Bohn",70,17.14,24,140,0.25,"DrivingPct240260Measured",2013
6,6,"Ken Duke",87,17.09,27,158,0.04,"DrivingPct240260Measured",2013
7,7,"Jin Park",52,17,17,100,0.06,"DrivingPct240260Measured",2013
8,8,"Tim Clark",64,15.96,15,94,0,"DrivingPct240260Measured",2013
9,9,"Mark Wilson",56,15.38,16,104,0.19,"DrivingPct240260Measured",2013
10,10,"David Lynn",70,15.25,18,118,0.39,"DrivingPct240260Measured",2013
11,11,"Richard Lee",81,14.94,23,154,0.13,"DrivingPct240260Measured",2013
12,12,"Ben Curtis",59,14.89,14,94,0.43,"DrivingPct240260Measured",2013
13,13,"Ben Kohles",75,14.79,21,142,0.05,"DrivingPct240260Measured",2013
14,14,"Greg Chalmers",77,14.38,21,146,0.24,"DrivingPct240260Measured",2013
15,15,"Darron Stiles",51,14.29,14,98,0.14,"DrivingPct240260Measured",2013
15,15,"Johnson Wagner",64,14.29,16,112,0.44,"DrivingPct240260Measured",2013
17,17,"Dicky Pride",71,13.43,18,134,0.06,"DrivingPct240260Measured",2013
18,18,"Justin Leonard",86,13.41,22,164,0.36,"DrivingPct240260Measured",2013
19,19,"KJ Choi",85,13.24,18,136,-0.11,"DrivingPct240260Measured",2013
20,20,"David Hearn",88,13.13,21,160,0.33,"DrivingPct240260Measured",2013
21,21,"Zach Johnson",84,13.04,18,138,0.06,"DrivingPct240260Measured",2013
22,22,"Roberto Castro",97,12.9,24,186,0.13,"DrivingPct240260Measured",2013
23,23,"Brian Stuard",78,12.5,18,144,0,"DrivingPct240260Measured",2013
24,24,"Brian Gay",79,12.33,18,146,0.22,"DrivingPct240260Measured",2013
25,25,"Jim Furyk",80,12.12,16,132,0,"DrivingPct240260Measured",2013
26,26,"DA Points",87,12,18,150,0.17,"DrivingPct240260Measured",2013
27,27,"Justin Bolli",59,11.82,13,110,0.15,"DrivingPct240260Measured",2013
28,28,"David Toms",49,11.76,8,68,-0.13,"DrivingPct240260Measured",2013
29,29,"Lee Williams",62,11.67,14,120,0,"DrivingPct240260Measured",2013
30,30,"Robert Allenby",58,11.61,13,112,0,"DrivingPct240260Measured",2013
31,31,"Scott Langley",79,11.27,16,142,0.19,"DrivingPct240260Measured",2013
32,32,"Jeff Maggert",63,11.11,14,126,0.07,"DrivingPct240260Measured",2013
33,33,"Chris Stroud",88,11.05,19,172,0,"DrivingPct240260Measured",2013
34,34,"William McGirt",75,10.67,16,150,0.06,"DrivingPct240260Measured",2013
35,35,"Matt Kuchar",93,10.56,15,142,-0.07,"DrivingPct240260Measured",2013
36,36,"Ted Potter Jr",65,10.53,12,114,-0.25,"DrivingPct240260Measured",2013
37,37,"Aaron Watkins",46,10.23,9,88,0,"DrivingPct240260Measured",2013
38,38,"Casey Wittenberg",72,9.56,13,136,0.38,"DrivingPct240260Measured",2013
39,39,"Trevor Immelman",73,9.23,12,130,0.17,"DrivingPct240260Measured",2013
40,40,"Stephen Ames",49,9.18,9,98,0.33,"DrivingPct240260Measured",2013
41,41,"Rickie Fowler",75,9.17,11,120,0.45,"DrivingPct240260Measured",2013
42,42,"Carl Pettersson",82,9.09,12,132,0.08,"DrivingPct240260Measured",2013
43,43,"Daniel Summerhays",83,9.04,15,166,0.07,"DrivingPct240260Measured",2013
44,44,"Brian Davis",91,8.99,16,178,-0.13,"DrivingPct240260Measured",2013
45,45,"David Mathis",71,8.96,12,134,-0.08,"DrivingPct240260Measured",2013
46,46,"Doug LaBelle II",72,8.82,12,136,0,"DrivingPct240260Measured",2013
47,47,"Ryan Moore",72,8.77,10,114,0,"DrivingPct240260Measured",2013
47,47,"Bo Van Pelt",72,8.77,10,114,0.4,"DrivingPct240260Measured",2013
49,49,"Ben Crane",62,8.62,10,116,0.2,"DrivingPct240260Measured",2013
50,50,"Steve Stricker",51,8.57,6,70,-0.17,"DrivingPct240260Measured",2013
51,51,"Alistair Presnell",59,8.49,9,106,0.22,"DrivingPct240260Measured",2013
52,52,"Chez Reavie",72,8.33,12,144,0,"DrivingPct240260Measured",2013
52,52,"Michael Thompson",66,8.33,9,108,0.22,"DrivingPct240260Measured",2013
54,54,"Jason Dufner",78,8.2,10,122,0.3,"DrivingPct240260Measured",2013
55,55,"Graeme McDowell",53,8.11,6,74,-0.17,"DrivingPct240260Measured",2013
56,56,"Tim Herron",45,7.78,7,90,0,"DrivingPct240260Measured",2013
57,57,"DH Lee",65,7.69,10,130,0.5,"DrivingPct240260Measured",2013
57,57,"Marc Leishman",77,7.69,10,130,0.4,"DrivingPct240260Measured",2013
59,59,"Scott Gardiner",61,7.63,9,118,0.22,"DrivingPct240260Measured",2013
60,60,"Justin Hicks",79,7.53,11,146,0.45,"DrivingPct240260Measured",2013
61,61,"Charlie Beljan",62,7.5,9,120,0.22,"DrivingPct240260Measured",2013
62,62,"Jonas Blixt",76,7.35,10,136,0.1,"DrivingPct240260Measured",2013
63,63,"David Lingmerth",68,7.26,9,124,0.11,"DrivingPct240260Measured",2013
64,64,"Chad Campbell",78,7.24,11,152,0.36,"DrivingPct240260Measured",2013
65,65,"JJ Henry",83,7.14,11,154,0.09,"DrivingPct240260Measured",2013
65,65,"Brandt Snedeker",79,7.14,9,126,-0.22,"DrivingPct240260Measured",2013
67,67,"Charlie Wi",75,7.04,10,142,0.4,"DrivingPct240260Measured",2013
68,68,"Fabian Gomez",65,6.92,9,130,0.44,"DrivingPct240260Measured",2013
69,69,"Bob Estes",66,6.82,9,132,0,"DrivingPct240260Measured",2013
70,70,"Padraig Harrington",52,6.76,5,74,0.2,"DrivingPct240260Measured",2013
71,71,"Michael Bradley",56,6.73,7,104,0.43,"DrivingPct240260Measured",2013
72,72,"George McNeill",68,6.62,9,136,0.44,"DrivingPct240260Measured",2013
73,73,"Brendon de Jonge",110,6.6,14,212,0.29,"DrivingPct240260Measured",2013
74,74,"Phil Mickelson",78,6.45,8,124,0.5,"DrivingPct240260Measured",2013
75,75,"Ian Poulter",59,6.41,5,78,0,"DrivingPct240260Measured",2013
76,76,"Lucas Glover",65,6.36,7,110,0.57,"DrivingPct240260Measured",2013
77,77,"Matt Every",89,6.32,11,174,0.36,"DrivingPct240260Measured",2013
77,77,"Nicholas Thompson",99,6.32,12,190,0.08,"DrivingPct240260Measured",2013
79,79,"James Driscoll",76,6.25,9,144,0,"DrivingPct240260Measured",2013
79,79,"Brandt Jobe",62,6.25,7,112,0.29,"DrivingPct240260Measured",2013
81,81,"John Merrick",79,6.16,9,146,0,"DrivingPct240260Measured",2013
82,82,"Jordan Spieth",82,6.08,9,148,0.11,"DrivingPct240260Measured",2013
83,83,"Martin Kaymer",61,5.95,5,84,0,"DrivingPct240260Measured",2013
83,83,"Rod Pampling",46,5.95,5,84,0.2,"DrivingPct240260Measured",2013
85,85,"Bud Cauley",67,5.93,7,118,0.43,"DrivingPct240260Measured",2013
86,86,"Ricky Barnes",74,5.71,8,140,0.25,"DrivingPct240260Measured",2013
87,87,"Sangmoon Bae",83,5.7,9,158,0.22,"DrivingPct240260Measured",2013
88,88,"Cameron Tringale",80,5.63,9,160,0.33,"DrivingPct240260Measured",2013
88,88,"Jimmy Walker",84,5.63,9,160,-0.11,"DrivingPct240260Measured",2013
90,90,"Charl Schwartzel",69,5.56,6,108,0,"DrivingPct240260Measured",2013
91,91,"Aaron Baddeley",68,5.47,7,128,-0.29,"DrivingPct240260Measured",2013
91,91,"John Senden",79,5.47,7,128,0.14,"DrivingPct240260Measured",2013
93,93,"Luke Donald",60,5.43,5,92,0.8,"DrivingPct240260Measured",2013
94,94,"Webb Simpson",92,5.41,8,148,0,"DrivingPct240260Measured",2013
94,94,"Kevin Streelman",86,5.41,8,148,0.38,"DrivingPct240260Measured",2013
96,96,"Stuart Appleby",88,5.36,9,168,0.44,"DrivingPct240260Measured",2013
96,96,"Derek Ernst",58,5.36,6,112,0.17,"DrivingPct240260Measured",2013
98,98,"John Huh",88,5.26,8,152,0.38,"DrivingPct240260Measured",2013
99,99,"Freddie Jacobson",63,5.21,5,96,0,"DrivingPct240260Measured",2013
100,100,"Jeff Overton",78,5.13,8,156,0,"DrivingPct240260Measured",2013
101,101,"Andres Romero",63,5.08,6,118,0.5,"DrivingPct240260Measured",2013
102,102,"Pat Perez",69,5.07,7,138,0.29,"DrivingPct240260Measured",2013
103,103,"Tommy Gainey",84,5,8,160,-0.25,"DrivingPct240260Measured",2013
103,103,"Boo Weekley",100,5,9,180,0.22,"DrivingPct240260Measured",2013
105,105,"Scott Brown",65,4.92,6,122,0.33,"DrivingPct240260Measured",2013
106,106,"Angel Cabrera",73,4.84,6,124,0.5,"DrivingPct240260Measured",2013
106,106,"Morgan Hoffmann",64,4.84,6,124,0.17,"DrivingPct240260Measured",2013
108,108,"Camilo Villegas",79,4.79,7,146,-0.14,"DrivingPct240260Measured",2013
109,109,"Will Claxton",67,4.76,6,126,0,"DrivingPct240260Measured",2013
110,110,"James Hahn",78,4.73,7,148,0.14,"DrivingPct240260Measured",2013
111,111,"Brian Harman",89,4.71,8,170,0,"DrivingPct240260Measured",2013
112,112,"Billy Horschel",96,4.55,8,176,-0.25,"DrivingPct240260Measured",2013
112,112,"Kevin Stadler",83,4.55,7,154,0.29,"DrivingPct240260Measured",2013
114,114,"DJ Trahan",48,4.35,4,92,0.25,"DrivingPct240260Measured",2013
115,115,"Robert Streb",75,4.23,6,142,0.67,"DrivingPct240260Measured",2013
116,116,"Charles Howell III",87,4.22,7,166,-0.29,"DrivingPct240260Measured",2013
117,117,"Kevin Chappell",80,4.05,6,148,0.17,"DrivingPct240260Measured",2013
117,117,"Erik Compton",74,4.05,6,148,0.67,"DrivingPct240260Measured",2013
117,117,"Luke Guthrie",82,4.05,6,148,0,"DrivingPct240260Measured",2013
120,120,"Ryo Ishikawa",72,4.03,5,124,0,"DrivingPct240260Measured",2013
121,121,"Kyle Stanley",71,3.97,5,126,0.6,"DrivingPct240260Measured",2013
122,122,"Nick Watney",88,3.95,6,152,-0.33,"DrivingPct240260Measured",2013
123,123,"Vijay Singh",61,3.92,4,102,0.25,"DrivingPct240260Measured",2013
124,124,"Brendan Steele",86,3.75,6,160,0,"DrivingPct240260Measured",2013
125,125,"Scott Stallings",79,3.62,5,138,0.2,"DrivingPct240260Measured",2013
126,126,"Martin Flores",83,3.61,6,166,-0.17,"DrivingPct240260Measured",2013
127,127,"Chris Kirk",89,3.53,6,170,0,"DrivingPct240260Measured",2013
128,128,"Hunter Mahan",91,3.52,5,142,-0.4,"DrivingPct240260Measured",2013
128,128,"Greg Owen",73,3.52,5,142,0.2,"DrivingPct240260Measured",2013
130,130,"Ryan Palmer",79,3.42,5,146,-0.2,"DrivingPct240260Measured",2013
131,131,"Adam Scott",61,3.41,3,88,0,"DrivingPct240260Measured",2013
132,132,"Shawn Stefani",63,3.39,4,118,0,"DrivingPct240260Measured",2013
133,133,"Luke List",65,3.28,4,122,0,"DrivingPct240260Measured",2013
134,134,"Robert Karlsson",56,3.26,3,92,0.33,"DrivingPct240260Measured",2013
134,134,"Justin Rose",62,3.26,3,92,0.33,"DrivingPct240260Measured",2013
134,134,"YE Yang",56,3.26,3,92,0.33,"DrivingPct240260Measured",2013
137,137,"Geoff Ogilvy",57,3.19,3,94,0.33,"DrivingPct240260Measured",2013
138,138,"Scott Piercy",78,3.17,4,126,0,"DrivingPct240260Measured",2013
139,139,"Jason Day",86,3.13,4,128,-0.25,"DrivingPct240260Measured",2013
139,139,"Rory Sabbatini",86,3.13,5,160,-0.6,"DrivingPct240260Measured",2013
139,139,"Henrik Stenson",65,3.13,3,96,0,"DrivingPct240260Measured",2013
142,142,"Tom Gillis",69,3.08,4,130,0.5,"DrivingPct240260Measured",2013
143,143,"Peter Hanson",45,3.03,2,66,0,"DrivingPct240260Measured",2013
144,144,"Patrick Reed",83,3.01,5,166,0.4,"DrivingPct240260Measured",2013
145,145,"Seung Yul Noh",71,2.99,4,134,0.25,"DrivingPct240260Measured",2013
146,146,"Russell Henley",80,2.94,4,136,0,"DrivingPct240260Measured",2013
146,146,"Henrik Norlander",70,2.94,4,136,0.25,"DrivingPct240260Measured",2013
148,148,"Lee Westwood",70,2.83,3,106,0,"DrivingPct240260Measured",2013
