"FirstTeeLatePar5ScoringAverage_RANKTHISWEEK_2007","FirstTeeLatePar5ScoringAverage_RANKLASTWEEK_2007","FirstTeeLatePar5ScoringAverage_PLAYERNAME_2007","FirstTeeLatePar5ScoringAverage_ROUNDS_2007","FirstTeeLatePar5ScoringAverage_AVG_2007","FirstTeeLatePar5ScoringAverage_TOTALSTROKES_2007","FirstTeeLatePar5ScoringAverage_TOTALHOLES_2007","stat_name","year"
56,56,"Steve Stricker",81,4.62,457,99,"FirstTeeLatePar5ScoringAverage",2007
62,62,"Robert Allenby",90,4.63,491,106,"FirstTeeLatePar5ScoringAverage",2007
62,62,"Rich Barcelo",80,4.63,273,59,"FirstTeeLatePar5ScoringAverage",2007
62,62,"Mark Calcavecchia",93,4.63,431,93,"FirstTeeLatePar5ScoringAverage",2007
62,62,"Luke Donald",69,4.63,370,80,"FirstTeeLatePar5ScoringAverage",2007
62,62,"Hunter Mahan",91,4.63,366,79,"FirstTeeLatePar5ScoringAverage",2007
62,62,"Troy Matteson",87,4.63,421,91,"FirstTeeLatePar5ScoringAverage",2007
62,62,"Chris Riley",59,4.63,273,59,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Cameron Beckman",96,4.64,520,112,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Bart Bryant",87,4.64,436,94,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Chad Campbell",96,4.64,311,67,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Lucas Glover",98,4.64,613,132,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Mathias Gronberg",95,4.64,357,77,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Zach Johnson",76,4.64,492,106,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Matt Kuchar",85,4.64,334,72,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Frank Lickliter II",95,4.64,343,74,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Michael Sim",52,4.64,260,56,"FirstTeeLatePar5ScoringAverage",2007
69,69,"Nick Watney",87,4.64,385,83,"FirstTeeLatePar5ScoringAverage",2007
79,79,"Jose Coceres",50,4.65,279,60,"FirstTeeLatePar5ScoringAverage",2007
79,79,"Robert Garrigus",95,4.65,437,94,"FirstTeeLatePar5ScoringAverage",2007
79,79,"Paul Goydos",60,4.65,228,49,"FirstTeeLatePar5ScoringAverage",2007
79,79,"Jose Maria Olazabal",52,4.65,242,52,"FirstTeeLatePar5ScoringAverage",2007
79,79,"Jesper Parnevik",88,4.65,381,82,"FirstTeeLatePar5ScoringAverage",2007
79,79,"Chris Tidland",59,4.65,172,37,"FirstTeeLatePar5ScoringAverage",2007
85,85,"Tom Byrum",50,4.66,191,41,"FirstTeeLatePar5ScoringAverage",2007
85,85,"Brian Davis",101,4.66,317,68,"FirstTeeLatePar5ScoringAverage",2007
85,85,"Joe Durant",88,4.66,382,82,"FirstTeeLatePar5ScoringAverage",2007
85,85,"Shaun Micheel",91,4.66,387,83,"FirstTeeLatePar5ScoringAverage",2007
85,85,"Jeff Overton",60,4.66,275,59,"FirstTeeLatePar5ScoringAverage",2007
85,85,"Tag Ridings",52,4.66,247,53,"FirstTeeLatePar5ScoringAverage",2007
85,85,"Bubba Watson",80,4.66,401,86,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Ken Duke",112,4.67,434,93,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Nathan Green",103,4.67,518,111,"FirstTeeLatePar5ScoringAverage",2007
92,92,"JP Hayes",89,4.67,392,84,"FirstTeeLatePar5ScoringAverage",2007
92,92,"JB Holmes",71,4.67,355,76,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Tom Lehman",62,4.67,308,66,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Daisuke Maruyama",86,4.67,280,60,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Bo Van Pelt",104,4.67,439,94,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Johnson Wagner",97,4.67,444,95,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Charles Warren",101,4.67,448,96,"FirstTeeLatePar5ScoringAverage",2007
92,92,"Steve Wheatcroft",73,4.67,397,85,"FirstTeeLatePar5ScoringAverage",2007
102,102,"Stuart Appleby",74,4.68,473,101,"FirstTeeLatePar5ScoringAverage",2007
102,102,"Bubba Dickerson",51,4.68,276,59,"FirstTeeLatePar5ScoringAverage",2007
102,102,"Jeff Quinney",95,4.68,440,94,"FirstTeeLatePar5ScoringAverage",2007
102,102,"Brandt Snedeker",105,4.68,562,120,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Jim Furyk",84,4.69,676,144,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Jeff Gove",103,4.69,408,87,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Matt Hendrix",63,4.69,305,65,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Charley Hoffman",97,4.69,474,101,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Craig Kanada",109,4.69,521,111,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Davis Love III",66,4.69,333,71,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Nick OHern",72,4.69,427,91,"FirstTeeLatePar5ScoringAverage",2007
106,106,"Geoff Ogilvy",84,4.69,530,113,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Eric Axley",107,4.7,395,84,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Tim Clark",66,4.7,395,84,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Steve Elkington",87,4.7,414,88,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Fred Funk",65,4.7,263,56,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Mathew Goggin",97,4.7,465,99,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Lee Janzen",66,4.7,254,54,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Tom Johnson",74,4.7,221,47,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Anthony Kim",93,4.7,418,89,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Craig Lile",77,4.7,334,71,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Ryan Moore",92,4.7,395,84,"FirstTeeLatePar5ScoringAverage",2007
114,114,"Tom Pernice Jr",104,4.7,564,120,"FirstTeeLatePar5ScoringAverage",2007
125,125,"Stephen Leaney",82,4.71,438,93,"FirstTeeLatePar5ScoringAverage",2007
125,125,"Parker McLachlin",83,4.71,297,63,"FirstTeeLatePar5ScoringAverage",2007
125,125,"Rocco Mediate",72,4.71,320,68,"FirstTeeLatePar5ScoringAverage",2007
125,125,"Greg Owen",81,4.71,297,63,"FirstTeeLatePar5ScoringAverage",2007
125,125,"Dicky Pride",71,4.71,353,75,"FirstTeeLatePar5ScoringAverage",2007
130,130,"David Branshaw",83,4.72,255,54,"FirstTeeLatePar5ScoringAverage",2007
130,130,"Marco Dawson",73,4.72,222,47,"FirstTeeLatePar5ScoringAverage",2007
130,130,"Freddie Jacobson",70,4.72,486,103,"FirstTeeLatePar5ScoringAverage",2007
130,130,"George McNeill",95,4.72,444,94,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Daniel Chopra",106,4.73,525,111,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Paul Gow",70,4.73,260,55,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Tripp Isenhour",86,4.73,378,80,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Paul Stankowski",52,4.73,260,55,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Darron Stiles",65,4.73,293,62,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Vaughn Taylor",91,4.73,449,95,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Bob Tway",103,4.73,445,94,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Brett Wetterich",88,4.73,402,85,"FirstTeeLatePar5ScoringAverage",2007
134,134,"Mark Wilson",87,4.73,298,63,"FirstTeeLatePar5ScoringAverage",2007
143,143,"Glen Day",85,4.74,251,53,"FirstTeeLatePar5ScoringAverage",2007
143,143,"Brendon de Jonge",76,4.74,360,76,"FirstTeeLatePar5ScoringAverage",2007
143,143,"JJ Henry",86,4.74,327,69,"FirstTeeLatePar5ScoringAverage",2007
143,143,"Peter Lonard",85,4.74,365,77,"FirstTeeLatePar5ScoringAverage",2007
143,143,"Chris Stroud",66,4.74,322,68,"FirstTeeLatePar5ScoringAverage",2007
143,143,"DJ Trahan",99,4.74,493,104,"FirstTeeLatePar5ScoringAverage",2007
143,143,"Jay Williamson",50,4.74,166,35,"FirstTeeLatePar5ScoringAverage",2007
150,150,"Stephen Ames",81,4.75,475,100,"FirstTeeLatePar5ScoringAverage",2007
150,150,"Chris Couch",76,4.75,347,73,"FirstTeeLatePar5ScoringAverage",2007
150,150,"Steve Lowery",74,4.75,323,68,"FirstTeeLatePar5ScoringAverage",2007
150,150,"John Mallinger",96,4.75,394,83,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Billy Andrade",88,4.76,466,98,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Jason Dufner",100,4.76,438,92,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Anders Hansen",55,4.76,276,58,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Mark Hensby",81,4.76,333,70,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Tim Herron",98,4.76,357,75,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Trevor Immelman",74,4.76,457,96,"FirstTeeLatePar5ScoringAverage",2007
154,154,"John Rollins",102,4.76,514,108,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Camilo Villegas",82,4.76,495,104,"FirstTeeLatePar5ScoringAverage",2007
154,154,"Dean Wilson",92,4.76,376,79,"FirstTeeLatePar5ScoringAverage",2007
163,163,"Chris DiMarco",79,4.77,415,87,"FirstTeeLatePar5ScoringAverage",2007
163,163,"Justin Leonard",95,4.77,358,75,"FirstTeeLatePar5ScoringAverage",2007
163,163,"Arron Oberholser",69,4.77,358,75,"FirstTeeLatePar5ScoringAverage",2007
163,163,"Ryan Palmer",91,4.77,477,100,"FirstTeeLatePar5ScoringAverage",2007
167,167,"Woody Austin",95,4.78,387,81,"FirstTeeLatePar5ScoringAverage",2007
167,167,"Andrew Buckle",77,4.78,344,72,"FirstTeeLatePar5ScoringAverage",2007
167,167,"Gavin Coles",87,4.78,311,65,"FirstTeeLatePar5ScoringAverage",2007
167,167,"Corey Pavin",81,4.78,301,63,"FirstTeeLatePar5ScoringAverage",2007
167,167,"Henrik Stenson",52,4.78,311,65,"FirstTeeLatePar5ScoringAverage",2007
172,172,"Richard Johnson",93,4.79,254,53,"FirstTeeLatePar5ScoringAverage",2007
172,172,"Jeff Maggert",79,4.79,393,82,"FirstTeeLatePar5ScoringAverage",2007
172,172,"Brett Quigley",79,4.79,374,78,"FirstTeeLatePar5ScoringAverage",2007
172,172,"Joey Sindelar",75,4.79,326,68,"FirstTeeLatePar5ScoringAverage",2007
172,172,"Kevin Stadler",95,4.79,383,80,"FirstTeeLatePar5ScoringAverage",2007
172,172,"Scott Verplank",82,4.79,479,100,"FirstTeeLatePar5ScoringAverage",2007
178,178,"Michael Boyd",61,4.8,293,61,"FirstTeeLatePar5ScoringAverage",2007
178,178,"Mark Brooks",53,4.8,264,55,"FirstTeeLatePar5ScoringAverage",2007
178,178,"David Toms",80,4.8,394,82,"FirstTeeLatePar5ScoringAverage",2007
181,181,"Cliff Kresge",107,4.81,548,114,"FirstTeeLatePar5ScoringAverage",2007
182,182,"Ryan Armour",107,4.82,448,93,"FirstTeeLatePar5ScoringAverage",2007
182,182,"Brian Gay",107,4.82,482,100,"FirstTeeLatePar5ScoringAverage",2007
182,182,"Padraig Harrington",64,4.82,472,98,"FirstTeeLatePar5ScoringAverage",2007
182,182,"Kyle Reifers",71,4.82,241,50,"FirstTeeLatePar5ScoringAverage",2007
186,186,"Jeff Brehaut",59,4.83,256,53,"FirstTeeLatePar5ScoringAverage",2007
186,186,"Todd Hamilton",76,4.83,251,52,"FirstTeeLatePar5ScoringAverage",2007
188,188,"Harrison Frazar",88,4.84,353,73,"FirstTeeLatePar5ScoringAverage",2007
188,188,"Jaco Van Zyl",51,4.84,300,62,"FirstTeeLatePar5ScoringAverage",2007
190,190,"Doug LaBelle II",104,4.85,407,84,"FirstTeeLatePar5ScoringAverage",2007
190,190,"Bryce Molder",56,4.85,223,46,"FirstTeeLatePar5ScoringAverage",2007
192,192,"Steve Flesch",100,4.87,404,83,"FirstTeeLatePar5ScoringAverage",2007
193,193,"DJ Brigman",67,4.88,327,67,"FirstTeeLatePar5ScoringAverage",2007
193,193,"John Daly",59,4.88,166,34,"FirstTeeLatePar5ScoringAverage",2007
195,195,"Ben Curtis",80,4.9,245,50,"FirstTeeLatePar5ScoringAverage",2007
196,196,"Jeff Sluman",60,4.91,231,47,"FirstTeeLatePar5ScoringAverage",2007
